timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
752586, -0.07431476563215256, -0.08630913496017456, -4.122217655181885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023622719570994377, -1.410307765007019, 0.01794617809355259, 0.0058083790354430676, 0.0018061429727822542, 0.005288552958518267
752596, -0.045902833342552185, -0.08354448527097702, -4.135271072387695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.023732438683509827, -1.4106268882751465, 0.0179139394313097, 0.004793456755578518, -0.0019249237375333905, 0.0047079878859221935
752606, -0.05157710239291191, -0.17122575640678406, -4.153604030609131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.022459451109170914, -1.4106062650680542, 0.017224706709384918, 0.017566874623298645, -0.0009887813357636333, 0.00020782649517059326
752617, -0.02803497388958931, -0.05487128719687462, -4.149285316467285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.024124398827552795, -1.4108514785766602, 0.01723930612206459, 0.0009931899840012193, -0.004503805655986071, 0.0004457823233678937
752628, -0.035304777324199677, -0.11675295233726501, -4.163660049438477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02336343564093113, -1.4107518196105957, 0.017221713438630104, 0.008761010132730007, -0.00312008336186409, 0.0003276378265582025
752636, -0.04258523881435394, -0.05859941616654396, -4.175931453704834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.024222368374466896, -1.410590648651123, 0.0172045286744833, -0.0003315751673653722, -0.0020519718527793884, 0.00060598662821576
752646, -0.03342768922448158, -0.13823680579662323, -4.187499046325684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02324061095714569, -1.4107705354690552, 0.01679045893251896, 0.01034218817949295, -0.003273148089647293, -0.0020728379022330046
752656, -0.04878685623407364, -0.09983555227518082, -4.199647426605225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02377922087907791, -1.4105144739151, 0.016765199601650238, 0.00442927423864603, -0.0010632575722411275, -0.002104782732203603
752666, -0.03778399899601936, -0.10200157761573792, -4.210102558135986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.0237905103713274, -1.4106240272521973, 0.01672501675784588, 0.0043837460689246655, -0.0022233433555811644, -0.0023202067241072655
752676, -0.03688444942235947, -0.10387884825468063, -4.2163848876953125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.02375999093055725, -1.4106433391571045, 0.016689889132976532, 0.0046114022843539715, -0.0023693726398050785, -0.0023590305354446173
