timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserHeight, flowX, flowY, ext_pos_X,ext_pos_Y,ext_pos_Z, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
128031, 2.5515217781066895, -4.190914154052734, -7.188982009887695, -0.015135249122977257, 0.09999771416187286, -0.11349385976791382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 4.0, 5.0, 0.0, 0.0, 0.0, -0.045460548251867294, -0.2979496121406555, 0.013076454401016235, 0.04356136545538902, -0.03718211501836777, -0.0011329863918945193
128041, 2.576347827911377, -4.188035488128662, -7.182069778442383, 0.0322185717523098, 0.23808293044567108, 0.0118799963966012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, -10.0, 0.0, 0.0, 0.0, 0.0, -0.045523859560489655, -0.29840287566185, 0.013176405802369118, 0.038793157786130905, -0.0420876145362854, -0.00010572344035608694
128052, 2.5780277252197266, -4.196898937225342, -7.145761013031006, 0.09249558299779892, -0.3385833203792572, 0.15328413248062134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 5.0, -1.0, 0.0, 0.0, 0.0, -0.04537148401141167, -0.29812246561050415, 0.013484245166182518, 0.039066459983587265, -0.03404556214809418, 0.0018097797874361277
128061, 2.567744493484497, -4.229540824890137, -7.1632208824157715, 0.15798068046569824, -0.02894945815205574, 0.032167140394449234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, -7.0, 4.0, 0.0, 0.0, 0.0, -0.04526181519031525, -0.2985902428627014, 0.013644513674080372, 0.040522437542676926, -0.03934068605303764, 0.003244532737880945
128071, 2.568192958831787, -4.223611831665039, -7.1756134033203125, 0.19728749990463257, -0.05108053982257843, -0.05224143713712692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 23.0, -1.0, -8.0, 0.0, 0.0, 0.0, -0.045266635715961456, -0.2982726991176605, 0.014000145718455315, 0.03741706535220146, -0.03350495174527168, 0.005297910422086716
128081, 2.5919532775878906, -4.292003154754639, -7.143251419067383, -0.03183572366833687, 0.052183300256729126, 0.1392425298690796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 23.0, 9.0, 4.0, 0.0, 0.0, 0.0, -0.04456387832760811, -0.29855674505233765, 0.016954924911260605, 0.0449909046292305, -0.03308139368891716, 0.022715970873832703
128091, 2.569420576095581, -4.331430435180664, -7.139249324798584, -0.009294943884015083, 0.27676254510879517, 0.2346692681312561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 23.0, -8.0, 4.0, 0.0, 0.0, 0.0, -0.04465082660317421, -0.2991493046283722, 0.01715271919965744, 0.04270889610052109, -0.04184959828853607, 0.0229339562356472
128101, 2.57633113861084, -4.362200736999512, -7.083189487457275, -0.010638649575412273, 0.09366371482610703, -0.12722772359848022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 23.0, 4.0, -2.0, 0.0, 0.0, 0.0, -0.044650498777627945, -0.2987002730369568, 0.017512649297714233, 0.04009473696351051, -0.03449086844921112, 0.02368190884590149
128111, 2.6203386783599854, -4.352879524230957, -7.118377208709717, 0.009022120386362076, 0.23836268484592438, -0.10165932774543762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 23.0, 0.0, -2.0, 0.0, 0.0, 0.0, -0.04447693005204201, -0.2991793751716614, 0.0177125483751297, 0.04224500060081482, -0.039095375686883926, 0.02398747019469738
128121, 2.5765602588653564, -4.2972893714904785, -7.171758651733398, 0.04587599262595177, -0.12114755064249039, -0.016122082248330116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, -4.0, 0.0, 0.0, 0.0, 0.0, -0.044364091008901596, -0.29919663071632385, 0.014843139797449112, 0.044190727174282074, -0.03892283886671066, 0.0057858657091856
128131, 2.5664751529693604, -4.331135272979736, -7.1451029777526855, -0.2694321870803833, 0.2277444452047348, -0.010964103043079376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 2.0, 0.0, 0.0, 0.0, 0.0, -0.04411858692765236, -0.2990647256374359, 0.015027246437966824, 0.045014359056949615, -0.03645653277635574, 0.007053113076835871
128141, 2.5864040851593018, -4.295975685119629, -7.167495250701904, 0.15063968300819397, 0.007706732954829931, -0.10770698636770248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 2.0, -1.0, 0.0, 0.0, 0.0, -0.04437067359685898, -0.2989499270915985, 0.015113099478185177, 0.042631521821022034, -0.03604947030544281, 0.007459548767656088
128151, 2.6244828701019287, -4.328579902648926, -7.1357502937316895, 0.053067293018102646, 0.0415167361497879, -0.07689779996871948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, -2.0, 5.0, 0.0, 0.0, 0.0, -0.04422042891383171, -0.299182265996933, 0.015243991278111935, 0.04386630281805992, -0.03866877406835556, 0.008195042610168457
128161, 2.6023809909820557, -4.3501129150390625, -7.097232818603516, -0.03943254053592682, -0.12001673132181168, 0.04082566872239113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, -2.0, -7.0, 0.0, 0.0, 0.0, -0.0445106066763401, -0.299159437417984, 0.01553579792380333, 0.03971995413303375, -0.037686049938201904, 0.00979370903223753
128171, 2.6315646171569824, -4.329256057739258, -7.158235549926758, 0.19640949368476868, -0.01847519725561142, 0.1904963105916977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, 7.0, 4.0, 0.0, 0.0, 0.0, -0.04346587136387825, -0.29961222410202026, 0.016846347600221634, 0.048024412244558334, -0.037407100200653076, 0.01776779629290104
128181, 2.6728498935699463, -4.347211837768555, -7.156258583068848, 0.05194967985153198, -0.18512891232967377, -0.05940950661897659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, -6.0, -1.0, 0.0, 0.0, 0.0, -0.044092725962400436, -0.299839049577713, 0.016893791034817696, 0.04185975342988968, -0.04194682091474533, 0.01790209673345089
128191, 2.6390140056610107, -4.312095642089844, -7.159915924072266, -0.040073756128549576, -0.03517308086156845, -0.2985350787639618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, 1.0, -1.0, 0.0, 0.0, 0.0, -0.04384780675172806, -0.29953882098197937, 0.017148450016975403, 0.043155115097761154, -0.037136804312467575, 0.018491504713892937
128202, 2.6247618198394775, -4.31716775894165, -7.189499378204346, 0.11755987256765366, -0.014057586900889874, 0.08454904705286026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 19.0, -3.0, 5.0, 0.0, 0.0, 0.0, -0.043761540204286575, -0.29970988631248474, 0.017324501648545265, 0.04355522617697716, -0.0379093699157238, 0.018690137192606926
128211, 2.6320252418518066, -4.320345878601074, -7.193049430847168, 0.14576302468776703, -0.1661013513803482, -0.1802292913198471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 9.0, -2.0, 0.0, 0.0, 0.0, -0.04411543160676956, -0.2994178235530853, 0.015234171412885189, 0.039316751062870026, -0.03522026911377907, 0.003726586466655135
128221, 2.6439788341522217, -4.395229339599609, -7.146387100219727, -0.09850810468196869, 0.1418273001909256, -0.09345375746488571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, -6.0, 2.0, 0.0, 0.0, 0.0, -0.04398931562900543, -0.300178587436676, 0.015262231230735779, 0.041171588003635406, -0.04284172132611275, 0.004193310625851154
128231, 2.6312429904937744, -4.382452964782715, -7.142249584197998, -0.3010558784008026, -0.11351153254508972, -0.09590660035610199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, -2.0, 0.0, 0.0, 0.0, 0.0, -0.04398893564939499, -0.2997123897075653, 0.015446828678250313, 0.04030539095401764, -0.03769492357969284, 0.005551560781896114
128241, 2.6440436840057373, -4.348206520080566, -7.169927597045898, -0.05058850720524788, -0.06385071575641632, 0.08734143525362015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 10.0, 6.0, -3.0, 0.0, 0.0, 0.0, -0.04386446252465248, -0.29970690608024597, 0.015591820701956749, 0.04027349501848221, -0.03638026863336563, 0.006487386766821146
128252, 2.6065447330474854, -4.36631965637207, -7.165323257446289, -0.009453984908759594, 0.002595199504867196, -0.21685868501663208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04363236203789711, -0.30029216408729553, 0.015625866129994392, 0.043165091425180435, -0.04208764806389809, 0.006777161732316017
128261, 2.6552395820617676, -4.369983673095703, -7.164655685424805, 0.06268879026174545, -0.09164906293153763, -0.028713542968034744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 22.0, -2.0, 2.0, 0.0, 0.0, 0.0, -0.04327540472149849, -0.3006606101989746, 0.017744287848472595, 0.04551655054092407, -0.04377283528447151, 0.02005251869559288
128271, 2.619990110397339, -4.4592671394348145, -7.112668037414551, 0.16055423021316528, -0.2644885182380676, -0.09109590202569962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 22.0, -1.0, -6.0, 0.0, 0.0, 0.0, -0.043301742523908615, -0.30059102177619934, 0.01798214204609394, 0.044278886169195175, -0.04215444624423981, 0.02079554833471775
128281, 2.6123766899108887, -4.349808692932129, -7.181802749633789, 0.12790217995643616, -0.010538226924836636, 0.2673012316226959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.04272787645459175, -0.3005785644054413, 0.018082402646541595, 0.04913892224431038, -0.04030771553516388, 0.020535988733172417
128292, 2.6412174701690674, -4.401824474334717, -7.130889415740967, -0.007188846357166767, -0.025627629831433296, -0.11065908521413803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 22.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.042663633823394775, -0.30079546570777893, 0.018305495381355286, 0.04787030443549156, -0.040899474173784256, 0.020661983639001846
128302, 2.614079236984253, -4.34476375579834, -7.165877342224121, 0.007122408598661423, -0.16785946488380432, -0.03828566148877144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 4.0, 3.0, 0.0, 0.0, 0.0, -0.04284634441137314, -0.3007296621799469, 0.014903987757861614, 0.047723062336444855, -0.04169259965419769, -0.0029189279302954674
128311, 2.6158640384674072, -4.339219570159912, -7.181385040283203, 0.17482098937034607, -0.44460171461105347, 0.02559501864016056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, -5.0, -1.0, 0.0, 0.0, 0.0, -0.043225355446338654, -0.30110353231430054, 0.014980900101363659, 0.044156305491924286, -0.04496607184410095, -0.0019976592157036066
128321, 2.6599814891815186, -4.445189952850342, -7.102682590484619, -0.14428576827049255, 0.19778764247894287, -0.27596190571784973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 3.0, -3.0, 0.0, 0.0, 0.0, -0.04303322359919548, -0.30064910650253296, 0.015089125372469425, 0.04553801193833351, -0.04058312624692917, -0.0006935945129953325
128331, 2.677788734436035, -4.3934245109558105, -7.100814342498779, -0.0432441309094429, -0.2208412140607834, 0.02171296812593937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, -2.0, 1.0, 0.0, 0.0, 0.0, -0.042624663561582565, -0.30109092593193054, 0.015042373910546303, 0.04884970188140869, -0.04351215809583664, -0.00010529374412726611
128342, 2.6541383266448975, -4.353823661804199, -7.160772800445557, -0.018036123365163803, 0.2926222085952759, -0.07789047062397003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 5.0, -1.0, 0.0, 0.0, 0.0, -0.04275274649262428, -0.300944060087204, 0.01523355208337307, 0.047162652015686035, -0.041947439312934875, 0.0014569006161764264
128352, 2.6629583835601807, -4.338557243347168, -7.184847354888916, -0.10956044495105743, -0.07410255819559097, -0.022516818717122078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 8.0, -1.0, 0.0, 0.0, 0.0, -0.04254985600709915, -0.3015558123588562, 0.016879981383681297, 0.0478319488465786, -0.04625982791185379, 0.012122615240514278
128361, 2.6602518558502197, -4.345398426055908, -7.196284294128418, -0.04901447892189026, -0.18834508955478668, 0.006895095109939575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, -3.0, 1.0, 0.0, 0.0, 0.0, -0.04252259433269501, -0.3024187386035919, 0.016917090862989426, 0.048337966203689575, -0.0531955249607563, 0.01198157574981451
128371, 2.630547046661377, -4.3958635330200195, -7.130809783935547, -0.04901447892189026, -0.18834508955478668, 0.006895095109939575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 2.0, 1.0, 0.0, 0.0, 0.0, -0.0426260270178318, -0.3020898997783661, 0.017113689333200455, 0.04684365913271904, -0.04892176762223244, 0.012613828293979168
128381, 2.707784652709961, -4.387625217437744, -7.159657955169678, 0.0002637435682117939, -0.015095398761332035, -0.11703846603631973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, -2.0, -1.0, 0.0, 0.0, 0.0, -0.042693473398685455, -0.3022170066833496, 0.017182588577270508, 0.046512410044670105, -0.05053641274571419, 0.01260682288557291
128392, 2.6199545860290527, -4.3513312339782715, -7.194035530090332, 0.022958850488066673, 0.07932261377573013, 0.09653303027153015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 6.0, 7.0, 7.0, 0.0, 0.0, 0.0, -0.04270634055137634, -0.3020087778568268, 0.013556070625782013, 0.046683527529239655, -0.04864346608519554, -0.010940722189843655
128402, 2.6207170486450195, -4.4228291511535645, -7.108031749725342, -0.021438751369714737, -0.08997934311628342, -0.021534521132707596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 6.0, -27.0, -4.0, 0.0, 0.0, 0.0, -0.04352467507123947, -0.3025780916213989, 0.013635952956974506, 0.039734628051519394, -0.05323856323957443, -0.009604292921721935
128411, 2.637953996658325, -4.4589924812316895, -7.107913017272949, 0.1713027060031891, 0.06836096942424774, 0.1622074693441391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 6.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.042711228132247925, -0.299905002117157, 0.014014778658747673, 0.04426932707428932, -0.02953505702316761, -0.006353495642542839
128421, 2.619131565093994, -4.368530750274658, -7.1480231285095215, 0.16667869687080383, 0.12865346670150757, 0.10740042477846146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 6.0, -2.0, 4.0, 0.0, 0.0, 0.0, -0.04273136705160141, -0.29979830980300903, 0.014163898304104805, 0.043432675302028656, -0.02911224775016308, -0.004541461355984211
128431, 2.6427953243255615, -4.427585124969482, -7.105714797973633, -0.25438904762268066, 0.062051210552453995, -0.2263277769088745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 21.0, -1.0, -2.0, 0.0, 0.0, 0.0, -0.043115999549627304, -0.29954466223716736, 0.01438191533088684, 0.04026394709944725, -0.027804110199213028, -0.002485888544470072
128441, 2.6636195182800293, -4.4650187492370605, -7.081942081451416, -0.1353682577610016, 0.02319980226457119, 0.02248350717127323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 21.0, 2.0, 0.0, 0.0, 0.0, 0.0, -0.04265934228897095, -0.29965975880622864, 0.016712095588445663, 0.04243233799934387, -0.028077788650989532, 0.012884471565485
128452, 2.6361775398254395, -4.444612979888916, -7.097585201263428, -0.008843270130455494, -0.14309538900852203, -0.06662037968635559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 21.0, -3.0, 2.0, 0.0, 0.0, 0.0, -0.04272661730647087, -0.2998940646648407, 0.01684344932436943, 0.04229922220110893, -0.030621513724327087, 0.01329866237938404
128461, 2.636812686920166, -4.417604923248291, -7.110416412353516, 0.1717853546142578, 0.07982548326253891, 0.09647627174854279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04286358878016472, -0.2995445728302002, 0.01701323501765728, 0.04173111170530319, -0.02838216908276081, 0.013753955252468586
128471, 2.616706132888794, -4.3740692138671875, -7.148343086242676, 0.13637502491474152, -0.09291169047355652, 0.03845392167568207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04272794723510742, -0.2997065782546997, 0.01713796705007553, 0.04256973788142204, -0.02988503687083721, 0.014035550877451897
128481, 2.628263473510742, -4.368155479431152, -7.137348651885986, 0.20091436803340912, -0.24946244060993195, 0.1240805834531784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, 8.0, -2.0, 0.0, 0.0, 0.0, -0.04273225739598274, -0.2997298538684845, 0.014101997949182987, 0.043887991458177567, -0.03164268657565117, -0.006037138868123293
128492, 2.6279680728912354, -4.3766560554504395, -7.204390048980713, -0.1631947159767151, 0.005699222441762686, -0.16227778792381287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, -3.0, -5.0, 0.0, 0.0, 0.0, -0.04258213937282562, -0.3007170855998993, 0.014017278328537941, 0.04579206928610802, -0.03874948248267174, -0.005456998012959957
128511, 2.6784679889678955, -4.376323223114014, -7.123623371124268, 0.0383027158677578, -0.19848327338695526, -0.0821290910243988, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 8.0, -9.0, 8.0, 0.0, 0.0, 0.0, -0.041992977261543274, -0.3008619248867035, 0.014104246161878109, 0.05080024152994156, -0.03992186859250069, -0.0030198954045772552
128521, 2.6978845596313477, -4.443323135375977, -7.089112758636475, 0.08570651710033417, 0.08634117245674133, 0.009518768638372421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0427229143679142, -0.2998257875442505, 0.014525928534567356, 0.04385823383927345, -0.03309132903814316, -0.0005050956388004124
128531, 2.7005133628845215, -4.370998382568359, -7.162003517150879, 0.059962838888168335, -0.15407221019268036, -0.18319234251976013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04231122508645058, -0.30019211769104004, 0.016351185739040375, 0.0462917722761631, -0.03521698713302612, 0.010841930285096169
128541, 2.684375762939453, -4.420365810394287, -7.119258880615234, 0.008677789010107517, 0.2673300504684448, -0.1584085077047348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 2.0, 0.0, 0.0, 0.0, 0.0, -0.04220140352845192, -0.30041512846946716, 0.016476929187774658, 0.04665989428758621, -0.03692208603024483, 0.011170780286192894
128551, 2.6710245609283447, -4.430749893188477, -7.08611536026001, 0.08091017603874207, -0.11639749258756638, 0.0400204099714756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, -2.0, 0.0, 0.0, 0.0, 0.0, -0.042257074266672134, -0.30057889223098755, 0.0165896937251091, 0.04662005603313446, -0.03815264627337456, 0.01151629164814949
128561, 2.6531455516815186, -4.4776105880737305, -7.063168525695801, 0.03737097233533859, -0.1972707211971283, -0.03612881153821945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.04226508364081383, -0.3003403842449188, 0.016741611063480377, 0.04745431989431381, -0.03666377440094948, 0.012082822620868683
128571, 2.647556781768799, -4.3898773193359375, -7.147147178649902, 0.1020095944404602, -0.38164758682250977, -0.020169414579868317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, -5.0, 0.0, 0.0, 0.0, -0.042189668864011765, -0.3004412055015564, 0.014940406195819378, 0.04871956631541252, -0.03819281607866287, 0.0006553118000738323
128581, 2.67393159866333, -4.443129062652588, -7.08211088180542, 0.15467403829097748, -0.03547121211886406, -0.05734415352344513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 5.0, 0.0, 0.0, 0.0, -0.04158959165215492, -0.3006175458431244, 0.01492966990917921, 0.05238128453493118, -0.03874936327338219, 0.0010941687505692244
128592, 2.6557843685150146, -4.420851707458496, -7.119275093078613, 0.1754271537065506, 0.32942622900009155, 0.0701817199587822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0421956442296505, -0.30053219199180603, 0.01512052584439516, 0.048151638358831406, -0.0388697050511837, 0.002139981836080551
