timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserHeight, flowX, flowY, ext_pos_X,ext_pos_Y,ext_pos_Z, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
222877, 2.4634532928466797, -2.894850730895996, -12.177058219909668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 4.0, 2.0, 0.0, 0.0, 0.0, -0.03511210158467293, -0.4111182987689972, 0.015700742602348328, 0.05116919428110123, -0.05776839703321457, 0.007617573719471693
222887, 2.545442819595337, -2.9444680213928223, -12.180632591247559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -6.0, -12.0, 0.0, 0.0, 0.0, -0.034721266478300095, -0.41046032309532166, 0.01604725793004036, 0.053104303777217865, -0.04125853255391121, 0.009594538249075413
222897, 2.417308807373047, -2.950253963470459, -12.171197891235352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -21.0, -2.0, 0.0, 0.0, 0.0, -0.03470087796449661, -0.41047561168670654, 0.01616477593779564, 0.049785066395998, -0.04139019176363945, 0.009909424930810928
222907, 2.433490514755249, -2.9548723697662354, -12.16073226928711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 1.0, 3.0, 0.0, 0.0, 0.0, -0.034427836537361145, -0.4108579456806183, 0.016222219914197922, 0.051136162132024765, -0.04477313905954361, 0.010189510881900787
222917, 2.628382682800293, -2.943667411804199, -12.140177726745605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 2.0, -2.0, 0.0, 0.0, 0.0, -0.034421227872371674, -0.4110550582408905, 0.01640373095870018, 0.048409730195999146, -0.047467540949583054, 0.01151750236749649
222927, 2.6177024841308594, -2.941277027130127, -12.142151832580566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -2.0, 2.0, 0.0, 0.0, 0.0, -0.033539578318595886, -0.4111079275608063, 0.01564117521047592, 0.06008453294634819, -0.04526717960834503, 0.006867554504424334
222937, 2.623455762863159, -2.9870166778564453, -12.141847610473633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -3.0, -13.0, 0.0, 0.0, 0.0, -0.033732518553733826, -0.4117164611816406, 0.01572234369814396, 0.055928394198417664, -0.05407634750008583, 0.007534677628427744
222947, 2.5799331665039062, -2.9859845638275146, -12.136256217956543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 7.0, 4.0, 0.0, 0.0, 0.0, -0.03353988379240036, -0.41165637969970703, 0.015879735350608826, 0.05529733747243881, -0.05115159973502159, 0.008371426723897457
222958, 2.5728681087493896, -3.003509044647217, -12.11036205291748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -4.0, 0.0, 0.0, 0.0, 0.0, -0.033543821424245834, -0.4122869372367859, 0.01589643955230713, 0.0540204718708992, -0.05879780277609825, 0.00831636879593134
222968, 2.510514974594116, -3.040086030960083, -12.116833686828613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 7.0, 1.0, 0.0, 0.0, 0.0, -0.033752311021089554, -0.4123477041721344, 0.01637551747262478, 0.04967775568366051, -0.05850067362189293, 0.011330096051096916
222977, 2.5591683387756348, -3.0090315341949463, -12.11838436126709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 4.0, 0.0, 0.0, 0.0, -0.03350185230374336, -0.4128769338130951, 0.01641654781997204, 0.051444511860609055, -0.062007203698158264, 0.011683200486004353
222987, 2.5574703216552734, -3.020585298538208, -12.125994682312012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03319607675075531, -0.41312891244888306, 0.016453217715024948, 0.054604243487119675, -0.06306794285774231, 0.01200292818248272
222998, 2.6093475818634033, -3.031426429748535, -12.091132164001465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 1.0, -4.0, 0.0, 0.0, 0.0, -0.032941196113824844, -0.41331687569618225, 0.01653152145445347, 0.056409627199172974, -0.06375032663345337, 0.012450406327843666
223009, 2.6016643047332764, -3.034212350845337, -12.094710350036621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, -3.0, 0.0, 0.0, 0.0, -0.03343098238110542, -0.4133416712284088, 0.015896931290626526, 0.048735085874795914, -0.06395241618156433, 0.007696001324802637
223019, 2.6791303157806396, -3.012148141860962, -12.090906143188477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 7.0, 0.0, 0.0, 0.0, -0.03317457437515259, -0.41346392035484314, 0.015972699970006943, 0.05090867355465889, -0.06415838748216629, 0.008206185884773731
223027, 2.661250352859497, -3.055400848388672, -12.109007835388184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -1.0, -3.0, 0.0, 0.0, 0.0, -0.03325490280985832, -0.4137590229511261, 0.016107572242617607, 0.0480382964015007, -0.06466394662857056, 0.008919170126318932
223037, 2.6971981525421143, -3.066472291946411, -12.094681739807129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 3.0, 0.0, 0.0, 0.0, -0.03300914168357849, -0.41387224197387695, 0.016168419271707535, 0.049856431782245636, -0.0647348091006279, 0.009130096063017845
223047, 2.621605157852173, -3.0497827529907227, -12.080867767333984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, -3.0, 0.0, 0.0, 0.0, -0.032978422939777374, -0.41433456540107727, 0.016171110793948174, 0.050141822546720505, -0.0681011751294136, 0.008708562701940536
223059, 2.603255033493042, -3.0417580604553223, -12.089776992797852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 4.0, -1.0, 0.0, 0.0, 0.0, -0.03294461593031883, -0.4142197370529175, 0.016220273450016975, 0.04948945343494415, -0.06617570668458939, 0.008584944531321526
223069, 2.701648235321045, -3.0583715438842773, -12.072025299072266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -2.0, 0.0, 0.0, 0.0, 0.0, -0.03292135149240494, -0.41412097215652466, 0.016335269436240196, 0.04861743375658989, -0.06474421918392181, 0.009107725694775581
223077, 2.7099692821502686, -3.038581609725952, -12.074585914611816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -2.0, 0.0, 0.0, 0.0, 0.0, -0.03318842127919197, -0.4143289029598236, 0.01651003770530224, 0.0445803627371788, -0.06582437455654144, 0.010128268972039223
223088, 2.6343908309936523, -3.0498316287994385, -12.071120262145996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 4.0, 0.0, 0.0, 0.0, -0.033216409385204315, -0.41441333293914795, 0.016557613387703896, 0.04431210830807686, -0.06585054844617844, 0.010314615443348885
223099, 2.619678020477295, -3.0771498680114746, -12.069032669067383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.03303559124469757, -0.41484010219573975, 0.016678545624017715, 0.04682685807347298, -0.06901143491268158, 0.011038245633244514
223109, 2.6907095909118652, -3.0769596099853516, -12.049098014831543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 4.0, -3.0, 0.0, 0.0, 0.0, -0.033223092555999756, -0.41441091895103455, 0.016896400600671768, 0.043969929218292236, -0.06486209481954575, 0.012009029276669025
223117, 2.6413187980651855, -3.072079658508301, -12.080552101135254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -5.0, 3.0, 0.0, 0.0, 0.0, -0.03291137143969536, -0.4147768020629883, 0.01694898121058941, 0.046087976545095444, -0.0659329891204834, 0.012088875286281109
223127, 2.6271347999572754, -3.124281406402588, -12.087606430053711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 1.0, -3.0, 0.0, 0.0, 0.0, -0.03277822211384773, -0.4151495099067688, 0.01693612150847912, 0.0480961911380291, -0.0685405358672142, 0.012017915956676006
223137, 2.640192985534668, -3.0913267135620117, -12.088055610656738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0325482152402401, -0.4148752987384796, 0.017107287421822548, 0.04886944219470024, -0.06465664505958557, 0.012545083649456501
223148, 2.6271376609802246, -3.0929970741271973, -12.077570915222168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -5.0, -1.0, 0.0, 0.0, 0.0, -0.03316386044025421, -0.4157833158969879, 0.016720280051231384, 0.0446770042181015, -0.07389722019433975, 0.009764042682945728
223159, 2.5830283164978027, -3.1274466514587402, -12.099534034729004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 9.0, 4.0, 0.0, 0.0, 0.0, -0.03306710347533226, -0.4155345857143402, 0.016832385212183, 0.04461861029267311, -0.0695432499051094, 0.010335617698729038
223167, 2.5229499340057373, -3.1335678100585938, -12.113443374633789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -3.0, 0.0, 0.0, 0.0, 0.0, -0.033143557608127594, -0.41527944803237915, 0.016814235597848892, 0.04438724368810654, -0.06823574006557465, 0.010127788409590721
223177, 2.5690131187438965, -3.087555408477783, -12.09147834777832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03316127136349678, -0.41525381803512573, 0.01689682900905609, 0.0433453768491745, -0.06738388538360596, 0.010391156189143658
223188, 2.6059155464172363, -3.079735040664673, -12.078088760375977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.03271181136369705, -0.41488057374954224, 0.01733194850385189, 0.046468790620565414, -0.06291300803422928, 0.013115030713379383
223198, 2.7228620052337646, -3.088061809539795, -12.072860717773438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -5.0, -4.0, 0.0, 0.0, 0.0, -0.030256671831011772, -0.4152650237083435, 0.01712721772491932, 0.0697542354464531, -0.06198228895664215, 0.011786363087594509
223208, 2.6516523361206055, -3.104081630706787, -12.08725643157959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -2.0, -26.0, 0.0, 0.0, 0.0, -0.030072087422013283, -0.41555801033973694, 0.01707429438829422, 0.07034722715616226, -0.06405016779899597, 0.011035245843231678
223217, 2.6923696994781494, -3.133455991744995, -12.099451065063477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02957564778625965, -0.4157281219959259, 0.017134157940745354, 0.0725150927901268, -0.0638679787516594, 0.011412621475756168
223227, 2.7057392597198486, -3.132101058959961, -12.09689712524414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -1.0, -4.0, 0.0, 0.0, 0.0, -0.029397202655673027, -0.416057825088501, 0.017070263624191284, 0.07318723946809769, -0.06679990887641907, 0.010979540646076202
223237, 2.672447443008423, -3.1112568378448486, -12.088699340820312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 1.0, 4.0, 0.0, 0.0, 0.0, -0.03029472753405571, -0.4159660339355469, 0.016857421025633812, 0.06407906860113144, -0.0673770159482956, 0.009145648218691349
223248, 2.723557949066162, -3.0997848510742188, -12.082032203674316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, -0.02996750921010971, -0.41571393609046936, 0.016904639080166817, 0.0655876025557518, -0.06563936173915863, 0.009666915982961655
223257, 2.6804864406585693, -3.1607675552368164, -12.098103523254395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -3.0, -4.0, 0.0, 0.0, 0.0, -0.029638875275850296, -0.41625282168388367, 0.016893349587917328, 0.06774178147315979, -0.06843218207359314, 0.009635759517550468
223267, 2.642584800720215, -3.1036150455474854, -12.08615779876709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.029539743438363075, -0.4165552258491516, 0.016825629398226738, 0.06785646826028824, -0.07063651084899902, 0.009018155746161938
223277, 2.742291212081909, -3.0881588459014893, -12.068026542663574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -1.0, 3.0, 0.0, 0.0, 0.0, -0.029978280887007713, -0.4163413345813751, 0.01697872392833233, 0.06327057629823685, -0.07091686129570007, 0.009865171276032925
223288, 2.6431210041046143, -3.103358745574951, -12.070981979370117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, -3.0, 0.0, 0.0, 0.0, -0.028317544609308243, -0.4151409864425659, 0.017040548846125603, 0.07382605224847794, -0.05798013135790825, 0.010142592713236809
223297, 2.639763593673706, -3.1128556728363037, -12.058343887329102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -11.0, -15.0, 0.0, 0.0, 0.0, -0.030115505680441856, -0.41619211435317993, 0.017155611887574196, 0.0604877769947052, -0.06944436579942703, 0.010544796474277973
223307, 2.568150043487549, -3.127830743789673, -12.076123237609863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 15.0, 14.0, 0.0, 0.0, 0.0, -0.02986515872180462, -0.4167608618736267, 0.017161406576633453, 0.062085725367069244, -0.0725143626332283, 0.010563506744801998
223317, 2.6712026596069336, -3.086970090866089, -12.041459083557129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.030128182843327522, -0.4167051315307617, 0.01722854934632778, 0.05941201001405716, -0.07331971079111099, 0.010593066923320293
223327, 2.5571603775024414, -3.127403974533081, -12.050179481506348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 1.0, -2.0, 0.0, 0.0, 0.0, -0.030128182843327522, -0.4167051315307617, 0.01722854934632778, 0.05941201001405716, -0.07331971079111099, 0.010593066923320293
223337, 2.6666812896728516, -3.0757908821105957, -12.07562255859375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 4.0, -1.0, 0.0, 0.0, 0.0, -0.0302917268127203, -0.4159362018108368, 0.016352998092770576, 0.05677950754761696, -0.06782210618257523, 0.0047956486232578754
223348, 2.6194732189178467, -3.0756890773773193, -12.066996574401855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -8.0, 0.0, 0.0, 0.0, 0.0, -0.030365362763404846, -0.4160864055156708, 0.016321474686264992, 0.05620119348168373, -0.06881114840507507, 0.004751002416014671
223357, 2.605344772338867, -3.0763814449310303, -12.063149452209473, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 2.0, -1.0, 0.0, 0.0, 0.0, -0.030358189716935158, -0.4164692759513855, 0.01635022833943367, 0.055504634976387024, -0.07047565281391144, 0.00508374348282814
223367, 2.6543965339660645, -3.107961654663086, -12.064624786376953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, -0.03076157346367836, -0.41637566685676575, 0.016441520303487778, 0.05246953293681145, -0.07082507014274597, 0.005753573030233383
223377, 2.609872341156006, -3.065213441848755, -12.049657821655273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 3.0, 0.0, 0.0, 0.0, -0.030869007110595703, -0.4161757528781891, 0.01604286953806877, 0.05114951357245445, -0.06928892433643341, 0.003097227541729808
223388, 2.616436243057251, -3.0812363624572754, -12.064874649047852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.03107624500989914, -0.41612130403518677, 0.016071457415819168, 0.04988417029380798, -0.06934715062379837, 0.0034673172049224377
223398, 2.622868537902832, -3.075319290161133, -12.054914474487305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.03150288388133049, -0.41612833738327026, 0.016127610579133034, 0.046874549239873886, -0.07101742178201675, 0.004198720213025808
223407, 2.6224653720855713, -3.0801405906677246, -12.051456451416016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 1.0, 3.0, 0.0, 0.0, 0.0, -0.030840536579489708, -0.41643092036247253, 0.016088027507066727, 0.05232792720198631, -0.07076586782932281, 0.004282968584448099
223417, 2.6190199851989746, -3.099464178085327, -12.070110321044922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, -7.0, 0.0, 0.0, 0.0, -0.029488520696759224, -0.417073130607605, 0.015830552205443382, 0.06452043354511261, -0.07356663048267365, 0.003274210263043642
223427, 2.64095139503479, -3.1135990619659424, -12.091289520263672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 4.0, -17.0, 0.0, 0.0, 0.0, -0.0314905159175396, -0.417039155960083, 0.01611456088721752, 0.048546258360147476, -0.07669837772846222, 0.005114783067256212
223437, 2.6456477642059326, -3.0804717540740967, -12.082185745239258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 4.0, 20.0, 0.0, 0.0, 0.0, -0.03145787492394447, -0.4173894226551056, 0.01606421172618866, 0.04937227815389633, -0.07920023798942566, 0.004950871225446463
223448, 2.61854887008667, -3.078561544418335, -12.073626518249512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03205660358071327, -0.4174171984195709, 0.016153458505868912, 0.0449625588953495, -0.07961413264274597, 0.005474558565765619
223457, 2.6473915576934814, -3.056246519088745, -12.073155403137207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 2.0, 5.0, 0.0, 0.0, 0.0, -0.03193175792694092, -0.4180326461791992, 0.016109589487314224, 0.046445176005363464, -0.08298996835947037, 0.005208346992731094
223467, 2.6630642414093018, -3.08561110496521, -12.059441566467285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03205195814371109, -0.4180108606815338, 0.015798449516296387, 0.04600173607468605, -0.0830003172159195, 0.0034990489948540926
223477, 2.6998095512390137, -3.067992925643921, -12.06093692779541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.03213925287127495, -0.41776010394096375, 0.015902990475296974, 0.04490504041314125, -0.08109130710363388, 0.004265305120497942
223488, 2.732959032058716, -3.0745978355407715, -12.055198669433594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -2.0, 0.0, 0.0, 0.0, 0.0, -0.0314682312309742, -0.4178236126899719, 0.01586330495774746, 0.05055369436740875, -0.0799780860543251, 0.00409825099632144
223498, 2.6303889751434326, -3.0820670127868652, -12.064854621887207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, -8.0, 0.0, 0.0, 0.0, -0.03166685253381729, -0.41789859533309937, 0.015925178304314613, 0.049122996628284454, -0.07976090908050537, 0.00460947398096323
223508, 2.690077304840088, -3.0815179347991943, -12.068586349487305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 1.0, 1.0, 0.0, 0.0, 0.0, -0.03153419494628906, -0.41763752698898315, 0.015074962750077248, 0.05027702450752258, -0.07768207788467407, -0.0005157376872375607
223517, 2.680325746536255, -3.1120243072509766, -12.08459186553955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, -3.0, -2.0, 0.0, 0.0, 0.0, -0.03227118030190468, -0.4177851378917694, 0.015193451195955276, 0.04419240728020668, -0.07861054688692093, 0.0008412587339989841
223527, 2.692936420440674, -3.0796728134155273, -12.055781364440918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 1.0, 8.0, 0.0, 0.0, 0.0, -0.031710829585790634, -0.41782358288764954, 0.015159724280238152, 0.0491020642220974, -0.07798992097377777, 0.0012235244503244758
223537, 2.6608965396881104, -3.070091962814331, -12.063776969909668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, -7.0, 0.0, 0.0, 0.0, -0.032113827764987946, -0.41774696111679077, 0.01524833869189024, 0.04605938866734505, -0.0775996521115303, 0.0019693172071129084
