timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, otRoll, otPitch, otYaw, otq0, otq1, otq2, otq3
277008, 1.0205312967300415, -0.4940618574619293, -2.4135217666625977, -3.967085123062134, 2.6381723880767822, 0.11050743609666824, 0.5386400818824768, -1.4385491609573364, 0.5190331339836121, 0.011301364749670029, -0.260381817817688, 0.00394579628482461, 0, 0, 0, 47969.0, 48776.0, 50858.0, 55183.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277018, 0.9720425009727478, -0.4671246111392975, -2.4290077686309814, -3.0347671508789062, -3.1371726989746094, -0.6480309367179871, 0.5387139320373535, -1.4408167600631714, 0.5193662643432617, 0.011908908374607563, -0.2611203193664551, 0.007375488989055157, 0, 0, 0, 47045.0, 50257.0, 51508.0, 53820.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277029, 0.9526892304420471, -0.3516046106815338, -2.4501190185546875, -0.620284914970398, -14.134504318237305, -1.7064335346221924, 0.5389807820320129, -1.4428913593292236, 0.5186439752578735, 0.013088221661746502, -0.2606378197669983, 0.003153477795422077, 0, 0, 0, 48128.0, 48957.0, 49896.0, 54972.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277039, 0.946432888507843, -0.31360211968421936, -2.483403205871582, 0.9863436818122864, -2.964191436767578, -4.172226905822754, 0.5391061902046204, -1.4451303482055664, 0.5189449191093445, 0.014191370457410812, -0.2607557773590088, 0.010113872587680817, 0, 0, 0, 47569.0, 52094.0, 50163.0, 52275.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277049, 0.9589235186576843, -0.18423224985599518, -2.4865963459014893, 0.5222865343093872, -11.937925338745117, -0.442042738199234, 0.5392584204673767, -1.4476239681243896, 0.5193663835525513, 0.014596658758819103, -0.26122286915779114, 0.015964090824127197, 0, 0, 0, 47155.0, 52567.0, 50671.0, 51215.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277058, 0.9695689082145691, -0.08918984234333038, -2.5194714069366455, 2.1579771041870117, -7.127131462097168, -2.659990072250366, 0.5395345687866211, -1.4503214359283447, 0.5197498202323914, 0.015556714497506618, -0.2623901069164276, 0.01910085789859295, 0, 0, 0, 48290.0, 48319.0, 48953.0, 55193.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277068, 0.9695689082145691, -0.08918984234333038, -2.5194714069366455, -1.0759085416793823, -0.8039442300796509, -1.8212535381317139, 0.5396329760551453, -1.4528533220291138, 0.5202438831329346, 0.015777114778757095, -0.26276057958602905, 0.03001018613576889, 0, 0, 0, 46453.0, 51998.0, 50969.0, 51685.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277079, 1.0243029594421387, 0.08541223406791687, -2.5324015617370605, 6.2550177574157715, -14.865467071533203, 0.6217082142829895, 0.5397408604621887, -1.4550062417984009, 0.5193796157836914, 0.015448210760951042, -0.26272937655448914, 0.025965217500925064, 0, 0, 0, 47123.0, 48925.0, 50236.0, 54227.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277089, 1.0098124742507935, 0.08689893782138824, -2.523911952972412, -1.941331386566162, -1.0161525011062622, 0.6420665383338928, 0.5400216579437256, -1.4569851160049438, 0.5200223326683044, 0.01614186353981495, -0.26143282651901245, 0.03053618036210537, 0, 0, 0, 49749.0, 49363.0, 47619.0, 53516.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277100, 1.009497880935669, 0.14912410080432892, -2.522968292236328, -0.11493846774101257, -7.919411659240723, 0.06089833006262779, 0.5402773022651672, -1.4592148065567017, 0.5206133127212524, 0.016593514010310173, -0.26168733835220337, 0.03368382155895233, 0, 0, 0, 46729.0, 51811.0, 50391.0, 51004.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277108, 1.0392059087753296, 0.19650527834892273, -2.4981558322906494, 4.703099250793457, -5.552456855773926, 4.657373905181885, 0.5405454635620117, -1.4616550207138062, 0.5211455821990967, 0.01683332771062851, -0.2628505825996399, 0.03585175424814224, 0, 0, 0, 48263.0, 49803.0, 49154.0, 52146.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277118, 1.0559971332550049, 0.22812435030937195, -2.5018880367279053, 1.5031673908233643, -0.1987961381673813, 0.8237507343292236, 0.5407758951187134, -1.4637333154678345, 0.519923210144043, 0.016837865114212036, -0.26211437582969666, 0.026844464242458344, 0, 0, 0, 45754.0, 50514.0, 50173.0, 52417.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277128, 1.0826929807662964, 0.2816687822341919, -2.4734127521514893, 4.682466983795166, -7.351339340209961, 2.713334083557129, 0.5409344434738159, -1.4663532972335815, 0.5204897522926331, 0.016378728672862053, -0.26343435049057007, 0.029336271807551384, 0, 0, 0, 46875.0, 48831.0, 50231.0, 53418.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277139, 1.0758873224258423, 0.28025662899017334, -2.47196102142334, 0.5939614176750183, -1.0732561349868774, 1.2215147018432617, 0.5411772131919861, -1.468900442123413, 0.5211539268493652, 0.01630481146275997, -0.2642437517642975, 0.0314815379679203, 0, 0, 0, 48614.0, 50112.0, 48476.0, 52454.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277149, 1.0949376821517944, 0.2629929780960083, -2.4565703868865967, 0.5259334444999695, -0.11132434755563736, 0.8786820769309998, 0.5413975119590759, -1.4717031717300415, 0.5218942761421204, 0.015767835080623627, -0.26510804891586304, 0.037048086524009705, 0, 0, 0, 46017.0, 51888.0, 51341.0, 49944.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277158, 1.1236870288848877, 0.301984041929245, -2.4337105751037598, 7.0141520500183105, -2.4923064708709717, 2.881135940551758, 0.5414642691612244, -1.4739983081817627, 0.5225064754486084, 0.014977246522903442, -0.26559966802597046, 0.03687538206577301, 0, 0, 0, 47688.0, 49798.0, 50029.0, 51433.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277168, 1.1998298168182373, 0.32840561866760254, -2.409188985824585, 6.132604122161865, -0.7445197105407715, 3.1869895458221436, 0.5416363477706909, -1.476385474205017, 0.5214115381240845, 0.014635703526437283, -0.26630839705467224, 0.028836501762270927, 0, 0, 0, 49773.0, 47592.0, 48447.0, 53713.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
277178, 1.2392922639846802, 0.32210445404052734, -2.388094902038574, 3.346557378768921, -3.7226994037628174, 2.344449758529663, 0.5418761968612671, -1.4784804582595825, 0.5220766663551331, 0.014320190995931625, -0.2662048637866974, 0.0365176647901535, 0, 0, 0, 47776.0, 49620.0, 50372.0, 51761.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
