timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, otRoll, otPitch, otYaw, otq0, otq1, otq2, otq3
514434, 0.0844544768333435, 0.30366572737693787, -0.10332359373569489, -0.01704125478863716, 0.31384414434432983, 0.03822433575987816, 22.019807815551758, -0.869244396686554, 0.00520576536655426, 0.0003741402761079371, -0.0002336224279133603, 0.004345028195530176, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514444, 0.06304311007261276, 0.30133628845214844, -0.10605733841657639, 0.07403966039419174, 0.09921367466449738, -0.15435658395290375, 22.019811630249023, -0.8692467212677002, 0.005248598754405975, 0.0005079111433587968, -0.0002357296325499192, 0.004222002346068621, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514454, 0.06280900537967682, 0.3020697832107544, -0.10602426528930664, 0.16456371545791626, -0.23634269833564758, 0.07963690161705017, 22.01982879638672, -0.8687511682510376, 0.003927046433091164, 0.0007309966022148728, 0.0024518626742064953, -0.0031845292542129755, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514464, 0.10924237966537476, 0.3032456338405609, -0.1021733433008194, 0.013814586214721203, 0.19006209075450897, -0.19042792916297913, 22.01983642578125, -0.8687267899513245, 0.0038949651643633842, 0.0009689105208963156, 0.0024195618461817503, -0.0032313603442162275, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514474, 0.10889944434165955, 0.30058857798576355, -0.10253582894802094, 0.0448695607483387, -0.05918467789888382, -0.20304633677005768, 22.019821166992188, -0.8697633147239685, 0.0038660489954054356, 0.0011504446156322956, -0.00321076437830925, -0.003195572877302766, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514484, 0.0632731094956398, 0.3015287518501282, -0.10476472228765488, 0.11678042262792587, 0.06372367590665817, 0.025702612474560738, 22.019832611083984, -0.8697949051856995, 0.0038342326879501343, 0.0010928045958280563, -0.003106058342382312, -0.0031672725453972816, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514494, 0.07647524029016495, 0.30075931549072266, -0.10399588197469711, -0.0191922876983881, 0.22728398442268372, -0.03407694771885872, 22.01984977722168, -0.868715226650238, 0.0038040014915168285, 0.0009737999062053859, 0.0028444307390600443, -0.003397999331355095, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514504, 0.07713834941387177, 0.33488932251930237, -0.10684593766927719, -0.00848381407558918, -0.2111731916666031, -0.28471460938453674, 22.019847869873047, -0.8689880967140198, 0.003771608928218484, 0.000902041036169976, 0.0012910128571093082, -0.0033789416775107384, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514514, 0.08892489224672318, 0.3003638982772827, -0.10437586903572083, 0.0954219177365303, 0.06693927943706512, 0.05358074605464935, 22.019027709960938, -0.8690038919448853, 0.004281159024685621, -0.003491926472634077, 0.001405288465321064, -0.0004771696403622627, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514524, 0.0769902914762497, 0.298877090215683, -0.10578417032957077, -0.2547241449356079, 0.2219516485929489, -0.15039421617984772, 22.019838333129883, -0.8692528009414673, 0.004281358327716589, 0.0009744690614752471, -7.096792251104489e-05, -0.0004540195513982326, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514534, 0.07949519157409668, 0.3293648958206177, -0.10699509084224701, 0.10421516001224518, 0.1165509819984436, -0.17077910900115967, 22.01984405517578, -0.86899334192276, 0.004277048632502556, 0.000848018447868526, 0.0012745177373290062, -0.000443268014350906, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514544, 0.07967550307512283, 0.29700613021850586, -0.10601618140935898, 0.11555779725313187, -0.05942327529191971, -0.018225589767098427, 22.01906394958496, -0.8690129518508911, 0.004273096565157175, -0.003204949898645282, 0.0011281585320830345, -0.00047474188613705337, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
514554, 0.12915843725204468, 0.29656168818473816, -0.10237064212560654, -0.02001482993364334, -0.18525466322898865, -0.03226333111524582, 22.019838333129883, -0.8690056800842285, 0.003737036604434252, 0.0010037688771262765, 0.0008922190754674375, -0.0034187925048172474, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
