timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserHeight, laserFront, laserBack, laserUp, laserLeft, laserRight
9578, 0.032889869064092636, -0.005999701097607613, 0.006850867532193661, 0.1446729153394699, 0.0006965972715988755, 0.0010360302403569221, 0, 0, 0, 54714.0, 31020.0, 43681.0, 48398.0, 11.0, 283.0, 73.0, 32766.0, 788.0, 32766.0
9588, 0.035046935081481934, -0.00637451745569706, 0.006726233754307032, 0.15071351826190948, -0.0012228357372805476, 0.0052093276754021645, 0, 0, 0, 56762.0, 35513.0, 40734.0, 45087.0, 11.0, 283.0, 73.0, 32766.0, 788.0, 32766.0
9598, 0.03823785483837128, -0.005339639727026224, 0.006273601669818163, 0.16237197816371918, 0.005022838711738586, 0.0035347524099051952, 0, 0, 0, 48780.0, 38360.0, 51376.0, 42078.0, 11.0, 283.0, 73.0, 32766.0, 787.0, 32766.0
9608, 0.041134729981422424, -0.0039564818143844604, 0.006350188981741667, 0.17192047834396362, 0.013014676980674267, 0.006901095155626535, 0, 0, 0, 56279.0, 38040.0, 39840.0, 44308.0, 7.0, 283.0, 73.0, 32766.0, 787.0, 32766.0
9618, 0.04616390913724899, -0.0015702060190960765, 0.0056139505468308926, 0.1928432285785675, 0.026248164474964142, 0.006330549251288176, 0, 0, 0, 51370.0, 41356.0, 44150.0, 44454.0, 7.0, 283.0, 73.0, 32766.0, 787.0, 32766.0
9628, 0.05069022625684738, 0.00018756695499178022, 0.004838315770030022, 0.20978997647762299, 0.035207200795412064, 7.52023042878136e-05, 0, 0, 0, 52562.0, 43474.0, 41580.0, 43850.0, 7.0, 283.0, 73.0, 32766.0, 787.0, 32766.0
9638, 0.052781641483306885, -0.00013615743955597281, 0.004904181696474552, 0.21197402477264404, 0.03203055262565613, 0.0004894724697805941, 0, 0, 0, 52291.0, 44425.0, 41559.0, 43700.0, 7.0, 283.0, 73.0, 32766.0, 787.0, 32766.0
9648, 0.05588904023170471, 0.0004923812812194228, 0.0047101606614887714, 0.21944111585617065, 0.03398109972476959, -0.0026984226424247026, 0, 0, 0, 56386.0, 42208.0, 32427.0, 47383.0, 7.0, 283.0, 73.0, 32766.0, 787.0, 32766.0
9658, 0.05950326845049858, 0.0008096630917862058, 0.004361226223409176, 0.22934730350971222, 0.03366018459200859, 0.0025295428931713104, 0, 0, 0, 46828.0, 35932.0, 47981.0, 55679.0, 5.0, 283.0, 73.0, 32766.0, 787.0, 32766.0
9668, 0.06177660450339317, 0.0009383507422171533, 0.00440667849034071, 0.23111918568611145, 0.032083429396152496, 0.0026638302952051163, 0, 0, 0, 53276.0, 41278.0, 41270.0, 52907.0, 5.0, 283.0, 73.0, 32766.0, 787.0, 32766.0
9678, 0.06616712361574173, 0.0006000500288791955, 0.0037971176207065582, 0.24492573738098145, 0.028271375223994255, 0.0026448573917150497, 0, 0, 0, 57203.0, 44807.0, 34286.0, 50042.0, 5.0, 338.0, 71.0, 32766.0, 787.0, 32766.0
9688, 0.0673612579703331, -0.0003442199085839093, 0.004425844643265009, 0.24009856581687927, 0.0213860422372818, 0.011761954054236412, 0, 0, 0, 47193.0, 49845.0, 50131.0, 44898.0, 5.0, 338.0, 71.0, 32766.0, 787.0, 32766.0
