timeTick, yaw, laserFront
46324, 0.30711716413497925, 0
46344, 0.30860885977745056, 263.0
46364, 0.3091784715652466, 268.0
46384, 0.3111737072467804, 268.0
46404, 0.3104690611362457, 268.0
46424, 0.3098863959312439, 268.0
46444, 0.3086342215538025, 268.0
46464, 0.30751553177833557, 262.0
46484, 0.30784785747528076, 262.0
46504, 0.3069112002849579, 262.0
46524, 0.30757248401641846, 262.0
46544, 0.3070782721042633, 262.0
46564, 0.3067925274372101, 265.0
46584, 0.30741557478904724, 265.0
46604, 0.306627482175827, 265.0
46624, 0.30767980217933655, 265.0
46644, 0.30799126625061035, 265.0
46664, 0.30784040689468384, 263.0
46684, 0.30761510133743286, 263.0
46704, 0.30655571818351746, 263.0
46724, 0.30734506249427795, 263.0
46744, 0.30751827359199524, 263.0
46764, 0.30637574195861816, 267.0
46784, 0.3050953447818756, 267.0
46804, 0.3055565655231476, 267.0
46824, 0.30377936363220215, 267.0
46844, 0.3032906651496887, 267.0
46864, 0.3036942481994629, 263.0
46884, 0.30411574244499207, 263.0
46904, 0.30304038524627686, 263.0
46924, 0.3031231760978699, 263.0
46944, 0.3030279576778412, 263.0
46964, 0.30277857184410095, 269.0
46984, 0.30344608426094055, 269.0
47004, 0.30377906560897827, 269.0
47024, 0.30420446395874023, 269.0
47044, 0.30610260367393494, 269.0
47064, 0.30572542548179626, 265.0
47084, 0.30396491289138794, 265.0
47104, 0.3049451410770416, 265.0
47124, 0.3037658929824829, 265.0
47144, 0.3026316463947296, 265.0
47164, 0.3017835021018982, 265.0
47184, 0.30027472972869873, 265.0
47204, 0.3012016713619232, 265.0
47224, 0.302097886800766, 265.0
47244, 0.3020481765270233, 265.0
47264, 0.3009379208087921, 267.0
47284, 0.3010474741458893, 267.0
47304, 0.2998885214328766, 267.0
47324, 0.2994334101676941, 267.0
47344, 0.3001341223716736, 267.0
47364, 0.2981451749801636, 261.0
47384, 0.3004301190376282, 261.0
47404, 0.30016598105430603, 261.0
47424, 0.3000307083129883, 261.0
47444, 0.3010562062263489, 261.0
47464, 0.2998535633087158, 269.0
47484, 0.3004416227340698, 269.0
47504, 0.2993696331977844, 269.0
47524, 0.3000854551792145, 269.0
47544, 0.30150526762008667, 269.0
47564, 0.30239996314048767, 267.0
47584, 0.3043707609176636, 267.0
47604, 0.30477648973464966, 267.0
47624, 0.30562758445739746, 267.0
47644, 0.3078266382217407, 267.0
47664, 0.3082122206687927, 266.0
47684, 0.30823203921318054, 266.0
47704, 0.30822452902793884, 266.0
47724, 0.3085901141166687, 266.0
47744, 0.3064125180244446, 266.0
47764, 0.30775412917137146, 268.0
47784, 0.30701008439064026, 268.0
47804, 0.3078041076660156, 268.0
47824, 0.3066743016242981, 268.0
47844, 0.30767878890037537, 268.0
47864, 0.3078402876853943, 265.0
47884, 0.3071657121181488, 265.0
47904, 0.30594128370285034, 265.0
47924, 0.3076436221599579, 265.0
47944, 0.3068622648715973, 265.0
47964, 0.3086492121219635, 265.0
47984, 0.3085596263408661, 265.0
48004, 0.3078143000602722, 265.0
48024, 0.30695465207099915, 265.0
48044, 0.3078633248806, 265.0
48064, 0.30695846676826477, 269.0
48084, 0.30815231800079346, 269.0
48104, 0.30797767639160156, 269.0
48124, 0.30740928649902344, 269.0
48144, 0.30698448419570923, 269.0
48164, 0.3081907331943512, 267.0
48184, 0.30889832973480225, 267.0
48204, 0.3080149292945862, 267.0
48224, 0.3105100393295288, 267.0
48244, 0.3122694194316864, 267.0
48264, 0.31283822655677795, 261.0
48284, 0.31378263235092163, 261.0
48304, 0.31552642583847046, 261.0
48324, 0.3166678547859192, 261.0
48344, 0.31915104389190674, 261.0
48364, 0.31882983446121216, 261.0
48384, 0.3192681074142456, 261.0
48404, 0.31843632459640503, 261.0
48424, 0.3176155984401703, 261.0
48444, 0.31683236360549927, 261.0
