timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3
854414, 157627.375, 118986.71875, 157750.703125, 155379.15625, 143976.6875, 154345.171875
854424, 157627.375, 118981.5546875, 157748.765625, 155376.671875, 143980.90625, 154343.890625
854434, 157631.21875, 118975.640625, 157752.625, 155381.65625, 143976.6875, 154353.90625
854444, 157629.296875, 118983.0234375, 157754.5625, 155382.234375, 143978.453125, 154346.375
854454, 157629.296875, 118976.375, 157754.5625, 155382.8125, 143981.59375, 154346.453125
854465, 157627.375, 118980.8046875, 157752.625, 155382.8125, 143981.59375, 154346.453125
854475, 157629.296875, 118980.0703125, 157750.703125, 155382.8125, 143977.375, 154351.421875
854485, 157627.375, 118986.71875, 157752.625, 155382.234375, 143974.921875, 154349.546875
854494, 157627.375, 118982.2890625, 157756.484375, 155382.234375, 143974.921875, 154349.546875
854504, 157623.53125, 118988.9375, 157750.703125, 155377.25, 143979.140625, 154352.03125
854514, 157625.453125, 118982.2890625, 157750.703125, 155377.25, 143966.890625, 154345.765625
854525, 157629.296875, 118987.453125, 157750.703125, 155378.40625, 143983.359375, 154358.1875
854535, 157629.296875, 118983.7734375, 157754.5625, 155379.75, 143976.0, 154342.6875
854544, 157629.296875, 118983.7734375, 157754.5625, 155377.25, 143971.78125, 154344.578125
854554, 157625.453125, 118990.421875, 157750.703125, 155382.234375, 143974.921875, 154354.515625
854564, 157627.375, 118981.5390625, 157754.5625, 155384.15625, 143978.453125, 154345.171875
854575, 157631.21875, 118981.5390625, 157752.625, 155377.828125, 143970.421875, 154340.796875
854584, 157631.21875, 118981.5390625, 157752.625, 155386.65625, 143985.125, 154352.03125
854594, 157629.296875, 118979.3359375, 157754.5625, 155380.328125, 143976.6875, 154345.171875
854604, 157629.296875, 118983.0234375, 157756.484375, 155377.25, 143970.015625, 154340.796875
854614, 157625.453125, 118985.984375, 157754.5625, 155372.828125, 143970.703125, 154342.6875
854625, 157627.375, 118978.5859375, 157752.625, 155375.328125, 143966.890625, 154355.703125
854634, 157631.21875, 118976.375, 157752.625, 155380.328125, 143973.546875, 154348.25
854644, 157629.296875, 118978.5859375, 157752.625, 155386.65625, 143979.140625, 154355.109375
854654, 157627.375, 118994.1171875, 157754.5625, 155377.25, 143965.125, 154335.828125
854664, 157627.375, 118977.109375, 157750.703125, 155387.234375, 143974.921875, 154340.796875
854675, 157627.375, 118982.2890625, 157754.5625, 155379.75, 143967.5625, 154350.140625
854684, 157629.296875, 118984.5078125, 157750.703125, 155382.8125, 143974.921875, 154340.796875
854704, 157625.453125, 118981.5390625, 157752.625, 155389.734375, 143970.015625, 154349.546875
854714, 157627.375, 118983.0234375, 157756.484375, 155374.75, 143970.703125, 154345.171875
854725, 157629.296875, 118987.453125, 157750.703125, 155379.15625, 143970.703125, 154353.21875
854734, 157629.296875, 118983.7734375, 157752.625, 155378.40625, 143984.046875, 154347.65625
854744, 157625.453125, 118991.15625, 157750.703125, 155377.25, 143972.46875, 154349.546875
854754, 157631.21875, 118979.3203125, 157754.5625, 155377.25, 143979.140625, 154364.453125
854764, 157627.375, 118976.375, 157754.5625, 155379.15625, 143970.015625, 154345.171875
854774, 157625.453125, 118991.15625, 157752.625, 155380.328125, 143970.015625, 154345.765625
854784, 157631.21875, 118988.9375, 157752.625, 155379.75, 143970.015625, 154347.65625
854794, 157627.375, 118983.0234375, 157750.703125, 155374.75, 143975.3125, 154347.65625
854804, 157623.53125, 118978.578125, 157754.5625, 155384.15625, 143969.328125, 154348.859375
854814, 157625.453125, 118983.0234375, 157752.625, 155384.15625, 143974.234375, 154342.6875
854824, 157627.375, 118982.2890625, 157750.703125, 155376.671875, 143978.453125, 154350.140625
854844, 157627.375, 118975.640625, 157750.703125, 155386.078125, 143980.90625, 154344.578125
854854, 157625.453125, 118986.71875, 157750.703125, 155382.234375, 143978.453125, 154342.6875
854864, 157627.375, 118980.8046875, 157754.5625, 155385.890625, 143982.671875, 154342.6875
854875, 157629.296875, 118989.671875, 157754.5625, 155375.90625, 143976.0, 154343.890625
854884, 157629.296875, 118987.453125, 157752.625, 155384.734375, 143966.890625, 154354.515625
854894, 157627.375, 118979.3203125, 157750.703125, 155374.75, 143973.546875, 154352.625
854904, 157627.375, 118989.671875, 157752.625, 155374.75, 143971.78125, 154345.171875
854914, 157625.453125, 118978.5859375, 157752.625, 155367.84375, 143978.453125, 154350.140625
854925, 157627.375, 118980.0703125, 157748.765625, 155379.15625, 143979.140625, 154342.09375
854934, 157629.296875, 118985.2421875, 157750.703125, 155380.90625, 143980.21875, 154348.9375
854944, 157623.53125, 118978.5859375, 157754.5625, 155380.90625, 143980.21875, 154348.9375
854954, 157625.453125, 118978.5859375, 157754.5625, 155372.828125, 143972.46875, 154348.25
854964, 157625.453125, 118978.5859375, 157754.5625, 155384.15625, 143978.453125, 154348.34375
854975, 157627.375, 118981.5390625, 157750.703125, 155384.15625, 143979.140625, 154347.65625
854984, 157627.375, 118981.5390625, 157750.703125, 155375.90625, 143985.8125, 154351.421875
854994, 157625.453125, 118988.1875, 157752.625, 155379.75, 143974.921875, 154356.390625
855004, 157627.375, 118979.3203125, 157750.703125, 155384.734375, 143982.671875, 154343.28125
855014, 157629.296875, 118972.671875, 157752.625, 155382.234375, 143978.453125, 154350.140625
855025, 157625.453125, 118982.2890625, 157754.5625, 155381.65625, 143972.46875, 154347.0625
855035, 157629.296875, 118985.2421875, 157752.625, 155380.90625, 143976.6875, 154347.65625
855044, 157629.296875, 118988.203125, 157752.625, 155377.828125, 143976.6875, 154345.171875
855054, 157627.375, 118978.5859375, 157754.5625, 155387.234375, 143983.359375, 154357.0
855064, 157629.296875, 118985.2421875, 157754.5625, 155389.15625, 143970.015625, 154347.0625
855075, 157625.453125, 118981.5390625, 157756.484375, 155379.75, 143974.921875, 154345.171875
855084, 157625.453125, 118978.5859375, 157750.703125, 155372.25, 143978.453125, 154344.578125
855094, 157625.453125, 118979.3359375, 157752.625, 155385.3125, 143974.921875, 154345.765625
855104, 157629.296875, 118983.0234375, 157752.625, 155374.75, 143980.21875, 154347.0625
855114, 157623.53125, 118978.5859375, 157752.625, 155377.25, 143971.78125, 154325.890625
855125, 157627.375, 118981.5546875, 157752.625, 155382.234375, 143967.5625, 154342.6875
855134, 157627.375, 118978.5859375, 157754.5625, 155379.75, 143988.25, 154349.546875
855144, 157625.453125, 118982.2890625, 157750.703125, 155373.421875, 143980.21875, 154352.625
855154, 157629.296875, 118981.5390625, 157754.5625, 155375.328125, 143976.6875, 154336.4375
855164, 157627.375, 118983.0234375, 157754.5625, 155375.328125, 143976.6875, 154336.4375
855174, 157625.453125, 118981.5390625, 157756.484375, 155386.65625, 143974.234375, 154358.875
855184, 157629.296875, 118980.8046875, 157748.765625, 155386.65625, 143974.234375, 154358.875
855194, 157627.375, 118979.3203125, 157752.625, 155384.734375, 143982.671875, 154353.90625
855204, 157627.375, 118980.0703125, 157752.625, 155375.328125, 143980.90625, 154347.0625
855214, 157625.453125, 118985.984375, 157750.703125, 155384.734375, 143970.015625, 154354.515625
855225, 157629.296875, 118985.2421875, 157752.625, 155379.15625, 143976.0, 154342.6875
855234, 157631.21875, 118988.9375, 157752.625, 155372.828125, 143971.78125, 154355.109375
855244, 157625.453125, 118974.890625, 157750.703125, 155372.25, 143969.328125, 154347.0625
855254, 157627.375, 118986.71875, 157752.625, 155377.828125, 143976.6875, 154350.734375
855265, 157627.375, 118985.984375, 157754.5625, 155379.75, 143974.921875, 154350.140625
855274, 157627.375, 118980.0703125, 157752.625, 155377.25, 143976.0, 154344.578125
855294, 157627.375, 118976.375, 157752.625, 155374.75, 143976.6875, 154344.578125
855304, 157627.375, 118985.984375, 157752.625, 155372.25, 143972.859375, 154340.203125
855314, 157625.453125, 118982.2890625, 157756.484375, 155372.25, 143970.703125, 154349.546875
855324, 157631.21875, 118982.2890625, 157750.703125, 155376.671875, 143979.828125, 154346.453125
855334, 157631.21875, 118978.5859375, 157752.625, 155373.421875, 143967.5625, 154352.625
855344, 157629.296875, 118980.8046875, 157748.765625, 155379.15625, 143982.28125, 154350.140625
855354, 157625.453125, 118985.984375, 157754.5625, 155372.828125, 143969.328125, 154350.140625
855364, 157625.453125, 118978.5859375, 157754.5625, 155382.234375, 143967.5625, 154351.421875
855375, 157629.296875, 118984.5078125, 157754.5625, 155374.75, 143979.140625, 154350.140625
855386, 157629.296875, 118976.375, 157754.5625, 155371.671875, 143977.375, 154340.796875
855394, 157629.296875, 118976.375, 157754.5625, 155367.84375, 143976.6875, 154346.453125
855404, 157627.375, 118987.46875, 157754.5625, 155382.8125, 143972.46875, 154344.578125
855415, 157627.375, 118981.5390625, 157750.703125, 155382.8125, 143972.46875, 154344.578125
855426, 157627.375, 118977.109375, 157754.5625, 155379.75, 143969.328125, 154347.65625
855434, 157627.375, 118977.109375, 157754.5625, 155374.171875, 143972.46875, 154347.65625
855444, 157627.375, 118980.0703125, 157754.5625, 155374.171875, 143972.46875, 154347.65625
