timeTick, whisker1_1, whisker1_2, whisker1_3, yaw, laserFront
275294, 157577.359375, 119169.15625, 157704.421875, 1.9082173109054565, 301.0
275313, 157579.28125, 119166.9375, 157706.34375, 1.9095722436904907, 301.0
275333, 157581.203125, 119175.0703125, 157704.421875, 1.9116146564483643, 301.0
275353, 157581.203125, 119175.0703125, 157702.484375, 1.9116116762161255, 301.0
275373, 157577.359375, 119178.0234375, 157704.421875, 1.9133845567703247, 295.0
275393, 157579.28125, 119173.5859375, 157702.484375, 1.9141416549682617, 295.0
275413, 157583.125, 119169.15625, 157700.5625, 1.9149458408355713, 295.0
275433, 157581.203125, 119176.5390625, 157704.421875, 1.916045069694519, 295.0
275454, 157579.28125, 119172.8515625, 157700.5625, 1.9166384935379028, 295.0
275473, 157581.203125, 119178.7734375, 157702.484375, 1.9178085327148438, 299.0
275495, 157585.046875, 119181.7265625, 157704.421875, 1.918330192565918, 299.0
275513, 157579.28125, 119170.6328125, 157704.421875, 1.9172401428222656, 299.0
275533, 157579.28125, 119172.8515625, 157706.34375, 1.9166830778121948, 299.0
275554, 157583.125, 119178.0234375, 157702.484375, 1.918023705482483, 299.0
275573, 157579.28125, 119175.0703125, 157700.5625, 1.91709566116333, 296.0
275594, 157579.28125, 119169.15625, 157704.421875, 1.9170958995819092, 296.0
275613, 157581.203125, 119170.6328125, 157704.421875, 1.9171885251998901, 296.0
275633, 157581.203125, 119180.9921875, 157704.421875, 1.9189660549163818, 296.0
275654, 157581.203125, 119170.625, 157702.484375, 1.9197607040405273, 296.0
275673, 157581.203125, 119175.8046875, 157702.484375, 1.9213472604751587, 299.0
275695, 157583.125, 119178.7734375, 157704.421875, 1.918241024017334, 299.0
275713, 157577.359375, 119173.5859375, 157706.34375, 1.9179667234420776, 299.0
275733, 157581.203125, 119172.8515625, 157706.34375, 1.917112946510315, 299.0
275754, 157581.203125, 119174.3359375, 157706.34375, 1.9174420833587646, 299.0
275773, 157579.28125, 119172.8515625, 157704.421875, 1.91741943359375, 32766.0
275793, 157581.203125, 119166.9375, 157702.484375, 1.9171066284179688, 32766.0
275813, 157581.203125, 119163.984375, 157702.484375, 1.917472243309021, 32766.0
275833, 157581.203125, 119172.8515625, 157702.484375, 1.9179925918579102, 32766.0
275853, 157581.203125, 119175.0703125, 157704.421875, 1.9193848371505737, 32766.0
275873, 157581.203125, 119166.9375, 157704.421875, 1.9210745096206665, 299.0
275893, 157583.125, 119171.3671875, 157704.421875, 1.9215165376663208, 299.0
275913, 157581.203125, 119168.421875, 157704.421875, 1.9205701351165771, 299.0
275933, 157581.203125, 119172.8515625, 157704.421875, 1.921576738357544, 299.0
275953, 157583.125, 119180.9921875, 157702.484375, 1.9232409000396729, 299.0
275973, 157579.28125, 119168.421875, 157708.265625, 1.9253464937210083, 300.0
275994, 157581.203125, 119177.2890625, 157702.484375, 1.925249695777893, 300.0
276013, 157579.28125, 119176.5546875, 157708.265625, 1.9271825551986694, 300.0
276033, 157579.28125, 119177.2890625, 157704.421875, 1.9288768768310547, 300.0
276053, 157581.203125, 119178.7734375, 157704.421875, 1.9306046962738037, 300.0
276073, 157579.28125, 119175.0703125, 157704.421875, 1.9326446056365967, 297.0
276093, 157583.125, 119176.5546875, 157704.421875, 1.9333339929580688, 297.0
276113, 157581.203125, 119169.1640625, 157704.421875, 1.9327490329742432, 297.0
276133, 157581.203125, 119171.3671875, 157702.484375, 1.934033751487732, 297.0
276153, 157583.125, 119174.3359375, 157706.34375, 1.934383749961853, 297.0
276173, 157579.28125, 119171.3671875, 157706.34375, 1.933674931526184, 296.0
276193, 157581.203125, 119179.5078125, 157704.421875, 1.9347429275512695, 296.0
276213, 157581.203125, 119168.421875, 157708.265625, 1.9355425834655762, 296.0
276233, 157579.28125, 119169.890625, 157706.34375, 1.935092806816101, 296.0
276253, 157581.203125, 119169.15625, 157702.484375, 1.9366289377212524, 296.0
276273, 157579.28125, 119167.671875, 157706.34375, 1.936576247215271, 299.0
276293, 157579.28125, 119175.8203125, 157702.484375, 1.9388700723648071, 299.0
276313, 157579.28125, 119169.15625, 157704.421875, 1.9384549856185913, 299.0
276333, 157581.203125, 119175.0703125, 157704.421875, 1.9416940212249756, 299.0
276353, 157581.203125, 119166.9375, 157706.34375, 1.9420465230941772, 299.0
276374, 157579.28125, 119172.8515625, 157706.34375, 1.9421947002410889, 299.0
276395, 157585.046875, 119170.6328125, 157704.421875, 1.9419454336166382, 299.0
276413, 157581.203125, 119178.0390625, 157704.421875, 1.941827416419983, 299.0
276433, 157581.203125, 119175.0703125, 157700.5625, 1.9434329271316528, 299.0
276453, 157581.203125, 119166.9375, 157704.421875, 1.9435534477233887, 299.0
276473, 157579.28125, 119164.71875, 157704.421875, 1.9439353942871094, 303.0
276494, 157583.125, 119172.8515625, 157702.484375, 1.9448121786117554, 303.0
276513, 157581.203125, 119172.8515625, 157704.421875, 1.9439831972122192, 303.0
276534, 157581.203125, 119174.3359375, 157704.421875, 1.944244623184204, 303.0
276553, 157583.125, 119175.0703125, 157704.421875, 1.9450509548187256, 303.0
276573, 157583.125, 119180.2578125, 157704.421875, 1.9467732906341553, 302.0
276594, 157581.203125, 119170.6328125, 157704.421875, 1.94634211063385, 302.0
276613, 157579.28125, 119175.0703125, 157702.484375, 1.9475295543670654, 302.0
276634, 157579.28125, 119175.8046875, 157704.421875, 1.9481546878814697, 302.0
276653, 157583.125, 119168.421875, 157704.421875, 1.9492846727371216, 302.0
276673, 157581.203125, 119182.4765625, 157706.34375, 1.9503984451293945, 297.0
276693, 157585.046875, 119169.15625, 157704.421875, 1.9510291814804077, 297.0
276713, 157583.125, 119171.3671875, 157704.421875, 1.9515219926834106, 297.0
276733, 157579.28125, 119168.421875, 157704.421875, 1.9537066221237183, 297.0
276753, 157581.203125, 119177.2890625, 157702.484375, 1.955915927886963, 297.0
276773, 157577.359375, 119171.3828125, 157706.34375, 1.9551498889923096, 300.0
276793, 157583.125, 119176.5546875, 157696.703125, 1.9560503959655762, 300.0
276813, 157581.203125, 119173.5859375, 157702.484375, 1.9577009677886963, 300.0
276834, 157583.125, 119172.8515625, 157702.484375, 1.9580074548721313, 300.0
276853, 157585.046875, 119182.4765625, 157706.34375, 1.9603792428970337, 300.0
276874, 157577.359375, 119175.0703125, 157706.34375, 1.9606959819793701, 299.0
276893, 157581.203125, 119178.7734375, 157702.484375, 1.959909200668335, 299.0
276913, 157581.203125, 119170.6328125, 157704.421875, 1.9613343477249146, 299.0
276934, 157577.359375, 119174.3203125, 157706.34375, 1.962562918663025, 299.0
276953, 157583.125, 119174.3359375, 157704.421875, 1.9624416828155518, 299.0
276973, 157579.28125, 119171.3671875, 157704.421875, 1.9633866548538208, 300.0
276993, 157585.046875, 119172.1171875, 157708.265625, 1.9644721746444702, 300.0
277013, 157581.203125, 119166.9375, 157708.265625, 1.965990424156189, 300.0
277033, 157581.203125, 119177.2890625, 157706.34375, 1.9679430723190308, 300.0
277053, 157579.28125, 119176.5546875, 157704.421875, 1.9685455560684204, 300.0
277073, 157577.359375, 119175.8046875, 157702.484375, 1.9672437906265259, 297.0
277094, 157581.203125, 119176.5546875, 157708.265625, 1.9679663181304932, 297.0
277113, 157581.203125, 119175.0703125, 157702.484375, 1.968695044517517, 297.0
277133, 157577.359375, 119178.0390625, 157702.484375, 1.9693756103515625, 297.0
277153, 157579.28125, 119173.5859375, 157706.34375, 1.9681180715560913, 297.0
277173, 157583.125, 119172.1171875, 157706.34375, 1.9689873456954956, 302.0
277193, 157585.046875, 119170.6328125, 157704.421875, 1.969448447227478, 302.0
277213, 157581.203125, 119172.8515625, 157704.421875, 1.9686781167984009, 302.0
277233, 157579.28125, 119172.8515625, 157708.265625, 1.9675225019454956, 302.0
277253, 157581.203125, 119179.5078125, 157706.34375, 1.9673720598220825, 302.0
277274, 157579.28125, 119177.2890625, 157704.421875, 1.9677293300628662, 299.0
277293, 157583.125, 119175.0703125, 157702.484375, 1.9684251546859741, 299.0
277313, 157581.203125, 119170.6328125, 157700.5625, 1.9691987037658691, 299.0
277333, 157577.359375, 119166.203125, 157702.484375, 1.9706430435180664, 299.0
277353, 157583.125, 119166.9375, 157706.34375, 1.970856785774231, 299.0
277373, 157581.203125, 119172.8515625, 157706.34375, 1.9722846746444702, 301.0
277393, 157583.125, 119172.8515625, 157702.484375, 1.9725522994995117, 301.0
277413, 157579.28125, 119170.6328125, 157704.421875, 1.974648118019104, 301.0
277434, 157581.203125, 119178.0234375, 157706.34375, 1.9745014905929565, 301.0
277453, 157581.203125, 119167.6875, 157706.34375, 1.9742319583892822, 301.0
277473, 157577.359375, 119169.15625, 157702.484375, 1.9749689102172852, 298.0
277493, 157583.125, 119174.3359375, 157704.421875, 1.977043628692627, 298.0
277513, 157583.125, 119172.8515625, 157700.5625, 1.9777662754058838, 298.0
277534, 157581.203125, 119169.890625, 157704.421875, 1.979337453842163, 298.0
277553, 157583.125, 119172.8515625, 157702.484375, 1.9811702966690063, 298.0
277573, 157581.203125, 119173.5859375, 157704.421875, 1.9833770990371704, 299.0
277593, 157581.203125, 119173.6015625, 157704.421875, 1.9830055236816406, 299.0
277613, 157581.203125, 119175.0703125, 157702.484375, 1.9823105335235596, 299.0
277633, 157583.125, 119176.5546875, 157700.5625, 1.983041524887085, 299.0
277653, 157581.203125, 119176.5546875, 157704.421875, 1.98363196849823, 299.0
277673, 157581.203125, 119173.5859375, 157702.484375, 1.9852814674377441, 297.0
277693, 157581.203125, 119172.8515625, 157706.34375, 1.9867902994155884, 297.0
277713, 157579.28125, 119169.890625, 157704.421875, 1.9870402812957764, 297.0
277734, 157583.125, 119178.7734375, 157704.421875, 1.9876621961593628, 297.0
277753, 157581.203125, 119173.5859375, 157704.421875, 1.9898611307144165, 297.0
277773, 157579.28125, 119174.3359375, 157706.34375, 1.992055058479309, 300.0
277793, 157581.203125, 119172.8515625, 157702.484375, 1.993260383605957, 300.0
277813, 157583.125, 119168.421875, 157708.265625, 1.9936000108718872, 300.0
277833, 157581.203125, 119172.8515625, 157704.421875, 1.9929028749465942, 300.0
277853, 157583.125, 119173.5859375, 157702.484375, 1.9950087070465088, 300.0
277873, 157583.125, 119174.3359375, 157704.421875, 1.9951199293136597, 296.0
277894, 157579.28125, 119175.0703125, 157702.484375, 1.9961984157562256, 296.0
277913, 157581.203125, 119175.0703125, 157706.34375, 1.997013807296753, 296.0
277933, 157581.203125, 119170.6328125, 157704.421875, 1.9977911710739136, 296.0
277953, 157581.203125, 119172.8515625, 157704.421875, 1.9993302822113037, 296.0
277973, 157579.28125, 119169.8984375, 157702.484375, 1.99909508228302, 297.0
277993, 157579.28125, 119179.5078125, 157702.484375, 1.9990475177764893, 297.0
278013, 157581.203125, 119174.3359375, 157704.421875, 2.001377582550049, 297.0
278034, 157583.125, 119169.15625, 157702.484375, 2.0023512840270996, 297.0
278053, 157583.125, 119179.5078125, 157704.421875, 2.004286766052246, 297.0
278073, 157577.359375, 119175.0703125, 157704.421875, 2.00451922416687, 300.0
278094, 157581.203125, 119178.0234375, 157704.421875, 2.003934144973755, 300.0
278113, 157579.28125, 119175.8046875, 157704.421875, 2.0045759677886963, 300.0
278133, 157581.203125, 119175.0703125, 157704.421875, 2.005119800567627, 300.0
278153, 157579.28125, 119180.2421875, 157704.421875, 2.0057437419891357, 300.0
278173, 157581.203125, 119178.0390625, 157704.421875, 2.0068740844726562, 297.0
278193, 157581.203125, 119184.6875, 157704.421875, 2.0077757835388184, 297.0
278213, 157585.046875, 119166.203125, 157702.484375, 2.011275053024292, 297.0
278235, 157583.125, 119176.5546875, 157704.421875, 2.013427972793579, 297.0
278253, 157579.28125, 119173.6015625, 157702.484375, 2.0133683681488037, 297.0
278274, 157581.203125, 119176.5546875, 157706.34375, 2.014012575149536, 297.0
278293, 157581.203125, 119180.9921875, 157704.421875, 2.0138051509857178, 297.0
278313, 157579.28125, 119168.421875, 157702.484375, 2.0145468711853027, 297.0
278334, 157577.359375, 119176.5546875, 157706.34375, 2.0146031379699707, 297.0
278353, 157581.203125, 119167.671875, 157706.34375, 2.014404296875, 297.0
278373, 157583.125, 119178.7734375, 157704.421875, 2.0159249305725098, 299.0
278393, 157583.125, 119174.3203125, 157702.484375, 2.015301465988159, 299.0
278413, 157577.359375, 119172.8515625, 157704.421875, 2.017033576965332, 299.0
278434, 157579.28125, 119178.0390625, 157706.34375, 2.018220901489258, 299.0
278453, 157581.203125, 119172.1171875, 157704.421875, 2.0189368724823, 299.0
278473, 157579.28125, 119174.3359375, 157702.484375, 2.021146059036255, 295.0
278493, 157583.125, 119172.1171875, 157704.421875, 2.0200748443603516, 295.0
278513, 157581.203125, 119172.8515625, 157704.421875, 2.0211806297302246, 295.0
278533, 157581.203125, 119175.0703125, 157704.421875, 2.01953387260437, 295.0
278553, 157585.046875, 119172.8515625, 157702.484375, 2.02142333984375, 295.0
278573, 157581.203125, 119177.2890625, 157708.265625, 2.020263910293579, 299.0
278593, 157583.125, 119168.421875, 157702.484375, 2.0200388431549072, 299.0
278613, 157581.203125, 119176.5546875, 157702.484375, 2.0207679271698, 299.0
278634, 157577.359375, 119168.421875, 157706.34375, 2.021820068359375, 299.0
278653, 157579.28125, 119177.2890625, 157706.34375, 2.021155595779419, 299.0
278674, 157583.125, 119178.7734375, 157704.421875, 2.0228068828582764, 299.0
278693, 157579.28125, 119172.1171875, 157704.421875, 2.0248422622680664, 299.0
278713, 157579.28125, 119182.4765625, 157702.484375, 2.0263726711273193, 299.0
278735, 157581.203125, 119163.234375, 157706.34375, 2.025343894958496, 299.0
278753, 157583.125, 119175.8046875, 157706.34375, 2.0243544578552246, 299.0
278773, 157579.28125, 119172.8515625, 157704.421875, 2.0251352787017822, 299.0
278793, 157581.203125, 119178.7734375, 157704.421875, 2.02650785446167, 299.0
278813, 157577.359375, 119172.8515625, 157704.421875, 2.0256600379943848, 299.0
278834, 157581.203125, 119170.6328125, 157706.34375, 2.025934934616089, 299.0
278853, 157579.28125, 119175.8046875, 157702.484375, 2.0279855728149414, 299.0
278873, 157583.125, 119175.0703125, 157706.34375, 2.027130126953125, 296.0
278893, 157579.28125, 119178.7734375, 157706.34375, 2.028477907180786, 296.0
278913, 157577.359375, 119169.890625, 157706.34375, 2.0303540229797363, 296.0
278934, 157581.203125, 119166.203125, 157702.484375, 2.0319061279296875, 296.0
278953, 157581.203125, 119172.8515625, 157704.421875, 2.0317564010620117, 296.0
278973, 157581.203125, 119176.5546875, 157704.421875, 2.0308499336242676, 296.0
278993, 157581.203125, 119169.8984375, 157706.34375, 2.030327320098877, 296.0
279013, 157581.203125, 119180.2578125, 157704.421875, 2.0301246643066406, 296.0
279033, 157581.203125, 119177.2890625, 157706.34375, 2.034301996231079, 296.0
279053, 157583.125, 119170.6328125, 157702.484375, 2.035296678543091, 296.0
279074, 157581.203125, 119163.984375, 157706.34375, 2.0365822315216064, 296.0
279093, 157579.28125, 119164.71875, 157704.421875, 2.0377960205078125, 296.0
279113, 157579.28125, 119172.8515625, 157704.421875, 2.0379598140716553, 296.0
279134, 157579.28125, 119168.421875, 157702.484375, 2.0383195877075195, 296.0
279153, 157577.359375, 119167.671875, 157704.421875, 2.038522720336914, 296.0
279174, 157583.125, 119169.8984375, 157704.421875, 2.038728713989258, 297.0
279193, 157581.203125, 119169.8984375, 157704.421875, 2.0386273860931396, 297.0
279213, 157583.125, 119170.6328125, 157706.34375, 2.0401451587677, 297.0
279233, 157581.203125, 119163.984375, 157704.421875, 2.041896104812622, 297.0
279253, 157581.203125, 119169.15625, 157706.34375, 2.04167103767395, 297.0
279273, 157581.203125, 119175.0703125, 157702.484375, 2.042020320892334, 297.0
279293, 157583.125, 119161.765625, 157704.421875, 2.0424413681030273, 297.0
279313, 157579.28125, 119169.15625, 157706.34375, 2.042194366455078, 297.0
279334, 157585.046875, 119172.1171875, 157700.5625, 2.0429630279541016, 297.0
279353, 157583.125, 119175.0703125, 157704.421875, 2.045804500579834, 297.0
279374, 157579.28125, 119166.9375, 157704.421875, 2.0462872982025146, 299.0
279393, 157581.203125, 119174.3359375, 157706.34375, 2.04732084274292, 299.0
279413, 157577.359375, 119178.0390625, 157704.421875, 2.0464377403259277, 299.0
279433, 157583.125, 119172.1171875, 157702.484375, 2.0469393730163574, 299.0
279453, 157581.203125, 119164.71875, 157702.484375, 2.0473098754882812, 299.0
279474, 157583.125, 119177.2890625, 157706.34375, 2.0488860607147217, 297.0
279493, 157579.28125, 119162.5, 157704.421875, 2.0486464500427246, 297.0
279513, 157581.203125, 119172.8515625, 157704.421875, 2.0493733882904053, 297.0
279533, 157583.125, 119170.6328125, 157708.265625, 2.0490036010742188, 297.0
279553, 157579.28125, 119180.2578125, 157706.34375, 2.0489139556884766, 297.0
279573, 157583.125, 119172.1171875, 157704.421875, 2.047978162765503, 299.0
279593, 157581.203125, 119172.8515625, 157702.484375, 2.047429323196411, 299.0
279613, 157581.203125, 119168.421875, 157704.421875, 2.0481865406036377, 299.0
279633, 157581.203125, 119180.2578125, 157702.484375, 2.048464059829712, 299.0
279653, 157579.28125, 119168.421875, 157702.484375, 2.0483129024505615, 299.0
279674, 157581.203125, 119166.203125, 157704.421875, 2.047163248062134, 303.0
279693, 157577.359375, 119163.984375, 157706.34375, 2.0477585792541504, 303.0
279713, 157579.28125, 119171.3671875, 157704.421875, 2.0471878051757812, 303.0
279733, 157583.125, 119174.3359375, 157704.421875, 2.0486109256744385, 303.0
279753, 157583.125, 119176.5546875, 157706.34375, 2.0482404232025146, 303.0
279773, 157583.125, 119176.5546875, 157704.421875, 2.048888683319092, 299.0
279793, 157579.28125, 119171.3671875, 157706.34375, 2.0500736236572266, 299.0
279813, 157581.203125, 119166.203125, 157704.421875, 2.0532007217407227, 299.0
279833, 157581.203125, 119172.1171875, 157704.421875, 2.054532527923584, 299.0
279853, 157583.125, 119169.8984375, 157704.421875, 2.0554184913635254, 299.0
279874, 157579.28125, 119167.6875, 157704.421875, 2.056300163269043, 298.0
279893, 157581.203125, 119177.2890625, 157706.34375, 2.0564632415771484, 298.0
279913, 157583.125, 119172.8515625, 157706.34375, 2.0554614067077637, 298.0
279933, 157581.203125, 119166.203125, 157708.265625, 2.0575716495513916, 298.0
279953, 157581.203125, 119172.1171875, 157702.484375, 2.058380603790283, 298.0
279974, 157583.125, 119174.3359375, 157708.265625, 2.06062388420105, 298.0
279993, 157585.046875, 119176.5546875, 157704.421875, 2.0626142024993896, 298.0
280014, 157579.28125, 119169.15625, 157702.484375, 2.064598798751831, 298.0
280033, 157585.046875, 119168.421875, 157704.421875, 2.064657211303711, 298.0
280053, 157583.125, 119171.3671875, 157706.34375, 2.064234495162964, 298.0
280073, 157583.125, 119169.8984375, 157704.421875, 2.0645899772644043, 298.0
280093, 157583.125, 119171.3671875, 157706.34375, 2.0654711723327637, 298.0
280113, 157583.125, 119172.1171875, 157706.34375, 2.065847396850586, 298.0
280133, 157579.28125, 119170.6328125, 157706.34375, 2.066885471343994, 298.0
280153, 157579.28125, 119169.8984375, 157704.421875, 2.0666306018829346, 298.0
280173, 157581.203125, 119169.8984375, 157706.34375, 2.0675172805786133, 298.0
280193, 157581.203125, 119165.46875, 157702.484375, 2.068626880645752, 298.0
280213, 157583.125, 119169.8984375, 157704.421875, 2.0696613788604736, 298.0
280233, 157581.203125, 119171.3671875, 157704.421875, 2.070708990097046, 298.0
280253, 157583.125, 119167.6875, 157702.484375, 2.069812774658203, 298.0
280273, 157583.125, 119172.1171875, 157704.421875, 2.070868492126465, 301.0
280293, 157581.203125, 119166.203125, 157702.484375, 2.071760416030884, 301.0
280313, 157586.96875, 119169.15625, 157704.421875, 2.0729081630706787, 301.0
280333, 157581.203125, 119166.203125, 157704.421875, 2.073878049850464, 301.0
280354, 157579.28125, 119172.1171875, 157708.265625, 2.0739970207214355, 301.0
280373, 157585.046875, 119164.734375, 157702.484375, 2.075230360031128, 303.0
280393, 157581.203125, 119163.984375, 157706.34375, 2.074636697769165, 303.0
280413, 157583.125, 119165.46875, 157704.421875, 2.075681686401367, 303.0
280433, 157583.125, 119165.46875, 157704.421875, 2.077038526535034, 303.0
280453, 157579.28125, 119168.4296875, 157706.34375, 2.0783193111419678, 303.0
280474, 157583.125, 119175.8203125, 157702.484375, 2.079648017883301, 298.0
280493, 157583.125, 119171.3828125, 157706.34375, 2.079413890838623, 298.0
280513, 157585.046875, 119174.3359375, 157704.421875, 2.080557107925415, 298.0
280533, 157581.203125, 119165.46875, 157704.421875, 2.0808727741241455, 298.0
280553, 157583.125, 119169.1640625, 157708.265625, 2.084089756011963, 298.0
280573, 157583.125, 119170.6328125, 157702.484375, 2.0838451385498047, 300.0
280593, 157583.125, 119167.6875, 157704.421875, 2.0859735012054443, 300.0
280613, 157583.125, 119166.203125, 157708.265625, 2.0853328704833984, 300.0
280633, 157581.203125, 119164.71875, 157704.421875, 2.0864362716674805, 300.0
280653, 157585.046875, 119167.6875, 157704.421875, 2.085899591445923, 300.0
280673, 157581.203125, 119172.1171875, 157704.421875, 2.087860107421875, 299.0
280693, 157581.203125, 119163.984375, 157706.34375, 2.087332248687744, 299.0
280713, 157583.125, 119166.9375, 157702.484375, 2.0868871212005615, 299.0
280733, 157581.203125, 119170.6328125, 157702.484375, 2.084812641143799, 299.0
280753, 157581.203125, 119163.984375, 157706.34375, 2.0846617221832275, 299.0
280773, 157581.203125, 119167.6875, 157708.265625, 2.0847809314727783, 299.0
280793, 157581.203125, 119172.1171875, 157706.34375, 2.08701753616333, 299.0
280814, 157585.046875, 119163.984375, 157704.421875, 2.081165313720703, 299.0
280833, 157581.203125, 119170.6328125, 157704.421875, 2.0790820121765137, 299.0
280853, 157581.203125, 119170.6328125, 157706.34375, 2.0795347690582275, 299.0
280875, 157583.125, 119172.1171875, 157706.34375, 2.079721689224243, 295.0
280893, 157581.203125, 119170.6328125, 157704.421875, 2.078857421875, 295.0
280914, 157583.125, 119170.6328125, 157704.421875, 2.0786149501800537, 295.0
280933, 157585.046875, 119170.6484375, 157702.484375, 2.0791611671447754, 295.0
280953, 157581.203125, 119165.46875, 157706.34375, 2.080338954925537, 295.0
280973, 157585.046875, 119172.8671875, 157706.34375, 2.0822010040283203, 297.0
280993, 157579.28125, 119166.9375, 157702.484375, 2.0838823318481445, 297.0
281013, 157581.203125, 119171.3828125, 157706.34375, 2.0843729972839355, 297.0
281033, 157577.359375, 119168.421875, 157706.34375, 2.0838756561279297, 297.0
281053, 157583.125, 119164.71875, 157704.421875, 2.0831363201141357, 297.0
281074, 157581.203125, 119166.953125, 157708.265625, 2.085205554962158, 298.0
281093, 157581.203125, 119171.3828125, 157704.421875, 2.0852513313293457, 298.0
281113, 157585.046875, 119170.6328125, 157704.421875, 2.084986686706543, 298.0
281133, 157581.203125, 119170.6328125, 157706.34375, 2.0871715545654297, 298.0
281153, 157581.203125, 119169.8984375, 157706.34375, 2.088182210922241, 298.0
281173, 157579.28125, 119168.421875, 157706.34375, 2.086824655532837, 299.0
281193, 157581.203125, 119169.8984375, 157708.265625, 2.0893704891204834, 299.0
281213, 157581.203125, 119164.734375, 157704.421875, 2.090376853942871, 299.0
281233, 157583.125, 119161.765625, 157704.421875, 2.089596748352051, 299.0
281253, 157583.125, 119172.1171875, 157706.34375, 2.090517282485962, 299.0
281273, 157586.96875, 119171.3828125, 157706.34375, 2.0914969444274902, 301.0
281293, 157581.203125, 119167.6875, 157708.265625, 2.093513011932373, 301.0
281314, 157581.203125, 119169.8984375, 157710.203125, 2.0940396785736084, 301.0
281335, 157579.28125, 119175.8203125, 157708.265625, 2.0966227054595947, 301.0
281353, 157583.125, 119169.8984375, 157706.34375, 2.095266580581665, 301.0
281375, 157585.046875, 119170.6328125, 157704.421875, 2.0956599712371826, 297.0
281393, 157581.203125, 119173.6015625, 157706.34375, 2.09431791305542, 297.0
281413, 157586.96875, 119170.6484375, 157706.34375, 2.094982862472534, 297.0
281433, 157577.359375, 119160.28125, 157706.34375, 2.095621347427368, 297.0
281453, 157586.96875, 119174.3359375, 157700.5625, 2.0955252647399902, 297.0
281473, 157585.046875, 119169.8984375, 157706.34375, 2.0957767963409424, 300.0
281493, 157585.046875, 119171.3828125, 157704.421875, 2.095435380935669, 300.0
281513, 157581.203125, 119172.8515625, 157706.34375, 2.097250461578369, 300.0
281533, 157581.203125, 119168.421875, 157704.421875, 2.097818374633789, 300.0
281553, 157583.125, 119166.953125, 157708.265625, 2.0999767780303955, 300.0
281574, 157583.125, 119169.8984375, 157706.34375, 2.1026315689086914, 297.0
281593, 157583.125, 119165.46875, 157702.484375, 2.101174831390381, 297.0
281613, 157581.203125, 119161.03125, 157706.34375, 2.1002345085144043, 297.0
281633, 157583.125, 119167.671875, 157704.421875, 2.09987473487854, 297.0
281653, 157585.046875, 119163.984375, 157706.34375, 2.1008028984069824, 297.0
281674, 157581.203125, 119161.765625, 157706.34375, 2.103869915008545, 304.0
281693, 157583.125, 119167.6875, 157702.484375, 2.1031441688537598, 304.0
281713, 157581.203125, 119166.203125, 157706.34375, 2.103395700454712, 304.0
281733, 157583.125, 119172.1171875, 157708.265625, 2.1030900478363037, 304.0
281753, 157583.125, 119171.3828125, 157706.34375, 2.105719566345215, 304.0
281775, 157581.203125, 119164.71875, 157706.34375, 2.1055381298065186, 299.0
281793, 157586.96875, 119163.984375, 157704.421875, 2.108016014099121, 299.0
281814, 157583.125, 119161.765625, 157708.265625, 2.108907461166382, 299.0
281833, 157583.125, 119167.6875, 157706.34375, 2.1089870929718018, 299.0
281853, 157583.125, 119172.8515625, 157706.34375, 2.1104042530059814, 299.0
281874, 157581.203125, 119166.203125, 157702.484375, 2.112182378768921, 299.0
281893, 157581.203125, 119170.6328125, 157706.34375, 2.1112329959869385, 299.0
281913, 157583.125, 119165.46875, 157698.640625, 2.110661506652832, 299.0
281933, 157583.125, 119164.71875, 157708.265625, 2.1107399463653564, 299.0
281953, 157581.203125, 119163.984375, 157706.34375, 2.1103906631469727, 299.0
281974, 157583.125, 119167.6875, 157704.421875, 2.111316680908203, 299.0
281993, 157581.203125, 119160.28125, 157704.421875, 2.112902879714966, 299.0
282013, 157583.125, 119166.953125, 157706.34375, 2.1140170097351074, 299.0
282033, 157586.96875, 119168.4296875, 157702.484375, 2.1133344173431396, 299.0
282053, 157583.125, 119174.3359375, 157704.421875, 2.1155755519866943, 299.0
282073, 157581.203125, 119162.515625, 157702.484375, 2.115692615509033, 299.0
282093, 157581.203125, 119159.546875, 157706.34375, 2.110684394836426, 299.0
282113, 157583.125, 119164.734375, 157704.421875, 2.1122238636016846, 299.0
282133, 157583.125, 119167.6875, 157706.34375, 2.112325668334961, 299.0
282153, 157585.046875, 119163.984375, 157708.265625, 2.112959623336792, 299.0
282174, 157579.28125, 119165.46875, 157706.34375, 2.114642381668091, 299.0
282193, 157583.125, 119163.984375, 157700.5625, 2.1153862476348877, 299.0
282214, 157581.203125, 119171.3828125, 157706.34375, 2.1179327964782715, 299.0
282233, 157581.203125, 119168.4296875, 157704.421875, 2.118455410003662, 299.0
282253, 157585.046875, 119161.765625, 157710.203125, 2.1185407638549805, 299.0
282273, 157581.203125, 119167.6875, 157702.484375, 2.1186702251434326, 298.0
282293, 157583.125, 119167.6875, 157702.484375, 2.120656728744507, 298.0
282315, 157581.203125, 119164.71875, 157706.34375, 2.1201186180114746, 298.0
282333, 157583.125, 119168.421875, 157706.34375, 2.1216113567352295, 298.0
282353, 157579.28125, 119171.3828125, 157708.265625, 2.122257709503174, 298.0
282373, 157583.125, 119169.1640625, 157706.34375, 2.122926950454712, 300.0
282393, 157583.125, 119166.953125, 157708.265625, 2.1226789951324463, 300.0
282413, 157585.046875, 119163.25, 157704.421875, 2.1236484050750732, 300.0
282433, 157583.125, 119171.3828125, 157702.484375, 2.122892379760742, 300.0
