timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3
374900, 157393.09375, 120140.5859375, 157510.109375, 156849.046875, 146042.453125, 155974.28125
374920, 157393.09375, 120141.3125, 157510.109375, 156844.046875, 146039.328125, 155963.046875
374940, 157393.09375, 120145.7578125, 157513.9375, 156847.125, 146037.546875, 155969.90625
374960, 157396.921875, 120154.640625, 157510.109375, 156850.40625, 146039.328125, 155969.90625
374980, 157393.09375, 120142.046875, 157513.9375, 156845.984375, 146035.765625, 155966.25
375000, 157393.09375, 120143.5390625, 157513.9375, 156844.046875, 146043.578125, 155970.03125
375020, 157398.84375, 120145.7578125, 157512.015625, 156852.890625, 146037.546875, 155966.25
375042, 157395.015625, 120147.9765625, 157510.109375, 156843.484375, 146037.546875, 155961.859375
375060, 157396.921875, 120147.25, 157512.015625, 156841.5625, 146035.765625, 155965.53125
375080, 157395.015625, 120140.5546875, 157512.015625, 156850.40625, 146029.515625, 155963.765625
375100, 157396.921875, 120139.09375, 157506.265625, 156852.890625, 146041.78125, 155964.9375
375120, 157393.09375, 120134.6484375, 157508.1875, 156840.984375, 146044.25, 155967.421875
375140, 157391.1875, 120142.8046875, 157512.015625, 156844.046875, 146040.0, 155968.734375
375160, 157395.015625, 120139.828125, 157508.1875, 156849.046875, 146040.0, 155962.453125
375180, 157395.015625, 120142.046875, 157512.015625, 156844.625, 146030.859375, 155963.046875
375200, 157398.84375, 120142.7734375, 157510.109375, 156849.046875, 146039.328125, 155968.734375
375220, 157398.84375, 120147.9765625, 157508.1875, 156846.546875, 146042.453125, 155967.421875
375241, 157396.921875, 120147.9765625, 157513.9375, 156849.046875, 146032.640625, 155966.828125
375260, 157396.921875, 120145.7578125, 157510.109375, 156848.46875, 146035.09375, 155964.9375
375281, 157393.09375, 120147.25, 157508.1875, 156845.40625, 146048.484375, 155970.625
375300, 157398.84375, 120147.9765625, 157512.015625, 156853.46875, 146046.703125, 155968.140625
375320, 157396.921875, 120147.9765625, 157510.109375, 156845.984375, 146040.0, 155964.9375
375340, 157395.015625, 120147.9765625, 157512.015625, 156852.890625, 146031.53125, 155964.34375
375360, 157393.09375, 120142.046875, 157512.015625, 156846.546875, 146043.578125, 155961.28125
375380, 157395.015625, 120147.25, 157512.015625, 156856.53125, 146033.3125, 155964.9375
375400, 157396.921875, 120150.203125, 157510.109375, 156852.890625, 146041.78125, 155959.96875
375421, 157396.921875, 120140.5546875, 157512.015625, 156841.5625, 146041.109375, 155964.34375
375440, 157395.015625, 120147.25, 157510.109375, 156858.46875, 146034.421875, 155969.3125
375460, 157395.015625, 120146.4921875, 157510.109375, 156846.546875, 146032.640625, 155954.40625
375481, 157393.09375, 120145.0234375, 157512.015625, 156845.984375, 146035.09375, 155963.765625
375500, 157395.015625, 120149.46875, 157512.015625, 156862.890625, 146043.578125, 155970.625
375520, 157395.015625, 120144.265625, 157508.1875, 156854.03125, 146041.78125, 155973.703125
375541, 157396.921875, 120149.46875, 157512.015625, 156855.390625, 146037.546875, 155959.375
375560, 157396.921875, 120148.7109375, 157512.015625, 156849.046875, 146035.09375, 155961.28125
375580, 157395.015625, 120148.7109375, 157510.109375, 156839.0625, 146043.578125, 155959.96875
375600, 157396.921875, 120143.5390625, 157513.9375, 156855.96875, 146040.0, 155959.375
375620, 157393.09375, 120150.9609375, 157510.109375, 156856.53125, 146036.875, 155963.765625
375640, 157398.84375, 120152.421875, 157512.015625, 156849.046875, 146041.109375, 155957.484375
375660, 157396.921875, 120152.421875, 157510.109375, 156860.390625, 146042.453125, 155963.046875
375680, 157393.09375, 120153.15625, 157512.015625, 156856.53125, 146040.0, 155969.3125
375700, 157398.84375, 120152.421875, 157512.015625, 156859.03125, 146042.453125, 155960.6875
375720, 157396.921875, 120147.9765625, 157512.015625, 156853.46875, 146044.25, 155965.65625
375742, 157393.09375, 120153.1796875, 157512.015625, 156855.96875, 146041.109375, 155963.171875
375760, 157396.921875, 120158.3515625, 157510.109375, 156855.96875, 146034.421875, 155963.765625
375780, 157396.921875, 120153.15625, 157512.015625, 156854.03125, 146041.109375, 155966.25
375800, 157398.84375, 120156.1328125, 157513.9375, 156854.03125, 146046.03125, 155963.765625
375820, 157395.015625, 120149.46875, 157508.1875, 156857.890625, 146043.578125, 155966.25
375840, 157391.1875, 120157.625, 157510.109375, 156855.96875, 146038.65625, 155966.25
375860, 157400.765625, 120150.203125, 157513.9375, 156858.46875, 146040.0, 155961.859375
375881, 157396.921875, 120159.1171875, 157512.015625, 156860.953125, 146040.671875, 155966.25
375900, 157395.015625, 120152.421875, 157508.1875, 156853.46875, 146038.65625, 155966.25
375921, 157395.015625, 120147.25, 157510.109375, 156852.890625, 146049.15625, 155975.59375
375940, 157400.765625, 120150.203125, 157512.015625, 156858.46875, 146036.203125, 155963.765625
375960, 157395.015625, 120155.40625, 157513.9375, 156849.046875, 146033.3125, 155958.796875
375981, 157395.015625, 120143.5390625, 157510.109375, 156859.8125, 146041.78125, 155956.890625
376000, 157395.015625, 120156.1328125, 157512.015625, 156852.890625, 146038.65625, 155953.828125
376020, 157395.015625, 120156.890625, 157510.109375, 156860.953125, 146036.4375, 155976.1875
376041, 157398.84375, 120145.0, 157512.015625, 156860.953125, 146043.578125, 155961.28125
376060, 157395.015625, 120152.421875, 157513.9375, 156859.03125, 146035.09375, 155970.625
376081, 157398.84375, 120157.625, 157508.1875, 156858.46875, 146045.359375, 155959.375
376100, 157396.921875, 120145.7578125, 157512.015625, 156852.890625, 146038.21875, 155954.40625
376120, 157395.015625, 120156.1328125, 157513.9375, 156863.453125, 146041.78125, 155968.140625
376140, 157396.921875, 120151.6875, 157510.109375, 156857.890625, 146042.890625, 155963.765625
376160, 157396.921875, 120152.421875, 157512.015625, 156865.375, 146039.328125, 155958.203125
376181, 157395.015625, 120151.6875, 157512.015625, 156872.296875, 146041.109375, 155965.65625
376200, 157398.84375, 120158.3515625, 157512.015625, 156853.46875, 146041.78125, 155959.375
376220, 157398.84375, 120152.421875, 157513.9375, 156854.609375, 146041.109375, 155958.203125
376241, 157398.84375, 120154.640625, 157513.9375, 156874.796875, 146035.09375, 155958.796875
376260, 157398.84375, 120156.1328125, 157512.015625, 156865.375, 146046.03125, 155961.28125
376281, 157400.765625, 120150.203125, 157512.015625, 156867.875, 146039.328125, 155960.6875
376300, 157398.84375, 120151.6875, 157513.9375, 156860.953125, 146034.421875, 155963.171875
376321, 157400.765625, 120153.15625, 157513.9375, 156862.890625, 146043.578125, 155961.28125
376341, 157396.921875, 120160.578125, 157510.109375, 156865.953125, 146046.03125, 155956.3125
376360, 157396.921875, 120154.640625, 157512.015625, 156873.4375, 146043.578125, 155963.171875
376380, 157395.015625, 120153.9140625, 157513.9375, 156860.953125, 146039.328125, 155962.578125
376400, 157398.84375, 120150.9609375, 157508.1875, 156867.875, 146043.578125, 155968.140625
376421, 157396.921875, 120153.9140625, 157512.015625, 156863.453125, 146042.453125, 155968.140625
376440, 157398.84375, 120154.640625, 157512.015625, 156865.375, 146037.984375, 155963.765625
376460, 157396.921875, 120156.1328125, 157512.015625, 156872.296875, 146045.359375, 155961.859375
376480, 157398.84375, 120150.9296875, 157512.015625, 156858.46875, 146041.78125, 155965.0625
376500, 157395.015625, 120149.46875, 157513.9375, 156864.03125, 146035.09375, 155957.609375
376520, 157396.921875, 120150.203125, 157510.109375, 156870.375, 146044.921875, 155958.796875
376540, 157398.84375, 120151.6875, 157508.1875, 156863.453125, 146041.78125, 155964.34375
376560, 157396.921875, 120150.203125, 157512.015625, 156877.296875, 146045.359375, 155963.171875
376581, 157396.921875, 120151.6875, 157512.015625, 156855.96875, 146032.640625, 155957.484375
376600, 157396.921875, 120145.7578125, 157515.859375, 156865.953125, 146043.578125, 155962.578125
376620, 157398.84375, 120153.9140625, 157513.9375, 156872.875, 146036.203125, 155958.796875
376641, 157396.921875, 120152.421875, 157512.015625, 156864.03125, 146038.21875, 155963.171875
376660, 157396.921875, 120151.6875, 157512.015625, 156857.109375, 146044.25, 155963.171875
376681, 157396.921875, 120150.9609375, 157513.9375, 156865.953125, 146041.78125, 155963.171875
376700, 157396.921875, 120156.8671875, 157513.9375, 156874.796875, 146046.03125, 155958.796875
376721, 157395.015625, 120153.9140625, 157515.859375, 156872.875, 146050.9375, 155955.71875
376740, 157396.921875, 120150.9296875, 157512.015625, 156868.453125, 146046.03125, 155968.140625
376760, 157398.84375, 120150.9296875, 157513.9375, 156868.453125, 146044.6875, 155960.09375
376780, 157398.84375, 120153.9140625, 157515.859375, 156863.453125, 146030.859375, 155961.28125
376800, 157400.765625, 120154.640625, 157512.015625, 156877.859375, 146034.421875, 155967.546875
376820, 157400.765625, 120151.6875, 157512.015625, 156872.296875, 146041.109375, 155960.6875
376842, 157395.015625, 120154.640625, 157510.109375, 156869.015625, 146043.578125, 155963.765625
376860, 157398.84375, 120150.203125, 157510.109375, 156872.296875, 146042.453125, 155970.03125
376881, 157400.765625, 120159.0859375, 157515.859375, 156877.859375, 146044.25, 155956.890625
376900, 157395.015625, 120145.7578125, 157512.015625, 156870.375, 146043.578125, 155962.578125
376921, 157400.765625, 120151.6875, 157515.859375, 156870.953125, 146043.578125, 155955.71875
376940, 157400.765625, 120147.25, 157513.9375, 156868.453125, 146046.03125, 155965.65625
376960, 157396.921875, 120147.9765625, 157512.015625, 156861.53125, 146046.03125, 155960.6875
376982, 157402.671875, 120153.9140625, 157515.859375, 156867.3125, 146047.8125, 155956.3125
377000, 157398.84375, 120150.9609375, 157513.9375, 156877.296875, 146036.875, 155963.171875
377020, 157398.84375, 120154.671875, 157512.015625, 156879.796875, 146044.25, 155966.96875
377040, 157396.921875, 120155.40625, 157512.015625, 156869.796875, 146035.09375, 155955.71875
377060, 157395.015625, 120155.40625, 157513.9375, 156874.796875, 146039.328125, 155966.25
377080, 157396.921875, 120147.25, 157512.015625, 156875.375, 146040.4375, 155960.09375
377100, 157398.84375, 120150.203125, 157512.015625, 156878.4375, 146041.78125, 155961.859375
377120, 157400.765625, 120150.203125, 157513.9375, 156875.9375, 146046.703125, 155965.65625
377140, 157396.921875, 120148.734375, 157517.78125, 156872.296875, 146036.875, 155960.09375
377160, 157396.921875, 120156.1640625, 157513.9375, 156872.875, 146043.578125, 155955.125
377180, 157400.765625, 120148.734375, 157513.9375, 156872.296875, 146041.109375, 155963.171875
377200, 157398.84375, 120154.640625, 157513.9375, 156875.375, 146046.03125, 155961.28125
377220, 157398.84375, 120150.9609375, 157515.859375, 156865.953125, 146050.265625, 155957.609375
377242, 157400.765625, 120160.578125, 157515.859375, 156871.734375, 146043.578125, 155955.71875
377260, 157398.84375, 120152.421875, 157512.015625, 156872.875, 146043.578125, 155960.09375
377281, 157398.84375, 120148.734375, 157513.9375, 156868.453125, 146043.578125, 155949.4375
377300, 157396.921875, 120156.890625, 157517.78125, 156879.796875, 146039.328125, 155965.65625
377320, 157396.921875, 120153.1796875, 157513.9375, 156865.953125, 146046.03125, 155951.34375
377340, 157398.84375, 120152.421875, 157512.015625, 156880.9375, 146050.265625, 155965.65625
377360, 157398.84375, 120153.1796875, 157512.015625, 156880.9375, 146041.109375, 155965.0625
377380, 157400.765625, 120147.9765625, 157515.859375, 156875.375, 146037.984375, 155948.84375
377400, 157395.015625, 120153.9140625, 157513.9375, 156868.453125, 146044.6875, 155950.75
377420, 157398.84375, 120148.734375, 157512.015625, 156868.453125, 146041.78125, 155958.796875
377440, 157400.765625, 120148.734375, 157515.859375, 156867.09375, 146046.03125, 155943.875
377460, 157396.921875, 120149.46875, 157512.015625, 156879.21875, 146048.484375, 155958.203125
377481, 157400.765625, 120155.375, 157515.859375, 156877.859375, 146047.8125, 155961.28125
377500, 157400.765625, 120157.625, 157517.78125, 156865.953125, 146046.03125, 155959.515625
377520, 157400.765625, 120151.6875, 157512.015625, 156870.375, 146033.75, 155960.09375
377541, 157398.84375, 120155.40625, 157512.015625, 156872.875, 146046.03125, 155956.3125
377560, 157398.84375, 120154.640625, 157512.015625, 156873.4375, 146050.265625, 155958.203125
377580, 157400.765625, 120152.453125, 157513.9375, 156870.375, 146041.78125, 155959.515625
377600, 157400.765625, 120154.640625, 157512.015625, 156877.859375, 155963.171875, 155957.609375
377620, 157398.84375, 120147.25, 157515.859375, 156885.359375, 146038.65625, 155962.578125
377640, 157398.84375, 120146.515625, 157515.859375, 156870.953125, 146038.65625, 155961.28125
377660, 157400.765625, 120148.7109375, 157515.859375, 156879.796875, 146044.6875, 155964.34375
377682, 157396.921875, 120153.1796875, 157513.9375, 156889.78125, 146040.0, 155948.265625
377700, 157396.921875, 120156.1640625, 157513.9375, 156865.375, 146042.890625, 155960.6875
377721, 157400.765625, 120150.203125, 157512.015625, 156880.359375, 146038.65625, 155962.578125
377740, 157398.84375, 120144.296875, 157513.9375, 156875.9375, 146035.53125, 155957.609375
377760, 157398.84375, 120152.421875, 157517.78125, 156872.875, 146047.8125, 155970.625
377780, 157402.671875, 120149.46875, 157515.859375, 156875.375, 146039.328125, 155963.890625
377800, 157398.84375, 120148.734375, 157512.015625, 156880.359375, 146045.359375, 155964.484375
377820, 157400.765625, 120145.7578125, 157515.859375, 156872.875, 146041.109375, 155953.828125
377840, 157402.671875, 120160.578125, 157515.859375, 156873.4375, 146036.203125, 155957.609375
377860, 157398.84375, 120157.625, 157515.859375, 156874.234375, 146052.046875, 155950.75
377880, 157396.921875, 120156.1328125, 157515.859375, 156875.375, 146042.890625, 155956.3125
377900, 157398.84375, 120154.640625, 157515.859375, 156892.84375, 146050.265625, 155966.96875
377921, 157398.84375, 120153.1796875, 157517.78125, 156880.359375, 146048.921875, 155956.890625
377942, 157398.84375, 120149.46875, 157515.859375, 156879.796875, 146036.875, 155955.125
377960, 157398.84375, 120149.46875, 157515.859375, 156875.375, 146054.5, 155948.265625
377981, 157402.671875, 120151.6875, 157515.859375, 156875.375, 146040.0, 155964.484375
378000, 157398.84375, 120151.6875, 157513.9375, 156874.015625, 146035.09375, 155953.828125
378020, 157402.671875, 120159.1171875, 157517.78125, 156882.859375, 146037.984375, 155960.09375
378040, 157398.84375, 120151.6875, 157515.859375, 156872.875, 146040.4375, 155952.640625
378060, 157398.84375, 120156.890625, 157515.859375, 156874.796875, 146040.4375, 155956.4375
378081, 157400.765625, 120154.640625, 157512.015625, 156884.78125, 146043.578125, 155948.265625
378100, 157398.84375, 120151.6875, 157513.9375, 156879.796875, 146031.296875, 155957.609375
378121, 157396.921875, 120156.1328125, 157513.9375, 156877.296875, 146050.265625, 155958.796875
378140, 157400.765625, 120151.6875, 157517.78125, 156877.859375, 146040.0, 155959.515625
378160, 157400.765625, 120150.9609375, 157515.859375, 156877.859375, 146043.578125, 155959.515625
378182, 157398.84375, 120160.578125, 157515.859375, 156882.296875, 146041.109375, 155960.6875
378200, 157400.765625, 120158.3515625, 157513.9375, 156878.4375, 146039.765625, 155957.609375
378221, 157400.765625, 120153.9140625, 157515.859375, 156880.359375, 146045.359375, 155955.125
378240, 157402.671875, 120157.625, 157517.78125, 156885.359375, 146041.78125, 155962.0
378260, 157398.84375, 120157.625, 157510.109375, 156881.71875, 146044.6875, 155950.15625
378281, 157398.84375, 120156.1328125, 157513.9375, 156885.359375, 146045.359375, 155957.609375
378300, 157400.765625, 120159.1171875, 157515.859375, 156880.359375, 146033.75, 155962.0
378320, 157404.59375, 120152.421875, 157517.78125, 156875.375, 146050.265625, 155955.125
378340, 157402.671875, 120158.3515625, 157513.9375, 156875.9375, 146040.0, 155957.03125
378360, 157400.765625, 120165.78125, 157513.9375, 156880.359375, 146038.65625, 155957.609375
378382, 157398.84375, 120154.640625, 157517.78125, 156879.796875, 146040.4375, 155955.125
378400, 157402.671875, 120156.890625, 157515.859375, 156875.375, 146040.4375, 155948.265625
378420, 157404.59375, 120153.1796875, 157517.78125, 156882.296875, 146038.65625, 155950.75
378442, 157398.84375, 120169.4921875, 157513.9375, 156877.296875, 146047.140625, 155959.515625
378460, 157400.765625, 120151.6875, 157515.859375, 156874.796875, 146042.890625, 155952.046875
378480, 157396.921875, 120159.84375, 157517.78125, 156878.4375, 146042.21875, 155954.53125
378500, 157402.671875, 120150.9296875, 157513.9375, 156873.4375, 146042.890625, 155955.71875
378520, 157398.84375, 120162.0703125, 157517.78125, 156877.859375, 146041.109375, 155942.703125
378540, 157398.84375, 120165.78125, 157519.703125, 156889.78125, 146039.765625, 155957.03125
378560, 157402.671875, 120157.625, 157515.859375, 156870.375, 146045.359375, 155949.5625
378580, 157400.765625, 120157.625, 157515.859375, 156882.296875, 146033.078125, 155954.53125
378600, 157402.671875, 120156.1328125, 157512.015625, 156882.296875, 146047.8125, 155950.75
378621, 157398.84375, 120159.1171875, 157517.78125, 156887.859375, 146040.4375, 155958.203125
378640, 157396.921875, 120156.1328125, 157517.78125, 156887.859375, 146041.109375, 155950.15625
378660, 157402.671875, 120156.1328125, 157515.859375, 156879.21875, 146050.265625, 155953.234375
378682, 157398.84375, 120156.1328125, 157517.78125, 156889.78125, 146043.578125, 155959.515625
378700, 157398.84375, 120159.84375, 157513.9375, 156880.9375, 146042.890625, 155949.5625
378720, 157398.84375, 120157.625, 157515.859375, 156879.21875, 146041.109375, 155952.046875
378740, 157404.59375, 120154.640625, 157513.9375, 156877.859375, 146041.109375, 155962.0
378760, 157400.765625, 120152.421875, 157515.859375, 156877.296875, 146041.78125, 155949.5625
378780, 157400.765625, 120156.890625, 157519.703125, 156880.359375, 146046.03125, 155943.296875
378800, 157400.765625, 120165.046875, 157515.859375, 156889.203125, 146037.984375, 155957.609375
378820, 157402.671875, 120155.40625, 157519.703125, 156880.9375, 146043.578125, 155947.671875
378840, 157400.765625, 120163.5546875, 157517.78125, 156884.78125, 146045.359375, 155957.609375
378860, 157404.59375, 120156.8671875, 157519.703125, 156877.859375, 146034.859375, 155949.5625
378880, 157402.671875, 120160.578125, 157515.859375, 156887.859375, 146043.578125, 155949.5625
378900, 157400.765625, 120159.84375, 157513.9375, 156886.71875, 146033.078125, 155945.78125
378920, 157398.84375, 120161.3359375, 157515.859375, 156882.859375, 146050.265625, 155956.4375
378940, 157398.84375, 120156.8671875, 157515.859375, 156879.796875, 146042.890625, 155949.5625
378960, 157400.765625, 120162.0703125, 157517.78125, 156885.359375, 146035.53125, 155950.15625
378980, 157400.765625, 120153.1796875, 157515.859375, 156882.296875, 146040.4375, 155952.046875
379000, 157400.765625, 120156.1328125, 157515.859375, 156879.796875, 146046.46875, 155950.15625
379021, 157404.59375, 120159.84375, 157515.859375, 156880.359375, 146042.890625, 155945.1875
379040, 157404.59375, 120159.1171875, 157515.859375, 156885.359375, 146042.890625, 155950.75
379061, 157400.765625, 120157.625, 157517.78125, 156884.21875, 146044.6875, 155949.5625
379080, 157398.84375, 120160.578125, 157519.703125, 156885.359375, 146045.359375, 155947.078125
