timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, yaw, laserFront
134800, 0.0, 0.0, -19.567527770996094, 0.0, 0.0, -0.48427581787109375, 0, 0
134820, 0.0, 0.0, -19.582645416259766, 0.0, 0.0, -1.07574462890625, -80.8021469116211, 283.0
134840, 0.0, 0.0, -19.59830665588379, 0.0, 0.0, -0.5979537963867188, -80.80191802978516, 283.0
134860, 0.0, 0.0, -19.609899520874023, 0.0, 0.0, -0.62103271484375, -80.80204772949219, 283.0
134880, 0.0, 0.0, -19.618061065673828, 0.0, 0.0, -0.257110595703125, -80.8018798828125, 287.0
134900, 0.0, 0.0, -19.62409782409668, 0.0, 0.0, -0.372314453125, -80.80328369140625, 287.0
134920, 0.0, 0.0, -19.637296676635742, 0.0, 0.0, -0.984954833984375, -80.80484771728516, 287.0
134940, 0.0, 0.0, -19.657968521118164, 0.0, 0.0, -1.1806488037109375, -80.80577087402344, 287.0
134960, 0.0, 0.0, -19.677610397338867, 0.0, 0.0, -0.9016036987304688, -80.80513000488281, 287.0
134980, 0.0, 0.0, -19.687559127807617, 0.0, 0.0, -0.1834869384765625, -80.80467224121094, 292.0
135000, 0.0, 0.0, -19.69288444519043, 0.0, 0.0, -0.3673553466796875, -80.80408477783203, 292.0
135020, 0.0, 0.0, -19.695613861083984, 0.0, 0.0, 0.05779266357421875, -80.80492401123047, 292.0
135040, 0.0, 0.0, -19.685054779052734, 0.0, 0.0, 1.0038375854492188, -80.8052749633789, 292.0
135060, 0.0, 0.0, -19.65859603881836, 0.0, 0.0, 1.7425537109375, -80.80545043945312, 292.0
135080, 0.0, 0.0, -19.636178970336914, 0.0, 0.0, 0.6732940673828125, -80.80635833740234, 281.0
135100, 0.0, 0.0, -19.626304626464844, 0.0, 0.0, 0.3814697265625, -80.80394744873047, 281.0
135120, 0.0, 0.0, -19.62196922302246, 0.0, 0.0, 0.09021759033203125, -80.80420684814453, 281.0
135140, 0.0, 0.0, -19.621519088745117, 0.0, 0.0, -0.0362396240234375, -80.80460357666016, 281.0
135160, 0.0, 0.0, -19.62213897705078, 0.0, 0.0, -0.0293731689453125, -80.80404663085938, 281.0
135180, 0.0, 0.0, -19.62565040588379, 0.0, 0.0, -0.3246307373046875, -80.80467224121094, 289.0
135200, 0.0, 0.0, -19.626827239990234, 0.0, 0.0, 0.17452239990234375, -80.80492401123047, 289.0
135220, 0.0, 0.0, -19.614274978637695, 0.0, 0.0, 1.0982513427734375, -80.80545043945312, 289.0
135240, 0.0, 0.0, -19.599048614501953, 0.0, 0.0, 0.5342483520507812, -80.80560302734375, 289.0
135260, 0.0, 0.0, -19.600576400756836, 0.0, 0.0, -0.6336212158203125, -80.80427551269531, 289.0
135280, 0.0, 0.0, -19.6163330078125, 0.0, 0.0, -1.0053634643554688, -80.80461883544922, 284.0
135300, 0.0, 0.0, -19.6302433013916, 0.0, 0.0, -0.48618316650390625, -80.80350494384766, 284.0
135320, 0.0, 0.0, -19.634729385375977, 0.0, 0.0, -0.0110626220703125, -80.80176544189453, 284.0
135340, 0.0, 0.0, -19.62944984436035, 0.0, 0.0, 0.537872314453125, -80.80145263671875, 284.0
135360, 0.0, 0.0, -19.62134552001953, 0.0, 0.0, 0.32634735107421875, -80.80252075195312, 284.0
135380, 0.0, 0.0, -19.61658477783203, 0.0, 0.0, 0.182342529296875, -80.80152893066406, 286.0
135400, 0.0, 0.0, -19.618389129638672, 0.0, 0.0, -0.3444671630859375, -80.80042266845703, 286.0
135420, 0.0, 0.0, -19.628108978271484, 0.0, 0.0, -0.6618499755859375, -80.80230712890625, 286.0
135440, 0.0, 0.0, -19.62876319885254, 0.0, 0.0, 0.530242919921875, -80.80119323730469, 286.0
135460, 0.0, 0.0, -19.620790481567383, 0.0, 0.0, 0.3200531005859375, -80.80059051513672, 286.0
135480, 0.0, 0.0, -19.619691848754883, 0.0, 0.0, -0.1781463623046875, -80.80018615722656, 289.0
135500, 0.0, 0.0, -19.62055206298828, 0.0, 0.0, 0.0743865966796875, -80.79940795898438, 289.0
135520, 0.0, 0.0, -19.622560501098633, 0.0, 0.0, -0.267791748046875, -80.79927825927734, 289.0
135540, 0.0, 0.0, -19.630420684814453, 0.0, 0.0, -0.5449295043945312, -80.80166625976562, 289.0
135560, 0.0, 0.0, -19.63481903076172, 0.0, 0.0, 0.0507354736328125, -80.80209350585938, 289.0
135580, 0.0, 0.0, -19.635046005249023, 0.0, 0.0, -0.0682830810546875, -80.80294799804688, 294.0
135600, 0.0, 0.0, -19.629104614257812, 0.0, 0.0, 0.6555557250976562, -80.80282592773438, 294.0
135620, 0.0, 0.0, -19.61488914489746, 0.0, 0.0, 0.83160400390625, -80.80307006835938, 294.0
135640, 0.0, 0.0, -19.594106674194336, 0.0, 0.0, 1.329803466796875, -80.8012924194336, 294.0
135660, 0.0, 0.0, -19.56753921508789, 0.0, 0.0, 1.4598846435546875, -80.80074310302734, 294.0
135680, 0.0, 0.0, -19.540658950805664, 0.0, 0.0, 1.374053955078125, -80.79949951171875, 286.0
135700, 0.0, 0.0, -19.527008056640625, 0.0, 0.0, 0.1285552978515625, -80.80116271972656, 286.0
135720, 0.0, 0.0, -19.523441314697266, 0.0, 0.0, 0.24089813232421875, -80.7999038696289, 286.0
135740, 0.0, 0.0, -19.525882720947266, 0.0, 0.0, -0.46100616455078125, -80.79932403564453, 286.0
135760, 0.0, 0.0, -19.536773681640625, 0.0, 0.0, -0.6742477416992188, -80.79946899414062, 286.0
135780, 0.0, 0.0, -19.545021057128906, 0.0, 0.0, -0.21800994873046875, -80.79827880859375, 284.0
135800, 0.0, 0.0, -19.555583953857422, 0.0, 0.0, -0.8600234985351562, -80.79793548583984, 284.0
135820, 0.0, 0.0, -19.56618881225586, 0.0, 0.0, -0.2864837646484375, -80.7964859008789, 284.0
135840, 0.0, 0.0, -19.563159942626953, 0.0, 0.0, 0.560760498046875, -80.7977294921875, 284.0
135860, 0.0, 0.0, -19.559860229492188, 0.0, 0.0, -0.174713134765625, -80.79762268066406, 284.0
135880, 0.0, 0.0, -19.55655860900879, 0.0, 0.0, 0.48732757568359375, -80.7989501953125, 287.0
135900, 0.0, 0.0, -19.54467010498047, 0.0, 0.0, 0.7501602172851562, -80.79840087890625, 287.0
135920, 0.0, 0.0, -19.526100158691406, 0.0, 0.0, 1.181793212890625, -80.79887390136719, 287.0
135940, 0.0, 0.0, -19.501243591308594, 0.0, 0.0, 1.422119140625, -80.80000305175781, 287.0
135960, 0.0, 0.0, -19.476926803588867, 0.0, 0.0, 1.1518478393554688, -80.80055236816406, 287.0
135980, 0.0, 0.0, -19.45613670349121, 0.0, 0.0, 1.0423660278320312, -80.80220794677734, 289.0
136000, 0.0, 0.0, -19.433937072753906, 0.0, 0.0, 1.28173828125, -80.80130767822266, 289.0
136020, 0.0, 0.0, -19.416393280029297, 0.0, 0.0, 0.6008148193359375, -80.79955291748047, 289.0
136040, 0.0, 0.0, -19.400924682617188, 0.0, 0.0, 1.0061264038085938, -80.80134582519531, 289.0
136060, 0.0, 0.0, -19.38290023803711, 0.0, 0.0, 0.8970260620117188, -80.79752349853516, 289.0
136080, 0.0, 0.0, -19.358266830444336, 0.0, 0.0, 1.6561508178710938, -80.79646301269531, 292.0
136100, 0.0, 0.0, -19.344985961914062, 0.0, 0.0, -0.16231536865234375, -80.7974624633789, 292.0
136120, 0.0, 0.0, -19.35240936279297, 0.0, 0.0, -0.5962371826171875, -80.79566192626953, 292.0
136140, 0.0, 0.0, -19.35987091064453, 0.0, 0.0, -0.20961761474609375, -80.79452514648438, 292.0
136160, 0.0, 0.0, -19.35962677001953, 0.0, 0.0, 0.21305084228515625, -80.79471588134766, 292.0
136180, 0.0, 0.0, -19.362545013427734, 0.0, 0.0, -0.48351287841796875, -80.79483795166016, 287.0
136200, 0.0, 0.0, -19.38229751586914, 0.0, 0.0, -1.5399932861328125, -80.79398345947266, 287.0
136220, 0.0, 0.0, -19.39961051940918, 0.0, 0.0, -0.3452301025390625, -80.79368591308594, 287.0
136240, 0.0, 0.0, -19.408246994018555, 0.0, 0.0, -0.5529403686523438, -80.79376220703125, 287.0
136260, 0.0, 0.0, -19.419069290161133, 0.0, 0.0, -0.5846023559570312, -80.79317474365234, 287.0
136280, 0.0, 0.0, -19.423599243164062, 0.0, 0.0, 0.0732421875, -80.79241180419922, 287.0
136300, 0.0, 0.0, -19.419065475463867, 0.0, 0.0, 0.38738250732421875, -80.79408264160156, 287.0
136320, 0.0, 0.0, -19.414627075195312, 0.0, 0.0, 0.09517669677734375, -80.79100036621094, 287.0
136340, 0.0, 0.0, -19.41710090637207, 0.0, 0.0, -0.3330230712890625, -80.7915267944336, 287.0
136360, 0.0, 0.0, -19.41678237915039, 0.0, 0.0, 0.33168792724609375, -80.79170227050781, 287.0
136380, 0.0, 0.0, -19.418493270874023, 0.0, 0.0, -0.4695892333984375, -80.7903823852539, 282.0
136400, 0.0, 0.0, -19.421600341796875, 0.0, 0.0, 0.1117706298828125, -80.7925033569336, 282.0
