timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, yaw, laserFront
115547, 0.0, 0.0, -19.78891372680664, 0.0, 0.0, 0.5781173706054688, 0.0, 0.0, 0.0, 0.0, -1.7092546224594116, 330.0
115567, 0.0, 0.0, -19.774871826171875, 0.0, 0.0, 0.6650924682617188, 0.0, 0.0, 0.0, 0.0, -1.7092546224594116, 324.0
115587, 0.0, 0.0, -19.757265090942383, 0.0, 0.0, 0.8340835571289062, 0.0, 0.0, 0.0, 0.0, -1.7123264074325562, 324.0
115607, 0.0, 0.0, -19.757028579711914, 0.0, 0.0, 0.01125335693359375, 0.0, 0.0, 0.0, 0.0, -1.7136796712875366, 324.0
115647, 0.0, 0.0, -19.753915786743164, 0.0, 0.0, 0.31070709228515625, 0.0, 0.0, 0.0, 0.0, -1.7145254611968994, 324.0
115747, 0.0, 0.0, -19.69799041748047, 0.0, 0.0, 0.6917953491210938, 0.0, 0.0, 0.0, 0.0, -1.7172236442565918, 322.0
115767, 0.0, 0.0, -19.675251007080078, 0.0, 0.0, 1.0770797729492188, 0.0, 0.0, 0.0, 0.0, -1.71675705909729, 326.0
115787, 0.0, 0.0, -19.663066864013672, 0.0, 0.0, 0.5771636962890625, 0.0, 0.0, 0.0, 0.0, -1.71675705909729, 326.0
115807, 0.0, 0.0, -19.66202735900879, 0.0, 0.0, 0.0492095947265625, 0.0, 0.0, 0.0, 0.0, -1.719701886177063, 326.0
115827, 0.0, 0.0, -19.65339469909668, 0.0, 0.0, 0.408935546875, 0.0, 0.0, 0.0, 0.0, -1.719701886177063, 326.0
115847, 0.0, 0.0, -19.64691925048828, 0.0, 0.0, 0.30670166015625, 0.0, 0.0, 0.0, 0.0, -1.724047064781189, 326.0
115887, 0.0, 0.0, -19.632877349853516, 0.0, 0.0, 0.5151748657226562, 0.0, 0.0, 0.0, 0.0, -1.724047064781189, 326.0
115927, 0.0, 0.0, -19.64402198791504, 0.0, 0.0, -0.5762100219726562, 0.0, 0.0, 0.0, 0.0, -1.7276735305786133, 326.0
115947, 0.0, 0.0, -19.660627365112305, 0.0, 0.0, -0.786590576171875, 0.0, 0.0, 0.0, 0.0, -1.7276735305786133, 326.0
115987, 0.0, 0.0, -19.675174713134766, 0.0, 0.0, -0.19969940185546875, 0.0, 0.0, 0.0, 0.0, -1.732244849205017, 326.0
116007, 0.0, 0.0, -19.666641235351562, 0.0, 0.0, 0.40416717529296875, 0.0, 0.0, 0.0, 0.0, -1.7335237264633179, 326.0
116027, 0.0, 0.0, -19.64258575439453, 0.0, 0.0, 1.1394500732421875, 0.0, 0.0, 0.0, 0.0, -1.7335237264633179, 326.0
116047, 0.0, 0.0, -19.625179290771484, 0.0, 0.0, 0.8245468139648438, 0.0, 0.0, 0.0, 0.0, -1.732829213142395, 326.0
116087, 0.0, 0.0, -19.611663818359375, 0.0, 0.0, 0.7350921630859375, 0.0, 0.0, 0.0, 0.0, -1.7334128618240356, 327.0
116107, 0.0, 0.0, -19.607404708862305, 0.0, 0.0, 0.2017974853515625, 0.0, 0.0, 0.0, 0.0, -1.7334128618240356, 327.0
116167, 0.0, 0.0, -19.56884765625, 0.0, 0.0, 0.411224365234375, 0.0, 0.0, 0.0, 0.0, -1.7371474504470825, 325.0
116187, 0.0, 0.0, -19.573244094848633, 0.0, 0.0, -0.208282470703125, 0.0, 0.0, 0.0, 0.0, -1.7358516454696655, 325.0
116207, 0.0, 0.0, -19.57836151123047, 0.0, 0.0, -0.24242401123046875, 0.0, 0.0, 0.0, 0.0, -1.73643958568573, 325.0
116227, 0.0, 0.0, -19.579910278320312, 0.0, 0.0, -0.07343292236328125, 0.0, 0.0, 0.0, 0.0, -1.73643958568573, 325.0
116247, 0.0, 0.0, -19.570255279541016, 0.0, 0.0, 0.4573822021484375, 0.0, 0.0, 0.0, 0.0, -1.73643958568573, 325.0
116267, 0.0, 0.0, -19.55516242980957, 0.0, 0.0, 0.714874267578125, 0.0, 0.0, 0.0, 0.0, -1.740172266960144, 324.0
116287, 0.0, 0.0, -19.538782119750977, 0.0, 0.0, 0.775909423828125, 0.0, 0.0, 0.0, 0.0, -1.740172266960144, 324.0
116307, 0.0, 0.0, -19.53746223449707, 0.0, 0.0, 0.06256103515625, 0.0, 0.0, 0.0, 0.0, -1.740172266960144, 324.0
116347, 0.0, 0.0, -19.529417037963867, 0.0, 0.0, 0.42877197265625, 0.0, 0.0, 0.0, 0.0, -1.7393264770507812, 324.0
116407, 0.0, 0.0, -19.493650436401367, 0.0, 0.0, 0.33512115478515625, 0.0, 0.0, 0.0, 0.0, -1.7405451536178589, 325.0
116427, 0.0, 0.0, -19.496231079101562, 0.0, 0.0, -0.12226104736328125, 0.0, 0.0, 0.0, 0.0, -1.7410812377929688, 325.0
116447, 0.0, 0.0, -19.495203018188477, 0.0, 0.0, 0.04863739013671875, 0.0, 0.0, 0.0, 0.0, -1.7405368089675903, 325.0
116567, 0.0, 0.0, -19.508628845214844, 0.0, 0.0, -0.5008697509765625, 0.0, 0.0, 0.0, 0.0, -1.7441037893295288, 323.0
116587, 0.0, 0.0, -19.516674041748047, 0.0, 0.0, -0.3810882568359375, 0.0, 0.0, 0.0, 0.0, -1.7458945512771606, 323.0
116627, 0.0, 0.0, -19.55257225036621, 0.0, 0.0, -0.40740966796875, 0.0, 0.0, 0.0, 0.0, -1.7485294342041016, 325.0
116647, 0.0, 0.0, -19.553306579589844, 0.0, 0.0, -0.0347137451171875, 0.0, 0.0, 0.0, 0.0, -1.7493172883987427, 325.0
116667, 0.0, 0.0, -19.55130386352539, 0.0, 0.0, 0.09479522705078125, 0.0, 0.0, 0.0, 0.0, -1.7493172883987427, 327.0
116687, 0.0, 0.0, -19.53929328918457, 0.0, 0.0, 0.5689620971679688, 0.0, 0.0, 0.0, 0.0, -1.7493172883987427, 327.0
116707, 0.0, 0.0, -19.53268051147461, 0.0, 0.0, 0.3131866455078125, 0.0, 0.0, 0.0, 0.0, -1.749792456626892, 327.0
116727, 0.0, 0.0, -19.508106231689453, 0.0, 0.0, 1.1640548706054688, 0.0, 0.0, 0.0, 0.0, -1.7522393465042114, 327.0
116747, 0.0, 0.0, -19.47001838684082, 0.0, 0.0, 1.8041610717773438, 0.0, 0.0, 0.0, 0.0, -1.7545311450958252, 327.0
116767, 0.0, 0.0, -19.439685821533203, 0.0, 0.0, 1.4368057250976562, 0.0, 0.0, 0.0, 0.0, -1.7545311450958252, 327.0
116787, 0.0, 0.0, -19.42862319946289, 0.0, 0.0, 0.5239486694335938, 0.0, 0.0, 0.0, 0.0, -1.7545311450958252, 327.0
116847, 0.0, 0.0, -19.442768096923828, 0.0, 0.0, -1.4757156372070312, 0.0, 0.0, 0.0, 0.0, -1.7545322179794312, 327.0
116867, 0.0, 0.0, -19.471118927001953, 0.0, 0.0, -1.3429641723632812, 0.0, 0.0, 0.0, 0.0, -1.7547857761383057, 323.0
116927, 0.0, 0.0, -19.456993103027344, 0.0, 0.0, 0.9607315063476562, 0.0, 0.0, 0.0, 0.0, -1.7583304643630981, 323.0
116967, 0.0, 0.0, -19.420774459838867, 0.0, 0.0, 0.7406234741210938, 0.0, 0.0, 0.0, 0.0, -1.754705548286438, 326.0
116987, 0.0, 0.0, -19.39460563659668, 0.0, 0.0, 1.2395858764648438, 0.0, 0.0, 0.0, 0.0, -1.754705548286438, 326.0
117007, 0.0, 0.0, -19.3775634765625, 0.0, 0.0, 0.80718994140625, 0.0, 0.0, 0.0, 0.0, -1.754705548286438, 326.0
117047, 0.0, 0.0, -19.3592586517334, 0.0, 0.0, 0.360870361328125, 0.0, 0.0, 0.0, 0.0, -1.7557059526443481, 326.0
117087, 0.0, 0.0, -19.34808921813965, 0.0, 0.0, 0.23670196533203125, 0.0, 0.0, 0.0, 0.0, -1.7580915689468384, 324.0
117107, 0.0, 0.0, -19.344039916992188, 0.0, 0.0, 0.1918792724609375, 0.0, 0.0, 0.0, 0.0, -1.757792353630066, 324.0
117127, 0.0, 0.0, -19.337125778198242, 0.0, 0.0, 0.32749176025390625, 0.0, 0.0, 0.0, 0.0, -1.757792353630066, 324.0
117147, 0.0, 0.0, -19.33308219909668, 0.0, 0.0, 0.191497802734375, 0.0, 0.0, 0.0, 0.0, -1.7588555812835693, 324.0
117187, 0.0, 0.0, -19.311492919921875, 0.0, 0.0, 0.49839019775390625, 0.0, 0.0, 0.0, 0.0, -1.760384202003479, 324.0
117227, 0.0, 0.0, -19.314943313598633, 0.0, 0.0, -0.2227783203125, 0.0, 0.0, 0.0, 0.0, -1.760384202003479, 324.0
117307, 0.0, 0.0, -19.325632095336914, 0.0, 0.0, -0.3772735595703125, 0.0, 0.0, 0.0, 0.0, -1.7655572891235352, 324.0
117327, 0.0, 0.0, -19.324810028076172, 0.0, 0.0, 0.038909912109375, 0.0, 0.0, 0.0, 0.0, -1.7650737762451172, 324.0
117347, 0.0, 0.0, -19.318431854248047, 0.0, 0.0, 0.3021240234375, 0.0, 0.0, 0.0, 0.0, -1.7659556865692139, 324.0
117387, 0.0, 0.0, -19.332979202270508, 0.0, 0.0, -0.41713714599609375, 0.0, 0.0, 0.0, 0.0, -1.7690932750701904, 323.0
117407, 0.0, 0.0, -19.338035583496094, 0.0, 0.0, -0.23956298828125, 0.0, 0.0, 0.0, 0.0, -1.7714807987213135, 323.0
117427, 0.0, 0.0, -19.356155395507812, 0.0, 0.0, -0.858306884765625, 0.0, 0.0, 0.0, 0.0, -1.7714807987213135, 323.0
117447, 0.0, 0.0, -19.36615753173828, 0.0, 0.0, -0.473785400390625, 0.0, 0.0, 0.0, 0.0, -1.7740126848220825, 323.0
117467, 0.0, 0.0, -19.36231231689453, 0.0, 0.0, 0.18215179443359375, 0.0, 0.0, 0.0, 0.0, -1.775337815284729, 323.0
117487, 0.0, 0.0, -19.363353729248047, 0.0, 0.0, -0.04940032958984375, 0.0, 0.0, 0.0, 0.0, -1.777406096458435, 323.0
117527, 0.0, 0.0, -19.353891372680664, 0.0, 0.0, 0.1190185546875, 0.0, 0.0, 0.0, 0.0, -1.7782111167907715, 323.0
117547, 0.0, 0.0, -19.347183227539062, 0.0, 0.0, 0.3177642822265625, 0.0, 0.0, 0.0, 0.0, -1.7778702974319458, 323.0
117567, 0.0, 0.0, -19.344863891601562, 0.0, 0.0, 0.10986328125, 0.0, 0.0, 0.0, 0.0, -1.778215765953064, 321.0
117587, 0.0, 0.0, -19.340909957885742, 0.0, 0.0, 0.1873016357421875, 0.0, 0.0, 0.0, 0.0, -1.778215765953064, 321.0
117627, 0.0, 0.0, -19.34958267211914, 0.0, 0.0, -0.4150390625, 0.0, 0.0, 0.0, 0.0, -1.778215765953064, 321.0
117647, 0.0, 0.0, -19.349925994873047, 0.0, 0.0, -0.01621246337890625, 0.0, 0.0, 0.0, 0.0, -1.7779816389083862, 321.0
117687, 0.0, 0.0, -19.34300422668457, 0.0, 0.0, 0.11959075927734375, 0.0, 0.0, 0.0, 0.0, -1.7779816389083862, 326.0
117727, 0.0, 0.0, -19.339582443237305, 0.0, 0.0, 0.385284423828125, 0.0, 0.0, 0.0, 0.0, -1.7774864435195923, 326.0
117807, 0.0, 0.0, -19.302927017211914, 0.0, 0.0, 0.8893966674804688, 0.0, 0.0, 0.0, 0.0, -1.7813972234725952, 327.0
117827, 0.0, 0.0, -19.285640716552734, 0.0, 0.0, 0.8188247680664062, 0.0, 0.0, 0.0, 0.0, -1.7813349962234497, 327.0
117847, 0.0, 0.0, -19.2731990814209, 0.0, 0.0, 0.5893707275390625, 0.0, 0.0, 0.0, 0.0, -1.7804850339889526, 327.0
117867, 0.0, 0.0, -19.256887435913086, 0.0, 0.0, 0.7726669311523438, 0.0, 0.0, 0.0, 0.0, -1.7804850339889526, 327.0
117887, 0.0, 0.0, -19.248350143432617, 0.0, 0.0, 0.40435791015625, 0.0, 0.0, 0.0, 0.0, -1.7804850339889526, 327.0
117927, 0.0, 0.0, -19.247386932373047, 0.0, 0.0, -0.1834869384765625, 0.0, 0.0, 0.0, 0.0, -1.7804850339889526, 327.0
117967, 0.0, 0.0, -19.267839431762695, 0.0, 0.0, -0.229644775390625, 0.0, 0.0, 0.0, 0.0, -1.781904935836792, 320.0
117987, 0.0, 0.0, -19.270206451416016, 0.0, 0.0, -0.112152099609375, 0.0, 0.0, 0.0, 0.0, -1.781904935836792, 320.0
118067, 0.0, 0.0, -19.33463478088379, 0.0, 0.0, -0.5506515502929688, 0.0, 0.0, 0.0, 0.0, -1.7849149703979492, 321.0
118087, 0.0, 0.0, -19.34197235107422, 0.0, 0.0, -0.3475189208984375, 0.0, 0.0, 0.0, 0.0, -1.7828102111816406, 321.0
118147, 0.0, 0.0, -19.3324031829834, 0.0, 0.0, 0.6395339965820312, 0.0, 0.0, 0.0, 0.0, -1.7850695848464966, 321.0
118167, 0.0, 0.0, -19.324581146240234, 0.0, 0.0, 0.37059783935546875, 0.0, 0.0, 0.0, 0.0, -1.7831366062164307, 323.0
118187, 0.0, 0.0, -19.340063095092773, 0.0, 0.0, -0.7333755493164062, 0.0, 0.0, 0.0, 0.0, -1.7831366062164307, 323.0
118227, 0.0, 0.0, -19.380746841430664, 0.0, 0.0, -1.2838363647460938, 0.0, 0.0, 0.0, 0.0, -1.7868279218673706, 323.0
118247, 0.0, 0.0, -19.39335060119629, 0.0, 0.0, -0.5970001220703125, 0.0, 0.0, 0.0, 0.0, -1.7871044874191284, 323.0
118267, 0.0, 0.0, -19.39472770690918, 0.0, 0.0, -0.0652313232421875, 0.0, 0.0, 0.0, 0.0, -1.7877683639526367, 317.0
118287, 0.0, 0.0, -19.393245697021484, 0.0, 0.0, 0.0701904296875, 0.0, 0.0, 0.0, 0.0, -1.7877683639526367, 317.0
118307, 0.0, 0.0, -19.38373374938965, 0.0, 0.0, 0.4505157470703125, 0.0, 0.0, 0.0, 0.0, -1.788116455078125, 317.0
118327, 0.0, 0.0, -19.373952865600586, 0.0, 0.0, 0.46329498291015625, 0.0, 0.0, 0.0, 0.0, -1.788116455078125, 317.0
118347, 0.0, 0.0, -19.369665145874023, 0.0, 0.0, 0.20313262939453125, 0.0, 0.0, 0.0, 0.0, -1.7878649234771729, 317.0
118367, 0.0, 0.0, -19.359437942504883, 0.0, 0.0, 0.484466552734375, 0.0, 0.0, 0.0, 0.0, -1.7878649234771729, 317.0
118387, 0.0, 0.0, -19.35894775390625, 0.0, 0.0, 0.0232696533203125, 0.0, 0.0, 0.0, 0.0, -1.7878649234771729, 327.0
118407, 0.0, 0.0, -19.35231590270996, 0.0, 0.0, 0.31414031982421875, 0.0, 0.0, 0.0, 0.0, -1.7878649234771729, 327.0
118427, 0.0, 0.0, -19.347984313964844, 0.0, 0.0, 0.205230712890625, 0.0, 0.0, 0.0, 0.0, -1.7878649234771729, 327.0
118487, 0.0, 0.0, -19.341659545898438, 0.0, 0.0, -0.10814666748046875, 0.0, 0.0, 0.0, 0.0, -1.788488745689392, 326.0
118527, 0.0, 0.0, -19.336023330688477, 0.0, 0.0, 0.1331329345703125, 0.0, 0.0, 0.0, 0.0, -1.7891467809677124, 326.0
118547, 0.0, 0.0, -19.336864471435547, 0.0, 0.0, -0.03986358642578125, 0.0, 0.0, 0.0, 0.0, -1.789542555809021, 326.0
118567, 0.0, 0.0, -19.34273910522461, 0.0, 0.0, -0.27828216552734375, 0.0, 0.0, 0.0, 0.0, -1.7907426357269287, 326.0
118587, 0.0, 0.0, -19.363601684570312, 0.0, 0.0, -0.9881973266601562, 0.0, 0.0, 0.0, 0.0, -1.7913206815719604, 321.0
118607, 0.0, 0.0, -19.379981994628906, 0.0, 0.0, -0.775909423828125, 0.0, 0.0, 0.0, 0.0, -1.7920997142791748, 321.0
118627, 0.0, 0.0, -19.39740562438965, 0.0, 0.0, -0.8253097534179688, 0.0, 0.0, 0.0, 0.0, -1.7920997142791748, 321.0
118667, 0.0, 0.0, -19.448211669921875, 0.0, 0.0, -1.1722564697265625, 0.0, 0.0, 0.0, 0.0, -1.7911550998687744, 320.0
118687, 0.0, 0.0, -19.460464477539062, 0.0, 0.0, -0.5804061889648438, 0.0, 0.0, 0.0, 0.0, -1.792044758796692, 320.0
118767, 0.0, 0.0, -19.39958381652832, 0.0, 0.0, 0.9609222412109375, 0.0, 0.0, 0.0, 0.0, -1.7914749383926392, 322.0
118807, 0.0, 0.0, -19.376550674438477, 0.0, 0.0, 0.5834579467773438, 0.0, 0.0, 0.0, 0.0, -1.7911818027496338, 322.0
118827, 0.0, 0.0, -19.38943099975586, 0.0, 0.0, -0.6101608276367188, 0.0, 0.0, 0.0, 0.0, -1.7911818027496338, 322.0
118847, 0.0, 0.0, -19.383241653442383, 0.0, 0.0, 0.29315948486328125, 0.0, 0.0, 0.0, 0.0, -1.7911818027496338, 322.0
118867, 0.0, 0.0, -19.371994018554688, 0.0, 0.0, 0.5327224731445312, 0.0, 0.0, 0.0, 0.0, -1.7911818027496338, 326.0
118887, 0.0, 0.0, -19.369117736816406, 0.0, 0.0, 0.1361846923828125, 0.0, 0.0, 0.0, 0.0, -1.7911818027496338, 326.0
118927, 0.0, 0.0, -19.350994110107422, 0.0, 0.0, 0.32978057861328125, 0.0, 0.0, 0.0, 0.0, -1.7899407148361206, 326.0
118947, 0.0, 0.0, -19.338600158691406, 0.0, 0.0, 0.5870819091796875, 0.0, 0.0, 0.0, 0.0, -1.7915602922439575, 326.0
118987, 0.0, 0.0, -19.322702407836914, 0.0, 0.0, -0.28839111328125, 0.0, 0.0, 0.0, 0.0, -1.7951043844223022, 321.0
119027, 0.0, 0.0, -19.333480834960938, 0.0, 0.0, -0.3509521484375, 0.0, 0.0, 0.0, 0.0, -1.7962557077407837, 321.0
119047, 0.0, 0.0, -19.335325241088867, 0.0, 0.0, -0.0873565673828125, 0.0, 0.0, 0.0, 0.0, -1.7962936162948608, 321.0
119067, 0.0, 0.0, -19.347726821899414, 0.0, 0.0, -0.58746337890625, 0.0, 0.0, 0.0, 0.0, -1.7970348596572876, 325.0
119087, 0.0, 0.0, -19.36400604248047, 0.0, 0.0, -0.7711410522460938, 0.0, 0.0, 0.0, 0.0, -1.7970348596572876, 325.0
119107, 0.0, 0.0, -19.359012603759766, 0.0, 0.0, 0.23651123046875, 0.0, 0.0, 0.0, 0.0, -1.7969154119491577, 325.0
119127, 0.0, 0.0, -19.36275863647461, 0.0, 0.0, -0.1773834228515625, 0.0, 0.0, 0.0, 0.0, -1.7969154119491577, 325.0
119147, 0.0, 0.0, -19.35592269897461, 0.0, 0.0, 0.3238677978515625, 0.0, 0.0, 0.0, 0.0, -1.7969154119491577, 325.0
119167, 0.0, 0.0, -19.3394775390625, 0.0, 0.0, 0.778961181640625, 0.0, 0.0, 0.0, 0.0, -1.802228569984436, 320.0
119187, 0.0, 0.0, -19.337064743041992, 0.0, 0.0, 0.11425018310546875, 0.0, 0.0, 0.0, 0.0, -1.802228569984436, 320.0
119227, 0.0, 0.0, -19.30843734741211, 0.0, 0.0, 0.5252838134765625, 0.0, 0.0, 0.0, 0.0, -1.8018038272857666, 320.0
119247, 0.0, 0.0, -19.304649353027344, 0.0, 0.0, 0.17948150634765625, 0.0, 0.0, 0.0, 0.0, -1.800860047340393, 320.0
119267, 0.0, 0.0, -19.310932159423828, 0.0, 0.0, -0.29754638671875, 0.0, 0.0, 0.0, 0.0, -1.8004366159439087, 323.0
119287, 0.0, 0.0, -19.302515029907227, 0.0, 0.0, 0.3986358642578125, 0.0, 0.0, 0.0, 0.0, -1.80205237865448, 323.0
119327, 0.0, 0.0, -19.345745086669922, 0.0, 0.0, -0.9435653686523438, 0.0, 0.0, 0.0, 0.0, -1.8029556274414062, 323.0
119347, 0.0, 0.0, -19.35201072692871, 0.0, 0.0, -0.296783447265625, 0.0, 0.0, 0.0, 0.0, -1.8032618761062622, 323.0
