timeTick, yaw, laserFront
329066, -4.068690299987793, 301.0
329086, -4.068301677703857, 301.0
329106, -4.06842565536499, 301.0
329126, -4.068665981292725, 301.0
329146, -4.069651126861572, 301.0
329166, -4.070323944091797, 290.0
329186, -4.068911075592041, 290.0
329206, -4.069071292877197, 290.0
329226, -4.07266092300415, 290.0
329246, -4.073347091674805, 290.0
329266, -4.073151588439941, 295.0
329286, -4.073072910308838, 295.0
329306, -4.074158668518066, 295.0
329326, -4.075817108154297, 295.0
329346, -4.0766215324401855, 295.0
329366, -4.0776238441467285, 307.0
329386, -4.077230930328369, 307.0
329406, -4.075738430023193, 307.0
329426, -4.076407432556152, 307.0
329446, -4.074829578399658, 307.0
329466, -4.075974464416504, 293.0
329486, -4.076048851013184, 293.0
329506, -4.077769756317139, 293.0
329526, -4.077540397644043, 293.0
329546, -4.076946258544922, 293.0
329566, -4.077704429626465, 299.0
329586, -4.077138423919678, 299.0
329606, -4.076113700866699, 299.0
329626, -4.076045513153076, 299.0
329646, -4.077208042144775, 299.0
329666, -4.077279090881348, 299.0
329686, -4.077717304229736, 299.0
329706, -4.076940059661865, 299.0
329726, -4.079134941101074, 299.0
329746, -4.079300880432129, 299.0
329766, -4.080048084259033, 301.0
329786, -4.080090045928955, 301.0
329806, -4.079655647277832, 301.0
329826, -4.079345226287842, 301.0
329846, -4.079375743865967, 301.0
329866, -4.080429553985596, 295.0
329886, -4.0796732902526855, 295.0
329906, -4.080811977386475, 295.0
329926, -4.082096099853516, 295.0
329946, -4.082558631896973, 295.0
329966, -4.08250617980957, 296.0
329986, -4.083686351776123, 296.0
330006, -4.085284233093262, 296.0
330026, -4.084401607513428, 296.0
330046, -4.08564567565918, 296.0
330066, -4.0842061042785645, 292.0
330086, -4.0849714279174805, 292.0
330106, -4.083757400512695, 292.0
330126, -4.085478782653809, 292.0
330146, -4.086083889007568, 292.0
330166, -4.087932109832764, 299.0
330186, -4.088298797607422, 299.0
330206, -4.087587833404541, 299.0
330226, -4.086476802825928, 299.0
330246, -4.086226940155029, 299.0
330266, -4.086494445800781, 32766.0
330286, -4.085395812988281, 32766.0
330306, -4.085564136505127, 32766.0
330326, -4.085882663726807, 32766.0
330346, -4.085825443267822, 32766.0
330366, -4.086357116699219, 303.0
330386, -4.086914539337158, 303.0
330406, -4.085499286651611, 303.0
330426, -4.084733009338379, 303.0
330447, 0.0, 303.0
330466, -2.621812343597412, 32766.0
330486, -0.34434109926223755, 32766.0
330507, -0.5658556222915649, 32766.0
330526, -0.8075971007347107, 32766.0
330546, -0.9663326740264893, 32766.0
330567, -1.151532530784607, 294.0
330586, -1.3116698265075684, 294.0
330607, -1.4152542352676392, 294.0
330626, -1.5405001640319824, 294.0
330646, -1.6503252983093262, 294.0
330669, -1.7504441738128662, 299.0
330686, -1.7960641384124756, 299.0
330707, -1.8812521696090698, 299.0
330726, -1.9572994709014893, 299.0
330746, -2.009742259979248, 299.0
330767, -2.0733606815338135, 32766.0
330786, -2.1319739818573, 32766.0
330806, -2.1738646030426025, 32766.0
330826, -2.2244274616241455, 32766.0
330846, -2.262932300567627, 32766.0
330866, -2.307323694229126, 298.0
330886, -2.3453314304351807, 298.0
330906, -2.3736679553985596, 298.0
330926, -2.4124245643615723, 298.0
330946, -2.4365692138671875, 298.0
330966, -2.4696836471557617, 297.0
330986, -2.490668296813965, 297.0
331006, -2.5221290588378906, 297.0
331026, -2.546825647354126, 297.0
331047, -2.571308135986328, 297.0
331066, -2.5874416828155518, 295.0
331086, -2.6044235229492188, 295.0
331107, -2.6251988410949707, 295.0
331126, -2.6331450939178467, 295.0
331146, -2.657668352127075, 295.0
331166, -2.6730523109436035, 294.0
331186, -2.6880064010620117, 294.0
331206, -2.6950137615203857, 294.0
331226, -2.6957967281341553, 294.0
331246, -2.6984176635742188, 294.0
331266, -2.698712110519409, 301.0
331286, -2.692676544189453, 301.0
331306, -2.6929876804351807, 301.0
331326, -2.689396858215332, 301.0
331347, -2.6879498958587646, 301.0
331366, -2.688528299331665, 32766.0
331386, -2.682694911956787, 32766.0
331407, -2.678452253341675, 32766.0
331426, -2.672441244125366, 32766.0
331447, -2.667370319366455, 32766.0
331466, -2.664212465286255, 293.0
331486, -2.6612939834594727, 293.0
331506, -2.65705943107605, 293.0
331526, -2.6517603397369385, 293.0
331546, -2.6486105918884277, 293.0
331566, -2.641477108001709, 32766.0
331586, -2.6376352310180664, 32766.0
331607, -2.632676362991333, 32766.0
331626, -2.6269454956054688, 32766.0
331647, -2.623145580291748, 32766.0
331666, -2.617210865020752, 299.0
331686, -2.612457036972046, 299.0
331706, -2.606297492980957, 299.0
331726, -2.6011862754821777, 299.0
331746, -2.595492124557495, 299.0
331766, -2.59001088142395, 303.0
331786, -2.588238477706909, 303.0
331806, -2.5835447311401367, 303.0
331826, -2.5790984630584717, 303.0
331847, -2.5764029026031494, 303.0
331866, -2.571260690689087, 32766.0
331886, -2.566071033477783, 32766.0
331906, -2.5612759590148926, 32766.0
331926, -2.556384801864624, 32766.0
331946, -2.5518176555633545, 32766.0
331966, -2.547266721725464, 32766.0
331986, -2.54205060005188, 32766.0
332006, -2.536656618118286, 32766.0
332026, -2.532214879989624, 32766.0
332047, -2.5275542736053467, 32766.0
332066, -2.5226314067840576, 301.0
332086, -2.5182340145111084, 301.0
332107, -2.5127954483032227, 301.0
332126, -2.5080976486206055, 301.0
332147, -2.5028493404388428, 301.0
332166, -2.4980416297912598, 32766.0
332186, -2.495844841003418, 32766.0
332207, -2.4901413917541504, 32766.0
332226, -2.485356330871582, 32766.0
332247, -2.4769692420959473, 32766.0
332266, -2.475987434387207, 297.0
332286, -2.4725658893585205, 297.0
332306, -2.4688313007354736, 297.0
332326, -2.46423077583313, 297.0
332348, -2.458223342895508, 297.0
332366, -2.4528708457946777, 299.0
332386, -2.4476702213287354, 299.0
332406, -2.4437475204467773, 299.0
