timeTick, laserFront
41300, 157590.8125, 119081.2265625, 157710.203125, 155438.78125, 144289.703125, 154550.921875
41320, 157585.046875, 119085.65625, 157714.0625, 155434.9375, 144282.34375, 154551.53125
41340, 157586.96875, 119081.9609375, 157712.125, 155428.03125, 144287.921875, 154535.328125
41360, 157586.96875, 119093.7890625, 157710.203125, 155433.78125, 144279.203125, 154540.296875
41380, 157588.890625, 119087.875, 157714.0625, 155441.859375, 144289.015625, 154542.78125
41400, 157588.890625, 119084.921875, 157710.203125, 155439.359375, 144282.75, 154542.78125
41420, 157585.046875, 119084.9140625, 157712.125, 155436.859375, 144282.75, 154544.671875
41440, 157586.96875, 119090.84375, 157712.125, 155439.359375, 144290.78125, 154549.640625
41460, 157588.890625, 119083.4453125, 157712.125, 155439.359375, 144285.203125, 154542.1875
41480, 157586.96875, 119091.578125, 157714.0625, 155434.9375, 144281.65625, 154549.640625
41500, 157588.890625, 119090.828125, 157714.0625, 155438.78125, 144279.890625, 154534.734375
41520, 157588.890625, 119087.875, 157714.0625, 155429.375, 144285.875, 154535.9375
41540, 157586.96875, 119090.09375, 157712.125, 155434.359375, 144285.875, 154549.046875
41560, 157588.890625, 119087.140625, 157708.265625, 155432.453125, 144284.109375, 154535.328125
41582, 157590.8125, 119085.65625, 157712.125, 155440.6875, 144284.109375, 154540.296875
41600, 157586.96875, 119089.359375, 157712.125, 155433.03125, 144270.765625, 154542.1875
41621, 157585.046875, 119087.140625, 157712.125, 155429.375, 144284.109375, 154535.328125
41640, 157592.734375, 119082.7109375, 157714.0625, 155432.453125, 144284.109375, 154539.703125
41661, 157586.96875, 119086.40625, 157714.0625, 155429.953125, 144281.65625, 154542.1875
41682, 157586.96875, 119085.65625, 157710.203125, 155446.265625, 144279.203125, 154537.8125
41700, 157586.96875, 119083.4453125, 157712.125, 155432.453125, 144283.421875, 154539.109375
41720, 157590.8125, 119090.09375, 157710.203125, 155437.4375, 144284.109375, 154540.296875
41740, 157588.890625, 119087.875, 157712.125, 155439.359375, 144274.984375, 154542.1875
41760, 157586.96875, 119091.578125, 157712.125, 155436.28125, 144283.421875, 154549.046875
41782, 157586.96875, 119094.53125, 157714.0625, 155439.359375, 144288.328125, 154539.703125
41800, 157588.890625, 119085.65625, 157710.203125, 155434.359375, 144290.09375, 154546.5625
41820, 157586.96875, 119086.390625, 157710.203125, 155431.875, 144286.5625, 154534.734375
41840, 157588.890625, 119089.359375, 157715.984375, 155440.6875, 144295.6875, 154543.46875
41860, 157586.96875, 119088.609375, 157715.984375, 155438.78125, 144281.65625, 154533.453125
41881, 157590.8125, 119079.7421875, 157714.0625, 155441.265625, 144281.65625, 154537.8125
41900, 157588.890625, 119099.7109375, 157714.0625, 155435.703125, 144285.875, 154548.4375
41920, 157586.96875, 119087.140625, 157712.125, 155428.03125, 144280.296875, 154539.703125
41940, 157592.734375, 119091.578125, 157710.203125, 155426.875, 144279.890625, 154544.671875
41960, 157586.96875, 119087.875, 157712.125, 155434.9375, 144293.234375, 154542.1875
41980, 157588.890625, 119090.09375, 157712.125, 155434.359375, 144274.984375, 154539.703125
42000, 157585.046875, 119087.125, 157708.265625, 155428.796875, 144289.421875, 154539.109375
42022, 157588.890625, 119086.390625, 157712.125, 155433.78125, 144280.96875, 154532.25
42040, 157588.890625, 119087.875, 157714.0625, 155429.953125, 144280.96875, 154534.140625
42061, 157586.96875, 119085.65625, 157712.125, 155434.9375, 144288.328125, 154540.296875
42080, 157588.890625, 119088.609375, 157712.125, 155424.953125, 144274.984375, 154544.671875
42100, 157588.890625, 119085.65625, 157710.203125, 155440.6875, 144279.890625, 154549.046875
42121, 157588.890625, 119088.609375, 157708.265625, 155431.875, 144284.109375, 154529.765625
42140, 157590.8125, 119090.09375, 157714.0625, 155422.46875, 144287.640625, 154532.25
42160, 157586.96875, 119090.09375, 157712.125, 155436.28125, 144284.109375, 154542.78125
42180, 157586.96875, 119089.359375, 157714.0625, 155432.453125, 144281.65625, 154543.46875
42200, 157585.046875, 119083.4453125, 157712.125, 155426.875, 144284.109375, 154530.96875
42221, 157588.890625, 119088.625, 157712.125, 155426.875, 144279.203125, 154536.625
42240, 157585.046875, 119087.875, 157712.125, 155429.953125, 144284.109375, 154539.109375
42261, 157585.046875, 119087.875, 157710.203125, 155431.28125, 144292.546875, 154537.8125
42280, 157588.890625, 119084.1796875, 157710.203125, 155434.359375, 144279.203125, 154539.703125
42300, 157586.96875, 119087.875, 157714.0625, 155428.796875, 144284.109375, 154532.25
42320, 157590.8125, 119093.0546875, 157712.125, 155435.703125, 144284.109375, 154532.25
42340, 157588.890625, 119096.7421875, 157714.0625, 155436.859375, 144279.203125, 154544.671875
42360, 157590.8125, 119086.40625, 157715.984375, 155441.265625, 144279.890625, 154539.109375
42380, 157590.8125, 119092.3125, 157712.125, 155431.875, 144288.328125, 154537.21875
42400, 157586.96875, 119095.2734375, 157714.0625, 155422.46875, 144285.875, 154537.8125
42420, 157588.890625, 119089.359375, 157712.125, 155424.953125, 144290.09375, 154535.328125
42440, 157583.125, 119087.140625, 157712.125, 155427.453125, 144286.5625, 154530.359375
42461, 157586.96875, 119091.578125, 157715.984375, 155431.875, 144286.5625, 154537.21875
42480, 157590.8125, 119085.65625, 157714.0625, 155429.375, 144280.96875, 154534.140625
42500, 157585.046875, 119090.84375, 157712.125, 155431.875, 144286.5625, 154540.984375
42520, 157588.890625, 119085.65625, 157714.0625, 155433.203125, 144280.296875, 154539.109375
42540, 157586.96875, 119094.53125, 157714.0625, 155436.859375, 144281.65625, 154534.734375
42560, 157586.96875, 119092.3125, 157715.984375, 155433.78125, 144283.421875, 154532.25
42581, 157592.734375, 119090.09375, 157712.125, 155436.859375, 144277.4375, 154538.5
42600, 157590.8125, 119093.7890625, 157712.125, 155426.875, 144282.75, 154532.25
42620, 157590.8125, 119095.2734375, 157715.984375, 155429.375, 144279.890625, 154539.703125
42640, 157586.96875, 119088.609375, 157708.265625, 155429.375, 144285.875, 154529.765625
42660, 157586.96875, 119090.84375, 157712.125, 155428.796875, 144286.5625, 154534.734375
42680, 157588.890625, 119090.828125, 157714.0625, 155429.375, 144287.640625, 154526.6875
42700, 157588.890625, 119096.7421875, 157714.0625, 155428.796875, 144269.40625, 154536.625
42721, 157592.734375, 119092.3125, 157714.0625, 155426.875, 144282.75, 154527.875
42740, 157588.890625, 119085.65625, 157712.125, 155423.21875, 144286.5625, 154541.59375
42760, 157588.890625, 119082.7109375, 157714.0625, 155426.875, 144282.34375, 154534.734375
42780, 157586.96875, 119089.359375, 157710.203125, 155424.375, 144287.640625, 154534.734375
42800, 157585.046875, 119090.84375, 157712.125, 155420.546875, 144279.203125, 154542.1875
42820, 157588.890625, 119084.1796875, 157714.0625, 155424.375, 144279.203125, 154538.5
42840, 157585.046875, 119092.3125, 157710.203125, 155431.28125, 144285.875, 154534.140625
42860, 157592.734375, 119087.875, 157712.125, 155421.890625, 144284.109375, 154547.84375
42880, 157588.890625, 119093.0546875, 157710.203125, 155419.390625, 144288.328125, 154536.625
42900, 157588.890625, 119091.578125, 157712.125, 155423.796875, 144279.203125, 154532.84375
42920, 157588.890625, 119090.09375, 157712.125, 155417.46875, 144276.75, 154539.109375
42940, 157586.96875, 119086.40625, 157712.125, 155428.21875, 144287.640625, 154536.53125
42961, 157586.96875, 119093.7890625, 157714.0625, 155431.875, 144276.078125, 154540.984375
42980, 157588.890625, 119087.140625, 157712.125, 155426.875, 144285.875, 154538.421875
43000, 157588.890625, 119085.65625, 157715.984375, 155428.796875, 144280.96875, 154536.625
43021, 157588.890625, 119084.1796875, 157712.125, 155426.875, 144278.53125, 154537.21875
43040, 157586.96875, 119092.3125, 157708.265625, 155426.875, 144286.96875, 154532.25
43060, 157588.890625, 119087.140625, 157712.125, 155426.296875, 144281.65625, 154532.9375
43080, 157586.96875, 119087.140625, 157710.203125, 155428.796875, 144289.015625, 154534.140625
43100, 157585.046875, 119096.7421875, 157714.0625, 155419.390625, 144285.203125, 154522.3125
43120, 157588.890625, 119099.7109375, 157714.0625, 155419.96875, 144274.3125, 154532.25
43140, 157586.96875, 119089.359375, 157714.0625, 155409.984375, 144288.328125, 154527.28125
43161, 157588.890625, 119088.625, 157714.0625, 155418.8125, 144280.96875, 154533.53125
43180, 157588.890625, 119092.3125, 157717.90625, 155426.875, 144280.296875, 154531.046875
43200, 157590.8125, 119089.359375, 157714.0625, 155424.375, 144286.5625, 154540.984375
43221, 157586.96875, 119094.53125, 157710.203125, 155430.703125, 144285.875, 154544.078125
43240, 157586.96875, 119090.09375, 157715.984375, 155417.46875, 144282.0625, 154534.734375
43260, 157590.8125, 119096.0078125, 157710.203125, 155423.796875, 144280.296875, 154522.90625
43280, 157585.046875, 119093.7890625, 157714.0625, 155429.375, 144287.640625, 154534.140625
43300, 157586.96875, 119090.09375, 157715.984375, 155419.390625, 144289.421875, 154536.625
43320, 157588.890625, 119090.09375, 157714.0625, 155428.796875, 144286.5625, 154537.21875
43340, 157588.890625, 119090.09375, 157712.125, 155420.71875, 144285.203125, 154539.109375
43361, 157590.8125, 119092.3125, 157712.125, 155416.890625, 144285.875, 154532.25
43380, 157590.8125, 119090.828125, 157712.125, 155428.21875, 144279.890625, 154539.109375
43400, 157588.890625, 119093.7890625, 157714.0625, 155414.390625, 144282.34375, 154531.046875
43422, 157585.046875, 119083.4453125, 157714.0625, 155424.953125, 144290.78125, 154529.765625
43440, 157590.8125, 119094.53125, 157710.203125, 155418.8125, 144290.09375, 154529.171875
43461, 157590.8125, 119081.9609375, 157714.0625, 155416.3125, 144284.109375, 154536.015625
43480, 157585.046875, 119087.140625, 157712.125, 155416.3125, 144278.53125, 154534.140625
43500, 157588.890625, 119085.65625, 157712.125, 155411.140625, 144285.203125, 154537.21875
43520, 157590.8125, 119076.7890625, 157712.125, 155414.96875, 144284.109375, 154519.828125
43540, 157585.046875, 119090.09375, 157712.125, 155424.375, 144274.984375, 154536.015625
43561, 157590.8125, 119090.84375, 157712.125, 155421.890625, 144282.75, 154529.765625
43580, 157586.96875, 119089.359375, 157712.125, 155414.390625, 144276.75, 154526.6875
43600, 157588.890625, 119095.2734375, 157712.125, 155421.296875, 144270.765625, 154526.6875
43621, 157585.046875, 119096.0078125, 157714.0625, 155414.390625, 144284.515625, 154532.25
43640, 157590.8125, 119082.7109375, 157714.0625, 155428.21875, 144281.65625, 154534.140625
43661, 157588.890625, 119096.0078125, 157710.203125, 155418.8125, 144285.203125, 154534.734375
43680, 157588.890625, 119087.140625, 157714.0625, 155416.890625, 144274.3125, 154522.90625
43700, 157586.96875, 119087.875, 157714.0625, 155419.390625, 144285.875, 154534.734375
43720, 157590.8125, 119087.875, 157714.0625, 155414.390625, 144280.96875, 154527.28125
43740, 157590.8125, 119088.609375, 157710.203125, 155423.796875, 144273.625, 154531.65625
43761, 157590.8125, 119091.578125, 157717.90625, 155416.890625, 144280.296875, 154529.171875
43780, 157586.96875, 119094.53125, 157710.203125, 155421.890625, 144280.96875, 154527.28125
43800, 157590.8125, 119097.4765625, 157714.0625, 155421.296875, 144279.890625, 154521.109375
43820, 157590.8125, 119088.609375, 157715.984375, 155421.296875, 144296.09375, 154534.140625
43840, 157586.96875, 119093.7890625, 157712.125, 155416.890625, 144272.53125, 154524.796875
43861, 157594.671875, 119093.0546875, 157712.125, 155428.21875, 144279.890625, 154526.078125
43880, 157588.890625, 119095.2734375, 157714.0625, 155416.890625, 144281.65625, 154537.21875
43900, 157588.890625, 119097.4921875, 157714.0625, 155411.90625, 144283.421875, 154525.390625
43920, 157588.890625, 119087.140625, 157715.984375, 155418.8125, 144280.296875, 154531.65625
43940, 157588.890625, 119095.2734375, 157714.0625, 155409.40625, 144282.34375, 154534.140625
43960, 157590.8125, 119090.09375, 157714.0625, 155412.484375, 144293.640625, 154526.078125
43980, 157590.8125, 119093.7890625, 157712.125, 155420.71875, 144282.34375, 154526.0
44000, 157588.890625, 119084.921875, 157714.0625, 155414.96875, 144285.203125, 154524.203125
44021, 157588.890625, 119090.09375, 157714.0625, 155414.390625, 144281.65625, 154531.65625
44040, 157590.8125, 119090.84375, 157715.984375, 155419.96875, 144276.078125, 154524.796875
44060, 157590.8125, 119090.09375, 157715.984375, 155420.71875, 144276.75, 154524.203125
44080, 157588.890625, 119091.578125, 157714.0625, 155413.8125, 144284.515625, 154521.71875
44100, 157590.8125, 119094.53125, 157714.0625, 155418.8125, 144277.84375, 154531.65625
44120, 157586.96875, 119087.140625, 157715.984375, 155418.8125, 144286.96875, 154526.6875
44140, 157588.890625, 119093.0546875, 157712.125, 155406.90625, 144285.875, 154532.25
44161, 157586.96875, 119091.578125, 157717.90625, 155415.734375, 144285.875, 154527.28125
44180, 157588.890625, 119093.7890625, 157717.90625, 155409.40625, 144276.078125, 154530.359375
44200, 157588.890625, 119085.65625, 157712.125, 155417.46875, 144276.078125, 154519.828125
44222, 157586.96875, 119092.3125, 157714.0625, 155423.21875, 144286.96875, 154529.171875
44240, 157590.8125, 119090.828125, 157715.984375, 155414.96875, 144280.96875, 154534.734375
44260, 157585.046875, 119087.140625, 157715.984375, 155406.90625, 144273.625, 154534.828125
44280, 157590.8125, 119090.09375, 157712.125, 155416.3125, 144276.078125, 154534.140625
44300, 157586.96875, 119090.09375, 157714.0625, 155411.90625, 144286.5625, 154526.6875
44322, 157586.96875, 119092.3125, 157715.984375, 155412.65625, 144280.296875, 154533.53125
44340, 157588.890625, 119091.578125, 157714.0625, 155411.90625, 144283.421875, 154523.59375
44360, 157586.96875, 119090.09375, 157714.0625, 155408.0625, 144273.625, 154534.140625
44380, 157588.890625, 119086.390625, 157717.90625, 155416.3125, 144276.078125, 154534.734375
44400, 157590.8125, 119099.7109375, 157714.0625, 155414.390625, 144277.84375, 154528.5625
44420, 157588.890625, 119092.3125, 157712.125, 155414.390625, 144284.515625, 154518.625
44440, 157592.734375, 119099.7109375, 157714.0625, 155406.90625, 144278.53125, 154524.203125
44461, 157588.890625, 119091.578125, 157714.0625, 155414.390625, 144276.078125, 154523.59375
44480, 157588.890625, 119096.0078125, 157715.984375, 155416.3125, 144279.203125, 154521.71875
44500, 157590.8125, 119089.359375, 157715.984375, 155415.734375, 144282.75, 154529.765625
44521, 157588.890625, 119091.578125, 157714.0625, 155413.8125, 144271.859375, 154519.234375
44540, 157588.890625, 119093.0546875, 157714.0625, 155411.90625, 144285.875, 154522.90625
44560, 157586.96875, 119091.578125, 157714.0625, 155411.90625, 144281.65625, 154528.5625
44580, 157590.8125, 119092.3125, 157715.984375, 155418.234375, 144274.3125, 154520.421875
44600, 157588.890625, 119087.140625, 157714.0625, 155416.3125, 144280.296875, 154524.203125
44620, 157590.8125, 119084.1796875, 157715.984375, 155411.90625, 144276.75, 154534.734375
44640, 157590.8125, 119090.09375, 157715.984375, 155418.234375, 144280.296875, 154527.28125
44661, 157588.890625, 119084.921875, 157715.984375, 155413.8125, 144282.75, 154526.078125
44680, 157588.890625, 119098.2265625, 157714.0625, 155421.296875, 144278.53125, 154529.171875
44700, 157588.890625, 119087.140625, 157712.125, 155408.828125, 144274.3125, 154528.5625
44720, 157590.8125, 119090.84375, 157715.984375, 155413.8125, 144282.75, 154529.171875
44740, 157588.890625, 119096.0078125, 157714.0625, 155411.90625, 144278.53125, 154524.796875
44762, 157586.96875, 119101.9296875, 157714.0625, 155414.390625, 144280.96875, 154527.28125
44780, 157586.96875, 119090.09375, 157712.125, 155418.8125, 144276.75, 154522.3125
44800, 157590.8125, 119086.390625, 157714.0625, 155411.3125, 144278.53125, 154531.046875
44820, 157585.046875, 119087.875, 157712.125, 155413.8125, 144273.625, 154519.828125
44840, 157588.890625, 119090.828125, 157712.125, 155412.65625, 144284.515625, 154532.25
44860, 157588.890625, 119098.9765625, 157712.125, 155418.8125, 144269.40625, 154519.828125
44880, 157590.8125, 119102.6640625, 157712.125, 155416.3125, 144278.53125, 154519.828125
44900, 157590.8125, 119091.578125, 157714.0625, 155413.234375, 144282.0625, 154532.9375
44920, 157588.890625, 119091.578125, 157712.125, 155403.828125, 144278.53125, 154522.90625
44940, 157590.8125, 119090.84375, 157715.984375, 155419.390625, 144273.625, 154517.34375
44960, 157590.8125, 119093.046875, 157710.203125, 155410.734375, 144278.53125, 154522.3125
44980, 157590.8125, 119093.0546875, 157712.125, 155411.3125, 144276.75, 154531.046875
45000, 157586.96875, 119082.7109375, 157712.125, 155409.40625, 144278.53125, 154533.53125
45020, 157590.8125, 119089.359375, 157717.90625, 155408.828125, 144269.40625, 154534.140625
45040, 157588.890625, 119091.578125, 157715.984375, 155409.40625, 144280.296875, 154529.171875
45061, 157588.890625, 119091.578125, 157715.984375, 155425.140625, 144271.859375, 154535.421875
45080, 157590.8125, 119081.2265625, 157710.203125, 155413.8125, 144266.953125, 154524.796875
45100, 157590.8125, 119089.359375, 157710.203125, 155404.984375, 144277.15625, 154526.6875
45120, 157590.8125, 119084.1796875, 157714.0625, 155413.8125, 144273.625, 154514.859375
45140, 157588.890625, 119093.0546875, 157714.0625, 155408.828125, 144268.71875, 154532.25
45160, 157588.890625, 119087.875, 157714.0625, 155413.8125, 144280.296875, 154526.6875
45180, 157590.8125, 119075.3125, 157712.125, 155408.828125, 144268.03125, 154523.59375
45200, 157590.8125, 119090.84375, 157715.984375, 155404.984375, 144271.171875, 154518.625
45220, 157594.671875, 119075.3125, 157714.0625, 155412.65625, 144273.625, 154519.828125
45240, 157590.8125, 119096.0078125, 157712.125, 155409.40625, 144266.953125, 154517.9375
45260, 157590.8125, 119090.09375, 157714.0625, 155411.3125, 144277.84375, 154526.6875
45280, 157590.8125, 119093.7890625, 157715.984375, 155408.828125, 144282.0625, 154521.71875
45300, 157588.890625, 119081.9609375, 157714.0625, 155413.8125, 144274.984375, 154517.34375
45320, 157592.734375, 119089.359375, 157714.0625, 155410.734375, 144276.078125, 154529.171875
45340, 157590.8125, 119093.0546875, 157710.203125, 155410.734375, 144276.078125, 154526.078125
45361, 157590.8125, 119084.921875, 157717.90625, 155403.828125, 144282.0625, 154525.484375
45380, 157590.8125, 119089.359375, 157714.0625, 155411.3125, 144270.484375, 154524.203125
45400, 157586.96875, 119090.09375, 157715.984375, 155407.484375, 144268.71875, 154523.59375
45420, 157588.890625, 119084.921875, 157714.0625, 155407.65625, 144271.859375, 154530.453125
45440, 157590.8125, 119088.609375, 157712.125, 155408.25, 144282.0625, 154526.6875
45461, 157592.734375, 119081.9609375, 157714.0625, 155410.15625, 144276.078125, 154514.265625
45480, 157590.8125, 119096.7578125, 157712.125, 155415.734375, 144284.515625, 154525.484375
45500, 157588.890625, 119085.65625, 157714.0625, 155406.90625, 144275.390625, 154514.859375
45520, 157596.59375, 119090.09375, 157715.984375, 155414.390625, 144273.625, 154517.34375
45540, 157592.734375, 119093.7890625, 157712.125, 155410.734375, 144279.609375, 154520.515625
45560, 157590.8125, 119087.140625, 157714.0625, 155411.3125, 144271.859375, 154526.078125
45580, 157592.734375, 119093.0546875, 157714.0625, 155413.8125, 144275.390625, 154523.59375
45600, 157586.96875, 119087.875, 157714.0625, 155408.828125, 144274.3125, 154517.9375
45620, 157590.8125, 119087.875, 157717.90625, 155409.40625, 144280.296875, 154517.9375
45640, 157588.890625, 119084.9140625, 157712.125, 155413.234375, 144276.078125, 154528.5625
45660, 157588.890625, 119098.2265625, 157712.125, 155415.15625, 144269.40625, 154523.59375
45680, 157592.734375, 119088.625, 157714.0625, 155408.25, 144277.15625, 154531.65625
45700, 157590.8125, 119093.0546875, 157714.0625, 155415.734375, 144280.296875, 154519.234375
45720, 157594.671875, 119091.578125, 157715.984375, 155410.734375, 144280.296875, 154517.9375
45740, 157592.734375, 119084.1796875, 157715.984375, 155411.3125, 144277.84375, 154523.59375
45760, 157590.8125, 119087.140625, 157714.0625, 155406.90625, 144271.859375, 154517.9375
45780, 157592.734375, 119087.875, 157717.90625, 155403.828125, 144282.0625, 154523.59375
45800, 157590.8125, 119090.09375, 157712.125, 155415.15625, 144271.171875, 154517.34375
45820, 157588.890625, 119087.140625, 157717.90625, 155404.984375, 144277.84375, 154521.109375
45840, 157590.8125, 119081.2265625, 157714.0625, 155401.328125, 144277.84375, 154513.65625
45861, 157592.734375, 119089.359375, 157715.984375, 155408.828125, 144277.84375, 154521.71875
45880, 157592.734375, 119089.359375, 157712.125, 155405.75, 144277.84375, 154516.75
45901, 157590.8125, 119083.4453125, 157714.0625, 155410.15625, 144276.078125, 154514.859375
45920, 157590.8125, 119092.3125, 157714.0625, 155404.984375, 144277.84375, 154526.6875
45940, 157590.8125, 119095.2734375, 157712.125, 155406.328125, 144279.609375, 154524.203125
45961, 157592.734375, 119087.140625, 157715.984375, 155407.65625, 144276.078125, 154523.59375
45980, 157588.890625, 119085.65625, 157715.984375, 155413.8125, 144266.265625, 154521.109375
46000, 157588.890625, 119091.578125, 157717.90625, 155412.65625, 144283.828125, 154509.890625
46020, 157590.8125, 119083.4453125, 157715.984375, 155416.3125, 144269.40625, 154519.234375
46040, 157588.890625, 119088.609375, 157719.84375, 155406.328125, 144270.484375, 154521.71875
46061, 157592.734375, 119087.875, 157717.90625, 155415.734375, 144272.9375, 154512.375
46080, 157588.890625, 119088.625, 157714.0625, 155406.328125, 144271.859375, 154521.71875
46101, 157588.890625, 119090.09375, 157714.0625, 155415.15625, 144277.15625, 154519.234375
46120, 157590.8125, 119094.5390625, 157715.984375, 155411.90625, 144268.71875, 154523.59375
46140, 157590.8125, 119087.875, 157715.984375, 155406.90625, 144277.84375, 154521.109375
46161, 157590.8125, 119085.65625, 157712.125, 155410.15625, 144277.84375, 154522.3125
46180, 157588.890625, 119092.3125, 157714.0625, 155406.328125, 144272.9375, 154516.140625
46200, 157590.8125, 119081.2265625, 157715.984375, 155410.15625, 144279.609375, 154518.03125
46220, 157590.8125, 119082.7109375, 157714.0625, 155417.640625, 144271.171875, 154521.109375
46240, 157590.8125, 119087.875, 157714.0625, 155409.40625, 144269.796875, 154529.171875
46261, 157592.734375, 119097.4921875, 157714.0625, 155406.328125, 144280.296875, 154518.03125
46280, 157592.734375, 119090.09375, 157714.0625, 155408.25, 144272.9375, 154519.234375
46301, 157594.671875, 119097.4921875, 157714.0625, 155405.75, 144277.84375, 154516.140625
46320, 157592.734375, 119088.609375, 157714.0625, 155406.328125, 144276.078125, 154511.78125
46340, 157590.8125, 119091.578125, 157712.125, 155404.40625, 144268.71875, 154521.109375
46360, 157588.890625, 119088.625, 157715.984375, 155406.90625, 144275.390625, 154535.421875
46380, 157590.8125, 119080.4921875, 157714.0625, 155407.65625, 144270.484375, 154514.859375
46401, 157590.8125, 119090.84375, 157715.984375, 155406.328125, 144271.171875, 154531.65625
46420, 157590.8125, 119084.921875, 157712.125, 155413.234375, 144277.15625, 154517.34375
46440, 157590.8125, 119098.9765625, 157714.0625, 155417.640625, 144275.390625, 154521.71875
46461, 157588.890625, 119091.578125, 157710.203125, 155405.75, 144280.296875, 154526.078125
46480, 157592.734375, 119086.390625, 157714.0625, 155415.734375, 144272.9375, 154512.375
46500, 157590.8125, 119081.9765625, 157715.984375, 155406.328125, 144270.484375, 154533.625
46520, 157592.734375, 119084.921875, 157712.125, 155408.828125, 144276.078125, 154516.75
46540, 157590.8125, 119091.578125, 157714.0625, 155413.8125, 144275.390625, 154519.234375
46561, 157594.671875, 119091.578125, 157714.0625, 155413.234375, 144269.796875, 154511.78125
46580, 157588.890625, 119090.84375, 157715.984375, 155415.15625, 144282.0625, 154514.265625
46600, 157592.734375, 119087.140625, 157714.0625, 155408.828125, 144277.84375, 154523.59375
46620, 157590.8125, 119091.578125, 157712.125, 155406.328125, 144273.625, 154523.0
46640, 157590.8125, 119090.09375, 157710.203125, 155420.140625, 144275.390625, 154509.296875
46660, 157588.890625, 119092.3125, 157715.984375, 155413.8125, 144273.625, 154518.03125
46680, 157588.890625, 119086.40625, 157715.984375, 155403.25, 144275.390625, 154518.625
46700, 157590.8125, 119087.875, 157715.984375, 155410.734375, 144280.296875, 154526.078125
46720, 157592.734375, 119085.65625, 157712.125, 155410.734375, 144274.703125, 154520.515625
46740, 157590.8125, 119082.7109375, 157712.125, 155420.140625, 144274.703125, 154512.96875
46760, 157592.734375, 119090.84375, 157715.984375, 155415.734375, 144274.703125, 154527.96875
46780, 157592.734375, 119090.09375, 157714.0625, 155401.921875, 144270.484375, 154516.140625
46801, 157590.8125, 119084.1796875, 157715.984375, 155413.234375, 144270.484375, 154519.234375
46820, 157588.890625, 119093.7890625, 157715.984375, 155418.8125, 144275.390625, 154520.515625
46840, 157592.734375, 119089.359375, 157714.0625, 155413.8125, 144282.75, 154530.453125
46860, 157592.734375, 119092.3203125, 157714.0625, 155421.890625, 144280.96875, 154529.171875
46880, 157588.890625, 119090.09375, 157714.0625, 155428.796875, 144282.0625, 154519.234375
46901, 157594.671875, 119090.84375, 157714.0625, 155420.140625, 144287.640625, 154542.28125
46920, 157592.734375, 119096.0078125, 157714.0625, 155425.71875, 144295.0, 154529.171875
46940, 157590.8125, 119098.2265625, 157715.984375, 155424.375, 144298.140625, 154540.390625
46960, 157590.8125, 119095.2734375, 157715.984375, 155435.125, 144304.125, 154543.46875
46980, 157590.8125, 119102.6640625, 157715.984375, 155441.265625, 144314.609375, 154541.59375
47001, 157590.8125, 119105.609375, 157714.0625, 155436.859375, 144308.625, 154545.359375
47020, 157590.8125, 119098.2265625, 157715.984375, 155453.171875, 144316.375, 154539.703125
47040, 157590.8125, 119107.84375, 157714.0625, 155453.75, 144317.75, 154544.078125
47062, 157588.890625, 119107.09375, 157715.984375, 155452.59375, 144317.75, 154539.109375
47080, 157590.8125, 119098.9609375, 157712.125, 155454.921875, 144318.828125, 154550.328125
47100, 157590.8125, 119115.9609375, 157714.0625, 155458.75, 144320.890625, 154544.078125
47120, 157586.96875, 119113.75, 157717.90625, 155458.75, 144326.875, 154545.953125
47140, 157590.8125, 119122.6171875, 157712.125, 155468.15625, 144323.328125, 154557.78125
47160, 157588.890625, 119122.6171875, 157712.125, 155468.734375, 144331.78125, 154550.234375
47180, 157588.890625, 119119.6640625, 157712.125, 155475.640625, 144345.796875, 154549.046875
47201, 157590.8125, 119121.8671875, 157712.125, 155468.734375, 144339.125, 154554.015625
47220, 157588.890625, 119118.1796875, 157710.203125, 155478.71875, 144354.53125, 154558.984375
47240, 157588.890625, 119121.1328125, 157712.125, 155466.234375, 144350.015625, 154557.09375
47260, 157586.96875, 119129.265625, 157712.125, 155468.15625, 144352.078125, 154557.09375
47280, 157588.890625, 119128.53125, 157710.203125, 155473.140625, 144365.421875, 154566.4375
47300, 157592.734375, 119123.3515625, 157714.0625, 155481.21875, 144366.09375, 154569.515625
47320, 157588.890625, 119123.3515625, 157712.125, 155476.796875, 144367.875, 154571.40625
47340, 157590.8125, 119132.21875, 157708.265625, 155478.71875, 144361.875, 154568.921875
47360, 157588.890625, 119135.921875, 157708.265625, 155476.796875, 144374.140625, 154563.265625
47380, 157586.96875, 119138.875, 157712.125, 155491.203125, 144376.59375, 154573.890625
47400, 157585.046875, 119132.96875, 157710.203125, 155474.890625, 144385.71875, 154572.0
47420, 157586.96875, 119133.703125, 157712.125, 155481.796875, 144391.296875, 154572.59375
47440, 157586.96875, 119132.21875, 157706.34375, 155498.6875, 144395.515625, 154582.53125
47461, 157586.96875, 119141.8203125, 157708.265625, 155477.375, 144399.34375, 154578.15625
47480, 157588.890625, 119138.140625, 157704.421875, 155488.703125, 144391.984375, 154585.609375
47501, 157585.046875, 119132.953125, 157710.203125, 155496.765625, 144397.5625, 154596.84375
47520, 157586.96875, 119137.390625, 157710.203125, 155499.265625, 144413.375, 154593.765625
47540, 157588.890625, 119131.484375, 157706.34375, 155510.59375, 144410.921875, 154593.0625
