timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, laserFront
183372, 0.0, 0.0, -27.151466369628906, 0.0, 0.0, 0.2422332763671875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.48782286047935486, 283.0
183392, 0.0, 0.0, -27.14923858642578, 0.0, 0.0, 0.00476837158203125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.48768946528434753, 283.0
183412, 0.0, 0.0, -27.139862060546875, 0.0, 0.0, 0.9334564208984375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4881608486175537, 283.0
183432, 0.0, 0.0, -27.12581443786621, 0.0, 0.0, 0.5647659301757812, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4886643886566162, 283.0
183452, 0.0, 0.0, -27.110416412353516, 0.0, 0.0, 1.031494140625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.48985886573791504, 283.0
183472, 0.0, 0.0, -27.102346420288086, 0.0, 0.0, -0.121307373046875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4882216453552246, 284.0
183492, 0.0, 0.0, -27.110437393188477, 0.0, 0.0, -0.6998062133789062, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.48922279477119446, 284.0
183512, 0.0, 0.0, -27.127872467041016, 0.0, 0.0, -1.1137008666992188, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4893433749675751, 284.0
183532, 0.0, 0.0, -27.151290893554688, 0.0, 0.0, -1.3395309448242188, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4893648028373718, 284.0
183552, 0.0, 0.0, -27.164899826049805, 0.0, 0.0, -0.15544891357421875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4894372522830963, 284.0
183572, 0.0, 0.0, -27.16974449157715, 0.0, 0.0, -0.34465789794921875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.48958319425582886, 285.0
183592, 0.0, 0.0, -27.155132293701172, 0.0, 0.0, 1.7713546752929688, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4881604015827179, 285.0
