timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3
32582, 157843.390625, 117274.7578125, 157973.046875, 153565.96875, 140870.90625, 151877.3125
32602, 157845.3125, 117273.2734375, 157971.109375, 153565.96875, 140870.90625, 151877.3125
32622, 157839.515625, 117277.6953125, 157969.171875, 153552.765625, 140878.21875, 151881.65625
32642, 157845.3125, 117268.859375, 157971.109375, 153560.96875, 140893.90625, 151870.484375
32662, 157837.59375, 117269.6015625, 157973.046875, 153567.734375, 140886.578125, 151877.3125
32742, 157843.390625, 117282.109375, 157973.046875, 153564.65625, 140888.3125, 151870.484375
32762, 157839.515625, 117278.4296875, 157971.109375, 153564.65625, 140888.3125, 151870.484375
32782, 157843.390625, 117275.484375, 157969.171875, 153557.171875, 140882.40625, 151883.5
32802, 157845.3125, 117268.1328125, 157973.046875, 153555.265625, 140891.453125, 151873.578125
32822, 157839.515625, 117270.328125, 157969.171875, 153562.75, 140897.046875, 151884.75
32842, 157845.3125, 117276.2265625, 157974.984375, 153564.65625, 140884.140625, 151871.71875
32862, 157843.390625, 117273.2734375, 157973.046875, 153565.25, 140889.71875, 151879.15625
32882, 157841.453125, 117272.546875, 157971.109375, 153567.140625, 140884.84375, 151881.640625
32922, 157841.453125, 117274.015625, 157971.109375, 153559.0625, 140897.375, 151877.921875
32982, 157845.3125, 117270.34375, 157969.171875, 153564.0625, 140883.8125, 151885.984375
33002, 157843.390625, 117279.8984375, 157969.171875, 153564.65625, 140898.078125, 151897.15625
33022, 157843.390625, 117271.8046875, 157971.109375, 153565.25, 140896.34375, 151895.296875
33042, 157843.390625, 117278.4296875, 157971.109375, 153571.546875, 140901.21875, 151887.84375
33062, 157841.453125, 117272.546875, 157969.171875, 153567.140625, 140902.96875, 151881.03125
33082, 157843.390625, 117281.3828125, 157969.171875, 153566.546875, 140898.78125, 151883.5
33102, 157843.390625, 117282.109375, 157971.109375, 153559.65625, 140900.515625, 151885.359375
33122, 157843.390625, 117285.78125, 157973.046875, 153561.5625, 140898.078125, 151883.5
33142, 157843.390625, 117272.546875, 157971.109375, 153564.0625, 140901.21875, 151885.984375
33162, 157841.453125, 117280.640625, 157969.171875, 153564.65625, 140907.140625, 151883.5
33202, 157843.390625, 117292.4140625, 157967.234375, 153570.953125, 140898.078125, 151886.609375
33222, 157843.390625, 117279.9140625, 157969.171875, 153564.65625, 140901.9375, 151886.609375
33242, 157843.390625, 117285.0625, 157971.109375, 153564.65625, 140901.9375, 151886.609375
33262, 157839.515625, 117281.3671875, 157969.171875, 153564.0625, 140905.40625, 151889.078125
33282, 157847.25, 117282.8515625, 157967.234375, 153560.25, 140907.84375, 151873.578125
33302, 157843.390625, 117279.8984375, 157971.109375, 153560.25, 140901.21875, 151885.984375
33322, 157841.453125, 117274.7578125, 157971.109375, 153560.25, 140901.21875, 151885.984375
33382, 157841.453125, 117276.96875, 157969.171875, 153569.640625, 140909.578125, 151893.421875
33402, 157841.453125, 117284.3203125, 157969.171875, 153574.625, 140899.484375, 151898.390625
33422, 157845.3125, 117279.9140625, 157969.171875, 153574.625, 140899.484375, 151898.390625
33442, 157845.3125, 117278.4296875, 157967.234375, 153558.359375, 140902.640625, 151889.078125
33462, 157839.515625, 117286.5234375, 157969.171875, 153558.359375, 140902.640625, 151889.078125
33482, 157843.390625, 117276.96875, 157973.046875, 153558.359375, 140902.640625, 151889.078125
33502, 157847.25, 117282.109375, 157969.171875, 153567.734375, 140910.984375, 151889.703125
33522, 157843.390625, 117282.125, 157967.234375, 153571.546875, 140904.375, 151877.296875
33542, 157841.453125, 117297.5703125, 157973.046875, 153569.640625, 140905.078125, 151895.90625
33562, 157843.390625, 117285.0625, 157967.234375, 153570.953125, 140906.8125, 151898.390625
33582, 157837.59375, 117283.59375, 157969.171875, 153565.25, 140913.4375, 151902.109375
33602, 157841.453125, 117285.0625, 157971.109375, 153577.125, 140906.8125, 151891.5625
33622, 157841.453125, 117282.109375, 157971.109375, 153579.625, 140904.375, 151907.078125
33642, 157839.515625, 117290.9453125, 157969.171875, 153562.75, 140907.515625, 151888.46875
33662, 157843.390625, 117285.0625, 157965.296875, 153562.75, 140907.515625, 151888.46875
33682, 157839.515625, 117284.3359375, 157969.171875, 153568.328125, 140911.703125, 151899.0
33702, 157841.453125, 117285.796875, 157969.171875, 153568.328125, 140911.703125, 151899.0
33722, 157841.453125, 117290.9453125, 157969.171875, 153568.328125, 140911.703125, 151899.0
33782, 157843.390625, 117284.3359375, 157967.234375, 153580.9375, 140921.796875, 151912.65625
33802, 157843.390625, 117287.265625, 157971.109375, 153570.234375, 140911.703125, 151898.390625
33822, 157839.515625, 117288.0078125, 157971.109375, 153570.234375, 140911.703125, 151898.390625
33842, 157841.453125, 117287.265625, 157971.109375, 153580.21875, 140922.171875, 151901.484375
33862, 157843.390625, 117286.5234375, 157969.171875, 153587.109375, 140916.578125, 151899.0
33882, 157845.3125, 117293.1484375, 157971.109375, 153579.625, 140922.5, 151905.203125
33902, 157843.390625, 117294.6328125, 157971.109375, 153579.625, 140922.5, 151905.203125
33942, 157843.390625, 117279.171875, 157969.171875, 153577.71875, 140917.28125, 151897.140625
33962, 157843.390625, 117292.4296875, 157971.109375, 153577.71875, 140917.28125, 151897.140625
33982, 157839.515625, 117295.359375, 157971.109375, 153570.234375, 140915.875, 151901.484375
34002, 157847.25, 117290.21875, 157969.171875, 153575.21875, 140915.875, 151906.453125
34022, 157839.515625, 117288.0078125, 157965.296875, 153568.328125, 140930.53125, 151910.171875
34042, 157843.390625, 117296.1015625, 157969.171875, 153582.703125, 140923.203125, 151914.5
34062, 157837.59375, 117289.4765625, 157969.171875, 153585.203125, 140921.46875, 151908.921875
34082, 157841.453125, 117301.2578125, 157967.234375, 153591.5, 140920.046875, 151907.0625
34102, 157839.515625, 117288.75, 157971.109375, 153580.21875, 140924.609375, 151915.75
34122, 157839.515625, 117292.4296875, 157971.109375, 153585.203125, 140936.109375, 151911.40625
34162, 157841.453125, 117293.1640625, 157971.109375, 153577.125, 140919.71875, 151912.03125
34182, 157841.453125, 117291.703125, 157963.359375, 153577.125, 140919.71875, 151912.03125
34202, 157839.515625, 117290.9609375, 157967.234375, 153577.125, 140919.71875, 151912.03125
34222, 157839.515625, 117293.890625, 157971.109375, 153577.125, 140919.71875, 151912.03125
34242, 157841.453125, 117293.890625, 157967.234375, 153577.125, 140919.71875, 151912.03125
34262, 157841.453125, 117293.1640625, 157969.171875, 153584.609375, 140925.3125, 151918.84375
34282, 157837.59375, 117297.5859375, 157967.234375, 153580.21875, 140927.046875, 151904.578125
34302, 157839.515625, 117290.9609375, 157971.109375, 153582.703125, 140927.375, 151913.890625
34322, 157843.390625, 117298.3125, 157967.234375, 153585.203125, 140926.34375, 151914.5
34342, 157839.515625, 117296.84375, 157967.234375, 153590.1875, 140924.609375, 151914.5
34362, 157839.515625, 117301.2421875, 157971.109375, 153590.1875, 140924.609375, 151914.5
34382, 157839.515625, 117288.75, 157969.171875, 153575.21875, 140931.234375, 151921.328125
34422, 157841.453125, 117298.3125, 157969.171875, 153580.21875, 140930.90625, 151918.84375
34442, 157839.515625, 117288.0078125, 157967.234375, 153580.21875, 140930.90625, 151918.84375
34462, 157841.453125, 117293.1640625, 157969.171875, 153586.390625, 140934.375, 151919.46875
34482, 157839.515625, 117291.703125, 157967.234375, 153580.796875, 140941.703125, 151915.75
34502, 157839.515625, 117300.515625, 157967.234375, 153580.796875, 140941.703125, 151915.75
34582, 157843.390625, 117297.5859375, 157971.109375, 153585.203125, 140931.9375, 151927.53125
34602, 157841.453125, 117302.7265625, 157965.296875, 153585.203125, 140931.9375, 151927.53125
34622, 157841.453125, 117294.6328125, 157971.109375, 153585.203125, 140931.9375, 151927.53125
34662, 157843.390625, 117297.5703125, 157967.234375, 153585.203125, 140931.9375, 151927.53125
34682, 157839.515625, 117290.9609375, 157967.234375, 153585.203125, 140931.9375, 151927.53125
34702, 157841.453125, 117302.7265625, 157967.234375, 153594.59375, 140942.734375, 151938.078125
34722, 157841.453125, 117299.0703125, 157971.109375, 153588.28125, 140949.03125, 151936.828125
34742, 157837.59375, 117307.1484375, 157967.234375, 153595.765625, 140932.640625, 151928.15625
34762, 157841.453125, 117302.0, 157969.171875, 153610.875, 140944.140625, 151930.0
34782, 157841.453125, 117303.46875, 157969.171875, 153591.375, 140937.515625, 151933.109375
34802, 157841.453125, 117302.0, 157965.296875, 153604.5625, 140937.515625, 151933.109375
34822, 157837.59375, 117302.0, 157965.296875, 153600.171875, 140948.328125, 151934.34375
34842, 157843.390625, 117305.6796875, 157969.171875, 153597.671875, 140941.703125, 151933.109375
34862, 157843.390625, 117307.8828125, 157969.171875, 153593.28125, 140946.578125, 151934.34375
34882, 157839.515625, 117308.625, 157967.234375, 153604.5625, 140950.0625, 151937.453125
34902, 157841.453125, 117306.421875, 157963.359375, 153604.5625, 140950.0625, 151937.453125
34942, 157843.390625, 117299.796875, 157965.296875, 153600.765625, 140946.578125, 151932.484375
34982, 157843.390625, 117310.09375, 157963.359375, 153593.875, 140951.46875, 151938.6875
35002, 157845.3125, 117304.2109375, 157965.296875, 153608.25, 140951.46875, 151932.484375
35022, 157841.453125, 117309.3671875, 157965.296875, 153607.0625, 140949.03125, 151936.828125
35042, 157843.390625, 117308.625, 157963.359375, 153607.0625, 140949.03125, 151936.828125
35062, 157839.515625, 117302.7421875, 157965.296875, 153610.15625, 140949.03125, 151934.34375
35082, 157841.453125, 117307.8828125, 157965.296875, 153608.84375, 140952.171875, 151944.28125
35122, 157839.515625, 117313.046875, 157967.234375, 153608.84375, 140952.5, 151933.734375
35142, 157837.59375, 117315.984375, 157969.171875, 153593.875, 140956.34375, 151946.75
35162, 157839.515625, 117309.3671875, 157963.359375, 153593.875, 140956.34375, 151946.75
35202, 157839.515625, 117308.625, 157967.234375, 153598.265625, 140949.03125, 151934.96875
35222, 157845.3125, 117305.6953125, 157969.171875, 153613.234375, 140958.09375, 151946.140625
35242, 157839.515625, 117305.6953125, 157967.234375, 153598.265625, 140955.640625, 151941.171875
35262, 157843.390625, 117303.484375, 157969.171875, 153612.640625, 140956.34375, 151944.265625
35282, 157839.515625, 117315.984375, 157963.359375, 153614.546875, 140961.5625, 151944.265625
35302, 157839.515625, 117315.2578125, 157965.296875, 153591.96875, 140956.34375, 151934.96875
35362, 157841.453125, 117315.2578125, 157965.296875, 153610.15625, 140949.734375, 151943.65625
35382, 157839.515625, 117311.5625, 157965.296875, 153607.65625, 140956.34375, 151952.328125
35402, 157837.59375, 117313.7890625, 157961.421875, 153606.34375, 140957.046875, 151951.71875
35422, 157841.453125, 117312.3046875, 157969.171875, 153606.34375, 140957.046875, 151951.71875
35442, 157841.453125, 117309.3671875, 157967.234375, 153617.640625, 140963.671875, 151942.40625
35462, 157839.515625, 117310.109375, 157963.359375, 153608.25, 140959.5, 151939.3125
35482, 157841.453125, 117312.3046875, 157967.234375, 153622.625, 140965.40625, 151949.234375
35502, 157839.515625, 117307.1640625, 157967.234375, 153613.234375, 140966.828125, 151957.921875
35522, 157839.515625, 117319.671875, 157969.171875, 153615.140625, 140959.5, 151951.09375
35542, 157841.453125, 117313.7890625, 157967.234375, 153610.734375, 140971.0, 151944.890625
35562, 157837.59375, 117310.8359375, 157967.234375, 153615.140625, 140957.765625, 151943.65625
35582, 157835.65625, 117313.7890625, 157965.296875, 153616.328125, 140972.734375, 151964.125
35622, 157841.453125, 117313.046875, 157967.234375, 153607.0625, 140971.328125, 151963.5
35642, 157839.515625, 117315.2578125, 157967.234375, 153613.828125, 140961.9375, 151949.234375
35662, 157837.59375, 117313.7890625, 157965.296875, 153621.3125, 140965.078125, 151954.1875
35682, 157841.453125, 117318.203125, 157965.296875, 153613.234375, 140967.859375, 151974.046875
35702, 157839.515625, 117316.734375, 157963.359375, 153613.234375, 140967.859375, 151974.046875
35782, 157837.59375, 117320.4140625, 157963.359375, 153608.84375, 140971.0, 151957.296875
35802, 157837.59375, 117315.9921875, 157967.234375, 153608.84375, 140971.0, 151957.296875
35822, 157839.515625, 117323.3515625, 157965.296875, 153615.734375, 140957.765625, 151952.328125
35862, 157837.59375, 117321.8828125, 157963.359375, 153615.734375, 140969.265625, 151949.84375
35882, 157839.515625, 117321.140625, 157969.171875, 153620.71875, 140967.859375, 151954.8125
35902, 157841.453125, 117314.515625, 157967.234375, 153620.71875, 140967.859375, 151954.8125
35922, 157839.515625, 117317.4609375, 157965.296875, 153613.234375, 140971.703125, 151967.21875
35942, 157839.515625, 117320.4140625, 157965.296875, 153618.8125, 140970.296875, 151955.421875
35962, 157837.59375, 117315.2578125, 157961.421875, 153620.71875, 140967.53125, 151969.078125
35982, 157839.515625, 117324.0859375, 157963.359375, 153626.890625, 140966.828125, 151949.84375
36002, 157837.59375, 117317.4609375, 157961.421875, 153625.703125, 140965.078125, 151967.21875
36022, 157839.515625, 117324.828125, 157963.359375, 153620.71875, 140967.53125, 151959.78125
36042, 157837.59375, 117323.3515625, 157963.359375, 153613.828125, 140975.890625, 151957.296875
36062, 157837.59375, 117321.8984375, 157965.296875, 153623.8125, 140971.703125, 151956.671875
36082, 157843.390625, 117327.78125, 157967.234375, 153623.21875, 140964.375, 151968.46875
36102, 157839.515625, 117332.1796875, 157965.296875, 153623.21875, 140964.375, 151968.46875
36122, 157841.453125, 117327.0390625, 157965.296875, 153623.21875, 140964.375, 151968.46875
36142, 157843.390625, 117324.0859375, 157963.359375, 153623.21875, 140964.375, 151968.46875
36162, 157837.59375, 117329.25, 157963.359375, 153623.21875, 140964.375, 151968.46875
36182, 157841.453125, 117324.828125, 157963.359375, 153623.21875, 140964.375, 151968.46875
36202, 157839.515625, 117324.828125, 157967.234375, 153628.203125, 140974.84375, 151971.5625
36222, 157837.59375, 117326.296875, 157963.359375, 153625.703125, 140971.703125, 151964.734375
36242, 157839.515625, 117328.5078125, 157967.234375, 153625.703125, 140974.140625, 151970.3125
36262, 157839.515625, 117329.25, 157961.421875, 153623.21875, 140984.953125, 151973.421875
36282, 157841.453125, 117321.8984375, 157961.421875, 153623.21875, 140976.59375, 151979.0
36302, 157837.59375, 117324.828125, 157967.234375, 153625.125, 140980.0625, 151966.59375
36342, 157837.59375, 117328.5078125, 157967.234375, 153618.21875, 140981.46875, 151967.21875
36362, 157837.59375, 117327.78125, 157963.359375, 153618.21875, 140981.46875, 151967.21875
36382, 157839.515625, 117324.828125, 157963.359375, 153633.78125, 140974.84375, 151962.25
36402, 157839.515625, 117329.9921875, 157965.296875, 153618.8125, 140982.5, 151965.359375
36442, 157839.515625, 117330.71875, 157967.234375, 153621.3125, 140988.796875, 151970.9375
36462, 157837.59375, 117325.5703125, 157961.421875, 153625.703125, 140990.53125, 151965.359375
36522, 157835.65625, 117328.5078125, 157963.359375, 153628.203125, 140978.328125, 151974.65625
36542, 157835.65625, 117326.296875, 157963.359375, 153628.203125, 140978.328125, 151974.65625
36562, 157837.59375, 117329.9921875, 157961.421875, 153628.203125, 140978.328125, 151974.65625
36582, 157841.453125, 117327.78125, 157961.421875, 153628.203125, 140978.328125, 151974.65625
36602, 157839.515625, 117325.5703125, 157965.296875, 153628.203125, 140978.328125, 151974.65625
36622, 157839.515625, 117331.453125, 157961.421875, 153635.6875, 140988.09375, 151967.828125
36642, 157841.453125, 117329.9921875, 157963.359375, 153623.8125, 140988.09375, 151973.421875
36662, 157839.515625, 117334.40625, 157963.359375, 153618.21875, 140990.53125, 151965.359375
36682, 157837.59375, 117335.1328125, 157965.296875, 153628.203125, 140994.71875, 151978.390625
36702, 157839.515625, 117331.453125, 157963.359375, 153616.921875, 140981.46875, 151965.984375
36722, 157837.59375, 117335.1328125, 157961.421875, 153623.8125, 140990.53125, 151988.3125
36742, 157839.515625, 117335.1484375, 157965.296875, 153626.296875, 140982.875, 151974.046875
36822, 157835.65625, 117332.1953125, 157963.359375, 153634.5, 140993.6875, 151982.09375
36842, 157841.453125, 117332.1953125, 157965.296875, 153630.703125, 140983.203125, 151977.75
36862, 157835.65625, 117338.0859375, 157965.296875, 153621.90625, 140986.359375, 151977.140625
36882, 157837.59375, 117333.6640625, 157965.296875, 153621.90625, 140986.359375, 151977.140625
36902, 157839.515625, 117334.40625, 157961.421875, 153621.90625, 140986.359375, 151977.140625
36922, 157837.59375, 117333.6640625, 157961.421875, 153621.90625, 140986.359375, 151977.140625
36942, 157837.59375, 117335.1328125, 157963.359375, 153628.203125, 140982.171875, 151976.515625
36962, 157839.515625, 117333.6640625, 157963.359375, 153616.921875, 140991.9375, 151991.40625
36982, 157839.515625, 117334.40625, 157967.234375, 153636.28125, 140988.796875, 151984.578125
37002, 157837.59375, 117336.6171875, 157963.359375, 153626.890625, 140991.234375, 151977.140625
37062, 157839.515625, 117340.2890625, 157961.421875, 153628.796875, 141000.296875, 151988.921875
37082, 157839.515625, 117338.0859375, 157965.296875, 153629.390625, 140991.234375, 151980.234375
37102, 157841.453125, 117341.7578125, 157959.484375, 153629.390625, 140991.234375, 151980.234375
37122, 157837.59375, 117336.6171875, 157961.421875, 153629.390625, 140991.234375, 151980.234375
37142, 157839.515625, 117336.6171875, 157963.359375, 153621.90625, 140994.71875, 151977.140625
37162, 157839.515625, 117340.2890625, 157965.296875, 153640.671875, 140993.6875, 151983.96875
37182, 157833.71875, 117329.9921875, 157961.421875, 153628.796875, 141004.484375, 151970.3125
37202, 157835.65625, 117337.359375, 157963.359375, 153630.703125, 140993.6875, 151977.140625
37262, 157839.515625, 117334.40625, 157963.359375, 153641.265625, 140992.640625, 151984.578125
37282, 157837.59375, 117337.359375, 157963.359375, 153621.3125, 141002.03125, 151976.515625
37302, 157839.515625, 117346.921875, 157963.359375, 153621.3125, 141002.03125, 151976.515625
37322, 157835.65625, 117343.2421875, 157963.359375, 153631.890625, 141001.0, 151987.671875
37342, 157837.59375, 117344.7109375, 157961.421875, 153629.390625, 141009.03125, 151991.40625
37362, 157839.515625, 117335.1484375, 157961.421875, 153626.296875, 141002.75, 151987.671875
37382, 157833.71875, 117338.828125, 157959.484375, 153616.921875, 140993.6875, 151983.328125
37402, 157837.59375, 117342.5, 157963.359375, 153624.40625, 141004.15625, 151990.78125
37422, 157835.65625, 117341.03125, 157961.421875, 153633.1875, 140994.390625, 151983.96875
37442, 157837.59375, 117345.453125, 157963.359375, 153631.296875, 141003.453125, 151996.359375
37462, 157837.59375, 117335.1484375, 157959.484375, 153626.296875, 140994.390625, 151985.203125
37482, 157835.65625, 117341.7734375, 157961.421875, 153624.984375, 141004.15625, 151989.546875
37502, 157839.515625, 117345.453125, 157961.421875, 153624.40625, 141004.15625, 151993.890625
37562, 157843.390625, 117343.2421875, 157963.359375, 153633.1875, 140992.640625, 151998.234375
37582, 157841.453125, 117345.453125, 157961.421875, 153633.1875, 140992.640625, 151998.234375
37602, 157839.515625, 117346.1953125, 157963.359375, 153627.484375, 141012.515625, 151984.578125
37622, 157839.515625, 117341.03125, 157961.421875, 153626.890625, 141008.328125, 151985.203125
37662, 157835.65625, 117344.7265625, 157963.359375, 153626.296875, 141004.15625, 151997.59375
37682, 157839.515625, 117351.3359375, 157953.671875, 153626.296875, 141004.15625, 151997.59375
37702, 157839.515625, 117343.2421875, 157961.421875, 153626.296875, 141004.15625, 151997.59375
37722, 157835.65625, 117345.453125, 157957.546875, 153641.859375, 141006.59375, 151988.921875
37742, 157839.515625, 117341.03125, 157961.421875, 153630.703125, 141008.328125, 152005.671875
37762, 157835.65625, 117339.5625, 157961.421875, 153629.390625, 141009.03125, 151992.640625
37802, 157837.59375, 117343.2421875, 157961.421875, 153629.390625, 141009.03125, 151992.640625
37822, 157839.515625, 117343.984375, 157961.421875, 153629.390625, 141009.03125, 151992.640625
37842, 157837.59375, 117352.078125, 157963.359375, 153631.296875, 141004.15625, 151995.125
37862, 157837.59375, 117343.2578125, 157963.359375, 153634.96875, 141005.1875, 151994.5
37882, 157837.59375, 117349.125, 157957.546875, 153621.90625, 141014.953125, 152010.640625
37902, 157837.59375, 117346.1953125, 157961.421875, 153628.078125, 141003.453125, 151987.0625
37922, 157837.59375, 117346.921875, 157965.296875, 153628.078125, 141003.453125, 151987.0625
37982, 157839.515625, 117343.2421875, 157961.421875, 153626.890625, 141013.921875, 151989.546875
38002, 157833.71875, 117350.609375, 157963.359375, 153624.984375, 141010.765625, 152000.078125
38042, 157837.59375, 117346.1953125, 157961.421875, 153624.40625, 141013.921875, 151992.640625
38062, 157837.59375, 117341.7734375, 157961.421875, 153631.296875, 141015.65625, 151996.96875
38082, 157835.65625, 117347.65625, 157961.421875, 153631.296875, 141015.65625, 151996.96875
38102, 157837.59375, 117348.3984375, 157963.359375, 153622.5, 141009.734375, 152000.078125
38122, 157837.59375, 117349.8671875, 157963.359375, 153622.5, 141019.828125, 151996.359375
38142, 157839.515625, 117350.609375, 157959.484375, 153626.890625, 141016.359375, 151996.984375
38162, 157837.59375, 117352.078125, 157957.546875, 153629.390625, 141017.390625, 151992.640625
38182, 157841.453125, 117353.5625, 157959.484375, 153619.40625, 141018.09375, 151995.125
38202, 157835.65625, 117352.078125, 157959.484375, 153636.28125, 141009.734375, 152002.5625
38222, 157839.515625, 117346.1953125, 157961.421875, 153624.984375, 141018.796875, 152011.25
38242, 157835.65625, 117351.3359375, 157961.421875, 153620.0, 141011.484375, 151998.21875
