timeTick, yaw, laserFront
439626, -2.6453781127929688, 0
439646, -2.6448895931243896, 268.0
439666, -2.645798444747925, 275.0
439686, -2.647441864013672, 275.0
439706, -2.6477503776550293, 275.0
439726, -2.6488912105560303, 275.0
439746, -2.6475672721862793, 275.0
439766, -2.647888422012329, 274.0
439786, -2.6459484100341797, 274.0
439806, -2.6458616256713867, 274.0
439826, -2.644987106323242, 274.0
439846, -2.644378900527954, 274.0
439866, -2.64082932472229, 269.0
439886, -2.641908884048462, 269.0
439906, -2.643688201904297, 269.0
439926, -2.6444196701049805, 269.0
439946, -2.6436574459075928, 269.0
439966, -2.6419622898101807, 268.0
439986, -2.640183210372925, 268.0
440006, -2.6398367881774902, 268.0
440026, -2.6399381160736084, 268.0
440046, -2.640946865081787, 268.0
440066, -2.638563394546509, 269.0
440086, -2.6398372650146484, 269.0
440106, -2.641467809677124, 269.0
440126, -2.6401219367980957, 269.0
440146, -2.640918731689453, 269.0
440166, -2.641754627227783, 273.0
440186, -2.6424076557159424, 273.0
440206, -2.6411077976226807, 273.0
440226, -2.642387628555298, 273.0
440246, -2.6431097984313965, 273.0
440266, -2.643623113632202, 272.0
440286, -2.6440134048461914, 272.0
440306, -2.6448118686676025, 272.0
440326, -2.6445910930633545, 272.0
440346, -2.6437430381774902, 272.0
440366, -2.643489360809326, 265.0
440386, -2.6431243419647217, 265.0
440406, -2.642454147338867, 265.0
440426, -2.641301393508911, 265.0
440446, -2.6410024166107178, 265.0
440466, -2.639225721359253, 272.0
440486, -2.639676094055176, 272.0
440506, -2.637568950653076, 272.0
440526, -2.637354612350464, 272.0
440546, -2.6360020637512207, 272.0
440566, -2.6380112171173096, 269.0
440586, -2.63569712638855, 269.0
440606, -2.6353039741516113, 269.0
440626, -2.6353466510772705, 269.0
440646, -2.634793758392334, 269.0
440666, -2.636695146560669, 270.0
440686, -2.636850595474243, 270.0
440706, -2.635964870452881, 270.0
440726, -2.635094404220581, 270.0
440746, -2.634500741958618, 270.0
440766, -2.6351685523986816, 271.0
440786, -2.6348421573638916, 271.0
440806, -2.633632183074951, 271.0
440826, -2.6336307525634766, 271.0
440846, -2.6342504024505615, 271.0
440866, -2.6343672275543213, 269.0
440886, -2.633349657058716, 269.0
440906, -2.634737253189087, 269.0
440926, -2.6330275535583496, 269.0
440946, -2.633552312850952, 269.0
440966, -2.6334738731384277, 274.0
440986, -2.6336240768432617, 274.0
441006, -2.6326088905334473, 274.0
441026, -2.6334688663482666, 274.0
441046, -2.6337010860443115, 274.0
441066, -2.633976459503174, 269.0
441086, -2.633545398712158, 269.0
441106, -2.6337385177612305, 269.0
441126, -2.632774591445923, 269.0
441146, -2.631784200668335, 269.0
441166, -2.6327624320983887, 271.0
441186, -2.631221294403076, 271.0
441206, -2.632007360458374, 271.0
441226, -2.632598876953125, 271.0
441246, -2.6333560943603516, 271.0
441266, -2.6326773166656494, 268.0
441286, -2.632963180541992, 268.0
441306, -2.6353600025177, 268.0
441326, -2.6329331398010254, 268.0
441346, -2.632870674133301, 268.0
441366, -2.633030652999878, 272.0
441386, -2.632704257965088, 272.0
441406, -2.6332755088806152, 272.0
441426, -2.633467197418213, 272.0
441446, -2.6334617137908936, 272.0
441466, -2.63358211517334, 277.0
441486, -2.633796453475952, 277.0
441506, -2.6317203044891357, 277.0
441526, -2.633307695388794, 277.0
441546, -2.634730577468872, 277.0
441566, -2.6358227729797363, 269.0
441586, -2.6363232135772705, 269.0
441606, -2.6357853412628174, 269.0
441626, -2.6375067234039307, 269.0
441646, -2.635495901107788, 269.0
441666, -2.6354827880859375, 270.0
441686, -2.6336562633514404, 270.0
441706, -2.6329288482666016, 270.0
441726, -2.6337597370147705, 270.0
441746, -2.633674383163452, 270.0
441766, -2.6322076320648193, 272.0
441786, -2.632686138153076, 272.0
441806, -2.6330008506774902, 272.0
441826, -2.631830930709839, 272.0
441846, -2.6305320262908936, 272.0
441866, -2.6314125061035156, 270.0
441886, -2.6294703483581543, 270.0
441906, -2.6324219703674316, 270.0
441926, -2.632453680038452, 270.0
441946, -2.633263111114502, 270.0
441966, -2.6351358890533447, 270.0
441986, -2.6348671913146973, 270.0
442006, -2.634536027908325, 270.0
442026, -2.6351864337921143, 270.0
442046, -2.633857250213623, 270.0
442066, -2.6337952613830566, 272.0
442086, -2.634957790374756, 272.0
442106, -2.636061429977417, 272.0
442126, -2.6362061500549316, 272.0
442146, -2.63566255569458, 272.0
442166, -2.635843276977539, 272.0
442186, -2.6327102184295654, 272.0
442206, -2.6349189281463623, 272.0
442226, -2.6345174312591553, 272.0
442246, -2.635078191757202, 272.0
442266, -2.63491153717041, 268.0
442286, -2.6356730461120605, 268.0
442306, -2.634488344192505, 268.0
442326, -2.6345906257629395, 268.0
442346, -2.634739637374878, 268.0
442366, -2.6338887214660645, 269.0
442386, -2.634261131286621, 269.0
442406, -2.635770797729492, 269.0
442426, -2.6351749897003174, 269.0
442446, -2.6353507041931152, 269.0
442466, -2.6331987380981445, 272.0
442486, -2.6341567039489746, 272.0
442506, -2.6338510513305664, 272.0
442526, -2.6327030658721924, 272.0
442546, -2.635254144668579, 272.0
442566, -2.6361684799194336, 263.0
442586, -2.6345338821411133, 263.0
442606, -2.634587526321411, 263.0
442626, -2.634732246398926, 263.0
442646, -2.634617805480957, 263.0
442666, -2.6343138217926025, 32766.0
442686, -2.63354229927063, 32766.0
442706, -2.633232355117798, 32766.0
442726, -2.6311986446380615, 32766.0
442746, -2.6309711933135986, 32766.0
442766, -2.629728317260742, 269.0
442786, -2.629507303237915, 269.0
442806, -2.6294124126434326, 269.0
442826, -2.6302449703216553, 269.0
442846, -2.628247022628784, 269.0
