timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, laserFront
141966, 0.0, 0.0, -20.95539093017578, 0.0, 0.0, 0.3246307373046875, 0.0, 0.0, 0.0, 0.0, -1.4732189178466797, -0.9875411987304688, 0.02195805311203003, -1.3879743814468384, 300.0
141986, 0.0, 0.0, -20.953123092651367, 0.0, 0.0, -0.0652313232421875, 0.0, 0.0, 0.0, 0.0, -1.4732837677001953, -0.9875621795654297, 0.021656662225723267, -1.3908588886260986, 300.0
142006, 0.0, 0.0, -20.95587921142578, 0.0, 0.0, -0.21686553955078125, 0.0, 0.0, 0.0, 0.0, -1.4732379913330078, -0.9874706268310547, 0.021649867296218872, -1.3900935649871826, 300.0
142026, 0.0, 0.0, -20.955211639404297, 0.0, 0.0, 0.26187896728515625, 0.0, 0.0, 0.0, 0.0, -1.4733905792236328, -0.9875507354736328, 0.021687746047973633, -1.3905813694000244, 300.0
142066, 0.0, 0.0, -20.939477920532227, 0.0, 0.0, -0.1560211181640625, 0.0, 0.0, 0.0, 0.0, -1.4731826782226562, -0.9875640869140625, 0.021542280912399292, -1.3902013301849365, 300.0
142086, 0.0, 0.0, -20.942691802978516, 0.0, 0.0, -0.18100738525390625, 0.0, 0.0, 0.0, 0.0, -1.47320556640625, -0.9874687194824219, 0.021801739931106567, -1.3905423879623413, 32766.0
142106, 0.0, 0.0, -20.947429656982422, 0.0, 0.0, -0.31070709228515625, 0.0, 0.0, 0.0, 0.0, -1.4732723236083984, -0.9875087738037109, 0.0216638445854187, -1.393391489982605, 32766.0
142126, 0.0, 0.0, -20.95492935180664, 0.0, 0.0, -0.4703521728515625, 0.0, 0.0, 0.0, 0.0, -1.473175048828125, -0.9874668121337891, 0.02181944251060486, -1.3941723108291626, 32766.0
142146, 0.0, 0.0, -20.965980529785156, 0.0, 0.0, -0.6816864013671875, 0.0, 0.0, 0.0, 0.0, -1.4732418060302734, -0.9875316619873047, 0.02157992124557495, -1.3941236734390259, 32766.0
142166, 0.0, 0.0, -20.982833862304688, 0.0, 0.0, -1.0717391967773438, 0.0, 0.0, 0.0, 0.0, -1.4736194610595703, -0.9877071380615234, 0.021533727645874023, -1.3946219682693481, 298.0
142186, 0.0, 0.0, -20.99760627746582, 0.0, 0.0, -0.5126953125, 0.0, 0.0, 0.0, 0.0, -1.4731674194335938, -0.987457275390625, 0.021645337343215942, -1.393898844718933, 298.0
142206, 0.0, 0.0, -21.006919860839844, 0.0, 0.0, -0.469970703125, 0.0, 0.0, 0.0, 0.0, -1.4732131958007812, -0.9875545501708984, 0.021809786558151245, -1.3927948474884033, 298.0
142226, 0.0, 0.0, -21.018508911132812, 0.0, 0.0, -0.7360458374023438, 0.0, 0.0, 0.0, 0.0, -1.4732780456542969, -0.9875545501708984, 0.021790534257888794, -1.3941047191619873, 298.0
142246, 0.0, 0.0, -21.02836036682129, 0.0, 0.0, -0.322723388671875, 0.0, 0.0, 0.0, 0.0, -1.473154067993164, -0.98760986328125, 0.02184799313545227, -1.3934496641159058, 298.0
142266, 0.0, 0.0, -21.035520553588867, 0.0, 0.0, -0.42552947998046875, 0.0, 0.0, 0.0, 0.0, -1.473257064819336, -0.9874362945556641, 0.021799951791763306, -1.3948317766189575, 32766.0
142286, 0.0, 0.0, -21.040063858032227, 0.0, 0.0, -0.0713348388671875, 0.0, 0.0, 0.0, 0.0, -1.4732398986816406, -0.9875507354736328, 0.0218430757522583, -1.3948272466659546, 32766.0
142306, 0.0, 0.0, -21.044015884399414, 0.0, 0.0, -0.33111572265625, 0.0, 0.0, 0.0, 0.0, -1.4733562469482422, -0.9875736236572266, 0.0217897891998291, -1.3951696157455444, 32766.0
142326, 0.0, 0.0, -21.04831314086914, 0.0, 0.0, -0.1316070556640625, 0.0, 0.0, 0.0, 0.0, -1.4731826782226562, -0.987640380859375, 0.02177944779396057, -1.395622730255127, 32766.0
142346, 0.0, 0.0, -21.05521011352539, 0.0, 0.0, -0.5712509155273438, 0.0, 0.0, 0.0, 0.0, -1.4733772277832031, -0.9875221252441406, 0.021910548210144043, -1.3959217071533203, 32766.0
142366, 0.0, 0.0, -21.06169891357422, 0.0, 0.0, -0.1346588134765625, 0.0, 0.0, 0.0, 0.0, -1.4732532501220703, -0.9874763488769531, 0.021833568811416626, -1.3975132703781128, 32766.0
142386, 0.0, 0.0, -21.065916061401367, 0.0, 0.0, -0.30040740966796875, 0.0, 0.0, 0.0, 0.0, -1.473287582397461, -0.9873981475830078, 0.021765679121017456, -1.397371768951416, 32766.0
142406, 0.0, 0.0, -21.06804656982422, 0.0, 0.0, 0.05741119384765625, 0.0, 0.0, 0.0, 0.0, -1.4731311798095703, -0.9874248504638672, 0.021840959787368774, -1.3977199792861938, 32766.0
142426, 0.0, 0.0, -21.06269073486328, 0.0, 0.0, 0.48389434814453125, 0.0, 0.0, 0.0, 0.0, -1.4732933044433594, -0.9874134063720703, 0.021715611219406128, -1.3981066942214966, 32766.0
142446, 0.0, 0.0, -21.04758071899414, 0.0, 0.0, 1.0755538940429688, 0.0, 0.0, 0.0, 0.0, -1.4731483459472656, -0.9874324798583984, 0.02172374725341797, -1.3981343507766724, 32766.0
142466, 0.0, 0.0, -21.027822494506836, 0.0, 0.0, 1.007843017578125, 0.0, 0.0, 0.0, 0.0, -1.4732608795166016, -0.9875583648681641, 0.021710216999053955, -1.3975343704223633, 298.0
142486, 0.0, 0.0, -21.012775421142578, 0.0, 0.0, 0.5975723266601562, 0.0, 0.0, 0.0, 0.0, -1.4733734130859375, -0.9876918792724609, 0.021867036819458008, -1.3973737955093384, 298.0
142506, 0.0, 0.0, -21.003103256225586, 0.0, 0.0, 0.42934417724609375, 0.0, 0.0, 0.0, 0.0, -1.4732532501220703, -0.9874725341796875, 0.021779298782348633, -1.397985577583313, 298.0
142526, 0.0, 0.0, -21.000682830810547, 0.0, 0.0, -0.14438629150390625, 0.0, 0.0, 0.0, 0.0, -1.4732513427734375, -0.9875469207763672, 0.021782279014587402, -1.3974273204803467, 298.0
142546, 0.0, 0.0, -21.001235961914062, 0.0, 0.0, 0.07457733154296875, 0.0, 0.0, 0.0, 0.0, -1.4732666015625, -0.9875564575195312, 0.02158316969871521, -1.3977583646774292, 298.0
142566, 0.0, 0.0, -21.004064559936523, 0.0, 0.0, -0.3498077392578125, 0.0, 0.0, 0.0, 0.0, -1.4732742309570312, -0.9875354766845703, 0.02193009853363037, -1.3978221416473389, 293.0
142586, 0.0, 0.0, -21.014144897460938, 0.0, 0.0, -0.6933212280273438, 0.0, 0.0, 0.0, 0.0, -1.4731388092041016, -0.9875965118408203, 0.021827489137649536, -1.3980947732925415, 293.0
142606, 0.0, 0.0, -21.02573013305664, 0.0, 0.0, -0.5344390869140625, 0.0, 0.0, 0.0, 0.0, -1.4732589721679688, -0.9876289367675781, 0.021754950284957886, -1.399864673614502, 293.0
142626, 0.0, 0.0, -21.035959243774414, 0.0, 0.0, -0.5420684814453125, 0.0, 0.0, 0.0, 0.0, -1.4733238220214844, -0.9875221252441406, 0.021830350160598755, -1.4001147747039795, 293.0
142646, 0.0, 0.0, -21.047143936157227, 0.0, 0.0, -0.6305694580078125, 0.0, 0.0, 0.0, 0.0, -1.473236083984375, -0.9874935150146484, 0.02179303765296936, -1.4011811017990112, 293.0
142666, 0.0, 0.0, -21.05683135986328, 0.0, 0.0, -0.40130615234375, 0.0, 0.0, 0.0, 0.0, -1.4732284545898438, -0.9874534606933594, 0.021908611059188843, -1.4002234935760498, 301.0
142686, 0.0, 0.0, -21.062055587768555, 0.0, 0.0, -0.16117095947265625, 0.0, 0.0, 0.0, 0.0, -1.4731769561767578, -0.9875049591064453, 0.02189081907272339, -1.4008122682571411, 301.0
142706, 0.0, 0.0, -21.064809799194336, 0.0, 0.0, -0.130462646484375, 0.0, 0.0, 0.0, 0.0, -1.473257064819336, -0.9875297546386719, 0.02177754044532776, -1.4013766050338745, 301.0
142726, 0.0, 0.0, -21.07442283630371, 0.0, 0.0, -0.84381103515625, 0.0, 0.0, 0.0, 0.0, -1.4732227325439453, -0.9875965118408203, 0.021776586771011353, -1.3999522924423218, 301.0
142746, 0.0, 0.0, -21.08365821838379, 0.0, 0.0, -0.164031982421875, 0.0, 0.0, 0.0, 0.0, -1.4732303619384766, -0.9875602722167969, 0.02173367142677307, -1.401226282119751, 301.0
142766, 0.0, 0.0, -21.09275245666504, 0.0, 0.0, -0.7617950439453125, 0.0, 0.0, 0.0, 0.0, -1.473245620727539, -0.9875946044921875, 0.02186274528503418, -1.401581048965454, 296.0
142786, 0.0, 0.0, -21.103317260742188, 0.0, 0.0, -0.37097930908203125, 0.0, 0.0, 0.0, 0.0, -1.4732494354248047, -0.9874401092529297, 0.021821439266204834, -1.4020984172821045, 296.0
142806, 0.0, 0.0, -21.107746124267578, 0.0, 0.0, -0.109100341796875, 0.0, 0.0, 0.0, 0.0, -1.4732933044433594, -0.9874744415283203, 0.021718323230743408, -1.4026260375976562, 296.0
142826, 0.0, 0.0, -21.112892150878906, 0.0, 0.0, -0.41637420654296875, 0.0, 0.0, 0.0, 0.0, -1.4735755920410156, -0.9877166748046875, 0.021730780601501465, -1.4029792547225952, 296.0
142846, 0.0, 0.0, -21.114818572998047, 0.0, 0.0, 0.18215179443359375, 0.0, 0.0, 0.0, 0.0, -1.473215103149414, -0.9874649047851562, 0.021698325872421265, -1.4009326696395874, 296.0
142866, 0.0, 0.0, -21.117719650268555, 0.0, 0.0, -0.453948974609375, 0.0, 0.0, 0.0, 0.0, -1.4732379913330078, -0.9874858856201172, 0.021848618984222412, -1.4020447731018066, 302.0
142886, 0.0, 0.0, -21.123294830322266, 0.0, 0.0, -0.14896392822265625, 0.0, 0.0, 0.0, 0.0, -1.4733333587646484, -0.9876346588134766, 0.021946251392364502, -1.402674674987793, 302.0
142906, 0.0, 0.0, -21.12392807006836, 0.0, 0.0, 0.07076263427734375, 0.0, 0.0, 0.0, 0.0, -1.4733333587646484, -0.9876346588134766, 0.021946251392364502, -1.4045699834823608, 302.0
142926, 0.0, 0.0, -21.120803833007812, 0.0, 0.0, 0.24871826171875, 0.0, 0.0, 0.0, 0.0, -1.4733333587646484, -0.9876346588134766, 0.021946251392364502, -1.405938982963562, 302.0
142946, 0.0, 0.0, -21.126121520996094, 0.0, 0.0, -0.7555007934570312, 0.0, 0.0, 0.0, 0.0, -1.4732418060302734, -0.9875316619873047, 0.021937191486358643, -1.405627727508545, 302.0
142966, 0.0, 0.0, -21.126737594604492, 0.0, 0.0, 0.6183624267578125, 0.0, 0.0, 0.0, 0.0, -1.4732322692871094, -0.9876270294189453, 0.022007733583450317, -1.4051275253295898, 307.0
142986, 0.0, 0.0, -21.121904373168945, 0.0, 0.0, -0.0732421875, 0.0, 0.0, 0.0, 0.0, -1.4732246398925781, -0.9876079559326172, 0.021615296602249146, -1.4058616161346436, 307.0
143006, 0.0, 0.0, -21.12179183959961, 0.0, 0.0, 0.07724761962890625, 0.0, 0.0, 0.0, 0.0, -1.473236083984375, -0.9875030517578125, 0.021807968616485596, -1.4087445735931396, 307.0
143026, 0.0, 0.0, -21.1240234375, 0.0, 0.0, -0.29277801513671875, 0.0, 0.0, 0.0, 0.0, -1.4732990264892578, -0.9875621795654297, 0.021691948175430298, -1.407070279121399, 307.0
143046, 0.0, 0.0, -21.132583618164062, 0.0, 0.0, -0.5926132202148438, 0.0, 0.0, 0.0, 0.0, -1.4732608795166016, -0.9875545501708984, 0.021831363439559937, -1.4074511528015137, 307.0
143066, 0.0, 0.0, -21.13888931274414, 0.0, 0.0, -0.0972747802734375, 0.0, 0.0, 0.0, 0.0, -1.4732303619384766, -0.9875869750976562, 0.021820396184921265, -1.4074511528015137, 307.0
143086, 0.0, 0.0, -21.142192840576172, 0.0, 0.0, -0.24280548095703125, 0.0, 0.0, 0.0, 0.0, -1.473215103149414, -0.9875431060791016, 0.021485477685928345, -1.409712791442871, 301.0
143106, 0.0, 0.0, -21.148258209228516, 0.0, 0.0, -0.3879547119140625, 0.0, 0.0, 0.0, 0.0, -1.4731159210205078, -0.9875946044921875, 0.021577179431915283, -1.409712791442871, 301.0
143126, 0.0, 0.0, -21.15680694580078, 0.0, 0.0, -0.5056381225585938, 0.0, 0.0, 0.0, 0.0, -1.4731159210205078, -0.9875946044921875, 0.021577179431915283, -1.409712791442871, 301.0
143146, 0.0, 0.0, -21.16791534423828, 0.0, 0.0, -0.6557464599609375, 0.0, 0.0, 0.0, 0.0, -1.4732017517089844, -0.9875583648681641, 0.021631866693496704, -1.4087270498275757, 301.0
143166, 0.0, 0.0, -21.173112869262695, 0.0, 0.0, 0.07038116455078125, 0.0, 0.0, 0.0, 0.0, -1.4732017517089844, -0.9875583648681641, 0.021631866693496704, -1.410668969154358, 32766.0
143186, 0.0, 0.0, -21.173002243041992, 0.0, 0.0, -0.0522613525390625, 0.0, 0.0, 0.0, 0.0, -1.4731159210205078, -0.9874725341796875, 0.0218353271484375, -1.410668969154358, 32766.0
143206, 0.0, 0.0, -21.17362403869629, 0.0, 0.0, -0.01506805419921875, 0.0, 0.0, 0.0, 0.0, -1.4732627868652344, -0.9875087738037109, 0.021764904260635376, -1.4114066362380981, 32766.0
143226, 0.0, 0.0, -21.172513961791992, 0.0, 0.0, 0.12454986572265625, 0.0, 0.0, 0.0, 0.0, -1.4733543395996094, -0.9876003265380859, 0.02198091149330139, -1.4114066362380981, 32766.0
143246, 0.0, 0.0, -21.167102813720703, 0.0, 0.0, 0.42896270751953125, 0.0, 0.0, 0.0, 0.0, -1.4732170104980469, -0.9875621795654297, 0.02155226469039917, -1.411957025527954, 32766.0
143266, 0.0, 0.0, -21.155941009521484, 0.0, 0.0, 0.730133056640625, 0.0, 0.0, 0.0, 0.0, -1.4732608795166016, -0.9874649047851562, 0.021849483251571655, -1.411957025527954, 298.0
143286, 0.0, 0.0, -21.153024673461914, 0.0, 0.0, -0.365447998046875, 0.0, 0.0, 0.0, 0.0, -1.4731559753417969, -0.9875831604003906, 0.021888554096221924, -1.413020133972168, 298.0
143306, 0.0, 0.0, -21.16911506652832, 0.0, 0.0, -1.28021240234375, 0.0, 0.0, 0.0, 0.0, -1.4732303619384766, -0.9874057769775391, 0.021737992763519287, -1.413020133972168, 298.0
143326, 0.0, 0.0, -21.187726974487305, 0.0, 0.0, -0.7089614868164062, 0.0, 0.0, 0.0, 0.0, -1.4732303619384766, -0.9874057769775391, 0.021737992763519287, -1.413020133972168, 298.0
143346, 0.0, 0.0, -21.197935104370117, 0.0, 0.0, -0.38280487060546875, 0.0, 0.0, 0.0, 0.0, -1.4733200073242188, -0.9875259399414062, 0.021784871816635132, -1.4144806861877441, 298.0
143366, 0.0, 0.0, -21.203935623168945, 0.0, 0.0, -0.25539398193359375, 0.0, 0.0, 0.0, 0.0, -1.4733200073242188, -0.9875259399414062, 0.021784871816635132, -1.4144806861877441, 299.0
143406, 0.0, 0.0, -21.201892852783203, 0.0, 0.0, 0.3597259521484375, 0.0, 0.0, 0.0, 0.0, -1.4732494354248047, -0.9874897003173828, 0.02182018756866455, -1.4149510860443115, 299.0
143426, 0.0, 0.0, -21.202028274536133, 0.0, 0.0, -0.33740997314453125, 0.0, 0.0, 0.0, 0.0, -1.4733123779296875, -0.987640380859375, 0.021799951791763306, -1.4149510860443115, 299.0
143446, 0.0, 0.0, -21.2086181640625, 0.0, 0.0, -0.35533905029296875, 0.0, 0.0, 0.0, 0.0, -1.4731998443603516, -0.987640380859375, 0.02166077494621277, -1.4175792932510376, 299.0
143466, 0.0, 0.0, -21.218246459960938, 0.0, 0.0, -0.643157958984375, 0.0, 0.0, 0.0, 0.0, -1.4732742309570312, -0.9875335693359375, 0.021918296813964844, -1.418381690979004, 303.0
143486, 0.0, 0.0, -21.223230361938477, 0.0, 0.0, 0.0804901123046875, 0.0, 0.0, 0.0, 0.0, -1.4732742309570312, -0.9875335693359375, 0.021918296813964844, -1.4173741340637207, 303.0
143526, 0.0, 0.0, -21.232126235961914, 0.0, 0.0, -0.30670166015625, 0.0, 0.0, 0.0, 0.0, -1.4732170104980469, -0.9875507354736328, 0.021615535020828247, -1.4188870191574097, 303.0
143546, 0.0, 0.0, -21.241744995117188, 0.0, 0.0, -0.685882568359375, 0.0, 0.0, 0.0, 0.0, -1.473257064819336, -0.9876003265380859, 0.02176612615585327, -1.4188870191574097, 303.0
143566, 0.0, 0.0, -21.256755828857422, 0.0, 0.0, -0.8836746215820312, 0.0, 0.0, 0.0, 0.0, -1.4733600616455078, -0.9875679016113281, 0.021756857633590698, -1.4185417890548706, 303.0
143586, 0.0, 0.0, -21.275421142578125, 0.0, 0.0, -1.0711669921875, 0.0, 0.0, 0.0, 0.0, -1.4734153747558594, -0.9878273010253906, 0.02185511589050293, -1.4185417890548706, 294.0
143606, 0.0, 0.0, -21.294286727905273, 0.0, 0.0, -0.922393798828125, 0.0, 0.0, 0.0, 0.0, -1.473257064819336, -0.9875240325927734, 0.021780788898468018, -1.4185417890548706, 294.0
143626, 0.0, 0.0, -21.305957794189453, 0.0, 0.0, -0.33702850341796875, 0.0, 0.0, 0.0, 0.0, -1.473257064819336, -0.9875240325927734, 0.021780788898468018, -1.422425389289856, 294.0
143646, 0.0, 0.0, -21.313087463378906, 0.0, 0.0, -0.409698486328125, 0.0, 0.0, 0.0, 0.0, -1.473257064819336, -0.9875240325927734, 0.021780788898468018, -1.422351598739624, 294.0
143686, 0.0, 0.0, -21.326860427856445, 0.0, 0.0, -0.3780364990234375, 0.0, 0.0, 0.0, 0.0, -1.47320556640625, -0.9874725341796875, 0.021830260753631592, -1.4231148958206177, 32766.0
143706, 0.0, 0.0, -21.332778930664062, 0.0, 0.0, -0.25157928466796875, 0.0, 0.0, 0.0, 0.0, -1.4732398986816406, -0.9874248504638672, 0.021585077047348022, -1.425354242324829, 32766.0
