timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3
959727, 157629.296875, 118925.3984375, 157760.34375, 155366.6875, 143897.578125, 154263.875
959748, 157627.375, 118925.3984375, 157756.484375, 155368.59375, 143898.65625, 154268.25
959767, 157633.140625, 118928.3515625, 157758.421875, 155359.765625, 143907.78125, 154265.765625
959788, 157631.21875, 118929.1015625, 157758.421875, 155368.59375, 143901.796875, 154268.84375
959807, 157631.21875, 118932.0546875, 157756.484375, 155366.6875, 143901.796875, 154261.390625
959827, 157625.453125, 118935.75, 157760.34375, 155356.6875, 143899.34375, 154268.84375
959847, 157629.296875, 118926.140625, 157760.34375, 155375.5, 143902.484375, 154263.28125
959867, 157627.375, 118927.6171875, 157760.34375, 155366.09375, 143915.125, 154266.96875
959887, 157631.21875, 118929.8359375, 157758.421875, 155366.6875, 143894.4375, 154261.390625
959907, 157631.21875, 118933.53125, 157758.421875, 155376.671875, 143897.578125, 154268.25
959927, 157629.296875, 118930.578125, 157758.421875, 155369.171875, 143906.015625, 154264.484375
959948, 157633.140625, 118934.265625, 157758.421875, 155373.59375, 143897.578125, 154253.9375
959968, 157627.375, 118923.9296875, 157754.5625, 155368.59375, 143900.421875, 154265.765625
959989, 157633.140625, 118929.8359375, 157758.421875, 155364.765625, 143900.03125, 154262.59375
960007, 157631.21875, 118926.140625, 157756.484375, 155372.4375, 143897.578125, 154268.25
960027, 157629.296875, 118929.8359375, 157756.484375, 155366.6875, 143896.203125, 154261.390625
960047, 157629.296875, 118929.1015625, 157760.34375, 155371.09375, 143907.390625, 154258.90625
960067, 157629.296875, 118927.6171875, 157758.421875, 155368.015625, 143898.65625, 154265.765625
960087, 157627.375, 118929.1015625, 157760.34375, 155372.25, 143899.34375, 154268.25
960107, 157629.296875, 118928.3515625, 157758.421875, 155369.171875, 143895.8125, 154269.53125
960127, 157631.21875, 118924.6640625, 157756.484375, 155366.6875, 143901.109375, 154268.84375
960147, 157631.21875, 118928.3515625, 157762.28125, 155363.03125, 143896.890625, 154272.609375
960167, 157629.296875, 118928.3671875, 157762.28125, 155373.59375, 143896.203125, 154271.328125
960188, 157633.140625, 118933.53125, 157760.34375, 155373.59375, 143893.765625, 154263.28125
960207, 157631.21875, 118934.265625, 157756.484375, 155361.6875, 143894.4375, 154265.765625
960227, 157627.375, 118925.3984375, 157756.484375, 155371.671875, 143909.546875, 154269.453125
960248, 157633.140625, 118927.6171875, 157762.28125, 155363.609375, 143890.234375, 154268.25
960267, 157627.375, 118927.6171875, 157758.421875, 155368.59375, 143906.703125, 154270.125
960288, 157629.296875, 118928.3515625, 157760.34375, 155374.921875, 143896.203125, 154256.421875
960307, 157631.21875, 118933.53125, 157756.484375, 155370.515625, 143896.890625, 154256.421875
960327, 157627.375, 118923.921875, 157754.5625, 155373.015625, 143901.796875, 154271.9375
960347, 157629.296875, 118937.234375, 157760.34375, 155373.59375, 143901.796875, 154265.15625
960367, 157629.296875, 118936.484375, 157760.34375, 155375.5, 143904.25, 154263.28125
960387, 157631.21875, 118925.3984375, 157760.34375, 155368.015625, 143902.875, 154264.484375
960407, 157627.375, 118931.3203125, 157760.34375, 155368.59375, 143899.34375, 154254.546875
960427, 157627.375, 118929.8359375, 157756.484375, 155368.59375, 143896.203125, 154263.28125
960449, 157629.296875, 118923.921875, 157762.28125, 155368.015625, 143899.34375, 154263.875
960467, 157629.296875, 118929.1015625, 157758.421875, 155368.59375, 143894.4375, 154268.25
960489, 157631.21875, 118925.3984375, 157756.484375, 155368.015625, 143901.796875, 154263.875
960507, 157631.21875, 118936.484375, 157756.484375, 155366.6875, 143894.4375, 154260.1875
960527, 157633.140625, 118923.921875, 157760.34375, 155364.1875, 143899.34375, 154255.140625
960548, 157635.078125, 118932.796875, 157760.34375, 155371.09375, 143906.40625, 154261.390625
960567, 157631.21875, 118926.8828125, 157760.34375, 155371.09375, 143901.796875, 154262.0
960588, 157629.296875, 118932.0625, 157756.484375, 155366.09375, 143901.796875, 154263.28125
960607, 157629.296875, 118929.8359375, 157760.34375, 155373.59375, 143898.265625, 154266.359375
960627, 157629.296875, 118929.8359375, 157758.421875, 155369.171875, 143887.78125, 154270.046875
960648, 157631.21875, 118933.53125, 157758.421875, 155366.6875, 143901.109375, 154262.0
960667, 157631.21875, 118927.6171875, 157756.484375, 155364.1875, 143894.4375, 154257.03125
960688, 157631.21875, 118930.578125, 157760.34375, 155375.5, 143893.765625, 154270.734375
960707, 157631.21875, 118929.8359375, 157760.34375, 155362.265625, 143894.4375, 154262.0
960728, 157633.140625, 118923.1875, 157756.484375, 155369.171875, 143897.578125, 154260.796875
960749, 157625.453125, 118930.578125, 157756.484375, 155376.671875, 143898.65625, 154267.046875
960767, 157627.375, 118920.96875, 157758.421875, 155368.59375, 143888.46875, 154261.390625
960787, 157633.140625, 118929.8359375, 157760.34375, 155362.265625, 143904.640625, 154254.546875
960807, 157629.296875, 118928.3671875, 157758.421875, 155366.09375, 143900.421875, 154263.875
960827, 157631.21875, 118922.453125, 157758.421875, 155371.09375, 143896.203125, 154259.515625
960849, 157629.296875, 118925.3984375, 157760.34375, 155378.0, 143898.65625, 154263.875
960867, 157629.296875, 118928.3515625, 157758.421875, 155361.6875, 143889.546875, 154257.03125
960888, 157633.140625, 118926.140625, 157756.484375, 155364.1875, 143893.765625, 154270.125
960907, 157631.21875, 118926.8828125, 157758.421875, 155366.09375, 143901.109375, 154263.28125
960928, 157631.21875, 118934.265625, 157758.421875, 155368.59375, 143895.125, 154268.84375
960947, 157633.140625, 118929.1015625, 157760.34375, 155369.171875, 143892.0, 154258.3125
960967, 157633.140625, 118926.1484375, 157762.28125, 155374.921875, 143892.0, 154267.640625
960989, 157629.296875, 118925.3984375, 157758.421875, 155361.109375, 143893.765625, 154264.5625
961007, 157631.21875, 118929.1015625, 157762.28125, 155359.1875, 143905.328125, 154268.25
961027, 157629.296875, 118932.7890625, 157756.484375, 155366.09375, 143898.65625, 154270.125
961047, 157631.21875, 118924.65625, 157758.421875, 155357.28125, 143887.09375, 154266.359375
961067, 157627.375, 118929.1015625, 157760.34375, 155369.171875, 143893.765625, 154261.390625
961087, 157631.21875, 118929.1015625, 157758.421875, 155368.015625, 143898.65625, 154270.734375
961107, 157633.140625, 118934.265625, 157758.421875, 155363.609375, 143893.765625, 154265.765625
961128, 157629.296875, 118928.3515625, 157762.28125, 155371.09375, 143892.0, 154268.84375
961148, 157625.453125, 118926.8828125, 157756.484375, 155368.59375, 143892.6875, 154263.28125
961167, 157629.296875, 118928.3515625, 157758.421875, 155362.265625, 143896.890625, 154253.34375
961188, 157633.140625, 118925.3984375, 157756.484375, 155366.6875, 143896.890625, 154257.03125
961207, 157631.21875, 118926.8828125, 157754.5625, 155359.1875, 143898.65625, 154260.796875
961228, 157629.296875, 118925.3984375, 157760.34375, 155362.4375, 143895.125, 154278.1875
961247, 157631.21875, 118935.75, 157758.421875, 155361.109375, 143896.890625, 154247.6875
961267, 157627.375, 118932.0546875, 157754.5625, 155363.609375, 143896.203125, 154263.875
961287, 157631.21875, 118929.1015625, 157762.28125, 155369.9375, 143892.0, 154268.84375
961307, 157629.296875, 118929.8359375, 157758.421875, 155365.515625, 143897.96875, 154263.875
961327, 157629.296875, 118934.265625, 157758.421875, 155368.015625, 143896.890625, 154265.15625
961348, 157629.296875, 118929.8359375, 157754.5625, 155371.09375, 143889.546875, 154263.875
961367, 157631.21875, 118930.5703125, 157756.484375, 155356.6875, 143889.546875, 154268.84375
961388, 157633.140625, 118933.53125, 157762.28125, 155371.09375, 143894.4375, 154261.390625
961407, 157631.21875, 118925.3984375, 157760.34375, 155363.609375, 143899.734375, 154265.765625
961427, 157631.21875, 118938.703125, 157760.34375, 155359.1875, 143891.3125, 154262.0
961447, 157627.375, 118931.3203125, 157758.421875, 155363.609375, 143889.546875, 154255.21875
961467, 157629.296875, 118935.75, 157760.34375, 155357.28125, 143896.203125, 154275.703125
961488, 157627.375, 118927.6171875, 157760.34375, 155366.09375, 143889.546875, 154258.90625
961507, 157627.375, 118929.8359375, 157758.421875, 155367.4375, 143892.0, 154263.875
961527, 157629.296875, 118930.578125, 157758.421875, 155366.09375, 143893.765625, 154255.21875
961547, 157627.375, 118929.8359375, 157758.421875, 155368.59375, 143901.109375, 154258.3125
961567, 157629.296875, 118931.3203125, 157758.421875, 155368.59375, 143899.734375, 154254.546875
961588, 157631.21875, 118928.3515625, 157762.28125, 155354.78125, 143893.765625, 154255.21875
961607, 157629.296875, 118921.703125, 157760.34375, 155361.109375, 143891.3125, 154258.90625
961628, 157627.375, 118929.0859375, 157758.421875, 155356.6875, 143902.875, 154268.84375
961647, 157627.375, 118933.53125, 157758.421875, 155361.109375, 143889.546875, 154270.734375
961667, 157631.21875, 118929.8359375, 157758.421875, 155358.609375, 143900.421875, 154261.390625
961689, 157629.296875, 118929.1015625, 157764.203125, 155359.1875, 143891.3125, 154253.9375
961707, 157631.21875, 118932.0546875, 157762.28125, 155353.625, 143887.78125, 154260.1875
961728, 157631.21875, 118927.6171875, 157760.34375, 155361.6875, 143897.96875, 154273.8125
961747, 157629.296875, 118933.53125, 157760.34375, 155353.625, 143894.4375, 154261.390625
961767, 157631.21875, 118927.6171875, 157756.484375, 155358.03125, 143892.0, 154263.28125
961788, 157629.296875, 118932.0546875, 157758.421875, 155356.109375, 143892.6875, 154266.359375
961807, 157629.296875, 118931.3203125, 157760.34375, 155354.203125, 143894.4375, 154268.25
961828, 157631.21875, 118927.6171875, 157756.484375, 155359.1875, 143897.28125, 154260.796875
961847, 157633.140625, 118933.53125, 157758.421875, 155361.109375, 143899.34375, 154257.703125
961867, 157631.21875, 118925.3984375, 157758.421875, 155363.609375, 143892.0, 154258.3125
961888, 157631.21875, 118929.0859375, 157758.421875, 155358.03125, 143897.96875, 154259.515625
961907, 157633.140625, 118932.0546875, 157756.484375, 155360.53125, 143891.3125, 154259.515625
961927, 157631.21875, 118929.8359375, 157758.421875, 155358.609375, 143894.84375, 154253.9375
961947, 157629.296875, 118934.265625, 157756.484375, 155354.203125, 143896.890625, 154255.828125
961967, 157629.296875, 118930.5703125, 157758.421875, 155356.109375, 143896.890625, 154245.203125
961987, 157631.21875, 118938.7109375, 157758.421875, 155346.703125, 143893.765625, 154254.546875
962007, 157629.296875, 118926.140625, 157760.34375, 155356.6875, 143899.734375, 154258.3125
962028, 157631.21875, 118935.75, 157760.34375, 155358.03125, 143900.421875, 154256.421875
962049, 157627.375, 118934.265625, 157760.34375, 155354.203125, 143887.09375, 154259.59375
962067, 157631.21875, 118929.8359375, 157756.484375, 155353.625, 143892.0, 154263.875
962087, 157627.375, 118935.75, 157762.28125, 155354.203125, 143892.390625, 154262.671875
962107, 157631.21875, 118935.75, 157762.28125, 155360.53125, 143889.546875, 154253.9375
962128, 157631.21875, 118929.1015625, 157758.421875, 155356.109375, 143894.4375, 154258.90625
962147, 157627.375, 118929.0859375, 157756.484375, 155358.03125, 143894.4375, 154253.9375
962167, 157629.296875, 118919.484375, 157758.421875, 155351.703125, 143889.546875, 154257.03125
962187, 157627.375, 118935.75, 157762.28125, 155358.609375, 143882.1875, 154265.15625
962207, 157631.21875, 118927.6171875, 157760.34375, 155354.203125, 143896.890625, 154258.90625
962227, 157631.21875, 118931.3203125, 157760.34375, 155349.96875, 143896.203125, 154258.3125
962247, 157631.21875, 118929.8359375, 157758.421875, 155353.625, 143898.65625, 154253.34375
962267, 157631.21875, 118934.265625, 157756.484375, 155353.625, 143891.3125, 154257.703125
962287, 157629.296875, 118927.6171875, 157758.421875, 155351.125, 143893.078125, 154265.15625
962307, 157629.296875, 118933.53125, 157758.421875, 155354.203125, 143896.890625, 154253.9375
962328, 157627.375, 118926.140625, 157758.421875, 155358.609375, 143888.859375, 154265.15625
962349, 157627.375, 118932.0546875, 157758.421875, 155365.515625, 143887.09375, 154268.84375
962368, 157629.296875, 118932.7890625, 157760.34375, 155352.453125, 143882.875, 154251.453125
962387, 157631.21875, 118934.265625, 157760.34375, 155356.109375, 143894.4375, 154260.796875
962407, 157633.140625, 118934.265625, 157760.34375, 155353.625, 143887.09375, 154261.390625
962427, 157631.21875, 118935.75, 157760.34375, 155354.203125, 143891.3125, 154260.796875
962449, 157627.375, 118932.0546875, 157758.421875, 155348.625, 143891.3125, 154261.390625
962467, 157629.296875, 118929.8359375, 157760.34375, 155353.625, 143893.765625, 154247.09375
962487, 157629.296875, 118932.0546875, 157756.484375, 155349.78125, 143884.640625, 154255.828125
962507, 157631.21875, 118933.53125, 157760.34375, 155357.453125, 143897.96875, 154260.796875
962528, 157627.375, 118929.8359375, 157760.34375, 155351.125, 143896.203125, 154256.421875
962547, 157629.296875, 118935.75, 157756.484375, 155353.625, 143897.28125, 154255.828125
962567, 157631.21875, 118932.7890625, 157762.28125, 155356.109375, 143898.65625, 154262.671875
962587, 157629.296875, 118928.3515625, 157756.484375, 155359.1875, 143893.765625, 154255.828125
962607, 157629.296875, 118932.7890625, 157760.34375, 155348.625, 143895.53125, 154251.453125
962627, 157627.375, 118937.96875, 157758.421875, 155356.109375, 143890.625, 154256.421875
962647, 157629.296875, 118935.75, 157756.484375, 155349.203125, 143887.09375, 154264.5625
962667, 157631.21875, 118935.015625, 157758.421875, 155354.203125, 143893.765625, 154262.671875
962687, 157627.375, 118926.8828125, 157758.421875, 155363.609375, 143891.3125, 154258.90625
962707, 157631.21875, 118931.3203125, 157760.34375, 155360.53125, 143893.765625, 154253.34375
962727, 157631.21875, 118924.65625, 157762.28125, 155351.125, 143893.765625, 154260.796875
962747, 157631.21875, 118933.53125, 157758.421875, 155348.046875, 143896.203125, 154258.90625
962767, 157633.140625, 118928.3515625, 157762.28125, 155358.609375, 143893.765625, 154259.515625
962787, 157629.296875, 118932.7890625, 157760.34375, 155354.953125, 143898.65625, 154263.28125
962807, 157631.21875, 118927.6171875, 157756.484375, 155349.203125, 143895.53125, 154260.796875
962828, 157629.296875, 118929.1015625, 157758.421875, 155360.53125, 143893.765625, 154256.421875
962847, 157631.21875, 118933.53125, 157760.34375, 155355.53125, 143888.859375, 154251.453125
962868, 157629.296875, 118935.015625, 157764.203125, 155360.53125, 143891.3125, 154260.796875
962887, 157631.21875, 118933.53125, 157762.28125, 155354.203125, 143891.3125, 154268.25
962907, 157633.140625, 118932.7890625, 157756.484375, 155358.609375, 143890.625, 154262.078125
962928, 157627.375, 118932.796875, 157762.28125, 155359.1875, 143885.71875, 154257.109375
962947, 157627.375, 118925.3984375, 157758.421875, 155354.203125, 143882.875, 154237.15625
962967, 157631.21875, 118933.53125, 157756.484375, 155353.03125, 143895.53125, 154267.046875
962987, 157633.140625, 118929.1015625, 157762.28125, 155356.109375, 143886.40625, 154253.9375
963007, 157627.375, 118929.1015625, 157758.421875, 155359.953125, 143895.53125, 154263.28125
963027, 157629.296875, 118929.1015625, 157760.34375, 155351.125, 143890.625, 154253.9375
963047, 157629.296875, 118928.3515625, 157756.484375, 155355.53125, 143884.640625, 154262.671875
963067, 157629.296875, 118933.53125, 157756.484375, 155365.515625, 143895.53125, 154253.9375
963087, 157629.296875, 118922.4375, 157760.34375, 155358.609375, 143886.015625, 154257.03125
963107, 157631.21875, 118939.4453125, 157760.34375, 155351.125, 143887.09375, 154262.671875
963127, 157629.296875, 118933.53125, 157764.203125, 155358.03125, 143883.265625, 154253.34375
963147, 157629.296875, 118932.7890625, 157760.34375, 155358.03125, 143893.078125, 154255.828125
963167, 157633.140625, 118935.75, 157758.421875, 155351.125, 143888.859375, 154255.828125
963187, 157629.296875, 118932.0546875, 157762.28125, 155360.53125, 143891.3125, 154245.890625
963207, 157631.21875, 118934.28125, 157758.421875, 155353.625, 143888.171875, 154258.3125
963227, 157629.296875, 118933.53125, 157762.28125, 155355.53125, 143885.71875, 154253.9375
963247, 157629.296875, 118932.0546875, 157752.625, 155352.28125, 143889.546875, 154268.921875
963268, 157631.21875, 118932.0546875, 157756.484375, 155344.21875, 143894.84375, 154256.421875
963288, 157629.296875, 118931.3203125, 157758.421875, 155363.03125, 143884.640625, 154250.859375
963307, 157629.296875, 118935.75, 157758.421875, 155358.609375, 143888.859375, 154250.859375
963329, 157627.375, 118937.21875, 157762.28125, 155360.53125, 143887.09375, 154265.15625
963347, 157629.296875, 118935.0, 157760.34375, 155356.109375, 143897.28125, 154252.734375
963367, 157629.296875, 118929.8359375, 157754.5625, 155353.03125, 143879.734375, 154257.703125
963387, 157627.375, 118932.796875, 157760.34375, 155357.453125, 143892.390625, 154252.734375
963407, 157633.140625, 118934.265625, 157760.34375, 155356.109375, 143887.09375, 154253.34375
963428, 157625.453125, 118932.7890625, 157758.421875, 155356.6875, 143891.703125, 154252.0625
