timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, laserFront
615942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
615962, -1.6219218969345093, -1.87996506690979, 0.01141261775046587, 0.0005757721955887973, -0.0027155387215316296, -0.00010456587915541604, 157608.125, 119172.9296875, 157731.40625, 155264.734375, 144523.984375, 154653.765625, 0.0, 0.0, 0.0, 0.0, -1.622060775756836, -1.8799476623535156, 0.01143057644367218, -0.4192470610141754, 32766.0
615982, -1.621910810470581, -1.880027413368225, 0.01138421893119812, 0.0014138094848021865, -0.006362733896821737, -7.531214214395732e-05, 157610.046875, 119172.1796875, 157737.203125, 155260.328125, 144533.109375, 154644.421875, 0.0, 0.0, 0.0, 0.0, -1.6218204498291016, -1.8799495697021484, 0.011253848671913147, -1.1427662372589111, 32766.0
616002, -1.6218814849853516, -1.880117416381836, 0.011384807527065277, 0.0021083843894302845, -0.010088157840073109, 0.00012228527339175344, 157608.125, 119172.9140625, 157735.265625, 155253.421875, 144525.75, 154637.5625, 0.0, 0.0, 0.0, 0.0, -1.6216373443603516, -1.8798351287841797, 0.011220842599868774, -1.5976759195327759, 32766.0
616023, -1.6218756437301636, -1.8802896738052368, 0.011391932144761086, 0.002539971610531211, -0.014295047149062157, 0.00011079035903094336, 157615.828125, 119175.8828125, 157733.34375, 155257.828125, 144531.34375, 154651.28125, 0.0, 0.0, 0.0, 0.0, -1.6220054626464844, -1.8800163269042969, 0.011490434408187866, -2.121018171310425, 32766.0
616042, -1.6218453645706177, -1.8805071115493774, 0.011368997395038605, 0.0025074745062738657, -0.01841920241713524, 4.4138945668237284e-05, 157610.046875, 119175.1328125, 157735.265625, 155255.921875, 144539.796875, 154648.203125, 0.0, 0.0, 0.0, 0.0, -1.6220169067382812, -1.87994384765625, 0.011658474802970886, -2.457655668258667, 32766.0
616063, -1.621849775314331, -1.8807611465454102, 0.011396801099181175, 0.002302490873262286, -0.022037029266357422, 0.00022601890668738633, 157610.046875, 119174.3984375, 157735.265625, 155265.328125, 144534.46875, 154646.3125, 0.0, 0.0, 0.0, 0.0, -1.6220855712890625, -1.8800163269042969, 0.011536717414855957, -2.8545336723327637, 308.0
616082, -1.6218260526657104, -1.881083607673645, 0.01138878334313631, 0.0023121300619095564, -0.025639280676841736, 0.00021335596102289855, 157611.984375, 119176.6171875, 157735.265625, 155256.5, 144531.34375, 154653.171875, 0.0, 0.0, 0.0, 0.0, -1.621917724609375, -1.8799209594726562, 0.01140160858631134, -3.1140356063842773, 308.0
616102, -1.621826410293579, -1.881410837173462, 0.011395434848964214, 0.0021304332185536623, -0.02857617288827896, 0.0006405869498848915, 157610.046875, 119183.2734375, 157735.265625, 155255.34375, 144534.46875, 154650.6875, 0.0, 0.0, 0.0, 0.0, -1.6219062805175781, -1.8799896240234375, 0.011575773358345032, -3.4314746856689453, 308.0
616122, -1.6218169927597046, -1.8818703889846802, 0.011422696523368359, 0.002276182174682617, -0.03220267593860626, 0.0010887348325923085, 157611.984375, 119168.4765625, 157735.265625, 155262.828125, 144535.5625, 154641.34375, 0.0, 0.0, 0.0, 0.0, -1.6221332550048828, -1.8802223205566406, 0.011903926730155945, -3.7020843029022217, 308.0
616142, -1.621820092201233, -1.8822280168533325, 0.011453074403107166, 0.002116283169016242, -0.03445783257484436, 0.001171011826954782, 157615.828125, 119172.9140625, 157733.34375, 155262.25, 144523.984375, 154648.203125, 0.0, 0.0, 0.0, 0.0, -1.6220283508300781, -1.8804073333740234, 0.011947780847549438, -3.887101888656616, 308.0
616162, -1.6218364238739014, -1.8824666738510132, 0.011463056318461895, 0.0017745309742167592, -0.03573020175099373, 0.0012338644592091441, 157610.046875, 119178.8359375, 157737.203125, 155250.34375, 144531.34375, 154648.796875, 0.0, 0.0, 0.0, 0.0, -1.6219615936279297, -1.8798370361328125, 0.011296674609184265, -4.109572887420654, 316.0
616182, -1.6218255758285522, -1.8828670978546143, 0.011473639868199825, 0.0016593046020716429, -0.03728839382529259, 0.0011881057871505618, 157606.203125, 119174.3984375, 157733.34375, 155262.828125, 144538.015625, 154648.796875, 0.0, 0.0, 0.0, 0.0, -1.6218280792236328, -1.8800163269042969, 0.011290892958641052, -4.301471710205078, 316.0
616202, -1.6218557357788086, -1.8828109502792358, 0.011477822437882423, 0.0013738225679844618, -0.036714889109134674, 0.0013585843844339252, 157610.046875, 119173.6640625, 157737.203125, 155263.40625, 144523.984375, 154646.90625, 0.0, 0.0, 0.0, 0.0, -1.6222515106201172, -1.880208969116211, 0.011469826102256775, -4.442564010620117, 316.0
616223, -1.6218684911727905, -1.8830060958862305, 0.011484737507998943, 0.001218331279233098, -0.03722133859992027, 0.0014870167942717671, 157608.125, 119176.6171875, 157733.34375, 155250.921875, 144528.890625, 154651.375, 0.0, 0.0, 0.0, 0.0, -1.6220264434814453, -1.8799686431884766, 0.011494889855384827, -4.601894378662109, 316.0
616242, -1.6218969821929932, -1.8830703496932983, 0.0115004638209939, 0.0009727044962346554, -0.036554496735334396, 0.0013054683804512024, 157611.984375, 119177.3671875, 157735.265625, 155260.90625, 144533.109375, 154649.390625, 0.0, 0.0, 0.0, 0.0, -1.6218338012695312, -1.8798961639404297, 0.011468619108200073, -4.75089168548584, 316.0
616262, -1.6219083070755005, -1.8831301927566528, 0.011509864591062069, 0.0006050532101653516, -0.035497669130563736, 0.0017549219774082303, 157610.046875, 119176.6171875, 157733.34375, 155263.40625, 144532.4375, 154651.875, 0.0, 0.0, 0.0, 0.0, -1.6216468811035156, -1.8799457550048828, 0.011285647749900818, -4.853932857513428, 315.0
616282, -1.6219375133514404, -1.8833298683166504, 0.01152328122407198, 0.0004495957982726395, -0.03531879559159279, 0.0013753396924585104, 157610.046875, 119182.5390625, 157735.265625, 155264.734375, 144535.5625, 154645.71875, 0.0, 0.0, 0.0, 0.0, -1.6222419738769531, -1.880350112915039, 0.011640280485153198, -4.958862781524658, 315.0
616302, -1.6219559907913208, -1.8833638429641724, 0.011521842330694199, -6.039693471393548e-05, -0.03436887264251709, 0.0008051413460634649, 157610.046875, 119178.8515625, 157737.203125, 155257.25, 144539.109375, 154643.828125, 0.0, 0.0, 0.0, 0.0, -1.6219825744628906, -1.8799400329589844, 0.01129324734210968, -5.105301856994629, 315.0
616324, -1.6219691038131714, -1.8834401369094849, 0.011524489149451256, -0.0001033603839459829, -0.03373895213007927, 0.0010836250148713589, 157613.90625, 119176.6171875, 157733.34375, 155250.34375, 144526.4375, 154640.75, 0.0, 0.0, 0.0, 0.0, -1.6219749450683594, -1.8799362182617188, 0.011378452181816101, -5.185836315155029, 315.0
616342, -1.6219966411590576, -1.8833082914352417, 0.011495184153318405, -0.000290905823931098, -0.0320783331990242, 0.0007938962080515921, 157613.90625, 119177.3671875, 157735.265625, 155262.828125, 144531.34375, 154648.203125, 0.0, 0.0, 0.0, 0.0, -1.6216926574707031, -1.8797798156738281, 0.011261790990829468, -5.286567687988281, 315.0
616362, -1.622010588645935, -1.8832449913024902, 0.011498095467686653, -0.00027958466671407223, -0.031076066195964813, 0.0009370080661028624, 157610.046875, 119181.0546875, 157737.203125, 155253.421875, 144531.34375, 154648.203125, 0.0, 0.0, 0.0, 0.0, -1.6218528747558594, -1.8799285888671875, 0.011405512690544128, -5.353788375854492, 309.0
616382, -1.6220248937606812, -1.8833001852035522, 0.011487933807075024, -0.0007007502135820687, -0.03067418932914734, 0.0008413071045652032, 157613.90625, 119176.6171875, 157733.34375, 155255.34375, 144533.109375, 154650.6875, 0.0, 0.0, 0.0, 0.0, -1.6220321655273438, -1.8799266815185547, 0.01140691339969635, -5.419061183929443, 309.0
616402, -1.622054934501648, -1.8831850290298462, 0.011514599435031414, -0.0012284901458770037, -0.029331542551517487, 0.0010155022609978914, 157613.90625, 119178.1015625, 157735.265625, 155269.15625, 144529.296875, 154648.203125, 0.0, 0.0, 0.0, 0.0, -1.621969223022461, -1.8800201416015625, 0.01150590181350708, -5.503452777862549, 309.0
616423, -1.622059941291809, -1.883244276046753, 0.01150277629494667, -0.0010797400027513504, -0.028733747079968452, 0.0011159483110532165, 157606.203125, 119185.484375, 157733.34375, 155250.34375, 144527.125, 154648.203125, 0.0, 0.0, 0.0, 0.0, -1.6219253540039062, -1.879903793334961, 0.011258140206336975, -5.583617210388184, 309.0
616442, -1.622085452079773, -1.8831849098205566, 0.011506469920277596, -0.0015091609675437212, -0.027464238926768303, 0.0010232088388875127, 157611.984375, 119175.8828125, 157735.265625, 155246.515625, 144529.578125, 154639.453125, 0.0, 0.0, 0.0, 0.0, -1.6219711303710938, -1.8799209594726562, 0.011605560779571533, -5.6590895652771, 309.0
616462, -1.6220837831497192, -1.8829410076141357, 0.011495058424770832, -0.001400671899318695, -0.02596135437488556, 0.0009286426939070225, 157610.046875, 119176.6171875, 157739.125, 155257.828125, 144527.125, 154643.828125, 0.0, 0.0, 0.0, 0.0, -1.6219253540039062, -1.8800048828125, 0.01135408878326416, -5.709619045257568, 312.0
616482, -1.6221039295196533, -1.8830431699752808, 0.01151898130774498, -0.0014351182617247105, -0.025701628997921944, 0.0010216577211394906, 157611.984375, 119175.1328125, 157735.265625, 155267.234375, 144532.4375, 154648.203125, 0.0, 0.0, 0.0, 0.0, -1.6219463348388672, -1.879964828491211, 0.01135215163230896, -5.75547456741333, 312.0
616502, -1.6221232414245605, -1.882846713066101, 0.011500759981572628, -0.0015189157566055655, -0.02462001144886017, 0.0007786921341903508, 157610.046875, 119181.7890625, 157733.34375, 155264.734375, 144538.703125, 154636.375, 0.0, 0.0, 0.0, 0.0, -1.6221027374267578, -1.8802776336669922, 0.011694252490997314, -5.820852279663086, 312.0
616523, -1.6221349239349365, -1.8829457759857178, 0.011521317064762115, -0.0014782589860260487, -0.024177778512239456, 0.0011253205593675375, 157610.046875, 119170.6953125, 157735.265625, 155255.34375, 144536.65625, 154646.3125, 0.0, 0.0, 0.0, 0.0, -1.6219100952148438, -1.8799724578857422, 0.011631309986114502, -5.877862930297852, 312.0
616542, -1.6221299171447754, -1.8828450441360474, 0.011510488577187061, -0.0015146802179515362, -0.023359011858701706, 0.0013214887585490942, 157611.984375, 119178.8359375, 157731.40625, 155257.25, 144523.984375, 154636.96875, 0.0, 0.0, 0.0, 0.0, -1.6219310760498047, -1.8800525665283203, 0.011465206742286682, -5.915556907653809, 312.0
616562, -1.6221486330032349, -1.882875919342041, 0.011523349210619926, -0.001739960047416389, -0.023205295205116272, 0.0015043150633573532, 157611.984375, 119175.8828125, 157737.203125, 155251.5, 144535.5625, 154643.828125, 0.0, 0.0, 0.0, 0.0, -1.622049331665039, -1.8799934387207031, 0.011511072516441345, -5.968173503875732, 311.0
616582, -1.6221586465835571, -1.882765293121338, 0.011529164388775826, -0.0016544252866879106, -0.0222963597625494, 0.001454660203307867, 157615.828125, 119178.1015625, 157735.265625, 155245.9375, 144530.65625, 154653.171875, 0.0, 0.0, 0.0, 0.0, -1.6218833923339844, -1.879995346069336, 0.011454880237579346, -6.019364833831787, 311.0
616602, -1.6221611499786377, -1.882663607597351, 0.01153232716023922, -0.0015827311435714364, -0.021528147161006927, 0.0013445235090330243, 157608.125, 119180.3203125, 157735.265625, 155262.25, 144533.109375, 154650.6875, 0.0, 0.0, 0.0, 0.0, -1.6220531463623047, -1.8799819946289062, 0.01140989363193512, -6.067004203796387, 311.0
616623, -1.622167706489563, -1.8826884031295776, 0.01153470017015934, -0.0018306453712284565, -0.021106211468577385, 0.0013714042725041509, 157610.046875, 119180.3203125, 157731.40625, 155257.828125, 144524.671875, 154648.203125, 0.0, 0.0, 0.0, 0.0, -1.621999740600586, -1.8800315856933594, 0.011308819055557251, -6.099792957305908, 311.0
616642, -1.6221646070480347, -1.8826085329055786, 0.011531191878020763, -0.002011049073189497, -0.020402124151587486, 0.001394577557221055, 157613.90625, 119174.3984375, 157733.34375, 155245.9375, 144535.5625, 154646.3125, 0.0, 0.0, 0.0, 0.0, -1.6219120025634766, -1.8797225952148438, 0.01138623058795929, -6.130974769592285, 311.0
