timeTick, otX, otY, otZ
115818, -1.1476249694824219, -0.38081932067871094, 0.02655664086341858
115838, -1.1476020812988281, -0.3807692527770996, 0.02661249041557312
115858, -1.1477317810058594, -0.380889892578125, 0.0265977680683136
115898, -1.1475696563720703, -0.3809027671813965, 0.02651074528694153
115958, -1.1475257873535156, -0.3809189796447754, 0.026369929313659668
115978, -1.1475467681884766, -0.3808722496032715, 0.02650311589241028
115998, -1.1475811004638672, -0.3807816505432129, 0.02667832374572754
116018, -1.147684097290039, -0.38086414337158203, 0.02638116478919983
116038, -1.1476020812988281, -0.3809843063354492, 0.026390492916107178
116058, -1.1477127075195312, -0.3809628486633301, 0.026420176029205322
116098, -1.1476364135742188, -0.38092565536499023, 0.02650374174118042
116118, -1.1474475860595703, -0.3806910514831543, 0.026565372943878174
116138, -1.1478538513183594, -0.3809237480163574, 0.026650041341781616
116158, -1.1476783752441406, -0.38085269927978516, 0.026558727025985718
116198, -1.1475811004638672, -0.3808588981628418, 0.026305705308914185
116218, -1.1477279663085938, -0.3808259963989258, 0.026535987854003906
116238, -1.1476364135742188, -0.3807258605957031, 0.026612132787704468
116258, -1.147695541381836, -0.38086748123168945, 0.026496142148971558
116278, -1.147430419921875, -0.3807826042175293, 0.0263805091381073
116298, -1.1476058959960938, -0.380831241607666, 0.026591241359710693
116318, -1.1475639343261719, -0.380983829498291, 0.02663397789001465
116338, -1.147714614868164, -0.3809237480163574, 0.026548802852630615
116358, -1.1476325988769531, -0.38071537017822266, 0.02638143301010132
116378, -1.147665023803711, -0.3809027671813965, 0.02648836374282837
116398, -1.1475353240966797, -0.38079023361206055, 0.026550710201263428
116418, -1.1477127075195312, -0.38086366653442383, 0.026550501585006714
116438, -1.147552490234375, -0.38076019287109375, 0.026541709899902344
116458, -1.1476898193359375, -0.3808574676513672, 0.026549726724624634
116478, -1.1476821899414062, -0.3809061050415039, 0.02644270658493042
116498, -1.147573471069336, -0.3809356689453125, 0.026387810707092285
116538, -1.147603988647461, -0.380828857421875, 0.026700705289840698
116598, -1.1476688385009766, -0.38092851638793945, 0.026403993368148804
116658, -1.147603988647461, -0.3808164596557617, 0.02679288387298584
116678, -1.1476821899414062, -0.3808779716491699, 0.026527732610702515
116698, -1.1477317810058594, -0.3809700012207031, 0.02649635076522827
116738, -1.1476802825927734, -0.3809046745300293, 0.026640117168426514
116758, -1.1476287841796875, -0.38076305389404297, 0.026480793952941895
116798, -1.1475963592529297, -0.3808102607727051, 0.02652987837791443
116838, -1.1476268768310547, -0.3809018135070801, 0.026296377182006836
116858, -1.147684097290039, -0.3809065818786621, 0.026526421308517456
116878, -1.1475696563720703, -0.3807840347290039, 0.026600003242492676
116898, -1.1476287841796875, -0.3808307647705078, 0.02666833996772766
116938, -1.1475906372070312, -0.38086462020874023, 0.02663964033126831
117018, -1.1475086212158203, -0.3807196617126465, 0.02664947509765625
117038, -1.1476688385009766, -0.38095712661743164, 0.026606976985931396
117118, -1.1476287841796875, -0.3808760643005371, 0.026371926069259644
117138, -1.1475982666015625, -0.3807673454284668, 0.026576876640319824
117158, -1.1476879119873047, -0.3809189796447754, 0.026594698429107666
117178, -1.1475563049316406, -0.3808860778808594, 0.026896923780441284
117198, -1.1476860046386719, -0.38095808029174805, 0.026381462812423706
117218, -1.1476726531982422, -0.38077211380004883, 0.02663758397102356
117238, -1.1477394104003906, -0.38094139099121094, 0.026401996612548828
117278, -1.1476612091064453, -0.3809185028076172, 0.02645513415336609
117298, -1.147512435913086, -0.3809046745300293, 0.026464074850082397
117318, -1.1476364135742188, -0.3808760643005371, 0.026653021574020386
117418, -1.1475677490234375, -0.3808145523071289, 0.026532679796218872
117458, -1.1476688385009766, -0.3808870315551758, 0.02630382776260376
117478, -1.1476573944091797, -0.3808722496032715, 0.02663862705230713
117498, -1.1477184295654297, -0.380892276763916, 0.02646544575691223
117518, -1.1476554870605469, -0.3808774948120117, 0.026606619358062744
117538, -1.147665023803711, -0.38091087341308594, 0.026440531015396118
117618, -1.1477336883544922, -0.38085174560546875, 0.02641957998275757
117638, -1.1476058959960938, -0.3809351921081543, 0.02659013867378235
117658, -1.1475906372070312, -0.38083457946777344, 0.02654626965522766
117678, -1.1477127075195312, -0.3809323310852051, 0.026534080505371094
117698, -1.147592544555664, -0.3809318542480469, 0.026578158140182495
117738, -1.1476001739501953, -0.38092899322509766, 0.02649417519569397
117758, -1.1475906372070312, -0.3808259963989258, 0.026681840419769287
117778, -1.1474590301513672, -0.3807835578918457, 0.026402056217193604
117798, -1.1476383209228516, -0.38079309463500977, 0.02658301591873169
117838, -1.1476421356201172, -0.38092756271362305, 0.026302218437194824
117858, -1.1475505828857422, -0.3808746337890625, 0.026707470417022705
117898, -1.1475410461425781, -0.38084888458251953, 0.026441633701324463
117918, -1.1476192474365234, -0.3807544708251953, 0.02664172649383545
117938, -1.1475658416748047, -0.38071346282958984, 0.02664223313331604
117958, -1.1476879119873047, -0.3809943199157715, 0.0263441801071167
117978, -1.1476612091064453, -0.38082122802734375, 0.026526153087615967
117998, -1.1476631164550781, -0.38086509704589844, 0.026568472385406494
118018, -1.1477127075195312, -0.38088512420654297, 0.026250571012496948
118078, -1.1477794647216797, -0.3808879852294922, 0.026404380798339844
118098, -1.147512435913086, -0.3808140754699707, 0.026483654975891113
118138, -1.1477737426757812, -0.3809375762939453, 0.026456773281097412
118198, -1.1476669311523438, -0.380859375, 0.026277005672454834
118258, -1.1477546691894531, -0.3808174133300781, 0.02651938796043396
118298, -1.1477069854736328, -0.3808584213256836, 0.026797771453857422
118318, -1.147726058959961, -0.3809809684753418, 0.026584267616271973
118338, -1.1476879119873047, -0.3809080123901367, 0.02645394206047058
118358, -1.1477031707763672, -0.3808445930480957, 0.026525169610977173
118378, -1.1475391387939453, -0.38086891174316406, 0.02668735384941101
118398, -1.1476116180419922, -0.3807516098022461, 0.02647566795349121
118418, -1.1475811004638672, -0.38075876235961914, 0.026703357696533203
118438, -1.1475715637207031, -0.3808302879333496, 0.026589930057525635
118478, -1.1476325988769531, -0.38092041015625, 0.026349753141403198
118498, -1.1476497650146484, -0.38092994689941406, 0.026664912700653076
118558, -1.147592544555664, -0.3808145523071289, 0.026407599449157715
118578, -1.1474533081054688, -0.3808112144470215, 0.026618391275405884
118598, -1.147665023803711, -0.38083887100219727, 0.02649751305580139
118658, -1.1475200653076172, -0.3807659149169922, 0.02626633644104004
118678, -1.1476573944091797, -0.3809089660644531, 0.026553422212600708
118698, -1.1476478576660156, -0.38093090057373047, 0.02653348445892334
118738, -1.1476459503173828, -0.38092851638793945, 0.02651253342628479
118758, -1.147684097290039, -0.38089895248413086, 0.026393800973892212
118798, -1.1475296020507812, -0.38077402114868164, 0.026458799839019775
118818, -1.1476669311523438, -0.38080930709838867, 0.026481539011001587
118838, -1.1476917266845703, -0.38094234466552734, 0.02625367045402527
118858, -1.1478290557861328, -0.3808407783508301, 0.02646714448928833
118878, -1.1476612091064453, -0.3808917999267578, 0.02649366855621338
118898, -1.1476058959960938, -0.38080787658691406, 0.026437342166900635
118918, -1.1476383209228516, -0.3808307647705078, 0.026515930891036987
118938, -1.1474761962890625, -0.3807868957519531, 0.026560664176940918
118958, -1.1476478576660156, -0.38092613220214844, 0.02652108669281006
118978, -1.1476020812988281, -0.38086748123168945, 0.02641838788986206
118998, -1.147470474243164, -0.3806896209716797, 0.026524484157562256
119018, -1.1475791931152344, -0.38084840774536133, 0.02648913860321045
119058, -1.1477432250976562, -0.38094425201416016, 0.02639266848564148
119078, -1.1475982666015625, -0.38088130950927734, 0.026646584272384644
119098, -1.1478004455566406, -0.38101911544799805, 0.026660054922103882
119118, -1.1476478576660156, -0.3809056282043457, 0.026481837034225464
119138, -1.1476421356201172, -0.3808908462524414, 0.026509523391723633
119158, -1.1476478576660156, -0.3808565139770508, 0.026501357555389404
119178, -1.1476860046386719, -0.38086795806884766, 0.026411235332489014
119198, -1.1476154327392578, -0.3809356689453125, 0.026490986347198486
119218, -1.1477851867675781, -0.3808932304382324, 0.026428043842315674
119238, -1.147653579711914, -0.3808879852294922, 0.026528090238571167
119258, -1.1476783752441406, -0.38091087341308594, 0.026506423950195312
119278, -1.1477012634277344, -0.3809022903442383, 0.02648743987083435
119298, -1.1475772857666016, -0.3807840347290039, 0.026582062244415283
119318, -1.1476707458496094, -0.38087987899780273, 0.026682645082473755
119338, -1.1476554870605469, -0.3809218406677246, 0.026631653308868408
119378, -1.147623062133789, -0.38084888458251953, 0.026637881994247437
119398, -1.147603988647461, -0.3808140754699707, 0.026468515396118164
119458, -1.147613525390625, -0.3808612823486328, 0.026523709297180176
119518, -1.1475830078125, -0.3809361457824707, 0.026485323905944824
119538, -1.1476879119873047, -0.3808107376098633, 0.026615619659423828
119558, -1.1475811004638672, -0.3808131217956543, 0.026461243629455566
119578, -1.1473770141601562, -0.38060855865478516, 0.02642214298248291
119598, -1.1477394104003906, -0.38097143173217773, 0.026491284370422363
119618, -1.1476593017578125, -0.38091421127319336, 0.02651035785675049
119658, -1.147613525390625, -0.3808622360229492, 0.02645784616470337
119678, -1.1475238800048828, -0.3808727264404297, 0.02651885151863098
119698, -1.1477012634277344, -0.38085412979125977, 0.026485025882720947
119738, -1.1476058959960938, -0.38082313537597656, 0.026792258024215698
119778, -1.147451400756836, -0.38075685501098633, 0.026470839977264404
119798, -1.1476497650146484, -0.38080406188964844, 0.02649003267288208
119838, -1.1476078033447266, -0.3808746337890625, 0.026403039693832397
119878, -1.1476078033447266, -0.38082075119018555, 0.026554405689239502
119898, -1.147705078125, -0.3809037208557129, 0.02660241723060608
119918, -1.147573471069336, -0.38086462020874023, 0.026557475328445435
119938, -1.1476325988769531, -0.3808612823486328, 0.02655598521232605
119978, -1.147512435913086, -0.3807864189147949, 0.026393085718154907
119998, -1.1475639343261719, -0.38073015213012695, 0.026508063077926636
120018, -1.147714614868164, -0.3809170722961426, 0.026348501443862915
120038, -1.1476669311523438, -0.38086700439453125, 0.026670634746551514
120058, -1.1475086212158203, -0.3808608055114746, 0.026298105716705322
120078, -1.1476898193359375, -0.3808765411376953, 0.026526033878326416
120098, -1.147817611694336, -0.3809361457824707, 0.026571452617645264
120118, -1.1475563049316406, -0.380861759185791, 0.026404500007629395
120138, -1.1475963592529297, -0.3809022903442383, 0.026374727487564087
120178, -1.147603988647461, -0.3809647560119629, 0.0264187753200531
120258, -1.1476573944091797, -0.3809666633605957, 0.02642226219177246
120278, -1.1476631164550781, -0.38097476959228516, 0.026493370532989502
120298, -1.1476287841796875, -0.3808584213256836, 0.026339471340179443
120318, -1.1476860046386719, -0.38095903396606445, 0.026654183864593506
120338, -1.1476306915283203, -0.38089704513549805, 0.02661120891571045
120358, -1.147512435913086, -0.38086462020874023, 0.026319265365600586
120378, -1.1476268768310547, -0.38075685501098633, 0.026600629091262817
120398, -1.1475658416748047, -0.3807945251464844, 0.026717811822891235
120458, -1.1476802825927734, -0.3809514045715332, 0.02636924386024475
120478, -1.1473674774169922, -0.3807253837585449, 0.02632009983062744
120498, -1.1476726531982422, -0.3808445930480957, 0.026617765426635742
120518, -1.1476860046386719, -0.3809194564819336, 0.026375889778137207
120538, -1.1477413177490234, -0.3809032440185547, 0.02656376361846924
120558, -1.147705078125, -0.3808436393737793, 0.02656996250152588
120598, -1.1476554870605469, -0.3809823989868164, 0.026354163885116577
120618, -1.1475543975830078, -0.3808002471923828, 0.026640385389328003
120678, -1.1476154327392578, -0.38079214096069336, 0.026592731475830078
120698, -1.1477375030517578, -0.3808417320251465, 0.026409804821014404
120718, -1.1475658416748047, -0.3808732032775879, 0.026602119207382202
120738, -1.1476421356201172, -0.38089799880981445, 0.026487141847610474
120758, -1.1477069854736328, -0.3809776306152344, 0.02651187777519226
120778, -1.1477470397949219, -0.38089466094970703, 0.026484578847885132
120798, -1.1477298736572266, -0.380831241607666, 0.02649998664855957
120818, -1.1476974487304688, -0.380831241607666, 0.026409059762954712
120838, -1.1476631164550781, -0.3809080123901367, 0.02650049328804016
120878, -1.147623062133789, -0.38085508346557617, 0.026366710662841797
120898, -1.1477241516113281, -0.38085460662841797, 0.026591777801513672
120938, -1.147653579711914, -0.380889892578125, 0.026452690362930298
120998, -1.1474189758300781, -0.38078927993774414, 0.026597589254379272
121018, -1.1476287841796875, -0.3808727264404297, 0.026416301727294922
121038, -1.147542953491211, -0.38092041015625, 0.026604920625686646
121058, -1.1476917266845703, -0.38086700439453125, 0.02646312117576599
121078, -1.1475715637207031, -0.38079833984375, 0.026652246713638306
121098, -1.1476707458496094, -0.38092851638793945, 0.02649509906768799
121118, -1.1477203369140625, -0.38087940216064453, 0.026297420263290405
121138, -1.1476001739501953, -0.38088464736938477, 0.02632206678390503
121178, -1.1476402282714844, -0.38092994689941406, 0.026524752378463745
121198, -1.1477699279785156, -0.38098573684692383, 0.026413917541503906
121218, -1.1476268768310547, -0.38080930709838867, 0.026366323232650757
121238, -1.1474590301513672, -0.3807697296142578, 0.026339560747146606
121258, -1.1476459503173828, -0.38089418411254883, 0.026537030935287476
121278, -1.1475791931152344, -0.38094139099121094, 0.026402324438095093
121318, -1.1476802825927734, -0.38080406188964844, 0.02643844485282898
121338, -1.1476612091064453, -0.3809027671813965, 0.026342540979385376
121358, -1.1476821899414062, -0.38083457946777344, 0.026530146598815918
121378, -1.1476860046386719, -0.3809661865234375, 0.02659815549850464
121398, -1.1476936340332031, -0.38091182708740234, 0.026577353477478027
121438, -1.1474971771240234, -0.3807506561279297, 0.02659711241722107
121458, -1.1477012634277344, -0.3807997703552246, 0.026393502950668335
121478, -1.1476402282714844, -0.3807659149169922, 0.026468217372894287
121498, -1.1476936340332031, -0.38086557388305664, 0.026491224765777588
121518, -1.1476020812988281, -0.3808779716491699, 0.026637524366378784
121538, -1.1473712921142578, -0.380678653717041, 0.026457756757736206
121558, -1.1476974487304688, -0.38092660903930664, 0.026775628328323364
121578, -1.1475467681884766, -0.38083410263061523, 0.026745319366455078
121598, -1.1477909088134766, -0.3809471130371094, 0.026463031768798828
121618, -1.1475486755371094, -0.3808422088623047, 0.026488125324249268
121658, -1.1474380493164062, -0.3809666633605957, 0.02635437250137329
121678, -1.1475944519042969, -0.3808588981628418, 0.02649626135826111
121718, -1.1477069854736328, -0.38082122802734375, 0.0265025794506073
121738, -1.1476497650146484, -0.3809323310852051, 0.026352763175964355
121758, -1.147613525390625, -0.380800724029541, 0.026557981967926025
121778, -1.1477069854736328, -0.3810138702392578, 0.026240885257720947
121798, -1.1477165222167969, -0.3808727264404297, 0.026498407125473022
121818, -1.1475849151611328, -0.38088083267211914, 0.02648267149925232
121838, -1.1476612091064453, -0.3808121681213379, 0.026654452085494995
121878, -1.1476154327392578, -0.38086700439453125, 0.026619821786880493
121898, -1.147623062133789, -0.38076162338256836, 0.026497751474380493
121918, -1.1476860046386719, -0.3808608055114746, 0.026436924934387207
121938, -1.1476593017578125, -0.3808588981628418, 0.026685655117034912
121958, -1.1475753784179688, -0.38088226318359375, 0.02666032314300537
121978, -1.1477546691894531, -0.3808917999267578, 0.0263214111328125
121998, -1.1477832794189453, -0.3809537887573242, 0.026468932628631592
122018, -1.1476325988769531, -0.38080930709838867, 0.026573508977890015
122038, -1.1476154327392578, -0.38085269927978516, 0.026501208543777466
122078, -1.147653579711914, -0.3808465003967285, 0.026491880416870117
122118, -1.147552490234375, -0.38091230392456055, 0.02646651864051819
122138, -1.1475715637207031, -0.38085412979125977, 0.02646958827972412
122198, -1.1477508544921875, -0.3809056282043457, 0.026468276977539062
122218, -1.147674560546875, -0.38086700439453125, 0.02648833394050598
122238, -1.147705078125, -0.380826473236084, 0.026593267917633057
122258, -1.1476879119873047, -0.3809471130371094, 0.026293635368347168
122278, -1.1477622985839844, -0.3808884620666504, 0.026544690132141113
122318, -1.1477394104003906, -0.38086605072021484, 0.026371628046035767
122338, -1.1475963592529297, -0.38092803955078125, 0.026434212923049927
122358, -1.1477489471435547, -0.38095617294311523, 0.026389330625534058
122378, -1.1476211547851562, -0.38091230392456055, 0.02653193473815918
122418, -1.147634506225586, -0.38089704513549805, 0.026341557502746582
122438, -1.1476974487304688, -0.3808326721191406, 0.026516437530517578
122458, -1.1476383209228516, -0.38089513778686523, 0.02651342749595642
122478, -1.1476612091064453, -0.38088560104370117, 0.02646392583847046
122498, -1.147745132446289, -0.3809051513671875, 0.02646276354789734
122518, -1.1476402282714844, -0.3808622360229492, 0.026623547077178955
122538, -1.1476173400878906, -0.3808097839355469, 0.0265180766582489
122598, -1.1476459503173828, -0.38082170486450195, 0.026553332805633545
122618, -1.1476764678955078, -0.38086938858032227, 0.026453852653503418
122638, -1.147653579711914, -0.38074445724487305, 0.026532381772994995
122658, -1.147562026977539, -0.38089990615844727, 0.02647516131401062
122698, -1.1476078033447266, -0.3808269500732422, 0.026645779609680176
122718, -1.1476554870605469, -0.3809695243835449, 0.026548951864242554
122738, -1.1476993560791016, -0.38094091415405273, 0.026347726583480835
122758, -1.1476192474365234, -0.380856990814209, 0.02663859724998474
122778, -1.1476249694824219, -0.38089656829833984, 0.026431024074554443
122798, -1.147592544555664, -0.38093042373657227, 0.026473015546798706
122838, -1.1476325988769531, -0.3808627128601074, 0.026602059602737427
122858, -1.1476936340332031, -0.38088178634643555, 0.026581257581710815
122878, -1.147674560546875, -0.3809623718261719, 0.026427239179611206
122898, -1.1476173400878906, -0.3809242248535156, 0.026409655809402466
122918, -1.1476516723632812, -0.380892276763916, 0.026517361402511597
122938, -1.1476688385009766, -0.3809394836425781, 0.02652326226234436
122978, -1.1472930908203125, -0.3807559013366699, 0.026511013507843018
123018, -1.1475944519042969, -0.38099098205566406, 0.026260554790496826
123058, -1.1477031707763672, -0.38088512420654297, 0.026433944702148438
123078, -1.1476669311523438, -0.38086366653442383, 0.026448100805282593
123098, -1.1476573944091797, -0.38088321685791016, 0.02661961317062378
123118, -1.147745132446289, -0.38095712661743164, 0.026461690664291382
123138, -1.1476421356201172, -0.38088178634643555, 0.026502758264541626
123158, -1.1476707458496094, -0.3809208869934082, 0.026389896869659424
123178, -1.147491455078125, -0.3809676170349121, 0.026377975940704346
123198, -1.1475887298583984, -0.38091564178466797, 0.026323258876800537
123218, -1.14764404296875, -0.38073062896728516, 0.026760607957839966
123258, -1.1476631164550781, -0.3809642791748047, 0.026504814624786377
123278, -1.1476879119873047, -0.38094568252563477, 0.026487112045288086
123298, -1.1476211547851562, -0.38080549240112305, 0.02651357650756836
123318, -1.1477031707763672, -0.3808622360229492, 0.02632918953895569
123338, -1.1476764678955078, -0.38089466094970703, 0.026578396558761597
123358, -1.1476974487304688, -0.3808732032775879, 0.026378333568572998
123378, -1.1476497650146484, -0.38082265853881836, 0.02640765905380249
123398, -1.1475410461425781, -0.38089513778686523, 0.026442915201187134
123418, -1.1476631164550781, -0.38085174560546875, 0.02644360065460205
123438, -1.1475963592529297, -0.3808169364929199, 0.02651304006576538
123458, -1.1477031707763672, -0.38095808029174805, 0.026465624570846558
123478, -1.1476688385009766, -0.3807492256164551, 0.02649429440498352
123498, -1.1476306915283203, -0.38087034225463867, 0.026597052812576294
123518, -1.1478328704833984, -0.38086748123168945, 0.026592642068862915
123538, -1.1476268768310547, -0.3809065818786621, 0.026579618453979492
123558, -1.1476306915283203, -0.3809323310852051, 0.026610076427459717
123578, -1.1474666595458984, -0.3808422088623047, 0.026602119207382202
123598, -1.1476516723632812, -0.38097620010375977, 0.026449054479599
123618, -1.1475944519042969, -0.3808259963989258, 0.026599228382110596
123658, -1.147603988647461, -0.3808431625366211, 0.026353776454925537
123678, -1.1476860046386719, -0.38095569610595703, 0.026625096797943115
123758, -1.1476421356201172, -0.380983829498291, 0.026401668787002563
123778, -1.147573471069336, -0.38097572326660156, 0.026481688022613525
123798, -1.1478023529052734, -0.38106441497802734, 0.026484906673431396
123818, -1.147653579711914, -0.38092994689941406, 0.026495128870010376
123838, -1.1476974487304688, -0.3809685707092285, 0.026482880115509033
123858, -1.1476612091064453, -0.3809165954589844, 0.026399582624435425
123878, -1.1476497650146484, -0.38082218170166016, 0.026550382375717163
123898, -1.1476573944091797, -0.3808927536010742, 0.026579558849334717
123918, -1.147684097290039, -0.380979061126709, 0.02652689814567566
123938, -1.1475257873535156, -0.3808884620666504, 0.026574701070785522
123958, -1.1476726531982422, -0.3809351921081543, 0.02632102370262146
123978, -1.1476020812988281, -0.38086843490600586, 0.026596516370773315
124018, -1.1475906372070312, -0.38094139099121094, 0.026477068662643433
124038, -1.1476669311523438, -0.3809165954589844, 0.026557713747024536
124058, -1.1476783752441406, -0.3809490203857422, 0.02659556269645691
124078, -1.1476783752441406, -0.38088560104370117, 0.026393413543701172
124098, -1.1476364135742188, -0.38080835342407227, 0.026430726051330566
124118, -1.1476287841796875, -0.38094329833984375, 0.026466697454452515
124178, -1.1476554870605469, -0.380800724029541, 0.026574760675430298
124198, -1.1476211547851562, -0.38094234466552734, 0.026534289121627808
124218, -1.1476325988769531, -0.38086557388305664, 0.026636868715286255
124258, -1.1475582122802734, -0.3808002471923828, 0.02650877833366394
124278, -1.1475849151611328, -0.38081789016723633, 0.026629745960235596
124298, -1.1476249694824219, -0.38082408905029297, 0.026422858238220215
124318, -1.1476154327392578, -0.38096189498901367, 0.0263996422290802
124338, -1.1476097106933594, -0.3808913230895996, 0.026585102081298828
124358, -1.1476898193359375, -0.38101673126220703, 0.026544809341430664
124378, -1.1476211547851562, -0.3808870315551758, 0.026387929916381836
124398, -1.1476020812988281, -0.3808293342590332, 0.02647101879119873
124418, -1.1475677490234375, -0.3808140754699707, 0.026393115520477295
124458, -1.1475582122802734, -0.38094234466552734, 0.026567131280899048
124478, -1.1476993560791016, -0.3809218406677246, 0.026515215635299683
124498, -1.1476287841796875, -0.3809804916381836, 0.026553720235824585
124518, -1.1476688385009766, -0.38080406188964844, 0.02646404504776001
124578, -1.1477203369140625, -0.38094520568847656, 0.02649804949760437
124598, -1.1475296020507812, -0.38081979751586914, 0.026391685009002686
124618, -1.1475334167480469, -0.380856990814209, 0.026228666305541992
124638, -1.147481918334961, -0.3809375762939453, 0.02642238140106201
124658, -1.1476821899414062, -0.38099241256713867, 0.026360392570495605
124678, -1.1475391387939453, -0.38082313537597656, 0.026599377393722534
124698, -1.1476478576660156, -0.38090991973876953, 0.02635011076927185
124738, -1.1476478576660156, -0.3809018135070801, 0.026526212692260742
124758, -1.1475868225097656, -0.3808865547180176, 0.026472628116607666
124778, -1.1477622985839844, -0.380918025970459, 0.026416748762130737
124798, -1.1476078033447266, -0.38096046447753906, 0.026813387870788574
124818, -1.1477584838867188, -0.38087034225463867, 0.02654990553855896
124838, -1.1476154327392578, -0.38091325759887695, 0.026496827602386475
124858, -1.1475353240966797, -0.3807406425476074, 0.026447832584381104
124878, -1.147613525390625, -0.3808450698852539, 0.02660471200942993
124898, -1.147745132446289, -0.38091373443603516, 0.026370704174041748
124918, -1.1476116180419922, -0.3809318542480469, 0.026556044816970825
124998, -1.147623062133789, -0.38086509704589844, 0.026415646076202393
125018, -1.1476783752441406, -0.38083696365356445, 0.02642962336540222
125038, -1.1476078033447266, -0.380918025970459, 0.026340603828430176
125078, -1.1475849151611328, -0.38090991973876953, 0.02637311816215515
125098, -1.1476402282714844, -0.3808755874633789, 0.02643457055091858
125118, -1.1475830078125, -0.38088130950927734, 0.02672410011291504
125138, -1.1476917266845703, -0.3807864189147949, 0.026418715715408325
