timeTick, yaw, laserFront
44810, -0.5911441445350647, 0
44830, -0.5916299223899841, 272.0
44850, -0.5933858156204224, 272.0
44870, -0.5944805145263672, 274.0
44890, -0.5952336192131042, 274.0
44910, -0.5977979898452759, 274.0
44930, -0.5984309315681458, 274.0
44950, -0.5988470911979675, 274.0
44970, -0.5991569757461548, 272.0
44990, -0.5987697839736938, 272.0
45010, -0.5995305180549622, 272.0
45030, -0.6003749966621399, 272.0
45050, -0.5991269946098328, 272.0
45070, -0.5988374948501587, 264.0
45090, -0.5979194641113281, 264.0
45110, -0.5987834930419922, 264.0
45130, -0.5996693968772888, 264.0
45150, -0.5992029905319214, 264.0
45170, -0.6007258296012878, 276.0
45190, -0.5991169214248657, 276.0
45210, -0.6014713644981384, 276.0
45230, -0.6024801731109619, 276.0
45250, -0.6025640964508057, 276.0
45270, -0.6018171906471252, 273.0
45290, -0.6026782393455505, 273.0
45310, -0.6036592125892639, 273.0
45330, -0.6035420298576355, 273.0
45350, -0.604927122592926, 273.0
45370, -0.6055125594139099, 269.0
45390, -0.6047233939170837, 269.0
45410, -0.6059051752090454, 269.0
45430, -0.6063739657402039, 269.0
45450, -0.6075507998466492, 269.0
45470, -0.6065316796302795, 271.0
45490, -0.6065564155578613, 271.0
45510, -0.6073458194732666, 271.0
45530, -0.608527660369873, 271.0
45550, -0.6076158881187439, 271.0
45570, -0.6087177395820618, 272.0
45590, -0.6075038909912109, 272.0
45610, -0.6067919135093689, 272.0
45630, -0.6069861650466919, 272.0
45650, -0.604795515537262, 272.0
45670, -0.6051987409591675, 273.0
45690, -0.6057758927345276, 273.0
45710, -0.6045989990234375, 273.0
45730, -0.6050297021865845, 273.0
45750, -0.6075737476348877, 273.0
45770, -0.6055948734283447, 274.0
45790, -0.6059293150901794, 274.0
45810, -0.6062960028648376, 274.0
45830, -0.6075529456138611, 274.0
45850, -0.6077187061309814, 274.0
45870, -0.6096483469009399, 272.0
45890, -0.6090071201324463, 272.0
45910, -0.6094072461128235, 272.0
45930, -0.6081278324127197, 272.0
45950, -0.6082221865653992, 272.0
45970, -0.6094827055931091, 269.0
45990, -0.6105542182922363, 269.0
46010, -0.6113226413726807, 269.0
46030, -0.6114851832389832, 269.0
46050, -0.6109017729759216, 269.0
46070, -0.6122188568115234, 274.0
46090, -0.6142600774765015, 274.0
46110, -0.6167687773704529, 274.0
46130, -0.6165292263031006, 274.0
46150, -0.6178277134895325, 274.0
46170, -0.6194928884506226, 270.0
46190, -0.6188949942588806, 270.0
46210, -0.6191663146018982, 270.0
46230, -0.6197237968444824, 270.0
46250, -0.6196585893630981, 270.0
46270, -0.619816780090332, 272.0
46290, -0.6211698055267334, 272.0
46310, -0.6209828853607178, 272.0
46330, -0.6231662034988403, 272.0
46350, -0.6234251260757446, 272.0
46370, -0.62214195728302, 270.0
46390, -0.6230902671813965, 270.0
46410, -0.6228510737419128, 270.0
46430, -0.6221752166748047, 270.0
46450, -0.623036801815033, 270.0
46470, -0.6238573789596558, 277.0
46490, -0.6219049692153931, 277.0
46510, -0.6229011416435242, 277.0
46530, -0.6237228512763977, 277.0
46550, -0.6261046528816223, 277.0
46570, -0.6266894936561584, 273.0
46590, -0.624700129032135, 273.0
46610, -0.6238453388214111, 273.0
46630, -0.6251403093338013, 273.0
46650, -0.6249946355819702, 273.0
46670, -0.6249738335609436, 273.0
46690, -0.6265493035316467, 273.0
46710, -0.6257362365722656, 273.0
46730, -0.6257306337356567, 273.0
46750, -0.6262831687927246, 273.0
46770, -0.627130925655365, 274.0
46790, -0.6264711022377014, 274.0
46810, -0.6268911361694336, 274.0
46830, -0.6266957521438599, 274.0
46850, -0.6272088885307312, 274.0
46870, -0.6269611716270447, 271.0
46890, -0.6268474459648132, 271.0
46910, -0.6266528964042664, 271.0
46930, -0.6248984336853027, 271.0
46950, -0.6252840161323547, 271.0
46970, -0.6248198747634888, 272.0
46990, -0.6265864968299866, 272.0
47010, -0.626706600189209, 272.0
47030, -0.6277844905853271, 272.0
47050, -0.6290885210037231, 272.0
47070, -0.6304075717926025, 273.0
47090, -0.6318570375442505, 273.0
47110, -0.6316475868225098, 273.0
47130, -0.6317217350006104, 273.0
47150, -0.6339671611785889, 273.0
47170, -0.6344857811927795, 273.0
47190, -0.6335107684135437, 273.0
47210, -0.6341801285743713, 273.0
47230, -0.6336220502853394, 273.0
47250, -0.6331851482391357, 273.0
47270, -0.6341967582702637, 266.0
47290, -0.006632912904024124, 266.0
47310, 6.361091800499707e-05, 266.0
47331, 0.002225626725703478, 266.0
47350, 0.005951911676675081, 266.0
47372, 0.006534235551953316, 273.0
47390, 0.01014302670955658, 273.0
47411, 0.0068301125429570675, 273.0
47430, 0.009396092034876347, 273.0
47450, 0.010160575620830059, 273.0
47471, 0.008122771047055721, 275.0
47490, 0.008405863307416439, 275.0
47510, 0.007012801244854927, 275.0
47532, 0.0077091180719435215, 275.0
47550, 0.00760333426296711, 275.0
47570, 0.006169451866298914, 275.0
47590, 0.0057344320230185986, 275.0
47610, 0.004932686686515808, 275.0
47631, 0.0035284508485347033, 275.0
47650, 0.0026935033965855837, 275.0
47672, 0.003056379035115242, 273.0
47690, 0.00221582455560565, 273.0
47710, 0.001986366230994463, 273.0
47732, 0.0010902441572397947, 273.0
47750, 0.0007354459376074374, 273.0
47771, 0.0005255687283352017, 271.0
47790, -0.0008773416629992425, 271.0
47810, -0.00026038227952085435, 271.0
47832, -0.00041507164132781327, 271.0
47850, -0.0018256702460348606, 271.0
47872, 9.321196898781636e-07, 271.0
47890, 0.0005604233010672033, 271.0
47910, -0.001801945618353784, 271.0
47930, -0.0007892155554145575, 271.0
47950, -0.0010941349901258945, 271.0
47970, -0.001480946782976389, 272.0
47990, 9.941565076587722e-05, 272.0
48010, 0.0007169755408540368, 272.0
48030, -0.0004483043448999524, 272.0
48050, 0.00046057032886892557, 272.0
48070, -0.002048115711659193, 274.0
48090, 0.0001778285950422287, 274.0
48110, 0.00019611662719398737, 274.0
48130, -0.0005042131524533033, 274.0
48150, -0.0017428293358534575, 274.0
48170, -0.0022277943789958954, 271.0
48190, -0.0036459597758948803, 271.0
48210, -0.00394520815461874, 271.0
48230, -0.0040231915190815926, 271.0
48250, -0.0036843724083155394, 271.0
48270, -0.002847303170710802, 272.0
48290, -0.0023605525493621826, 272.0
48310, -0.0032160256523638964, 272.0
48330, -0.002605983056128025, 272.0
48350, -0.00129047897644341, 272.0
48370, -1.4505173567158636e-05, 275.0
48390, -0.0006340492400340736, 275.0
48410, -0.0012606792151927948, 275.0
48430, -0.0018914993852376938, 275.0
48450, -0.0019277044339105487, 275.0
48470, -0.0024590669199824333, 268.0
48490, -0.004585125017911196, 268.0
48510, -0.003632226260378957, 268.0
48530, -0.0038793650455772877, 268.0
48550, -0.0024770551826804876, 268.0
48570, -0.003414238104596734, 269.0
48590, -0.00265967077575624, 269.0
48610, -0.0036764428950846195, 269.0
48630, -0.0034501247573643923, 269.0
48650, -0.004912863485515118, 269.0
48670, -0.003788574133068323, 275.0
48690, -0.004779094830155373, 275.0
48710, -0.004984564147889614, 275.0
48730, -0.005440882407128811, 275.0
48750, -0.0071749440394341946, 275.0
48770, -0.007423569913953543, 272.0
48790, -0.007274669595062733, 272.0
48811, -0.008068736642599106, 272.0
48830, -0.008794553577899933, 272.0
48850, -0.008281311020255089, 272.0
48870, -0.008585970848798752, 271.0
48890, -0.009935184381902218, 271.0
48910, -0.009885330684483051, 271.0
48930, -0.008646843954920769, 271.0
48950, -0.008319882676005363, 271.0
48970, -0.009160053916275501, 273.0
48990, -0.0091219712048769, 273.0
49010, -0.009299864061176777, 273.0
49030, -0.009920842945575714, 273.0
49050, -0.009963165037333965, 273.0
49070, -0.010884445160627365, 279.0
49090, -0.010441153310239315, 279.0
49110, -0.010592678561806679, 279.0
49130, -0.009754863567650318, 279.0
49151, -0.009447503834962845, 279.0
49170, -0.009355624206364155, 272.0
49190, -0.01078799832612276, 272.0
49211, -0.01264264713972807, 272.0
49230, -0.011499855667352676, 272.0
49250, -0.012982026673853397, 272.0
49270, -0.01142262015491724, 272.0
49290, -0.01183356810361147, 272.0
49310, -0.011648297309875488, 272.0
49330, -0.010895024053752422, 272.0
49350, -0.01145971566438675, 272.0
49370, -0.011811533942818642, 270.0
49390, -0.012088027782738209, 270.0
49410, -0.013684865087270737, 270.0
49430, -0.012882730923593044, 270.0
49450, -0.012509100139141083, 270.0
49470, -0.012352075427770615, 272.0
49490, -0.013523549772799015, 272.0
49510, -0.013080472126603127, 272.0
49530, -0.012913570739328861, 272.0
49550, -0.012343363836407661, 272.0
49570, -0.012773982249200344, 274.0
49590, -0.012565209530293941, 274.0
49610, -0.013049119152128696, 274.0
49630, -0.013349778950214386, 274.0
49650, -0.013263228349387646, 274.0
49671, -0.01325314398854971, 274.0
49690, -0.01281876489520073, 274.0
49710, -0.013592256233096123, 274.0
49730, -0.013169968500733376, 274.0
49750, -0.0120864761993289, 274.0
49771, -0.01069125160574913, 271.0
49790, -0.009942823089659214, 271.0
49811, -0.009197060018777847, 271.0
49830, -0.0072911824099719524, 271.0
49850, -0.0074457828886806965, 271.0
49871, -0.006880627945065498, 270.0
49890, -0.007526723202317953, 270.0
49911, -0.008119274862110615, 270.0
49930, -0.007132067810744047, 270.0
49950, -0.008152581751346588, 270.0
49970, -0.007505373563617468, 273.0
49990, -0.0069410125724971294, 273.0
50010, -0.007602504454553127, 273.0
50030, -0.006625775247812271, 273.0
50051, -0.00762985972687602, 273.0
50070, -0.006211590021848679, 276.0
50090, -0.008793025277554989, 276.0
50110, -0.007085313554853201, 276.0
50130, -0.0058775595389306545, 276.0
50150, -0.0060155331157147884, 276.0
50170, -0.0048587811179459095, 272.0
50190, -0.004419478587806225, 272.0
50210, -0.004210307728499174, 272.0
50230, -0.0052086953073740005, 272.0
50250, -0.007994984276592731, 272.0
50270, -0.007491747383028269, 271.0
50290, -0.007049280218780041, 271.0
50310, -0.006139416713267565, 271.0
50330, -0.006757652852684259, 271.0
50350, -0.0061448710039258, 271.0
50371, -0.006106675136834383, 274.0
50390, -0.008185167796909809, 274.0
50410, -0.00937122292816639, 274.0
50430, -0.007690034806728363, 274.0
50450, -0.006896075792610645, 274.0
50470, -0.007543313317000866, 273.0
50490, -0.007577179931104183, 273.0
50510, -0.007706705946475267, 273.0
50530, -0.00764475716277957, 273.0
50550, -0.007410511374473572, 273.0
50571, -0.007279822137206793, 272.0
50590, -0.008474955335259438, 272.0
50611, -0.008941618725657463, 272.0
50630, -0.009016208350658417, 272.0
50650, -0.008824956603348255, 272.0
50670, -0.009118083864450455, 274.0
50690, -0.008118290454149246, 274.0
50710, -0.009429682977497578, 274.0
50730, -0.01120020356029272, 274.0
50751, -0.011945956386625767, 274.0
50770, -0.012881363742053509, 276.0
50790, -0.014628661796450615, 276.0
50810, -0.014906471595168114, 276.0
50830, -0.01326661929488182, 276.0
50850, -0.013524721376597881, 276.0
50871, -0.012319972738623619, 273.0
50890, -0.01274313498288393, 273.0
50911, -0.014043578878045082, 273.0
50930, -0.01441550999879837, 273.0
50951, -0.014023481868207455, 273.0
50972, -0.014056660234928131, 273.0
50990, -0.014451655559241772, 273.0
51011, -0.013788802549242973, 273.0
51030, -0.012016752734780312, 273.0
51050, -0.011916056275367737, 273.0
51070, -0.012781701050698757, 273.0
51090, -0.012856374494731426, 273.0
51110, -0.012616648338735104, 273.0
51130, -0.012497921474277973, 273.0
51150, -0.012721423991024494, 273.0
51171, -0.013830827549099922, 273.0
51190, -0.013365134596824646, 273.0
51211, -0.013110107742249966, 273.0
51230, -0.014205275103449821, 273.0
51250, -0.014118033461272717, 273.0
51270, -0.014228833839297295, 267.0
51290, -0.013691128231585026, 267.0
51311, -0.013555656187236309, 267.0
51330, -0.01533507090061903, 267.0
51351, -0.014171628281474113, 267.0
51372, -0.01381603442132473, 267.0
51390, -0.014616696164011955, 267.0
51410, -0.013960468582808971, 267.0
51430, -0.014590570703148842, 267.0
51450, -0.013574158772826195, 267.0
51471, -0.013726290315389633, 277.0
51490, -0.014466263353824615, 277.0
51510, -0.014164680615067482, 277.0
51530, -0.015022036619484425, 277.0
51550, -0.015444214455783367, 277.0
51570, -0.014347546733915806, 274.0
51590, -0.015934327617287636, 274.0
51610, -0.017933053895831108, 274.0
51630, -0.016741834580898285, 274.0
51650, -0.015579115599393845, 274.0
51671, -0.01609172858297825, 274.0
51690, -0.017234811559319496, 274.0
51710, -0.01614094153046608, 274.0
51730, -0.015946364030241966, 274.0
51750, -0.016523165628314018, 274.0
51770, -0.016423596069216728, 274.0
51790, -0.016371572390198708, 274.0
51810, -0.016006004065275192, 274.0
51830, -0.018737556412816048, 274.0
51851, -0.01721661351621151, 274.0
51870, -0.019013240933418274, 273.0
51890, -0.018959634006023407, 273.0
51910, -0.01962292566895485, 273.0
51930, -0.020729217678308487, 273.0
51950, -0.020169595256447792, 273.0
51970, -0.01933101750910282, 270.0
51990, -0.020514333620667458, 270.0
52010, -0.02271411195397377, 270.0
52030, -0.022930197417736053, 270.0
52050, -0.02181197702884674, 270.0
52070, -0.021370552480220795, 270.0
52090, -0.022226685658097267, 270.0
52110, -0.021867170929908752, 270.0
52130, -0.021359413862228394, 270.0
52150, -0.023624934256076813, 270.0
52170, -0.022531544789671898, 271.0
52190, -0.025650741532444954, 271.0
52211, -0.026755593717098236, 271.0
52230, -0.028086315840482712, 271.0
52250, -0.027660517022013664, 271.0
52270, -0.0281342975795269, 275.0
52291, -0.029724614694714546, 275.0
52310, -0.029259221628308296, 275.0
52330, -0.02922237291932106, 275.0
52351, -0.03098636120557785, 275.0
52370, -0.031130265444517136, 274.0
52390, -0.03377491608262062, 274.0
52410, -0.034476231783628464, 274.0
52430, -0.03385673835873604, 274.0
52450, -0.031620051711797714, 274.0
52470, -0.030811602249741554, 275.0
52490, -0.0310401301831007, 275.0
52510, -0.03226785361766815, 275.0
52530, -0.03155156970024109, 275.0
52551, -0.021607263013720512, 275.0
52570, -0.019225122407078743, 269.0
52590, -0.022093040868639946, 269.0
52610, -0.017269089818000793, 269.0
52630, -0.01750981993973255, 269.0
52651, -0.018008869141340256, 269.0
52670, -0.015031609684228897, 274.0
52691, -0.008176925592124462, 274.0
52710, -0.004540702328085899, 274.0
52730, -0.0141371451318264, 274.0
52751, -0.01836797036230564, 274.0
52770, -0.013514908961951733, 280.0
52790, -0.01505545899271965, 280.0
52810, -0.011301739141345024, 280.0
52830, -0.004416651092469692, 280.0
52850, -0.01689019426703453, 280.0
52870, -0.008557086810469627, 282.0
52890, -0.007798437960445881, 282.0
52910, -0.0037505829241126776, 282.0
52930, -0.007109480444341898, 282.0
52950, -0.01367270015180111, 282.0
52970, -0.007655922323465347, 284.0
52990, 0.0027932666707783937, 284.0
53010, -5.506085290107876e-05, 284.0
53030, 0.0011760122142732143, 284.0
53051, -0.0009493964607827365, 284.0
53070, 0.002853310201317072, 282.0
53090, -0.0024755659978836775, 282.0
53111, -0.015012403018772602, 282.0
53130, -0.005881514400243759, 282.0
53152, -0.003971169702708721, 282.0
53170, -0.01652577705681324, 289.0
53191, -0.011340437456965446, 289.0
53210, -0.0055415937677025795, 289.0
53230, -0.0018336694920435548, 289.0
53251, -0.009683690033853054, 289.0
53270, -0.011955955997109413, 283.0
53290, -0.002250261139124632, 283.0
53310, -0.0067736683413386345, 283.0
53330, -0.002823843155056238, 283.0
53350, -0.010327483527362347, 283.0
53370, -0.007554317824542522, 283.0
53390, -0.012862131930887699, 283.0
53410, -0.012891717255115509, 283.0
53430, -0.0029591189231723547, 283.0
53450, 0.005416433326900005, 283.0
53470, -0.022859470918774605, 289.0
53490, -0.01759013719856739, 289.0
53511, -0.008757920004427433, 289.0
53530, 0.0031174789182841778, 289.0
53552, -0.012418976984918118, 289.0
53570, -0.01911788433790207, 287.0
53591, -0.016468878835439682, 287.0
53610, -0.025663409382104874, 287.0
53630, -0.01590517908334732, 287.0
53650, -0.022067228332161903, 287.0
53670, -0.00574825145304203, 291.0
53690, -0.02290724590420723, 291.0
53710, -0.0305262990295887, 291.0
53730, -0.021218573674559593, 291.0
53750, -0.015577362850308418, 291.0
53770, -0.03537807613611221, 293.0
53790, -0.02175925113260746, 293.0
53810, -0.012974451296031475, 293.0
53830, -0.019160591065883636, 293.0
53851, -0.03225894272327423, 293.0
53870, -0.039393022656440735, 297.0
53890, -0.021301450207829475, 297.0
53910, -0.04012906551361084, 297.0
53930, -0.012077806517481804, 297.0
53951, 0.0035334541462361813, 297.0
53970, -0.03551811724901199, 299.0
53991, -0.04643973708152771, 299.0
54011, -0.048883628100156784, 299.0
54030, -0.04400557652115822, 299.0
54050, -0.02748694084584713, 299.0
54070, 0.006565652787685394, 298.0
54090, 0.0171047430485487, 298.0
54110, 0.05497143417596817, 298.0
54130, 0.11773613840341568, 298.0
54151, 0.19568954408168793, 298.0
54170, 0.27057430148124695, 301.0
54190, 0.24813219904899597, 301.0
54210, 0.23658215999603271, 301.0
54230, 0.30626627802848816, 301.0
54251, 0.4235847592353821, 301.0
54270, 0.5519469380378723, 306.0
54290, 0.7138742804527283, 306.0
54312, 0.8992259502410889, 306.0
54330, 1.023458480834961, 306.0
54352, 1.0589382648468018, 306.0
54370, 1.0662976503372192, 299.0
54392, 1.0976895093917847, 299.0
54410, 1.1686919927597046, 299.0
54430, 1.2334588766098022, 299.0
54451, 1.2776851654052734, 299.0
54470, 1.3098667860031128, 281.0
54490, 1.3448699712753296, 281.0
54510, 1.4090135097503662, 281.0
54530, 1.5047985315322876, 281.0
54550, 1.6133443117141724, 281.0
54570, 1.7096246480941772, 307.0
54590, 1.7714579105377197, 307.0
54610, 1.821070671081543, 307.0
54630, 1.8510024547576904, 307.0
54650, 1.8776205778121948, 307.0
54670, 1.9233297109603882, 422.0
54690, 1.973382592201233, 422.0
54710, 2.034844398498535, 422.0
54730, 2.059596538543701, 422.0
54752, 2.0914504528045654, 422.0
54770, 2.100283145904541, 732.0
54792, 2.07534122467041, 732.0
54812, 2.0403316020965576, 732.0
54830, 2.011225938796997, 732.0
54852, 2.0119266510009766, 732.0
54870, 2.026149034500122, 32766.0
54890, 2.0509297847747803, 32766.0
54910, 2.0880353450775146, 32766.0
54930, 2.1262571811676025, 32766.0
54950, 2.1496639251708984, 32766.0
54970, 2.1641247272491455, 32766.0
54991, 2.188908576965332, 32766.0
55010, 2.234902858734131, 32766.0
55030, 2.3126635551452637, 32766.0
55050, 2.4189772605895996, 32766.0
55070, 2.545474052429199, 32766.0
55091, 2.678950071334839, 32766.0
55110, 2.8184499740600586, 32766.0
55130, 2.9588921070098877, 32766.0
55150, 3.0898399353027344, 32766.0
55170, 3.22835373878479, 32766.0
55191, 3.351902484893799, 32766.0
55210, 3.4876387119293213, 32766.0
55231, 3.6259140968322754, 32766.0
55252, 3.7882933616638184, 32766.0
55270, 3.9504318237304688, 32766.0
55292, 4.1311936378479, 32766.0
55310, 4.324379920959473, 32766.0
55330, 4.505125999450684, 32766.0
55352, 4.689988613128662, 32766.0
55370, 4.863613605499268, 32766.0
55390, 5.036653518676758, 32766.0
55410, 5.21220588684082, 32766.0
55430, 5.396641731262207, 32766.0
55451, 5.576714515686035, 32766.0
55470, 5.759443759918213, 32766.0
55490, 5.950967311859131, 32766.0
55510, 6.13470458984375, 32766.0
55530, 6.299534320831299, 32766.0
55550, 6.459742546081543, 32766.0
55570, 6.603576183319092, 32766.0
55590, 6.74069356918335, 32766.0
55610, 6.869822978973389, 32766.0
55630, 6.996673107147217, 32766.0
55650, 7.114593029022217, 32766.0
55670, 7.233529567718506, 32766.0
55691, 7.342220783233643, 32766.0
55710, 7.4321608543396, 32766.0
55730, 7.508366584777832, 32766.0
55750, 7.579919815063477, 32766.0
55770, 7.635845184326172, 32766.0
55790, 7.6717963218688965, 32766.0
55810, 7.694055557250977, 32766.0
55830, 7.709275245666504, 32766.0
