timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3
167243, 157683.21875, 118435.1484375, 157806.671875, 154318.921875, 142675.5, 153082.78125
167263, 157677.4375, 118433.671875, 157806.671875, 154317.0, 142687.734375, 153084.03125
167283, 157677.4375, 118441.046875, 157804.75, 154325.21875, 142660.453125, 153088.390625
167323, 157677.4375, 118444.7421875, 157802.8125, 154322.0, 142681.078125, 153085.25
167343, 157675.515625, 118444.0, 157806.671875, 154321.40625, 142674.4375, 153084.640625
167363, 157677.4375, 118439.5703125, 157806.671875, 154318.328125, 142679.328125, 153093.359375
167383, 157677.4375, 118444.0, 157806.671875, 154318.328125, 142679.328125, 153093.359375
167403, 157679.359375, 118444.0, 157804.75, 154317.59375, 142677.578125, 153090.875
167423, 157675.515625, 118439.5703125, 157804.75, 154314.515625, 142683.53125, 153084.640625
167443, 157679.359375, 118437.359375, 157804.75, 154320.828125, 142673.375, 153089.0
167463, 157675.515625, 118445.4765625, 157802.8125, 154318.328125, 142670.9375, 153084.03125
167503, 157679.359375, 118435.8828125, 157802.8125, 154316.421875, 142676.1875, 153086.515625
167543, 157673.578125, 118442.5234375, 157806.671875, 154321.40625, 142676.1875, 153086.515625
167563, 157681.296875, 118451.3828125, 157804.75, 154323.3125, 142673.75, 153091.484375
167583, 157675.515625, 118445.4765625, 157806.671875, 154323.90625, 142682.84375, 153086.515625
167603, 157677.4375, 118441.046875, 157804.75, 154326.984375, 142681.078125, 153082.78125
167623, 157677.4375, 118439.5703125, 157804.75, 154326.984375, 142681.078125, 153082.78125
167643, 157677.4375, 118441.7890625, 157804.75, 154328.890625, 142680.390625, 153084.03125
167663, 157677.4375, 118441.046875, 157802.8125, 154322.578125, 142679.328125, 153084.640625
167683, 157679.359375, 118440.3125, 157804.75, 154317.0, 142675.5, 153079.6875
167703, 157677.4375, 118444.0, 157804.75, 154330.796875, 142676.890625, 153096.453125
167723, 157677.4375, 118451.3828125, 157804.75, 154321.40625, 142678.640625, 153082.78125
167743, 157679.359375, 118445.4765625, 157806.671875, 154321.40625, 142678.640625, 153082.78125
167763, 157675.515625, 118451.3828125, 157804.75, 154319.5, 142679.328125, 153082.171875
167803, 157677.4375, 118445.4765625, 157808.609375, 154328.3125, 142675.125, 153095.84375
167823, 157677.4375, 118435.140625, 157804.75, 154329.484375, 142682.84375, 153084.03125
167843, 157683.21875, 118450.640625, 157802.8125, 154320.828125, 142673.75, 153091.484375
167863, 157677.4375, 118446.953125, 157806.671875, 154316.421875, 142679.328125, 153077.8125
167883, 157677.4375, 118440.3125, 157806.671875, 154331.390625, 142682.46875, 153095.84375
167903, 157675.515625, 118446.21875, 157806.671875, 154319.5, 142675.125, 153095.84375
167923, 157677.4375, 118442.5234375, 157800.890625, 154332.703125, 142674.4375, 153092.703125
167943, 157675.515625, 118449.171875, 157802.8125, 154318.921875, 142674.4375, 153106.375
167983, 157677.4375, 118452.1171875, 157802.8125, 154329.484375, 142678.640625, 153091.484375
168003, 157677.4375, 118441.7890625, 157802.8125, 154322.578125, 142689.125, 153092.09375
168023, 157677.4375, 118442.5234375, 157800.890625, 154335.796875, 142685.984375, 153096.453125
168043, 157679.359375, 118446.953125, 157804.75, 154331.390625, 142685.28125, 153098.9375
168063, 157675.515625, 118446.953125, 157806.671875, 154340.78125, 142680.03125, 153085.25
168083, 157677.4375, 118440.3125, 157802.8125, 154340.78125, 142680.03125, 153085.25
168103, 157673.578125, 118446.21875, 157806.671875, 154340.78125, 142680.03125, 153085.25
168123, 157675.515625, 118447.6875, 157810.546875, 154331.390625, 142685.984375, 153093.359375
168143, 157679.359375, 118446.21875, 157802.8125, 154321.40625, 142682.46875, 153089.0
168163, 157677.4375, 118444.7421875, 157808.609375, 154324.5, 142679.328125, 153096.453125
168183, 157677.4375, 118445.4765625, 157806.671875, 154328.890625, 142679.328125, 153105.765625
168203, 157675.515625, 118442.5234375, 157804.75, 154326.984375, 142680.03125, 153089.609375
168223, 157673.578125, 118446.953125, 157804.75, 154338.875, 142673.75, 153100.15625
168243, 157677.4375, 118449.1640625, 157802.8125, 154336.375, 142676.890625, 153091.484375
168283, 157679.359375, 118447.6953125, 157804.75, 154331.390625, 142681.078125, 153093.359375
168303, 157675.515625, 118452.859375, 157802.8125, 154336.375, 142673.75, 153091.484375
168323, 157675.515625, 118449.90625, 157802.8125, 154333.890625, 142679.328125, 153103.890625
168343, 157679.359375, 118452.1171875, 157802.8125, 154341.953125, 142684.21875, 153090.21875
168363, 157675.515625, 118448.4296875, 157806.671875, 154334.46875, 142684.21875, 153108.859375
168403, 157675.515625, 118443.2578125, 157804.75, 154342.6875, 142682.84375, 153089.609375
168423, 157673.578125, 118449.90625, 157804.75, 154342.6875, 142682.84375, 153089.609375
168443, 157679.359375, 118446.21875, 157802.8125, 154334.46875, 142682.84375, 153092.09375
168463, 157677.4375, 118451.3828125, 157804.75, 154344.453125, 142681.078125, 153097.0625
168483, 157677.4375, 118448.4296875, 157806.671875, 154338.875, 142679.328125, 153094.578125
168523, 157675.515625, 118456.546875, 157802.8125, 154338.875, 142679.328125, 153094.578125
168543, 157675.515625, 118444.7421875, 157804.75, 154345.78125, 142683.53125, 153098.9375
168563, 157679.359375, 118449.90625, 157806.671875, 154330.0625, 142688.421875, 153105.765625
168583, 157675.515625, 118446.953125, 157806.671875, 154341.375, 142679.328125, 153095.84375
168603, 157673.578125, 118442.5234375, 157800.890625, 154343.859375, 142682.84375, 153103.890625
168643, 157675.515625, 118445.4765625, 157804.75, 154338.875, 142685.984375, 153098.9375
168663, 157675.515625, 118452.1171875, 157802.8125, 154333.890625, 142688.421875, 153103.28125
168683, 157677.4375, 118444.7421875, 157802.8125, 154343.859375, 142688.421875, 153092.09375
168703, 157675.515625, 118446.21875, 157802.8125, 154343.28125, 142684.21875, 153104.5
168723, 157673.578125, 118452.859375, 157802.8125, 154340.046875, 142681.78125, 153104.5
168743, 157677.4375, 118450.640625, 157800.890625, 154330.0625, 142683.53125, 153103.890625
168763, 157675.515625, 118446.953125, 157804.75, 154342.546875, 142683.53125, 153098.9375
168783, 157675.515625, 118450.640625, 157804.75, 154338.875, 142683.53125, 153089.0
168803, 157675.515625, 118454.3359375, 157804.75, 154341.375, 142686.671875, 153108.25
168823, 157673.578125, 118450.640625, 157802.8125, 154341.375, 142686.671875, 153108.25
168843, 157677.4375, 118445.4765625, 157806.671875, 154341.375, 142682.46875, 153109.46875
168863, 157677.4375, 118451.3828125, 157806.671875, 154341.375, 142684.21875, 153108.859375
168883, 157673.578125, 118447.6953125, 157804.75, 154339.46875, 142684.921875, 153096.453125
168903, 157675.515625, 118448.4296875, 157804.75, 154339.46875, 142684.921875, 153096.453125
168923, 157673.578125, 118455.0703125, 157802.8125, 154339.46875, 142684.921875, 153096.453125
168943, 157679.359375, 118443.2578125, 157806.671875, 154339.46875, 142684.921875, 153096.453125
169003, 157669.734375, 118449.90625, 157802.8125, 154346.359375, 142684.921875, 153101.421875
169023, 157677.4375, 118449.1640625, 157802.8125, 154350.765625, 142689.125, 153100.8125
169043, 157673.578125, 118446.953125, 157804.75, 154338.875, 142684.921875, 153106.375
169063, 157675.515625, 118450.640625, 157798.953125, 154354.4375, 142689.484375, 153101.421875
169083, 157675.515625, 118452.1171875, 157802.8125, 154353.265625, 142689.125, 153102.03125
169103, 157677.4375, 118454.3359375, 157802.8125, 154334.46875, 142684.21875, 153110.125
169123, 157677.4375, 118449.1640625, 157800.890625, 154343.28125, 142685.984375, 153096.453125
169143, 157673.578125, 118454.3359375, 157802.8125, 154343.859375, 142686.671875, 153098.9375
169203, 157675.515625, 118452.1171875, 157802.8125, 154337.5625, 142681.78125, 153111.34375
169243, 157679.359375, 118449.1640625, 157804.75, 154347.53125, 142689.125, 153112.5625
169263, 157675.515625, 118446.21875, 157806.671875, 154344.453125, 142683.53125, 153095.1875
169283, 157673.578125, 118452.859375, 157800.890625, 154340.046875, 142688.421875, 153106.375
169303, 157675.515625, 118442.5234375, 157804.75, 154340.046875, 142688.421875, 153106.375
169323, 157675.515625, 118455.8125, 157800.890625, 154340.046875, 142688.421875, 153106.375
169343, 157675.515625, 118455.8125, 157804.75, 154350.765625, 142687.359375, 153110.734375
169363, 157675.515625, 118446.21875, 157800.890625, 154345.046875, 142685.984375, 153104.5
169383, 157679.359375, 118455.0703125, 157800.890625, 154335.640625, 142685.984375, 153106.984375
169403, 157673.578125, 118450.640625, 157804.75, 154343.859375, 142687.359375, 153101.421875
169423, 157675.515625, 118455.8125, 157804.75, 154341.953125, 142689.125, 153108.203125
169483, 157675.515625, 118457.2890625, 157804.75, 154345.046875, 142684.21875, 153106.984375
169503, 157675.515625, 118453.59375, 157804.75, 154341.375, 142680.03125, 153106.984375
169523, 157677.4375, 118458.765625, 157806.671875, 154342.546875, 142698.90625, 153110.734375
169543, 157673.578125, 118458.0234375, 157804.75, 154342.546875, 142698.90625, 153110.734375
169583, 157675.515625, 118455.8125, 157802.8125, 154346.953125, 142690.875, 153121.875
169603, 157675.515625, 118451.3828125, 157804.75, 154346.359375, 142690.875, 153105.109375
169643, 157677.4375, 118455.8125, 157802.8125, 154351.9375, 142695.765625, 153103.890625
169683, 157677.4375, 118454.3359375, 157802.8125, 154343.140625, 142698.21875, 153105.109375
169703, 157675.515625, 118455.8125, 157800.890625, 154349.4375, 142687.359375, 153108.859375
169723, 157673.578125, 118460.2421875, 157804.75, 154346.359375, 142690.875, 153099.546875
169743, 157675.515625, 118449.1640625, 157802.8125, 154334.46875, 142689.125, 153103.890625
169763, 157675.515625, 118457.2890625, 157804.75, 154350.765625, 142689.125, 153105.109375
169783, 157675.515625, 118454.328125, 157800.890625, 154351.359375, 142693.328125, 153105.765625
169803, 157675.515625, 118462.453125, 157806.671875, 154351.359375, 142693.328125, 153105.765625
169823, 157673.578125, 118467.6171875, 157802.8125, 154344.453125, 142689.125, 153124.359375
169843, 157675.515625, 118466.140625, 157800.890625, 154346.953125, 142685.984375, 153111.953125
169863, 157671.65625, 118460.234375, 157802.8125, 154343.859375, 142689.125, 153105.109375
169883, 157677.4375, 118452.1171875, 157802.8125, 154356.9375, 142694.015625, 153113.21875
169903, 157677.4375, 118460.234375, 157798.953125, 154346.359375, 142685.609375, 153106.984375
169963, 157675.515625, 118459.5, 157802.8125, 154338.875, 142689.8125, 153114.4375
169983, 157677.4375, 118460.234375, 157798.953125, 154353.84375, 142701.359375, 153103.890625
170003, 157675.515625, 118463.1875, 157802.8125, 154341.953125, 142694.015625, 153106.984375
170023, 157677.4375, 118461.7109375, 157802.8125, 154341.953125, 142694.015625, 153106.984375
170043, 157675.515625, 118466.8828125, 157802.8125, 154346.953125, 142684.921875, 153116.921875
170083, 157675.515625, 118464.671875, 157802.8125, 154358.25, 142691.5625, 153111.953125
170123, 157675.515625, 118457.2890625, 157802.8125, 154344.453125, 142694.015625, 153113.21875
170143, 157673.578125, 118458.7578125, 157798.953125, 154346.359375, 142700.65625, 153103.890625
170163, 157675.515625, 118456.546875, 157804.75, 154335.0625, 142695.765625, 153116.3125
170203, 157673.578125, 118458.0234375, 157804.75, 154349.4375, 142692.625, 153108.859375
170223, 157675.515625, 118463.1875, 157800.890625, 154349.4375, 142692.625, 153108.859375
170243, 157673.578125, 118463.9296875, 157806.671875, 154349.4375, 142692.625, 153108.859375
170263, 157675.515625, 118463.9296875, 157804.75, 154349.4375, 142692.625, 153108.859375
170283, 157673.578125, 118459.5, 157802.8125, 154349.4375, 142698.21875, 153123.75
170303, 157671.65625, 118462.453125, 157800.890625, 154353.265625, 142694.015625, 153105.109375
170323, 157673.578125, 118459.5, 157802.8125, 154348.859375, 142694.703125, 153114.4375
170343, 157671.65625, 118460.9765625, 157802.8125, 154346.359375, 142694.703125, 153116.921875
170363, 157673.578125, 118460.234375, 157800.890625, 154358.84375, 142697.515625, 153111.953125
170383, 157673.578125, 118460.234375, 157804.75, 154353.84375, 142689.8125, 153115.046875
170403, 157675.515625, 118459.5, 157802.8125, 154346.953125, 142699.96875, 153121.28125
170443, 157675.515625, 118466.8828125, 157800.890625, 154351.359375, 142698.21875, 153109.46875
170483, 157675.515625, 118460.234375, 157806.671875, 154351.9375, 142698.21875, 153106.375
170503, 157671.65625, 118467.6171875, 157802.8125, 154351.9375, 142698.21875, 153106.375
170543, 157673.578125, 118458.0234375, 157804.75, 154343.859375, 142682.46875, 153109.46875
170563, 157675.515625, 118460.9765625, 157800.890625, 154348.859375, 142699.96875, 153123.75
170583, 157677.4375, 118462.453125, 157804.75, 154361.328125, 142696.46875, 153117.53125
170603, 157673.578125, 118460.234375, 157802.8125, 154348.859375, 142689.125, 153116.3125
170663, 157671.65625, 118462.453125, 157804.75, 154346.953125, 142698.90625, 153106.375
170683, 157673.578125, 118455.8125, 157802.8125, 154346.953125, 142698.90625, 153106.375
170703, 157671.65625, 118462.453125, 157802.8125, 154344.453125, 142695.765625, 153109.46875
170723, 157675.515625, 118466.140625, 157804.75, 154355.015625, 142695.765625, 153105.109375
170743, 157675.515625, 118460.234375, 157802.8125, 154342.546875, 142696.46875, 153111.34375
170763, 157673.578125, 118467.6171875, 157802.8125, 154347.53125, 142698.21875, 153118.796875
170783, 157673.578125, 118466.8828125, 157802.8125, 154355.171875, 142690.5, 153111.953125
170803, 157675.515625, 118458.7578125, 157806.671875, 154341.953125, 142697.15625, 153111.953125
170823, 157677.4375, 118463.1875, 157804.75, 154344.453125, 142700.296875, 153108.25
170843, 157673.578125, 118461.7109375, 157804.75, 154345.046875, 142689.125, 153115.703125
170863, 157675.515625, 118466.8828125, 157804.75, 154347.53125, 142691.5625, 153109.46875
170903, 157671.65625, 118462.453125, 157800.890625, 154345.046875, 142692.265625, 153126.234375
