timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3
210316, 157652.40625, 118623.359375, 157785.4375, 154460.84375, 142902.6875, 153299.265625
210336, 157654.328125, 118624.8359375, 157781.578125, 154477.140625, 142903.390625, 153312.328125
210356, 157654.328125, 118620.40625, 157781.578125, 154468.921875, 142906.890625, 153318.515625
210376, 157650.46875, 118626.3125, 157781.578125, 154472.0, 142906.890625, 153312.9375
210396, 157652.40625, 118621.140625, 157785.4375, 154473.328125, 142914.234375, 153298.046875
210416, 157656.25, 118618.9296875, 157781.578125, 154473.921875, 142910.03125, 153309.234375
210436, 157654.328125, 118623.359375, 157779.640625, 154490.203125, 142905.140625, 153302.40625
210476, 157654.328125, 118625.578125, 157779.640625, 154466.421875, 142909.34375, 153307.359375
210496, 157654.328125, 118624.09375, 157781.578125, 154479.484375, 142907.59375, 153316.03125
210516, 157650.46875, 118621.140625, 157781.578125, 154478.3125, 142917.375, 153304.21875
210536, 157652.40625, 118629.265625, 157783.5, 154469.515625, 142909.34375, 153303.609375
210556, 157652.40625, 118621.875, 157777.71875, 154473.921875, 142906.515625, 153298.65625
210576, 157650.46875, 118627.7890625, 157781.578125, 154468.34375, 142908.28125, 153309.84375
210596, 157650.46875, 118629.265625, 157781.578125, 154469.515625, 142914.921875, 153303.609375
210616, 157654.328125, 118623.359375, 157785.4375, 154485.21875, 142898.484375, 153307.96875
210636, 157652.40625, 118621.140625, 157783.5, 154473.921875, 142913.546875, 153299.265625
210656, 157652.40625, 118623.359375, 157781.578125, 154478.90625, 142910.03125, 153307.96875
210676, 157652.40625, 118621.875, 157783.5, 154467.015625, 142911.796875, 153313.546875
210696, 157650.46875, 118633.6953125, 157777.71875, 154476.40625, 142913.546875, 153314.15625
210716, 157654.328125, 118630.0078125, 157781.578125, 154481.40625, 142908.28125, 153312.9375
210756, 157654.328125, 118632.9609375, 157783.5, 154473.328125, 142916.3125, 153306.09375
210776, 157652.40625, 118629.265625, 157779.640625, 154473.328125, 142916.3125, 153306.09375
210796, 157652.40625, 118624.8359375, 157781.578125, 154482.71875, 142914.234375, 153298.65625
210816, 157656.25, 118629.265625, 157783.5, 154473.921875, 142914.921875, 153321.046875
210836, 157652.40625, 118626.3046875, 157781.578125, 154473.921875, 142916.6875, 153303.609375
210856, 157656.25, 118628.53125, 157777.71875, 154481.40625, 142915.625, 153304.828125
210876, 157652.40625, 118627.7890625, 157781.578125, 154481.40625, 142915.625, 153304.828125
210896, 157650.46875, 118628.53125, 157781.578125, 154462.03125, 142921.578125, 153309.1875
210916, 157650.46875, 118624.828125, 157779.640625, 154482.71875, 142903.390625, 153302.40625
210936, 157654.328125, 118613.015625, 157781.578125, 154479.484375, 142903.390625, 153316.03125
210956, 157656.25, 118630.0078125, 157781.578125, 154478.3125, 142910.03125, 153303.609375
210976, 157652.40625, 118623.359375, 157777.71875, 154478.3125, 142910.03125, 153303.609375
210996, 157654.328125, 118630.7421875, 157779.640625, 154473.921875, 142914.234375, 153300.53125
211016, 157656.25, 118633.6953125, 157781.578125, 154478.3125, 142905.828125, 153317.296875
211036, 157654.328125, 118631.4765625, 157783.5, 154473.921875, 142912.484375, 153307.96875
211056, 157654.328125, 118625.5703125, 157783.5, 154486.984375, 142910.71875, 153316.03125
211076, 157652.40625, 118627.7890625, 157783.5, 154478.90625, 142914.921875, 153306.703125
211096, 157650.46875, 118630.734375, 157779.640625, 154474.5, 142924.03125, 153306.09375
211116, 157652.40625, 118626.3046875, 157781.578125, 154474.5, 142908.28125, 153309.84375
211136, 157650.46875, 118624.1015625, 157779.640625, 154476.40625, 142908.28125, 153322.875
211156, 157650.46875, 118626.3046875, 157781.578125, 154478.90625, 142917.375, 153315.421875
211176, 157650.46875, 118623.359375, 157777.71875, 154478.3125, 142914.921875, 153309.796875
211196, 157652.40625, 118621.140625, 157777.71875, 154470.09375, 142912.484375, 153307.96875
211216, 157654.328125, 118628.53125, 157783.5, 154474.5, 142906.890625, 153312.328125
211256, 157652.40625, 118625.5703125, 157781.578125, 154472.0, 142911.796875, 153314.8125
211276, 157648.546875, 118630.0, 157781.578125, 154474.5, 142914.921875, 153312.9375
211296, 157654.328125, 118630.734375, 157781.578125, 154469.515625, 142912.484375, 153317.296875
211316, 157654.328125, 118627.7890625, 157779.640625, 154469.515625, 142912.484375, 153317.296875
211336, 157652.40625, 118627.046875, 157785.4375, 154478.90625, 142902.0, 153298.65625
211356, 157652.40625, 118631.4765625, 157779.640625, 154479.484375, 142907.59375, 153312.9375
211376, 157652.40625, 118627.7890625, 157781.578125, 154485.8125, 142914.234375, 153311.0625
211396, 157652.40625, 118627.046875, 157777.71875, 154473.921875, 142923.34375, 153305.484375
211416, 157650.46875, 118623.359375, 157781.578125, 154478.90625, 142907.59375, 153304.828125
211436, 157652.40625, 118626.3125, 157781.578125, 154487.5625, 142908.28125, 153306.703125
211456, 157656.25, 118625.5703125, 157781.578125, 154481.40625, 142916.0, 153314.15625
211476, 157654.328125, 118627.7890625, 157779.640625, 154467.609375, 142912.484375, 153313.546875
211516, 157652.40625, 118632.21875, 157779.640625, 154481.984375, 142922.640625, 153320.390625
211536, 157654.328125, 118626.3046875, 157783.5, 154479.484375, 142908.28125, 153308.578125
211556, 157656.25, 118631.4765625, 157783.5, 154481.984375, 142918.4375, 153312.9375
211576, 157654.328125, 118627.7890625, 157779.640625, 154477.0, 142907.59375, 153318.515625
211596, 157652.40625, 118627.046875, 157779.640625, 154479.484375, 142908.28125, 153319.734375
211616, 157650.46875, 118625.5703125, 157779.640625, 154489.46875, 142919.140625, 153308.578125
211656, 157652.40625, 118630.734375, 157781.578125, 154478.90625, 142919.828125, 153321.0
211676, 157650.46875, 118630.0, 157783.5, 154478.90625, 142919.828125, 153321.0
211716, 157654.328125, 118624.09375, 157779.640625, 154486.984375, 142907.59375, 153311.671875
211736, 157650.46875, 118627.7890625, 157785.4375, 154477.578125, 142919.140625, 153313.546875
211756, 157652.40625, 118627.7890625, 157777.71875, 154481.40625, 142910.71875, 153317.90625
211776, 157652.40625, 118628.5234375, 157783.5, 154481.40625, 142910.71875, 153317.90625
211796, 157654.328125, 118635.90625, 157779.640625, 154490.796875, 142913.171875, 153313.546875
211816, 157650.46875, 118627.046875, 157781.578125, 154483.890625, 142907.59375, 153317.25
211836, 157652.40625, 118626.3046875, 157779.640625, 154486.984375, 142914.234375, 153319.125
211856, 157654.328125, 118631.4765625, 157781.578125, 154484.484375, 142913.171875, 153318.515625
211876, 157650.46875, 118632.9609375, 157777.71875, 154486.390625, 142914.921875, 153311.0625
211896, 157650.46875, 118632.21875, 157785.4375, 154474.5, 142912.484375, 153328.4375
211916, 157650.46875, 118625.5703125, 157781.578125, 154497.703125, 142914.921875, 153309.1875
211956, 157652.40625, 118631.4765625, 157783.5, 154486.390625, 142917.375, 153333.40625
211976, 157648.546875, 118635.171875, 157781.578125, 154486.390625, 142917.375, 153333.40625
211996, 157654.328125, 118622.6171875, 157783.5, 154491.96875, 142917.375, 153324.75
212016, 157648.546875, 118627.7890625, 157785.4375, 154477.578125, 142916.3125, 153317.90625
212036, 157650.46875, 118624.828125, 157779.640625, 154496.953125, 142915.625, 153317.90625
212056, 157654.328125, 118625.5703125, 157777.71875, 154487.5625, 142912.484375, 153315.421875
212076, 157654.328125, 118624.8359375, 157779.640625, 154482.578125, 142910.71875, 153323.484375
212116, 157652.40625, 118627.046875, 157779.640625, 154486.984375, 142912.484375, 153318.515625
212136, 157654.328125, 118633.6953125, 157777.71875, 154496.375, 142918.4375, 153321.0
212156, 157654.328125, 118631.4765625, 157783.5, 154498.28125, 142922.96875, 153317.90625
212176, 157650.46875, 118630.7421875, 157781.578125, 154486.984375, 142914.921875, 153330.921875
212196, 157656.25, 118625.5703125, 157781.578125, 154486.984375, 142914.921875, 153330.921875
212216, 157652.40625, 118632.9609375, 157779.640625, 154489.46875, 142910.03125, 153325.953125
212236, 157652.40625, 118621.875, 157779.640625, 154491.375, 142924.03125, 153319.78125
212256, 157654.328125, 118622.6171875, 157781.578125, 154494.46875, 142914.921875, 153317.90625
212276, 157650.46875, 118630.734375, 157777.71875, 154488.890625, 142916.6875, 153316.03125
212296, 157652.40625, 118630.734375, 157783.5, 154493.296875, 142919.140625, 153309.1875
212316, 157652.40625, 118633.6953125, 157779.640625, 154496.953125, 142919.828125, 153316.03125
212336, 157650.46875, 118636.6484375, 157779.640625, 154481.984375, 142917.375, 153319.125
212356, 157654.328125, 118630.0, 157781.578125, 154493.875, 142922.265625, 153316.640625
212376, 157648.546875, 118629.265625, 157779.640625, 154480.078125, 142910.71875, 153330.921875
212396, 157654.328125, 118627.7890625, 157781.578125, 154493.875, 142916.6875, 153333.40625
212416, 157652.40625, 118630.734375, 157779.640625, 154490.796875, 142912.484375, 153319.125
212736, 157654.328125, 118630.734375, 157781.578125, 154492.5625, 142924.71875, 153314.15625
212756, 157652.40625, 118630.7421875, 157779.640625, 154499.453125, 142916.6875, 153347.703125
212776, 157650.46875, 118634.4296875, 157781.578125, 154491.375, 142908.28125, 153322.875
212796, 157650.46875, 118632.21875, 157779.640625, 154491.375, 142908.28125, 153322.875
212816, 157652.40625, 118635.171875, 157777.71875, 154493.875, 142913.546875, 153340.25
212836, 157650.46875, 118630.734375, 157777.71875, 154493.875, 142913.546875, 153340.25
212856, 157648.546875, 118634.4375, 157783.5, 154501.359375, 142915.625, 153330.921875
212916, 157648.546875, 118636.6484375, 157781.578125, 154496.375, 142924.03125, 153321.0
212936, 157652.40625, 118635.171875, 157783.5, 154488.890625, 142919.828125, 153311.671875
212956, 157652.40625, 118638.125, 157781.578125, 154499.453125, 142923.34375, 153334.015625
212976, 157652.40625, 118629.2578125, 157777.71875, 154499.453125, 142923.34375, 153334.015625
212996, 157650.46875, 118640.34375, 157781.578125, 154504.453125, 142917.375, 153321.609375
213016, 157650.46875, 118629.265625, 157777.71875, 154501.953125, 142916.6875, 153327.828125
213036, 157648.546875, 118631.4765625, 157779.640625, 154491.96875, 142913.171875, 153318.515625
213056, 157652.40625, 118642.5546875, 157777.71875, 154489.46875, 142919.140625, 153329.703125
213076, 157650.46875, 118632.21875, 157779.640625, 154496.953125, 142910.71875, 153323.484375
213096, 157650.46875, 118636.6484375, 157781.578125, 154499.453125, 142918.0625, 153324.078125
213116, 157648.546875, 118632.953125, 157781.578125, 154506.9375, 142919.828125, 153340.859375
213156, 157650.46875, 118630.734375, 157773.859375, 154504.453125, 142917.375, 153316.640625
213176, 157650.46875, 118633.6953125, 157779.640625, 154491.96875, 142922.265625, 153320.390625
213196, 157650.46875, 118628.5234375, 157781.578125, 154496.953125, 142910.03125, 153325.359375
213216, 157650.46875, 118632.953125, 157779.640625, 154491.96875, 142916.3125, 153327.828125
213236, 157652.40625, 118627.7890625, 157779.640625, 154492.5625, 142910.71875, 153325.953125
213256, 157650.46875, 118628.5234375, 157783.5, 154494.46875, 142924.03125, 153321.0
213276, 157650.46875, 118635.90625, 157777.71875, 154494.46875, 142926.484375, 153323.484375
213296, 157650.46875, 118633.6875, 157779.640625, 154491.96875, 142908.96875, 153325.953125
213336, 157650.46875, 118636.6484375, 157781.578125, 154490.0625, 142919.828125, 153318.515625
213356, 157654.328125, 118627.7890625, 157779.640625, 154491.96875, 142918.0625, 153321.0
213376, 157652.40625, 118630.0, 157777.71875, 154501.953125, 142918.0625, 153318.515625
213396, 157650.46875, 118637.3828125, 157779.640625, 154501.953125, 142918.0625, 153318.515625
213416, 157652.40625, 118630.0, 157779.640625, 154499.453125, 142919.828125, 153331.53125
213436, 157650.46875, 118632.21875, 157777.71875, 154499.453125, 142919.828125, 153331.53125
213456, 157650.46875, 118631.4765625, 157779.640625, 154490.640625, 142918.0625, 153337.765625
213476, 157650.46875, 118636.6484375, 157781.578125, 154496.375, 142924.03125, 153324.078125
213496, 157650.46875, 118634.4296875, 157777.71875, 154494.46875, 142914.921875, 153325.953125
213516, 157650.46875, 118633.6953125, 157775.78125, 154497.546875, 142917.375, 153330.921875
213536, 157652.40625, 118635.171875, 157779.640625, 154501.953125, 142918.0625, 153319.125
213556, 157650.46875, 118637.3828125, 157779.640625, 154481.984375, 142921.578125, 153325.359375
213596, 157652.40625, 118643.2890625, 157777.71875, 154499.453125, 142915.625, 153325.359375
213636, 157650.46875, 118630.734375, 157777.71875, 154491.96875, 142917.375, 153328.4375
213656, 157650.46875, 118639.6015625, 157779.640625, 154496.953125, 142922.265625, 153334.015625
213676, 157650.46875, 118630.0, 157779.640625, 154496.953125, 142922.265625, 153334.015625
213696, 157652.40625, 118633.6953125, 157781.578125, 154496.375, 142921.578125, 153330.921875
213716, 157650.46875, 118638.859375, 157777.71875, 154494.46875, 142912.109375, 153312.890625
213736, 157648.546875, 118641.078125, 157775.78125, 154495.78125, 142932.0625, 153331.53125
213756, 157650.46875, 118636.6484375, 157777.71875, 154487.5625, 142922.96875, 153314.765625
213776, 157650.46875, 118641.078125, 157779.640625, 154498.125, 142925.40625, 153330.921875
213796, 157650.46875, 118631.4765625, 157779.640625, 154499.453125, 142917.375, 153322.875
213816, 157652.40625, 118636.6484375, 157779.640625, 154490.0625, 142915.625, 153323.484375
213836, 157650.46875, 118634.4296875, 157777.71875, 154490.0625, 142915.625, 153323.484375
213856, 157654.328125, 118636.6484375, 157781.578125, 154492.5625, 142920.515625, 153326.5625
213876, 157652.40625, 118639.6015625, 157779.640625, 154482.578125, 142922.96875, 153329.109375
213896, 157650.46875, 118631.4765625, 157779.640625, 154503.859375, 142919.828125, 153336.5
213916, 157648.546875, 118635.171875, 157779.640625, 154495.046875, 142921.203125, 153322.203125
213936, 157646.625, 118634.4296875, 157777.71875, 154491.96875, 142927.171875, 153324.078125
213956, 157652.40625, 118632.953125, 157779.640625, 154491.96875, 142924.71875, 153317.25
213976, 157652.40625, 118632.21875, 157779.640625, 154491.375, 142927.171875, 153331.53125
213996, 157650.46875, 118635.171875, 157781.578125, 154493.875, 142922.265625, 153324.078125
214016, 157650.46875, 118634.4296875, 157779.640625, 154499.453125, 142924.71875, 153327.171875
214036, 157652.40625, 118642.546875, 157781.578125, 154493.875, 142918.0625, 153320.328125
214056, 157648.546875, 118634.4296875, 157777.71875, 154488.890625, 142919.828125, 153334.015625
214096, 157652.40625, 118636.6484375, 157775.78125, 154494.46875, 142928.921875, 153326.5625
214116, 157648.546875, 118638.859375, 157779.640625, 154500.046875, 142918.0625, 153335.28125
214136, 157650.46875, 118638.1171875, 157775.78125, 154485.65625, 142925.40625, 153329.046875
214156, 157650.46875, 118640.34375, 157779.640625, 154484.484375, 142929.609375, 153324.078125
214176, 157652.40625, 118641.078125, 157777.71875, 154494.46875, 142924.34375, 153335.28125
214196, 157650.46875, 118634.4296875, 157779.640625, 154480.671875, 142915.625, 153327.171875
214216, 157648.546875, 118637.3828125, 157779.640625, 154495.78125, 142924.34375, 153333.40625
214236, 157648.546875, 118637.3828125, 157779.640625, 154492.5625, 142910.71875, 153323.484375
214256, 157650.46875, 118636.6484375, 157777.71875, 154487.5625, 142931.375, 153324.078125
214276, 157648.546875, 118638.859375, 157777.71875, 154503.859375, 142918.0625, 153325.953125
214296, 157648.546875, 118641.8125, 157779.640625, 154491.375, 142924.71875, 153323.484375
214316, 157648.546875, 118643.2890625, 157779.640625, 154491.375, 142924.71875, 153323.484375
214336, 157650.46875, 118632.953125, 157775.78125, 154506.9375, 142920.515625, 153342.734375
214356, 157652.40625, 118637.3828125, 157779.640625, 154491.375, 142924.71875, 153325.359375
214376, 157646.625, 118637.3828125, 157779.640625, 154486.984375, 142922.96875, 153321.609375
