timeTick, yaw, laserFront
130639, -2.5959229469299316, 349.0
130658, -2.6140239238739014, 349.0
130679, -2.5565106868743896, 342.0
130698, -2.5473644733428955, 342.0
130718, -2.486626386642456, 342.0
130739, -2.422222375869751, 342.0
130758, -2.370805501937866, 342.0
130779, -2.3306829929351807, 330.0
130798, -2.2620813846588135, 330.0
130818, -2.193080425262451, 330.0
130839, -2.1668434143066406, 330.0
130858, -2.1542139053344727, 330.0
130878, -2.1433966159820557, 297.0
130898, -2.128662109375, 297.0
130918, -2.0327727794647217, 297.0
130939, -1.8909573554992676, 297.0
130958, -1.712302327156067, 297.0
130978, -1.5669915676116943, 293.0
130998, -1.4840407371520996, 293.0
131018, -1.4306658506393433, 293.0
131038, -1.3738535642623901, 293.0
131058, -1.32218599319458, 293.0
131078, -1.282271146774292, 420.0
131098, -1.230810284614563, 420.0
131118, -1.1847084760665894, 420.0
131138, -1.136648416519165, 420.0
131158, -1.1063737869262695, 420.0
131179, -1.1048617362976074, 32766.0
131198, -1.1167980432510376, 32766.0
131218, -1.1205837726593018, 32766.0
131238, -1.1280932426452637, 32766.0
131258, -1.1406009197235107, 32766.0
131279, -1.1565860509872437, 32766.0
131298, -1.150402307510376, 32766.0
131318, -1.1522293090820312, 32766.0
131339, -1.1585537195205688, 32766.0
131358, -1.1542367935180664, 32766.0
131378, -1.1569280624389648, 32766.0
131398, -1.1598784923553467, 32766.0
131418, -1.14320969581604, 32766.0
131438, -1.1223177909851074, 32766.0
131458, -1.084250569343567, 32766.0
131478, -1.0466420650482178, 32766.0
131498, -1.0327938795089722, 32766.0
131518, -1.0082823038101196, 32766.0
131538, -0.9958834648132324, 32766.0
131558, -0.9824618101119995, 32766.0
131579, -0.979407787322998, 32766.0
131598, -0.9598848223686218, 32766.0
131618, -0.9460279941558838, 32766.0
131640, -0.9277456402778625, 32766.0
131658, -0.9117190837860107, 32766.0
131679, -0.8993096947669983, 32766.0
131698, -0.8869304060935974, 32766.0
131718, -0.861217737197876, 32766.0
131738, -0.8243010640144348, 32766.0
131758, -0.7747990489006042, 32766.0
131779, -0.7046371102333069, 32766.0
131798, -0.6310152411460876, 32766.0
131818, -0.545842707157135, 32766.0
131838, -0.4623349905014038, 32766.0
131858, -0.3772003650665283, 32766.0
131878, -0.2928243577480316, 32766.0
131898, -0.20301470160484314, 32766.0
131918, -0.11865916103124619, 32766.0
131939, -0.0358758307993412, 32766.0
131958, 0.03318961709737778, 32766.0
131979, 0.09131395071744919, 32766.0
131998, 0.1535869985818863, 32766.0
132018, 0.17617852985858917, 32766.0
132039, 0.25484976172447205, 32766.0
132058, 0.3011566698551178, 32766.0
132080, 0.3263433873653412, 32766.0
132098, 0.34814611077308655, 32766.0
132118, 0.3768463134765625, 32766.0
132139, 0.3910842835903168, 32766.0
132158, 0.41042816638946533, 32766.0
132178, 0.42387405037879944, 32766.0
132198, 0.4412328600883484, 32766.0
132218, 0.46795517206192017, 32766.0
132239, 0.49910253286361694, 32766.0
132258, 0.5303413271903992, 32766.0
132279, 0.567706286907196, 32766.0
132298, 0.6115709543228149, 32766.0
132318, 0.6592485904693604, 32766.0
132338, 0.697524905204773, 32766.0
132358, 0.7546728253364563, 32766.0
132380, 0.8097694516181946, 32766.0
132398, 0.8739921450614929, 32766.0
132418, 0.9568024277687073, 32766.0
132438, 1.0335679054260254, 32766.0
132458, 1.1099563837051392, 32766.0
132478, 1.195425033569336, 32766.0
132498, 1.2773545980453491, 32766.0
132518, 1.3559271097183228, 32766.0
132538, 1.395947813987732, 32766.0
132558, 1.5075722932815552, 32766.0
132579, 1.592111349105835, 32766.0
132598, 1.6755166053771973, 32766.0
132618, 1.7104930877685547, 32766.0
132638, 1.7936567068099976, 32766.0
132658, 1.8774396181106567, 32766.0
132678, 1.967706561088562, 32766.0
132698, 2.04508113861084, 32766.0
132718, 2.1310949325561523, 32766.0
132738, 2.2158613204956055, 32766.0
132758, 2.3303771018981934, 32766.0
132779, 2.367544174194336, 32766.0
132798, 2.4345288276672363, 32766.0
132818, 2.504448413848877, 32766.0
132838, 2.569688320159912, 32766.0
132858, 2.6272482872009277, 32766.0
132880, 2.6853227615356445, 32766.0
132898, 2.7446906566619873, 32766.0
132918, 2.798886775970459, 32766.0
132938, 2.8459737300872803, 32766.0
132958, 2.8907432556152344, 32766.0
132978, 2.9109625816345215, 32766.0
132998, 2.947676658630371, 32766.0
133018, 2.983764886856079, 32766.0
133038, 3.013047456741333, 32766.0
133058, 3.0383493900299072, 32766.0
133078, 3.051016092300415, 32766.0
133098, 3.0664989948272705, 32766.0
133119, 3.074568033218384, 32766.0
133138, 3.067246198654175, 32766.0
133158, 3.0574405193328857, 32766.0
133179, 3.0533769130706787, 32766.0
133198, 3.0363526344299316, 32766.0
133219, 3.0345284938812256, 32766.0
133258, 3.0098142623901367, 32766.0
133280, 2.9890098571777344, 32766.0
133298, 2.9728667736053467, 32766.0
133319, 2.946819543838501, 32766.0
133340, 2.9338393211364746, 32766.0
133358, 2.912740468978882, 32766.0
133379, 2.90594482421875, 32766.0
133398, 2.8973212242126465, 32766.0
133418, 2.886223077774048, 32766.0
133438, 2.8761775493621826, 32766.0
133458, 2.8655691146850586, 32766.0
133478, 2.842581033706665, 32766.0
133498, 2.838974952697754, 32766.0
133518, 2.8376271724700928, 32766.0
133538, 2.822476387023926, 32766.0
133559, 2.8161098957061768, 32766.0
133578, 2.81221866607666, 32766.0
133598, 2.8134775161743164, 32766.0
133619, 2.8158376216888428, 32766.0
133638, 2.7967262268066406, 32766.0
133658, 2.7949042320251465, 32766.0
133679, 2.79958438873291, 32766.0
133698, 2.793621301651001, 32766.0
133718, 2.808445692062378, 32766.0
133738, 2.825988292694092, 32766.0
133758, 2.8374574184417725, 32766.0
133778, 2.846360206604004, 32766.0
133798, 2.860058307647705, 32766.0
133818, 2.8748691082000732, 32766.0
133838, 2.8803658485412598, 32766.0
133858, 2.878281831741333, 32766.0
133878, 2.872621536254883, 32766.0
133898, 2.881296396255493, 32766.0
133918, 2.888274669647217, 32766.0
133938, 2.89959979057312, 32766.0
133958, 2.909242630004883, 32766.0
133978, 2.909750461578369, 32766.0
133998, 2.912412166595459, 32766.0
134019, 2.9092893600463867, 32766.0
134038, 2.9028260707855225, 32766.0
134058, 2.8973495960235596, 32766.0
134078, 2.8770229816436768, 32766.0
134098, 2.8630688190460205, 32766.0
134119, 2.8457024097442627, 32766.0
134138, 2.82354736328125, 32766.0
134158, 2.7972300052642822, 32766.0
134178, 2.770479917526245, 32766.0
134198, 2.7394609451293945, 32766.0
134218, 2.703616142272949, 32766.0
134238, 2.667389392852783, 32766.0
134259, 2.621959686279297, 32766.0
134278, 2.5724751949310303, 32766.0
134298, 2.533714771270752, 32766.0
134318, 2.495318651199341, 32766.0
134338, 2.4600625038146973, 32766.0
134358, 2.4239490032196045, 32766.0
134379, 2.3857479095458984, 32766.0
134398, 2.331080436706543, 32766.0
134419, 2.269723415374756, 32766.0
134438, 2.2211124897003174, 32766.0
134458, 2.1657931804656982, 32766.0
134478, 2.105563163757324, 32766.0
134520, 1.9421647787094116, 32766.0
134559, 1.7437974214553833, 32766.0
134578, 1.629888892173767, 32766.0
134598, 1.5188595056533813, 32766.0
134618, 1.406730055809021, 32766.0
134658, 1.1368844509124756, 32766.0
134678, 1.0071742534637451, 32766.0
134698, 0.9320453405380249, 32766.0
134719, 0.8022046089172363, 32766.0
134738, 0.6817776560783386, 32766.0
134759, 0.5510123372077942, 32766.0
134778, 0.43948909640312195, 32766.0
134798, 0.3202410340309143, 32766.0
134818, 0.1854240596294403, 32766.0
134838, 0.12566626071929932, 32766.0
134858, 0.03069290705025196, 32766.0
134878, -0.05459825322031975, 32766.0
134898, -0.11086079478263855, 32766.0
134919, -0.1662832498550415, 32766.0
134938, -0.2095923125743866, 32766.0
134959, -0.2499062865972519, 32766.0
134978, -0.26600995659828186, 32766.0
134998, -0.2748624384403229, 32766.0
135018, -0.2692527174949646, 32766.0
135038, -0.24577252566814423, 32766.0
135058, -0.21466663479804993, 32766.0
135078, -0.16785217821598053, 32766.0
135098, -0.11844346672296524, 32766.0
135119, -0.06478206813335419, 32766.0
135138, -0.01232000719755888, 32766.0
135158, 0.010957491584122181, 32766.0
135179, 0.06993193179368973, 32766.0
135198, 0.14813630282878876, 32766.0
135218, 0.21358542144298553, 32766.0
135238, 0.3008943200111389, 32766.0
135260, 0.38102561235427856, 32766.0
135278, 0.4613073170185089, 32766.0
135298, 0.5477792620658875, 32766.0
135319, 0.6361074447631836, 32766.0
135338, 0.7148600816726685, 32766.0
135358, 0.799515962600708, 32766.0
135378, 0.8773606419563293, 32766.0
135398, 0.9145476818084717, 32766.0
135419, 1.0190950632095337, 32766.0
135438, 1.0794938802719116, 32766.0
135459, 1.0950546264648438, 32766.0
135478, 1.1395725011825562, 32766.0
135498, 1.1621873378753662, 32766.0
135518, 1.1813533306121826, 32766.0
