timeTick, motor1, motor2, motor3, motor4, otX, otY, otZ
170655, 0.0, 0.0, 0.0, 0.0, -1.1476287841796875, -0.38097524642944336, 0.026361733675003052
170675, 0.0, 0.0, 0.0, 0.0, -1.1477642059326172, -0.3809695243835449, 0.026713848114013672
170695, 0.0, 0.0, 0.0, 0.0, -1.147603988647461, -0.38085460662841797, 0.02645072340965271
170715, 0.0, 0.0, 0.0, 0.0, -1.1477642059326172, -0.3808937072753906, 0.026572436094284058
170735, 0.0, 0.0, 0.0, 0.0, -1.147592544555664, -0.38082027435302734, 0.02649858593940735
170755, 0.0, 0.0, 0.0, 0.0, -1.147705078125, -0.3809185028076172, 0.02657228708267212
170795, 0.0, 0.0, 0.0, 0.0, -1.1478118896484375, -0.38094139099121094, 0.026660054922103882
170815, 0.0, 0.0, 0.0, 0.0, -1.1476325988769531, -0.38097476959228516, 0.02649843692779541
170835, 0.0, 0.0, 0.0, 0.0, -1.1476821899414062, -0.38096141815185547, 0.026616424322128296
170855, 0.0, 0.0, 0.0, 0.0, -1.1475944519042969, -0.38083410263061523, 0.026215702295303345
170875, 0.0, 0.0, 0.0, 0.0, -1.1477127075195312, -0.3808894157409668, 0.026598840951919556
170895, 0.0, 0.0, 0.0, 0.0, -1.1474571228027344, -0.3807716369628906, 0.02639448642730713
170915, 0.0, 0.0, 0.0, 0.0, -1.1475543975830078, -0.3809084892272949, 0.02640402317047119
170955, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.38091373443603516, 0.026354193687438965
170995, 0.0, 0.0, 0.0, 0.0, -1.1476612091064453, -0.38089847564697266, 0.02640819549560547
171055, 0.0, 0.0, 0.0, 0.0, -1.1476154327392578, -0.38074827194213867, 0.026427358388900757
171095, 0.0, 0.0, 0.0, 0.0, -1.147542953491211, -0.38083457946777344, 0.02660137414932251
171115, 0.0, 0.0, 0.0, 0.0, -1.1476917266845703, -0.38097620010375977, 0.026438653469085693
171155, 0.0, 0.0, 0.0, 0.0, -1.1477508544921875, -0.38092994689941406, 0.026377469301223755
171195, 0.0, 0.0, 0.0, 0.0, -1.1477508544921875, -0.38092994689941406, 0.026377469301223755
171215, 0.0, 0.0, 0.0, 0.0, -1.1476669311523438, -0.38088512420654297, 0.02653270959854126
171235, 0.0, 0.0, 0.0, 0.0, -1.1476669311523438, -0.38088512420654297, 0.02653270959854126
171255, 0.0, 0.0, 0.0, 0.0, -1.1476306915283203, -0.38089656829833984, 0.02649429440498352
171275, 0.0, 0.0, 0.0, 0.0, -1.1475048065185547, -0.3809013366699219, 0.026559650897979736
171295, 0.0, 0.0, 0.0, 0.0, -1.147787094116211, -0.3809037208557129, 0.026392608880996704
171315, 0.0, 0.0, 0.0, 0.0, -1.1475772857666016, -0.38078737258911133, 0.02646505832672119
171335, 0.0, 0.0, 0.0, 0.0, -1.147705078125, -0.3809537887573242, 0.02667158842086792
171355, 0.0, 0.0, 0.0, 0.0, -1.147603988647461, -0.38089895248413086, 0.026673167943954468
171375, 0.0, 0.0, 0.0, 0.0, -1.147603988647461, -0.38089895248413086, 0.026673167943954468
171395, 0.0, 0.0, 0.0, 0.0, -1.1477088928222656, -0.38092470169067383, 0.026453107595443726
171415, 0.0, 0.0, 0.0, 0.0, -1.1477088928222656, -0.38092470169067383, 0.026453107595443726
171455, 0.0, 0.0, 0.0, 0.0, -1.1475791931152344, -0.3806900978088379, 0.026393264532089233
171475, 0.0, 0.0, 0.0, 0.0, -1.1475791931152344, -0.3806900978088379, 0.026393264532089233
171495, 0.0, 0.0, 0.0, 0.0, -1.1475791931152344, -0.3806900978088379, 0.026393264532089233
171535, 0.0, 0.0, 0.0, 0.0, -1.1475276947021484, -0.3809061050415039, 0.02643871307373047
171555, 0.0, 0.0, 0.0, 0.0, -1.1476631164550781, -0.3809189796447754, 0.026600897312164307
171575, 0.0, 0.0, 0.0, 0.0, -1.1476631164550781, -0.3809189796447754, 0.026600897312164307
171595, 0.0, 0.0, 0.0, 0.0, -1.1476058959960938, -0.3809366226196289, 0.0264720618724823
171615, 0.0, 0.0, 0.0, 0.0, -1.1476058959960938, -0.3809366226196289, 0.0264720618724823
171635, 0.0, 0.0, 0.0, 0.0, -1.1476402282714844, -0.38082218170166016, 0.026392817497253418
171655, 0.0, 0.0, 0.0, 0.0, -1.1476402282714844, -0.38082218170166016, 0.026392817497253418
171675, 0.0, 0.0, 0.0, 0.0, -1.1476402282714844, -0.38082218170166016, 0.026392817497253418
171695, 0.0, 0.0, 0.0, 0.0, -1.1475601196289062, -0.38088464736938477, 0.026245951652526855
171715, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.3809490203857422, 0.02661055326461792
171735, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.3809490203857422, 0.02661055326461792
171775, 0.0, 0.0, 0.0, 0.0, -1.1476497650146484, -0.3808474540710449, 0.026617854833602905
171795, 0.0, 0.0, 0.0, 0.0, -1.147745132446289, -0.3809213638305664, 0.026447832584381104
171815, 0.0, 0.0, 0.0, 0.0, -1.1475143432617188, -0.3809623718261719, 0.026312530040740967
171855, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.38089609146118164, 0.02647969126701355
171875, 0.0, 0.0, 0.0, 0.0, -1.1474685668945312, -0.3807058334350586, 0.026524066925048828
171955, 0.0, 0.0, 0.0, 0.0, -1.1476802825927734, -0.38091135025024414, 0.026426374912261963
171975, 0.0, 0.0, 0.0, 0.0, -1.1476287841796875, -0.38091421127319336, 0.026608139276504517
171995, 0.0, 0.0, 0.0, 0.0, -1.1476325988769531, -0.38085174560546875, 0.026623517274856567
172015, 0.0, 0.0, 0.0, 0.0, -1.1476116180419922, -0.3808727264404297, 0.026421308517456055
172035, 0.0, 0.0, 0.0, 0.0, -1.1475582122802734, -0.3808140754699707, 0.02637767791748047
172075, 0.0, 0.0, 0.0, 0.0, -1.1477184295654297, -0.38091611862182617, 0.02649456262588501
172115, 0.0, 0.0, 0.0, 0.0, -1.1476917266845703, -0.3808627128601074, 0.026645690202713013
172195, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.3809518814086914, 0.02647307515144348
172235, 0.0, 0.0, 0.0, 0.0, -1.1477432250976562, -0.3810234069824219, 0.026413679122924805
172255, 0.0, 0.0, 0.0, 0.0, -1.1477622985839844, -0.3808927536010742, 0.026572436094284058
172355, 0.0, 0.0, 0.0, 0.0, -1.1476211547851562, -0.38088369369506836, 0.02654796838760376
172395, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.38091182708740234, 0.026541680097579956
172415, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.38091182708740234, 0.026541680097579956
172435, 0.0, 0.0, 0.0, 0.0, -1.1476821899414062, -0.3809776306152344, 0.02650853991508484
172455, 0.0, 0.0, 0.0, 0.0, -1.1476821899414062, -0.3809776306152344, 0.02650853991508484
172475, 0.0, 0.0, 0.0, 0.0, -1.1476821899414062, -0.3809776306152344, 0.02650853991508484
172495, 0.0, 0.0, 0.0, 0.0, -1.1476993560791016, -0.3808412551879883, 0.026220053434371948
172515, 0.0, 0.0, 0.0, 0.0, -1.1477928161621094, -0.3809819221496582, 0.026698589324951172
172535, 0.0, 0.0, 0.0, 0.0, -1.147674560546875, -0.38089895248413086, 0.02649816870689392
172555, 0.0, 0.0, 0.0, 0.0, -1.1476802825927734, -0.38088035583496094, 0.02645006775856018
172575, 0.0, 0.0, 0.0, 0.0, -1.1475543975830078, -0.38075685501098633, 0.026428699493408203
172595, 0.0, 0.0, 0.0, 0.0, -1.1475868225097656, -0.38083410263061523, 0.026448339223861694
172615, 0.0, 0.0, 0.0, 0.0, -1.1475868225097656, -0.38083410263061523, 0.026448339223861694
172655, 0.0, 0.0, 0.0, 0.0, -1.1477527618408203, -0.38102245330810547, 0.026494473218917847
172675, 0.0, 0.0, 0.0, 0.0, -1.1475887298583984, -0.38086366653442383, 0.026473671197891235
172695, 0.0, 0.0, 0.0, 0.0, -1.1475887298583984, -0.38086366653442383, 0.026473671197891235
172715, 0.0, 0.0, 0.0, 0.0, -1.1477203369140625, -0.3809041976928711, 0.02621862292289734
172735, 0.0, 0.0, 0.0, 0.0, -1.1476097106933594, -0.3808293342590332, 0.02654990553855896
172755, 0.0, 0.0, 0.0, 0.0, -1.1476097106933594, -0.3808293342590332, 0.02654990553855896
172775, 0.0, 0.0, 0.0, 0.0, -1.147500991821289, -0.3807663917541504, 0.026450753211975098
172875, 0.0, 0.0, 0.0, 0.0, -1.1476173400878906, -0.38092613220214844, 0.026380330324172974
172895, 0.0, 0.0, 0.0, 0.0, -1.1477108001708984, -0.38092994689941406, 0.026384174823760986
172915, 0.0, 0.0, 0.0, 0.0, -1.147714614868164, -0.3809385299682617, 0.02659633755683899
172935, 0.0, 0.0, 0.0, 0.0, -1.1476078033447266, -0.38094234466552734, 0.026498138904571533
172955, 0.0, 0.0, 0.0, 0.0, -1.1477546691894531, -0.3808894157409668, 0.02647683024406433
172975, 0.0, 0.0, 0.0, 0.0, -1.1475353240966797, -0.38091421127319336, 0.026444315910339355
172995, 0.0, 0.0, 0.0, 0.0, -1.1477527618408203, -0.38080787658691406, 0.026565849781036377
173015, 0.0, 0.0, 0.0, 0.0, -1.1476402282714844, -0.3809189796447754, 0.026469022035598755
173035, 0.0, 0.0, 0.0, 0.0, -1.1476554870605469, -0.38080739974975586, 0.0267450213432312
173055, 0.0, 0.0, 0.0, 0.0, -1.1477241516113281, -0.3808741569519043, 0.026552855968475342
173095, 0.0, 0.0, 0.0, 0.0, -1.147695541381836, -0.3809776306152344, 0.0264742374420166
173135, 0.0, 0.0, 0.0, 0.0, -1.14752197265625, -0.380795955657959, 0.026491612195968628
173155, 0.0, 0.0, 0.0, 0.0, -1.14752197265625, -0.380795955657959, 0.026491612195968628
173175, 0.0, 0.0, 0.0, 0.0, -1.14752197265625, -0.380795955657959, 0.026491612195968628
173215, 0.0, 0.0, 0.0, 0.0, -1.1477241516113281, -0.3809666633605957, 0.026506632566452026
173255, 0.0, 0.0, 0.0, 0.0, -1.147653579711914, -0.3810248374938965, 0.02648383378982544
173295, 0.0, 0.0, 0.0, 0.0, -1.1476364135742188, -0.38083600997924805, 0.026528537273406982
173355, 0.0, 0.0, 0.0, 0.0, -1.1476364135742188, -0.38083600997924805, 0.026528537273406982
173375, 0.0, 0.0, 0.0, 0.0, -1.14764404296875, -0.38097333908081055, 0.026493698358535767
173395, 0.0, 0.0, 0.0, 0.0, -1.1476898193359375, -0.3809185028076172, 0.026358962059020996
173415, 0.0, 0.0, 0.0, 0.0, -1.147726058959961, -0.38083410263061523, 0.026401281356811523
173435, 0.0, 0.0, 0.0, 0.0, -1.1474838256835938, -0.38091421127319336, 0.02663654088973999
173455, 0.0, 0.0, 0.0, 0.0, -1.1477203369140625, -0.38092517852783203, 0.026379108428955078
173475, 0.0, 0.0, 0.0, 0.0, -1.1477012634277344, -0.38091278076171875, 0.026478976011276245
173495, 0.0, 0.0, 0.0, 0.0, -1.1476898193359375, -0.38078880310058594, 0.026433110237121582
173515, 0.0, 0.0, 0.0, 0.0, -1.1475162506103516, -0.3808932304382324, 0.026425421237945557
173555, 0.0, 0.0, 0.0, 0.0, -1.1476325988769531, -0.3807229995727539, 0.026598811149597168
173615, 0.0, 0.0, 0.0, 0.0, -1.1475048065185547, -0.3807706832885742, 0.026579707860946655
173675, 0.0, 0.0, 0.0, 0.0, -1.1476459503173828, -0.38080549240112305, 0.026520609855651855
173695, 0.0, 0.0, 0.0, 0.0, -1.1475677490234375, -0.38076114654541016, 0.02659785747528076
173715, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.38086652755737305, 0.026394426822662354
173735, 0.0, 0.0, 0.0, 0.0, -1.1475696563720703, -0.38083553314208984, 0.02647799253463745
173755, 0.0, 0.0, 0.0, 0.0, -1.1475696563720703, -0.38083553314208984, 0.02647799253463745
173775, 0.0, 0.0, 0.0, 0.0, -1.1475696563720703, -0.38083553314208984, 0.02647799253463745
173795, 0.0, 0.0, 0.0, 0.0, -1.1475372314453125, -0.3808321952819824, 0.02658650279045105
173815, 0.0, 0.0, 0.0, 0.0, -1.1477622985839844, -0.3809800148010254, 0.0263691246509552
173835, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.3809075355529785, 0.026452690362930298
173855, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.3809075355529785, 0.026452690362930298
173875, 0.0, 0.0, 0.0, 0.0, -1.1476879119873047, -0.38083982467651367, 0.02634674310684204
173895, 0.0, 0.0, 0.0, 0.0, -1.1476879119873047, -0.38083982467651367, 0.02634674310684204
173915, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.3809218406677246, 0.026442497968673706
173935, 0.0, 0.0, 0.0, 0.0, -1.1476783752441406, -0.38091230392456055, 0.026540666818618774
173955, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.38083600997924805, 0.026722639799118042
173995, 0.0, 0.0, 0.0, 0.0, -1.1475715637207031, -0.3808460235595703, 0.026380866765975952
174035, 0.0, 0.0, 0.0, 0.0, -1.147592544555664, -0.38077735900878906, 0.026499658823013306
174055, 0.0, 0.0, 0.0, 0.0, -1.147592544555664, -0.38077735900878906, 0.026499658823013306
174075, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.3809070587158203, 0.026420772075653076
174095, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.3809070587158203, 0.026420772075653076
174115, 0.0, 0.0, 0.0, 0.0, -1.1476726531982422, -0.3809070587158203, 0.026420772075653076
174135, 0.0, 0.0, 0.0, 0.0, -1.1477012634277344, -0.380950927734375, 0.02634453773498535
174155, 0.0, 0.0, 0.0, 0.0, -1.147756576538086, -0.38094329833984375, 0.026355654001235962
174175, 0.0, 0.0, 0.0, 0.0, -1.1476249694824219, -0.38085317611694336, 0.026609092950820923
174195, 0.0, 0.0, 0.0, 0.0, -1.1476078033447266, -0.3807945251464844, 0.026530474424362183
174235, 0.0, 0.0, 0.0, 0.0, -1.1475849151611328, -0.3809323310852051, 0.026487618684768677
174255, 0.0, 0.0, 0.0, 0.0, -1.1477375030517578, -0.3808622360229492, 0.02653193473815918
174295, 0.0, 0.0, 0.0, 0.0, -1.1476554870605469, -0.3808732032775879, 0.02647891640663147
174315, 0.0, 0.0, 0.0, 0.0, -1.1476860046386719, -0.3808612823486328, 0.026492685079574585
174335, 0.0, 0.0, 0.0, 0.0, -1.147684097290039, -0.3809671401977539, 0.0264931321144104
174355, 0.0, 0.0, 0.0, 0.0, -1.1476421356201172, -0.3809232711791992, 0.0264035165309906
174375, 0.0, 0.0, 0.0, 0.0, -1.1476421356201172, -0.3809232711791992, 0.0264035165309906
174395, 0.0, 0.0, 0.0, 0.0, -1.147613525390625, -0.380922794342041, 0.026391953229904175
174415, 0.0, 0.0, 0.0, 0.0, -1.1476707458496094, -0.38088369369506836, 0.026508450508117676
174455, 0.0, 0.0, 0.0, 0.0, -1.1476554870605469, -0.3809528350830078, 0.02646547555923462
174495, 0.0, 0.0, 0.0, 0.0, -1.147592544555664, -0.38071632385253906, 0.02670392394065857
174535, 0.0, 0.0, 0.0, 0.0, -1.1476764678955078, -0.3808612823486328, 0.0264512300491333
174555, 0.0, 0.0, 0.0, 0.0, -1.1476554870605469, -0.3809475898742676, 0.02651512622833252
174575, 0.0, 0.0, 0.0, 0.0, -1.1476173400878906, -0.3808870315551758, 0.02659723162651062
174595, 0.0, 0.0, 0.0, 0.0, -1.1476173400878906, -0.38093042373657227, 0.026440352201461792
174615, 0.0, 0.0, 0.0, 0.0, -1.1476173400878906, -0.38093042373657227, 0.026440352201461792
174635, 0.0, 0.0, 0.0, 0.0, -1.1476173400878906, -0.38093042373657227, 0.026440352201461792
174655, 0.0, 0.0, 0.0, 0.0, -1.1476631164550781, -0.38088178634643555, 0.02669665217399597
174675, 0.0, 0.0, 0.0, 0.0, -1.1476783752441406, -0.38092470169067383, 0.02651795744895935
174695, 0.0, 0.0, 0.0, 0.0, -1.1476879119873047, -0.38094139099121094, 0.026397228240966797
174715, 0.0, 0.0, 0.0, 0.0, -1.1476478576660156, -0.38083934783935547, 0.02639731764793396
174735, 0.0, 0.0, 0.0, 0.0, -1.1476631164550781, -0.3809051513671875, 0.02650633454322815
174755, 0.0, 0.0, 0.0, 0.0, -1.1476631164550781, -0.3809051513671875, 0.02650633454322815
174795, 0.0, 0.0, 0.0, 0.0, -1.1477985382080078, -0.38096141815185547, 0.02648329734802246
174815, 0.0, 0.0, 0.0, 0.0, -1.1477222442626953, -0.3808765411376953, 0.026448696851730347
174835, 0.0, 0.0, 0.0, 0.0, -1.1475715637207031, -0.3808574676513672, 0.02628752589225769
174855, 0.0, 0.0, 0.0, 0.0, -1.147573471069336, -0.3808407783508301, 0.02647802233695984
174895, 0.0, 0.0, 0.0, 0.0, -1.1476421356201172, -0.3807358741760254, 0.026538997888565063
174975, 0.0, 0.0, 0.0, 0.0, -1.1476669311523438, -0.3807530403137207, 0.026456445455551147
174995, 0.0, 0.0, 0.0, 0.0, -1.1476078033447266, -0.3808116912841797, 0.02643108367919922
175035, 0.0, 0.0, 0.0, 0.0, -1.1476459503173828, -0.38078927993774414, 0.026439160108566284
175055, 0.0, 0.0, 0.0, 0.0, -1.1476459503173828, -0.38078927993774414, 0.026439160108566284
175075, 0.0, 0.0, 0.0, 0.0, -1.1476058959960938, -0.38094377517700195, 0.02635917067527771
175095, 0.0, 0.0, 0.0, 0.0, -1.1476764678955078, -0.3808717727661133, 0.02653282880783081
175115, 0.0, 0.0, 0.0, 0.0, -1.147623062133789, -0.3809070587158203, 0.026591509580612183
175135, 0.0, 0.0, 0.0, 0.0, -1.1476898193359375, -0.38074588775634766, 0.026792049407958984
175155, 0.0, 0.0, 0.0, 0.0, -1.147665023803711, -0.38098669052124023, 0.026558011770248413
175175, 0.0, 0.0, 0.0, 0.0, -1.1477584838867188, -0.3808579444885254, 0.02649638056755066
175195, 0.0, 0.0, 0.0, 0.0, -1.1476325988769531, -0.38099145889282227, 0.026469528675079346
175235, 0.0, 0.0, 0.0, 0.0, -1.1476821899414062, -0.38086366653442383, 0.026553630828857422
175255, 0.0, 0.0, 0.0, 0.0, -1.1476821899414062, -0.38086366653442383, 0.026553630828857422
175355, 0.0, 0.0, 0.0, 0.0, -1.1476058959960938, -0.38086748123168945, 0.026522934436798096
175395, 0.0, 0.0, 0.0, 0.0, -1.1475944519042969, -0.3808164596557617, 0.026357024908065796
175415, 0.0, 0.0, 0.0, 0.0, -1.1476459503173828, -0.3809499740600586, 0.026494234800338745
175435, 0.0, 0.0, 0.0, 0.0, -1.1475887298583984, -0.3807859420776367, 0.02655431628227234
175455, 0.0, 0.0, 0.0, 0.0, -1.1475887298583984, -0.3807859420776367, 0.02655431628227234
175495, 0.0, 0.0, 0.0, 0.0, -1.1477298736572266, -0.3809185028076172, 0.026613593101501465
175515, 0.0, 0.0, 0.0, 0.0, -1.1474418640136719, -0.3808741569519043, 0.026351898908615112
175535, 0.0, 0.0, 0.0, 0.0, -1.1474418640136719, -0.3808741569519043, 0.026351898908615112
175555, 0.0, 0.0, 0.0, 0.0, -1.1476516723632812, -0.38095569610595703, 0.02638465166091919
175575, 0.0, 0.0, 0.0, 0.0, -1.1476612091064453, -0.3809056282043457, 0.026590198278427124
175595, 0.0, 0.0, 0.0, 0.0, -1.1476631164550781, -0.38097524642944336, 0.026335030794143677
175615, 0.0, 0.0, 0.0, 0.0, -1.147623062133789, -0.3808736801147461, 0.02637532353401184
175635, 0.0, 0.0, 0.0, 0.0, -1.147634506225586, -0.38093996047973633, 0.026435017585754395
175655, 0.0, 0.0, 0.0, 0.0, -1.147623062133789, -0.38074254989624023, 0.02649262547492981
175735, 0.0, 0.0, 0.0, 0.0, -1.1475334167480469, -0.38084888458251953, 0.026417851448059082
175755, 0.0, 0.0, 0.0, 0.0, -1.1475334167480469, -0.38084888458251953, 0.026417851448059082
175775, 0.0, 0.0, 0.0, 0.0, -1.1475334167480469, -0.38084888458251953, 0.026417851448059082
175795, 0.0, 0.0, 0.0, 0.0, -1.1476097106933594, -0.38089847564697266, 0.02676856517791748
175815, 0.0, 0.0, 0.0, 0.0, -1.147665023803711, -0.38083457946777344, 0.026343196630477905
175835, 0.0, 0.0, 0.0, 0.0, -1.1476860046386719, -0.3809504508972168, 0.026491820812225342
175875, 0.0, 0.0, 0.0, 0.0, -1.1476860046386719, -0.3809504508972168, 0.026491820812225342
175895, 0.0, 0.0, 0.0, 0.0, -1.1476383209228516, -0.38100242614746094, 0.02626165747642517
175955, 0.0, 0.0, 0.0, 0.0, -1.1476478576660156, -0.380770206451416, 0.02643069624900818
175975, 0.0, 0.0, 0.0, 0.0, -1.147562026977539, -0.38096141815185547, 0.026468098163604736
175995, 0.0, 0.0, 0.0, 0.0, -1.147562026977539, -0.38096141815185547, 0.026468098163604736
176015, 0.0, 0.0, 0.0, 0.0, -1.147665023803711, -0.3809785842895508, 0.026518017053604126
176035, 0.0, 0.0, 0.0, 0.0, -1.1476421356201172, -0.38089656829833984, 0.02652597427368164
176055, 0.0, 0.0, 0.0, 0.0, -1.1476593017578125, -0.38086366653442383, 0.02656269073486328
176075, 0.0, 0.0, 0.0, 0.0, -1.1477165222167969, -0.38095664978027344, 0.02647992968559265
176095, 0.0, 0.0, 0.0, 0.0, -1.1476669311523438, -0.3809514045715332, 0.026435643434524536
176135, 0.0, 0.0, 0.0, 0.0, -1.147695541381836, -0.380887508392334, 0.02648252248764038
176155, 0.0, 0.0, 0.0, 0.0, -1.147695541381836, -0.380887508392334, 0.02648252248764038
176215, 0.0, 0.0, 0.0, 0.0, -1.1474723815917969, -0.38078832626342773, 0.026303648948669434
176235, 0.0, 0.0, 0.0, 0.0, -1.1474723815917969, -0.38078832626342773, 0.026303648948669434
176255, 0.0, 0.0, 0.0, 0.0, -1.1474723815917969, -0.38078832626342773, 0.026303648948669434
176275, 0.0, 0.0, 0.0, 0.0, -1.1476001739501953, -0.3807668685913086, 0.026822835206985474
176295, 0.0, 0.0, 0.0, 0.0, -1.1476001739501953, -0.3807668685913086, 0.026822835206985474
176315, 0.0, 0.0, 0.0, 0.0, -1.1476783752441406, -0.38086891174316406, 0.026421397924423218
176335, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.38089752197265625, 0.026533037424087524
176395, 0.0, 0.0, 0.0, 0.0, -1.1475582122802734, -0.38068675994873047, 0.026683539152145386
176415, 0.0, 0.0, 0.0, 0.0, -1.1476078033447266, -0.38094568252563477, 0.02654486894607544
176435, 0.0, 0.0, 0.0, 0.0, -1.1475849151611328, -0.38086795806884766, 0.02649390697479248
176455, 0.0, 0.0, 0.0, 0.0, -1.147674560546875, -0.38088369369506836, 0.026218265295028687
176475, 0.0, 0.0, 0.0, 0.0, -1.147674560546875, -0.38088369369506836, 0.026218265295028687
176495, 0.0, 0.0, 0.0, 0.0, -1.1475238800048828, -0.3808465003967285, 0.026404738426208496
176535, 0.0, 0.0, 0.0, 0.0, -1.147705078125, -0.3809199333190918, 0.026400625705718994
176655, 0.0, 0.0, 0.0, 0.0, -1.147613525390625, -0.38094520568847656, 0.0263654887676239
176675, 0.0, 0.0, 0.0, 0.0, -1.1475448608398438, -0.38092470169067383, 0.026355504989624023
176695, 0.0, 0.0, 0.0, 0.0, -1.1475563049316406, -0.3809375762939453, 0.026355713605880737
176715, 0.0, 0.0, 0.0, 0.0, -1.1475563049316406, -0.3809375762939453, 0.026355713605880737
176735, 0.0, 0.0, 0.0, 0.0, -1.147726058959961, -0.38079357147216797, 0.02651563286781311
176755, 0.0, 0.0, 0.0, 0.0, -1.1476707458496094, -0.38085317611694336, 0.02647620439529419
176775, 0.0, 0.0, 0.0, 0.0, -1.1475791931152344, -0.3807392120361328, 0.02639847993850708
176795, 0.0, 0.0, 0.0, 0.0, -1.1475868225097656, -0.3808097839355469, 0.026568740606307983
176835, 0.0, 0.0, 0.0, 0.0, -1.147836685180664, -0.38090991973876953, 0.02654707431793213
176855, 0.0, 0.0, 0.0, 0.0, -1.1476879119873047, -0.3808255195617676, 0.026631861925125122
176875, 0.0, 0.0, 0.0, 0.0, -1.1476860046386719, -0.38089990615844727, 0.026435941457748413
176895, 0.0, 0.0, 0.0, 0.0, -1.1476860046386719, -0.38089990615844727, 0.026435941457748413
176915, 0.0, 0.0, 0.0, 0.0, -1.1476860046386719, -0.38089990615844727, 0.026435941457748413
176935, 0.0, 0.0, 0.0, 0.0, -1.1476860046386719, -0.38089990615844727, 0.026435941457748413
176975, 0.0, 0.0, 0.0, 0.0, -1.1477794647216797, -0.3809223175048828, 0.026498734951019287
177035, 0.0, 0.0, 0.0, 0.0, -1.1475448608398438, -0.38082313537597656, 0.026538878679275513
177055, 0.0, 0.0, 0.0, 0.0, -1.1475849151611328, -0.3810081481933594, 0.02618807554244995
177075, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.380887508392334, 0.026480019092559814
177095, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.380887508392334, 0.026480019092559814
177115, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.380887508392334, 0.026480019092559814
177135, 0.0, 0.0, 0.0, 0.0, -1.1476707458496094, -0.3808283805847168, 0.02642500400543213
177155, 0.0, 0.0, 0.0, 0.0, -1.1476707458496094, -0.3808283805847168, 0.02642500400543213
177175, 0.0, 0.0, 0.0, 0.0, -1.1476097106933594, -0.3809647560119629, 0.026543468236923218
177195, 0.0, 0.0, 0.0, 0.0, -1.147674560546875, -0.3809223175048828, 0.026452600955963135
177215, 0.0, 0.0, 0.0, 0.0, -1.1476478576660156, -0.3809695243835449, 0.026358038187026978
177235, 0.0, 0.0, 0.0, 0.0, -1.1475696563720703, -0.380795955657959, 0.02652573585510254
177255, 0.0, 0.0, 0.0, 0.0, -1.1476383209228516, -0.38096189498901367, 0.026214420795440674
177275, 0.0, 0.0, 0.0, 0.0, -1.1476573944091797, -0.38075828552246094, 0.026637256145477295
177355, 0.0, 0.0, 0.0, 0.0, -1.1475563049316406, -0.38080453872680664, 0.02640661597251892
177375, 0.0, 0.0, 0.0, 0.0, -1.1475563049316406, -0.38080453872680664, 0.02640661597251892
177395, 0.0, 0.0, 0.0, 0.0, -1.1475563049316406, -0.38080453872680664, 0.02640661597251892
177455, 0.0, 0.0, 0.0, 0.0, -1.1476325988769531, -0.38089561462402344, 0.0264492928981781
177475, 0.0, 0.0, 0.0, 0.0, -1.147573471069336, -0.38098716735839844, 0.026498913764953613
177495, 0.0, 0.0, 0.0, 0.0, -1.147573471069336, -0.38098716735839844, 0.026498913764953613
177535, 0.0, 0.0, 0.0, 0.0, -1.147573471069336, -0.38098716735839844, 0.026498913764953613
177555, 0.0, 0.0, 0.0, 0.0, -1.1475753784179688, -0.3808627128601074, 0.02646547555923462
177575, 0.0, 0.0, 0.0, 0.0, -1.1475944519042969, -0.38085269927978516, 0.026463091373443604
177595, 0.0, 0.0, 0.0, 0.0, -1.1475944519042969, -0.38085269927978516, 0.026463091373443604
177615, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.3808603286743164, 0.026705771684646606
177635, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.3808603286743164, 0.026705771684646606
177655, 0.0, 0.0, 0.0, 0.0, -1.1476402282714844, -0.3808751106262207, 0.026643306016921997
177675, 0.0, 0.0, 0.0, 0.0, -1.1476783752441406, -0.3808746337890625, 0.026422619819641113
177695, 0.0, 0.0, 0.0, 0.0, -1.1476268768310547, -0.3809370994567871, 0.02651837468147278
177715, 0.0, 0.0, 0.0, 0.0, -1.1476879119873047, -0.3807697296142578, 0.02650684118270874
