timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, laserFront
605137, -1.558556318283081, -2.028777599334717, 0.008571410551667213, -0.05173078924417496, 0.21520112454891205, -0.00011113943037344143, 0, 0, 0, 0, 0, 0, 0, 0, 0
605157, -1.5584769248962402, -2.0280601978302, 0.008363954722881317, -0.007075892761349678, 0.11467480659484863, -0.0014215370174497366, 0.0, 0.0, 0.0, 0.0, -1.5585861206054688, -2.0300674438476562, 0.008173361420631409, -0.49456271529197693, 317.0
605177, -1.558384656906128, -2.028562307357788, 0.008339091204106808, -0.0006789270555600524, 0.051391005516052246, -0.0015480787260457873, 0.0, 0.0, 0.0, 0.0, -1.558340072631836, -2.0300254821777344, 0.008505910634994507, -0.6634583473205566, 317.0
605197, -1.558343529701233, -2.0290839672088623, 0.008320913650095463, 0.0012225883547216654, 0.027380071580410004, -0.0014434633776545525, 0.0, 0.0, 0.0, 0.0, -1.5583724975585938, -2.0300254821777344, 0.008303746581077576, -0.7620342373847961, 317.0
605217, -1.5582035779953003, -2.029200315475464, 0.008422604762017727, 0.0035967605654150248, 0.019364889711141586, 0.0001601252588443458, 0.0, 0.0, 0.0, 0.0, -1.557973861694336, -2.0303001403808594, 0.008815586566925049, -0.8703913688659668, 317.0
605237, -1.5582431554794312, -2.0293374061584473, 0.008401276543736458, 0.0032920953817665577, 0.015322997234761715, -4.8940128181129694e-05, 0.0, 0.0, 0.0, 0.0, -1.5586185455322266, -2.0300140380859375, 0.008137300610542297, -0.9547042846679688, 317.0
605258, -1.5581896305084229, -2.029370069503784, 0.008425095118582249, 0.0038588540628552437, 0.013832428492605686, 0.0001478954654885456, 0.0, 0.0, 0.0, 0.0, -1.5583267211914062, -2.029956817626953, 0.00801318883895874, -0.9956679940223694, 320.0
605277, -1.5581830739974976, -2.029430866241455, 0.008396841585636139, 0.004446700215339661, 0.013076831586658955, 0.00030016980599612, 0.0, 0.0, 0.0, 0.0, -1.5584869384765625, -2.030048370361328, 0.008160769939422607, -1.0515379905700684, 320.0
605297, -1.5581464767456055, -2.029451370239258, 0.00844864547252655, 0.005063162185251713, 0.0132241016253829, 0.0005984675954096019, 0.0, 0.0, 0.0, 0.0, -1.5585174560546875, -2.029987335205078, 0.008103027939796448, -1.0903902053833008, 320.0
605318, -1.5581464767456055, -2.029346466064453, 0.008418187499046326, 0.005591257940977812, 0.014912992715835571, 0.00021429128537420183, 0.0, 0.0, 0.0, 0.0, -1.5585365295410156, -2.0301589965820312, 0.008247390389442444, -1.125748872756958, 320.0
605337, -1.5580990314483643, -2.029266357421875, 0.008413095958530903, 0.005787441972643137, 0.01642603985965252, 0.00026856627664528787, 0.0, 0.0, 0.0, 0.0, -1.5582046508789062, -2.030242919921875, 0.008798554539680481, -1.1618798971176147, 320.0
605357, -1.558057188987732, -2.029144287109375, 0.008404002524912357, 0.006566393654793501, 0.01883210800588131, 0.0003091714170295745, 0.0, 0.0, 0.0, 0.0, -1.5583419799804688, -2.0301361083984375, 0.008379742503166199, -1.181378722190857, 316.0
605378, -1.5579841136932373, -2.0289742946624756, 0.008435296826064587, 0.006989107467234135, 0.021049443632364273, 7.91214988566935e-05, 0.0, 0.0, 0.0, 0.0, -1.5583610534667969, -2.0300674438476562, 0.008302643895149231, -1.2066624164581299, 316.0
605397, -1.557937502861023, -2.02884578704834, 0.008432319387793541, 0.007532351650297642, 0.023267291486263275, -0.00027201499324291945, 0.0, 0.0, 0.0, 0.0, -1.5586261749267578, -2.0299835205078125, 0.007954731583595276, -1.2250707149505615, 316.0
