timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw, laserFront
198438, -1.5174238681793213, -0.8971605896949768, 0.025260871276259422, -0.007005710620433092, -0.01767325960099697, 0.002053059171885252, 157381.609375, 120390.1171875, 157502.421875, 156102.15625, 145852.828125, 155631.4375, -2.963545799255371, 263.0
198458, -1.517431616783142, -0.8971970081329346, 0.02527565136551857, -0.006979958154261112, -0.01817990280687809, 0.0020738455932587385, 157383.515625, 120395.296875, 157502.421875, 156101.0, 145859.515625, 155638.296875, -2.9575209617614746, 263.0
198479, -1.5174683332443237, -0.8973140716552734, 0.025286532938480377, -0.007213335484266281, -0.018807431682944298, 0.002061746083199978, 157383.515625, 120387.1640625, 157506.265625, 156099.65625, 145860.1875, 155633.328125, -2.952502727508545, 262.0
198498, -1.5174734592437744, -0.8973557353019714, 0.02531132847070694, -0.007213735952973366, -0.018827024847269058, 0.0021624777000397444, 157385.4375, 120385.671875, 157504.34375, 156102.15625, 145850.359375, 155623.984375, -2.94812273979187, 262.0
198518, -1.5174560546875, -0.8973177075386047, 0.025301627814769745, -0.006988914683461189, -0.018831098452210426, 0.001967735355719924, 157387.34375, 120390.8828125, 157504.34375, 156109.0625, 145855.28125, 155637.109375, -2.943509578704834, 262.0
198538, -1.5174720287322998, -0.8973804116249084, 0.02530238777399063, -0.006926429457962513, -0.018953073769807816, 0.001970774494111538, 157383.515625, 120391.609375, 157502.421875, 156104.640625, 145858.40625, 155620.1875, -2.9392991065979004, 262.0
198558, -1.5174593925476074, -0.8973868489265442, 0.025312134996056557, -0.007004487793892622, -0.01931854523718357, 0.002194736385717988, 157385.4375, 120390.15625, 157500.5, 156104.0625, 145855.28125, 155622.796875, -2.9317054748535156, 262.0
198579, -1.517473578453064, -0.8974484801292419, 0.025316759943962097, -0.007025630678981543, -0.01987815648317337, 0.0023928387090563774, 157387.34375, 120388.625, 157508.1875, 156110.984375, 145853.5, 155626.46875, -2.9287216663360596, 264.0
198598, -1.5174559354782104, -0.8974413275718689, 0.025335855782032013, -0.006840996444225311, -0.020017556846141815, 0.002510520862415433, 157385.4375, 120385.671875, 157502.421875, 156104.640625, 145852.828125, 155635.21875, -2.921755790710449, 264.0
198618, -1.5174791812896729, -0.897510826587677, 0.025309517979621887, -0.0072105806320905685, -0.020118433982133865, 0.0024907258339226246, 157387.34375, 120390.8828125, 157504.34375, 156101.578125, 145847.90625, 155630.84375, -2.916090965270996, 264.0
198638, -1.5174593925476074, -0.8974818587303162, 0.02532445266842842, -0.007220759056508541, -0.020075863227248192, 0.00277914572507143, 157383.515625, 120387.8984375, 157504.34375, 156104.0625, 145851.046875, 155617.109375, -2.9092071056365967, 264.0
198658, -1.5174192190170288, -0.8973802924156189, 0.02532896399497986, -0.007099366746842861, -0.01978888362646103, 0.002958532189950347, 157383.515625, 120391.609375, 157506.265625, 156095.234375, 145853.5, 155625.875, -2.911097526550293, 264.0
198679, -1.5174750089645386, -0.8975590467453003, 0.02536916546523571, -0.007253729272633791, -0.020665157586336136, 0.002952693961560726, 157381.609375, 120389.390625, 157504.34375, 156101.578125, 145850.359375, 155624.578125, -2.9110114574432373, 264.0
198698, -1.5174700021743774, -0.8975743651390076, 0.025385238230228424, -0.007273367140442133, -0.020748194307088852, 0.002689746441319585, 157385.4375, 120393.8359375, 157506.265625, 156107.71875, 145860.1875, 155630.84375, -2.9021167755126953, 264.0
198718, -1.5174942016601562, -0.8976359963417053, 0.025378704071044922, -0.007427516393363476, -0.0208879467099905, 0.002643136540427804, 157383.515625, 120391.609375, 157504.34375, 156100.234375, 145851.046875, 155623.390625, -2.898486614227295, 264.0
198738, -1.5174851417541504, -0.8976096510887146, 0.025370482355356216, -0.007522680331021547, -0.02070585824549198, 0.0026857564225792885, 157381.609375, 120389.390625, 157502.421875, 156101.578125, 145848.578125, 155624.6875, -2.9056971073150635, 264.0
198758, -1.5174626111984253, -0.8975598216056824, 0.02536134421825409, -0.007313546724617481, -0.020623015239834785, 0.0027079028077423573, 157385.4375, 120393.1015625, 157504.34375, 156094.65625, 145858.84375, 155620.3125, -2.8981895446777344, 264.0
198779, -1.5174928903579712, -0.8976448774337769, 0.025370115414261818, -0.007624838966876268, -0.0208215843886137, 0.0023694748524576426, 157385.4375, 120391.609375, 157506.265625, 156108.484375, 145853.5, 155626.46875, -2.8902788162231445, 264.0
