whisker1_1,whisker1_2,whisker1_3,whisker2_1,whisker2_2,whisker2_3,WhiskerGT1,WhiskerGT2,laser,yaw,pitch,positionX,positionY,positionZ,velocityX,velocityY,velocityZ
-4.039292666275997,3.5411895510994795,1.167483866128537,3.721147361277152,-4.285202456504511,6.419164206963044,0.0,0.0,858.0,1.731950044631958,-1.153064489364624,0.2821826338768005,-0.3710281252861023,1.2434792518615725,0.2102901041507721,-0.0024859220720827,-0.0105262035503983
-4.3828114302101335,2.069853093525534,0.4951512925343531,2.790677668250743,-6.20553172529967,4.7391132200625465,0.0,0.0,846.0,1.676952838897705,-0.9550830125808716,0.2867448627948761,-0.3713194131851196,1.2430731058120728,0.2142650783061981,-0.0024107510689646,-0.009302963502705
-4.847886005658034,1.6733761281313495,0.40661564909498654,1.826983040100897,-7.883731496915648,3.4392887188734527,0.0,0.0,846.0,1.6243687868118286,-0.7392889857292175,0.2910212576389313,-0.3715664446353912,1.2427643537521362,0.2168389111757278,-0.0023973966017365,-0.0063221454620361
-5.091728572552389,2.1266097365393506,0.7176934700487181,1.624594305971081,-6.96518068713095,2.2591420473583037,0.0,0.0,840.0,1.5714924335479736,-0.4743849039077759,0.2956534624099731,-0.3718896210193634,1.2424334287643433,0.2189917415380478,-0.0025426137726753,-0.005037572234869
-5.183711884194956,2.9222200644203102,0.08030865100673007,0.7666585350815758,-6.312134987054898,-0.3565193141012619,0.0,0.0,840.0,1.5319204330444336,-0.220945656299591,0.3002901673316955,-0.372161328792572,1.2422246932983398,0.2201641499996185,-0.0025552620645612,-0.0017382615478709
-4.868144828985796,5.2346442273228,0.014054070807858171,1.2308911681280243,-6.33796784893736,0.6225886377180765,0.0,0.0,840.0,1.4880977869033811,0.0327333435416221,0.3048333525657654,-0.3724536597728729,1.2419592142105105,0.2198260873556137,-0.0024483839515596,-0.0032815572340041
-3.9684381540286466,6.590433731619385,0.6446310421531387,1.5181947640428812,-5.3898758551838455,4.789552122530145,0.0,0.0,825.0,1.4472330808639526,0.1849878430366516,0.3090846240520477,-0.3727411925792694,1.2417395114898682,0.2184800505638122,-0.0023821434006094,-0.0024082583840936
-3.8871941924172777,7.061976910929352,1.141317137599903,0.8993021737369591,-3.6663127130113207,5.911171530677428,0.0,0.0,825.0,1.4145166873931885,0.3143925368785858,0.3133779466152191,-0.3729979693889618,1.2415920495986938,0.2170341312885284,-0.0023242009337991,5.815231270389632e-05
-4.672037320521237,6.209618229089604,1.5453928292344545,0.6460397384895192,-2.2520201803948394,5.736394320271709,0.0,0.0,825.0,1.3751236200332642,0.3789281845092773,0.3179419636726379,-0.3732643723487854,1.241415023803711,0.2144941240549087,-0.0020796183962374,-0.0015645942185074
-5.13502083865682,4.454396831212539,1.2758970776799832,1.620454030711033,-3.6525860710990057,4.842740803386948,0.0,0.0,815.0,1.3544765710830688,0.3952815234661102,0.3219837248325348,-0.3735688626766205,1.2412608861923218,0.2117822468280792,-0.0021980938035994,-0.0035508251748979
-4.7699285492173145,2.789354562056773,0.8520159084253704,2.5471654218150763,-4.205620580500823,2.8965180684993874,0.0,0.0,815.0,1.3334461450576782,0.4175677299499511,0.3261308670043945,-0.3737921416759491,1.2411253452301023,0.2097615897655487,-0.0020154567901045,-0.0014748401008546
-3.839001945937349,1.781493971840072,0.6268215699101494,1.5791194112560913,-3.62254275258565,1.9561397432840562,0.0,0.0,815.0,1.3049381971359253,0.4353872239589691,0.3305473923683166,-0.374037891626358,1.2410128116607666,0.2071061879396438,-0.0020276540890336,-0.0015085249906405
-4.346050432922617,2.395985700478615,0.23209380617834574,0.49347229146880206,-4.367810924887296,2.3522586926508438,0.0,0.0,804.0,1.2822725772857666,0.4653851985931396,0.3323070108890533,-0.3743057548999786,1.240873098373413,0.2046447843313217,-0.0025378346908837,-0.0021448608022183
-4.92308648527314,3.879938021286547,-0.2778326702427193,-0.5717604956987599,-3.5902654796339064,2.729420314794895,0.0,0.0,804.0,1.2547067403793335,0.5016488432884216,0.3381997942924499,-0.3746112287044525,1.2407488822937012,0.2009148001670837,-0.0021761856041848,-0.0012640963541343
-4.63398952573865,4.4323028373730615,0.0497721056682206,-1.423502765275213,-2.653158253803428,3.1520625790228975,0.0,0.0,804.0,1.2401458024978638,0.5277488231658936,0.3400899767875671,-0.3747754096984863,1.2406851053237915,0.199228897690773,-0.0021770894527435,-0.0004994826158508
-4.665720612579722,4.358495407847762,0.6462938204733529,-0.8543941885881545,-3.8218244774797467,2.9832421989654136,0.0,0.0,792.0,1.2331862449645996,0.542195200920105,0.3457463979721069,-0.3750733137130737,1.240609049797058,0.1949291825294494,-0.0018743847031146,0.0011138705303892
-4.613436340587472,5.506948358587685,0.8162134616922101,0.6857147942200932,-4.881988465349203,3.991541371510305,0.0,0.0,792.0,1.22767972946167,0.5316210389137268,0.3495053052902221,-0.3753643929958343,1.240613579750061,0.1921948492527008,-0.0019495656015351,0.0032891132868826
-4.200311663309535,5.120869682273227,0.9973708727904433,1.4141737642033438,-4.53596927827156,5.489862408344924,0.0,0.0,781.0,1.2247973680496216,0.471954196691513,0.3532120883464813,-0.3755874037742615,1.2406368255615234,0.1897743940353393,-0.0018515549600124,0.0023825315292924
-3.5411328285301584,4.038446684209094,1.1858517088762968,1.9781115001998089,-4.496662834600541,5.346695027547779,0.0,0.0,781.0,1.2256722450256348,0.3978873491287231,0.3568419814109802,-0.3758856654167175,1.240662932395935,0.1873601227998733,-0.0020842424128204,0.0032937512733042
-3.321858054473607,3.540185220205216,1.6848926036462613,1.547564597484985,-5.609749640056972,4.056035582537359,0.0,0.0,781.0,1.233198165893555,0.2946487665176391,0.3586822152137756,-0.3760750293731689,1.2406631708145142,0.1863597333431244,-0.0022514562588185,0.0045484392903745
-3.7099383694398456,2.2707055056746546,1.4776235966478146,0.5361451992686663,-5.468707136701525,2.2320485678747324,0.0,0.0,771.0,1.2249466180801392,0.2031304538249969,0.3641197979450226,-0.3763258755207062,1.2407852411270142,0.1842208802700042,-0.001804691273719,0.0040966314263641
-4.209326696205318,1.0682398966706426,1.0934439237541582,-0.18479320723317438,-5.73799935901466,2.7311233394195007,0.0,0.0,771.0,1.2196290493011477,0.1095219701528549,0.3677832186222076,-0.3766086101531982,1.240773320198059,0.183337390422821,-0.0019934771116822,0.0023544195573776
-4.172005442170259,2.6094392597970186,1.5067855665873782,-0.7055295695159212,-8.004653304954893,4.196906142974832,0.0,0.0,771.0,1.2219384908676147,0.0403142794966697,0.371398389339447,-0.3768285810947418,1.2408140897750854,0.1826878637075424,-0.0019084640080109,0.0040589477866888
-3.767541878011306,4.387779418692186,1.8530995280074345,-1.7741112417666782,-6.930898498272624,4.11796844893753,0.0,0.0,761.0,1.224520564079285,-0.022096648812294,0.3750293254852295,-0.3771298825740814,1.240802764892578,0.1822509318590164,-0.0021782652474939,0.0039037056267261
-3.7245541285189327,4.674244409514536,1.5409951454036435,-1.9398446929078337,-5.3995055761923965,4.53660941935322,0.0,0.0,761.0,1.2265691757202148,-0.0742294192314148,0.3769054412841797,-0.3773213326931,1.2407960891723633,0.1823095828294754,-0.0023439009673893,0.0038565846625715
-3.9289754691351546,4.292193876203223,1.0849590820273851,-0.6042651139640375,-5.660117870627973,5.378733892110623,0.0,0.0,761.0,1.2366894483566284,-0.1127082258462905,0.3823849260807037,-0.3776189386844635,1.240808606147766,0.1824790984392166,-0.0020535129588097,0.0031203897669911
-3.996332508336061,2.6233105149971774,1.143223968834381,-1.0912981941714994,-5.041797741714726,5.01379994048636,0.0,0.0,753.0,1.2269208431243896,-0.1513305753469467,0.3862754702568054,-0.3779310584068298,1.2407362461090088,0.1828261762857437,-0.0024148931261152,0.0016529860440641
-3.6638444211698684,1.2480150365338916,2.1626489352219154,-2.138508928764403,-4.1046158581072225,3.82373080748315,0.0,0.0,753.0,1.2319300174713137,-0.1962096989154815,0.3880974948406219,-0.3781231641769409,1.240640640258789,0.1828291416168213,-0.0026000132784247,0.0011466396972537
-2.7549899644698383,1.5110293149221032,2.3129309154445314,-1.4056368043041818,-4.7768679018962565,2.550135501157538,0.0,0.0,753.0,1.2441734075546265,-0.2326891422271728,0.3936890661716461,-0.3784306943416595,1.2406049966812134,0.1839663982391357,-0.0022769814822822,0.0025481297634541
-2.3689398860781394,1.823693650372436,1.5623109966642903,-0.5369298384403557,-6.763585290017605,2.7170684705700276,0.0,0.0,746.0,1.2551323175430298,-0.2720491886138916,0.3975392878055572,-0.3786816596984863,1.2404934167861938,0.1851644515991211,-0.002048498019576,0.0002785350370686
-3.2517595920217204,1.1137472655029321,1.4155909024903004,-0.26537863969562586,-8.20729138684604,2.6258207130659996,0.0,0.0,746.0,1.263999581336975,-0.3071568012237549,0.4013284146785736,-0.378922551870346,1.2403839826583862,0.1862217187881469,-0.0020697652362287,-0.000922150502447
-3.7846441912235576,1.5941830816501803,1.0754312204588976,0.28539135280652755,-8.287218749435313,2.50120546071951,0.0,0.0,738.0,1.2754288911819458,-0.3278998136520386,0.4032639563083648,-0.3790951669216156,1.2402371168136597,0.186785951256752,-0.0020723459310829,0.0001969336735783
-3.4701026584207924,2.988031717587961,1.2129981455731849,0.24153074679075953,-7.648529305102634,2.724087657877214,0.0,0.0,738.0,1.2894688844680786,-0.3265823125839233,0.4070564210414886,-0.379377007484436,1.2400736808776855,0.1877331882715225,-0.0020961896516382,0.0009136669686995
-3.1833101743145265,3.127740896207981,1.3712192799018494,-0.8949630825688575,-7.572932963549121,2.0247066365573927,0.0,0.0,738.0,1.3084365129470823,-0.3104808926582336,0.4128649830818176,-0.3796654045581817,1.239876627922058,0.1895979642868042,-0.0016590756131336,-0.002177340677008
-3.219544661545484,3.478603925224026,0.9338608105542858,-2.7767455928224756,-7.280767865830666,3.0666770020270677,0.0,0.0,728.0,1.3213542699813845,-0.2911504805088043,0.4168838560581207,-0.3799498379230499,1.2395998239517212,0.1911254674196243,-0.0016821469180285,-0.0034436909481883
-3.173259212735749,4.553016881209262,0.6992801624226135,-4.4787850289253,-6.2809669274334645,6.230572685525589,0.0,0.0,728.0,1.3446909189224243,-0.2719355821609497,0.4188955426216125,-0.380182147026062,1.2393957376480105,0.1917390078306198,-0.002030438510701,-0.0038163168355822
-3.374069298061373,4.585733949633414,0.29798408810412974,-4.093006621974784,-5.0161287339750675,7.057732100931524,0.0,0.0,728.0,1.3783890008926392,-0.2670629918575287,0.4248769283294678,-0.3804759979248047,1.239052414894104,0.1935818493366241,-0.0016285385936498,-0.0053903344087302
-3.743537441719209,3.6786748899071564,0.08936024179315831,-2.866705477556751,-4.130084736333894,5.184064126319237,0.0,0.0,715.0,1.4089481830596924,-0.2611303031444549,0.4292151033878326,-0.3807676136493683,1.238753318786621,0.1952256113290786,-0.0016082653310149,-0.0057351323775947
-3.3172690241872105,2.0033898842296742,0.3189135582278793,-2.345787528359583,-3.2262092263640234,3.2722370788997655,0.0,0.0,715.0,1.426212191581726,-0.2753528952598572,0.4312552213668823,-0.3809858560562134,1.2385085821151731,0.1957547664642334,-0.0018889018101617,-0.0063562528230249
-2.954341150738405,1.341679175288321,0.541875709029006,-1.033015783367536,-2.69930325068131,1.8167903553012137,0.0,0.0,715.0,1.4447087049484253,-0.2772320508956909,0.435382068157196,-0.3812741339206695,1.2382365465164185,0.1971694380044937,-0.001867338316515,-0.0066719413734972
-2.938945609444414,2.6725263523477314,0.45394874820122577,0.9200493620288646,-2.8804091931072366,0.8443039648335497,0.0,0.0,706.0,1.4610830545425415,-0.2740955650806427,0.4394198954105377,-0.3815266489982605,1.2379833459854126,0.1981962770223617,-0.0018628751859068,-0.0042315763421356
-3.1613633379852706,2.418194008940471,0.45941792887881905,1.1460194606281928,-2.215765783647527,0.036453945089376494,0.0,0.0,706.0,1.4653501510620115,-0.2621832489967346,0.4435359239578247,-0.3818097710609436,1.2376688718795776,0.1993440687656402,-0.0018932319944724,-0.0060142502188682
-3.546044591556901,1.557190478339504,1.1381699191238295,0.8781939422912488,-0.8652444531206951,0.9218697408840403,0.0,0.0,706.0,1.4833368062973022,-0.2562677562236786,0.4476880133152008,-0.3820478022098541,1.237419366836548,0.2006098330020904,-0.0018812177004292,-0.0064019267447292
-4.043437922414869,1.6804927518005315,1.9702841890788894,1.3536752828087664,-1.369779888287869,2.258422749903457,0.0,0.0,697.0,1.4983664751052856,-0.2503849565982818,0.4518905580043793,-0.3823623955249786,1.237093448638916,0.2018424272537231,-0.0021512312814593,-0.0085771810263395
-4.920408016225075,2.477009966708648,1.9927959600847482,2.3367691744262977,-4.0233116431351075,2.7783838801389638,0.0,0.0,697.0,1.514284610748291,-0.2464812844991684,0.4560407698154449,-0.3825913369655609,1.2367817163467407,0.2028810232877731,-0.0020793946459889,-0.0081391604617238
-5.139994274843675,2.8011767622934594,1.4613309141245177,2.4858797872114815,-5.820225958335924,3.071650994959655,0.0,0.0,687.0,1.5251646041870115,-0.2432722449302673,0.4603362083435058,-0.382903128862381,1.236474633216858,0.2043166011571884,-0.0022732496727257,-0.0075916005298495
-4.302429524922143,2.4499342768281056,0.8578358064149203,1.5731091250480342,-5.20170702310522,2.9797748212818895,0.0,0.0,687.0,1.541651725769043,-0.2182182520627975,0.4645463526248932,-0.3832383155822754,1.2361830472946167,0.2052540034055709,-0.0025921568740159,-0.0081916935741901
-3.352642056022505,2.820294295657241,0.8156671754789087,1.8995096872611343,-4.648945693208947,3.8729584948747275,0.0,0.0,687.0,1.5572102069854736,-0.1980433613061905,0.4687694609165191,-0.3835222423076629,1.2359216213226318,0.2061933577060699,-0.0027653418947011,-0.0065782158635556
-3.2408422430805013,3.443079295021735,0.5457849240240715,2.384753180277891,-4.250846665051633,5.295223721822995,0.0,0.0,676.0,1.5697898864746094,-0.1538462042808532,0.472974568605423,-0.3838415741920471,1.2356973886489868,0.2067726552486419,-0.002858325606212,-0.0045359544456005
-3.7026205538333863,3.6340933457552165,0.4265747117961352,2.5854176112942,-3.4634689621617696,4.6193125180533965,0.0,0.0,676.0,1.5706816911697388,-0.1112372502684593,0.4771986305713653,-0.3840933740139007,1.2355546951293943,0.2073344886302948,-0.0028389943763613,-0.0014226527418941
-3.337126282470088,3.8944454131758306,1.0200871098955089,1.6114995495650288,-3.294583016211308,2.965616305858173,0.0,0.0,676.0,1.5798355340957642,-0.068133145570755,0.4815472662448883,-0.3844138085842132,1.2354133129119873,0.2081034034490585,-0.0029794005677103,-0.001560497097671
-3.0157401216865547,5.031917564069338,1.4906560973842018,0.914050146354529,-3.6577665646502635,1.8551695796461711,0.0,0.0,665.0,1.5708565711975098,-0.0219834074378013,0.4857973456382751,-0.3847397267818451,1.2352534532546997,0.2083110809326172,-0.0031377072446048,-0.0018155425786972
-2.4217187501741138,4.879833648759308,1.8761576453255242,1.093042585008005,-3.007577013189725,0.8077913850418715,0.0,0.0,665.0,1.567338466644287,0.0087652234360575,0.4900599718093872,-0.3850314021110534,1.235128402709961,0.2084731608629226,-0.0032917214557528,-0.0005214943084865
-1.945820750302697,3.8457401113554224,1.8967485668955597,0.4995880120621464,-1.1077662109779385,-0.5298578803581667,0.0,0.0,665.0,1.57228684425354,0.0191461648792028,0.4945276081562042,-0.3853861093521118,1.2350220680236816,0.2084334939718246,-0.0035677484702318,0.0017227235948666
-2.4645575428661464,2.561832663867057,1.9735550886191418,1.831192377880246,-1.0164090736147346,-1.584780653330925,0.0,0.0,652.0,1.5620492696762085,0.0367796644568443,0.4987082779407501,-0.3856713473796844,1.2349345684051514,0.2081312090158462,-0.0036709553096443,0.0008820928633213
-2.7499241377828905,2.6330724494350735,1.7852070302889642,3.1030228130008286,-1.9948154537900213,-0.3248305267870307,0.0,0.0,652.0,1.553702473640442,0.0690545365214347,0.5029929876327515,-0.3859792649745941,1.2348291873931885,0.2081268727779388,-0.0036451562773436,1.1735483894881328e-05
-2.8750427352295693,3.9841684644966806,1.7192821777725984,0.7021766137290646,-0.9325452494812432,1.0188428863353431,0.0,0.0,652.0,1.54275643825531,0.0938552990555763,0.5071741938591003,-0.3862981498241424,1.2346810102462769,0.2075757533311844,-0.0036408696323633,0.0001135654529207
-2.8902669608550826,3.7398106496084185,1.7372524901116262,-1.3620256320863118,-0.4721277350289136,1.5683811691062557,0.0,0.0,640.0,1.537714958190918,0.1201877370476722,0.5113807916641235,-0.3865857124328613,1.2345608472824097,0.2072110027074813,-0.0036246755626052,-0.0002905929577536
-3.133732992555868,3.109945444630514,1.2031957168520893,-0.3470791524428929,-1.028885416431938,1.6573461098186588,0.0,0.0,640.0,1.5230456590652466,0.1319244056940078,0.5156732797622681,-0.3869155049324035,1.2343991994857788,0.2070302367210388,-0.0035716800484806,3.3240881748497486e-05
-3.22940883817631,3.049023882473652,0.9019105555015584,0.8111749476072265,-2.339685040317823,1.2632386571600056,0.0,0.0,631.0,1.5082610845565796,0.1267082244157791,0.5198056101799011,-0.3871818780899048,1.234278917312622,0.2063207626342773,-0.0034470222890377,-0.0012624659575521
-3.223773366923906,3.3762638431771252,1.0664255629128323,1.1818952539475864,-3.887433445570803,0.371639496979264,0.0,0.0,631.0,1.4866756200790403,0.1213598102331161,0.524030864238739,-0.3874763250350952,1.23410964012146,0.2059759199619293,-0.0033079634886235,-0.0015514745609834
-3.1488318904214663,2.4326084000791504,0.9374507140288195,1.1092554917941646,-4.26437316909451,0.41204917587702483,0.0,0.0,631.0,1.4644875526428225,0.1109918430447578,0.5280934572219849,-0.387775719165802,1.2339807748794556,0.2051059156656265,-0.0033938535489141,0.0014871440362185
-2.7231598830586177,3.2167752826978706,1.2173218541864745,-0.34720776394573893,-4.007251003320916,1.4823400652441028,0.0,0.0,620.0,1.4450443983078003,0.1021866574883461,0.5322580933570862,-0.3881259858608246,1.2338321208953855,0.2046879678964615,-0.0035260410513728,0.0004759093571919
-2.3618386604893487,4.702907299065151,1.7788286602675838,-1.467083606654179,-2.0955700859612447,1.278911571243024,0.0,0.0,620.0,1.435694694519043,0.0990363210439682,0.5364177823066711,-0.3884271383285522,1.2337037324905396,0.2043278515338897,-0.0033540222793817,-0.0003504062478896
-2.0452753016672873,4.9022972454950136,1.6165765984411828,-1.9621257676429464,-1.5475400066126508,0.6855115085927138,0.0,0.0,620.0,1.4143009185791016,0.1106587648391723,0.5405076146125793,-0.3886609077453613,1.2335761785507202,0.2037741094827652,-0.0030241697095334,-0.0010757799027487
-1.7599740000493873,5.417473351559689,1.2629172647933622,-2.2284980584335616,-2.876088335270784,0.13982052645736148,0.0,0.0,607.0,1.3966927528381348,0.1186929568648338,0.5448608994483948,-0.3890036046504974,1.2333850860595703,0.2033425122499466,-0.0030944319441914,-0.0002506822638679
-1.4966378322774165,4.9510920182289375,0.7814774163030453,-2.434096440447226,-1.943052252202839,1.2068646169343633,0.0,0.0,607.0,1.388818621635437,0.122629664838314,0.5492826104164124,-0.3893066644668579,1.2332919836044312,0.2032202780246734,-0.002929167356342,0.0007383340853266
-1.5523239495370882,4.858916628626262,0.21358120447168652,-1.2259495312165134,-1.569018294030573,2.188481240735954,0.0,0.0,607.0,1.3722445964813232,0.130513533949852,0.5536103248596191,-0.3896258473396301,1.233154058456421,0.2027116864919662,-0.0028581894002854,-0.0009436025866307
-1.826173310369039,3.738795329990726,0.19460197614118835,-0.424701972418558,-4.008375789405608,1.6145602749095675,0.0,0.0,595.0,1.3625918626785278,0.1330520659685135,0.5576727390289307,-0.389906108379364,1.2330628633499146,0.2020449936389923,-0.0027794195339083,0.0007203131099231
-2.2487378541933913,2.156927394059188,-0.058161078226281304,-0.882940301807019,-5.491013995494077,3.0515948569420095,0.0,0.0,595.0,1.3457629680633545,0.1309549510478973,0.562010645866394,-0.3901558816432953,1.2329871654510498,0.2017002403736114,-0.0025097788311541,0.0017515192739665
-3.078130684531108,1.7993725395507256,-0.773831920618086,-0.8302476397620097,-5.045477343996145,4.36652187404411,0.0,0.0,595.0,1.3389129638671875,0.1466866880655288,0.566375195980072,-0.3904959261417389,1.2329020500183103,0.2014002948999405,-0.0026180483400821,0.0032608401961624
-3.574810812778323,1.221798354943114,-0.8894595695899579,-1.1139558808009014,-3.5579025570212286,3.3106465117460226,0.0,0.0,589.0,1.327235460281372,0.1476946473121643,0.5703848600387573,-0.3908295929431915,1.232809066772461,0.2005343288183212,-0.0027480693534016,0.0036841076798737
-3.536916709392457,0.14204587880996,-0.5943033765388827,-0.6453224615439561,-0.866929768112161,2.272998040725049,0.0,0.0,589.0,1.316017746925354,0.1445060968399047,0.574446439743042,-0.391089916229248,1.2326970100402832,0.2000477910041809,-0.0026602605357766,0.0005765437963418
-3.135809635366159,0.9499724678493066,-0.6305428658750833,0.7293996598714865,0.04157938289307317,2.123293536781677,0.0,0.0,578.0,1.3140499591827393,0.1233589723706245,0.578474760055542,-0.3914557695388794,1.23255455493927,0.1993516981601715,-0.002923035994172,-3.007696795975789e-05
-3.0963928908985987,1.3985163162662193,-0.8934507308220097,0.26645737026577665,-0.4884203137386596,1.3971801694093982,0.0,0.0,578.0,1.3173240423202517,0.1331419795751571,0.5825177431106567,-0.3917056024074554,1.2324637174606323,0.1989209353923797,-0.0026599098928272,0.0034026596695184
