timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, laserFront
261738, 0.0, 0.0, 5.490880012512207, 0.0, 0.0, 0.2322673797607422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
261758, 0.0, 0.0, 5.4964919090271, 0.0, 0.0, 0.3521919250488281, 157687.078125, 122718.8046875, 157812.46875, 151465.359375, 145386.6875, 162634.21875, 0.0, 0.0, 0.0, 0.0, -0.20057177543640137, -0.2283260077238083, 0.02220430038869381, 6.532329082489014, 282.0
261778, 0.0, 0.0, 5.506888389587402, 0.0, 0.0, 0.7226943969726562, 157687.078125, 122717.2734375, 157812.46875, 151461.0, 145381.09375, 162629.734375, 0.0, 0.0, 0.0, 0.0, -0.2005724459886551, -0.2283189743757248, 0.022183934226632118, 6.53254508972168, 282.0
261798, 0.0, 0.0, 5.514325141906738, 0.0, 0.0, 0.09326934814453125, 157687.078125, 122721.75, 157810.546875, 151468.46875, 145381.765625, 162636.71875, 0.0, 0.0, 0.0, 0.0, -0.20056989789009094, -0.2283252328634262, 0.02215774729847908, 6.534999370574951, 283.0
261818, 0.0, 0.0, 5.507717609405518, 0.0, 0.0, -0.7446765899658203, 157685.140625, 122726.2265625, 157810.546875, 151463.484375, 145381.09375, 162627.21875, 0.0, 0.0, 0.0, 0.0, -0.2005716860294342, -0.22832870483398438, 0.022263824939727783, 6.535257816314697, 283.0
261838, 0.0, 0.0, 5.504826545715332, 0.0, 0.0, 0.3810882568359375, 157685.140625, 122723.9921875, 157814.40625, 151465.359375, 145379.984375, 162631.703125, 0.0, 0.0, 0.0, 0.0, -0.20059555768966675, -0.2283175140619278, 0.022195378318428993, 6.5359625816345215, 283.0
261858, 0.0, 0.0, 5.508608341217041, 0.0, 0.0, 0.03523826599121094, 157683.21875, 122727.046875, 157810.546875, 151467.84375, 145382.4375, 162624.71875, 0.0, 0.0, 0.0, 0.0, -0.2005782276391983, -0.22832803428173065, 0.022245008498430252, 6.535132884979248, 283.0
261878, 0.0, 0.0, 5.507571220397949, 0.0, 0.0, -0.1354694366455078, 157689.0, 122721.0390625, 157808.609375, 151465.96875, 145381.765625, 162627.75, 0.0, 0.0, 0.0, 0.0, -0.20057669281959534, -0.22831644117832184, 0.0222280565649271, 6.533553600311279, 283.0
261898, 0.0, 0.0, 5.499239921569824, 0.0, 0.0, -0.7112026214599609, 157687.078125, 122723.28125, 157812.46875, 151465.96875, 145384.21875, 162633.171875, 0.0, 0.0, 0.0, 0.0, -0.20057961344718933, -0.22833773493766785, 0.022226158529520035, 6.534762859344482, 281.0
261918, 0.0, 0.0, 5.485437393188477, 0.0, 0.0, -0.7401466369628906, 157685.140625, 122712.796875, 157810.546875, 151467.84375, 145386.6875, 162634.21875, 0.0, 0.0, 0.0, 0.0, -0.20057344436645508, -0.22833609580993652, 0.022207604721188545, 6.533949851989746, 281.0
261938, 0.0, 0.0, 5.4716877937316895, 0.0, 0.0, -0.7088661193847656, 157685.140625, 122721.0390625, 157808.609375, 151463.484375, 145394.0625, 162634.21875, 0.0, 0.0, 0.0, 0.0, -0.2005700170993805, -0.2283450961112976, 0.022162986919283867, 6.533333778381348, 281.0
261958, 0.0, 0.0, 5.459019660949707, 0.0, 0.0, -0.6288528442382812, 157685.140625, 122723.9921875, 157810.546875, 151468.46875, 145377.53125, 162637.234375, 0.0, 0.0, 0.0, 0.0, -0.20057573914527893, -0.22834081947803497, 0.022209012880921364, 6.535463809967041, 283.0
261978, 0.0, 0.0, 5.449906349182129, 0.0, 0.0, -0.3453254699707031, 157689.0, 122730.0, 157810.546875, 151482.171875, 145379.3125, 162633.6875, 0.0, 0.0, 0.0, 0.0, -0.200560063123703, -0.22832398116588593, 0.02223465032875538, 6.5362868309021, 283.0
261998, 0.0, 0.0, 5.438532829284668, 0.0, 0.0, -0.8265495300292969, 157687.078125, 122726.2265625, 157812.46875, 151465.96875, 145386.015625, 162629.734375, 0.0, 0.0, 0.0, 0.0, -0.20057633519172668, -0.22832903265953064, 0.02217818982899189, 6.534772872924805, 283.0
262018, 0.0, 0.0, 5.426039695739746, 0.0, 0.0, -0.5054473876953125, 157687.078125, 122727.7578125, 157808.609375, 151473.4375, 145376.859375, 162629.203125, 0.0, 0.0, 0.0, 0.0, -0.20058000087738037, -0.2283194214105606, 0.022244000807404518, 6.533984661102295, 282.0
262038, 0.0, 0.0, 5.425051689147949, 0.0, 0.0, 0.35610198974609375, 157690.921875, 122730.0, 157812.46875, 151465.96875, 145379.3125, 162632.234375, 0.0, 0.0, 0.0, 0.0, -0.20057865977287292, -0.22833307087421417, 0.022254636511206627, 6.535620212554932, 282.0
262058, 0.0, 0.0, 5.431687831878662, 0.0, 0.0, 0.34313201904296875, 157687.078125, 122732.234375, 157812.46875, 151466.59375, 145381.09375, 162632.234375, 0.0, 0.0, 0.0, 0.0, -0.20057770609855652, -0.22834014892578125, 0.022207926958799362, 6.535213947296143, 282.0
262078, 0.0, 0.0, 5.435368061065674, 0.0, 0.0, 0.059223175048828125, 157689.0, 122721.0390625, 157808.609375, 151471.5625, 145386.6875, 162634.21875, 0.0, 0.0, 0.0, 0.0, -0.2005552351474762, -0.22834473848342896, 0.022233353927731514, 6.538105010986328, 282.0
262098, 0.0, 0.0, 5.438021183013916, 0.0, 0.0, 0.21200180053710938, 157687.078125, 122724.8046875, 157808.609375, 151468.46875, 145386.6875, 162625.25, 0.0, 0.0, 0.0, 0.0, -0.20057623088359833, -0.2283279150724411, 0.022199874743819237, 6.538636207580566, 282.0
262118, 0.0, 0.0, 5.438365936279297, 0.0, 0.0, -0.1563549041748047, 157685.140625, 122723.28125, 157810.546875, 151464.71875, 145387.359375, 162629.734375, 0.0, 0.0, 0.0, 0.0, -0.2005806565284729, -0.22832883894443512, 0.022230371832847595, 6.536515712738037, 282.0
262138, 0.0, 0.0, 5.433505058288574, 0.0, 0.0, -0.34537315368652344, 157687.078125, 122713.5078125, 157808.609375, 151474.703125, 145386.015625, 162632.234375, 0.0, 0.0, 0.0, 0.0, -0.20056717097759247, -0.22834397852420807, 0.022231575101614, 6.535642623901367, 283.0
262158, 0.0, 0.0, 5.423771381378174, 0.0, 0.0, -0.6625175476074219, 157685.140625, 122721.0390625, 157812.46875, 151475.921875, 145385.578125, 162639.21875, 0.0, 0.0, 0.0, 0.0, -0.20057213306427002, -0.2283313125371933, 0.022214306518435478, 6.536933898925781, 283.0
262178, 0.0, 0.0, 5.41736364364624, 0.0, 0.0, -0.044536590576171875, 157685.140625, 122723.9921875, 157810.546875, 151469.078125, 145384.90625, 162627.21875, 0.0, 0.0, 0.0, 0.0, -0.20056959986686707, -0.2283421754837036, 0.022262731567025185, 6.538171291351318, 282.0
262198, 0.0, 0.0, 5.418242931365967, 0.0, 0.0, 0.12798309326171875, 157690.921875, 122725.515625, 157812.46875, 151475.921875, 145377.53125, 162632.234375, 0.0, 0.0, 0.0, 0.0, -0.20056715607643127, -0.22833985090255737, 0.02222924493253231, 6.5380659103393555, 282.0
262218, 0.0, 0.0, 5.416604042053223, 0.0, 0.0, -0.27909278869628906, 157685.140625, 122724.703125, 157810.546875, 151470.34375, 145389.140625, 162639.21875, 0.0, 0.0, 0.0, 0.0, -0.20056705176830292, -0.2283182293176651, 0.02218550816178322, 6.538026332855225, 282.0
262238, 0.0, 0.0, 5.415112018585205, 0.0, 0.0, 0.10199546813964844, 157687.078125, 122723.9921875, 157808.609375, 151472.21875, 145384.90625, 162635.265625, 0.0, 0.0, 0.0, 0.0, -0.20058926939964294, -0.22833149135112762, 0.02227437123656273, 6.539173603057861, 282.0
262258, 0.0, 0.0, 5.419590950012207, 0.0, 0.0, 0.35605430603027344, 157685.140625, 122724.8046875, 157808.609375, 151468.46875, 145384.21875, 162629.734375, 0.0, 0.0, 0.0, 0.0, -0.20057901740074158, -0.22833330929279327, 0.0222469512373209, 6.538875579833984, 282.0
262278, 0.0, 0.0, 5.419117450714111, 0.0, 0.0, -0.3677845001220703, 157687.078125, 122728.46875, 157812.46875, 151470.34375, 145382.4375, 162642.25, 0.0, 0.0, 0.0, 0.0, -0.20056933164596558, -0.22829926013946533, 0.022221095860004425, 6.540173053741455, 282.0
262298, 0.0, 0.0, 5.417202949523926, 0.0, 0.0, 0.13952255249023438, 157689.0, 122723.28125, 157810.546875, 151482.171875, 145393.390625, 162632.234375, 0.0, 0.0, 0.0, 0.0, -0.20058190822601318, -0.22834159433841705, 0.02223520539700985, 6.540225982666016, 281.0
262318, 0.0, 0.0, 5.426150798797607, 0.0, 0.0, 0.7691860198974609, 157689.0, 122723.9921875, 157810.546875, 151465.96875, 145389.140625, 162637.234375, 0.0, 0.0, 0.0, 0.0, -0.20054876804351807, -0.22833284735679626, 0.022321442142128944, 6.540835380554199, 281.0
262338, 0.0, 0.0, 5.438757419586182, 0.0, 0.0, 0.568389892578125, 157687.078125, 122726.2265625, 157812.46875, 151462.875, 145379.984375, 162635.265625, 0.0, 0.0, 0.0, 0.0, -0.20057010650634766, -0.2283255159854889, 0.022186335176229477, 6.542373180389404, 281.0
262358, 0.0, 0.0, 5.446836471557617, 0.0, 0.0, 0.2963542938232422, 157685.140625, 122719.515625, 157810.546875, 151470.34375, 145382.4375, 162639.75, 0.0, 0.0, 0.0, 0.0, -0.2005666196346283, -0.22832825779914856, 0.022281982004642487, 6.544573783874512, 282.0
262378, 0.0, 0.0, 5.458465576171875, 0.0, 0.0, 0.8962154388427734, 157685.140625, 122726.9375, 157814.40625, 151473.4375, 145391.59375, 162641.71875, 0.0, 0.0, 0.0, 0.0, -0.20055347681045532, -0.22833868861198425, 0.022171106189489365, 6.54562520980835, 282.0
262398, 0.0, 0.0, 5.472149848937988, 0.0, 0.0, 0.5618572235107422, 157681.296875, 122721.75, 157810.546875, 151469.078125, 145394.0625, 162636.71875, 0.0, 0.0, 0.0, 0.0, -0.2005743384361267, -0.2283417135477066, 0.022213099524378777, 6.545171737670898, 282.0
262418, 0.0, 0.0, 5.47410249710083, 0.0, 0.0, -0.3104209899902344, 157685.140625, 122723.9921875, 157812.46875, 151470.953125, 145385.578125, 162644.234375, 0.0, 0.0, 0.0, 0.0, -0.20058296620845795, -0.22833628952503204, 0.022199809551239014, 6.546672344207764, 282.0
262438, 0.0, 0.0, 5.469341278076172, 0.0, 0.0, -0.19674301147460938, 157687.078125, 122716.4609375, 157810.546875, 151464.09375, 145390.921875, 162639.75, 0.0, 0.0, 0.0, 0.0, -0.20056571066379547, -0.22833366692066193, 0.02230018936097622, 6.544488430023193, 282.0
262458, 0.0, 0.0, 5.459961891174316, 0.0, 0.0, -0.7608413696289062, 157687.078125, 122719.515625, 157814.40625, 151472.828125, 145381.765625, 162634.734375, 0.0, 0.0, 0.0, 0.0, -0.2005571722984314, -0.22833816707134247, 0.02217995561659336, 6.545393943786621, 282.0
