timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, laserFront
260135, -0.1820419877767563, -0.24685387313365936, 0.020350418984889984, -0.3705040514469147, -1.1923736333847046, -0.007077487651258707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
260156, -0.18390348553657532, -0.2525528371334076, 0.020361175760626793, -0.2067105919122696, -0.6470780372619629, -0.0042421757243573666, 157287.828125, 125509.1015625, 157406.515625, 153818.59375, 148672.75, 165099.78125, 0.0, 0.0, 0.0, 0.0, -0.18080653250217438, -0.24287758767604828, 0.02034633792936802, -0.8300375938415527, 280.0
260175, -0.18297700583934784, -0.24949969351291656, 0.020225705578923225, -0.08443494886159897, -0.2579745650291443, -0.012568100355565548, 157291.65625, 125509.796875, 157410.34375, 153827.9375, 148677.671875, 165095.296875, 0.0, 0.0, 0.0, 0.0, -0.18080739676952362, -0.24288669228553772, 0.020422929897904396, -0.769486665725708, 280.0
260196, -0.1827089488506317, -0.24847178161144257, 0.019893430173397064, -0.04576384276151657, -0.13615682721138, -0.015741534531116486, 157293.5625, 125503.0546875, 157408.421875, 153822.359375, 148675.859375, 165102.796875, 0.0, 0.0, 0.0, 0.0, -0.1808328777551651, -0.2428395003080368, 0.020260456949472427, -0.7244488596916199, 280.0
260215, -0.1819237470626831, -0.24601317942142487, 0.01971893385052681, -0.02236929163336754, -0.06419540196657181, -0.0158509761095047, 157291.65625, 125509.796875, 157406.515625, 153823.5625, 148679.484375, 165090.796875, 0.0, 0.0, 0.0, 0.0, -0.18081854283809662, -0.24289323389530182, 0.02037680707871914, -0.6998649835586548, 280.0
260235, -0.18144473433494568, -0.24462342262268066, 0.01982857659459114, -0.013117747381329536, -0.0375661626458168, -0.01329777017235756, 157287.828125, 125506.0, 157410.34375, 153818.59375, 148675.203125, 165095.296875, 0.0, 0.0, 0.0, 0.0, -0.18079881370067596, -0.24289321899414062, 0.02041313238441944, -0.6677155494689941, 280.0
260256, -0.18137723207473755, -0.24444235861301422, 0.019771307706832886, -0.009416972286999226, -0.028907084837555885, -0.011226887814700603, 157291.65625, 125505.3046875, 157410.34375, 153822.359375, 148667.171875, 165092.796875, 0.0, 0.0, 0.0, 0.0, -0.1808052510023117, -0.24289126694202423, 0.020414531230926514, -0.6385765075683594, 282.0
260276, -0.18131043016910553, -0.2442474514245987, 0.019736455753445625, -0.007462306413799524, -0.023391438648104668, -0.009346449747681618, 157291.65625, 125502.203125, 157410.34375, 153819.875, 148673.390625, 165094.78125, 0.0, 0.0, 0.0, 0.0, -0.1808217465877533, -0.24285651743412018, 0.02021411992609501, -0.6249287724494934, 282.0
260295, -0.18120156228542328, -0.24397727847099304, 0.01983911171555519, -0.005500795319676399, -0.018986428156495094, -0.007278733886778355, 157293.5625, 125505.3046875, 157410.34375, 153822.359375, 148675.859375, 165090.28125, 0.0, 0.0, 0.0, 0.0, -0.1808142215013504, -0.24289093911647797, 0.020380832254886627, -0.6171191334724426, 282.0
260315, -0.18113967776298523, -0.24384388327598572, 0.019895726814866066, -0.004170848987996578, -0.017464429140090942, -0.005585967097431421, 157291.65625, 125503.0546875, 157408.421875, 153824.859375, 148674.5625, 165092.796875, 0.0, 0.0, 0.0, 0.0, -0.1808052510023117, -0.24289529025554657, 0.02038956806063652, -0.6160780787467957, 282.0
260335, -0.18109481036663055, -0.24374227225780487, 0.019943570718169212, -0.0034753994550555944, -0.016878584399819374, -0.004367136862128973, 157291.65625, 125506.8515625, 157410.34375, 153819.875, 148667.8125, 165092.796875, 0.0, 0.0, 0.0, 0.0, -0.18083085119724274, -0.24282707273960114, 0.020179441198706627, -0.6198939681053162, 282.0
260355, -0.18108488619327545, -0.24380676448345184, 0.019976291805505753, -0.0034094303846359253, -0.017531177029013634, -0.003649929305538535, 157293.5625, 125509.796875, 157410.34375, 153826.75, 148666.0, 165080.796875, 0.0, 0.0, 0.0, 0.0, -0.18083195388317108, -0.2428923100233078, 0.02037036046385765, -0.6232986450195312, 282.0
260375, -0.18107229471206665, -0.24385853111743927, 0.020026611164212227, -0.0033150487579405308, -0.018154200166463852, -0.002878748346120119, 157293.5625, 125508.40625, 157410.34375, 153817.390625, 148672.75, 165090.796875, 0.0, 0.0, 0.0, 0.0, -0.1808297336101532, -0.24289219081401825, 0.020365513861179352, -0.628290593624115, 278.0
260395, -0.18108277022838593, -0.24399249255657196, 0.020035549998283386, -0.003423918504267931, -0.019341884180903435, -0.0021520822774618864, 157293.5625, 125506.8515625, 157408.421875, 153815.5, 148672.75, 165083.796875, 0.0, 0.0, 0.0, 0.0, -0.180801659822464, -0.24289432168006897, 0.020364100113511086, -0.6345997452735901, 278.0
260415, -0.1810755580663681, -0.24400675296783447, 0.02007916383445263, -0.003739000530913472, -0.019831497222185135, -0.0016164350090548396, 157289.734375, 125506.8515625, 157412.265625, 153819.875, 148667.8125, 165097.28125, 0.0, 0.0, 0.0, 0.0, -0.1808195263147354, -0.24283716082572937, 0.020189810544252396, -0.6400981545448303, 278.0
260435, -0.18107634782791138, -0.24406850337982178, 0.020125482231378555, -0.0037376543041318655, -0.020509937778115273, -0.0012248195707798004, 157287.828125, 125500.8046875, 157410.34375, 153817.390625, 148667.8125, 165092.28125, 0.0, 0.0, 0.0, 0.0, -0.1808014214038849, -0.2428937703371048, 0.020332396030426025, -0.643669068813324, 280.0
260456, -0.18110264837741852, -0.24420420825481415, 0.020130891352891922, -0.003920835442841053, -0.021776389330625534, -0.0009231909061782062, 157291.65625, 125505.3046875, 157412.265625, 153822.359375, 148672.75, 165085.796875, 0.0, 0.0, 0.0, 0.0, -0.18081900477409363, -0.2428806573152542, 0.02038961462676525, -0.647655725479126, 280.0
260475, -0.1811290830373764, -0.2443755865097046, 0.02016003243625164, -0.004257540218532085, -0.023139119148254395, -0.001064261537976563, 157291.65625, 125501.65625, 157408.421875, 153817.390625, 148670.9375, 165093.296875, 0.0, 0.0, 0.0, 0.0, -0.18081946671009064, -0.2428867518901825, 0.02041497454047203, -0.6523442268371582, 280.0
260495, -0.18114766478538513, -0.2444780468940735, 0.020173991098999977, -0.004592925310134888, -0.02383684366941452, -0.0007078538183122873, 157293.5625, 125500.8046875, 157408.421875, 153817.390625, 148667.8125, 165088.296875, 0.0, 0.0, 0.0, 0.0, -0.18080589175224304, -0.24285143613815308, 0.02015441283583641, -0.6575422286987305, 280.0
260515, -0.18117734789848328, -0.24462170898914337, 0.02020346000790596, -0.0048375558108091354, -0.025008127093315125, 9.99322219286114e-05, 157289.734375, 125500.109375, 157410.34375, 153821.765625, 148670.9375, 165088.296875, 0.0, 0.0, 0.0, 0.0, -0.18081147968769073, -0.24289806187152863, 0.020392561331391335, -0.6617912650108337, 280.0
260535, -0.1811542510986328, -0.24449250102043152, 0.020236775279045105, -0.004855393897742033, -0.024709664285182953, 0.0002465945144649595, 157291.65625, 125504.6015625, 157410.34375, 153821.765625, 148670.28125, 165092.796875, 0.0, 0.0, 0.0, 0.0, -0.18082977831363678, -0.24289950728416443, 0.02037081867456436, -0.6667073369026184, 283.0
260556, -0.18119382858276367, -0.24469898641109467, 0.020266853272914886, -0.005121588706970215, -0.026252422481775284, 0.0005074595101177692, 157293.5625, 125505.3046875, 157408.421875, 153805.546875, 148668.46875, 165087.78125, 0.0, 0.0, 0.0, 0.0, -0.18082307279109955, -0.24287356436252594, 0.020372865721583366, -0.6695787906646729, 283.0
260575, -0.18121469020843506, -0.2447660118341446, 0.02027289569377899, -0.0053389472886919975, -0.0269364845007658, 0.0003238719655200839, 157291.65625, 125497.859375, 157408.421875, 153821.765625, 148668.46875, 165079.78125, 0.0, 0.0, 0.0, 0.0, -0.1808234304189682, -0.24284815788269043, 0.020248522982001305, -0.6715049147605896, 283.0
