timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, laserFront
42307, 0.0, 0.0, 7.428515434265137, 0.0, 0.0, -0.5792617797851562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42327, 0.0, 0.0, 7.414454460144043, 0.0, 0.0, -0.666046142578125, 157444.859375, 124835.6875, 157560.046875, 151590.9375, 145013.21875, 162261.171875, 0.0, 0.0, 0.0, 0.0, -0.19372130930423737, -0.2544456124305725, 0.020909441635012627, 13.177716255187988, 281.0
42347, 0.0, 0.0, 7.41553258895874, 0.0, 0.0, 0.05106925964355469, 157444.859375, 124837.234375, 157560.046875, 151596.53125, 145002.953125, 162263.140625, 0.0, 0.0, 0.0, 0.0, -0.19370940327644348, -0.2544460892677307, 0.020911805331707, 13.181992530822754, 281.0
42367, 0.0, 0.0, 7.428872585296631, 0.0, 0.0, 0.6319046020507812, 157441.015625, 124831.1953125, 157561.96875, 151600.890625, 145008.3125, 162262.21875, 0.0, 0.0, 0.0, 0.0, -0.1937013417482376, -0.25444987416267395, 0.020883245393633842, 13.184534072875977, 284.0
42387, 0.0, 0.0, 7.438639163970947, 0.0, 0.0, 0.4626274108886719, 157444.859375, 124831.1953125, 157563.90625, 151587.84375, 145013.890625, 162264.203125, 0.0, 0.0, 0.0, 0.0, -0.19386504590511322, -0.2544202506542206, 0.02121984399855137, 13.187166213989258, 284.0
42407, 0.0, 0.0, 7.436161041259766, 0.0, 0.0, -0.11739730834960938, 157442.9375, 124831.1953125, 157560.046875, 151595.921875, 145013.890625, 162258.65625, 0.0, 0.0, 0.0, 0.0, -0.1938764899969101, -0.2544180154800415, 0.021237123757600784, 13.19086742401123, 281.0
42427, 0.0, 0.0, 7.43623161315918, 0.0, 0.0, 0.003337860107421875, 157446.765625, 124824.453125, 157565.828125, 151593.4375, 145008.3125, 162259.1875, 0.0, 0.0, 0.0, 0.0, -0.19372858107089996, -0.2544572949409485, 0.02089948207139969, 13.19544506072998, 281.0
42447, 0.0, 0.0, 7.437327861785889, 0.0, 0.0, 0.05192756652832031, 157442.9375, 124832.7421875, 157563.90625, 151595.921875, 145004.734375, 162259.1875, 0.0, 0.0, 0.0, 0.0, -0.19371886551380157, -0.25443336367607117, 0.020952587947249413, 13.198789596557617, 281.0
42467, 0.0, 0.0, 7.436137676239014, 0.0, 0.0, -0.056362152099609375, 157442.9375, 124834.984375, 157567.75, 151588.453125, 145003.390625, 162258.65625, 0.0, 0.0, 0.0, 0.0, -0.19373050332069397, -0.25443947315216064, 0.020935900509357452, 13.201728820800781, 283.0
42487, 0.0, 0.0, 7.438290596008301, 0.0, 0.0, 0.10199546813964844, 157442.9375, 124837.234375, 157565.828125, 151587.84375, 144997.375, 162254.1875, 0.0, 0.0, 0.0, 0.0, -0.19371569156646729, -0.2544473707675934, 0.020922362804412842, 13.20433235168457, 283.0
42507, 0.0, 0.0, 7.448346138000488, 0.0, 0.0, 0.47631263732910156, 157442.9375, 124822.90625, 157563.90625, 151585.96875, 145006.515625, 162264.203125, 0.0, 0.0, 0.0, 0.0, -0.19373731315135956, -0.254452645778656, 0.02095806412398815, 13.205941200256348, 283.0
42527, 0.0, 0.0, 7.450256824493408, 0.0, 0.0, 0.09050369262695312, 157446.765625, 124826.0, 157563.90625, 151583.46875, 145010.765625, 162254.703125, 0.0, 0.0, 0.0, 0.0, -0.19371502101421356, -0.2544619143009186, 0.020896203815937042, 13.21235179901123, 281.0
42547, 0.0, 0.0, 7.432065486907959, 0.0, 0.0, -0.8616924285888672, 157442.9375, 124832.7421875, 157563.90625, 151586.578125, 145005.84375, 162256.6875, 0.0, 0.0, 0.0, 0.0, -0.19371889531612396, -0.2544334828853607, 0.02088947594165802, 13.217066764831543, 281.0
42567, 0.0, 0.0, 7.426680564880371, 0.0, 0.0, -0.25506019592285156, 157446.765625, 124837.9375, 157563.90625, 151584.078125, 144994.90625, 162257.203125, 0.0, 0.0, 0.0, 0.0, -0.19371098279953003, -0.25443750619888306, 0.0209268257021904, 13.221214294433594, 281.0
42587, 0.0, 0.0, 7.422318935394287, 0.0, 0.0, -0.20661354064941406, 157444.859375, 124834.2890625, 157563.90625, 151584.078125, 144997.796875, 162254.1875, 0.0, 0.0, 0.0, 0.0, -0.19371600449085236, -0.25443530082702637, 0.02092415653169155, 13.22419261932373, 283.0
