timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4
623508, -63.0692253112793, -20.557506561279297, -18.840328216552734, 1853.6829833984375, 68.84346771240234, 9.489211082458496, -0.5786930918693542, -2.6755690574645996, -0.06966587156057358, -2.815859317779541, -3.040172815322876, -4.377092361450195, 60227.0, 58265.0, 44897.0, 57650.0
623518, -43.81344985961914, -21.111480712890625, -19.431062698364258, 1944.136962890625, 79.0152587890625, 10.62773323059082, -0.6066288352012634, -2.7053942680358887, -0.11384052038192749, -2.8963992595672607, -3.0145421028137207, -4.682712554931641, 60268.0, 58389.0, 44195.0, 57938.0
623528, -24.297199249267578, -21.852283477783203, -19.766712188720703, 1964.644287109375, 80.59610748291016, 13.24473762512207, -0.6353229284286499, -2.7350518703460693, -0.16089707612991333, -2.9909160137176514, -3.016962766647339, -4.999453544616699, 60261.0, 58599.0, 43650.0, 58031.0
623538, -4.744659423828125, -22.63788604736328, -19.794464111328125, 1958.4775390625, 75.8537826538086, 15.123629570007324, -0.664924681186676, -2.764855146408081, -0.21094684302806854, -3.0930635929107666, -3.0502519607543945, -5.3132429122924805, 60330.0, 58899.0, 42108.0, 58562.0
623548, 24.280576705932617, -37.27710723876953, 42.25388717651367, 1944.840576171875, 98.18965148925781, 19.99359130859375, -2.0265841484069824, -3.5139808654785156, -0.08818541467189789, 0.3341521620750427, -4.166672706604004, -5.629323482513428, 33238.0, 42540.0, 59540.0, 38236.0
623558, 44.2935905456543, -37.797645568847656, 43.10251998901367, 1948.77490234375, 84.77647399902344, 26.78167152404785, -2.186143398284912, -3.6077511310577393, -0.08632458001375198, -6.563030183315277e-05, -4.509468078613281, -5.26652717590332, 35262.0, 44173.0, 59865.0, 36334.0
623568, 62.81342315673828, -45.189453125, 47.66276550292969, 1893.142333984375, 261.5438537597656, -30.009763717651367, -2.1857285499572754, -3.6528053283691406, -0.13904058933258057, -0.009437812492251396, -4.744102954864502, -5.606942653656006, 40171.0, 57612.0, 40171.0, 30736.0
623578, 78.86225128173828, -61.589088439941406, 59.113311767578125, 653.5812377929688, 1197.9527587890625, -1405.058837890625, -2.183955192565918, -3.7007384300231934, -0.19427593052387238, 0.3294031620025635, -5.0431928634643555, -5.849215507507324, 57771.0, 54582.0, 3.0, 54582.0
623588, 121.29408264160156, -72.32282257080078, 95.34474182128906, 868.1300048828125, 1313.3704833984375, -1254.7607421875, -2.1784346103668213, -3.752084255218506, -0.2524399757385254, 0.6331512331962585, -5.32402229309082, -6.2054290771484375, 57683.0, 54498.0, 3.0, 54498.0
623598, 178.40826416015625, -72.63822174072266, 143.6539306640625, 1045.685546875, 743.6202392578125, -1305.899169921875, -2.171315908432007, -3.8056275844573975, -0.31490692496299744, 0.6304097175598145, -5.511507987976074, -6.695191860198975, 57771.0, 54582.0, 3.0, 54582.0
623608, -95.80654907226562, -61.036521911621094, -156.73876953125, 1183.088134765625, 298.3259582519531, -934.0338134765625, -2.16469407081604, -3.860888957977295, -0.38240522146224976, 0.5674113631248474, -5.769821643829346, -7.1437296867370605, 59444.0, 60285.0, 58947.0, 40382.0
623618, -82.31937408447266, -53.06572723388672, -156.4930419921875, 1307.1478271484375, -20.611038208007812, -808.9546508789062, -1.377533197402954, -4.239866733551025, -0.18528202176094055, -0.4803384244441986, -7.85522985458374, -4.603963375091553, 60075.0, 56758.0, 3.0, 56758.0
623628, -54.324188232421875, -34.79520034790039, -153.15829467773438, 1424.3692626953125, -75.66169738769531, -821.681640625, -1.382146954536438, -4.318770408630371, -0.23183175921440125, -0.496241956949234, -8.259794235229492, -4.789706707000732, 61147.0, 57772.0, 3.0, 57772.0
