timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ
8403, 0.10030239075422287, 0.2527376711368561, -0.02288745902478695, 0, 0, 0, 0, 0, 0, 0, 0, 0
8413, 0.09994588047266006, 0.2653292119503021, -0.023155102506279945, 0.12762542068958282, -0.06665213406085968, -0.11797327548265457, 0.00015021421131677926, -0.0003469688817858696, 0.01659439131617546, 0.002645868808031082, -0.001120653934776783, -0.0043619913049042225
8423, 0.10079391300678253, 0.26714181900024414, -0.023980973288416862, -0.027705052867531776, -0.08608764410018921, -0.2966941297054291, -0.00020503660198301077, -0.0003437733685132116, 0.016552457585930824, 0.0010349301155656576, -0.001206856919452548, -0.004190339241176844
8433, 0.10030549764633179, 0.26794320344924927, -0.024171840399503708, 0.09632837772369385, 0.09403378516435623, 0.05330636352300644, -0.0001948651042766869, -0.0003569633699953556, 0.016510216519236565, 0.0009993509156629443, -0.0014311509439721704, -0.004257356282323599
8443, 0.0991588681936264, 0.2913473844528198, -0.024324484169483185, 0.03624214604496956, -0.02648678980767727, -0.05324017256498337, -0.0001856767339631915, -0.00037236546631902456, 0.016466312110424042, 0.0008383074309676886, -0.0016492774011567235, -0.004522999282926321
8453, 0.09955140203237534, 0.30149582028388977, -0.024201275780797005, 0.16780167818069458, 0.014612876810133457, -0.013539598323404789, -0.0008956972742453218, -0.0003600144700612873, 0.0164217296987772, -0.0025481132324784994, -0.001679467037320137, -0.00444098562002182
8463, 0.09907038509845734, 0.2743838131427765, -0.023795725777745247, 0.08423922955989838, -0.013816039077937603, -0.0817197859287262, -0.0012193536385893822, -0.000355916767148301, 0.017020393162965775, -0.003937688190490007, -0.00155991455540061, -0.0007992604514583945
8473, 0.09908106923103333, 0.27620312571525574, -0.024830712005496025, 0.0584203265607357, 0.05115430802106857, -0.07823293656110764, -0.0005404975963756442, -0.000347836350556463, 0.017014821991324425, -0.000499959453009069, -0.0014733023708686233, -0.0008474673377349973
8483, 0.09934818744659424, 0.27550008893013, -0.02525768242776394, -0.0070652891881763935, 0.09055665880441666, -0.0499928817152977, -0.0005444149719551206, -0.00036322930827736855, 0.017005737870931625, -0.00028352142544463277, -0.0016052948776632547, -0.0009688397403806448
8493, 0.09940214455127716, 0.2747533619403839, -0.02503257803618908, -0.020099066197872162, 0.11495229601860046, -0.12643615901470184, -0.0005472118500620127, -0.0003786364395637065, 0.016995936632156372, -0.0002758544869720936, -0.0014761354541406035, -0.000991136534139514
8503, 0.09954354166984558, 0.27147865295410156, -0.02430674433708191, -0.008602937683463097, 0.2541317045688629, 0.06940095126628876, -0.0005517244571819901, -0.00039465169538743794, 0.01737193576991558, -0.00025883299531415105, -0.0014997022226452827, 0.0011304978979751468
8513, 0.1000610888004303, 0.24634215235710144, -0.023450657725334167, -0.04601307958364487, -0.36618033051490784, -0.0853581503033638, -0.0005545367603190243, -0.00040917849401012063, 0.017382781952619553, -0.00030362801044248044, -0.00140565843321383, 0.0010391490068286657
8523, 0.09983143210411072, 0.26043573021888733, -0.023283863440155983, 0.1508573442697525, -0.0006545510841533542, 0.053883884102106094, 0.00019724668527487665, -0.0003942738694604486, 0.017392612993717194, 0.0029686931520700455, -0.0014938543317839503, 0.0008472814224660397
8533, 0.10064982622861862, 0.26119664311408997, -0.023426108062267303, 0.06975030153989792, -0.007369294762611389, 0.11744443327188492, -0.00019037305901292711, -0.00038558486266992986, 0.01740163378417492, 0.0008676584111526608, -0.0016301783034577966, 0.0007313946262001991
8543, 0.10139180719852448, 0.26049402356147766, -0.023228688165545464, -0.023425748571753502, -0.04261188209056854, -0.00496748648583889, -0.00018226582324132323, -0.0004023030633106828, 0.017409145832061768, 0.0007537919445894659, -0.001713460311293602, 0.0007715912652201951
8553, 0.10034708678722382, 0.2890615463256836, -0.022283293306827545, 0.07778511196374893, -0.136297345161438, -0.031056664884090424, -0.0001757265126798302, -0.00041979560046456754, 0.017649054527282715, 0.0007531935698352754, -0.0016510260757058859, 0.0020010212901979685
8563, 0.10081299394369125, 0.2886762320995331, -0.023020325228571892, 0.13971026241779327, -0.02223648503422737, -0.16496513783931732, -0.0009546746150590479, -0.00040532764978706837, 0.017669012770056725, -0.0027729917783290148, -0.0013915629824623466, 0.001927072531543672
8573, 0.10059165209531784, 0.3009170889854431, -0.02255311980843544, 0.25804081559181213, -0.2345513105392456, 0.0021659182384610176, -0.0009821417042985559, -0.00041974385385401547, 0.017688017338514328, -0.002720427932217717, -0.0014916745712980628, 0.001874376437626779
8583, 0.1007700189948082, 0.24940429627895355, -0.024074815213680267, 0.18099576234817505, -0.08354159444570541, -0.05733107030391693, -0.0013522120425477624, -0.00041131983743980527, 0.017706437036395073, -0.004157057963311672, -0.0014236820861697197, 0.002005975693464279
8593, 0.10150068253278732, 0.2647321820259094, -0.02488138899207115, 0.21697884798049927, -0.18919627368450165, -0.20781780779361725, 0.00016533970483578742, -0.00040364640881307423, 0.017453929409384727, 0.0028535935562103987, -0.001454577432014048, 0.0007957431953400373
8603, 0.09000416845083237, 0.26539596915245056, -0.02514011599123478, 0.32653719186782837, -0.3046605587005615, -0.05225255712866783, -0.0002172767126467079, -0.0003989457036368549, 0.017463114112615585, 0.001039888826198876, -0.0012798054376617074, 0.0008401213563047349
8613, 0.09081728756427765, 0.25533899664878845, -0.0245998352766037, -0.012561794370412827, -0.2562714219093323, 0.028472403064370155, -0.0002318148035556078, -5.353828601073474e-05, 0.017471875995397568, 0.000905635068193078, 0.00037631308077834547, 0.0008533138898201287
8623, 0.1008862853050232, 0.2568821310997009, -0.02483341656625271, -0.058503612875938416, -0.043007250875234604, 0.09572180360555649, 9.223621600540355e-05, -5.479687752085738e-05, 0.017480945214629173, 0.002311999909579754, 0.00012826597958337516, 0.0010055580642074347
8633, 0.10156828165054321, 0.25707948207855225, -0.02463463321328163, 0.0165548212826252, -0.44926902651786804, -0.04747607931494713, 8.124643500195816e-05, -0.00037862936733290553, 0.017491871491074562, 0.0020972874481230974, -0.001640753005631268, 0.001144516165368259
8643, 0.09915164113044739, 0.28025978803634644, -0.024321412667632103, -0.004027572926133871, 0.31337353587150574, -0.10337422788143158, 9.931933163898066e-05, -0.00039816260687075555, 0.01810644008219242, 0.0020317344460636377, -0.001927011995576322, 0.004598658997565508
8653, 0.10009591281414032, 0.2798139750957489, -0.024384163320064545, -0.030284788459539413, 0.13641653954982758, 0.1100727990269661, -0.0005714192520827055, -0.0003879664291162044, 0.018158677965402603, -0.0011297576129436493, -0.0020191343501210213, 0.0046842144802212715
