timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4
22349, 0.681515634059906, -1.7441378831863403, -1.6289188861846924, 2.187563180923462, -15.791092872619629, -10.418618202209473, 0.041054338216781616, -0.4808209538459778, 0.5177444219589233, -0.16531479358673096, -0.013700067065656185, 0.02298949845135212, 0, 0, 0, 47210.0, 48131.0, 49420.0, 46727.0
22359, 0.6483655571937561, -1.6633307933807373, -1.6765129566192627, 1.4691946506500244, -13.925851821899414, -6.367854595184326, 0.03941097483038902, -0.4809316098690033, 0.5160699486732483, -0.16213442385196686, -0.014881507493555546, 0.012154652737081051, 0, 0, 0, 49459.0, 45220.0, 48278.0, 49705.0
22369, 0.5930834412574768, -1.5985143184661865, -1.7428815364837646, -5.885884761810303, -5.131324768066406, -7.20819091796875, 0.03911251947283745, -0.4811873435974121, 0.5162127017974854, -0.15652890503406525, -0.016380179673433304, 0.016182944178581238, 0, 0, 0, 49536.0, 48164.0, 47954.0, 47239.0
22379, 0.5157895684242249, -1.5719373226165771, -1.8211451768875122, -5.767490386962891, -7.442855358123779, -8.01451301574707, 0.037561893463134766, -0.4813573658466339, 0.5163950324058533, -0.15360233187675476, -0.01762273721396923, 0.020289786159992218, 0, 0, 0, 48875.0, 44421.0, 48264.0, 50952.0
22389, 0.45963194966316223, -1.6101884841918945, -1.9023561477661133, -6.653346538543701, -0.7189416885375977, -7.131749153137207, 0.03757418319582939, -0.48169299960136414, 0.5166019797325134, -0.14790596067905426, -0.01902930438518524, 0.020819013938307762, 0, 0, 0, 50316.0, 46000.0, 46283.0, 49697.0
22399, 0.3680323660373688, -1.715507984161377, -1.9580320119857788, -9.496987342834473, 8.415939331054688, -5.412666320800781, 0.0380936861038208, -0.48236021399497986, 0.51412433385849, -0.14126037061214447, -0.02095828764140606, 0.009566239081323147, 0, 0, 0, 48640.0, 45288.0, 48295.0, 50060.0
22409, 0.3238218426704407, -1.8503931760787964, -1.9928911924362183, -4.526501178741455, 13.047718048095703, -5.02677059173584, 0.038182493299245834, -0.48266762495040894, 0.5142295956611633, -0.13559676706790924, -0.02203441970050335, 0.011311912909150124, 0, 0, 0, 51458.0, 46463.0, 45694.0, 49326.0
22419, 0.32490822672843933, -1.9635735750198364, -2.0114457607269287, 0.007771672680974007, 11.951001167297363, -1.6334744691848755, 0.03619575500488281, -0.4832759499549866, 0.5143380165100098, -0.13395991921424866, -0.023491615429520607, 0.010442213155329227, 0, 0, 0, 51554.0, 49098.0, 45736.0, 46395.0
22429, 0.27527692914009094, -2.1112449169158936, -2.009521007537842, -7.275712490081787, 16.112220764160156, 1.1748203039169312, 0.03512623533606529, -0.4830169379711151, 0.5144339799880981, -0.13036267459392548, -0.023183103650808334, 0.008671318180859089, 0, 0, 0, 51939.0, 45232.0, 45989.0, 49907.0
22439, 0.37700241804122925, -2.199171543121338, -1.9618182182312012, 9.239790916442871, 9.728630065917969, 3.307957887649536, 0.034211788326501846, -0.48272624611854553, 0.5145177841186523, -0.12631656229496002, -0.022853191941976547, 0.00802339892834425, 0, 0, 0, 53135.0, 47708.0, 45253.0, 46799.0
22449, 0.450560599565506, -2.2955827713012695, -1.9011173248291016, 4.7020368576049805, 12.20358657836914, 4.566874980926514, 0.03256316855549812, -0.48455995321273804, 0.5131977200508118, -0.12344592064619064, -0.02658333256840706, 0.0023518293164670467, 0, 0, 0, 53583.0, 46059.0, 45239.0, 48588.0
22459, 0.5122435092926025, -2.3205699920654297, -1.8206037282943726, 2.3419535160064697, 5.650503158569336, 5.893222332000732, 0.03134769946336746, -0.48482972383499146, 0.5132284760475159, -0.11964482069015503, -0.027367332950234413, 0.0037933739367872477, 0, 0, 0, 51951.0, 47357.0, 47816.0, 46819.0
22469, 0.610725462436676, -2.2940995693206787, -1.7153373956680298, 7.746949195861816, -3.031039237976074, 9.971962928771973, 0.029034975916147232, -0.4866088032722473, 0.5132646560668945, -0.11799963563680649, -0.031168794259428978, 0.0036107010673731565, 0, 0, 0, 52808.0, 48115.0, 47398.0, 45556.0
22479, 0.70761638879776, -2.2043068408966064, -1.6219865083694458, 11.145590782165527, -6.434414386749268, 8.78403377532959, 0.02874664030969143, -0.4866589307785034, 0.5133128762245178, -0.11226537823677063, -0.03168332204222679, 0.0060135298408567905, 0, 0, 0, 50067.0, 48635.0, 50406.0, 45066.0
22489, 0.7777004837989807, -2.0777783393859863, -1.537453532218933, 6.850027561187744, -11.302574157714844, 9.12969970703125, 0.027613138779997826, -0.4869375228881836, 0.5105234384536743, -0.10825009644031525, -0.03282153606414795, -0.00700275506824255, 0, 0, 0, 52349.0, 48339.0, 48670.0, 45842.0
22499, 0.8134496808052063, -1.8925682306289673, -1.4408199787139893, 6.255434513092041, -16.81752586364746, 9.312371253967285, 0.02654980681836605, -0.4872725009918213, 0.510465681552887, -0.10442016273736954, -0.034171100705862045, -0.00453608576208353, 0, 0, 0, 51833.0, 49197.0, 49940.0, 44445.0
22509, 0.7746151089668274, -1.7066065073013306, -1.34885573387146, -3.497523069381714, -18.536075592041016, 8.67164134979248, 0.024772731587290764, -0.48592859506607056, 0.5104407668113708, -0.10219281911849976, -0.03238018974661827, -0.0007441354682669044, 0, 0, 0, 51277.0, 49792.0, 49953.0, 44255.0
22519, 0.6663852334022522, -1.5703619718551636, -1.2604970932006836, -13.883137702941895, -8.629631042480469, 9.096457481384277, 0.02457130141556263, -0.48547160625457764, 0.5104445219039917, -0.09684515744447708, -0.03245563060045242, 0.001301714451983571, 0, 0, 0, 48901.0, 46294.0, 52333.0, 47587.0
22529, 0.5901265144348145, -1.389106273651123, -1.1544181108474731, -8.734001159667969, -22.11107063293457, 11.109777450561523, 0.023576214909553528, -0.48576459288597107, 0.5075021386146545, -0.09396182000637054, -0.03380558267235756, -0.017068499699234962, 0, 0, 0, 50373.0, 45862.0, 51368.0, 47409.0
