timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ
24333, 0.14935491979122162, 0.1665801703929901, 0.007320791017264128, 0, 0, 0, 0, 0, 0, 0, 0, 0
24343, 0.14875344932079315, 0.16553817689418793, 0.008007843047380447, -0.07328911125659943, 0.016867956146597862, 0.10558634251356125, -0.002418833551928401, 0.005389312747865915, 0.00927971862256527, -0.0014903785195201635, 0.00043502735206857324, -0.004102890845388174
24353, 0.14923515915870667, 0.1671655774116516, 0.007791978307068348, 0.09948935359716415, -0.2844295799732208, -0.014605334959924221, -0.002434132620692253, 0.0053940629586577415, 0.00923874694854021, -0.0015694661997258663, 0.0005150078213773668, -0.004090998321771622
24363, 0.14818425476551056, 0.16753226518630981, 0.00815037451684475, -0.03476297855377197, -0.08156449347734451, 0.05558450147509575, -0.0024502980522811413, 0.005399749614298344, 0.00919734314084053, -0.001663647242821753, 0.0006223088130354881, -0.004189402796328068
24373, 0.1364608258008957, 0.16744045913219452, 0.008251152001321316, -0.11143304407596588, 0.07439471036195755, -0.10480079799890518, -0.002466644858941436, 0.005406455136835575, 0.009154068306088448, -0.001605740049853921, 0.0007188143208622932, -0.004465067759156227
24383, 0.13689953088760376, 0.16757875680923462, 0.008314304053783417, 0.11253762990236282, 0.01775004342198372, 0.00803500134497881, -0.0024618145544081926, 0.0057032471522688866, 0.009456673637032509, -0.0014260514872148633, 0.002122109290212393, -0.002579139079898596
24393, 0.16334185004234314, 0.17933808267116547, 0.00856937188655138, -0.06982752680778503, -0.09180845320224762, -0.04266157001256943, -0.0024765715934336185, 0.005724739748984575, 0.0094320522621274, -0.0015253652818500996, 0.002176361158490181, -0.0023446849081665277
24403, 0.16347365081310272, 0.16639384627342224, 0.009282248094677925, 0.06789224594831467, -0.22993092238903046, 0.16466505825519562, -0.00277554988861084, 0.0050920420326292515, 0.009410460479557514, -0.002996195340529084, -0.0008870678720995784, -0.0021138046868145466
24413, 0.18551035225391388, 0.16741028428077698, 0.009324068203568459, -0.09351139515638351, -0.1179746612906456, 0.01906433515250683, -0.0024645933881402016, 0.005095126107335091, 0.009390709921717644, -0.001366888522170484, -0.0006925191264599562, -0.0020870196167379618
24423, 0.149993434548378, 0.15805082023143768, 0.0089718671515584, 0.019051382318139076, -0.4855685830116272, 0.07855065912008286, -0.0024585374630987644, 0.004507169127464294, 0.009368257597088814, -0.0013330986257642508, -0.0036430056206882, -0.0021838899701833725
24433, 0.1404712051153183, 0.1717919409275055, 0.009262140840291977, 0.21619869768619537, -0.19288384914398193, -0.015039315447211266, -0.002180056646466255, 0.0053961812518537045, 0.011320502497255802, 8.682225598022342e-05, 0.0008274967549368739, 0.00804885197430849
24443, 0.14069902896881104, 0.17502330243587494, 0.009608722291886806, -0.14859868586063385, -0.5262292623519897, 0.17762871086597443, -0.002470975974574685, 0.005674111191183329, 0.011401036754250526, -0.001255406648851931, 0.002043861197307706, 0.008065260015428066
24453, 0.13924863934516907, 0.1736656278371811, 0.01000506617128849, 0.06069404259324074, -0.1712639182806015, 0.24153856933116913, -0.0024839043617248535, 0.005694006569683552, 0.011480670422315598, -0.001330257044173777, 0.001935197040438652, 0.007861833088099957
24463, 0.16406424343585968, 0.18475188314914703, 0.009549002163112164, 0.02332792803645134, 0.15556880831718445, 0.07332637161016464, -0.0024979915469884872, 0.005713483784347773, 0.011558867990970612, -0.0014871645253151655, 0.001960300374776125, 0.007778168190270662
24473, 0.17349942028522491, 0.1597951203584671, 0.010525429621338844, -0.19137370586395264, -0.13701047003269196, -0.07062605023384094, -0.002786466386169195, 0.005090635269880295, 0.010599817149341106, -0.002892174059525132, -0.0011301377089694142, 0.0023624750319868326
24483, 0.1603880673646927, 0.17115215957164764, 0.010010595433413982, 0.12761887907981873, -0.020250229164958, 0.0011755339801311493, -0.002172457752749324, 0.004797608591616154, 0.010623306967318058, 0.00016723948647268116, -0.002530307276174426, 0.0020668681245297194
24493, 0.18256032466888428, 0.17043140530586243, 0.009960480034351349, 0.05562448874115944, -0.02689214050769806, -0.023695766925811768, -0.0024722523521631956, 0.00510175246745348, 0.010644783265888691, -0.0013483751099556684, -0.0008099173428490758, 0.0019785016775131226
24503, 0.15873314440250397, 0.16783995926380157, 0.01087038405239582, -0.0029581417329609394, 0.30233317613601685, 0.1157776340842247, -0.002467790152877569, 0.00451816339045763, 0.010663459077477455, -0.001248125801794231, -0.003623194294050336, 0.0018890321953222156
