timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
461986, -0.9123246669769287, -1.0238687992095947, 1.2526010274887085, 0.019797494634985924, -0.005744223017245531, -0.013737932778894901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
462006, -0.911206841468811, -1.0240848064422607, 1.2522860765457153, 0.020125428214669228, -0.00593595439568162, -0.012282609939575195, 157673.578125, 121439.515625, 157802.8125, 150860.296875, 143258.8125, 161717.484375, 34921.0, 45948.0, 40426.0, 44951.0, -0.9076852798461914, -1.024470329284668, 1.2523517608642578, -0.8250714540481567, 0.7255027890205383, 96.0
462026, -0.9101821184158325, -1.0242594480514526, 1.2520233392715454, 0.020176494494080544, -0.005649745464324951, -0.010602212511003017, 157673.578125, 121439.515625, 157802.8125, 150859.6875, 143264.40625, 161714.078125, 36638.0, 44476.0, 38796.0, 46364.0, -0.9070224761962891, -1.0246238708496094, 1.2520313262939453, -0.8255620002746582, 0.5549638271331787, 95.0
462046, -0.9089575409889221, -1.024448275566101, 1.2518390417099, 0.022613592445850372, -0.00534026650711894, -0.00958493072539568, 157673.578125, 121439.515625, 157802.8125, 150859.6875, 143259.5, 161710.515625, 39014.0, 42918.0, 36395.0, 47653.0, -0.9055089950561523, -1.0247602462768555, 1.2520484924316406, -0.8251097202301025, 0.1566825807094574, 95.0
462067, -0.9078430533409119, -1.0246187448501587, 1.2517037391662598, 0.026211364194750786, -0.004950169939547777, -0.007630653213709593, 157673.578125, 121439.515625, 157802.8125, 150864.65625, 143258.4375, 161722.640625, 40112.0, 42742.0, 35023.0, 47756.0, -0.9041471481323242, -1.0250530242919922, 1.2516250610351562, -0.8283382654190063, -0.4115670621395111, 95.0
462086, -0.9063335657119751, -1.0248364210128784, 1.2516677379608154, 0.03334991633892059, -0.005013497080653906, -0.004420851357281208, 157673.578125, 121439.515625, 157802.8125, 150865.265625, 143269.296875, 161716.046875, 41104.0, 42034.0, 33719.0, 48248.0, -0.9032163619995117, -1.0251045227050781, 1.2520217895507812, -0.8357169032096863, -1.0699375867843628, 96.0
462107, -0.9049316644668579, -1.0250600576400757, 1.2516803741455078, 0.04163273051381111, -0.0056223697029054165, -0.002285416005179286, 157673.578125, 121439.515625, 157802.8125, 150854.078125, 143272.4375, 161719.609375, 39372.0, 43238.0, 35611.0, 47242.0, -0.9011974334716797, -1.0254325866699219, 1.2521419525146484, -0.8402331471443176, -1.7569752931594849, 96.0
462126, -0.9030864834785461, -1.025292992591858, 1.25171959400177, 0.05284321680665016, -0.006525725591927767, -0.001195712247863412, 157673.578125, 121439.515625, 157802.8125, 150863.40625, 143265.09375, 161722.484375, 40579.0, 42086.0, 33959.0, 48072.0, -0.8994121551513672, -1.0256328582763672, 1.2517623901367188, -0.8459582328796387, -2.3040075302124023, 96.0
462146, -0.9018539786338806, -1.0254416465759277, 1.2517006397247314, 0.060027629137039185, -0.007148876786231995, -0.0008838804205879569, 157673.578125, 121439.515625, 157802.8125, 150870.234375, 143274.203125, 161729.609375, 38752.0, 43143.0, 36111.0, 47192.0, -0.8972988128662109, -1.0257282257080078, 1.2519340515136719, -0.8476960062980652, -2.715758800506592, 98.0
462168, -0.8986093401908875, -1.0258445739746094, 1.2516679763793945, 0.07959116995334625, -0.008504931814968586, -0.0013567935675382614, 157673.578125, 121439.515625, 157802.8125, 150865.890625, 143269.984375, 161731.578125, 39481.0, 43096.0, 35224.0, 47071.0, -0.8952541351318359, -1.0263500213623047, 1.2517528533935547, -0.8494418263435364, -3.004669427871704, 98.0
462186, -0.896149218082428, -1.026127576828003, 1.2515603303909302, 0.09323947876691818, -0.009306980296969414, -0.003955313004553318, 157673.578125, 121439.515625, 157802.8125, 150863.40625, 143269.296875, 161736.578125, 39284.0, 42272.0, 35139.0, 47972.0, -0.8929510116577148, -1.0265254974365234, 1.2516460418701172, -0.853600263595581, -3.180107831954956, 98.0
462206, -0.8932343125343323, -1.0265082120895386, 1.2513080835342407, 0.10786887258291245, -0.010501034557819366, -0.008313753642141819, 157673.578125, 121439.515625, 157802.8125, 150870.859375, 143259.5, 161733.546875, 39077.0, 43260.0, 35700.0, 47021.0, -0.8901815414428711, -1.026972770690918, 1.2509403228759766, -0.8605613708496094, -3.260657787322998, 99.0
462226, -0.8901948928833008, -1.026848316192627, 1.2510290145874023, 0.1219337061047554, -0.011346160434186459, -0.011642972938716412, 157673.578125, 121439.515625, 157802.8125, 150875.828125, 143258.4375, 161739.609375, 39501.0, 42900.0, 34910.0, 47787.0, -0.886387825012207, -1.0272903442382812, 1.250885009765625, -0.8726634383201599, -3.2721848487854004, 99.0
462246, -0.8866810202598572, -1.02725350856781, 1.2506009340286255, 0.136614590883255, -0.012342715635895729, -0.015423986129462719, 157673.578125, 121439.515625, 157802.8125, 150873.34375, 143265.09375, 161739.078125, 38554.0, 43402.0, 36251.0, 47473.0, -0.8847837448120117, -1.0276765823364258, 1.2504634857177734, -0.8902629613876343, -3.196838855743408, 99.0
462266, -0.883091151714325, -1.0276657342910767, 1.250145435333252, 0.14991536736488342, -0.013200297020375729, -0.019234836101531982, 157673.578125, 121439.515625, 157802.8125, 150871.46875, 143268.234375, 161744.078125, 39261.0, 42919.0, 35858.0, 47840.0, -0.8801412582397461, -1.0282354354858398, 1.2498722076416016, -0.9003853797912598, -3.0427565574645996, 99.0
462286, -0.8793626427650452, -1.0280802249908447, 1.2496033906936646, 0.16218030452728271, -0.013717439956963062, -0.020449932664632797, 157673.578125, 121439.515625, 157802.8125, 150873.953125, 143275.578125, 161737.109375, 37937.0, 44119.0, 37470.0, 47064.0, -0.8780364990234375, -1.028611183166504, 1.2494659423828125, -0.9069445133209229, -2.806321620941162, 99.0
462306, -0.8753727078437805, -1.028541922569275, 1.2490648031234741, 0.17351090908050537, -0.0142818009480834, -0.019663067534565926, 157673.578125, 121439.515625, 157802.8125, 150876.4375, 143282.234375, 161738.546875, 37513.0, 44487.0, 38056.0, 46682.0, -0.8738307952880859, -1.029301643371582, 1.2489185333251953, -0.9105119705200195, -2.493770122528076, 94.0
462326, -0.8707190752029419, -1.0290943384170532, 1.2483679056167603, 0.18536525964736938, -0.01493274886161089, -0.01918068528175354, 157673.578125, 121439.515625, 157802.8125, 150873.953125, 143287.125, 161746.046875, 37059.0, 44508.0, 38605.0, 46652.0, -0.8695182800292969, -1.0298032760620117, 1.247711181640625, -0.911432683467865, -2.1442782878875732, 94.0
462346, -0.8657859563827515, -1.0295934677124023, 1.2478303909301758, 0.19587334990501404, -0.015013729222118855, -0.017368368804454803, 157673.578125, 121439.515625, 157802.8125, 150873.953125, 143273.8125, 161746.046875, 38053.0, 43444.0, 37705.0, 47677.0, -0.8644647598266602, -1.0302743911743164, 1.247854232788086, -0.9057676792144775, -1.774430513381958, 94.0
462366, -0.8612378835678101, -1.030070185661316, 1.2472716569900513, 0.203343003988266, -0.014900391921401024, -0.018998702988028526, 157673.578125, 121439.515625, 157802.8125, 150883.28125, 143282.921875, 161747.109375, 39337.0, 43515.0, 36310.0, 47593.0, -0.8602628707885742, -1.0311222076416016, 1.246185302734375, -0.9002746939659119, -1.4646247625350952, 95.0
462386, -0.8586112856864929, -1.0304036140441895, 1.2469687461853027, 0.2079000473022461, -0.015336836688220501, -0.01941543258726597, 157673.578125, 121439.515625, 157802.8125, 150882.03125, 143278.03125, 161740.140625, 39097.0, 43593.0, 36653.0, 47417.0, -0.8557186126708984, -1.0314264297485352, 1.2466297149658203, -0.8933767080307007, -1.2230491638183594, 95.0
462407, -0.853431761264801, -1.0309782028198242, 1.2464113235473633, 0.2150784134864807, -0.01559755764901638, -0.01743500865995884, 157673.578125, 121439.515625, 157802.8125, 150887.0, 143278.71875, 161749.609375, 38531.0, 44834.0, 37363.0, 46419.0, -0.8511085510253906, -1.0321178436279297, 1.2458114624023438, -0.8833786845207214, -1.0272890329360962, 95.0
462426, -0.8481531143188477, -1.0315111875534058, 1.245888113975525, 0.22140567004680634, -0.015565531328320503, -0.017434459179639816, 157673.578125, 121439.515625, 157802.8125, 150882.640625, 143279.78125, 161754.625, 38819.0, 44061.0, 36988.0, 47167.0, -0.8457794189453125, -1.032191276550293, 1.245635986328125, -0.8759588003158569, -0.8731263279914856, 95.0
