timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
1555057, 0.09530558437108994, -0.011306998319923878, 1.2528167963027954, 0.0016292500076815486, 0.014968817122280598, -0.004221779294312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1555076, 0.09553905576467514, -0.010576760396361351, 1.2525687217712402, 0.001955683110281825, 0.014919339679181576, -0.0061830501072108746, 157385.4375, 123432.4140625, 157496.65625, 152491.953125, 146530.78125, 164076.5, 38739.0, 47329.0, 43474.0, 46664.0, 0.09698784351348877, -0.008245483040809631, 1.2519569396972656, 0, 0, 0
1555098, 0.09577963501214981, -0.0098486403003335, 1.252305269241333, 0.0024480680003762245, 0.014920145273208618, -0.005512475036084652, 157387.34375, 123439.953125, 157494.75, 152491.296875, 146528.984375, 164064.515625, 39499.0, 46308.0, 42933.0, 47832.0, 0.09693658351898193, -0.007522761821746826, 1.2516250610351562, 3.802499771118164, 0.060045208781957626, 1014.0
1555116, 0.09607411175966263, -0.009093409404158592, 1.2521311044692993, 0.0038218763656914234, 0.01532586757093668, -0.0057120490819215775, 157383.515625, 123445.140625, 157496.65625, 152491.953125, 146532.5625, 164079.0, 40999.0, 45901.0, 41332.0, 48046.0, 0.09753537178039551, -0.006843134760856628, 1.2519092559814453, 3.8041889667510986, -0.10188073664903641, 1014.0
1555137, 0.09644432365894318, -0.008331085555255413, 1.2519495487213135, 0.006830445025116205, 0.015925157815217972, -0.006598210893571377, 157385.4375, 123440.6640625, 157496.65625, 152495.046875, 146534.578125, 164079.0, 41720.0, 45198.0, 40725.0, 48702.0, 0.09800422191619873, -0.00601205974817276, 1.2517890930175781, 3.823188304901123, -0.4650273323059082, 1014.0
1555156, 0.09685194492340088, -0.00767207657918334, 1.2518293857574463, 0.011790220625698566, 0.016080355271697044, -0.0026102985721081495, 157383.515625, 123441.375, 157498.578125, 152483.234375, 146526.53125, 164074.0, 42795.0, 44768.0, 39512.0, 48927.0, 0.0987401008605957, -0.005280785262584686, 1.2515316009521484, 3.8374083042144775, -1.0011236667633057, 1013.0
1555176, 0.09752845019102097, -0.006864524446427822, 1.2517393827438354, 0.01937207579612732, 0.016832828521728516, -0.0032155055087059736, 157383.515625, 123447.375, 157496.65625, 152495.046875, 146528.984375, 164072.015625, 42815.0, 44164.0, 39462.0, 49563.0, 0.09950757026672363, -0.004527971148490906, 1.2515754699707031, 3.8424899578094482, -1.6280001401901245, 1013.0
1555197, 0.09832186251878738, -0.0061520724557340145, 1.251659631729126, 0.029088633134961128, 0.01694927178323269, -0.0036522787995636463, 157387.34375, 123445.140625, 157498.578125, 152484.453125, 146537.03125, 164079.0, 42110.0, 44027.0, 40314.0, 49647.0, 0.10035228729248047, -0.00373125821352005, 1.251607894897461, 3.8556103706359863, -2.2363624572753906, 1010.0
1555216, 0.09938720613718033, -0.005335159599781036, 1.2515438795089722, 0.04040352627635002, 0.017696760594844818, -0.0033190506510436535, 157385.4375, 123442.8984375, 157492.828125, 152481.359375, 146535.6875, 164069.515625, 42907.0, 43268.0, 39349.0, 50032.0, 0.10142731666564941, -0.0032260194420814514, 1.2512989044189453, 3.8666651248931885, -2.7757112979888916, 1010.0
1555236, 0.10061514377593994, -0.004636869765818119, 1.2514454126358032, 0.05278920382261276, 0.017980283126235008, -0.0019313886296004057, 157385.4375, 123442.1875, 157496.65625, 152495.65625, 146528.984375, 164070.46875, 42736.0, 43821.0, 39434.0, 49616.0, 0.10254871845245361, -0.0023053623735904694, 1.2511558532714844, 3.873353958129883, -3.170621633529663, 1010.0
1555256, 0.10217529535293579, -0.0038592638447880745, 1.2512757778167725, 0.06614553928375244, 0.018611690029501915, -0.0035111350007355213, 157385.4375, 123439.1328125, 157496.65625, 152490.6875, 146524.75, 164077.53125, 41876.0, 44553.0, 40297.0, 49024.0, 0.10451173782348633, -0.0015540160238742828, 1.250579833984375, 3.8669373989105225, -3.4669084548950195, 1010.0
1555276, 0.10401547700166702, -0.0031671575270593166, 1.2510898113250732, 0.07998305559158325, 0.018829558044672012, -0.007320738397538662, 157385.4375, 123430.171875, 157494.75, 152497.546875, 146521.625, 164074.0, 42659.0, 44147.0, 39593.0, 49436.0, 0.1062307357788086, -0.001079268753528595, 1.2503376007080078, 3.8575003147125244, -3.657278299331665, 1010.0
1555297, 0.10622752457857132, -0.0023984864819794893, 1.25074303150177, 0.09456992894411087, 0.01931571774184704, -0.009044434875249863, 157385.4375, 123433.234375, 157494.75, 152496.265625, 146526.984375, 164081.5, 41362.0, 45195.0, 40908.0, 48830.0, 0.1084909439086914, -1.977197825908661e-05, 1.2502307891845703, 3.8604137897491455, -3.7569005489349365, 1010.0
1555316, 0.10867322236299515, -0.0015709628351032734, 1.2504010200500488, 0.1089983657002449, 0.02018902264535427, -0.009380803443491459, 157387.34375, 123439.2421875, 157496.65625, 152502.515625, 146526.53125, 164079.515625, 42421.0, 45139.0, 40113.0, 48738.0, 0.11106514930725098, 0.0005915402434766293, 1.2495460510253906, 3.843858242034912, -3.788980722427368, 1003.0
1555336, 0.11135833710432053, -0.0008518893737345934, 1.2500375509262085, 0.12299884110689163, 0.020563563331961632, -0.010233397595584393, 157383.515625, 123432.4140625, 157500.5, 152495.046875, 146529.65625, 164080.984375, 41996.0, 45468.0, 40461.0, 48514.0, 0.11314082145690918, 0.0012091011740267277, 1.2489032745361328, 3.848149299621582, -3.7339937686920166, 1003.0
1555356, 0.1143224909901619, -0.00010538059723330662, 1.2495369911193848, 0.13618530333042145, 0.020919138565659523, -0.013250520452857018, 157387.34375, 123440.6640625, 157494.75, 152483.84375, 146541.28125, 164080.984375, 41336.0, 45562.0, 41277.0, 48500.0, 0.11631357669830322, 0.0016598952934145927, 1.2481632232666016, 3.845693349838257, -3.5797929763793945, 1003.0
1555376, 0.11759443581104279, 0.0006661054794676602, 1.249058723449707, 0.14884048700332642, 0.02137499675154686, -0.013436274603009224, 157383.515625, 123449.6171875, 157496.65625, 152491.296875, 146537.03125, 164079.0, 41876.0, 45425.0, 40928.0, 48829.0, 0.11944806575775146, 0.0025593116879463196, 1.24847412109375, 3.84901762008667, -3.344420909881592, 1000.0
1555396, 0.12092811614274979, 0.0013240190455690026, 1.24849271774292, 0.15982380509376526, 0.021367564797401428, -0.012691868469119072, 157385.4375, 123444.4296875, 157496.65625, 152490.6875, 146543.734375, 164070.03125, 41935.0, 44890.0, 40971.0, 49244.0, 0.12244236469268799, 0.0030449535697698593, 1.2468090057373047, 3.851848602294922, -3.039719581604004, 1000.0
1555416, 0.12452850490808487, 0.002088170498609543, 1.248021125793457, 0.1696304976940155, 0.021832995116710663, -0.01350166741758585, 157381.609375, 123443.609375, 157494.75, 152491.90625, 146541.953125, 164070.03125, 41365.0, 45763.0, 41613.0, 48450.0, 0.12540411949157715, 0.003693554550409317, 1.2472381591796875, 3.854167938232422, -2.6949527263641357, 997.0
1555436, 0.12845578789710999, 0.00279873120598495, 1.2474737167358398, 0.17870432138442993, 0.021896326914429665, -0.014190834946930408, 157385.4375, 123451.1484375, 157494.75, 152498.15625, 146537.03125, 164084.0, 41659.0, 45841.0, 41502.0, 48369.0, 0.12919187545776367, 0.0046356916427612305, 1.2459564208984375, 3.8700382709503174, -2.3602054119110107, 997.0
1555456, 0.13262128829956055, 0.0035818552132695913, 1.2469227313995361, 0.18683907389640808, 0.02217104844748974, -0.013051162473857403, 157383.515625, 123436.890625, 157498.578125, 152493.78125, 146533.90625, 164078.046875, 41613.0, 45528.0, 41670.0, 48582.0, 0.13344979286193848, 0.005177255719900131, 1.2459983825683594, 3.888033628463745, -2.037111520767212, 997.0
1555476, 0.13658210635185242, 0.0043296776711940765, 1.2464008331298828, 0.1931527853012085, 0.02240935154259205, -0.014635352417826653, 157383.515625, 123439.1328125, 157500.5, 152500.03125, 146531.453125, 164080.984375, 42272.0, 45406.0, 41433.0, 48368.0, 0.13649213314056396, 0.005750052630901337, 1.2451953887939453, 3.919689893722534, -1.792441725730896, 988.0
1555497, 0.1406620889902115, 0.005036722403019667, 1.245943307876587, 0.1989760398864746, 0.022512398660182953, -0.01495095994323492, 157379.6875, 123430.171875, 157492.828125, 152495.65625, 146527.203125, 164085.03125, 42330.0, 44870.0, 41505.0, 48933.0, 0.14055049419403076, 0.006529763340950012, 1.2451629638671875, 3.9387338161468506, -1.6094423532485962, 988.0
1555516, 0.14278587698936462, 0.005491997580975294, 1.2456169128417969, 0.20176354050636292, 0.022890355437994003, -0.0141248544678092, 157385.4375, 123439.1328125, 157496.65625, 152493.171875, 146534.578125, 164082.015625, 42128.0, 45226.0, 41606.0, 48642.0, 0.14370477199554443, 0.0071828290820121765, 1.2441692352294922, 3.9617130756378174, -1.4643940925598145, 988.0
1555536, 0.14896850287914276, 0.0064331842586398125, 1.2450391054153442, 0.20849336683750153, 0.022275876253843307, -0.010802333243191242, 157385.4375, 123438.421875, 157496.65625, 152512.453125, 146527.875, 164089.515625, 42561.0, 45452.0, 40938.0, 48509.0, 0.1479332447052002, 0.007782705128192902, 1.2442607879638672, 3.9712681770324707, -1.3936855792999268, 976.0
1555556, 0.15322841703891754, 0.0071535673923790455, 1.244564175605774, 0.21227627992630005, 0.022250790148973465, -0.010837461799383163, 157385.4375, 123441.375, 157494.75, 152496.9375, 146538.828125, 164082.015625, 41505.0, 45959.0, 41883.0, 48156.0, 0.1523435115814209, 0.008807778358459473, 1.2438430786132812, 3.9997479915618896, -1.1665056943893433, 976.0
1555577, 0.15738825500011444, 0.00786946527659893, 1.244185209274292, 0.2147218883037567, 0.022233013063669205, -0.008090851828455925, 157379.6875, 123439.1328125, 157496.65625, 152496.265625, 146539.484375, 164094.0, 41747.0, 45636.0, 41604.0, 48504.0, 0.15567779541015625, 0.008996441960334778, 1.2435169219970703, 4.018558025360107, -0.9826300144195557, 976.0
1555596, 0.16168801486492157, 0.008552024140954018, 1.2438751459121704, 0.216852605342865, 0.022226540371775627, -0.006110511254519224, 157383.515625, 123441.375, 157494.75, 152498.75, 146534.578125, 164084.515625, 41268.0, 45475.0, 42068.0, 48400.0, 0.15995216369628906, 0.00999557226896286, 1.242868423461914, 4.034893989562988, -0.7606556415557861, 961.0
1555616, 0.16599041223526, 0.009304912760853767, 1.2435568571090698, 0.21790029108524323, 0.022522062063217163, -0.006650222465395927, 157377.765625, 123445.8515625, 157492.828125, 152493.78125, 146537.03125, 164079.515625, 40773.0, 45824.0, 42771.0, 47897.0, 0.1648719310760498, 0.011039897799491882, 1.2426700592041016, 4.062108516693115, -0.5241890549659729, 961.0
1555637, 0.1701338291168213, 0.010054351761937141, 1.2432717084884644, 0.2174764722585678, 0.02274385280907154, -0.0052216132171452045, 157381.609375, 123440.6640625, 157496.65625, 152501.25, 146527.875, 164092.015625, 41149.0, 45762.0, 42518.0, 47946.0, 0.16791343688964844, 0.011694774031639099, 1.2429447174072266, 4.0802998542785645, -0.28859788179397583, 951.0
