timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
1750411, -0.06482323259115219, -0.25644055008888245, 1.2541087865829468, -0.013308984227478504, -0.00018745668057817966, -0.008089789189398289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1750431, -0.0653626099228859, -0.2565182149410248, 1.253760814666748, -0.013870653696358204, -8.702305058250204e-05, -0.010430758818984032, 157779.640625, 121239.96875, 157891.734375, 150616.984375, 143626.640625, 161768.125, 36063.0, 45534.0, 38963.0, 44266.0, -0.06636673212051392, -0.25711727142333984, 1.2532844543457031, 0.7219516038894653, -0.20905590057373047, 1197.0
1750451, -0.0659039244055748, -0.2565954625606537, 1.2534499168395996, -0.014043261297047138, 4.510831058723852e-05, -0.008962243795394897, 157777.71875, 121251.125, 157893.65625, 150608.28125, 143634.6875, 161765.609375, 36475.0, 45072.0, 38664.0, 45031.0, -0.0667346715927124, -0.2571735382080078, 1.2530441284179688, 0.7038431167602539, -0.3050719201564789, 1197.0
1750471, -0.06620198488235474, -0.2566647231578827, 1.2532955408096313, -0.014047401025891304, 8.962505671661347e-05, -0.00863336306065321, 157781.578125, 121245.875, 157889.796875, 150607.046875, 143634.0, 161770.625, 37980.0, 43226.0, 36952.0, 46605.0, -0.06691205501556396, -0.2574481964111328, 1.25299072265625, 0.6871219873428345, -0.5969905257225037, 1196.0
1750491, -0.06677062064409256, -0.2567668855190277, 1.253019094467163, -0.010636629536747932, 0.0004260090063326061, -0.005880751647055149, 157779.640625, 121249.6171875, 157891.734375, 150623.203125, 143639.59375, 161751.140625, 39532.0, 42942.0, 35319.0, 46765.0, -0.06750208139419556, -0.2573668956756592, 1.2528553009033203, 0.6741513609886169, -1.0692510604858398, 1196.0
1750511, -0.06713512539863586, -0.25685346126556396, 1.2529056072235107, -0.005890103988349438, 0.0007008296670392156, -0.0023524737916886806, 157777.71875, 121246.59375, 157889.796875, 150611.390625, 143640.671875, 161768.65625, 39400.0, 43731.0, 35382.0, 46023.0, -0.06791794300079346, -0.25763535499572754, 1.2527790069580078, 0.6659594774246216, -1.6689653396606445, 1196.0
1750533, -0.0672951191663742, -0.2569602429866791, 1.2528388500213623, 0.0010431165574118495, 0.0006023075548000634, -0.002713852096349001, 157779.640625, 121254.796875, 157889.796875, 150612.015625, 143642.03125, 161757.203125, 38437.0, 44312.0, 36233.0, 45409.0, -0.06776392459869385, -0.2576148509979248, 1.2528152465820312, 0.6556707620620728, -2.3192200660705566, 1196.0
1750551, -0.06732208281755447, -0.2570558786392212, 1.2527893781661987, 0.005283045116811991, 0.00029661538428626955, -0.002035064622759819, 157777.71875, 121254.078125, 157889.796875, 150608.90625, 143643.796875, 161763.109375, 37760.0, 44623.0, 36922.0, 45117.0, -0.06765741109848022, -0.2578740119934082, 1.2526741027832031, 0.64505535364151, -2.912369966506958, 1196.0
1750571, -0.06697758287191391, -0.25721678137779236, 1.2527521848678589, 0.021488580852746964, -0.000510149635374546, 0.0005873083136975765, 157775.78125, 121245.875, 157887.859375, 150620.71875, 143648.703125, 161768.125, 37838.0, 43992.0, 36674.0, 45714.0, -0.06732708215713501, -0.2581193447113037, 1.2526588439941406, 0.6343086957931519, -3.4260005950927734, 1197.0
1750591, -0.06676449626684189, -0.2573396563529968, 1.2527064085006714, 0.027501916512846947, -0.0010199217358604074, -0.00012471608351916075, 157775.78125, 121254.078125, 157889.796875, 150620.078125, 143635.375, 161764.703125, 38874.0, 43854.0, 35478.0, 45772.0, -0.06695389747619629, -0.25823521614074707, 1.2524490356445312, 0.6187720894813538, -3.8307907581329346, 1197.0
