timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
1197732, -0.09861813485622406, -0.4189004600048065, 1.2521281242370605, -0.0068969326093792915, -0.00375442230142653, -0.003977672662585974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1197753, -0.09891253709793091, -0.41922134160995483, 1.252003788948059, -0.006535249762237072, -0.003870229469612241, -0.003646332072094083, 157723.703125, 121283.140625, 157827.921875, 150565.390625, 143029.46875, 161443.21875, 34382.0, 44824.0, 38958.0, 44748.0, -0.09949851036071777, -0.4203963279724121, 1.2518196105957031, 1.4529249668121338, -0.28500089049339294, 32766.0
1197772, -0.09911680966615677, -0.41943785548210144, 1.2519631385803223, -0.0057778083719313145, -0.0035612110514193773, -0.00010536434274399653, 157727.546875, 121285.3671875, 157833.71875, 150562.90625, 143031.234375, 161452.15625, 34463.0, 44654.0, 38874.0, 44926.0, -0.09965240955352783, -0.4205589294433594, 1.2519645690917969, 1.4511401653289795, -0.4016437530517578, 32766.0
1197792, -0.0993129312992096, -0.41965222358703613, 1.252003788948059, -0.0044132741168141365, -0.0029959878884255886, 0.0007342956960201263, 157723.703125, 121288.3203125, 157829.859375, 150568.515625, 143029.46875, 161458.59375, 35670.0, 43781.0, 37658.0, 45520.0, -0.09965121746063232, -0.4206233024597168, 1.2520828247070312, 1.4566737413406372, -0.7490505576133728, 32766.0
1197813, -0.09946758300065994, -0.41987186670303345, 1.2521601915359497, -0.0018128613010048866, -0.002375360345467925, 0.002137879841029644, 157721.765625, 121290.5546875, 157829.859375, 150561.046875, 143030.171875, 161454.65625, 36960.0, 43220.0, 36335.0, 45929.0, -0.09992396831512451, -0.4209733009338379, 1.2526702880859375, 1.470954418182373, -1.2471975088119507, 32766.0
1197832, -0.09947533905506134, -0.4199907183647156, 1.2522093057632446, 0.002866996917873621, -0.0015015171375125647, -0.0006500248564407229, 157723.703125, 121285.3671875, 157831.796875, 150561.046875, 143036.125, 161458.234375, 38143.0, 42682.0, 34989.0, 46446.0, -0.0997312068939209, -0.42072248458862305, 1.2527847290039062, 1.48225736618042, -1.8442175388336182, 32766.0
1197852, -0.09937065094709396, -0.42013007402420044, 1.2521604299545288, 0.010339803993701935, -0.0009742485708557069, -0.0018064859323203564, 157719.84375, 121296.5234375, 157829.859375, 150558.5625, 143030.859375, 161459.125, 38506.0, 42305.0, 34660.0, 46800.0, -0.10018610954284668, -0.4212532043457031, 1.2517166137695312, 1.4909075498580933, -2.5090417861938477, 32766.0
1197872, -0.0990658774971962, -0.42034462094306946, 1.252103567123413, 0.019546546041965485, -0.0011424538679420948, -0.0015545213827863336, 157725.625, 121294.296875, 157831.796875, 150566.640625, 143031.921875, 161457.6875, 39475.0, 41686.0, 33853.0, 47088.0, -0.09903645515441895, -0.42142820358276367, 1.2522544860839844, 1.5023167133331299, -3.050154209136963, 32766.0
1197892, -0.09848197549581528, -0.4206186532974243, 1.2520978450775146, 0.030835838988423347, -0.0017186631448566914, -0.0012203603982925415, 157723.703125, 121292.0625, 157829.859375, 150572.234375, 143041.03125, 161461.625, 38122.0, 42115.0, 35248.0, 46951.0, -0.09832954406738281, -0.42209291458129883, 1.2522048950195312, 1.5163111686706543, -3.5015690326690674, 32766.0
1197912, -0.09766247123479843, -0.420811265707016, 1.2520771026611328, 0.043580133467912674, -0.001931559992954135, -0.0002787171979434788, 157723.703125, 121283.859375, 157826.0, 150564.15625, 143042.40625, 161465.734375, 37556.0, 42975.0, 35814.0, 46196.0, -0.09757792949676514, -0.42189931869506836, 1.252044677734375, 1.5301285982131958, -3.8383231163024902, 32766.0
1197932, -0.09656699001789093, -0.42107710242271423, 1.2520089149475098, 0.05718355253338814, -0.0023326901718974113, -0.0029438070487231016, 157723.703125, 121289.8359375, 157826.0, 150569.125, 143031.546875, 161461.265625, 38277.0, 41579.0, 35147.0, 47036.0, -0.09637904167175293, -0.42250490188598633, 1.251913070678711, 1.5454139709472656, -4.069653034210205, 32766.0
1197953, -0.09514995664358139, -0.4213637709617615, 1.251854419708252, 0.07155197858810425, -0.00270477426238358, -0.0065673952922225, 157719.84375, 121280.90625, 157826.0, 150569.125, 143027.71875, 161468.234375, 37833.0, 42475.0, 35449.0, 46625.0, -0.09500038623809814, -0.42302799224853516, 1.2516365051269531, 1.5592142343521118, -4.200718402862549, 32766.0
1197972, -0.09346245229244232, -0.4216155707836151, 1.251605749130249, 0.08632490038871765, -0.002934311982244253, -0.008309369906783104, 157723.703125, 121290.5546875, 157827.921875, 150569.734375, 143025.953125, 161467.703125, 37627.0, 42625.0, 35806.0, 46782.0, -0.09326171875, -0.4232935905456543, 1.2513179779052734, 1.5579506158828735, -4.235779762268066, 32766.0
1197992, -0.09148287028074265, -0.42191261053085327, 1.2512264251708984, 0.10109862685203552, -0.0031128162518143654, -0.011020400561392307, 157721.765625, 121281.625, 157827.921875, 150574.703125, 143038.203125, 161469.296875, 37030.0, 43329.0, 36549.0, 46225.0, -0.09165644645690918, -0.42339086532592773, 1.2505683898925781, 1.5554554462432861, -4.180079936981201, 32766.0
1198013, -0.08920670300722122, -0.42227286100387573, 1.2508164644241333, 0.11569783091545105, -0.0035887216217815876, -0.01130063459277153, 157723.703125, 121283.859375, 157827.921875, 150572.84375, 143037.515625, 161471.796875, 36655.0, 43446.0, 36917.0, 46226.0, -0.08988714218139648, -0.42382097244262695, 1.2498950958251953, 1.5398025512695312, -4.017122745513916, 32766.0
