timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
2475189, 0.228064626455307, -0.3655576705932617, 1.2522375583648682, 0.0033660312183201313, -0.0003094875137321651, -0.011430231854319572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2475209, 0.228489488363266, -0.36572107672691345, 1.2518528699874878, 0.003665100783109665, -0.000625318381935358, -0.008917195722460747, 157700.5625, 121633.203125, 157806.671875, 150757.328125, 143452.46875, 161736.59375, 37163.0, 46451.0, 42736.0, 45991.0, 0.23010516166687012, -0.3665657043457031, 1.2514572143554688, 2.1346967220306396, 0.20481576025485992, 0
2475228, 0.22879508137702942, -0.3658128082752228, 1.2515537738800049, 0.0037097930908203125, -0.0007149427547119558, -0.008480221033096313, 157692.859375, 121641.3359375, 157806.671875, 150757.96875, 143454.21875, 161744.09375, 38803.0, 45168.0, 41611.0, 47077.0, 0.23070883750915527, -0.3666105270385742, 1.2509937286376953, 2.140861988067627, 0.094554603099823, 894.0
2475248, 0.22918663918972015, -0.3659505546092987, 1.2512807846069336, 0.00464131124317646, -0.0008013246115297079, -0.006628050468862057, 157694.78125, 121640.6171875, 157808.609375, 150752.984375, 143446.484375, 161736.59375, 39939.0, 44147.0, 40277.0, 47964.0, 0.23093056678771973, -0.3667163848876953, 1.2508983612060547, 2.1501753330230713, -0.19013163447380066, 894.0
2475270, 0.22955763339996338, -0.3660757541656494, 1.2511264085769653, 0.006662621162831783, -0.0006164697115309536, -0.0019690031185746193, 157696.703125, 121640.6171875, 157806.671875, 150763.546875, 143457.359375, 161747.125, 41568.0, 43944.0, 38350.0, 47991.0, 0.23151755332946777, -0.3671302795410156, 1.250619888305664, 2.161386013031006, -0.7029895782470703, 894.0
2475288, 0.23010504245758057, -0.366256445646286, 1.251003623008728, 0.011087012477219105, -0.0005675128777511418, -0.003285855520516634, 157694.78125, 121644.28125, 157808.609375, 150759.8125, 143456.28125, 161748.5625, 42028.0, 43936.0, 37782.0, 47994.0, 0.23203611373901367, -0.36727380752563477, 1.2507476806640625, 2.1741528511047363, -1.3476803302764893, 888.0
2475308, 0.23077379167079926, -0.36643263697624207, 1.2508958578109741, 0.01779891923069954, -0.0007845039363019168, -0.0012845138553529978, 157694.78125, 121645.796875, 157804.75, 150767.265625, 143461.1875, 161756.0625, 40819.0, 43619.0, 39053.0, 48258.0, 0.23258590698242188, -0.36730241775512695, 1.2507820129394531, 2.1846845149993896, -2.0002737045288086, 888.0
2475328, 0.23150557279586792, -0.3665771186351776, 1.2508188486099243, 0.02618759125471115, -0.0009786549489945173, -0.0026692308019846678, 157692.859375, 121642.0546875, 157804.75, 150772.875, 143460.5, 161742.125, 42438.0, 43694.0, 37178.0, 48167.0, 0.23350858688354492, -0.3675856590270996, 1.2505836486816406, 2.200446128845215, -2.5578830242156982, 888.0
2475348, 0.2325921654701233, -0.36675578355789185, 1.250670075416565, 0.03740211948752403, -0.001190664479508996, -0.0034466537181288004, 157694.78125, 121648.03125, 157806.671875, 150757.953125, 143463.640625, 161749.09375, 41455.0, 43387.0, 38387.0, 48396.0, 0.2347579002380371, -0.3677535057067871, 1.2504386901855469, 2.2032487392425537, -3.04597806930542, 891.0
2475368, 0.23394054174423218, -0.36698609590530396, 1.2504502534866333, 0.04978819936513901, -0.001657897955738008, -0.006463624536991119, 157692.859375, 121643.5703125, 157804.75, 150767.265625, 143465.40625, 161751.59375, 41328.0, 43239.0, 38553.0, 48629.0, 0.23614811897277832, -0.36809396743774414, 1.2501640319824219, 2.212567090988159, -3.3754730224609375, 891.0
2475388, 0.23542723059654236, -0.36717548966407776, 1.250253677368164, 0.06291789561510086, -0.0018454192904755473, -0.006339447107166052, 157690.921875, 121640.6171875, 157808.609375, 150775.34375, 143451.390625, 161754.625, 40878.0, 43501.0, 38659.0, 48746.0, 0.23772716522216797, -0.3683052062988281, 1.2498245239257812, 2.2163445949554443, -3.6132051944732666, 891.0
2475408, 0.23728811740875244, -0.3673487603664398, 1.2499885559082031, 0.07736644148826599, -0.001799876568838954, -0.008568661287426949, 157690.921875, 121641.3359375, 157802.8125, 150766.015625, 143451.390625, 161759.625, 42032.0, 43638.0, 37718.0, 48458.0, 0.23913049697875977, -0.36831140518188477, 1.249460220336914, 2.2156600952148438, -3.766827344894409, 890.0
2475428, 0.23944905400276184, -0.3676014840602875, 1.249585747718811, 0.09186708927154541, -0.0020440705120563507, -0.011620646342635155, 157692.859375, 121636.8671875, 157802.8125, 150774.734375, 143449.625, 161757.125, 42249.0, 43474.0, 37375.0, 48742.0, 0.24143505096435547, -0.36886024475097656, 1.2489147186279297, 2.1966874599456787, -3.8263890743255615, 890.0
2475448, 0.2419779747724533, -0.3678671419620514, 1.2491360902786255, 0.10676046460866928, -0.0022606237325817347, -0.014515046961605549, 157690.921875, 121636.1484375, 157804.75, 150774.109375, 143451.390625, 161764.109375, 41173.0, 43907.0, 38810.0, 48517.0, 0.24415040016174316, -0.36896705627441406, 1.248321533203125, 2.176955223083496, -3.8046529293060303, 888.0
2475470, 0.2448149472475052, -0.36808308959007263, 1.2486789226531982, 0.12181183695793152, -0.0021212834399193525, -0.016163650900125504, 157692.859375, 121639.1015625, 157808.609375, 150774.734375, 143455.21875, 161757.65625, 40470.0, 44791.0, 39736.0, 48029.0, 0.2464599609375, -0.36934757232666016, 1.2481307983398438, 2.1569247245788574, -3.6645097732543945, 888.0
