timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
416944, -0.05099368095397949, -0.506217360496521, 1.2527658939361572, -0.027389779686927795, -0.027631035074591637, -0.009190449491143227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
416964, -0.05209367722272873, -0.5076517462730408, 1.2523802518844604, -0.027629008516669273, -0.02814824879169464, -0.00986729096621275, 157544.671875, 124437.1328125, 157633.140625, 151573.796875, 145264.625, 162935.46875, 36947.0, 47773.0, 41075.0, 50662.0, -0.05471247434616089, -0.5129666328430176, 1.2516765594482422, -1.3615738153457642, -0.659753143787384, 1185.0
416984, -0.05300597473978996, -0.5088424682617188, 1.252037763595581, -0.02687615156173706, -0.027746137231588364, -0.009023517370223999, 157544.671875, 124431.8046875, 157637.0, 151578.765625, 145263.953125, 162949.953125, 37379.0, 46916.0, 40691.0, 50981.0, -0.05539894104003906, -0.5138092041015625, 1.2512836456298828, -1.3236289024353027, -0.8283542394638062, 1185.0
417005, -0.053974904119968414, -0.510306179523468, 1.2518293857574463, -0.025684980675578117, -0.028099950402975082, -0.008838251233100891, 157542.75, 124441.625, 157633.140625, 151571.921875, 145257.9375, 162928.5, 39094.0, 46024.0, 39050.0, 51679.0, -0.056259751319885254, -0.5156011581420898, 1.2519092559814453, -1.2823398113250732, -1.1821341514587402, 1185.0
417025, -0.054959699511528015, -0.5117613077163696, 1.2515674829483032, -0.022845422849059105, -0.02790672704577446, -0.00782112218439579, 157544.671875, 124440.0859375, 157635.078125, 151573.1875, 145275.546875, 162936.0, 41985.0, 44760.0, 36563.0, 52151.0, -0.057328641414642334, -0.5172662734985352, 1.2513618469238281, -1.2446447610855103, -1.7696027755737305, 1184.0
417044, -0.05579632520675659, -0.512985110282898, 1.25144362449646, -0.017507445067167282, -0.027062388136982918, -0.006310102064162493, 157546.59375, 124440.7890625, 157637.0, 151568.828125, 145273.765625, 162940.46875, 41983.0, 45083.0, 35926.0, 52267.0, -0.05841630697250366, -0.5180721282958984, 1.2516746520996094, -1.20831298828125, -2.4569966793060303, 1184.0
417065, -0.056481681764125824, -0.5144151449203491, 1.251340627670288, -0.010191433131694794, -0.02764647826552391, -0.005588180851191282, 157540.84375, 124434.046875, 157635.078125, 151571.3125, 145282.484375, 162945.484375, 41019.0, 45226.0, 36878.0, 52115.0, -0.058645665645599365, -0.5191936492919922, 1.2507915496826172, -1.1759902238845825, -3.0670690536499023, 1192.0
417084, -0.05678663030266762, -0.5157119035720825, 1.2512867450714111, 2.4627934180898592e-05, -0.02820647321641445, -0.00437754625454545, 157544.671875, 124442.328125, 157633.140625, 151576.28125, 145280.453125, 162947.453125, 39983.0, 45260.0, 37868.0, 51952.0, -0.058060646057128906, -0.5212020874023438, 1.2515850067138672, -1.1414198875427246, -3.6043453216552734, 1192.0
417104, -0.05697360634803772, -0.5172240138053894, 1.2511612176895142, 0.012081312946975231, -0.029278984293341637, -0.004944901447743177, 157542.75, 124438.5390625, 157638.921875, 151576.890625, 145276.90625, 162944.953125, 40253.0, 45414.0, 37702.0, 51732.0, -0.05865126848220825, -0.5225911140441895, 1.2508583068847656, -1.100030779838562, -4.036770820617676, 1192.0
417126, -0.056892625987529755, -0.5187291502952576, 1.2510931491851807, 0.024927083402872086, -0.030428104102611542, -0.004483809694647789, 157542.75, 124435.59375, 157635.078125, 151577.5, 145281.125, 162944.015625, 39942.0, 46029.0, 37959.0, 51316.0, -0.05835771560668945, -0.5238714218139648, 1.2511043548583984, -1.0646631717681885, -4.3453874588012695, 1192.0
