timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
177134, -0.009844026528298855, -0.42670223116874695, 1.2541515827178955, -0.009312835521996021, -0.033231087028980255, -0.010128520429134369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
177154, -0.010284979827702045, -0.4283221662044525, 1.2538809776306152, -0.009685964323580265, -0.03340708464384079, -0.00870587583631277, 158198.3125, 120167.0546875, 158266.46875, 149395.453125, 141384.828125, 160035.203125, 35244.0, 45461.0, 39435.0, 46674.0, 0, 0, 0, 0, 0, 0
177174, -0.01068261731415987, -0.42971566319465637, 1.2536486387252808, -0.009557804092764854, -0.03238445892930031, -0.004735112190246582, 158194.421875, 120169.28125, 158266.46875, 149396.078125, 141380.640625, 160026.296875, 36269.0, 44744.0, 38248.0, 47186.0, -0.011749550700187683, -0.43425941467285156, 1.2536029815673828, 1.8783774375915527, -0.2564474940299988, 1146.0
177194, -0.011110403575003147, -0.43143197894096375, 1.2536590099334717, -0.00875562708824873, -0.0320107527077198, 0.0012618866749107838, 158198.3125, 120168.4921875, 158264.53125, 149399.1875, 141389.015625, 160033.25, 37524.0, 43417.0, 36676.0, 48171.0, -0.011947274208068848, -0.4362607002258301, 1.2536048889160156, 1.8738257884979248, -0.39897048473358154, 1146.0
177214, -0.011438166722655296, -0.432817667722702, 1.253753900527954, -0.006026336457580328, -0.030143437907099724, 0.004376872442662716, 158192.46875, 120170.0, 158264.53125, 149401.671875, 141385.53125, 160038.796875, 38338.0, 43436.0, 35713.0, 47955.0, -0.0122193843126297, -0.437345027923584, 1.2544384002685547, 1.8627090454101562, -0.7685818672180176, 1144.0
177234, -0.011730617843568325, -0.4344153106212616, 1.253769874572754, -0.0017031985335052013, -0.02992057427763939, 0.005331206135451794, 158196.359375, 120178.9140625, 158266.46875, 149396.71875, 141394.609375, 160042.703125, 38978.0, 43462.0, 34946.0, 47876.0, -0.013109192252159119, -0.43898963928222656, 1.2533798217773438, 1.848563313484192, -1.3446359634399414, 1144.0
177254, -0.011766048148274422, -0.4357714056968689, 1.2538129091262817, 0.0052746557630598545, -0.029127568006515503, 0.003173881210386753, 158194.421875, 120178.9140625, 158260.625, 149405.390625, 141397.75, 160038.796875, 38965.0, 42811.0, 34820.0, 48396.0, -0.012773796916007996, -0.44022655487060547, 1.2535171508789062, 1.8351560831069946, -1.978477954864502, 1144.0
177274, -0.011623921804130077, -0.43744146823883057, 1.2537823915481567, 0.015308303758502007, -0.029292307794094086, 0.001288850442506373, 158194.421875, 120181.140625, 158262.578125, 149401.046875, 141392.859375, 160036.296875, 38430.0, 42852.0, 35423.0, 48273.0, -0.012393549084663391, -0.4419732093811035, 1.2535324096679688, 1.820288062095642, -2.6058521270751953, 1145.0
177294, -0.01147651020437479, -0.4385111927986145, 1.2536948919296265, 0.0211976058781147, -0.03024924173951149, 0.0010744709288701415, 158194.421875, 120168.4921875, 158264.53125, 149403.53125, 141395.3125, 160040.75, 37785.0, 42492.0, 36030.0, 48602.0, -0.012024998664855957, -0.44361162185668945, 1.2534370422363281, 1.8120352029800415, -3.2126786708831787, 1145.0
177315, -0.010905815288424492, -0.44047874212265015, 1.2535783052444458, 0.034436509013175964, -0.03173905238509178, -0.00125751958694309, 158192.46875, 120172.953125, 158264.53125, 149407.265625, 141396.34375, 160040.203125, 38249.0, 42524.0, 35567.0, 48624.0, -0.012087211012840271, -0.4447479248046875, 1.2527885437011719, 1.8033169507980347, -3.692972183227539, 1144.0
177334, -0.010015840642154217, -0.4419790506362915, 1.2533910274505615, 0.04916628077626228, -0.03135303035378456, -0.002085809363052249, 158196.359375, 120166.984375, 158262.578125, 149420.28125, 141389.71875, 160048.25, 38196.0, 43087.0, 35743.0, 48299.0, -0.011097759008407593, -0.44684886932373047, 1.2530670166015625, 1.8012357950210571, -3.873378276824951, 1144.0
