timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
1304675, -0.11019784212112427, -0.11608611047267914, 1.252403736114502, -0.00920534785836935, 0.0028934336733072996, -0.002871488453820348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1304697, -0.11061949282884598, -0.1160137876868248, 1.2522008419036865, -0.009883290156722069, 0.0029514962807297707, -0.0025653650518506765, 157490.90625, 122584.890625, 157608.125, 151747.578125, 145043.9375, 162977.5, 36036.0, 44302.0, 43007.0, 43689.0, -0.11130571365356445, -0.11615657806396484, 1.251861572265625, 4.446225166320801, -0.15139220654964447, 32766.0
1304715, -0.11095889657735825, -0.11594921350479126, 1.2520703077316284, -0.009781046770513058, 0.002832203870639205, -0.001115815481171012, 157488.984375, 122583.3671875, 157606.203125, 151743.21875, 145048.171875, 162976.984375, 37233.0, 43313.0, 41924.0, 44743.0, -0.1116408109664917, -0.11613142490386963, 1.2516937255859375, 4.462111473083496, -0.3273804187774658, 32766.0
1304735, -0.1112399697303772, -0.11588017642498016, 1.252030611038208, -0.008617614395916462, 0.002964303595945239, 0.0030288470443338156, 157488.984375, 122584.0859375, 157604.28125, 151742.59375, 145043.9375, 162972.5, 39369.0, 42281.0, 39646.0, 45637.0, -0.11158835887908936, -0.1160430908203125, 1.2516021728515625, 4.475916385650635, -0.7290812730789185, 32766.0
1304755, -0.1115301176905632, -0.11582745611667633, 1.2518293857574463, -0.006158953532576561, 0.0032643014565110207, 0.002601854270324111, 157485.140625, 122590.7890625, 157608.125, 151750.0625, 145046.390625, 162978.4375, 40159.0, 41133.0, 38999.0, 46447.0, -0.1124730110168457, -0.11589169502258301, 1.2516136169433594, 4.496028423309326, -1.2952879667282104, 32766.0
1304775, -0.1116817519068718, -0.11575406789779663, 1.251908302307129, -0.0014031643513590097, 0.0036812168546020985, 0.003962124697864056, 157488.984375, 122584.0859375, 157608.125, 151744.46875, 145054.4375, 162989.484375, 40134.0, 41352.0, 39156.0, 46078.0, -0.11211204528808594, -0.11588943004608154, 1.252645492553711, 4.526376247406006, -1.9438525438308716, 32766.0
1304795, -0.11167911440134048, -0.11567730456590652, 1.2519736289978027, 0.00601327046751976, 0.004046577028930187, 0.003769249888136983, 157488.984375, 122589.984375, 157606.203125, 151745.703125, 145056.203125, 162987.5, 40309.0, 41337.0, 38635.0, 46235.0, -0.1118696928024292, -0.11580860614776611, 1.2518730163574219, 4.547369956970215, -2.5927250385284424, 32766.0
1304815, -0.11145924776792526, -0.11557814478874207, 1.252001404762268, 0.015499614179134369, 0.00453834468498826, 0.004976391326636076, 157488.984375, 122599.015625, 157606.203125, 151747.578125, 145055.109375, 162981.46875, 39614.0, 41395.0, 39428.0, 46111.0, -0.11158120632171631, -0.11576998233795166, 1.2517757415771484, 4.561388969421387, -3.1248693466186523, 32766.0
1304835, -0.1110299751162529, -0.1154770478606224, 1.2519898414611816, 0.02650001458823681, 0.005102945026010275, 0.0019677707459777594, 157488.984375, 122590.7890625, 157606.203125, 151744.46875, 145055.53125, 162985.9375, 39635.0, 40947.0, 39188.0, 46387.0, -0.11106526851654053, -0.11567211151123047, 1.2516059875488281, 4.574007511138916, -3.550067186355591, 32766.0
1304855, -0.11040527373552322, -0.11534515023231506, 1.2518959045410156, 0.038671355694532394, 0.0059528774581849575, -0.001020539435558021, 157487.0625, 122587.03125, 157606.203125, 151750.0625, 145044.625, 162986.984375, 39871.0, 41511.0, 39215.0, 45826.0, -0.1107327938079834, -0.11533725261688232, 1.2514667510986328, 4.592287063598633, -3.8719120025634766, 32766.0
1304876, -0.10948753356933594, -0.11522635072469711, 1.2517257928848267, 0.05204620584845543, 0.00678339134901762, -0.003339941380545497, 157488.984375, 122582.5625, 157604.28125, 151752.546875, 145051.984375, 162984.484375, 40691.0, 41390.0, 38375.0, 46139.0, -0.10974037647247314, -0.11549746990203857, 1.2509689331054688, 4.6056413650512695, -4.104979991912842, 32766.0
1304897, -0.10828682035207748, -0.11509338766336441, 1.2514315843582153, 0.06607350707054138, 0.007647131569683552, -0.0065488494001328945, 157487.0625, 122577.375, 157604.28125, 151755.03125, 145048.84375, 162989.484375, 40474.0, 40814.0, 38698.0, 46629.0, -0.1087188720703125, -0.11538779735565186, 1.2506580352783203, 4.607673645019531, -4.245883941650391, 32766.0
1304915, -0.10677353292703629, -0.11493151634931564, 1.2511045932769775, 0.08060365170240402, 0.008557824417948723, -0.009486939758062363, 157487.0625, 122578.09375, 157604.28125, 151757.515625, 145045.71875, 163002.515625, 39874.0, 41566.0, 39398.0, 46359.0, -0.10694324970245361, -0.11512398719787598, 1.250436782836914, 4.6120476722717285, -4.298361301422119, 32766.0
1304937, -0.10492286086082458, -0.11482274532318115, 1.2506023645401, 0.09552586823701859, 0.009130266495049, -0.011344828642904758, 157488.984375, 122570.671875, 157606.203125, 151748.796875, 145047.078125, 162998.96875, 39164.0, 42160.0, 40555.0, 45812.0, -0.10472261905670166, -0.11531233787536621, 1.2498130798339844, 4.62171745300293, -4.265721797943115, 32766.0
1304955, -0.1028694286942482, -0.11469429731369019, 1.25014066696167, 0.1098463237285614, 0.009725014679133892, -0.01314059179276228, 157488.984375, 122582.5625, 157604.28125, 151760.0, 145051.984375, 162994.484375, 39109.0, 42544.0, 40495.0, 45544.0, -0.10346484184265137, -0.1149451732635498, 1.2491607666015625, 4.625945568084717, -4.129048824310303, 32766.0
1304975, -0.10053575783967972, -0.11450139433145523, 1.249540090560913, 0.12340209633111954, 0.010839289054274559, -0.016358572989702225, 157488.984375, 122582.5625, 157604.28125, 151755.640625, 145062.890625, 162992.515625, 39369.0, 42138.0, 40302.0, 45988.0, -0.10102212429046631, -0.1150217056274414, 1.2482662200927734, 4.627140522003174, -3.8805439472198486, 32766.0
1304995, -0.09763026982545853, -0.11429745703935623, 1.2489442825317383, 0.1377549022436142, 0.011843347921967506, -0.015682607889175415, 157488.984375, 122589.984375, 157604.28125, 151750.671875, 145051.984375, 162990.53125, 39056.0, 42378.0, 40702.0, 45973.0, -0.09902286529541016, -0.11502552032470703, 1.2478618621826172, 4.623309135437012, -3.5455873012542725, 32766.0
1305015, -0.09448391199111938, -0.11415039002895355, 1.248218297958374, 0.15039414167404175, 0.01244329009205103, -0.016502151265740395, 157488.984375, 122589.984375, 157604.28125, 151753.15625, 145059.34375, 163011.46875, 38277.0, 42729.0, 41382.0, 45722.0, -0.09648287296295166, -0.11495459079742432, 1.247161865234375, 4.5932512283325195, -3.143925666809082, 32766.0
1305035, -0.09152498841285706, -0.1139451265335083, 1.2476025819778442, 0.15994660556316376, 0.01331327948719263, -0.01738901250064373, 157488.984375, 122591.5078125, 157606.203125, 151753.765625, 145055.109375, 162985.0, 38863.0, 43141.0, 40954.0, 45587.0, -0.09293699264526367, -0.11452245712280273, 1.2465801239013672, 4.583465576171875, -2.9604299068450928, 32766.0
1305055, -0.08832310885190964, -0.11377659440040588, 1.246976613998413, 0.1687973290681839, 0.013878889381885529, -0.015615706332027912, 157485.140625, 122586.2265625, 157604.28125, 151755.03125, 145062.890625, 162995.015625, 38700.0, 43186.0, 41012.0, 45700.0, -0.09081912040710449, -0.11497294902801514, 1.2454204559326172, 4.554872989654541, -2.636305332183838, 32766.0
1305075, -0.08679496496915817, -0.11371861398220062, 1.2465803623199463, 0.17210644483566284, 0.014138232916593552, -0.01506133284419775, 157488.984375, 122589.984375, 157606.203125, 151760.0, 145052.65625, 162998.03125, 39811.0, 42491.0, 40172.0, 46111.0, -0.0870199203491211, -0.11387336254119873, 1.2462196350097656, 4.5275044441223145, -2.376307964324951, 32766.0
1305096, -0.0830344632267952, -0.11347673088312149, 1.2460495233535767, 0.18017981946468353, 0.01481232512742281, -0.014607558958232403, 157483.21875, 122585.5078125, 157604.28125, 151758.125, 145054.4375, 163000.015625, 38904.0, 42686.0, 40392.0, 46362.0, -0.08499860763549805, -0.11415958404541016, 1.2449913024902344, 4.51425838470459, -2.162883996963501, 32766.0
1305115, -0.07915861904621124, -0.1132802814245224, 1.2454359531402588, 0.18735575675964355, 0.015131445601582527, -0.011577147990465164, 157487.0625, 122589.265625, 157606.203125, 151764.359375, 145059.34375, 163009.484375, 40148.0, 41804.0, 39642.0, 46681.0, -0.08134734630584717, -0.11407506465911865, 1.2439422607421875, 4.491889953613281, -1.9858671426773071, 32766.0
