timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
110950, -0.09360697865486145, -0.5961828231811523, 1.2528117895126343, -0.008212259970605373, -0.02158389799296856, -0.0029188236221671104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
110970, -0.09403602033853531, -0.5970997214317322, 1.2525039911270142, -0.009212185628712177, -0.022669315338134766, -0.00457806559279561, 151527.5, 113816.0625, 159208.53125, 145801.234375, 134852.765625, 155189.375, 34723.0, 44607.0, 38236.0, 45733.0, -0.0959089994430542, -0.6016454696655273, 1.2513904571533203, -2.080198287963867, -0.16493023931980133, 1237.0
110990, -0.09459952265024185, -0.5984655022621155, 1.2522660493850708, -0.008965885266661644, -0.02136709913611412, 0.001427216688171029, 151518.984375, 113816.796875, 159206.546875, 145818.59375, 134852.765625, 155177.453125, 35740.0, 43941.0, 37352.0, 46463.0, -0.09619748592376709, -0.6032466888427734, 1.251699447631836, -2.052708387374878, -0.2765752673149109, 1238.0
111010, -0.09489183872938156, -0.5992658138275146, 1.2521476745605469, -0.008887285366654396, -0.02204996533691883, 0.002556305378675461, 151533.109375, 113819.734375, 159216.015625, 145809.3125, 134863.40625, 155194.359375, 36774.0, 42773.0, 36104.0, 47156.0, -0.09634590148925781, -0.6042556762695312, 1.251974105834961, -2.0278894901275635, -0.5954875946044922, 1238.0
111031, -0.09535864740610123, -0.6006239056587219, 1.252123475074768, -0.005134876351803541, -0.020373210310935974, 0.004628799390047789, 151532.65625, 113824.8671875, 159206.921875, 145807.484375, 134865.828125, 155199.359375, 37862.0, 42853.0, 34925.0, 46954.0, -0.09688830375671387, -0.6051321029663086, 1.251291275024414, -1.9982186555862427, -1.1049680709838867, 1238.0
111050, -0.09575120359659195, -0.601679801940918, 1.2519643306732178, -0.0006426507025025785, -0.019883999601006508, 0.006104860454797745, 151533.5625, 113824.8671875, 159214.015625, 145811.796875, 134872.140625, 155205.515625, 38456.0, 42502.0, 34133.0, 47252.0, -0.09804654121398926, -0.6056613922119141, 1.2510509490966797, -1.97170090675354, -1.7271697521209717, 1238.0
111070, -0.09589087963104248, -0.6028145551681519, 1.2518978118896484, 0.006494780536741018, -0.02027951553463936, 0.005608484614640474, 151535.921875, 113834.3984375, 159225.109375, 145819.875, 134874.5625, 155201.859375, 38540.0, 42408.0, 33909.0, 47301.0, -0.09780430793762207, -0.6068382263183594, 1.2504901885986328, -1.9554202556610107, -2.379028797149658, 1238.0
111090, -0.09576442092657089, -0.6038081645965576, 1.2518813610076904, 0.016161952167749405, -0.020684612914919853, 0.006544414907693863, 151542.546875, 113835.125, 159225.46875, 145815.5625, 134879.40625, 155203.59375, 38533.0, 42475.0, 33962.0, 47213.0, -0.09703612327575684, -0.6084051132202148, 1.2508049011230469, -1.9410865306854248, -2.9858410358428955, 1241.0
111110, -0.09568782895803452, -0.6048219799995422, 1.2517045736312866, 0.0218507032841444, -0.022601015865802765, 0.0029321371112018824, 151554.765625, 113835.859375, 159214.015625, 145825.46875, 134880.140625, 155211.859375, 37886.0, 42824.0, 34547.0, 46963.0, -0.0966489315032959, -0.6098012924194336, 1.251108169555664, -1.9216737747192383, -3.506770610809326, 1241.0
111130, -0.0952102392911911, -0.6058909296989441, 1.2515021562576294, 0.034451257437467575, -0.02337006665766239, -3.247550193918869e-05, 151559.484375, 113832.203125, 159226.21875, 145820.515625, 134877.71875, 155219.9375, 37756.0, 42789.0, 34950.0, 47072.0, -0.09619331359863281, -0.6105947494506836, 1.2501716613769531, -1.9010082483291626, -3.908843517303467, 1241.0
111150, -0.09452590346336365, -0.6071474552154541, 1.2511545419692993, 0.047363489866256714, -0.02487025037407875, -0.006177021190524101, 151569.359375, 113827.8046875, 159233.328125, 145836.578125, 134878.453125, 155221.671875, 37831.0, 42672.0, 34992.0, 47285.0, -0.09535443782806396, -0.6117715835571289, 1.2500877380371094, -1.8832173347473145, -4.155185222625732, 1240.0
111170, -0.09348530322313309, -0.6082921028137207, 1.2507270574569702, 0.06151065602898598, -0.025957204401493073, -0.00987472478300333, 151571.71875, 113828.5390625, 159238.0625, 145835.390625, 134876.03125, 155233.015625, 37521.0, 43090.0, 35594.0, 47073.0, -0.09387350082397461, -0.6136064529418945, 1.2497920989990234, -1.8704653978347778, -4.294731140136719, 1240.0
