timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
279062, 2.027395725250244, -1.5218865871429443, -0.3856319487094879, 3.0269200801849365, 1.2383100986480713, -4.506536960601807, 157669.734375, 123689.7421875, 157754.5625, 150839.25, 144123.65625, 162441.90625, 61749.0, 42303.0, 32077.0, 42303.0, 1.8851947784423828, -1.5259132385253906, 0.026343077421188354, -177.74224853515625, 6.28288459777832, 424.0
279081, 2.019146203994751, -1.5223901271820068, -0.308691143989563, 2.9111549854278564, 1.2354166507720947, -4.100341320037842, 157667.8125, 123641.8125, 157760.34375, 150774.640625, 144144.640625, 162514.484375, 21482.0, 63059.0, 63485.0, 63059.0, 1.8904476165771484, -1.5528640747070312, 0.041761040687561035, -158.7639923095703, 17.344501495361328, 32766.0
279102, 2.059250593185425, -1.5105831623077393, -0.29728424549102783, 2.787745475769043, 1.1723148822784424, -3.6691741943359375, 157671.65625, 123435.5234375, 157758.421875, 150806.328125, 144172.296875, 162532.515625, 7618.0, 61540.0, 64027.0, 61540.0, 1.9079818725585938, -1.5752429962158203, 0.06888097524642944, -143.0865936279297, 19.457775115966797, 32766.0
279122, 2.0570404529571533, -1.5202875137329102, -0.2512391209602356, 2.609633684158325, 1.040675401687622, -3.28446102142334, 157667.8125, 123632.1328125, 157756.484375, 150905.734375, 144273.25, 162399.90625, 30766.0, 63024.0, 63499.0, 63571.0, 1.9176750183105469, -1.595285415649414, 0.07464683055877686, -128.90943908691406, 18.827167510986328, 32766.0
279141, 2.0708634853363037, -1.5292305946350098, -0.23522527515888214, 2.3837289810180664, 0.8534168004989624, -2.952000617980957, 157669.734375, 123525.90625, 157758.421875, 151103.296875, 144167.796875, 162282.3125, 62499.0, 60493.0, 62499.0, 35305.0, 1.9298896789550781, -1.625162124633789, 0.08715993165969849, -116.01768493652344, 15.81888484954834, 32766.0
279161, 2.0929758548736572, -1.533150553703308, -0.24604952335357666, 2.2701756954193115, 0.7319362163543701, -2.7945284843444824, 157667.8125, 123592.46875, 157752.625, 151031.21875, 144276.390625, 162202.78125, 62396.0, 63253.0, 62396.0, 18550.0, 1.939901351928711, -1.6436004638671875, 0.09188377857208252, -102.0071029663086, 11.505742073059082, 105.0
279181, 2.1559789180755615, -1.5098698139190674, -0.2013857662677765, 3.084688186645508, 1.5691481828689575, -2.144537925720215, 157665.875, 123601.4453125, 157754.5625, 151160.46875, 144368.90625, 162164.203125, 62920.0, 55414.0, 48743.0, 23069.0, 1.9831981658935547, -1.6791515350341797, 0.1361790895462036, -85.11834716796875, 13.373804092407227, 105.0
279203, 2.2240591049194336, -1.449072003364563, -0.17012959718704224, 3.3238258361816406, 2.832423686981201, -1.7790483236312866, 157667.8125, 123642.515625, 157752.625, 151064.140625, 144325.4375, 162244.25, 59039.0, 40446.0, 30669.0, 40446.0, 2.0013561248779297, -1.695465087890625, 0.14927613735198975, -62.80348205566406, 21.971498489379883, 105.0
279221, 2.2413601875305176, -1.3998219966888428, -0.11488416790962219, 2.732056140899658, 3.5989716053009033, -1.332749843597412, 157665.875, 123638.03125, 157754.5625, 150924.96875, 144426.015625, 162240.3125, 57860.0, 39638.0, 30057.0, 39638.0, 2.0346527099609375, -1.7223320007324219, 0.1749565601348877, -41.791748046875, 24.66776466369629, 101.0
279242, 2.242337942123413, -1.358296275138855, -0.0791204422712326, 2.0991439819335938, 3.6521849632263184, -1.0067795515060425, 157665.875, 123725.5078125, 157750.703125, 150926.84375, 144393.03125, 162344.859375, 57683.0, 39517.0, 29965.0, 39517.0, 2.072084426879883, -1.7484092712402344, 0.19635367393493652, -22.816869735717773, 23.495407104492188, 101.0
279261, 2.20363712310791, -1.3755130767822266, -0.022624246776103973, 1.3715208768844604, 3.010056972503662, -0.7801176309585571, 157665.875, 123630.59375, 157750.703125, 150844.84375, 144215.75, 162550.5625, 57683.0, 39517.0, 29965.0, 39517.0, 2.101743698120117, -1.7670021057128906, 0.21248865127563477, -15.534777641296387, 21.416465759277344, 101.0
279281, 2.230509042739868, -1.3142716884613037, -0.038467198610305786, 1.3156813383102417, 3.131044864654541, -0.8157392144203186, 157663.953125, 123772.6171875, 157750.703125, 150888.3125, 144142.875, 162483.53125, 57595.0, 39457.0, 29919.0, 39457.0, 2.112752914428711, -1.77239990234375, 0.21806550025939941, -1.576115608215332, 19.842172622680664, 510.0
279301, 2.431612968444824, -1.0385972261428833, -0.06971050798892975, 1.4469393491744995, 6.496458530426025, -2.4237492084503174, 157662.03125, 123736.71875, 157750.703125, 150956.65625, 144021.640625, 162463.5, 57595.0, 39457.0, 29919.0, 39457.0, 2.3081016540527344, -1.8659992218017578, 0.31496524810791016, 33.469200134277344, 22.234758377075195, 510.0
279321, 2.4154388904571533, -1.1785097122192383, -0.021439969539642334, 1.6067219972610474, 5.509415626525879, -1.6197835206985474, 157663.953125, 123597.6640625, 157754.5625, 151056.046875, 144173.65625, 162353.9375, 57595.0, 39457.0, 29919.0, 39457.0, 2.231657028198242, -1.8196830749511719, 0.266857385635376, 35.530635833740234, 10.488055229187012, 510.0
279341, 2.406118392944336, -1.2814935445785522, 0.028797026723623276, 1.602078914642334, 4.682040691375732, -1.1206576824188232, 157663.953125, 123791.96875, 157750.703125, 151087.125, 144229.390625, 162298.90625, 57595.0, 39457.0, 29919.0, 39457.0, 2.270933151245117, -1.8269538879394531, 0.27559947967529297, 41.017086029052734, -0.16078558564186096, 575.0
279361, 2.418142318725586, -1.3078008890151978, 0.05392031371593475, 1.5176820755004883, 4.287237644195557, -1.0228230953216553, 157663.953125, 123670.1328125, 157748.765625, 151121.3125, 144176.109375, 162241.890625, 57683.0, 39517.0, 29965.0, 39517.0, 2.306173324584961, -1.8320159912109375, 0.28043103218078613, 48.53438186645508, -12.359136581420898, 575.0
279381, 2.4332127571105957, -1.3645085096359253, 0.08796095848083496, 1.5801429748535156, 3.7143239974975586, -0.9179673194885254, 157662.03125, 123832.359375, 157750.703125, 151089.0, 144300.5, 162271.375, 57683.0, 39517.0, 29965.0, 39517.0, 2.3522415161132812, -1.8347492218017578, 0.28946614265441895, 59.686500549316406, -28.47515869140625, 652.0
279401, 2.4498038291931152, -1.3877569437026978, 0.09961004555225372, 1.7444263696670532, 3.4554367065429688, -0.91607266664505, 157663.953125, 123783.8359375, 157748.765625, 151144.921875, 144182.78125, 162261.375, 57683.0, 39517.0, 29965.0, 39517.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 75.35926055908203, -48.38238525390625, 652.0
279421, 2.483656406402588, -1.3184698820114136, 0.07871406525373459, 1.6783859729766846, 3.5807933807373047, -1.1429890394210815, 157663.953125, 123789.0234375, 157756.484375, 151087.75, 144115.90625, 162339.984375, 57683.0, 39517.0, 29965.0, 39517.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 97.51924896240234, -63.436279296875, 652.0
279441, 2.51701021194458, -1.2468373775482178, 0.053549207746982574, 1.7108681201934814, 3.7490060329437256, -1.3556121587753296, 157662.03125, 123608.875, 157750.703125, 151033.6875, 144033.90625, 162452.578125, 57683.0, 39517.0, 29965.0, 39517.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 141.806396484375, -73.65149688720703, 705.0
279461, 2.5519814491271973, -1.1713306903839111, 0.024161363020539284, 1.8521686792373657, 4.0233259201049805, -1.6127970218658447, 157665.875, 123572.1640625, 157750.703125, 151028.71875, 144003.796875, 162476.546875, 58812.0, 23120.0, 44466.0, 50946.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, -161.62144470214844, -70.56928253173828, 705.0
279481, 2.5906999111175537, -1.0895565748214722, -0.010942410677671432, 2.0665509700775146, 4.432643890380859, -1.9979280233383179, 157663.953125, 123540.7734375, 157746.84375, 150941.734375, 144121.484375, 162512.09375, 40573.0, 59225.0, 40573.0, 30766.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, -133.00485229492188, -58.659664154052734, 705.0
279501, 2.6337008476257324, -0.9984853267669678, -0.054635509848594666, 2.265799045562744, 4.959975242614746, -2.543851613998413, 157660.109375, 123708.96875, 157748.765625, 150820.59375, 144293.15625, 162520.65625, 40637.0, 59318.0, 40637.0, 30814.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, -115.8656005859375, -43.94594955444336, 32766.0
279521, 2.6804232597351074, -0.8962608575820923, -0.11039134860038757, 2.431307554244995, 5.527681827545166, -3.269151449203491, 157662.03125, 123691.734375, 157748.765625, 150850.40625, 144364.28125, 162462.578125, 40383.0, 58947.0, 40383.0, 30621.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, -101.91553497314453, -27.07943344116211, 32766.0
279541, 2.729797601699829, -0.7825853824615479, -0.18158797919750214, 2.5369021892547607, 6.099422931671143, -4.133890628814697, 157662.03125, 123630.46875, 157744.90625, 150792.03125, 144553.1875, 162448.625, 39884.0, 58218.0, 39884.0, 30243.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, -86.5994873046875, -9.314336776733398, 32766.0
279561, 2.7806015014648438, -0.657676637172699, -0.27067315578460693, 2.587678909301758, 6.677147388458252, -5.121837139129639, 157660.109375, 123573.703125, 157748.765625, 150795.125, 144637.28125, 162400.03125, 40510.0, 59132.0, 40510.0, 30717.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, -67.14158630371094, 6.127564907073975, 32766.0
279581, 2.831968307495117, -0.5218989849090576, -0.3801363408565521, 2.6287660598754883, 7.214992523193359, -6.26159143447876, 1515157632.0, 123817.359375, 157744.90625, 150824.328125, 144628.828125, 162355.515625, 40007.0, 58398.0, 40007.0, 30336.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, -45.06730270385742, 13.692672729492188, 32766.0
279601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 157662.03125, 123825.625, 157744.90625, 150946.09375, 144641.515625, 162260.453125, 58564.0, 15194.0, 58564.0, 59719.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 0.0, 0.0, 32766.0
279621, 0.0003543314815033227, 0.0009142179624177516, 0.002268339740112424, 0.04256463050842285, 0.281823068857193, 0.29264089465141296, 157662.03125, 123825.625, 157744.90625, 151021.875, 144441.0, 162270.859375, 24315.0, 61554.0, 61417.0, 61554.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 3.112717390060425, -8.222960472106934, 32766.0
279641, 0.00024250184651464224, 0.016107968986034393, 0.013402100652456284, -0.13219670951366425, 1.0761195421218872, 0.5272465348243713, 157660.109375, 123561.6640625, 157744.90625, 150856.0, 144704.90625, 162382.515625, 61247.0, 41959.0, 31816.0, 41959.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 21.38759994506836, 3.135887384414673, 32766.0
279661, -0.004638557322323322, 0.04136679321527481, 0.022308696061372757, -0.41127824783325195, 1.4532177448272705, 0.3048894703388214, 157660.109375, 123504.8984375, 157750.703125, 150992.046875, 144126.390625, 162455.078125, 31224.0, 63777.0, 53680.0, 46211.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 49.09487533569336, 11.750307083129883, 130.0
279681, -0.018371697515249252, 0.07707545906305313, 0.021650340408086777, -0.8140608072280884, 1.8387906551361084, -0.3705464005470276, 157658.171875, 123362.140625, 157744.90625, 151039.265625, 144323.265625, 162404.515625, 63499.0, 27051.0, 46503.0, 53839.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 58.62240219116211, 6.81587553024292, 130.0
279701, -0.03429490327835083, 0.11352092027664185, 0.013098941184580326, -0.8039922714233398, 1.8265184164047241, -0.4809477925300598, 157658.171875, 123494.3984375, 157742.984375, 150833.015625, 144184.15625, 162552.65625, 60548.0, 51566.0, 42955.0, 51566.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 60.93048858642578, 4.237659931182861, 130.0
279721, -0.05060796067118645, 0.15023234486579895, 0.001257866621017456, -0.8345463275909424, 1.8468263149261475, -0.7622436285018921, 157660.109375, 123726.0859375, 157744.90625, 150803.203125, 144389.484375, 162594.671875, 63126.0, 54008.0, 53053.0, 60069.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 67.33112335205078, -2.563488721847534, 84.0
279741, -0.066810742020607, 0.18676583468914032, -0.01883390173316002, -0.7712230682373047, 1.794847011566162, -1.2489588260650635, 157658.171875, 123730.5703125, 157744.90625, 150992.046875, 144253.5, 162333.0, 65535.0, 45642.0, 60268.0, 64797.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 73.1947250366211, -9.525818824768066, 84.0
279761, -0.08259037137031555, 0.22267310321331024, -0.04617157578468323, -0.9581941962242126, 1.8559352159500122, -1.4375945329666138, 157660.109375, 123869.6640625, 157744.90625, 150917.5, 144348.46875, 162458.109375, 63765.0, 65535.0, 63765.0, 11307.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 76.30278015136719, -16.56663703918457, 84.0
279781, -0.10820520669221878, 0.2629917860031128, -0.07332205027341843, -1.4367691278457642, 2.111997604370117, -1.381628155708313, 157660.109375, 123727.625, 157742.984375, 151041.125, 144104.609375, 162453.625, 65535.0, 65050.0, 60058.0, 8826.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 74.20479583740234, -28.0228214263916, 32766.0
279801, -0.1366625875234604, 0.305090993642807, -0.10307502746582031, -1.428260326385498, 2.1110026836395264, -1.584702730178833, 157656.25, 123685.7109375, 157739.125, 151251.15625, 143941.71875, 162373.5625, 31448.0, 43195.0, 65535.0, 43195.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 68.2391357421875, -29.877695083618164, 32766.0
279821, -0.16560299694538116, 0.3476252853870392, -0.13658198714256287, -1.52157723903656, 2.189531087875366, -1.7390472888946533, 157656.25, 123651.234375, 157744.90625, 151138.046875, 143966.625, 162411.09375, 58794.0, 63066.0, 61995.0, 5670.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 67.3675308227539, -25.026979446411133, 32766.0
279841, -0.195027694106102, 0.390811949968338, -0.17416319251060486, -1.4100196361541748, 2.129405975341797, -2.081144332885742, 157656.25, 123645.3359375, 157742.984375, 151039.25, 144102.15625, 162459.15625, 32612.0, 43008.0, 62778.0, 43008.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 67.82086181640625, -17.877212524414062, 105.0
279861, -0.22230753302574158, 0.43290573358535767, -0.21928685903549194, -1.4047590494155884, 2.149271249771118, -2.3603127002716064, 157660.109375, 123735.0546875, 157741.046875, 150974.015625, 144096.171875, 162528.6875, 60786.0, 42065.0, 32134.0, 41036.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 70.09441375732422, -9.898591041564941, 105.0
279881, -0.25514987111091614, 0.47887399792671204, -0.2627616226673126, -1.8672683238983154, 2.4510302543640137, -2.0974721908569336, 157654.328125, 123769.40625, 157741.046875, 150893.890625, 144259.765625, 162527.234375, 58725.0, 62156.0, 58725.0, 3.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 65.94146728515625, -11.914680480957031, 129.0
279901, -0.29408442974090576, 0.5292220711708069, -0.30513787269592285, -1.9831732511520386, 2.5489039421081543, -2.192660331726074, 157658.171875, 123704.359375, 157741.046875, 150967.1875, 144208.953125, 162546.203125, 40658.0, 49934.0, 65535.0, 37207.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 58.54676818847656, -16.754974365234375, 129.0
279921, -0.3345661759376526, 0.5810369253158569, -0.3500426113605499, -2.101701498031616, 2.6733312606811523, -2.2431042194366455, 157658.171875, 123704.359375, 157741.046875, 150971.53125, 143924.5625, 162646.296875, 33442.0, 44502.0, 65535.0, 44502.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 58.85512924194336, -15.285259246826172, 129.0
279941, -0.37774720788002014, 0.635674774646759, -0.39525192975997925, -2.196969747543335, 2.766824722290039, -2.309485673904419, 157654.328125, 123532.390625, 157741.046875, 150886.4375, 144095.484375, 162639.3125, 33946.0, 44832.0, 65535.0, 44832.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 62.46580505371094, -13.697577476501465, 33.0
279961, -0.4224853217601776, 0.6916260123252869, -0.44251805543899536, -2.3065831661224365, 2.844352960586548, -2.396106719970703, 157654.328125, 123612.40625, 157741.046875, 150900.09375, 144137.15625, 162582.28125, 41387.0, 50557.0, 65535.0, 35189.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 66.33248901367188, -13.799324989318848, 33.0
279981, -0.47037363052368164, 0.7497684359550476, -0.4906073212623596, -2.4525740146636963, 2.946784019470215, -2.4447851181030273, 157652.40625, 123617.59375, 157737.203125, 150929.296875, 144138.53125, 162569.765625, 33780.0, 44723.0, 65535.0, 44723.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 66.4906005859375, -16.353759765625, 33.0
280001, -0.5200851559638977, 0.8092265129089355, -0.540713369846344, -2.5326550006866455, 3.0114200115203857, -2.5488462448120117, 157654.328125, 123581.71875, 157742.984375, 150935.5, 144116.46875, 162549.234375, 33892.0, 44797.0, 65535.0, 44797.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 65.91134643554688, -19.045368194580078, 63.0
280021, -0.5717422366142273, 0.8707044124603271, -0.5919146537780762, -2.65356183052063, 3.1514744758605957, -2.5817933082580566, 157656.25, 123503.2421875, 157739.125, 150974.640625, 144066.0625, 162559.234375, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 66.80651092529297, -20.598756790161133, 63.0
280041, -0.626801073551178, 0.9354689717292786, -0.644538402557373, -2.873835563659668, 3.316932439804077, -2.662717819213867, 157654.328125, 123455.3359375, 157741.046875, 150990.171875, 144050.265625, 162542.765625, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 68.93488311767578, -20.13060760498047, 63.0
280061, -0.6852600574493408, 1.002332091331482, -0.6990323066711426, -2.9726855754852295, 3.3678104877471924, -2.7797300815582275, 157654.328125, 123510.671875, 157737.203125, 150992.65625, 144076.546875, 162544.21875, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 70.6910400390625, -19.686433792114258, 46.0
280081, -0.7466651201248169, 1.071458339691162, -0.75517737865448, -3.1603543758392334, 3.547084093093872, -2.8249402046203613, 157652.40625, 123536.1640625, 157737.203125, 150987.6875, 144096.171875, 162529.734375, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.24313354492188, -19.34646224975586, 46.0
280101, -0.810556948184967, 1.1431832313537598, -0.8124485015869141, -3.2464098930358887, 3.630826950073242, -2.8846805095672607, 157652.40625, 123539.1171875, 157739.125, 150993.90625, 144096.171875, 162524.734375, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.2330322265625, -19.380088806152344, 46.0
280121, -0.8765035271644592, 1.2168188095092773, -0.8705101013183594, -3.354640007019043, 3.736208200454712, -2.9131224155426025, 157650.46875, 123534.6328125, 157735.265625, 150994.515625, 144119.59375, 162515.78125, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.05118560791016, -19.384248733520508, 55.0
280141, -0.9448514580726624, 1.2924467325210571, -0.9292811751365662, -3.484534502029419, 3.829345941543579, -2.9576282501220703, 157654.328125, 123527.078125, 157737.203125, 150993.890625, 144111.5625, 162527.234375, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.1647720336914, -19.230806350708008, 55.0
280161, -1.0156619548797607, 1.370032787322998, -0.9888445734977722, -3.599215030670166, 3.9327590465545654, -2.9910571575164795, 157652.40625, 123533.09375, 157735.265625, 150992.65625, 144109.109375, 162520.78125, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.41753387451172, -19.042387008666992, 52.0
280181, -1.0886956453323364, 1.4496415853500366, -1.049165964126587, -3.708942413330078, 4.03245210647583, -3.0314671993255615, 157656.25, 123539.1171875, 157737.203125, 151000.109375, 144110.875, 162532.765625, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.42647552490234, -18.979459762573242, 52.0
280201, -1.1640267372131348, 1.5312349796295166, -1.1102436780929565, -3.8298027515411377, 4.129780292510986, -3.0658836364746094, 157654.328125, 123537.578125, 157737.203125, 150996.375, 144106.65625, 162527.765625, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.46583557128906, -18.900312423706055, 52.0
280221, -1.2417608499526978, 1.614764928817749, -1.1720302104949951, -3.946638345718384, 4.2274909019470215, -3.101806402206421, 157652.40625, 123536.046875, 157737.203125, 151003.203125, 144113.328125, 162532.765625, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.57917022705078, -18.74420738220215, 53.0
280241, -1.321791410446167, 1.7002570629119873, -1.2345181703567505, -4.061682224273682, 4.325328350067139, -3.1364078521728516, 157654.328125, 123533.09375, 157737.203125, 151005.078125, 144118.921875, 162535.265625, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.63944244384766, -18.65183448791504, 53.0
280261, -1.404158115386963, 1.7876912355422974, -1.297690987586975, -4.179337501525879, 4.4218549728393555, -3.1693437099456787, 157652.40625, 123526.3671875, 157735.265625, 151006.9375, 144112.25, 162537.25, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.71912384033203, -18.535722732543945, 53.0
280281, -1.488857388496399, 1.8770653009414673, -1.361513376235962, -4.294989109039307, 4.519063949584961, -3.201455593109131, 157650.46875, 123530.8515625, 157737.203125, 151005.6875, 144117.140625, 162525.78125, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.80574035644531, -18.42099952697754, 51.0
280301, -1.5758719444274902, 1.9683789014816284, -1.4259682893753052, -4.411060810089111, 4.615860462188721, -3.23234224319458, 157652.40625, 123531.5625, 157735.265625, 151013.140625, 144107.34375, 162535.265625, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.8857421875, -18.307775497436523, 51.0
280321, -1.665203332901001, 2.0616202354431152, -1.491037130355835, -4.526512622833252, 4.711987018585205, -3.2625229358673096, 157650.46875, 123527.078125, 157735.265625, 151005.078125, 144112.25, 162539.75, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 71.96672821044922, -18.191570281982422, 51.0
280341, -1.7568458318710327, 2.156783103942871, -1.556703805923462, -4.642392635345459, 4.807936191558838, -3.2918567657470703, 157652.40625, 123524.8359375, 157735.265625, 151010.046875, 144117.140625, 162536.3125, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 72.05067443847656, -18.07910919189453, 51.0
280361, -1.8507969379425049, 2.253857135772705, -1.6229517459869385, -4.757396221160889, 4.903238296508789, -3.3202426433563232, 157652.40625, 123522.59375, 157737.203125, 151013.140625, 144114.6875, 162535.796875, 0.0, 0.0, 0.0, 0.0, 2.3810501098632812, -1.8328208923339844, 0.2938225269317627, 72.12725830078125, -17.963468551635742, 51.0
