timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch, laserFront
680257, -0.8593316078186035, -0.04346335679292679, 1.251795768737793, 0.018297262489795685, 0.0013278924161568284, -0.0056242248974740505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
680277, -0.8582640886306763, -0.04336453601717949, 1.2516469955444336, 0.01892627216875553, 0.0012416024692356586, -0.004013498779386282, 157406.515625, 123196.453125, 157533.15625, 152565.0, 146299.859375, 164000.296875, 37228.0, 46715.0, 43034.0, 46889.0, -0.8541889190673828, -0.04294252395629883, 1.2514381408691406, 0, 0, 0
680296, -0.8573906421661377, -0.043285541236400604, 1.2515666484832764, 0.01865484192967415, 0.0010786602506414056, -0.004336723126471043, 157406.515625, 123196.453125, 157533.15625, 152561.296875, 146314.59375, 164004.78125, 39308.0, 44471.0, 41196.0, 49079.0, -0.8533296585083008, -0.042807936668395996, 1.2516460418701172, 1.9617751836776733, 0.6302725672721863, 32766.0
680316, -0.8564428091049194, -0.043195828795433044, 1.251531958580017, 0.019085587933659554, 0.001162632368505001, -0.0009992807172238827, 157406.515625, 123196.453125, 157533.15625, 152561.90625, 146314.59375, 163996.84375, 40111.0, 44117.0, 40267.0, 49232.0, -0.8523273468017578, -0.04274260997772217, 1.2516860961914062, 1.9573997259140015, 0.5248365998268127, 32766.0
680336, -0.8552727699279785, -0.043075524270534515, 1.2516422271728516, 0.022024456411600113, 0.0016429724637418985, 0.006153831724077463, 157406.515625, 123196.453125, 157533.15625, 152555.671875, 146319.5, 164010.8125, 40606.0, 44719.0, 39655.0, 48596.0, -0.8510341644287109, -0.0425647497177124, 1.2521400451660156, 1.954079031944275, 0.15217655897140503, 32766.0
680356, -0.8540265560150146, -0.04294043034315109, 1.2519136667251587, 0.027105282992124557, 0.002199601847678423, 0.011125490069389343, 157406.515625, 123196.453125, 157533.15625, 152563.125, 146315.265625, 164015.8125, 40524.0, 44318.0, 39307.0, 48541.0, -0.8500938415527344, -0.04249459505081177, 1.2520942687988281, 1.9548391103744507, -0.3970697522163391, 32766.0
680376, -0.8527965545654297, -0.04279741272330284, 1.2521467208862305, 0.03371378406882286, 0.0025485996156930923, 0.009485296905040741, 157406.515625, 123196.453125, 157533.15625, 152563.125, 146320.171875, 164003.828125, 40863.0, 44313.0, 38578.0, 48446.0, -0.8483190536499023, -0.042102694511413574, 1.252288818359375, 1.9559202194213867, -1.0167086124420166, 32766.0
680396, -0.8511272668838501, -0.04262622073292732, 1.252378225326538, 0.043851517140865326, 0.0026846660766750574, 0.007875417359173298, 157406.515625, 123196.453125, 157533.15625, 152560.03125, 146316.375, 164005.8125, 41674.0, 42866.0, 37658.0, 49619.0, -0.8470573425292969, -0.042035698890686035, 1.2522659301757812, 1.9507405757904053, -1.6477108001708984, 32766.0
680416, -0.8492671251296997, -0.04248655587434769, 1.252469778060913, 0.05550265684723854, 0.0026831470895558596, 0.004532105755060911, 157406.515625, 123196.453125, 157533.15625, 152557.546875, 146321.953125, 164013.3125, 42378.0, 42560.0, 36735.0, 49939.0, -0.8445196151733398, -0.04228931665420532, 1.2524356842041016, 1.9387125968933105, -2.283191204071045, 32766.0
680436, -0.8473709225654602, -0.042396824806928635, 1.2524969577789307, 0.0676252543926239, 0.002471648622304201, 0.0007183716516010463, 157406.515625, 123196.453125, 157533.15625, 152561.859375, 146309.671875, 164024.78125, 41218.0, 43163.0, 38129.0, 49582.0, -0.8425178527832031, -0.04175066947937012, 1.2513179779052734, 1.9215869903564453, -2.731630802154541, 32766.0
