timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, roll, pitch, laserFront
150991, 0.07638063281774521, -0.020450623705983162, 0.3313821852207184, -0.03056085668504238, -0.002701682271435857, 0.014586417004466057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
151011, 0.075650654733181, -0.02045893669128418, 0.33166050910949707, -0.030156787484884262, -0.004248852841556072, 0.014612280763685703, 91493.0234375, 121676.2734375, 84324.2421875, 45442.1875, 122827.0234375, 88712.3359375, 47872.0, 46189.0, 39719.0, 54654.0, 0.43404439091682434, -0.21848419308662415, 105.0
151031, 0.07277464121580124, -0.020916108042001724, 0.33039477467536926, -0.03287607058882713, -0.006203149911016226, 0.004824227187782526, 91489.890625, 121679.3671875, 84307.3359375, 45441.85546875, 122836.5625, 88715.0, 49476.0, 45457.0, 37460.0, 55387.0, 0.36028140783309937, -0.3587983250617981, 105.0
151051, 0.07120944559574127, -0.02167564444243908, 0.3304760754108429, -0.03249552845954895, -0.008429490961134434, 0.0027498260606080294, 91486.7578125, 121676.2734375, 84306.25, 45442.1875, 122835.90625, 88715.765625, 48924.0, 46676.0, 38968.0, 54825.0, 0.30431970953941345, -0.6705375909805298, 103.0
151071, 0.0737759917974472, -0.021973742172122, 0.3319113850593567, -0.023920970037579536, -0.009746991097927094, 0.010571766644716263, 91486.7578125, 121676.2734375, 84304.375, 45441.85546875, 122858.109375, 88707.4140625, 50407.0, 46463.0, 37421.0, 54783.0, 0.2672992944717407, -1.097033977508545, 103.0
151091, 0.07276423275470734, -0.021445754915475845, 0.3320881128311157, -0.019855909049510956, -0.009732571430504322, 0.007075697183609009, 91495.78125, 121673.3984375, 84307.3359375, 45441.85546875, 122853.6640625, 88710.4453125, 49233.0, 46112.0, 38638.0, 54888.0, 0.27981889247894287, -1.6279821395874023, 103.0
151111, 0.06923425197601318, -0.023412209004163742, 0.33290085196495056, -0.01853194087743759, -0.013902828097343445, 0.008408473804593086, 91490.6796875, 121673.3984375, 84308.1328125, 45442.84765625, 122844.7890625, 88718.796875, 48819.0, 46902.0, 39038.0, 54351.0, 0.254482626914978, -2.083172082901001, 101.0
151131, 0.06901513040065765, -0.023847173899412155, 0.33306026458740234, -0.010414423421025276, -0.015420612879097462, 0.007578520104289055, 91496.5703125, 121678.484375, 84310.0078125, 45442.51953125, 122843.2265625, 88713.46875, 47891.0, 47436.0, 39805.0, 53786.0, 0.2269553244113922, -2.44281268119812, 101.0
151151, 0.06831986457109451, -0.023274261504411697, 0.3331722021102905, -0.0023352631833404303, -0.01506736222654581, 0.004964834079146385, 91496.5703125, 121672.515625, 84309.2109375, 45442.1875, 122836.5625, 88715.0, 47637.0, 46011.0, 39878.0, 54944.0, 0.17185638844966888, -2.7692811489105225, 101.0
151171, 0.06748524308204651, -0.025569429621100426, 0.33270537853240967, 0.005916771478950977, -0.019365515559911728, -0.003683168673887849, 91491.8515625, 121678.484375, 84311.09375, 45441.85546875, 122832.78125, 88725.25, 49093.0, 45635.0, 38297.0, 55133.0, 0.08520542830228806, -3.0104012489318848, 100.0
151191, 0.0670602098107338, -0.02530989609658718, 0.3326077163219452, 0.015474490821361542, -0.01901284046471119, -0.006413690280169249, 91489.5078125, 121676.9375, 84319.3984375, 45442.1875, 122841.0, 88713.8671875, 48699.0, 47425.0, 39478.0, 54284.0, 0.03256667032837868, -3.2066986560821533, 100.0
151211, 0.06828504800796509, -0.02413109317421913, 0.33342891931533813, 0.028018373996019363, -0.016935231164097786, -0.004338296130299568, 91489.890625, 121676.2734375, 84316.7265625, 45441.85546875, 122829.90625, 88722.21875, 48632.0, 47131.0, 39865.0, 54477.0, -0.0026303522754460573, -3.3374290466308594, 100.0
151231, 0.06895942240953445, -0.024474134668707848, 0.3332974910736084, 0.03945784643292427, -0.017331255599856377, -0.009216062724590302, 91483.625, 121680.6953125, 84308.1328125, 45442.1875, 122843.8828125, 88719.5625, 47091.0, 49754.0, 41598.0, 52512.0, -0.08895786851644516, -3.4598615169525146, 102.0
151251, 0.06802749633789062, -0.025706151500344276, 0.33345818519592285, 0.04807733744382858, -0.019128387793898582, -0.008925499394536018, 91480.484375, 121670.96875, 84309.2109375, 45442.1875, 122832.125, 88719.5625, 45806.0, 50499.0, 43159.0, 52073.0, -0.11081580072641373, -3.489628553390503, 102.0
151271, 0.06979500502347946, -0.026449736207723618, 0.33325091004371643, 0.060930825769901276, -0.019904205575585365, -0.010979391634464264, 91480.484375, 121680.03125, 84297.65625, 45441.85546875, 122841.6640625, 88718.4296875, 46025.0, 50116.0, 43157.0, 52205.0, -0.1316727101802826, -3.434175491333008, 102.0
151291, 0.0713452696800232, -0.02560029737651348, 0.3330164849758148, 0.07259707152843475, -0.017720147967338562, -0.014103238470852375, 91485.5859375, 121678.484375, 84292.0234375, 45441.85546875, 122849.8828125, 88715.765625, 44320.0, 50656.0, 44938.0, 51840.0, -0.18565160036087036, -3.321983575820923, 103.0
151311, 0.07228720188140869, -0.025186877697706223, 0.33356308937072754, 0.08227992802858353, -0.016097206622362137, -0.010584277100861073, 91489.890625, 121676.2734375, 84292.3046875, 45442.51953125, 122866.0859375, 88719.5625, 45659.0, 49346.0, 43691.0, 53142.0, -0.2551298439502716, -3.1039819717407227, 103.0
151331, 0.07429862022399902, -0.025519728660583496, 0.3333241939544678, 0.09264794737100601, -0.01567518711090088, -0.012439066544175148, 91487.546875, 121685.1171875, 84288.546875, 45441.85546875, 122858.765625, 88720.328125, 47136.0, 48480.0, 41781.0, 53735.0, -0.28027766942977905, -2.865565776824951, 103.0
151351, 0.07628259807825089, -0.025529244914650917, 0.3325566351413727, 0.10171452164649963, -0.014732087962329388, -0.017691437155008316, 91491.8515625, 121673.1796875, 84277.7890625, 45441.85546875, 122837.21875, 88726.3828125, 46490.0, 48888.0, 42887.0, 53295.0, -0.24286387860774994, -2.596195936203003, 103.0
151371, 0.07986976206302643, -0.025571638718247414, 0.3322046995162964, 0.11268290877342224, -0.013864589855074883, -0.017798397690057755, 91495.78125, 121684.453125, 84286.3828125, 45441.85546875, 122848.3203125, 88721.453125, 46878.0, 48744.0, 42862.0, 53544.0, -0.24110528826713562, -2.362595558166504, 103.0
151391, 0.08108679205179214, -0.025719553232192993, 0.3319091796875, 0.11833280324935913, -0.013212479650974274, -0.017125198617577553, 91488.71875, 121680.03125, 84290.140625, 45441.52734375, 122839.4375, 88719.1953125, 47690.0, 48566.0, 41840.0, 53785.0, -0.23659957945346832, -2.197082042694092, 105.0
151411, 0.08378781378269196, -0.025766804814338684, 0.3315574824810028, 0.12593404948711395, -0.012381239794194698, -0.01820560172200203, 91490.6796875, 121678.484375, 84277.7890625, 45442.1875, 122832.78125, 88722.21875, 48435.0, 47700.0, 41478.0, 54101.0, -0.2259119302034378, -2.0162551403045654, 105.0
151431, 0.08722718060016632, -0.024987589567899704, 0.3295857906341553, 0.13431498408317566, -0.010014723055064678, -0.026550136506557465, 91486.375, 121682.0234375, 84278.078125, 45441.85546875, 122836.5625, 88726.015625, 47979.0, 49441.0, 42275.0, 52646.0, -0.24685905873775482, -1.8890866041183472, 105.0
151451, 0.09049864113330841, -0.024922989308834076, 0.32906100153923035, 0.14154823124408722, -0.009043109603226185, -0.025664350017905235, 91495.3984375, 121682.0234375, 84281.8359375, 45441.52734375, 122828.3359375, 88727.1484375, 47993.0, 48911.0, 42244.0, 53846.0, -0.22346480190753937, -1.7797484397888184, 102.0
151471, 0.09563808143138885, -0.025240184739232063, 0.3285188674926758, 0.15158496797084808, -0.008793530985713005, -0.02601313591003418, 91485.5859375, 121682.90625, 84283.7109375, 45441.85546875, 122843.8828125, 88722.21875, 47980.0, 50592.0, 42113.0, 52536.0, -0.24139750003814697, -1.6083425283432007, 102.0
151491, 0.09828952699899673, -0.025007594376802444, 0.32778212428092957, 0.15594789385795593, -0.007438856177031994, -0.027301138266921043, 91492.265625, 121673.1796875, 84275.1171875, 45441.85546875, 122836.5625, 88727.9140625, 47249.0, 49827.0, 43263.0, 53363.0, -0.2477434277534485, -1.4308916330337524, 102.0
151511, 0.09984628111124039, -0.024206599220633507, 0.32727837562561035, 0.1573038548231125, -0.004828151781111956, -0.024682218208909035, 91497.3671875, 121684.453125, 84279.15625, 45441.52734375, 122848.3203125, 88727.9140625, 47698.0, 50623.0, 42725.0, 52867.0, -0.2792651951313019, -1.2084680795669556, 106.0
151531, 0.10251197963953018, -0.023671595379710197, 0.326384037733078, 0.15989844501018524, -0.0028029961977154016, -0.024133993312716484, 91494.609375, 121675.390625, 84278.875, 45441.52734375, 122846.1015625, 88731.7109375, 45754.0, 51263.0, 44640.0, 52339.0, -0.291380375623703, -0.9881351590156555, 106.0
151551, 0.10527573525905609, -0.022944213822484016, 0.3259323537349701, 0.161817267537117, -0.0004702444130089134, -0.020217863842844963, 91492.6484375, 121672.515625, 84278.875, 45441.52734375, 122832.78125, 88731.7109375, 45509.0, 50700.0, 45179.0, 53007.0, -0.26406800746917725, -0.7725746631622314, 106.0
151571, 0.1101323813199997, -0.022578157484531403, 0.32565054297447205, 0.16723847389221191, 0.0010806244099512696, -0.01676337979733944, 91496.5703125, 121678.265625, 84268.3984375, 45441.52734375, 122847.6640625, 88728.6796875, 46201.0, 50676.0, 44483.0, 52837.0, -0.25136300921440125, -0.5676496028900146, 104.0
151591, 0.11266610771417618, -0.02227560430765152, 0.32535532116889954, 0.16714732348918915, 0.0023613276425749063, -0.013607240281999111, 91499.328125, 121682.90625, 84270.2734375, 45441.85546875, 122835.0, 88736.6328125, 46329.0, 49782.0, 44111.0, 53610.0, -0.22596009075641632, -0.42701345682144165, 104.0
151611, 0.11521156132221222, -0.021646300330758095, 0.3251262605190277, 0.16665808856487274, 0.004195236600935459, -0.010264953598380089, 91499.7109375, 121683.5703125, 84270.5625, 45441.1953125, 122834.34375, 88733.6015625, 44777.0, 49222.0, 45346.0, 53913.0, -0.1665336638689041, -0.2914696931838989, 104.0
