timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, motor1, motor2, motor3, motor4, otX, otY, otZ, laserFront
20352, 0.0, 0.0, 57.4679069519043, 0.0, 0.0, 0.1953125, 0.0, 0.0, 0.0, 0.0, -0.014931008219718933, -0.4434218406677246, 0.010899946093559265, 32766.0
20362, 0.0, 0.0, 57.470211029052734, 0.0, 0.0, 0.23040771484375, 0.0, 0.0, 0.0, 0.0, -0.014784693717956543, -0.443483829498291, 0.010943710803985596, 32766.0
20372, 0.0, 0.0, 57.472286224365234, 0.0, 0.0, 0.20751953125, 0.0, 0.0, 0.0, 0.0, -0.014773041009902954, -0.4434070587158203, 0.010955899953842163, 32766.0
20382, 0.0, 0.0, 57.476341247558594, 0.0, 0.0, 0.4055023193359375, 0.0, 0.0, 0.0, 0.0, -0.014805778861045837, -0.4434943199157715, 0.01114848256111145, 32766.0
20392, 0.0, 0.0, 57.47998809814453, 0.0, 0.0, 0.36468505859375, 0.0, 0.0, 0.0, 0.0, -0.014665275812149048, -0.4437370300292969, 0.011505082249641418, 32766.0
20402, 0.0, 0.0, 57.482177734375, 0.0, 0.0, 0.218963623046875, 0.0, 0.0, 0.0, 0.0, -0.014814600348472595, -0.44350671768188477, 0.010968223214149475, 32766.0
20412, 0.0, 0.0, 57.48414993286133, 0.0, 0.0, 0.1972198486328125, 0.0, 0.0, 0.0, 0.0, -0.014806479215621948, -0.44351816177368164, 0.011034086346626282, 32766.0
20422, 0.0, 0.0, 57.48646926879883, 0.0, 0.0, 0.23193359375, 0.0, 0.0, 0.0, 0.0, -0.014687106013298035, -0.4434695243835449, 0.010708093643188477, 32766.0
20432, 0.0, 0.0, 57.48855972290039, 0.0, 0.0, 0.20904541015625, 0.0, 0.0, 0.0, 0.0, -0.014806166291236877, -0.443603515625, 0.011143043637275696, 32766.0
20442, 0.0, 0.0, 57.49098587036133, 0.0, 0.0, 0.24261474609375, 0.0, 0.0, 0.0, 0.0, -0.014862701296806335, -0.4435148239135742, 0.01122032105922699, 32766.0
20452, 0.0, 0.0, 57.49317169189453, 0.0, 0.0, 0.2185821533203125, 0.0, 0.0, 0.0, 0.0, -0.014906167984008789, -0.4434833526611328, 0.01119239628314972, 32766.0
20462, 0.0, 0.0, 57.49021530151367, 0.0, 0.0, -0.2956390380859375, 0.0, 0.0, 0.0, 0.0, -0.014777332544326782, -0.443575382232666, 0.010958299040794373, 32766.0
20472, 0.0, 0.0, 57.48755645751953, 0.0, 0.0, -0.2658843994140625, 0.0, 0.0, 0.0, 0.0, -0.014865681529045105, -0.44350576400756836, 0.011105269193649292, 32766.0
20482, 0.0, 0.0, 57.490631103515625, 0.0, 0.0, 0.307464599609375, 0.0, 0.0, 0.0, 0.0, -0.01480664312839508, -0.4434189796447754, 0.011038646101951599, 32766.0
20492, 0.0, 0.0, 57.4933967590332, 0.0, 0.0, 0.2765655517578125, 0.0, 0.0, 0.0, 0.0, -0.01488080620765686, -0.44354677200317383, 0.011312723159790039, 32766.0
20502, 0.0, 0.0, 57.50627517700195, 0.0, 0.0, 1.287841796875, 0.0, 0.0, 0.0, 0.0, -0.014693304896354675, -0.44347524642944336, 0.011058062314987183, 32766.0
20512, 0.0, 0.0, 57.51786804199219, 0.0, 0.0, 1.1592864990234375, 0.0, 0.0, 0.0, 0.0, -0.014809399843215942, -0.44353675842285156, 0.011084690690040588, 32766.0
20522, 0.0, 0.0, 57.53103256225586, 0.0, 0.0, 1.3164520263671875, 0.0, 0.0, 0.0, 0.0, -0.01490752398967743, -0.4435591697692871, 0.011205077171325684, 32766.0
20532, 0.0, 0.0, 57.54288101196289, 0.0, 0.0, 1.184844970703125, 0.0, 0.0, 0.0, 0.0, -0.014619633555412292, -0.44356727600097656, 0.010981172323226929, 32766.0
20542, 0.0, 0.0, 57.5469856262207, 0.0, 0.0, 0.41046142578125, 0.0, 0.0, 0.0, 0.0, -0.014871478080749512, -0.44350290298461914, 0.011122778058052063, 32766.0
20552, 0.0, 0.0, 57.55067825317383, 0.0, 0.0, 0.3692626953125, 0.0, 0.0, 0.0, 0.0, -0.01487836241722107, -0.44343996047973633, 0.011094808578491211, 32766.0
20562, 0.0, 0.0, 57.545799255371094, 0.0, 0.0, -0.4878997802734375, 0.0, 0.0, 0.0, 0.0, -0.01477213203907013, -0.44347667694091797, 0.011056080460548401, 223.0
20572, 0.0, 0.0, 57.54140853881836, 0.0, 0.0, -0.4390716552734375, 0.0, 0.0, 0.0, 0.0, -0.014847412705421448, -0.4434518814086914, 0.011201485991477966, 223.0
20582, 0.0, 0.0, 57.53581619262695, 0.0, 0.0, -0.559234619140625, 0.0, 0.0, 0.0, 0.0, -0.014836430549621582, -0.44356679916381836, 0.011008873581886292, 223.0
20592, 0.0, 0.0, 57.530784606933594, 0.0, 0.0, -0.5031585693359375, 0.0, 0.0, 0.0, 0.0, -0.014866381883621216, -0.4434013366699219, 0.011097878217697144, 223.0
20602, 0.0, 0.0, 57.53172302246094, 0.0, 0.0, 0.093841552734375, 0.0, 0.0, 0.0, 0.0, -0.014802888035774231, -0.4435281753540039, 0.01112346351146698, 223.0
20612, 0.0, 0.0, 57.53256607055664, 0.0, 0.0, 0.0843048095703125, 0.0, 0.0, 0.0, 0.0, -0.014850586652755737, -0.4434976577758789, 0.011244624853134155, 223.0
20622, 0.0, 0.0, 57.534420013427734, 0.0, 0.0, 0.185394287109375, 0.0, 0.0, 0.0, 0.0, -0.014920070767402649, -0.4434642791748047, 0.011115536093711853, 223.0
20632, 0.0, 0.0, 57.53608703613281, 0.0, 0.0, 0.1667022705078125, 0.0, 0.0, 0.0, 0.0, -0.014774024486541748, -0.4435544013977051, 0.01095651090145111, 223.0
20642, 0.0, 0.0, 57.53868103027344, 0.0, 0.0, 0.2593994140625, 0.0, 0.0, 0.0, 0.0, -0.014666944742202759, -0.4436478614807129, 0.011724859476089478, 223.0
20652, 0.0, 0.0, 57.541015625, 0.0, 0.0, 0.23345947265625, 0.0, 0.0, 0.0, 0.0, -0.014786854386329651, -0.44344520568847656, 0.01103915274143219, 223.0
20662, 0.0, 0.0, 57.543663024902344, 0.0, 0.0, 0.264739990234375, 0.0, 0.0, 0.0, 0.0, -0.014846250414848328, -0.4434375762939453, 0.01103946566581726, 32766.0
20672, 0.0, 0.0, 57.54604721069336, 0.0, 0.0, 0.2384185791015625, 0.0, 0.0, 0.0, 0.0, -0.01485908031463623, -0.44347524642944336, 0.010927051305770874, 32766.0
20682, 0.0, 0.0, 57.549835205078125, 0.0, 0.0, 0.3787994384765625, 0.0, 0.0, 0.0, 0.0, -0.01488010585308075, -0.44359493255615234, 0.011209383606910706, 32766.0
20692, 0.0, 0.0, 57.55324172973633, 0.0, 0.0, 0.3406524658203125, 0.0, 0.0, 0.0, 0.0, -0.014924556016921997, -0.4434366226196289, 0.011087149381637573, 32766.0
20702, 0.0, 0.0, 57.55193328857422, 0.0, 0.0, -0.1308441162109375, 0.0, 0.0, 0.0, 0.0, -0.014878049492835999, -0.44350242614746094, 0.011164486408233643, 32766.0
20712, 0.0, 0.0, 57.550758361816406, 0.0, 0.0, -0.11749267578125, 0.0, 0.0, 0.0, 0.0, -0.014838457107543945, -0.4434843063354492, 0.011133134365081787, 32766.0
20722, 0.0, 0.0, 57.53712463378906, 0.0, 0.0, -1.363372802734375, 0.0, 0.0, 0.0, 0.0, -0.014827802777290344, -0.44348907470703125, 0.011042147874832153, 32766.0
20732, 0.0, 0.0, 57.52485275268555, 0.0, 0.0, -1.2271881103515625, 0.0, 0.0, 0.0, 0.0, -0.01478414237499237, -0.4435267448425293, 0.010956168174743652, 32766.0
20742, 0.0, 0.0, 57.509979248046875, 0.0, 0.0, -1.4873504638671875, 0.0, 0.0, 0.0, 0.0, -0.014856144785881042, -0.44344282150268555, 0.011070296168327332, 32766.0
20752, 0.0, 0.0, 57.4965934753418, 0.0, 0.0, -1.3385772705078125, 0.0, 0.0, 0.0, 0.0, -0.014842525124549866, -0.44351863861083984, 0.01105441153049469, 32766.0
20762, 0.0, 0.0, 57.4954833984375, 0.0, 0.0, -0.1110076904296875, 0.0, 0.0, 0.0, 0.0, -0.014761433005332947, -0.44355010986328125, 0.011059597134590149, 32766.0
20772, 0.0, 0.0, 57.494483947753906, 0.0, 0.0, -0.099945068359375, 0.0, 0.0, 0.0, 0.0, -0.015013545751571655, -0.44347476959228516, 0.011372119188308716, 32766.0
20782, 0.0, 0.0, 57.49740982055664, 0.0, 0.0, 0.2925872802734375, 0.0, 0.0, 0.0, 0.0, -0.014814570546150208, -0.4435405731201172, 0.011175543069839478, 32766.0
20792, 0.0, 0.0, 57.50004577636719, 0.0, 0.0, 0.2635955810546875, 0.0, 0.0, 0.0, 0.0, -0.01491573452949524, -0.443540096282959, 0.01111765205860138, 32766.0
20802, 0.0, 0.0, 57.504058837890625, 0.0, 0.0, 0.40130615234375, 0.0, 0.0, 0.0, 0.0, -0.014806017279624939, -0.44336986541748047, 0.011046022176742554, 32766.0
20812, 0.0, 0.0, 57.50767135620117, 0.0, 0.0, 0.3612518310546875, 0.0, 0.0, 0.0, 0.0, -0.014816775918006897, -0.44356250762939453, 0.011071577668190002, 32766.0
20822, 0.0, 0.0, 57.50436019897461, 0.0, 0.0, -0.33111572265625, 0.0, 0.0, 0.0, 0.0, -0.014825120568275452, -0.4435153007507324, 0.011053994297981262, 32766.0
20832, 0.0, 0.0, 57.50137710571289, 0.0, 0.0, -0.298309326171875, 0.0, 0.0, 0.0, 0.0, -0.014909878373146057, -0.4434480667114258, 0.011314362287521362, 32766.0
20842, 0.0, 0.0, 57.500335693359375, 0.0, 0.0, -0.1041412353515625, 0.0, 0.0, 0.0, 0.0, -0.014824464917182922, -0.4435386657714844, 0.011078551411628723, 32766.0
20852, 0.0, 0.0, 57.49939727783203, 0.0, 0.0, -0.093841552734375, 0.0, 0.0, 0.0, 0.0, -0.01482786238193512, -0.44350194931030273, 0.011266306042671204, 32766.0
20862, 0.0, 0.0, 57.507301330566406, 0.0, 0.0, 0.7904052734375, 0.0, 0.0, 0.0, 0.0, -0.014796316623687744, -0.44350147247314453, 0.010824769735336304, 32766.0
20872, 0.0, 0.0, 57.5144157409668, 0.0, 0.0, 0.7114410400390625, 0.0, 0.0, 0.0, 0.0, -0.01486361026763916, -0.4434680938720703, 0.011299386620521545, 32766.0
20882, 0.0, 0.0, 57.515350341796875, 0.0, 0.0, 0.0934600830078125, 0.0, 0.0, 0.0, 0.0, -0.01481512188911438, -0.44350099563598633, 0.011049196124076843, 32766.0
20892, 0.0, 0.0, 57.51618957519531, 0.0, 0.0, 0.08392333984375, 0.0, 0.0, 0.0, 0.0, -0.014670059084892273, -0.44361305236816406, 0.011085599660873413, 32766.0
20902, 0.0, 0.0, 57.52897644042969, 0.0, 0.0, 1.2786865234375, 0.0, 0.0, 0.0, 0.0, -0.014892667531967163, -0.4434175491333008, 0.011222496628761292, 32766.0
20912, 0.0, 0.0, 57.54048538208008, 0.0, 0.0, 1.1508941650390625, 0.0, 0.0, 0.0, 0.0, -0.014860033988952637, -0.4435124397277832, 0.011074230074882507, 32766.0
20922, 0.0, 0.0, 57.54646682739258, 0.0, 0.0, 0.59814453125, 0.0, 0.0, 0.0, 0.0, -0.014682680368423462, -0.4435420036315918, 0.011068150401115417, 32766.0
20932, 0.0, 0.0, 57.55185317993164, 0.0, 0.0, 0.53863525390625, 0.0, 0.0, 0.0, 0.0, -0.014905661344528198, -0.4435153007507324, 0.011116787791252136, 32766.0
20942, 0.0, 0.0, 57.55232620239258, 0.0, 0.0, 0.04730224609375, 0.0, 0.0, 0.0, 0.0, -0.01489703357219696, -0.44353485107421875, 0.011167466640472412, 32766.0
20952, 0.0, 0.0, 57.55274963378906, 0.0, 0.0, 0.0423431396484375, 0.0, 0.0, 0.0, 0.0, -0.014651954174041748, -0.4435563087463379, 0.010934337973594666, 32766.0
20962, 0.0, 0.0, 57.55531692504883, 0.0, 0.0, 0.2567291259765625, 0.0, 0.0, 0.0, 0.0, -0.014857321977615356, -0.4435262680053711, 0.011116117238998413, 32766.0
20972, 0.0, 0.0, 57.5576286315918, 0.0, 0.0, 0.231170654296875, 0.0, 0.0, 0.0, 0.0, -0.014812380075454712, -0.44344377517700195, 0.011109977960586548, 32766.0
20982, 0.0, 0.0, 57.56736373901367, 0.0, 0.0, 0.9735107421875, 0.0, 0.0, 0.0, 0.0, -0.014807581901550293, -0.4434938430786133, 0.011066988110542297, 32766.0
20992, 0.0, 0.0, 57.57612609863281, 0.0, 0.0, 0.8762359619140625, 0.0, 0.0, 0.0, 0.0, -0.01485009491443634, -0.44359731674194336, 0.011124715209007263, 32766.0
21002, 0.0, 0.0, 57.58620071411133, 0.0, 0.0, 1.0074615478515625, 0.0, 0.0, 0.0, 0.0, -0.014789730310440063, -0.4435544013977051, 0.011039644479751587, 32766.0
21012, 0.0, 0.0, 57.59526824951172, 0.0, 0.0, 0.9067535400390625, 0.0, 0.0, 0.0, 0.0, -0.01485423743724823, -0.44344425201416016, 0.011194348335266113, 32766.0
21022, 0.0, 0.0, 57.59577178955078, 0.0, 0.0, 0.05035400390625, 0.0, 0.0, 0.0, 0.0, -0.014806076884269714, -0.4435257911682129, 0.01110084354877472, 32766.0
21032, 0.0, 0.0, 57.59622573852539, 0.0, 0.0, 0.0453948974609375, 0.0, 0.0, 0.0, 0.0, -0.014806702733039856, -0.4434804916381836, 0.011032074689865112, 32766.0
21042, 0.0, 0.0, 57.587886810302734, 0.0, 0.0, -0.833892822265625, 0.0, 0.0, 0.0, 0.0, -0.014840930700302124, -0.44357967376708984, 0.010950222611427307, 32766.0
21052, 0.0, 0.0, 57.580379486083984, 0.0, 0.0, -0.750732421875, 0.0, 0.0, 0.0, 0.0, -0.014749467372894287, -0.4434223175048828, 0.011333003640174866, 32766.0
21062, 0.0, 0.0, 57.57143783569336, 0.0, 0.0, -0.8941650390625, 0.0, 0.0, 0.0, 0.0, -0.014749467372894287, -0.4434223175048828, 0.011333003640174866, 32766.0
21072, 0.0, 0.0, 57.56338882446289, 0.0, 0.0, -0.804901123046875, 0.0, 0.0, 0.0, 0.0, -0.014842882752418518, -0.44353771209716797, 0.011122852563858032, 32766.0
21082, 0.0, 0.0, 57.55778503417969, 0.0, 0.0, -0.5603790283203125, 0.0, 0.0, 0.0, 0.0, -0.014808133244514465, -0.4435005187988281, 0.010990127921104431, 32766.0
21092, 0.0, 0.0, 57.55274200439453, 0.0, 0.0, -0.504302978515625, 0.0, 0.0, 0.0, 0.0, -0.01484176516532898, -0.44345712661743164, 0.011154696345329285, 32766.0
21102, 0.0, 0.0, 57.54929733276367, 0.0, 0.0, -0.3444671630859375, 0.0, 0.0, 0.0, 0.0, -0.014675870537757874, -0.44350767135620117, 0.010998144745826721, 32766.0
21112, 0.0, 0.0, 57.54619598388672, 0.0, 0.0, -0.3101348876953125, 0.0, 0.0, 0.0, 0.0, -0.01491546630859375, -0.44353437423706055, 0.01104283332824707, 32766.0
21122, 0.0, 0.0, 57.553794860839844, 0.0, 0.0, 0.7598876953125, 0.0, 0.0, 0.0, 0.0, -0.01480206847190857, -0.44356679916381836, 0.0111837238073349, 32766.0
21132, 0.0, 0.0, 57.56063461303711, 0.0, 0.0, 0.6839752197265625, 0.0, 0.0, 0.0, 0.0, -0.014842957258224487, -0.44357728958129883, 0.011151283979415894, 32766.0
21142, 0.0, 0.0, 57.56515121459961, 0.0, 0.0, 0.45166015625, 0.0, 0.0, 0.0, 0.0, -0.014801427721977234, -0.4434547424316406, 0.01092037558555603, 32766.0
21152, 0.0, 0.0, 57.5692138671875, 0.0, 0.0, 0.4062652587890625, 0.0, 0.0, 0.0, 0.0, -0.014824837446212769, -0.4435276985168457, 0.01115390658378601, 32766.0
21162, 0.0, 0.0, 57.5739631652832, 0.0, 0.0, 0.4749298095703125, 0.0, 0.0, 0.0, 0.0, -0.0148354172706604, -0.44339990615844727, 0.010952010750770569, 32766.0
21172, 0.0, 0.0, 57.57823944091797, 0.0, 0.0, 0.4276275634765625, 0.0, 0.0, 0.0, 0.0, -0.014874190092086792, -0.4434623718261719, 0.011133462190628052, 32766.0
21182, 0.0, 0.0, 57.58427429199219, 0.0, 0.0, 0.603485107421875, 0.0, 0.0, 0.0, 0.0, -0.014835089445114136, -0.44346094131469727, 0.011188924312591553, 32766.0
21192, 0.0, 0.0, 57.58970642089844, 0.0, 0.0, 0.543212890625, 0.0, 0.0, 0.0, 0.0, -0.014857113361358643, -0.44350290298461914, 0.010935276746749878, 32766.0
21202, 0.0, 0.0, 57.58694076538086, 0.0, 0.0, -0.2765655517578125, 0.0, 0.0, 0.0, 0.0, -0.014894261956214905, -0.44357824325561523, 0.010975837707519531, 32766.0
21212, 0.0, 0.0, 57.584449768066406, 0.0, 0.0, -0.2490997314453125, 0.0, 0.0, 0.0, 0.0, -0.014937445521354675, -0.4434776306152344, 0.011058717966079712, 32766.0
21222, 0.0, 0.0, 57.593692779541016, 0.0, 0.0, 0.9243011474609375, 0.0, 0.0, 0.0, 0.0, -0.014862090349197388, -0.4434986114501953, 0.011224210262298584, 32766.0
21232, 0.0, 0.0, 57.60200881958008, 0.0, 0.0, 0.83160400390625, 0.0, 0.0, 0.0, 0.0, -0.014834731817245483, -0.4435286521911621, 0.010970786213874817, 32766.0
21242, 0.0, 0.0, 57.60676193237305, 0.0, 0.0, 0.475311279296875, 0.0, 0.0, 0.0, 0.0, -0.01475583016872406, -0.44357776641845703, 0.011158421635627747, 32766.0
21252, 0.0, 0.0, 57.61103820800781, 0.0, 0.0, 0.4276275634765625, 0.0, 0.0, 0.0, 0.0, -0.014868855476379395, -0.4435749053955078, 0.011203601956367493, 32766.0
21262, 0.0, 0.0, 57.61598205566406, 0.0, 0.0, 0.494384765625, 0.0, 0.0, 0.0, 0.0, -0.01483181118965149, -0.44347238540649414, 0.010932505130767822, 32766.0
21272, 0.0, 0.0, 57.62042999267578, 0.0, 0.0, 0.444793701171875, 0.0, 0.0, 0.0, 0.0, -0.014882788062095642, -0.44353771209716797, 0.011250108480453491, 32766.0
21282, 0.0, 0.0, 57.61458969116211, 0.0, 0.0, -0.5840301513671875, 0.0, 0.0, 0.0, 0.0, -0.014867261052131653, -0.4435305595397949, 0.011157333850860596, 32766.0
21292, 0.0, 0.0, 57.60933303833008, 0.0, 0.0, -0.525665283203125, 0.0, 0.0, 0.0, 0.0, -0.01471024751663208, -0.443483829498291, 0.01104840636253357, 32766.0
21302, 0.0, 0.0, 57.60843276977539, 0.0, 0.0, -0.09002685546875, 0.0, 0.0, 0.0, 0.0, -0.014844506978988647, -0.44359397888183594, 0.011011570692062378, 32766.0
21312, 0.0, 0.0, 57.60762023925781, 0.0, 0.0, -0.0812530517578125, 0.0, 0.0, 0.0, 0.0, -0.014834374189376831, -0.4434843063354492, 0.010763972997665405, 32766.0
21322, 0.0, 0.0, 57.602516174316406, 0.0, 0.0, -0.510406494140625, 0.0, 0.0, 0.0, 0.0, -0.014792129397392273, -0.44347238540649414, 0.011265739798545837, 32766.0
21332, 0.0, 0.0, 57.59791946411133, 0.0, 0.0, -0.4596710205078125, 0.0, 0.0, 0.0, 0.0, -0.014795556664466858, -0.44347333908081055, 0.011048227548599243, 32766.0
21342, 0.0, 0.0, 57.59980010986328, 0.0, 0.0, 0.1880645751953125, 0.0, 0.0, 0.0, 0.0, -0.014821812510490417, -0.44347047805786133, 0.011076584458351135, 32766.0
21352, 0.0, 0.0, 57.60149002075195, 0.0, 0.0, 0.1689910888671875, 0.0, 0.0, 0.0, 0.0, -0.014847919344902039, -0.4435124397277832, 0.011211231350898743, 32766.0
21362, 0.0, 0.0, 57.595359802246094, 0.0, 0.0, -0.6130218505859375, 0.0, 0.0, 0.0, 0.0, -0.01480180025100708, -0.44346094131469727, 0.011102154850959778, 32766.0
21372, 0.0, 0.0, 57.589839935302734, 0.0, 0.0, -0.5519866943359375, 0.0, 0.0, 0.0, 0.0, -0.01482689380645752, -0.44343042373657227, 0.011031508445739746, 32766.0
21382, 0.0, 0.0, 57.58049774169922, 0.0, 0.0, -0.9342193603515625, 0.0, 0.0, 0.0, 0.0, -0.01480807363986969, -0.4435563087463379, 0.0110454261302948, 32766.0
21392, 0.0, 0.0, 57.57209014892578, 0.0, 0.0, -0.84075927734375, 0.0, 0.0, 0.0, 0.0, -0.01480807363986969, -0.4435563087463379, 0.0110454261302948, 32766.0
21402, 0.0, 0.0, 57.567256927490234, 0.0, 0.0, -0.4833221435546875, 0.0, 0.0, 0.0, 0.0, -0.014851242303848267, -0.4434995651245117, 0.011319652199745178, 32766.0
21412, 0.0, 0.0, 57.56290817260742, 0.0, 0.0, -0.43487548828125, 0.0, 0.0, 0.0, 0.0, -0.014787018299102783, -0.443575382232666, 0.011010676622390747, 32766.0
21422, 0.0, 0.0, 57.54915237426758, 0.0, 0.0, -1.375579833984375, 0.0, 0.0, 0.0, 0.0, -0.014793992042541504, -0.4434943199157715, 0.010966271162033081, 32766.0
21432, 0.0, 0.0, 57.53676986694336, 0.0, 0.0, -1.238250732421875, 0.0, 0.0, 0.0, 0.0, -0.014867603778839111, -0.44349050521850586, 0.011082872748374939, 32766.0
21452, 0.0, 0.0, 57.50313186645508, 0.0, 0.0, -1.5933990478515625, 0.0, 0.0, 0.0, 0.0, -0.014810249209403992, -0.4434342384338379, 0.011302411556243896, 32766.0
21462, 0.0, 0.0, 57.4909782409668, 0.0, 0.0, -1.215362548828125, 0.0, 0.0, 0.0, 0.0, -0.014810249209403992, -0.4434342384338379, 0.011302411556243896, 32766.0
21472, 0.0, 0.0, 57.48004150390625, 0.0, 0.0, -1.0936737060546875, 0.0, 0.0, 0.0, 0.0, -0.014732211828231812, -0.44353723526000977, 0.011055052280426025, 32766.0
21482, 0.0, 0.0, 57.47183609008789, 0.0, 0.0, -0.8205413818359375, 0.0, 0.0, 0.0, 0.0, -0.01477380096912384, -0.44353294372558594, 0.011027246713638306, 32766.0
21492, 0.0, 0.0, 57.46445083618164, 0.0, 0.0, -0.738525390625, 0.0, 0.0, 0.0, 0.0, -0.014815852046012878, -0.4435405731201172, 0.011101096868515015, 32766.0
21502, 0.0, 0.0, 57.458351135253906, 0.0, 0.0, -0.6099700927734375, 0.0, 0.0, 0.0, 0.0, -0.014855146408081055, -0.44355154037475586, 0.011107310652732849, 32766.0
21512, 0.0, 0.0, 57.45286178588867, 0.0, 0.0, -0.5489349365234375, 0.0, 0.0, 0.0, 0.0, -0.014847278594970703, -0.4438042640686035, 0.011654466390609741, 32766.0
