timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, laserFront
102976, 0.0, 0.0, 57.169612884521484, 0.0, 0.0, -0.5611419677734375, 0, 0, 0, 0
102986, 0.0, 0.0, 57.16401672363281, 0.0, 0.0, -0.5596160888671875, 156641.265625, 153223.796875, 167105.09375, 32766.0
102996, 0.0, 0.0, 57.15898132324219, 0.0, 0.0, -0.5035400390625, 156639.3125, 153223.796875, 167105.09375, 32766.0
103006, 0.0, 0.0, 57.148433685302734, 0.0, 0.0, -1.0547637939453125, 156641.828125, 153231.25, 167092.515625, 32766.0
103016, 0.0, 0.0, 57.13894271850586, 0.0, 0.0, -0.9490966796875, 156638.75, 153225.0, 167100.0625, 32766.0
103026, 0.0, 0.0, 57.142974853515625, 0.0, 0.0, 0.4032135009765625, 156646.265625, 153221.90625, 167105.09375, 32766.0
103036, 0.0, 0.0, 57.1466064453125, 0.0, 0.0, 0.3631591796875, 156642.390625, 153220.640625, 167102.578125, 32766.0
103046, 0.0, 0.0, 57.143310546875, 0.0, 0.0, -0.32958984375, 156642.390625, 153220.640625, 167102.578125, 32766.0
103056, 0.0, 0.0, 57.14034652709961, 0.0, 0.0, -0.2964019775390625, 156641.828125, 153221.90625, 167103.046875, 32766.0
103066, 0.0, 0.0, 57.140411376953125, 0.0, 0.0, 0.0064849853515625, 156644.890625, 153217.546875, 167107.125, 255.0
103076, 0.0, 0.0, 57.14046859741211, 0.0, 0.0, 0.0057220458984375, 156639.875, 153213.171875, 167105.09375, 255.0
103086, 0.0, 0.0, 57.14434814453125, 0.0, 0.0, 0.3879547119140625, 156638.75, 153226.875, 167100.0625, 255.0
103096, 0.0, 0.0, 57.14784240722656, 0.0, 0.0, 0.34942626953125, 156652.65625, 153219.421875, 167105.09375, 255.0
103106, 0.0, 0.0, 57.152626037597656, 0.0, 0.0, 0.478363037109375, 156646.265625, 153225.671875, 167109.171875, 255.0
103116, 0.0, 0.0, 57.15693283081055, 0.0, 0.0, 0.4306793212890625, 156646.828125, 153215.0625, 167109.640625, 255.0
103126, 0.0, 0.0, 57.16627502441406, 0.0, 0.0, 0.9342193603515625, 156643.765625, 153222.515625, 167107.125, 255.0
103136, 0.0, 0.0, 57.1746826171875, 0.0, 0.0, 0.84075927734375, 156644.328125, 153220.03125, 167092.515625, 255.0
103146, 0.0, 0.0, 57.177330017089844, 0.0, 0.0, 0.264739990234375, 156653.21875, 153216.328125, 167112.15625, 255.0
103156, 0.0, 0.0, 57.179710388183594, 0.0, 0.0, 0.238037109375, 156648.78125, 153229.359375, 167102.578125, 255.0
103166, 0.0, 0.0, 57.18404006958008, 0.0, 0.0, 0.4329681396484375, 156650.15625, 153224.390625, 167103.046875, 32766.0
103176, 0.0, 0.0, 57.18793869018555, 0.0, 0.0, 0.389862060546875, 156644.890625, 153217.546875, 167102.109375, 32766.0
103186, 0.0, 0.0, 57.185977935791016, 0.0, 0.0, -0.196075439453125, 156648.78125, 153221.3125, 167100.546875, 32766.0
103196, 0.0, 0.0, 57.1842155456543, 0.0, 0.0, -0.176239013671875, 156648.78125, 153230.640625, 167100.546875, 32766.0
103206, 0.0, 0.0, 57.18098831176758, 0.0, 0.0, -0.322723388671875, 156643.203125, 153221.3125, 167100.546875, 32766.0
103216, 0.0, 0.0, 57.17808151245117, 0.0, 0.0, -0.290679931640625, 156646.265625, 153220.640625, 167102.578125, 32766.0
103226, 0.0, 0.0, 57.17546844482422, 0.0, 0.0, -0.2613067626953125, 156646.828125, 153221.3125, 167104.625, 32766.0
103236, 0.0, 0.0, 57.17311477661133, 0.0, 0.0, -0.2353668212890625, 156648.78125, 153221.3125, 167107.609375, 32766.0
103246, 0.0, 0.0, 57.16826248168945, 0.0, 0.0, -0.4852294921875, 156655.171875, 153221.3125, 167105.09375, 32766.0
103256, 0.0, 0.0, 57.16389465332031, 0.0, 0.0, -0.4367828369140625, 156644.328125, 153223.1875, 167093.953125, 32766.0
103266, 0.0, 0.0, 57.1583251953125, 0.0, 0.0, -0.55694580078125, 156637.375, 153219.421875, 167102.578125, 245.0
103276, 0.0, 0.0, 57.15331268310547, 0.0, 0.0, -0.501251220703125, 156637.375, 153219.421875, 167102.578125, 245.0
103286, 0.0, 0.0, 57.15208053588867, 0.0, 0.0, -0.1232147216796875, 156643.203125, 153218.8125, 167104.625, 245.0
103296, 0.0, 0.0, 57.15097427368164, 0.0, 0.0, -0.110626220703125, 156648.78125, 153220.03125, 167099.59375, 245.0
103306, 0.0, 0.0, 57.14942932128906, 0.0, 0.0, -0.1544952392578125, 156651.84375, 153221.90625, 167107.609375, 245.0
103316, 0.0, 0.0, 57.148040771484375, 0.0, 0.0, -0.13885498046875, 156648.78125, 153231.25, 167100.546875, 245.0
103326, 0.0, 0.0, 57.140228271484375, 0.0, 0.0, -0.78125, 156637.375, 153212.578125, 167105.09375, 245.0
103336, 0.0, 0.0, 57.13319778442383, 0.0, 0.0, -0.7030487060546875, 156644.890625, 153219.421875, 167100.546875, 245.0
103346, 0.0, 0.0, 57.13890075683594, 0.0, 0.0, 0.5702972412109375, 156649.34375, 153219.421875, 167105.09375, 245.0
103356, 0.0, 0.0, 57.1440315246582, 0.0, 0.0, 0.5130767822265625, 156649.90625, 153211.96875, 167095.984375, 245.0
103366, 0.0, 0.0, 57.14537048339844, 0.0, 0.0, 0.1338958740234375, 156643.765625, 153219.421875, 167107.125, 32766.0
103376, 0.0, 0.0, 57.146575927734375, 0.0, 0.0, 0.12054443359375, 156649.90625, 153221.90625, 167102.578125, 32766.0
103386, 0.0, 0.0, 57.15093994140625, 0.0, 0.0, 0.4364013671875, 156644.328125, 153226.875, 167098.03125, 32766.0
103396, 0.0, 0.0, 57.154869079589844, 0.0, 0.0, 0.392913818359375, 156648.78125, 153209.484375, 167105.09375, 32766.0
103406, 0.0, 0.0, 57.15949630737305, 0.0, 0.0, 0.4627227783203125, 156653.78125, 153218.8125, 167105.09375, 32766.0
103416, 0.0, 0.0, 57.16366195678711, 0.0, 0.0, 0.41656494140625, 156650.71875, 153228.15625, 167103.046875, 32766.0
103426, 0.0, 0.0, 57.166316986083984, 0.0, 0.0, 0.2655029296875, 156647.390625, 153221.90625, 167099.59375, 32766.0
103436, 0.0, 0.0, 57.168704986572266, 0.0, 0.0, 0.238800048828125, 156646.828125, 153221.90625, 167095.515625, 32766.0
103446, 0.0, 0.0, 57.17140197753906, 0.0, 0.0, 0.2696990966796875, 156646.828125, 153212.578125, 167109.640625, 32766.0
103456, 0.0, 0.0, 57.173828125, 0.0, 0.0, 0.24261474609375, 156646.265625, 153216.9375, 167113.109375, 32766.0
103466, 0.0, 0.0, 57.16999816894531, 0.0, 0.0, -0.38299560546875, 156655.734375, 153223.796875, 167107.125, 32766.0
103476, 0.0, 0.0, 57.16654968261719, 0.0, 0.0, -0.3448486328125, 156647.390625, 153223.796875, 167105.5625, 32766.0
103486, 0.0, 0.0, 57.163448333740234, 0.0, 0.0, -0.3101348876953125, 156655.734375, 153226.28125, 167107.609375, 32766.0
103496, 0.0, 0.0, 57.1606559753418, 0.0, 0.0, -0.27923583984375, 156649.34375, 153221.90625, 167100.546875, 32766.0
103506, 0.0, 0.0, 57.157596588134766, 0.0, 0.0, -0.305938720703125, 156648.78125, 153223.1875, 167102.578125, 32766.0
103516, 0.0, 0.0, 57.154842376708984, 0.0, 0.0, -0.275421142578125, 156648.78125, 153223.1875, 167102.578125, 32766.0
103526, 0.0, 0.0, 57.14963150024414, 0.0, 0.0, -0.521087646484375, 156657.671875, 153214.453125, 167103.046875, 32766.0
103536, 0.0, 0.0, 57.14493942260742, 0.0, 0.0, -0.469207763671875, 156658.234375, 153218.140625, 167110.125, 32766.0
103546, 0.0, 0.0, 57.135250091552734, 0.0, 0.0, -0.96893310546875, 156651.84375, 153221.90625, 167102.109375, 32766.0
103556, 0.0, 0.0, 57.126529693603516, 0.0, 0.0, -0.872039794921875, 156653.78125, 153215.0625, 167100.0625, 32766.0
103566, 0.0, 0.0, 57.11703872680664, 0.0, 0.0, -0.9490966796875, 156651.84375, 153222.515625, 167107.609375, 32766.0
103576, 0.0, 0.0, 57.108497619628906, 0.0, 0.0, -0.8541107177734375, 156648.78125, 153218.8125, 167107.609375, 32766.0
103586, 0.0, 0.0, 57.0942497253418, 0.0, 0.0, -1.4247894287109375, 156651.84375, 153210.09375, 167102.109375, 32766.0
103596, 0.0, 0.0, 57.08142852783203, 0.0, 0.0, -1.2821197509765625, 156654.34375, 153218.8125, 167110.125, 32766.0
103606, 0.0, 0.0, 57.0682487487793, 0.0, 0.0, -1.3179779052734375, 156651.84375, 153217.546875, 167104.625, 32766.0
103616, 0.0, 0.0, 57.0563850402832, 0.0, 0.0, -1.186370849609375, 156655.171875, 153225.671875, 167108.078125, 32766.0
103626, 0.0, 0.0, 57.04844284057617, 0.0, 0.0, -0.794219970703125, 156654.34375, 153211.96875, 167101.015625, 32766.0
103636, 0.0, 0.0, 57.04129409790039, 0.0, 0.0, -0.714874267578125, 156651.84375, 153215.0625, 167104.140625, 32766.0
103646, 0.0, 0.0, 57.03704833984375, 0.0, 0.0, -0.4245758056640625, 156653.21875, 153214.453125, 167102.109375, 32766.0
103656, 0.0, 0.0, 57.033226013183594, 0.0, 0.0, -0.382232666015625, 156654.34375, 153223.1875, 167103.046875, 32766.0
103666, 0.0, 0.0, 57.04181671142578, 0.0, 0.0, 0.85906982421875, 156646.828125, 153219.421875, 167097.546875, 32766.0
103676, 0.0, 0.0, 57.0495491027832, 0.0, 0.0, 0.7732391357421875, 156658.796875, 153208.203125, 167116.71875, 32766.0
103686, 0.0, 0.0, 57.05814743041992, 0.0, 0.0, 0.859832763671875, 156656.859375, 153218.8125, 167101.015625, 32766.0
103696, 0.0, 0.0, 57.065887451171875, 0.0, 0.0, 0.7740020751953125, 156653.78125, 153214.453125, 167105.5625, 32766.0
103706, 0.0, 0.0, 57.08269500732422, 0.0, 0.0, 1.680755615234375, 156647.390625, 153221.3125, 167108.078125, 32766.0
103716, 0.0, 0.0, 57.09782028198242, 0.0, 0.0, 1.5125274658203125, 156661.296875, 153218.8125, 167109.640625, 32766.0
103726, 0.0, 0.0, 57.10760498046875, 0.0, 0.0, 0.9784698486328125, 156653.78125, 153218.8125, 167104.140625, 32766.0
103736, 0.0, 0.0, 57.11641311645508, 0.0, 0.0, 0.8808135986328125, 156651.28125, 153216.9375, 167104.140625, 32766.0
103746, 0.0, 0.0, 57.12652587890625, 0.0, 0.0, 1.0112762451171875, 156659.359375, 153217.546875, 167112.15625, 32766.0
103756, 0.0, 0.0, 57.13562774658203, 0.0, 0.0, 0.910186767578125, 156659.359375, 153217.546875, 167112.15625, 32766.0
103766, 0.0, 0.0, 57.14108657836914, 0.0, 0.0, 0.5458831787109375, 156650.71875, 153218.8125, 167102.578125, 32766.0
103776, 0.0, 0.0, 57.145999908447266, 0.0, 0.0, 0.4913330078125, 156658.796875, 153212.578125, 167105.09375, 32766.0
103786, 0.0, 0.0, 57.14987564086914, 0.0, 0.0, 0.3875732421875, 156651.84375, 153216.9375, 167102.578125, 32766.0
103796, 0.0, 0.0, 57.15336227416992, 0.0, 0.0, 0.348663330078125, 156651.28125, 153218.8125, 167107.125, 32766.0
103806, 0.0, 0.0, 57.143375396728516, 0.0, 0.0, -0.998687744140625, 156648.78125, 153220.03125, 167100.0625, 32766.0
103816, 0.0, 0.0, 57.1343879699707, 0.0, 0.0, -0.89874267578125, 156656.296875, 153220.03125, 167095.03125, 32766.0
103826, 0.0, 0.0, 57.11864471435547, 0.0, 0.0, -1.5743255615234375, 156660.734375, 153218.8125, 167101.625, 32766.0
103836, 0.0, 0.0, 57.10447692871094, 0.0, 0.0, -1.416778564453125, 156654.34375, 153221.90625, 167109.640625, 32766.0
103846, 0.0, 0.0, 57.0868034362793, 0.0, 0.0, -1.7673492431640625, 156656.859375, 153221.90625, 167100.0625, 32766.0
103856, 0.0, 0.0, 57.07089614868164, 0.0, 0.0, -1.590728759765625, 156656.296875, 153214.453125, 167102.578125, 32766.0
