timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, laserFront
29385, 0.0, 0.0, -100.96974182128906, 0.0, 0.0, -0.550079345703125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29405, 0.0, 0.0, -100.96356964111328, 0.0, 0.0, 0.292205810546875, 160855.9375, 159269.234375, 164009.640625, 0.0, 0.0, 0.0, 0.0, -0.08829951286315918, -0.6264162063598633, 0.010021030902862549, 0.1332523673772812, 142.0
29425, 0.0, 0.0, -100.9471435546875, 0.0, 0.0, 0.7781982421875, 160853.421875, 159275.625, 164008.625, 0.0, 0.0, 0.0, 0.0, -0.08862972259521484, -0.6262836456298828, 0.00959305465221405, 0.13447120785713196, 142.0
29445, 0.0, 0.0, -100.933837890625, 0.0, 0.0, 0.63018798828125, 160855.9375, 159276.171875, 164006.625, 0.0, 0.0, 0.0, 0.0, -0.08853638172149658, -0.6264486312866211, 0.009396255016326904, 0.13344353437423706, 142.0
29465, 0.0, 0.0, -100.93292236328125, 0.0, 0.0, 0.043487548828125, 160850.90625, 159276.171875, 163997.09375, 0.0, 0.0, 0.0, 0.0, -0.08833789825439453, -0.6263046264648438, 0.010035380721092224, 0.1336141973733902, 140.0
29485, 0.0, 0.0, -100.94049835205078, 0.0, 0.0, -0.35858154296875, 160857.921875, 159277.5625, 164008.625, 0.0, 0.0, 0.0, 0.0, -0.08795535564422607, -0.6267738342285156, 0.010247007012367249, 0.1324121654033661, 140.0
29505, 0.0, 0.0, -100.95235443115234, 0.0, 0.0, -0.5615234375, 160862.9375, 159263.6875, 164000.109375, 0.0, 0.0, 0.0, 0.0, -0.08831441402435303, -0.626612663269043, 0.010021567344665527, 0.13265195488929749, 140.0
29525, 0.0, 0.0, -100.95364379882812, 0.0, 0.0, -0.06103515625, 160858.453125, 159273.96875, 164002.109375, 0.0, 0.0, 0.0, 0.0, -0.08807337284088135, -0.626678466796875, 0.009838223457336426, 0.13272354006767273, 140.0
29545, 0.0, 0.0, -100.9567642211914, 0.0, 0.0, -0.14801025390625, 160850.90625, 159261.1875, 164002.625, 0.0, 0.0, 0.0, 0.0, -0.08865559101104736, -0.6262588500976562, 0.009111955761909485, 0.13189536333084106, 140.0
29565, 0.0, 0.0, -100.94422912597656, 0.0, 0.0, 0.59356689453125, 160860.4375, 159263.6875, 163999.09375, 0.0, 0.0, 0.0, 0.0, -0.0880347490310669, -0.6266098022460938, 0.010297328233718872, 0.13322781026363373, 141.0
29585, 0.0, 0.0, -100.9444580078125, 0.0, 0.0, -0.01068115234375, 160860.4375, 159260.625, 163997.609375, 0.0, 0.0, 0.0, 0.0, -0.08839976787567139, -0.6264200210571289, 0.009651511907577515, 0.13305293023586273, 141.0
29605, 0.0, 0.0, -100.95555877685547, 0.0, 0.0, -0.525665283203125, 160857.921875, 159265.078125, 164002.109375, 0.0, 0.0, 0.0, 0.0, -0.08861720561981201, -0.62646484375, 0.009478330612182617, 0.1348898708820343, 141.0
29625, 0.0, 0.0, -100.96247100830078, 0.0, 0.0, -0.327301025390625, 160854.359375, 159267.015625, 164006.109375, 0.0, 0.0, 0.0, 0.0, -0.08834958076477051, -0.626495361328125, 0.009628146886825562, 0.1369430273771286, 141.0
29645, 0.0, 0.0, -100.97118377685547, 0.0, 0.0, -0.412750244140625, 160855.40625, 159268.125, 164006.109375, 0.0, 0.0, 0.0, 0.0, -0.08854413032531738, -0.6265115737915039, 0.009403973817825317, 0.1360812485218048, 141.0
29665, 0.0, 0.0, -100.96318054199219, 0.0, 0.0, 0.379180908203125, 160850.375, 159260.625, 163998.59375, 0.0, 0.0, 0.0, 0.0, -0.08843886852264404, -0.6263504028320312, 0.009587153792381287, 0.1363222301006317, 141.0
29685, 0.0, 0.0, -100.95201873779297, 0.0, 0.0, 0.528717041015625, 160848.390625, 159262.578125, 163998.59375, 0.0, 0.0, 0.0, 0.0, -0.08845138549804688, -0.6265010833740234, 0.008978873491287231, 0.1359838992357254, 141.0
29705, 0.0, 0.0, -100.9455795288086, 0.0, 0.0, 0.30517578125, 160843.375, 159265.078125, 163989.0625, 0.0, 0.0, 0.0, 0.0, -0.08820974826812744, -0.626591682434082, 0.009797677397727966, 0.13553071022033691, 141.0
29725, 0.0, 0.0, -100.95230865478516, 0.0, 0.0, -0.31890869140625, 160849.859375, 159255.640625, 163996.078125, 0.0, 0.0, 0.0, 0.0, -0.08824217319488525, -0.6265649795532227, 0.009664669632911682, 0.13638289272785187, 141.0
29745, 0.0, 0.0, -100.98009490966797, 0.0, 0.0, -1.316070556640625, 160848.390625, 159263.96875, 163990.5625, 0.0, 0.0, 0.0, 0.0, -0.08870410919189453, -0.6262950897216797, 0.009272649884223938, 0.1362544596195221, 141.0
29765, 0.0, 0.0, -100.995849609375, 0.0, 0.0, -0.74615478515625, 160845.875, 159257.578125, 163988.046875, 0.0, 0.0, 0.0, 0.0, -0.08818447589874268, -0.6266088485717773, 0.010125815868377686, 0.13753598928451538, 143.0
29785, 0.0, 0.0, -101.00186157226562, 0.0, 0.0, -0.284576416015625, 160855.40625, 159259.53125, 163991.578125, 0.0, 0.0, 0.0, 0.0, -0.08830535411834717, -0.6265325546264648, 0.009902074933052063, 0.13649578392505646, 143.0
