timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserHeight, flowX, flowY, ext_pos_X,ext_pos_Y,ext_pos_Z, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
177970, 2.418095350265503, -2.950226306915283, -12.128660202026367, -0.044182855635881424, -0.0788181945681572, -0.03799634426832199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -15.0, -18.0, 0.0, 0.0, 0.0, -0.034864187240600586, -0.4110720753669739, 0.015566252171993256, 0.04285751283168793, -0.06901441514492035, 0.008560285903513432
177980, 2.412090301513672, -2.9791746139526367, -12.117959976196289, -0.033798862248659134, -0.16548024117946625, -0.12435003370046616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 3.0, 5.0, 0.0, 0.0, 0.0, -0.033289115875959396, -0.41145893931388855, 0.015268883667886257, 0.06152200698852539, -0.05907938629388809, 0.007021615281701088
177990, 2.3816869258880615, -2.974247694015503, -12.129226684570312, 0.019440675154328346, 0.047761887311935425, 0.07913796603679657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 6.0, 9.0, 0.0, 0.0, 0.0, -0.03379996493458748, -0.41115739941596985, 0.01538988295942545, 0.054654356092214584, -0.05788005143404007, 0.007562382612377405
178000, 2.4356746673583984, -2.9787323474884033, -12.108439445495605, -0.05230575427412987, -0.08918307721614838, -0.02461191825568676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 4.0, 0.0, 0.0, 0.0, -0.0343475416302681, -0.41160139441490173, 0.015538465231657028, 0.04575641453266144, -0.06454215198755264, 0.008349115028977394
178010, 2.455958843231201, -2.9959774017333984, -12.096196174621582, -0.0543503500521183, 0.3256346583366394, 0.05657181143760681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, -3.0, 0.0, 0.0, 0.0, -0.034528061747550964, -0.4117526710033417, 0.015711501240730286, 0.042175695300102234, -0.06498970091342926, 0.009240196086466312
178020, 2.349670648574829, -3.051692008972168, -12.1089506149292, 0.11694356054067612, -0.22666706144809723, 0.2731560170650482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -7.0, -21.0, 0.0, 0.0, 0.0, -0.03397847339510918, -0.4127362072467804, 0.016253747045993805, 0.04733177274465561, -0.06829633563756943, 0.012084294110536575
178030, 2.477853298187256, -3.023998498916626, -12.091192245483398, -0.06267756968736649, -0.044157229363918304, -0.1040365993976593, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -3.0, 15.0, 0.0, 0.0, 0.0, -0.032895565032958984, -0.41205254197120667, 0.0161911491304636, 0.06320587545633316, -0.059948280453681946, 0.01194717362523079
178040, 2.5096077919006348, -2.997194528579712, -12.079893112182617, -0.1445225477218628, 0.04974085092544556, 0.012721956707537174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.033620189875364304, -0.4120161533355713, 0.01658060774207115, 0.04923946037888527, -0.05856289714574814, 0.01363486796617508
178050, 2.5712602138519287, -3.0341055393218994, -12.0906982421875, 0.14413003623485565, 0.24034346640110016, 0.26569098234176636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.033454883843660355, -0.41238847374916077, 0.016644783318042755, 0.05120276287198067, -0.06168648973107338, 0.013538633473217487
178060, 2.5313918590545654, -3.0380756855010986, -12.076614379882812, -0.0225963294506073, -0.023595226928591728, 0.06647482514381409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -7.0, -5.0, 0.0, 0.0, 0.0, -0.033412933349609375, -0.41245219111442566, 0.01676231622695923, 0.05032968893647194, -0.061218418180942535, 0.013777323998510838
178070, 2.4497945308685303, -3.0953028202056885, -12.072122573852539, 0.1153666079044342, -0.0684276670217514, 0.014901787042617798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 7.0, 5.0, 0.0, 0.0, 0.0, -0.03290228173136711, -0.4121299684047699, 0.016649439930915833, 0.05409546196460724, -0.054942723363637924, 0.01250719279050827
178080, 2.4360551834106445, -3.1025190353393555, -12.059194564819336, -0.019467290490865707, -0.06088554486632347, 0.0668947771191597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 4.0, 0.0, 0.0, 0.0, -0.032934244722127914, -0.413379430770874, 0.01681729219853878, 0.051688339561223984, -0.0646095871925354, 0.013096836395561695
178090, 2.491600275039673, -3.068746328353882, -12.056526184082031, -0.0539412647485733, 0.11216805130243301, -0.10724110901355743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, -4.0, 0.0, 0.0, 0.0, -0.033493027091026306, -0.4128991365432739, 0.016899675130844116, 0.045585062354803085, -0.062205616384744644, 0.013450895436108112
178101, 2.421605348587036, -3.083890676498413, -12.074568748474121, 0.11483167856931686, -0.5218299031257629, 0.023792210966348648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.033195193856954575, -0.41309618949890137, 0.016938835382461548, 0.04841211065649986, -0.06264013797044754, 0.0133279487490654
178110, 2.5016918182373047, -3.0599565505981445, -12.058666229248047, -0.07071670144796371, -0.32058045268058777, 0.05039461702108383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 5.0, -4.0, 0.0, 0.0, 0.0, -0.03305831179022789, -0.41342300176620483, 0.016365982592105865, 0.05014493316411972, -0.06487485021352768, 0.00953827053308487
178120, 2.514312505722046, -3.058961868286133, -12.06384563446045, -0.1018420159816742, -0.03749854490160942, -0.05736195296049118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -5.0, 4.0, 0.0, 0.0, 0.0, -0.03247755393385887, -0.41480252146720886, 0.016357596963644028, 0.05474548041820526, -0.07305217534303665, 0.009248627349734306
178130, 2.4957118034362793, -3.074409246444702, -12.053912162780762, 0.03290381655097008, -0.05339444801211357, -0.06179028004407883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, -0.03298105672001839, -0.4137957990169525, 0.016568072140216827, 0.048719439655542374, -0.06561234593391418, 0.010354088619351387
178140, 2.5326523780822754, -3.0579609870910645, -12.062170028686523, 0.16947472095489502, -0.3536282479763031, -0.27478694915771484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03298959508538246, -0.4141184985637665, 0.016623610630631447, 0.048407189548015594, -0.06777410209178925, 0.01052119117230177
178151, 2.5863523483276367, -3.0624804496765137, -12.049667358398438, -0.1729665994644165, 0.16591349244117737, -0.02075396478176117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -6.0, -4.0, 0.0, 0.0, 0.0, -0.032855045050382614, -0.41465437412261963, 0.016628647223114967, 0.04995539039373398, -0.0721583142876625, 0.010368196293711662
178160, 2.5375771522521973, -3.0749006271362305, -12.054595947265625, 0.09094245731830597, 0.11194582283496857, 0.12963533401489258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 2.0, 4.0, 0.0, 0.0, 0.0, -0.03234253451228142, -0.41435569524765015, 0.015930050984025, 0.053105928003787994, -0.06709694117307663, 0.005810207221657038
178170, 2.604069709777832, -3.056490659713745, -12.063384056091309, 0.04365494102239609, -0.27207428216934204, 0.2263811230659485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 3.0, 4.0, 0.0, 0.0, 0.0, -0.032760560512542725, -0.4144980311393738, 0.016012044623494148, 0.04894954338669777, -0.06830749660730362, 0.006270312238484621
178180, 2.6534059047698975, -3.0555613040924072, -12.064013481140137, 0.033476848155260086, -0.3712199330329895, 0.07205459475517273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -1.0, -3.0, 0.0, 0.0, 0.0, -0.03309608995914459, -0.41507789492607117, 0.01610529236495495, 0.04518984630703926, -0.07268272340297699, 0.006829963065683842
178190, 2.587507486343384, -3.0799567699432373, -12.072002410888672, -0.060229044407606125, 0.2863287031650543, -0.07399152219295502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 1.0, -2.0, 0.0, 0.0, 0.0, -0.032798681408166885, -0.4152013659477234, 0.016168348491191864, 0.04759862273931503, -0.07251705974340439, 0.00729884160682559
178201, 2.544782876968384, -3.0918588638305664, -12.068881034851074, -0.05607079714536667, 0.1423342227935791, 0.02295585349202156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -14.0, -20.0, 0.0, 0.0, 0.0, -0.032627832144498825, -0.4154050648212433, 0.01580836996436119, 0.04956850782036781, -0.0725613385438919, 0.00511767016723752
178210, 2.532116174697876, -3.0552573204040527, -12.053988456726074, 0.01844077929854393, -0.10277111083269119, -0.034494660794734955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 9.0, 25.0, 0.0, 0.0, 0.0, -0.03044833056628704, -0.4145984649658203, 0.015872210264205933, 0.06610158830881119, -0.06049853563308716, 0.0059791612438857555
178220, 2.5537126064300537, -3.061894178390503, -12.055953979492188, 0.15300391614437103, -0.12509916722774506, 0.1962287575006485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 5.0, 0.0, 0.0, 0.0, -0.03296840190887451, -0.41504836082458496, 0.01626559905707836, 0.04387211799621582, -0.06878554075956345, 0.008072970435023308
178230, 2.606949806213379, -3.087773561477661, -12.086372375488281, 0.05017469823360443, 0.12251164019107819, -0.06355293095111847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 1.0, -8.0, 0.0, 0.0, 0.0, -0.033651549369096756, -0.4144255816936493, 0.01638658531010151, 0.0374208427965641, -0.065618596971035, 0.008674141019582748
178240, 2.5685434341430664, -3.0865731239318848, -12.060011863708496, -0.03871849924325943, 0.14864733815193176, 0.042543064802885056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.033022746443748474, -0.41470521688461304, 0.016338614746928215, 0.0442793034017086, -0.06703376024961472, 0.00845690630376339
178251, 2.560826301574707, -3.0754010677337646, -12.0635347366333, -0.035079531371593475, -0.032497987151145935, 0.07818332314491272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -1.0, 3.0, 0.0, 0.0, 0.0, -0.0331072062253952, -0.4147372245788574, 0.015626221895217896, 0.04389237239956856, -0.06691227108240128, 0.003651855979114771
178260, 2.400561809539795, -3.168621063232422, -12.096160888671875, 0.08176106959581375, 0.08288104087114334, -0.10954035818576813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.033346306532621384, -0.4145791530609131, 0.015735886991024017, 0.041714731603860855, -0.06520524621009827, 0.004374370910227299
178270, 2.5016801357269287, -3.1127700805664062, -12.072759628295898, -0.06475700438022614, 0.10948614776134491, 0.05976010486483574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, -3.0, 0.0, 0.0, 0.0, -0.032954681664705276, -0.4157481789588928, 0.01569322682917118, 0.04569016396999359, -0.07098495215177536, 0.004476709291338921
178280, 2.463322877883911, -3.1251156330108643, -12.080416679382324, 0.25616705417633057, -0.04735767841339111, -0.0752791315317154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.03269742429256439, -0.41582465171813965, 0.015729764476418495, 0.047761913388967514, -0.07165588438510895, 0.00487056840211153
178291, 2.5087993144989014, -3.1004629135131836, -12.06200885772705, -0.012417440302670002, 0.13562022149562836, -0.03931175172328949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -1.0, 7.0, 0.0, 0.0, 0.0, -0.03296424821019173, -0.41529175639152527, 0.0155695341527462, 0.04559449106454849, -0.06826312094926834, 0.0036690314300358295
178301, 2.4511215686798096, -3.158815860748291, -12.071731567382812, 0.03982149809598923, 0.4478250741958618, -0.04213675856590271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -1.0, -7.0, 0.0, 0.0, 0.0, -0.03360722213983536, -0.41514673829078674, 0.01573297753930092, 0.039853285998106, -0.06789708137512207, 0.004763580393046141
178310, 2.503056526184082, -3.145646095275879, -12.100201606750488, 0.1756061613559723, 0.26307669281959534, 0.17042294144630432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 3.0, 0.0, 0.0, 0.0, -0.032982684671878815, -0.4151514768600464, 0.015711408108472824, 0.04559250921010971, -0.06623310595750809, 0.004691293928772211
178320, 2.5540640354156494, -3.1087048053741455, -12.075305938720703, -0.0006157035822980106, 0.21945473551750183, -0.004299128893762827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, -3.0, 0.0, 0.0, 0.0, -0.03332884609699249, -0.4150884449481964, 0.01581789366900921, 0.042081668972969055, -0.0666547641158104, 0.0051980759017169476
178330, 2.5290932655334473, -3.116209030151367, -12.08338737487793, -0.08246475458145142, -0.01255484763532877, -0.0224306583404541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 2.0, 3.0, 0.0, 0.0, 0.0, -0.03298155218362808, -0.41531994938850403, 0.015860136598348618, 0.04468221962451935, -0.06685317307710648, 0.005627516191452742
178340, 2.5247321128845215, -3.1202123165130615, -12.066328048706055, 0.08649837970733643, -0.00023343091015703976, -0.18636339902877808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.0333387665450573, -0.41544249653816223, 0.016294732689857483, 0.04178987815976143, -0.06805215030908585, 0.00852051842957735
178351, 2.532409906387329, -3.100184202194214, -12.074042320251465, 0.0793803408741951, 0.23943056166172028, -0.012503867968916893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 4.0, 0.0, 0.0, 0.0, -0.03333578631281853, -0.4153265357017517, 0.016382094472646713, 0.04168260470032692, -0.06713211536407471, 0.008870520628988743
178360, 2.608999252319336, -3.1123788356781006, -12.05527400970459, -0.01201570127159357, 0.12936371564865112, -0.11175713688135147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, -4.0, 0.0, 0.0, 0.0, -0.03376113995909691, -0.41520369052886963, 0.016495170071721077, 0.03788697347044945, -0.0665539801120758, 0.009224946610629559
178370, 2.440547466278076, -3.1491363048553467, -12.064349174499512, 0.05957312881946564, -0.15833821892738342, 0.08917444944381714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, -3.0, 0.0, 0.0, 0.0, -0.033429380506277084, -0.4152592718601227, 0.01653076522052288, 0.04111562669277191, -0.06671900302171707, 0.009347804822027683
178380, 2.449058771133423, -3.15265154838562, -12.067877769470215, 0.002193479100242257, 0.17165713012218475, -0.029126636683940887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -1.0, 2.0, 0.0, 0.0, 0.0, -0.03317523002624512, -0.41524404287338257, 0.016386067494750023, 0.04361623525619507, -0.065584197640419, 0.00811931025236845
178390, 2.492933988571167, -3.125969171524048, -12.06570053100586, 0.03743750974535942, 0.020401325076818466, 0.07954098284244537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.03325440734624863, -0.4152754247188568, 0.016516370698809624, 0.04218534380197525, -0.06446916610002518, 0.008614664897322655
178401, 2.537017583847046, -3.115837812423706, -12.060248374938965, 0.10391509532928467, -0.23272240161895752, 0.0066693625412881374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, -3.0, 0.0, 0.0, 0.0, -0.03339904546737671, -0.41524672508239746, 0.01657920330762863, 0.040776148438453674, -0.06462351232767105, 0.008786963298916817
178410, 2.5208399295806885, -3.1076810359954834, -12.065539360046387, -0.18335238099098206, 0.348198801279068, 0.09981425851583481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03318089246749878, -0.41526395082473755, 0.016597392037510872, 0.04262448474764824, -0.06442701816558838, 0.008715974166989326
178420, 2.521970748901367, -3.0743229389190674, -12.055075645446777, -0.13415369391441345, 0.11029630154371262, -0.01916182041168213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 12.0, -17.0, 0.0, 0.0, 0.0, -0.03308117389678955, -0.41553324460983276, 0.01657637022435665, 0.043760862201452255, -0.06661073863506317, 0.008316004648804665
178430, 2.4110541343688965, -3.182830810546875, -12.093823432922363, 0.0659761056303978, -0.1649438887834549, -0.18018467724323273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, -7.0, -16.0, 0.0, 0.0, 0.0, -0.031707365065813065, -0.4171409606933594, 0.015085740946233273, 0.05812577158212662, -0.07718249410390854, -0.001361078000627458
178440, 2.458430528640747, -3.14982008934021, -12.073098182678223, -0.03890049457550049, 0.07967639714479446, -0.061070989817380905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, -3.0, -4.0, 0.0, 0.0, 0.0, -0.030056403949856758, -0.4167121648788452, 0.015020085498690605, 0.07164008915424347, -0.06881814450025558, -0.00112062762491405
178451, 2.446479558944702, -3.1236095428466797, -12.065067291259766, -0.027635153383016586, -0.017457423731684685, -0.01898038014769554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, -1.0, 0.0, 0.0, 0.0, -0.029726818203926086, -0.4164639115333557, 0.015067769214510918, 0.07228334993124008, -0.06707283109426498, -0.0002461111871525645
178461, 2.456937074661255, -3.1111299991607666, -12.074758529663086, -0.022303352132439613, -0.1068708673119545, -0.06128672882914543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02966916747391224, -0.41632789373397827, 0.015145231038331985, 0.07134360074996948, -0.06466212868690491, 0.00042378154466859996
178470, 2.489288330078125, -3.093660354614258, -12.067849159240723, -0.06221826747059822, -0.2426188886165619, -0.07358674705028534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.029549725353717804, -0.4166681468486786, 0.015048536472022533, 0.07163304090499878, -0.06833024322986603, 0.000492724240757525
178480, 2.444455146789551, -3.113239049911499, -12.07372760772705, 0.11914036422967911, -0.08795658499002457, -0.031181911006569862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02919367514550686, -0.4172196686267853, 0.014983749017119408, 0.07321373373270035, -0.0709117203950882, 0.0006851786747574806
178491, 2.4567623138427734, -3.0926318168640137, -12.074806213378906, -0.08593445271253586, 0.14690953493118286, -0.12441626936197281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -2.0, 2.0, 0.0, 0.0, 0.0, -0.029025331139564514, -0.4175070822238922, 0.014945288188755512, 0.07413109391927719, -0.07230935245752335, 0.0008212789543904364
