timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserHeight, flowX, flowY, ext_pos_X,ext_pos_Y,ext_pos_Z, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
393657, 0.05394123122096062, 0.11393528431653976, 0.2328978329896927, 0.17812058329582214, 0.08557778596878052, -0.012474949471652508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, -4.0, 0.0, 0.0, 0.0, -0.012140035629272461, -0.025597475469112396, 0.015498974360525608, 0.0050138868391513824, -0.006877347826957703, -0.01411418430507183
393667, 0.05093761160969734, 0.09633433073759079, 0.23090946674346924, -0.07703256607055664, 0.1867913007736206, 0.051161542534828186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, -2.0, 0.0, 0.0, 0.0, -0.013506736606359482, -0.024828515946865082, 0.01538053248077631, -0.002958133351057768, -0.002127929124981165, -0.014091388322412968
393677, 0.012199312448501587, 0.16088472306728363, 0.23301909863948822, 0.08962038904428482, -0.015579694882035255, 0.3018283247947693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -4.0, 7.0, 0.0, 0.0, 0.0, -0.013559347949922085, -0.022822106257081032, 0.01524070929735899, -0.002778744325041771, 0.009007371962070465, -0.014421317726373672
393687, -0.07859883457422256, 0.16172975301742554, 0.21950900554656982, 0.09324933588504791, -0.3452851176261902, -0.16233497858047485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -10.0, 0.0, 0.0, 0.0, 0.0, -0.01274553406983614, -0.02441200241446495, 0.014689154922962189, 0.00178717530798167, -0.0005452808691188693, -0.01685870811343193
393697, -0.0034397148992866278, 0.12373243272304535, 0.2268349677324295, -0.06574658304452896, -0.03554341197013855, -0.13119295239448547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 8.0, -4.0, 0.0, 0.0, 0.0, -0.013525850139558315, -0.024222083389759064, 0.01452263817191124, -0.002636650111526251, 0.0005152731901034713, -0.016938943415880203
393707, -0.012370073236525059, 0.16177649796009064, 0.22807331383228302, 0.09482867270708084, -0.003684535389766097, 0.1456264704465866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -1.0, 4.0, 0.0, 0.0, 0.0, -0.013109386898577213, -0.025624092668294907, 0.014357214793562889, -0.0002451430191285908, -0.0073122852481901646, -0.017223341390490532
393717, 0.052465032786130905, 0.14327293634414673, 0.2345317155122757, 0.13179725408554077, -0.11037533730268478, -0.09395104646682739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 7.0, -2.0, 0.0, 0.0, 0.0, -0.013526213355362415, -0.024428000673651695, 0.014200516976416111, -0.0023467019200325012, -0.0003827200853265822, -0.017396366223692894
393727, -0.005029948893934488, 0.16027608513832092, 0.2276647835969925, -0.05086163058876991, 0.029248574748635292, 0.0974941998720169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -6.0, 2.0, 0.0, 0.0, 0.0, -0.013499203138053417, -0.025828668847680092, 0.014027167111635208, -0.0021990370005369186, -0.008351462893188, -0.017570646479725838
393737, 0.05730161443352699, 0.1590675562620163, 0.23685713112354279, 0.013847891241312027, 0.028218217194080353, 0.1679583191871643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 7.0, 0.0, 0.0, 0.0, 0.0, -0.013349324464797974, -0.02402687259018421, 0.014247305691242218, -0.0008881724206730723, 0.002078345278277993, -0.015776751562952995
393747, -0.028181811794638634, 0.15201808512210846, 0.22580227255821228, -0.05302496626973152, -0.1330067366361618, 0.12941431999206543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -9.0, -1.0, 0.0, 0.0, 0.0, -0.013539452105760574, -0.024632656946778297, 0.014092082157731056, -0.0019382735481485724, -0.0013284854358062148, -0.015926726162433624
393757, -0.00013529341958928853, 0.1618994176387787, 0.22909028828144073, 0.12477748841047287, -0.28208938241004944, 0.09670409560203552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 3.0, 1.0, 0.0, 0.0, 0.0, -0.013558144681155682, -0.0246454905718565, 0.013931703753769398, -0.001900897128507495, -0.0012231831206008792, -0.01613800972700119
393767, -0.0001965869014384225, 0.16416031122207642, 0.22935917973518372, -0.06032871454954147, -0.14650146663188934, 0.04719671234488487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012080885469913483, -0.02632278949022293, 0.013774165883660316, 0.006523637101054192, -0.010736689902842045, -0.01633237861096859
393777, 0.07592432200908661, 0.0981820598244667, 0.23751813173294067, -0.013209479860961437, -0.1497303545475006, 0.11717965453863144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 8.0, -7.0, 0.0, 0.0, 0.0, -0.01291969045996666, -0.025910217314958572, 0.015389496460556984, 0.0013480394845828414, -0.007846723310649395, -0.006474427878856659
393787, 0.052460648119449615, 0.13930317759513855, 0.23557676374912262, -0.0197522584348917, -0.005001585464924574, 0.0881679505109787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -2.0, 4.0, 0.0, 0.0, 0.0, -0.013576456345617771, -0.02381686307489872, 0.015347560867667198, -0.002309659728780389, 0.004744731355458498, -0.006402643397450447
393797, -0.043102916330099106, 0.1680646538734436, 0.2247604876756668, 0.298859566450119, 0.08557505905628204, 0.19110827147960663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -10.0, 3.0, 0.0, 0.0, 0.0, -0.01357167586684227, -0.024239154532551765, 0.015287619084119797, -0.0021655966993421316, 0.002133009722456336, -0.0065848613157868385
393807, -0.021655850112438202, 0.16802115738391876, 0.22671470046043396, 0.028740517795085907, -0.1276751458644867, -0.013419483788311481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 2.0, 0.0, 0.0, 0.0, 0.0, -0.012957358732819557, -0.024027328938245773, 0.015222083777189255, 0.0015606713714078069, 0.0032564846333116293, -0.006865798030048609
393817, -0.02935686893761158, 0.13835178315639496, 0.22531189024448395, 0.08666443079710007, 0.1592225879430771, -0.012621746398508549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -1.0, -3.0, 0.0, 0.0, 0.0, -0.013757790438830853, -0.025283850729465485, 0.015167220495641232, -0.003328061895444989, -0.003998862579464912, -0.006969883106648922
393827, 0.027493564411997795, 0.17891564965248108, 0.23245076835155487, -0.02965332195162773, -0.3514518737792969, -0.04840410500764847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 6.0, 4.0, 0.0, 0.0, 0.0, -0.01071914192289114, -0.023812273517251015, 0.014642982743680477, 0.014649993740022182, 0.004664486274123192, -0.009621469303965569
393837, -0.03654075413942337, 0.038312867283821106, 0.22398115694522858, 0.2832573354244232, 0.11442811787128448, 0.1026458591222763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -7.0, -15.0, 0.0, 0.0, 0.0, -0.01292832288891077, -0.025697801262140274, 0.014624251052737236, 0.0008937047678045928, -0.005992348771542311, -0.009420637972652912
393847, 0.04875544086098671, 0.14763353765010834, 0.2354775071144104, 0.07308495789766312, -0.3918008804321289, 0.11226023733615875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 9.0, 11.0, 0.0, 0.0, 0.0, -0.013551542535424232, -0.025285687297582626, 0.014534324407577515, -0.00284646637737751, -0.003291293978691101, -0.009533939883112907
393857, 0.029077118262648582, 0.1772804856300354, 0.23325371742248535, 0.12042942643165588, -0.28520575165748596, 0.03527455031871796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -2.0, 3.0, 0.0, 0.0, 0.0, -0.011722372844815254, -0.025689108297228813, 0.01445010956376791, 0.0077379378490149975, -0.005583791062235832, -0.009666302241384983
393867, 0.04666191712021828, 0.09325465559959412, 0.23503237962722778, 0.05561709403991699, 0.20938970148563385, 0.009703366085886955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 2.0, -9.0, 0.0, 0.0, 0.0, -0.011645468883216381, -0.025746511295437813, 0.015024377964437008, 0.007795494515448809, -0.005728095304220915, -0.005937274545431137
393877, 0.04490514472126961, 0.10525435954332352, 0.23445682227611542, 0.1476842314004898, 0.0038383724167943, -0.14360269904136658, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.011863580904901028, -0.025748467072844505, 0.0149692352861166, 0.006241073831915855, -0.00554502010345459, -0.005793654825538397
393887, 0.04184012487530708, 0.17866334319114685, 0.2367059290409088, -0.17780804634094238, 0.2866385877132416, 0.1029847264289856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 8.0, 0.0, 0.0, 0.0, -0.013568545691668987, -0.025754418224096298, 0.014927010983228683, -0.003404270624741912, -0.005344463977962732, -0.005752292927354574
393897, 0.03863820433616638, 0.13893920183181763, 0.2345905750989914, 0.058920226991176605, -0.15211975574493408, -0.1061687245965004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -2.0, 0.0, 0.0, 0.0, 0.0, -0.012732306495308876, -0.02569604478776455, 0.014878087677061558, 0.0013484072405844927, -0.005090938415378332, -0.005954267457127571
393907, 0.03863001987338066, 0.13899078965187073, 0.2346777319908142, 0.10210155695676804, 0.05844723805785179, -0.015635045245289803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 2.0, -4.0, 0.0, 0.0, 0.0, -0.01271847914904356, -0.02574709616601467, 0.014817817136645317, 0.0013459918554872274, -0.005138754844665527, -0.006099108140915632
393917, 0.017683440819382668, 0.17533567547798157, 0.23276104032993317, -0.08173786848783493, 0.15383467078208923, -0.03628810867667198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, -2.0, 4.0, 0.0, 0.0, 0.0, -0.013565510511398315, -0.025317789986729622, 0.01401030644774437, -0.0031258834060281515, -0.0025529894046485424, -0.010089892894029617
