timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
192273, -58.892974853515625, 1.4325613975524902, 2.6069931983947754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
192283, -78.22457885742188, 2.355433464050293, 3.410588264465332, 2.0423152446746826, -0.5122462511062622, -0.0022426170762628317, -0.0025065841618925333, 0.0760241225361824, -0.06783544272184372, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.0423152446746826, -0.5122462511062622, -0.0022426170762628317, -0.0007690537604503334, 0.0819508507847786, 0.06058965250849724
192293, -81.99393463134766, 2.6380975246429443, 3.295804023742676, 2.0423169136047363, -0.5115851163864136, 0.003381317714229226, -0.0059347436763346195, 0.17349767684936523, -0.17813359200954437, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.0422933101654053, -0.5117068290710449, 0.003381498157978058, -0.0023217492271214724, 0.18332035839557648, 0.15005147457122803
192303, -83.6309814453125, 2.7347986698150635, 3.1257166862487793, 2.042288303375244, -0.5101346969604492, 0.0010170895839110017, -0.0078102899715304375, 0.27150219678878784, -0.2756321132183075, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.042288303375244, -0.5101346969604492, 0.0010170895839110017, -0.0046697198413312435, 0.2886468768119812, 0.25770002603530884
192313, -87.33474731445312, 2.8374173641204834, 3.2606234550476074, 2.0422589778900146, -0.507958710193634, -0.0022833535913378, -0.008954443037509918, 0.3694182336330414, -0.3722805976867676, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.0422589778900146, -0.507958710193634, -0.0022833535913378, -0.0063528320752084255, 0.38870540261268616, 0.352152943611145
192323, -84.98844909667969, 2.721111297607422, 2.778627395629883, 2.0422463417053223, -0.5055713653564453, -0.006459197960793972, -0.009417113848030567, 0.4672562777996063, -0.4677720367908478, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.0422463417053223, -0.5055713653564453, -0.006459197960793972, -0.007583326194435358, 0.4880335330963135, 0.44608891010284424
192333, -85.445068359375, 2.6538596153259277, 2.643434524536133, 2.0421347618103027, -0.5009697675704956, -0.010919488966464996, -0.010343597270548344, 0.567599892616272, -0.535929262638092, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.042192220687866, -0.5020444989204407, -0.011521783657371998, -0.008510012179613113, 0.587389349937439, 0.5402722954750061
192343, -87.68460083007812, 2.6665356159210205, 2.7215096950531006, 2.042104721069336, -0.4959830045700073, -0.017396939918398857, -0.010618409141898155, 0.6757163405418396, -0.6401336193084717, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.042144536972046, -0.49731290340423584, -0.01806662604212761, -0.009246853180229664, 0.695851743221283, 0.6432549953460693
192353, -87.69380950927734, 2.5735483169555664, 2.5985209941864014, 2.0420725345611572, -0.49154195189476013, -0.024041838943958282, -0.010521330870687962, 0.772906482219696, -0.7333385944366455, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.0420725345611572, -0.49154195189476013, -0.024041838943958282, -0.009401158429682255, 0.7904666662216187, 0.7143943309783936
192363, -87.73332214355469, 2.4713099002838135, 2.513683795928955, 2.042032241821289, -0.48643410205841064, -0.031388357281684875, -0.010455495677888393, 0.8689119219779968, -0.8249775767326355, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.042032241821289, -0.48643410205841064, -0.031388357281684875, -0.009186620824038982, 0.886771023273468, 0.8057688474655151
192373, -87.76487731933594, 2.3597097396850586, 2.447079658508301, 2.042011022567749, -0.48074543476104736, -0.03938346356153488, -0.010411737486720085, 0.9637093544006348, -0.9153313636779785, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.042011022567749, -0.48074543476104736, -0.03938346356153488, -0.008587655611336231, 0.9811686277389526, 0.8966140747070312
192383, -86.06747436523438, 2.270145893096924, 2.3126189708709717, 2.0419349670410156, -0.47257912158966064, -0.04994622617959976, -0.011323526501655579, 1.0537954568862915, -1.0379427671432495, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.0419623851776123, -0.47450530529022217, -0.04793773964047432, -0.007909233681857586, 1.0732783079147339, 0.9856553077697754
192393, -86.1592025756836, 2.158395767211914, 2.2747488021850586, 2.041917562484741, -0.4677206575870514, -0.05695393308997154, -0.0115671306848526, 1.1483956575393677, -1.0879074335098267, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2.041917562484741, -0.4677206575870514, -0.05695393308997154, -0.00697378208860755, 1.1628693342208862, 1.0724669694900513
