timeTick, roll, pitch, yaw, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, ext_pos_X,ext_pos_Y,ext_pos_Z, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
741433, -0.11896687000989914, -1.0085097551345825, -1.6759357452392578, 0, 0, 0, 48276.0, 47538.0, 48040.0, 54018.0, 0.0, 0.0, 0.0, -0.041143063455820084, -1.4170655012130737, 0.503122091293335, -0.007181155029684305, -0.0002144873287761584, 0.024495212361216545
741443, -0.1352120339870453, -0.9562116861343384, -1.6747262477874756, 0, 0, 0, 46883.0, 50342.0, 49299.0, 51852.0, 0.0, 0.0, 0.0, -0.04127124324440956, -1.417019248008728, 0.5038001537322998, -0.0054724691435694695, 4.533443643595092e-05, 0.02829669415950775
741453, -0.14654508233070374, -0.9425033926963806, -1.6849745512008667, 0, 0, 0, 47940.0, 51508.0, 48137.0, 50489.0, 0.0, 0.0, 0.0, -0.041386015713214874, -1.4170180559158325, 0.504479169845581, -0.0036293012090027332, 0.00017010251758620143, 0.029955465346574783
741464, -0.16488823294639587, -0.8827168941497803, -1.6550016403198242, 0, 0, 0, 47234.0, 51686.0, 49088.0, 49513.0, 0.0, 0.0, 0.0, -0.041488997638225555, -1.4169487953186035, 0.5035632848739624, -0.002163222525268793, 0.0006258226349018514, 0.02516358345746994
741473, -0.20044593513011932, -0.8688263297080994, -1.6264140605926514, 0, 0, 0, 48975.0, 46250.0, 47390.0, 54613.0, 0.0, 0.0, 0.0, -0.04158851504325867, -1.4168752431869507, 0.5041716694831848, -0.0008257172303274274, 0.0012730095768347383, 0.02780854143202305
741483, -0.21928253769874573, -0.8335521221160889, -1.613864541053772, 0, 0, 0, 49344.0, 48612.0, 46715.0, 52704.0, 0.0, 0.0, 0.0, -0.04164686053991318, -1.416853666305542, 0.5043249130249023, -0.001038096146658063, 0.0013690391788259149, 0.0288243405520916
741493, -0.2105826586484909, -0.804494321346283, -1.6078118085861206, 0, 0, 0, 50731.0, 48707.0, 45119.0, 52641.0, 0.0, 0.0, 0.0, -0.04171376675367355, -1.4167765378952026, 0.5052876472473145, 0.0016192334005609155, 0.00220702332444489, 0.034171778708696365
741503, -0.13574352860450745, -0.7518342733383179, -1.6023973226547241, 0, 0, 0, 46983.0, 51057.0, 48535.0, 50282.0, 0.0, 0.0, 0.0, -0.041885554790496826, -1.4168412685394287, 0.5038140416145325, 0.0009854931849986315, 0.0015966084320098162, 0.024457518011331558
741513, -0.0847361609339714, -0.6731547117233276, -1.5858166217803955, 0, 0, 0, 48257.0, 48155.0, 47976.0, 53050.0, 0.0, 0.0, 0.0, -0.041882675141096115, -1.4167312383651733, 0.5046982765197754, 0.0035848263651132584, 0.0025291615165770054, 0.033459994941949844
741523, -0.05313514173030853, -0.6264423727989197, -1.5708096027374268, 0, 0, 0, 47081.0, 48004.0, 48769.0, 53101.0, 0.0, 0.0, 0.0, -0.041968896985054016, -1.4167282581329346, 0.5048491954803467, 0.0032482119277119637, 0.0025322078727185726, 0.03446684777736664
741533, 0.01639712229371071, -0.5553556680679321, -1.5843781232833862, 0, 0, 0, 49270.0, 50771.0, 45842.0, 51073.0, 0.0, 0.0, 0.0, -0.04206861928105354, -1.4166877269744873, 0.5058487057685852, 0.004669073037803173, 0.0027170577086508274, 0.04165234416723251
741543, 0.013615276664495468, -0.5206010937690735, -1.5791417360305786, 0, 0, 0, 46886.0, 45487.0, 48755.0, 54500.0, 0.0, 0.0, 0.0, -0.04216530919075012, -1.4167163372039795, 0.5026883482933044, 0.004558928776532412, 0.002390699228271842, 0.0207966361194849
