timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, stateROLL, statePITCH, stateYAW, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, laserHeight, flowX, flowY, ext_pos_X,ext_pos_Y,ext_pos_Z, kalX, kalY, kalZ, kalPX, kalPY, kalPZ
307707, 2.74660062789917, -3.094099760055542, -12.051837921142578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, -3.0, 0.0, 0.0, 0.0, -0.034480493515729904, -0.420857697725296, 0.015001273714005947, 0.04498410224914551, -0.09607154130935669, 0.0025081546045839787
307719, 2.5770204067230225, -3.104794979095459, -12.069904327392578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -13.0, -5.0, 0.0, 0.0, 0.0, -0.03366825729608536, -0.41944435238838196, 0.015317622572183609, 0.04934989660978317, -0.08048173785209656, 0.004880428779870272
307727, 2.6671316623687744, -3.072496175765991, -12.08294677734375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -25.0, 0.0, 0.0, 0.0, 0.0, -0.03316612169146538, -0.4168495535850525, 0.01590750552713871, 0.04815677925944328, -0.057168446481227875, 0.008995825424790382
307737, 2.560361623764038, -3.1067280769348145, -12.058371543884277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -2.0, -3.0, 0.0, 0.0, 0.0, -0.0328407920897007, -0.4165913760662079, 0.015980351716279984, 0.05020303279161453, -0.05587155371904373, 0.009605471044778824
307747, 2.6435768604278564, -3.095771074295044, -12.069987297058105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 1.0, -1.0, 0.0, 0.0, 0.0, -0.032654788345098495, -0.4167865216732025, 0.01604367420077324, 0.05104340985417366, -0.05646601691842079, 0.009771876968443394
307757, 2.5691447257995605, -3.1120285987854004, -12.047953605651855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 12.0, -1.0, 0.0, 0.0, 0.0, -0.03282729163765907, -0.4178037941455841, 0.015944845974445343, 0.05155068263411522, -0.06591320782899857, 0.008792262524366379
307767, 2.512761354446411, -3.1066532135009766, -12.058643341064453, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -11.0, 1.0, 0.0, 0.0, 0.0, -0.032700661569833755, -0.41655877232551575, 0.01620873622596264, 0.05021458491683006, -0.05605628713965416, 0.010141863487660885
307777, 2.6390998363494873, -3.097905397415161, -12.047381401062012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03255896270275116, -0.4167424738407135, 0.016189593821763992, 0.051393408328294754, -0.058747876435518265, 0.009871840476989746
307787, 2.536156415939331, -3.1130199432373047, -12.05521011352539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 3.0, 0.0, 0.0, 0.0, -0.03286440297961235, -0.4165250360965729, 0.016336241737008095, 0.04887525737285614, -0.05830826237797737, 0.01060100831091404
307797, 2.558699369430542, -3.0939974784851074, -12.068039894104004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -4.0, -3.0, 0.0, 0.0, 0.0, -0.0325646735727787, -0.4160473048686981, 0.016293693333864212, 0.050373755395412445, -0.05514043942093849, 0.009994277730584145
307807, 2.6175806522369385, -3.082897424697876, -12.05618667602539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 5.0, 0.0, 0.0, 0.0, -0.03298557922244072, -0.41608309745788574, 0.016455795615911484, 0.04612528160214424, -0.05724646896123886, 0.01084108930081129
307817, 2.604292392730713, -3.087338447570801, -12.050366401672363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 1.0, -5.0, 0.0, 0.0, 0.0, -0.03255465254187584, -0.41612929105758667, 0.016441509127616882, 0.04947592690587044, -0.05743473768234253, 0.010572439059615135
307827, 2.5860188007354736, -3.0811071395874023, -12.048874855041504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 2.0, 3.0, 0.0, 0.0, 0.0, -0.032910507172346115, -0.4161415100097656, 0.016527973115444183, 0.04644526541233063, -0.05949641019105911, 0.010962896049022675
307837, 2.5843303203582764, -3.0756423473358154, -12.068511009216309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, -2.0, 0.0, 0.0, 0.0, -0.032646846026182175, -0.4163037836551666, 0.016609694808721542, 0.047859225422143936, -0.05986383184790611, 0.011282098479568958
307847, 2.5571889877319336, -3.103882074356079, -12.072625160217285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -7.0, -12.0, 0.0, 0.0, 0.0, -0.031387701630592346, -0.4158056080341339, 0.01707906648516655, 0.056385140866041183, -0.05472569540143013, 0.014194267801940441
307857, 2.659999370574951, -3.0882487297058105, -12.052252769470215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 4.0, 6.0, 0.0, 0.0, 0.0, -0.03206539899110794, -0.4159278869628906, 0.01719677820801735, 0.05092436075210571, -0.05772628262639046, 0.014352933503687382
307867, 2.5441718101501465, -3.114027738571167, -12.065032005310059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 9.0, 8.0, 0.0, 0.0, 0.0, -0.03307811915874481, -0.4165399968624115, 0.01724032312631607, 0.04390423744916916, -0.06548377871513367, 0.01407742127776146
307877, 2.5516645908355713, -3.1213059425354004, -12.061363220214844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 5.0, 0.0, 0.0, 0.0, -0.033539626747369766, -0.4163234531879425, 0.017384225502610207, 0.040552396327257156, -0.06443721801042557, 0.014412155374884605
307887, 2.6019797325134277, -3.1094508171081543, -12.051262855529785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, -3.0, -9.0, 0.0, 0.0, 0.0, -0.03267775848507881, -0.4161403775215149, 0.017277726903557777, 0.04745137318968773, -0.06226393207907677, 0.01335618644952774
307897, 2.6534855365753174, -3.107299327850342, -12.05606746673584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 1.0, 9.0, 0.0, 0.0, 0.0, -0.033468592911958694, -0.41622892022132874, 0.01747732423245907, 0.04070093110203743, -0.06398557126522064, 0.014094144105911255
307907, 2.600680351257324, -3.08870005607605, -12.04605770111084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 2.0, -8.0, 0.0, 0.0, 0.0, -0.032832108438014984, -0.4165102243423462, 0.017420144751667976, 0.04637427628040314, -0.06620506197214127, 0.013471540994942188
307917, 2.6611039638519287, -3.0663065910339355, -12.052406311035156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 4.0, 0.0, 0.0, 0.0, -0.033207736909389496, -0.4163135588169098, 0.01753564178943634, 0.04307643696665764, -0.06528820842504501, 0.013561517000198364
307927, 2.6615076065063477, -3.0786783695220947, -12.034441947937012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 4.0, 0.0, 0.0, 0.0, -0.03352764993906021, -0.41645997762680054, 0.017719265073537827, 0.04030686244368553, -0.06697923690080643, 0.014365439303219318
307937, 2.617987632751465, -3.0818727016448975, -12.044831275939941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -3.0, -9.0, 0.0, 0.0, 0.0, -0.0326908715069294, -0.4162482023239136, 0.01687530428171158, 0.046818964183330536, -0.0648319274187088, 0.00920913927257061
307947, 2.6408934593200684, -3.0545897483825684, -12.058732032775879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 3.0, 9.0, 0.0, 0.0, 0.0, -0.033624179661273956, -0.4162544012069702, 0.016978217288851738, 0.03990450128912926, -0.06648870557546616, 0.009603479877114296
307958, 2.6401824951171875, -3.0701072216033936, -12.040854454040527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, -4.0, 0.0, 0.0, 0.0, -0.03329497203230858, -0.41628438234329224, 0.016975972801446915, 0.04243043437600136, -0.06707019358873367, 0.00941255409270525
307968, 2.6135828495025635, -3.0740506649017334, -12.064040184020996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 1.0, 4.0, 0.0, 0.0, 0.0, -0.03369966521859169, -0.4162532091140747, 0.01704072207212448, 0.03976300358772278, -0.06766224652528763, 0.00946481991559267
307977, 2.60263991355896, -3.0585525035858154, -12.055258750915527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, -4.0, 0.0, 0.0, 0.0, 0.0, -0.03368572145700455, -0.4157833755016327, 0.01618208736181259, 0.0395146980881691, -0.0641716942191124, 0.0037158047780394554
307987, 2.683497190475464, -3.0710432529449463, -12.058780670166016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 3.0, -15.0, 0.0, 0.0, 0.0, -0.03231964632868767, -0.4165167510509491, 0.016024386510252953, 0.05091829597949982, -0.06694142520427704, 0.0033324742689728737
307997, 2.584613561630249, -3.0886573791503906, -12.066916465759277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 11.0, 0.0, 0.0, 0.0, -0.03335864096879959, -0.4163021445274353, 0.01622820645570755, 0.04247543588280678, -0.06853003054857254, 0.00493989884853363
308008, 2.663404703140259, -3.0754642486572266, -12.06261157989502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 3.0, 0.0, 0.0, 0.0, -0.03358203545212746, -0.41611963510513306, 0.016309093683958054, 0.040697820484638214, -0.06639094650745392, 0.0055593084543943405
308017, 2.570969820022583, -3.1151604652404785, -12.104105949401855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, -1.0, 0.0, 0.0, 0.0, -0.03354639559984207, -0.41613852977752686, 0.01634143479168415, 0.04134770855307579, -0.06679695099592209, 0.005952107720077038
308027, 2.61906361579895, -3.111720085144043, -12.042817115783691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, -4.0, -3.0, 0.0, 0.0, 0.0, -0.03314298018813133, -0.4160020649433136, 0.016015227884054184, 0.0440480038523674, -0.06393513828516006, 0.003830880159512162
308037, 2.5121138095855713, -3.1191937923431396, -12.078064918518066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 4.0, 4.0, 0.0, 0.0, 0.0, -0.03359772264957428, -0.41625767946243286, 0.016017256304621696, 0.04073064774274826, -0.06743308156728745, 0.0040268246084451675
308048, 2.5673067569732666, -3.0969202518463135, -12.075994491577148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 4.0, 4.0, 0.0, 0.0, 0.0, -0.03345884755253792, -0.4166010022163391, 0.01597624085843563, 0.042724721133708954, -0.06906333565711975, 0.004081287421286106
308058, 2.577070713043213, -3.123494863510132, -12.07435131072998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.033622484654188156, -0.41654446721076965, 0.016026562079787254, 0.0413043312728405, -0.06987443566322327, 0.004718152806162834
308067, 2.6973750591278076, -3.0973265171051025, -12.05738353729248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 1.0, -3.0, 0.0, 0.0, 0.0, -0.033392079174518585, -0.4166437089443207, 0.01604548841714859, 0.043845370411872864, -0.07070035487413406, 0.004935767035931349
308077, 2.590073347091675, -3.1325600147247314, -12.071927070617676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, -4.0, -22.0, 0.0, 0.0, 0.0, -0.03135458007454872, -0.41660821437835693, 0.014902200549840927, 0.06107303872704506, -0.06741020828485489, -0.0015363547718152404
308087, 2.683910846710205, -3.1220459938049316, -12.087240219116211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 3.0, 0.0, 0.0, 0.0, -0.03163084760308266, -0.4164506196975708, 0.015004227869212627, 0.05762835219502449, -0.06594743579626083, -0.0004104710533283651
308097, 2.662552833557129, -3.124133825302124, -12.130599021911621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03136906027793884, -0.41705256700515747, 0.014935031533241272, 0.059327561408281326, -0.07005360722541809, -4.338808503234759e-05
308109, 2.7087855339050293, -3.1138241291046143, -12.07911205291748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, -1.0, -3.0, 0.0, 0.0, 0.0, -0.031028717756271362, -0.41711583733558655, 0.014943699352443218, 0.06093224510550499, -0.06909380108118057, 0.0005521997227333486
308119, 2.791130781173706, -3.1010031700134277, -12.07071590423584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, -1.0, -5.0, 0.0, 0.0, 0.0, -0.03056788444519043, -0.41714394092559814, 0.014288702979683876, 0.06389813870191574, -0.0695803239941597, -0.00291655445471406
308127, 2.627051830291748, -3.127497673034668, -12.125381469726562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 1.0, 3.0, 0.0, 0.0, 0.0, -0.03091130219399929, -0.4170754551887512, 0.014379261061549187, 0.06033216416835785, -0.06892552226781845, -0.0019607646390795708
308137, 2.5729353427886963, -3.1379919052124023, -12.084022521972656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 1.0, 0.0, 0.0, 0.0, -0.03137091547250748, -0.41647177934646606, 0.014501447789371014, 0.05654210224747658, -0.06537890434265137, -0.0013225721195340157
308148, 2.6383934020996094, -3.1243557929992676, -12.134021759033203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.0314205177128315, -0.41644346714019775, 0.014553969725966454, 0.05548839271068573, -0.06518328934907913, -0.00038763205520808697
308157, 2.6424005031585693, -3.1088054180145264, -12.111586570739746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.030880257487297058, -0.41762804985046387, 0.015654103830456734, 0.05891446769237518, -0.07205086201429367, 0.008225010707974434
308169, 2.6151461601257324, -3.1146581172943115, -12.083477020263672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 20.0, -20.0, 0.0, 0.0, 0.0, -0.029931046068668365, -0.4189310669898987, 0.015151401981711388, 0.07184483110904694, -0.0840952917933464, 0.00530915055423975
308177, 2.531165838241577, -3.1272737979888916, -12.062509536743164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.029470574110746384, -0.41983330249786377, 0.015256932936608791, 0.07235785573720932, -0.08528085798025131, 0.006237472873181105
308187, 2.587700128555298, -3.1094813346862793, -12.07414436340332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, -5.0, 0.0, 0.0, 0.0, -0.02904684841632843, -0.4199528098106384, 0.015275645069777966, 0.0745859146118164, -0.08500687032938004, 0.006485284306108952
308197, 2.628201723098755, -3.097388505935669, -12.062782287597656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 2.0, 0.0, 0.0, 0.0, -0.02904684841632843, -0.4199528098106384, 0.015275645069777966, 0.0745859146118164, -0.08500687032938004, 0.006485284306108952
308207, 2.527287006378174, -3.137624740600586, -12.067713737487793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 18.0, -5.0, -2.0, 0.0, 0.0, 0.0, -0.029515184462070465, -0.4186365306377411, 0.01610752008855343, 0.06843794137239456, -0.07625224441289902, 0.011791806668043137
308219, 2.5984723567962646, -3.107710123062134, -12.068763732910156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 4.0, 0.0, 0.0, 0.0, 0.0, -0.02969524823129177, -0.41885170340538025, 0.016155777499079704, 0.06633947044610977, -0.07766158878803253, 0.011848238296806812
308227, 2.507880449295044, -3.175262451171875, -12.09294605255127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 3.0, 0.0, 0.0, 0.0, -0.02960156835615635, -0.4195505976676941, 0.016385965049266815, 0.06439762562513351, -0.07969991862773895, 0.013024953193962574
308237, 2.6129181385040283, -3.1302969455718994, -12.068963050842285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02953908033668995, -0.41988271474838257, 0.0163599643856287, 0.06519777327775955, -0.08267918974161148, 0.012643719092011452
308247, 2.626082181930542, -3.104219436645508, -12.094419479370117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 3.0, 1.0, 0.0, 0.0, 0.0, -0.03013795241713524, -0.4194113612174988, 0.016409210860729218, 0.060612231492996216, -0.08133406937122345, 0.012834779918193817
308259, 2.636707067489624, -3.124194622039795, -12.132673263549805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 7.0, -19.0, 0.0, 0.0, 0.0, -0.02859494648873806, -0.42035892605781555, 0.015350114554166794, 0.07525811344385147, -0.08688913285732269, 0.005986776668578386
308269, 2.5619897842407227, -3.129805564880371, -12.072478294372559, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 1.0, -4.0, 0.0, 0.0, 0.0, -0.028360096737742424, -0.4202967584133148, 0.015371893532574177, 0.07645170390605927, -0.08418186753988266, 0.00631687231361866
308277, 2.6081018447875977, -3.102097749710083, -12.102651596069336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 3.0, 0.0, 0.0, 0.0, -0.02882695570588112, -0.42007794976234436, 0.015542090870440006, 0.07079987972974777, -0.08295413851737976, 0.007633042521774769
308288, 2.624311685562134, -3.0905778408050537, -12.090627670288086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, -0.029022935777902603, -0.42001524567604065, 0.015655459836125374, 0.06785239279270172, -0.08283916115760803, 0.008456178940832615
308297, 2.629526376724243, -3.0850422382354736, -12.088857650756836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, -1.0, 0.0, 0.0, 0.0, 0.0, -0.028927406296133995, -0.42006656527519226, 0.015895232558250427, 0.0665222555398941, -0.08086606860160828, 0.009911424480378628
308308, 2.6180193424224854, -3.1138551235198975, -12.067192077636719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, -3.0, 0.0, 0.0, 0.0, -0.028829285874962807, -0.4199359118938446, 0.0159559678286314, 0.06691575050354004, -0.07962920516729355, 0.010395847260951996
308319, 2.6295957565307617, -3.086366653442383, -12.084452629089355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028775619342923164, -0.42015352845191956, 0.015911241993308067, 0.06742815673351288, -0.08126439154148102, 0.01013121660798788
