timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, otRoll, otPitch, otYaw, otq0, otq1, otq2, otq3
331064, 0.9803081750869751, 0.3122957646846771, -0.531221330165863, -0.07173426449298859, 0.009597542695701122, -0.05684318393468857, 0.03743887320160866, -1.739978313446045, 0.015054655261337757, 0.005628541577607393, -0.0006613938603550196, 0.0005306206876412034, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331074, 0.9561818242073059, 0.372139573097229, -0.5572144985198975, -0.15594230592250824, 0.20217806100845337, 0.11196976155042648, 0.03769925981760025, -1.740250825881958, 0.014871017076075077, 0.010745147243142128, -0.005907333921641111, -0.0005479911342263222, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331084, 0.948576807975769, 0.3500674366950989, -0.5690693855285645, -0.1518934816122055, 0.3319869935512543, 0.11336315423250198, 0.03733140230178833, -1.74014151096344, 0.01481371745467186, 0.0028800363652408123, -0.003128318814560771, -0.0007318301941268146, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331094, 0.93480384349823, 0.34860455989837646, -0.5752211809158325, -0.02409793995320797, 0.15849202871322632, 0.11370330303907394, 0.03741138428449631, -1.7400492429733276, 0.014656281098723412, 0.0045417011715471745, -0.0008917739032767713, -0.0015584459761157632, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331104, 0.9963557124137878, 0.3778364062309265, -0.5868240594863892, 0.03164752200245857, 0.04377248138189316, -0.14967891573905945, 0.03741711750626564, -1.7399365901947021, 0.014469609595835209, 0.00466321874409914, 0.0012500179000198841, -0.002613913966342807, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331114, 0.9860630631446838, 0.3717138469219208, -0.6005038619041443, -0.07624976336956024, 0.13044579327106476, 0.2593836486339569, 0.037095557898283005, -1.740435004234314, 0.014488848857581615, -0.0002693933784030378, -0.006307033821940422, -0.0023113929200917482, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331124, 0.9758937358856201, 0.34515079855918884, -0.6125425100326538, -0.10311193019151688, -0.066602423787117, 0.06743211299180984, 0.03711539879441261, -1.740289330482483, 0.014337301254272461, 0.00013876287266612053, -0.0037002444732934237, -0.0030328352004289627, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331134, 0.9768093228340149, 0.34091803431510925, -0.6175073981285095, -0.12464287877082825, 0.11378540098667145, 0.14472191035747528, 0.03728592395782471, -1.7401485443115234, 0.014234279282391071, 0.0026705192867666483, -0.0012855131644755602, -0.0033703355584293604, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331145, 0.9836680889129639, 0.3239377737045288, -0.6301166415214539, -0.14943534135818481, 0.14122824370861053, -0.00875263661146164, 0.037316687405109406, -1.7401702404022217, 0.014050709083676338, 0.002922701183706522, -0.0014319928595796227, -0.0042481799609959126, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
331154, 0.945308268070221, 0.3412763476371765, -0.6294728517532349, -0.07511211931705475, 0.024696992710232735, 0.038166578859090805, 0.03744160383939743, -1.740193486213684, 0.014533701352775097, 0.004309727344661951, -0.0017752128187566996, -0.0009272872121073306, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
