timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, laserFront
318634, -0.018726559355854988, -0.7441020011901855, 0.009591649286448956, -1.5291668176651, -0.037214186042547226, -0.04759705066680908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
318644, -0.03657262772321701, -0.7440500855445862, 0.008838696405291557, -1.7657629251480103, 0.006575521547347307, -0.05374525114893913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019116729497909546, -0.7441310882568359, 0.009160280227661133, 215.0
318654, -0.05441011115908623, -0.7416083216667175, 0.006183129269629717, -2.3660054206848145, 0.1573563665151596, -0.21038056910037994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019479602575302124, -0.7437763214111328, 0.008564665913581848, 215.0
318664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01895695924758911, -0.7440032958984375, 0.009444832801818848, 204.0
318675, -0.01889078877866268, -0.7441050410270691, 0.00969039835035801, 0.0006223014206625521, -0.0001161146501544863, -2.0230470909154974e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018770575523376465, -0.744227409362793, 0.009794488549232483, 204.0
318684, -0.01885393261909485, -0.7440415620803833, 0.009627587161958218, 0.0015744601842015982, -0.0003441094304434955, 3.385163381608436e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018594861030578613, -0.744074821472168, 0.009983986616134644, 204.0
318694, -0.018846679478883743, -0.7440392971038818, 0.009626075625419617, 0.002481203293427825, -0.0005215496639721096, 7.031734276097268e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018670082092285156, -0.744135856628418, 0.010064482688903809, 204.0
318704, -0.01882050186395645, -0.7440575957298279, 0.009685946628451347, 0.003543141996487975, -0.0008731427369639277, 0.00028769910568371415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01904311776161194, -0.7439260482788086, 0.009288564324378967, 204.0
318714, -0.018794922158122063, -0.7440505027770996, 0.009640652686357498, 0.005075058899819851, -0.0010394296841695905, 0.0003414116508793086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0190354585647583, -0.743901252746582, 0.009249523282051086, 204.0
318725, -0.018765458837151527, -0.7440519332885742, 0.009584827348589897, 0.006601826287806034, -0.001272687572054565, 0.00033256347524002194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018947720527648926, -0.7439336776733398, 0.009199723601341248, 204.0
318734, -0.01869777776300907, -0.7440589070320129, 0.009571008384227753, 0.008032415062189102, -0.0015175717417150736, 0.0004020417691208422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01889166235923767, -0.7439260482788086, 0.009393811225891113, 204.0
318744, -0.018662376329302788, -0.7440773844718933, 0.009543871507048607, 0.009267429821193218, -0.0023160306736826897, 0.0005717843887396157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01876896619796753, -0.7441673278808594, 0.010028526186943054, 204.0
318754, -0.018587319180369377, -0.7440890669822693, 0.009558036923408508, 0.010881107300519943, -0.0023345020599663258, 0.0006630778661929071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018869251012802124, -0.744013786315918, 0.009614095091819763, 204.0
318764, -0.01847359538078308, -0.7441138029098511, 0.009582779370248318, 0.012225319631397724, -0.0023589185439050198, 0.0006724615814164281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018684417009353638, -0.7441740036010742, 0.009863123297691345, 211.0
318775, -0.018383504822850227, -0.7441248297691345, 0.009562812745571136, 0.01382826454937458, -0.0027093328535556793, 0.000531656900420785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018973827362060547, -0.7440729141235352, 0.009387701749801636, 211.0
318784, -0.018284503370523453, -0.7441511750221252, 0.009598885662853718, 0.015294557437300682, -0.0030675604939460754, 0.0004106420383322984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01902678608894348, -0.7439537048339844, 0.009518340229988098, 211.0
318794, -0.018174733966588974, -0.7441713213920593, 0.009596159681677818, 0.01685629040002823, -0.003500721650198102, 0.0001155701102106832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018705099821090698, -0.7440385818481445, 0.009926214814186096, 211.0
318804, -0.018059998750686646, -0.7441940903663635, 0.009570425376296043, 0.018300335854291916, -0.003780699335038662, -7.771976379444823e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018942832946777344, -0.7439937591552734, 0.009235799312591553, 211.0
318814, -0.017897630110383034, -0.7442247867584229, 0.009560518898069859, 0.01987544819712639, -0.004157850053161383, -0.00023770605912432075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018936067819595337, -0.7439250946044922, 0.009396657347679138, 211.0
318824, -0.017750518396496773, -0.7442712187767029, 0.009572573937475681, 0.021477041766047478, -0.00462298234924674, -0.0003649858117569238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018691062927246094, -0.7442493438720703, 0.009985804557800293, 211.0
318834, -0.01763465255498886, -0.7442957162857056, 0.009598805569112301, 0.022695235908031464, -0.004697413183748722, -0.0002945328305941075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018854618072509766, -0.7440080642700195, 0.010013267397880554, 211.0
318844, -0.017509521916508675, -0.7443535923957825, 0.009546514600515366, 0.024252668023109436, -0.0054609221406280994, -0.00040106955566443503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01895540952682495, -0.7441921234130859, 0.009434297680854797, 211.0
318854, -0.017313826829195023, -0.7443931698799133, 0.009572209790349007, 0.025464728474617004, -0.005591076798737049, -0.0003504460910335183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01862350106239319, -0.7443227767944336, 0.010182023048400879, 211.0
318864, -0.017172159627079964, -0.7443992495536804, 0.00956814642995596, 0.02664531208574772, -0.0056386664509773254, -0.0005826960550621152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018784373998641968, -0.7441396713256836, 0.009847983717918396, 209.0
318874, -0.017019035294651985, -0.7444114089012146, 0.009529771283268929, 0.027956204488873482, -0.005821690894663334, -0.0009331426699645817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019021332263946533, -0.7438335418701172, 0.009221643209457397, 209.0
318884, -0.016892196610569954, -0.7444332838058472, 0.009522652253508568, 0.02884700708091259, -0.005970552563667297, -0.0011264209169894457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018932104110717773, -0.7439594268798828, 0.009550884366035461, 209.0
318894, -0.016806354746222496, -0.7445196509361267, 0.009539435617625713, 0.02903621457517147, -0.006934097968041897, -0.0010383776389062405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018645167350769043, -0.7441596984863281, 0.010185301303863525, 209.0
318904, -0.016589544713497162, -0.7445476055145264, 0.009506208822131157, 0.03005874902009964, -0.006984938867390156, -0.001009474042803049, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01905176043510437, -0.7438240051269531, 0.009069010615348816, 209.0
318914, -0.016467057168483734, -0.7445589900016785, 0.009489590302109718, 0.03069744072854519, -0.006998652126640081, -0.0008155626128427684, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018889307975769043, -0.7439937591552734, 0.009525462985038757, 209.0
318924, -0.01636698842048645, -0.7445850372314453, 0.009526634588837624, 0.03097340278327465, -0.007354294881224632, -0.00042957958066836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018919289112091064, -0.743931770324707, 0.009512186050415039, 209.0
318934, -0.016156312078237534, -0.7446410059928894, 0.009521935135126114, 0.0319991260766983, -0.0077279857359826565, -0.00035271423985250294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018826723098754883, -0.7441329956054688, 0.009513020515441895, 209.0
318944, -0.01621508225798607, -0.7446107864379883, 0.009501282125711441, 0.0316694900393486, -0.007468396797776222, -0.00033237060415558517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01915094256401062, -0.7438650131225586, 0.008973836898803711, 209.0
318954, -0.01601460948586464, -0.7446574568748474, 0.009494095109403133, 0.03240582346916199, -0.007671403232961893, -0.0003175020101480186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018934696912765503, -0.7439279556274414, 0.009425252676010132, 209.0
318965, -0.01595463976264, -0.7446843385696411, 0.009501582942903042, 0.03250264748930931, -0.007822292856872082, -0.00047444977099075913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01892155408859253, -0.7439918518066406, 0.009523093700408936, 207.0
318974, -0.01593850366771221, -0.7447323203086853, 0.009489769116044044, 0.0320785716176033, -0.008053292520344257, -0.0004554674378596246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018763095140457153, -0.7442808151245117, 0.01016506552696228, 207.0
318984, -0.015885069966316223, -0.744726300239563, 0.009523723274469376, 0.032053202390670776, -0.007692299783229828, 7.305170584004372e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018829017877578735, -0.7439603805541992, 0.009556770324707031, 207.0
318994, -0.015871698036789894, -0.7447075247764587, 0.00949656032025814, 0.03195101022720337, -0.007527555339038372, 0.00011385807738406584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01905512809753418, -0.7440385818481445, 0.009357988834381104, 207.0
319004, -0.015860266983509064, -0.7447193264961243, 0.009496633894741535, 0.031673282384872437, -0.007508200127631426, 4.3746123992605135e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01897352933883667, -0.7440099716186523, 0.009546667337417603, 207.0
319014, -0.015687761828303337, -0.7447389364242554, 0.009500485844910145, 0.03225352242588997, -0.007270265836268663, -8.016949141165242e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018877238035202026, -0.7440042495727539, 0.009434804320335388, 207.0
319024, -0.015725621953606606, -0.7447971105575562, 0.009505790658295155, 0.03151390329003334, -0.007552230264991522, -0.00020090666657779366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01885223388671875, -0.7441549301147461, 0.00980466604232788, 207.0
319034, -0.015755081549286842, -0.7447803616523743, 0.009507500566542149, 0.030810942873358727, -0.007246744818985462, -0.00024334304907824844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018997490406036377, -0.7440519332885742, 0.009545251727104187, 207.0
319044, -0.015755655243992805, -0.7447324395179749, 0.009499145671725273, 0.030355304479599, -0.006692839320749044, -0.00033431360498070717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018861711025238037, -0.7439203262329102, 0.009463310241699219, 207.0
319054, -0.015782508999109268, -0.7447304129600525, 0.00950617901980877, 0.029770176857709885, -0.006501784082502127, -0.00040265059215016663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018781960010528564, -0.7440214157104492, 0.009533151984214783, 207.0
319064, -0.01564253494143486, -0.744752824306488, 0.009485580958425999, 0.029986947774887085, -0.0064458963461220264, -0.00043511882540769875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01897910237312317, -0.7439889907836914, 0.009662911295890808, 210.0
319074, -0.015684913843870163, -0.74477219581604, 0.009539167396724224, 0.02938712015748024, -0.0063932654447853565, -0.0003126338415313512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018650472164154053, -0.7444314956665039, 0.010076314210891724, 210.0
319084, -0.015733201056718826, -0.7447353005409241, 0.009519368410110474, 0.02884422428905964, -0.005991586484014988, -0.00043106742668896914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018696337938308716, -0.7439289093017578, 0.009729668498039246, 210.0
319094, -0.015802066773176193, -0.7447531223297119, 0.009513843804597855, 0.02815479040145874, -0.0062136040069162846, -0.0004017143219243735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01901105046272278, -0.7438516616821289, 0.009411171078681946, 210.0
319105, -0.01566869206726551, -0.7447603940963745, 0.0094981724396348, 0.02862832322716713, -0.006112360395491123, -0.0003813795919995755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019012749195098877, -0.7441377639770508, 0.00929376482963562, 210.0
319114, -0.015722528100013733, -0.7447441816329956, 0.00946429930627346, 0.028175530955195427, -0.006130651570856571, -0.00045161269372329116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01883074641227722, -0.7440662384033203, 0.009637176990509033, 210.0
319124, -0.01575647108256817, -0.7447327375411987, 0.00953077431768179, 0.027628161013126373, -0.006058472208678722, -0.00016410890384577215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018578380346298218, -0.7442245483398438, 0.01030568778514862, 210.0
319134, -0.015801426023244858, -0.7447203993797302, 0.009519954212009907, 0.02712113969027996, -0.006014780141413212, -0.00015828335017431527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0187932550907135, -0.7441997528076172, 0.0099402517080307, 210.0
319144, -0.015849336981773376, -0.7447094321250916, 0.009509718045592308, 0.026668811216950417, -0.006007266230881214, 8.626583621662576e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018912315368652344, -0.7441644668579102, 0.009447336196899414, 210.0
319154, -0.015895744785666466, -0.7446819543838501, 0.009496364742517471, 0.02616216614842415, -0.00584088871255517, 7.744717004243284e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01897755265235901, -0.7438631057739258, 0.009331196546554565, 210.0
319164, -0.01578291691839695, -0.744701087474823, 0.009501674212515354, 0.026348913088440895, -0.00571757135912776, 0.00020380233763717115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01891779899597168, -0.7439613342285156, 0.00942036509513855, 205.0
319174, -0.015824854373931885, -0.7447087168693542, 0.009560455568134785, 0.025806104764342308, -0.0055421642027795315, 0.0005381995579227805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01867508888244629, -0.7441930770874023, 0.010024651885032654, 205.0
319184, -0.01588095724582672, -0.7446794509887695, 0.009528865106403828, 0.025378860533237457, -0.005431299097836018, 0.00022643108968622983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019041895866394043, -0.7439079284667969, 0.009307906031608582, 205.0
319194, -0.015956437215209007, -0.7446966171264648, 0.009497375227510929, 0.02488343045115471, -0.00569013599306345, 3.298889714642428e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018931686878204346, -0.7440195083618164, 0.0093604177236557, 205.0
319204, -0.01601577177643776, -0.744710385799408, 0.009484957903623581, 0.024546807631850243, -0.005928145255893469, -5.905325087951496e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018889814615249634, -0.7441091537475586, 0.00960935652256012, 205.0
319215, -0.01590052619576454, -0.7447062730789185, 0.009499046951532364, 0.02504578046500683, -0.0056459843181073666, 0.00017723601195029914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019208401441574097, -0.7440090179443359, 0.009159982204437256, 205.0
319224, -0.01591850258409977, -0.7446815967559814, 0.00953944493085146, 0.024642495438456535, -0.005385803524404764, 0.00039153292891569436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018436402082443237, -0.7441673278808594, 0.0101470947265625, 205.0
319234, -0.015932979062199593, -0.7446779608726501, 0.009515323676168919, 0.024464279413223267, -0.005345220677554607, 0.00022813041869085282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019123613834381104, -0.7440690994262695, 0.009260997176170349, 205.0
319244, -0.01599653996527195, -0.7446739077568054, 0.009518085978925228, 0.024104557931423187, -0.0054956828244030476, 0.0002852214383892715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018945753574371338, -0.7439537048339844, 0.009531021118164062, 205.0
319254, -0.016041306778788567, -0.7446637749671936, 0.00954991951584816, 0.023790186271071434, -0.005378853529691696, 0.0004162070981692523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018701523542404175, -0.7443313598632812, 0.010165378451347351, 205.0
319264, -0.015939414501190186, -0.744671642780304, 0.009546076878905296, 0.024146471172571182, -0.005212240852415562, 0.0003506187640596181, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019037693738937378, -0.743931770324707, 0.009406939148902893, 208.0
319274, -0.01596771739423275, -0.7446792721748352, 0.009568226523697376, 0.02385620027780533, -0.005038913805037737, 0.00044674158561974764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018942326307296753, -0.7439556121826172, 0.009266749024391174, 208.0
319284, -0.01597849652171135, -0.7446648478507996, 0.009580221958458424, 0.02354854717850685, -0.004846453201025724, 0.00045636118738912046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01901891827583313, -0.743830680847168, 0.009390592575073242, 208.0
319294, -0.016120314598083496, -0.7446531653404236, 0.0095878466963768, 0.022916309535503387, -0.00485639926046133, 0.000492727616801858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018832266330718994, -0.7441606521606445, 0.009723484516143799, 208.0
319304, -0.016169508919119835, -0.7446343302726746, 0.009560001082718372, 0.022480087354779243, -0.004928654059767723, 0.0002982484584208578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019084066152572632, -0.7439060211181641, 0.009180605411529541, 208.0
319314, -0.016240088269114494, -0.7446346879005432, 0.009512870572507381, 0.02177738957107067, -0.005301762837916613, 9.282990504289046e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01911693811416626, -0.7439813613891602, 0.00938311219215393, 208.0
319324, -0.016049673780798912, -0.7446619868278503, 0.009537073783576488, 0.022200416773557663, -0.005183056462556124, 4.196384907118045e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018801897764205933, -0.7440309524536133, 0.009875714778900146, 208.0
319334, -0.01608901657164097, -0.7446662783622742, 0.009550857357680798, 0.021815650165081024, -0.0050038849003612995, -5.5301447901001666e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01866653561592102, -0.7443151473999023, 0.009962573647499084, 208.0
319344, -0.016217442229390144, -0.7446366548538208, 0.009575093165040016, 0.02124258689582348, -0.004890564363449812, 0.00011424257536418736, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018681049346923828, -0.743992805480957, 0.010002374649047852, 208.0
319354, -0.016171066090464592, -0.7446590662002563, 0.009554337710142136, 0.021230412647128105, -0.00474148616194725, -0.00011259425082243979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019219189882278442, -0.7437267303466797, 0.008794590830802917, 208.0
319365, -0.016311554238200188, -0.744644284248352, 0.009543882682919502, 0.0206009391695261, -0.0047444370575249195, -0.00016764836618676782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018719762563705444, -0.7443037033081055, 0.010173380374908447, 206.0
319374, -0.016318203881382942, -0.7446126937866211, 0.009549694135785103, 0.020650943741202354, -0.004439147654920816, -9.485865302849561e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018606126308441162, -0.7440471649169922, 0.010074317455291748, 206.0
319384, -0.016356442123651505, -0.7445968985557556, 0.009567368775606155, 0.02044568955898285, -0.0044232443906366825, 9.855302778305486e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01900339126586914, -0.7438812255859375, 0.009415417909622192, 206.0
319394, -0.016397032886743546, -0.7445803284645081, 0.009538590908050537, 0.02028772607445717, -0.004295534919947386, -0.00011513198114698753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0190504789352417, -0.7439384460449219, 0.00919640064239502, 206.0
319404, -0.01642855629324913, -0.7445746660232544, 0.009552305564284325, 0.019993524998426437, -0.004216671921312809, -4.217915193294175e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018613994121551514, -0.7442235946655273, 0.010280922055244446, 206.0
319414, -0.016340306028723717, -0.7445799708366394, 0.009545920416712761, 0.020265378057956696, -0.004020672291517258, -1.5626334061380476e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01905745267868042, -0.7439556121826172, 0.009082973003387451, 206.0
319425, -0.016358057036995888, -0.7445762753486633, 0.009563002735376358, 0.0201407577842474, -0.004012152552604675, -1.991288263525348e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018961220979690552, -0.7438945770263672, 0.009262174367904663, 206.0
319434, -0.016405869275331497, -0.7445661425590515, 0.009585743770003319, 0.01979793794453144, -0.0038387642707675695, 9.996322660299484e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018744200468063354, -0.7440910339355469, 0.010114267468452454, 206.0
319444, -0.016436852514743805, -0.7445428371429443, 0.009542452171444893, 0.019647618755698204, -0.003695103107020259, -0.00019690986664500087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01900714635848999, -0.7439002990722656, 0.009006455540657043, 206.0
319454, -0.016353130340576172, -0.74456387758255, 0.009571936912834644, 0.01993439346551895, -0.0037139414343982935, -0.00013670144835487008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01864570379257202, -0.7441129684448242, 0.010124355554580688, 206.0
319464, -0.016379931941628456, -0.7445443272590637, 0.009539051912724972, 0.01986502856016159, -0.0036452654749155045, -0.0002513912331778556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01898193359375, -0.7439556121826172, 0.009152993559837341, 215.0
319474, -0.016408462077379227, -0.7445379495620728, 0.009538576938211918, 0.019555605947971344, -0.003548530861735344, -0.00012973390403203666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018999218940734863, -0.7440881729125977, 0.009653240442276001, 215.0
319484, -0.01644085720181465, -0.7445164918899536, 0.009576233103871346, 0.01927975006401539, -0.0033392016775906086, -4.0012098907027394e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01888984441757202, -0.7438936233520508, 0.009601369500160217, 215.0
319494, -0.016366098076105118, -0.7445306777954102, 0.009593915194272995, 0.019421225413680077, -0.0034628550056368113, -4.36072914453689e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018743425607681274, -0.7440948486328125, 0.009912550449371338, 215.0
319504, -0.016398081555962563, -0.7445257306098938, 0.00957408081740141, 0.01928013376891613, -0.0034806635230779648, -1.0047378054878209e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018676400184631348, -0.7441806793212891, 0.009911775588989258, 215.0
319514, -0.01644173450767994, -0.7445261478424072, 0.009519451297819614, 0.019209694117307663, -0.0034271241165697575, -8.969948248704895e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01896563172340393, -0.7440185546875, 0.009393945336341858, 215.0
319524, -0.016452519223093987, -0.7445226907730103, 0.00958613958209753, 0.01915109157562256, -0.0032651801593601704, 0.00036163729964755476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018571972846984863, -0.7442789077758789, 0.010168865323066711, 215.0
