timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, otX, otY, otZ, laserFront
1578183, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154729.59375, 151351.984375, 165171.234375, -0.04942566156387329, -0.9950160980224609, 0.006193481385707855, 121.0
1578193, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154738.46875, 151359.4375, 165169.203125, -0.04935944080352783, -0.9950370788574219, 0.00622086226940155, 121.0
1578203, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151355.703125, 165171.234375, -0.04941225051879883, -0.9949989318847656, 0.006230518221855164, 121.0
1578213, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154742.90625, 151358.21875, 165189.40625, -0.049365460872650146, -0.9949817657470703, 0.006218180060386658, 121.0
1578223, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151365.671875, 165174.234375, -0.049305617809295654, -0.9950447082519531, 0.006428942084312439, 121.0
1578233, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151354.46875, 165180.328125, -0.04946011304855347, -0.9950237274169922, 0.006195828318595886, 121.0
1578243, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154738.46875, 151354.46875, 165173.265625, -0.049356698989868164, -0.9950103759765625, 0.006214730441570282, 121.0
1578253, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151370.015625, 165185.359375, -0.049322307109832764, -0.9950046539306641, 0.006329335272312164, 121.0
1578263, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154729.59375, 151363.1875, 165184.859375, -0.04935342073440552, -0.9951133728027344, 0.006195031106472015, 109.0
1578273, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154730.953125, 151365.671875, 165186.828125, -0.04934293031692505, -0.9950695037841797, 0.0062792375683784485, 109.0
1578283, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154730.171875, 151361.921875, 165181.296875, -0.04936450719833374, -0.9950084686279297, 0.006143353879451752, 109.0
1578293, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154730.171875, 151355.09375, 165176.265625, -0.049460768699645996, -0.9949111938476562, 0.006449192762374878, 109.0
1578303, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151361.3125, 165179.28125, -0.0494232177734375, -0.9950370788574219, 0.0060745179653167725, 109.0
1578313, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151363.796875, 165185.359375, -0.04946404695510864, -0.9950885772705078, 0.006042204797267914, 109.0
1578323, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151363.1875, 165176.265625, -0.0494423508644104, -0.9950122833251953, 0.006053932011127472, 109.0
1578333, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151363.1875, 165176.265625, -0.04934823513031006, -0.9950160980224609, 0.0065796151757240295, 109.0
1578343, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.109375, 151364.40625, 165173.75, -0.04940199851989746, -0.9950752258300781, 0.006099320948123932, 109.0
1578353, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151356.34375, 165176.765625, -0.0494234561920166, -0.9950141906738281, 0.006400510668754578, 109.0
1578363, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151358.1875, 165173.75, -0.04941892623901367, -0.9950294494628906, 0.00618281215429306, 119.0
1578373, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154729.015625, 151366.28125, 165178.78125, -0.04945260286331177, -0.9951152801513672, 0.006261579692363739, 119.0
1578383, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154731.515625, 151365.671875, 165183.328125, -0.0493733286857605, -0.9950180053710938, 0.006201431155204773, 119.0
1578393, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.03125, 151368.15625, 165169.203125, -0.04942584037780762, -0.9950504302978516, 0.006132937967777252, 119.0
1578403, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154729.59375, 151359.4375, 165180.8125, -0.049436330795288086, -0.9950428009033203, 0.006309635937213898, 119.0
1578413, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151371.25, 165186.328125, -0.049395859241485596, -0.9950408935546875, 0.006332196295261383, 119.0
1578423, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.03125, 151366.28125, 165179.28125, -0.04941040277481079, -0.9950084686279297, 0.0063113197684288025, 119.0
1578433, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151366.90625, 165178.78125, -0.049292564392089844, -0.9950275421142578, 0.006305716931819916, 119.0
1578443, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.109375, 151369.390625, 165173.75, -0.049367427825927734, -0.9950656890869141, 0.0062966421246528625, 119.0
1578453, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154727.65625, 151356.953125, 165175.78125, -0.049467504024505615, -0.9950542449951172, 0.005764693021774292, 119.0
1578463, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154740.96875, 151361.921875, 165185.84375, -0.049489736557006836, -0.9950828552246094, 0.006439521908760071, 110.0
1578473, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.890625, 151373.125, 165185.359375, -0.049304842948913574, -0.9950237274169922, 0.006175592541694641, 110.0
1578483, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151361.921875, 165183.8125, -0.04939103126525879, -0.9950084686279297, 0.006317161023616791, 110.0
1578493, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151362.546875, 165180.8125, -0.04937279224395752, -0.9949398040771484, 0.006289869546890259, 110.0
1578503, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151368.765625, 165185.84375, -0.049365103244781494, -0.9950599670410156, 0.00643543154001236, 110.0
1578513, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151370.0, 165185.84375, -0.04939478635787964, -0.9950370788574219, 0.006437294185161591, 110.0
1578523, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154735.953125, 151365.671875, 165175.78125, -0.04940277338027954, -0.9950904846191406, 0.006184928119182587, 110.0
1578533, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.6875, 151370.640625, 165173.75, -0.04929959774017334, -0.9950847625732422, 0.006438322365283966, 110.0
1578543, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.609375, 151365.03125, 165180.328125, -0.049409449100494385, -0.9949855804443359, 0.006284654140472412, 110.0
1578553, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151364.40625, 165177.8125, -0.0494343638420105, -0.9950637817382812, 0.006207004189491272, 110.0
1578563, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.890625, 151360.0625, 165175.78125, -0.04933524131774902, -0.9950618743896484, 0.006432130932807922, 120.0
1578573, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.890625, 151360.0625, 165175.78125, -0.049191832542419434, -0.9950599670410156, 0.007064297795295715, 120.0
1578583, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151376.21875, 165185.359375, -0.04946357011795044, -0.9950675964355469, 0.006040208041667938, 120.0
1578593, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151369.390625, 165176.765625, -0.04942065477371216, -0.9950218200683594, 0.00637296587228775, 120.0
1578603, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154742.109375, 151365.03125, 165184.859375, -0.04942893981933594, -0.9950942993164062, 0.0062249526381492615, 120.0
1578613, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151363.15625, 165181.296875, -0.049138009548187256, -0.9949855804443359, 0.0070789530873298645, 120.0
1578623, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.03125, 151371.25, 165178.78125, -0.0494120717048645, -0.9950275421142578, 0.006037168204784393, 120.0
1578633, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154735.953125, 151372.5, 165183.328125, -0.049433112144470215, -0.9950275421142578, 0.006321646273136139, 120.0
1578643, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.03125, 151371.25, 165175.78125, -0.04935407638549805, -0.9951114654541016, 0.006310902535915375, 120.0
1578653, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151374.359375, 165183.328125, -0.04943549633026123, -0.9950046539306641, 0.006317205727100372, 120.0
1578663, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.609375, 151366.28125, 165178.296875, -0.04944789409637451, -0.99505615234375, 0.006213188171386719, 109.0
1578673, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154741.546875, 151364.40625, 165179.28125, -0.04945957660675049, -0.9950542449951172, 0.00614503026008606, 109.0
1578683, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151364.40625, 165179.28125, -0.04938226938247681, -0.9950141906738281, 0.006431370973587036, 109.0
1578693, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151373.125, 165192.421875, -0.04939645528793335, -0.9950904846191406, 0.006231233477592468, 109.0
1578703, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154744.046875, 151371.875, 165176.765625, -0.04937267303466797, -0.9949817657470703, 0.006309151649475098, 109.0
1578713, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151367.515625, 165166.6875, -0.04941517114639282, -0.9951095581054688, 0.006373926997184753, 109.0
1578723, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154731.515625, 151371.875, 165179.28125, -0.04936063289642334, -0.9950084686279297, 0.00610794872045517, 109.0
1578733, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151368.765625, 165183.328125, -0.04939842224121094, -0.995086669921875, 0.00635664165019989, 109.0
1578743, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151371.25, 165176.765625, -0.04950380325317383, -0.9949569702148438, 0.005829185247421265, 109.0
1578753, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151364.40625, 165182.84375, -0.049492061138153076, -0.9950981140136719, 0.006188429892063141, 109.0
1578763, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154740.96875, 151371.25, 165184.3125, -0.04940158128738403, -0.9950485229492188, 0.00633905827999115, 120.0
1578773, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154735.953125, 151371.25, 165178.78125, -0.04937565326690674, -0.9950351715087891, 0.006454132497310638, 120.0
1578783, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154733.453125, 151373.734375, 165193.390625, -0.04938763380050659, -0.9949932098388672, 0.006167061626911163, 120.0
1578793, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151380.578125, 165185.84375, -0.049501121044158936, -0.9950790405273438, 0.006190337240695953, 120.0
1578803, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151380.578125, 165185.84375, -0.049378395080566406, -0.9950599670410156, 0.006088614463806152, 120.0
1578813, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151380.578125, 165183.8125, -0.049380362033843994, -0.9950504302978516, 0.006221942603588104, 120.0
1578823, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.109375, 151371.875, 165186.328125, -0.049378931522369385, -0.994903564453125, 0.006289653480052948, 120.0
1578833, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151378.703125, 165184.3125, -0.049378931522369385, -0.9950580596923828, 0.00638899952173233, 120.0
1578843, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151380.578125, 165181.296875, -0.049180567264556885, -0.9950046539306641, 0.007072947919368744, 120.0
1578853, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151372.484375, 165174.734375, -0.04947882890701294, -0.9949893951416016, 0.006328649818897247, 120.0
1578863, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154727.65625, 151378.703125, 165176.265625, -0.04932600259780884, -0.9949798583984375, 0.00619024783372879, 113.0
1578873, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.03125, 151369.390625, 165178.78125, -0.049407005310058594, -0.9950141906738281, 0.006276950240135193, 113.0
1578883, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.109375, 151373.734375, 165184.3125, -0.04941821098327637, -0.9949970245361328, 0.006093122065067291, 113.0
1578893, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151368.15625, 165185.84375, -0.04937463998794556, -0.9950313568115234, 0.006193876266479492, 113.0
1578903, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.671875, 151379.9375, 165183.8125, -0.049301743507385254, -0.995025634765625, 0.006384305655956268, 113.0
1578913, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154729.59375, 151365.03125, 165184.3125, -0.04944920539855957, -0.9950389862060547, 0.0061384886503219604, 113.0
1578923, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154740.96875, 151373.734375, 165183.8125, -0.049368083477020264, -0.9950428009033203, 0.006245829164981842, 113.0
1578933, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151369.390625, 165186.828125, -0.04941517114639282, -0.9950485229492188, 0.006251677870750427, 113.0
1578943, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154740.96875, 151378.09375, 165186.828125, -0.04919379949569702, -0.9950027465820312, 0.007260896265506744, 113.0
1578953, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151369.390625, 165190.875, -0.04948502779006958, -0.9950180053710938, 0.005826443433761597, 113.0
1578963, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154725.15625, 151371.875, 165186.328125, -0.04935812950134277, -0.9949893951416016, 0.006103388965129852, 117.0
1578973, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154735.171875, 151367.515625, 165184.3125, -0.04941052198410034, -0.9950141906738281, 0.006218418478965759, 117.0
1578983, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154738.46875, 151371.875, 165185.84375, -0.049349308013916016, -0.994964599609375, 0.006456926465034485, 117.0
1578993, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154725.15625, 151373.734375, 165186.828125, -0.04934507608413696, -0.9949703216552734, 0.006387047469615936, 117.0
1579003, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154723.234375, 151374.359375, 165183.8125, -0.04947245121002197, -0.9950218200683594, 0.006158418953418732, 117.0
1579013, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154730.171875, 151374.359375, 165186.328125, -0.049390316009521484, -0.9950180053710938, 0.0060590580105781555, 117.0
1579023, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.03125, 151379.328125, 165184.859375, -0.04939675331115723, -0.9949836730957031, 0.006314411759376526, 117.0
1579033, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151370.0, 165180.25, -0.049307405948638916, -0.9951190948486328, 0.00618290901184082, 117.0
1579043, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151370.0, 165180.25, -0.04938030242919922, -0.9950332641601562, 0.00639449805021286, 117.0
1579053, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154727.65625, 151378.703125, 165181.796875, -0.04940080642700195, -0.9949722290039062, 0.006206177175045013, 117.0
1579063, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151381.1875, 165181.296875, -0.04930830001831055, -0.9950447082519531, 0.006594046950340271, 108.0
1579073, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151376.84375, 165181.296875, -0.04923325777053833, -0.9950656890869141, 0.006963394582271576, 108.0
1579083, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154744.046875, 151374.96875, 165186.328125, -0.04951465129852295, -0.9950180053710938, 0.006175689399242401, 108.0
1579093, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154746.546875, 151377.453125, 165184.3125, -0.04932218790054321, -0.9950523376464844, 0.006021447479724884, 108.0
1579103, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154727.65625, 151376.21875, 165186.828125, -0.04939925670623779, -0.9950790405273438, 0.006269268691539764, 108.0
1579113, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154730.171875, 151371.875, 165186.828125, -0.04928654432296753, -0.9950466156005859, 0.006569162011146545, 108.0
1579123, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154738.46875, 151374.96875, 165186.328125, -0.04945856332778931, -0.9950313568115234, 0.005901224911212921, 108.0
1579133, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151368.75, 165187.875, -0.04943150281906128, -0.9950313568115234, 0.006163612008094788, 108.0
1579143, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151377.453125, 165181.296875, -0.04948687553405762, -0.995086669921875, 0.006271332502365112, 108.0
1579153, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154730.171875, 151380.578125, 165179.28125, -0.04942518472671509, -0.9950466156005859, 0.006157174706459045, 108.0
1579163, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151378.703125, 165181.796875, -0.04936385154724121, -0.9950332641601562, 0.006318114697933197, 116.0
1579173, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154735.953125, 151376.84375, 165188.84375, -0.04944509267807007, -0.9950485229492188, 0.00624065101146698, 116.0
1579183, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154725.734375, 151378.703125, 165182.28125, -0.04938220977783203, -0.9950447082519531, 0.006303124129772186, 116.0
1579193, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.609375, 151381.8125, 165179.765625, -0.04919368028640747, -0.9950103759765625, 0.007124036550521851, 116.0
1579203, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151374.359375, 165191.359375, -0.04940730333328247, -0.9949760437011719, 0.005975067615509033, 116.0
1579213, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151373.734375, 165176.265625, -0.04936385154724121, -0.9950199127197266, 0.006218515336513519, 116.0
1579223, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.03125, 151368.125, 165186.828125, -0.04947865009307861, -0.9950618743896484, 0.006212405860424042, 116.0
1579233, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.109375, 151370.0, 165188.359375, -0.049432337284088135, -0.9950180053710938, 0.006313733756542206, 116.0
1579243, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154728.234375, 151379.9375, 165186.828125, -0.04934769868850708, -0.9950218200683594, 0.006263963878154755, 116.0
1579253, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154740.96875, 151375.609375, 165191.359375, -0.049407362937927246, -0.9950141906738281, 0.0062804073095321655, 116.0
1579263, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151376.84375, 165189.34375, -0.04939788579940796, -0.9949932098388672, 0.005901426076889038, 112.0
1579273, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154744.046875, 151376.21875, 165179.28125, -0.049479663372039795, -0.995025634765625, 0.006227217614650726, 112.0
1579283, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154744.046875, 151376.21875, 165179.28125, -0.049412429332733154, -0.9950542449951172, 0.006294257938861847, 112.0
1579293, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154727.65625, 151378.0625, 165181.296875, -0.04939812421798706, -0.9951152801513672, 0.006054967641830444, 112.0
1579303, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154729.59375, 151379.9375, 165181.796875, -0.04935884475708008, -0.9951210021972656, 0.006367787718772888, 112.0
1579313, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151386.78125, 165197.9375, -0.049123406410217285, -0.9949207305908203, 0.006903059780597687, 112.0
1579323, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.03125, 151384.296875, 165188.359375, -0.04947805404663086, -0.9950351715087891, 0.006116174161434174, 112.0
1579333, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154735.390625, 151381.1875, 165186.828125, -0.04934912919998169, -0.99505615234375, 0.006364248692989349, 112.0
1579343, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151378.0625, 165187.3125, -0.04946655035018921, -0.9950466156005859, 0.005894139409065247, 112.0
1579353, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151382.421875, 165186.828125, -0.049396514892578125, -0.9949932098388672, 0.006204292178153992, 112.0
1579363, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154730.171875, 151386.15625, 165188.84375, -0.049446821212768555, -0.9950828552246094, 0.00615362823009491, 118.0
1579373, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.671875, 151375.578125, 165186.328125, -0.04929673671722412, -0.9950504302978516, 0.00614369660615921, 118.0
1579383, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154735.171875, 151382.421875, 165179.28125, -0.04933410882949829, -0.9950103759765625, 0.00652100145816803, 118.0
1579393, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.671875, 151379.328125, 165189.828125, -0.0494043231010437, -0.9950904846191406, 0.0060140639543533325, 118.0
1579403, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154730.171875, 151379.328125, 165183.8125, -0.04939234256744385, -0.9949893951416016, 0.006104238331317902, 118.0
1579413, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154725.734375, 151381.1875, 165191.359375, -0.04946553707122803, -0.9951190948486328, 0.00631357729434967, 118.0
1579423, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151381.8125, 165193.890625, -0.04939764738082886, -0.9950122833251953, 0.006208211183547974, 118.0
1579433, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151377.453125, 165180.25, -0.04935812950134277, -0.9951190948486328, 0.00608479231595993, 118.0
1579443, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154727.65625, 151379.9375, 165184.3125, -0.049515485763549805, -0.9950351715087891, 0.0065149664878845215, 118.0
1579453, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.6875, 151381.1875, 165188.84375, -0.04929935932159424, -0.9950675964355469, 0.006394796073436737, 118.0
1579463, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.6875, 151383.671875, 165193.390625, -0.04935288429260254, -0.9950237274169922, 0.006081737577915192, 109.0
1579473, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154741.546875, 151381.8125, 165189.34375, -0.04941588640213013, -0.9949970245361328, 0.006250135600566864, 109.0
1579483, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.109375, 151385.515625, 165193.390625, -0.04922592639923096, -0.9950180053710938, 0.007329083979129791, 109.0
1579493, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.671875, 151377.453125, 165186.828125, -0.04946315288543701, -0.9950542449951172, 0.006059713661670685, 109.0
1579503, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.03125, 151379.9375, 165176.265625, -0.049390435218811035, -0.995025634765625, 0.006140656769275665, 109.0
1579513, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151383.671875, 165190.875, -0.049410998821258545, -0.9951286315917969, 0.006285622715950012, 109.0
1579523, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151383.671875, 165190.875, -0.04944181442260742, -0.9950199127197266, 0.006132654845714569, 109.0
1579533, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154732.09375, 151389.265625, 165189.34375, -0.049626708030700684, -0.9949588775634766, 0.005745887756347656, 109.0
1579543, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154738.25, 151384.296875, 165184.796875, -0.04934138059616089, -0.9950656890869141, 0.00626005232334137, 109.0
1579553, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151375.578125, 165193.890625, -0.049200475215911865, -0.9949607849121094, 0.00712171196937561, 109.0
1579563, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154734.59375, 151379.9375, 165185.84375, -0.049430251121520996, -0.9950275421142578, 0.006195835769176483, 118.0
1579573, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154736.53125, 151387.390625, 165191.859375, -0.04946023225784302, -0.9950618743896484, 0.0060723647475242615, 118.0
1579583, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154739.03125, 151386.15625, 165186.828125, -0.04946339130401611, -0.9950656890869141, 0.006199643015861511, 118.0
1579593, 0.0, 0.0, 62.83808135986328, 0.0, 0.0, 0.49285888671875, 154737.6875, 151386.15625, 165181.296875, -0.04940986633300781, -0.9950714111328125, 0.006235226988792419, 118.0
