timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, laserFront
430545, -0.09429089725017548, -1.7945046424865723, -0.0033756643533706665, -1.5862469673156738, 0.031650420278310776, -0.024267053231596947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
430554, -0.09497272223234177, -1.79473078250885, -0.00330970692448318, -1.2428590059280396, 0.00463658943772316, -0.015205802395939827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07842695713043213, -1.7947101593017578, -0.003145519644021988, 184.0
430564, -0.09299551695585251, -1.7948561906814575, -0.003171572694554925, -0.8098628520965576, -0.00384986842982471, -0.01193027663975954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07844078540802002, -1.7948036193847656, -0.0028179846704006195, 185.0
430574, -0.08625102043151855, -1.7949298620224, -0.0032491544261574745, -0.36475908756256104, -0.005193512886762619, -0.017886843532323837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07839643955230713, -1.7947959899902344, -0.0031667836010456085, 185.0
430584, -0.0836014524102211, -1.7949438095092773, -0.003357154317200184, -0.20184758305549622, -0.0046032327227294445, -0.021626941859722137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07843780517578125, -1.7948055267333984, -0.002872936427593231, 185.0
430595, -0.0837884247303009, -1.7949920892715454, -0.0035670786164700985, -0.16189156472682953, -0.004789243917912245, -0.02280370332300663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07845437526702881, -1.7948589324951172, -0.0031503811478614807, 185.0
430604, -0.08223111927509308, -1.7949769496917725, -0.003683665534481406, -0.10036153346300125, -0.004238847643136978, -0.023311803117394447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07845818996429443, -1.7948322296142578, -0.0030108802020549774, 185.0
430614, -0.08122879266738892, -1.7950377464294434, -0.0038456576876342297, -0.06510157138109207, -0.004533760715276003, -0.02342771738767624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07858467102050781, -1.795166015625, -0.0034670159220695496, 185.0
430624, -0.08052725344896317, -1.7949520349502563, -0.003882372984662652, -0.043508294969797134, -0.002636341378092766, -0.02192753739655018, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07842457294464111, -1.7947235107421875, -0.0029247328639030457, 185.0
430634, -0.07994595170021057, -1.794927954673767, -0.003884756239131093, -0.02843303047120571, -0.002013467950746417, -0.01977437548339367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07848680019378662, -1.794769287109375, -0.003012053668498993, 185.0
430644, -0.07959206402301788, -1.794912338256836, -0.003847754094749689, -0.01959877833724022, -0.0015006967587396502, -0.017272479832172394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07846498489379883, -1.794769287109375, -0.0029402337968349457, 185.0
430654, -0.07955759018659592, -1.7948983907699585, -0.003939266782253981, -0.016578229144215584, -0.0011814347235485911, -0.016467485576868057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07848858833312988, -1.794708251953125, -0.003168463706970215, 185.0
430664, -0.07928556948900223, -1.794877529144287, -0.0038857273757457733, -0.011243419721722603, -0.0008699491154402494, -0.014622524380683899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07844138145446777, -1.794830322265625, -0.0029146969318389893, 184.0
