timeTick, laserFront
103568, 118.0
103578, 118.0
103588, 118.0
103598, 118.0
103608, 118.0
103618, 118.0
103628, 118.0
103638, 118.0
103649, 118.0
103658, 134.0
103668, 134.0
103678, 134.0
103688, 134.0
103698, 134.0
103708, 134.0
103718, 134.0
103728, 134.0
103738, 134.0
103748, 134.0
103758, 121.0
103768, 121.0
103778, 121.0
103788, 121.0
103798, 121.0
103808, 121.0
103818, 121.0
103828, 121.0
103838, 121.0
103848, 121.0
103858, 137.0
103868, 137.0
103878, 137.0
103888, 137.0
103898, 137.0
103908, 137.0
103918, 137.0
103928, 137.0
103938, 137.0
103949, 137.0
103958, 117.0
103968, 117.0
103978, 117.0
103988, 117.0
103999, 117.0
104009, 117.0
104018, 117.0
104028, 117.0
104038, 117.0
104048, 117.0
104059, 136.0
104068, 136.0
104078, 136.0
104089, 136.0
104098, 136.0
104108, 136.0
104118, 136.0
104128, 136.0
104138, 136.0
104149, 136.0
104158, 120.0
104168, 120.0
104178, 120.0
104188, 120.0
104198, 120.0
104208, 120.0
104218, 120.0
104228, 120.0
104238, 120.0
104248, 120.0
104258, 137.0
104268, 137.0
104278, 137.0
104288, 137.0
104298, 137.0
104308, 137.0
104318, 137.0
104328, 137.0
104338, 137.0
104349, 137.0
104358, 117.0
104368, 117.0
104378, 117.0
104388, 117.0
104399, 117.0
104408, 117.0
104418, 117.0
104428, 117.0
104438, 117.0
104449, 117.0
104458, 132.0
104468, 132.0
104478, 132.0
104488, 132.0
104499, 132.0
104508, 132.0
104518, 132.0
104528, 132.0
104538, 132.0
104548, 132.0
104558, 119.0
104568, 119.0
104578, 119.0
104588, 119.0
104599, 119.0
104608, 119.0
104618, 119.0
104628, 119.0
104638, 119.0
104649, 119.0
104658, 136.0
104668, 136.0
104678, 136.0
104688, 136.0
104698, 136.0
104708, 136.0
104718, 136.0
104728, 136.0
104738, 136.0
104748, 136.0
104758, 118.0
104768, 118.0
104778, 118.0
104788, 118.0
104798, 118.0
104808, 118.0
104818, 118.0
104828, 118.0
104838, 118.0
104848, 118.0
104858, 136.0
104868, 136.0
104878, 136.0
104888, 136.0
104898, 136.0
104908, 136.0
104918, 136.0
104928, 136.0
104938, 136.0
104949, 136.0
104958, 120.0
104968, 120.0
104978, 120.0
104988, 120.0
104998, 120.0
105008, 120.0
105018, 120.0
105028, 120.0
105038, 120.0
105048, 120.0
105058, 135.0
105068, 135.0
105078, 135.0
105088, 135.0
105098, 135.0
105108, 135.0
105118, 135.0
105128, 135.0
105138, 135.0
105149, 135.0
105158, 121.0
105168, 121.0
105178, 121.0
105188, 121.0
105199, 121.0
105208, 121.0
105218, 121.0
105228, 121.0
105238, 121.0
105249, 121.0
105258, 136.0
105268, 136.0
105278, 136.0
105288, 136.0
105299, 136.0
105308, 136.0
105318, 136.0
105328, 136.0
105338, 136.0
105348, 136.0
105358, 120.0
105368, 120.0
105378, 120.0
105388, 120.0
105398, 120.0
105408, 120.0
105418, 120.0
105428, 120.0
105438, 120.0
105448, 120.0
105458, 141.0
105468, 141.0
105478, 141.0
105488, 141.0
105498, 141.0
105508, 141.0
105518, 141.0
105528, 141.0
105538, 141.0
105548, 141.0
105558, 121.0
105568, 121.0
105578, 121.0
105588, 121.0
105598, 121.0
105608, 121.0
105618, 121.0
105628, 121.0
105638, 121.0
105648, 121.0
105658, 137.0
105668, 137.0
105678, 137.0
105688, 137.0
105699, 137.0
105708, 137.0
105718, 137.0
105729, 137.0
105738, 137.0
105748, 137.0
105758, 119.0
105768, 119.0
105778, 119.0
105788, 119.0
105799, 119.0
105808, 119.0
105818, 119.0
105828, 119.0
105838, 119.0
105848, 119.0
105858, 136.0
105868, 136.0
105878, 136.0
105888, 136.0
105898, 136.0
105908, 136.0
105918, 136.0
105928, 136.0
105938, 136.0
105948, 136.0
105958, 116.0
105968, 116.0
105979, 116.0
105988, 116.0
105998, 116.0
106008, 116.0
106018, 116.0
106028, 116.0
106038, 116.0
106048, 116.0
106058, 133.0
106068, 133.0
106078, 133.0
106089, 133.0
106098, 133.0
106108, 133.0
106118, 133.0
106128, 133.0
106139, 133.0
106148, 133.0
106158, 120.0
106168, 120.0
106179, 120.0
106188, 120.0
106198, 120.0
106208, 120.0
106218, 120.0
106228, 120.0
106239, 120.0
106248, 120.0
106258, 135.0
106268, 135.0
106278, 135.0
106288, 135.0
106298, 135.0
106308, 135.0
106318, 135.0
106328, 135.0
106339, 135.0
106348, 135.0
106358, 119.0
106368, 119.0
106378, 119.0
106388, 119.0
106398, 119.0
106408, 119.0
106418, 119.0
106428, 119.0
106439, 119.0
106448, 119.0
106458, 136.0
106468, 136.0
106478, 136.0
106488, 136.0
106498, 136.0
106508, 136.0
106518, 136.0
106528, 136.0
106538, 136.0
106548, 136.0
106558, 119.0
106568, 119.0
106578, 119.0
106588, 119.0
106598, 119.0
106608, 119.0
106618, 119.0
106628, 119.0
106638, 119.0
106648, 119.0
106658, 135.0
106668, 135.0
106678, 135.0
106688, 135.0
106698, 135.0
106708, 135.0
106718, 135.0
106728, 135.0
106738, 135.0
106748, 135.0
106758, 119.0
106768, 119.0
106779, 119.0
106789, 119.0
106798, 119.0
106808, 119.0
106818, 119.0
106828, 119.0
106839, 119.0
106848, 119.0
106858, 137.0
106868, 137.0
106878, 137.0
106889, 137.0
106898, 137.0
106908, 137.0
106918, 137.0
106928, 137.0
106939, 137.0
106948, 137.0
106958, 120.0
106968, 120.0
106978, 120.0
106988, 120.0
106998, 120.0
107008, 120.0
107018, 120.0
107028, 120.0
107039, 120.0
107048, 120.0
107058, 134.0
107068, 134.0
107078, 134.0
107088, 134.0
107098, 134.0
107108, 134.0
107118, 134.0
107129, 134.0
107138, 134.0
107148, 134.0
107158, 122.0
107168, 122.0
107178, 122.0
107188, 122.0
107198, 122.0
107208, 122.0
107218, 122.0
107229, 122.0
107238, 122.0
107248, 122.0
107258, 135.0
107268, 135.0
107279, 135.0
107288, 135.0
107298, 135.0
107308, 135.0
107318, 135.0
107329, 135.0
107338, 135.0
107348, 135.0
107358, 120.0
107368, 120.0
107379, 120.0
107388, 120.0
107398, 120.0
107408, 120.0
107418, 120.0
107429, 120.0
107439, 120.0
107448, 120.0
107458, 136.0
107468, 136.0
107478, 136.0
107488, 136.0
107498, 136.0
107508, 136.0
107518, 136.0
107528, 136.0
107539, 136.0
107548, 136.0
107558, 119.0
107568, 119.0
107578, 119.0
107588, 119.0
107598, 119.0
107608, 119.0
107618, 119.0
107628, 119.0
107639, 119.0
107648, 119.0
107658, 136.0
107668, 136.0
107678, 136.0
107688, 136.0
107698, 136.0
107708, 136.0
107718, 136.0
107728, 136.0
107738, 136.0
107748, 136.0
107758, 121.0
107768, 121.0
107778, 121.0
107788, 121.0
107798, 121.0
107808, 121.0
107818, 121.0
107828, 121.0
107838, 121.0
107848, 121.0
107858, 135.0
107868, 135.0
107879, 135.0
107888, 135.0
107898, 135.0
107908, 135.0
107918, 135.0
107929, 135.0
107938, 135.0
107948, 135.0
107958, 118.0
107968, 118.0
107979, 118.0
107988, 118.0
107998, 118.0
108008, 118.0
108018, 118.0
108029, 118.0
108038, 118.0
108048, 118.0
108058, 137.0
108068, 137.0
108079, 137.0
108088, 137.0
108098, 137.0
108108, 137.0
108118, 137.0
108129, 137.0
108138, 137.0
108148, 137.0
108158, 122.0
108168, 122.0
108179, 122.0
108188, 122.0
108198, 122.0
108208, 122.0
108218, 122.0
108228, 122.0
108238, 122.0
108248, 122.0
108258, 136.0
108268, 136.0
108278, 136.0
108288, 136.0
108298, 136.0
108308, 136.0
108319, 136.0
108328, 136.0
108338, 136.0
108348, 136.0
108358, 119.0
108369, 119.0
108378, 119.0
108388, 119.0
108398, 119.0
108408, 119.0
108418, 119.0
108428, 119.0
108438, 119.0
108448, 119.0
108458, 134.0
108468, 134.0
108478, 134.0
108488, 134.0
108498, 134.0
108508, 134.0
108518, 134.0
108528, 134.0
108538, 134.0
108548, 134.0
108558, 117.0
108568, 117.0
108579, 117.0
108588, 117.0
108598, 117.0
108608, 117.0
108619, 117.0
108629, 117.0
108638, 117.0
108648, 117.0
108658, 136.0
108668, 136.0
108678, 136.0
108688, 136.0
108698, 136.0
108708, 136.0
108719, 136.0
108729, 136.0
108738, 136.0
108748, 136.0
108758, 122.0
108768, 122.0
108779, 122.0
108788, 122.0
108798, 122.0
108808, 122.0
108818, 122.0
108828, 122.0
108838, 122.0
108848, 122.0
108858, 136.0
108868, 136.0
108878, 136.0
108888, 136.0
108898, 136.0
108908, 136.0
108918, 136.0
108928, 136.0
108938, 136.0
108948, 136.0
108958, 117.0
108968, 117.0
108978, 117.0
108988, 117.0
108998, 117.0
109008, 117.0
109019, 117.0
109028, 117.0
109038, 117.0
109048, 117.0
109058, 136.0
109068, 136.0
109078, 136.0
109088, 136.0
109098, 136.0
109108, 136.0
109119, 136.0
109128, 136.0
109138, 136.0
109148, 136.0
109158, 117.0
109169, 117.0
109179, 117.0
109188, 117.0
109198, 117.0
109208, 117.0
109218, 117.0
109228, 117.0
109238, 117.0
109248, 117.0
109258, 137.0
109268, 137.0
109279, 137.0
109288, 137.0
109298, 137.0
109308, 137.0
109318, 137.0
109329, 137.0
109338, 137.0
109348, 137.0
109358, 137.0
109369, 137.0
109378, 137.0
109388, 137.0
109398, 137.0
109408, 137.0
109418, 137.0
109428, 137.0
109438, 137.0
109448, 137.0
109458, 120.0
109468, 120.0
109478, 120.0
109488, 120.0
109498, 120.0
109508, 120.0
109519, 120.0
109528, 120.0
109538, 120.0
109548, 120.0
109558, 137.0
109569, 137.0
109578, 137.0
109588, 137.0
109598, 137.0
109608, 137.0
109618, 137.0
109628, 137.0
109638, 137.0
109648, 137.0
109658, 124.0
109669, 124.0
109678, 124.0
109688, 124.0
109698, 124.0
109708, 124.0
109719, 124.0
109728, 124.0
109738, 124.0
109748, 124.0
109758, 140.0
109769, 140.0
109778, 140.0
109788, 140.0
109798, 140.0
109808, 140.0
109819, 140.0
109828, 140.0
109838, 140.0
109848, 140.0
109858, 123.0
109869, 123.0
109878, 123.0
109888, 123.0
109898, 123.0
109908, 123.0
109919, 123.0
109928, 123.0
109938, 123.0
109948, 123.0
109958, 138.0
109968, 138.0
109978, 138.0
109988, 138.0
109998, 138.0
110008, 138.0
110018, 138.0
110028, 138.0
110038, 138.0
110048, 138.0
110058, 125.0
110068, 125.0
110078, 125.0
110088, 125.0
110098, 125.0
110108, 125.0
110118, 125.0
110128, 125.0
110138, 125.0
110148, 125.0
110158, 140.0
110168, 140.0
110178, 140.0
110188, 140.0
110198, 140.0
110208, 140.0
110219, 140.0
110228, 140.0
110238, 140.0
110248, 140.0
110259, 129.0
110268, 129.0
110278, 129.0
110288, 129.0
110298, 129.0
110308, 129.0
110318, 129.0
110328, 129.0
110338, 129.0
110348, 129.0
110358, 126.0
110369, 126.0
110378, 126.0
110388, 126.0
110398, 126.0
110408, 126.0
110419, 126.0
110428, 126.0
110438, 126.0
110448, 126.0
110458, 143.0
110469, 143.0
110478, 143.0
110488, 143.0
110498, 143.0
110509, 143.0
110519, 143.0
110528, 143.0
110538, 143.0
110548, 143.0
110558, 129.0
110568, 129.0
110578, 129.0
110588, 129.0
110598, 129.0
110608, 129.0
110618, 129.0
110628, 129.0
110638, 129.0
110648, 129.0
110658, 128.0
110668, 128.0
110678, 128.0
110688, 128.0
110699, 128.0
110708, 128.0
110718, 128.0
110728, 128.0
110738, 128.0
110748, 128.0
110759, 132.0
110768, 132.0
110778, 132.0
110788, 132.0
110798, 132.0
110809, 132.0
110818, 132.0
110828, 132.0
110838, 132.0
110848, 132.0
110858, 137.0
110868, 137.0
110878, 137.0
110888, 137.0
110898, 137.0
110909, 137.0
110918, 137.0
110928, 137.0
110938, 137.0
110948, 137.0
110959, 142.0
110968, 142.0
110978, 142.0
110988, 142.0
110998, 142.0
111008, 142.0
111018, 142.0
111028, 142.0
111038, 142.0
111048, 142.0
111058, 124.0
111068, 124.0
111078, 124.0
111088, 124.0
111098, 124.0
111109, 124.0
111118, 124.0
111128, 124.0
111138, 124.0
111148, 124.0
111158, 107.0
111168, 107.0
111178, 107.0
111188, 107.0
111198, 107.0
111208, 107.0
111218, 107.0
111228, 107.0
111238, 107.0
111248, 107.0
111258, 113.0
111268, 113.0
111278, 113.0
111288, 113.0
111298, 113.0
111308, 113.0
111318, 113.0
111328, 113.0
111338, 113.0
111348, 113.0
111359, 107.0
111368, 107.0
111378, 107.0
111388, 107.0
111398, 107.0
111408, 107.0
111418, 107.0
111428, 107.0
111438, 107.0
111448, 107.0
111459, 106.0
111468, 106.0
111478, 106.0
111488, 106.0
111498, 106.0
111508, 106.0
111518, 106.0
111528, 106.0
111538, 106.0
111548, 106.0
111559, 116.0
111568, 116.0
111578, 116.0
111588, 116.0
111598, 116.0
111609, 116.0
111618, 116.0
111628, 116.0
111638, 116.0
111649, 116.0
111658, 107.0
111668, 107.0
111678, 107.0
111688, 107.0
111698, 107.0
111709, 107.0
111718, 107.0
111728, 107.0
111738, 107.0
111748, 107.0
111758, 108.0
111768, 108.0
111778, 108.0
111788, 108.0
111798, 108.0
111808, 108.0
111818, 108.0
111828, 108.0
111838, 108.0
111849, 108.0
111859, 110.0
111868, 110.0
111878, 110.0
111888, 110.0
111899, 110.0
111909, 110.0
111918, 110.0
111928, 110.0
111938, 110.0
111949, 110.0
111958, 102.0
111968, 102.0
111978, 102.0
111988, 102.0
111998, 102.0
112009, 102.0
112018, 102.0
112028, 102.0
112038, 102.0
112048, 102.0
112059, 32766.0
112068, 32766.0
112078, 32766.0
112088, 32766.0
112098, 32766.0
112109, 32766.0
112118, 32766.0
112128, 32766.0
112138, 32766.0
112148, 32766.0
112159, 32766.0
112168, 32766.0
112178, 32766.0
112188, 32766.0
112198, 32766.0
112209, 32766.0
112218, 32766.0
112228, 32766.0
112238, 32766.0
112248, 32766.0
112259, 32766.0
112268, 32766.0
112278, 32766.0
112288, 32766.0
112298, 32766.0
112308, 32766.0
112318, 32766.0
112328, 32766.0
112338, 32766.0
112349, 32766.0
112358, 32766.0
112368, 32766.0
112378, 32766.0
112388, 32766.0
112398, 32766.0
112408, 32766.0
112418, 32766.0
112428, 32766.0
112438, 32766.0
112449, 32766.0
112458, 32766.0
112468, 32766.0
112478, 32766.0
112488, 32766.0
112499, 32766.0
112508, 32766.0
112518, 32766.0
112528, 32766.0
112538, 32766.0
112549, 32766.0
112558, 32766.0
112568, 32766.0
112578, 32766.0
112588, 32766.0
112599, 32766.0
112608, 32766.0
112618, 32766.0
112628, 32766.0
112638, 32766.0
112649, 32766.0
112658, 32766.0
112668, 32766.0
112678, 32766.0
112688, 32766.0
112698, 32766.0
112708, 32766.0
112718, 32766.0
112728, 32766.0
112738, 32766.0
112749, 32766.0
112758, 32766.0
112768, 32766.0
112778, 32766.0
112788, 32766.0
112798, 32766.0
112809, 32766.0
112818, 32766.0
112828, 32766.0
112838, 32766.0
112848, 32766.0
112858, 32766.0
112868, 32766.0
112879, 32766.0
112888, 32766.0
112898, 32766.0
112908, 32766.0
112918, 32766.0
112928, 32766.0
112939, 32766.0
112948, 32766.0
112958, 32766.0
112968, 32766.0
112978, 32766.0
112988, 32766.0
112999, 32766.0
113008, 32766.0
113018, 32766.0
113028, 32766.0
113038, 32766.0
113048, 32766.0
113058, 32766.0
113068, 32766.0
113078, 32766.0
113088, 32766.0
113099, 32766.0
113108, 32766.0
113118, 32766.0
113128, 32766.0
113138, 32766.0
113148, 32766.0
113158, 32766.0
113168, 32766.0
113178, 32766.0
113188, 32766.0
113199, 32766.0
113208, 32766.0
113218, 32766.0
113228, 32766.0
113238, 32766.0
113249, 32766.0
113258, 32766.0
113268, 32766.0
113278, 32766.0
113288, 32766.0
113299, 32766.0
113308, 32766.0
113318, 32766.0
113328, 32766.0
113338, 32766.0
113349, 32766.0
113358, 32766.0
113368, 32766.0
113378, 32766.0
113388, 32766.0
113398, 32766.0
113408, 32766.0
113418, 32766.0
113428, 32766.0
113438, 32766.0
113449, 32766.0
113458, 32766.0
113468, 32766.0
113478, 32766.0
113488, 32766.0
113498, 32766.0
113508, 32766.0
113518, 32766.0
113528, 32766.0
113538, 32766.0
113548, 32766.0
113558, 32766.0
113568, 32766.0
113578, 32766.0
113588, 32766.0
113598, 32766.0
113608, 32766.0
113618, 32766.0
113628, 32766.0
113638, 32766.0
113648, 32766.0
113658, 32766.0
113668, 32766.0
113678, 32766.0
113688, 32766.0
113698, 32766.0
113708, 32766.0
113718, 32766.0
113728, 32766.0
113738, 32766.0
113748, 32766.0
113758, 32766.0
113768, 32766.0
113778, 32766.0
113788, 32766.0
113798, 32766.0
113808, 32766.0
113818, 32766.0
113828, 32766.0
113839, 32766.0
113849, 32766.0
113858, 32766.0
113868, 32766.0
113878, 32766.0
113888, 32766.0
113898, 32766.0
113908, 32766.0
113918, 32766.0
113928, 32766.0
113938, 32766.0
113949, 32766.0
113958, 32766.0
113968, 32766.0
113978, 32766.0
113988, 32766.0
113999, 32766.0
114008, 32766.0
114018, 32766.0
114028, 32766.0
114038, 32766.0
114049, 32766.0
114058, 32766.0
114068, 32766.0
114078, 32766.0
114088, 32766.0
114098, 32766.0
114108, 32766.0
114118, 32766.0
114128, 32766.0
114138, 32766.0
114148, 32766.0
114158, 32766.0
114168, 32766.0
114178, 32766.0
114188, 32766.0
114198, 32766.0
114208, 32766.0
114218, 32766.0
114228, 32766.0
114239, 32766.0
114248, 32766.0
114258, 32766.0
114268, 32766.0
114278, 32766.0
114288, 32766.0
114298, 32766.0
114308, 32766.0
114318, 32766.0
114328, 32766.0
114338, 32766.0
114348, 32766.0
114358, 32766.0
114368, 32766.0
114378, 32766.0
114388, 32766.0
114398, 32766.0
114408, 32766.0
114418, 32766.0
114428, 32766.0
114439, 32766.0
114448, 32766.0
114458, 32766.0
114468, 32766.0
114478, 32766.0
114489, 32766.0
114498, 32766.0
114508, 32766.0
114518, 32766.0
114528, 32766.0
114539, 32766.0
114549, 32766.0
114558, 32766.0
114568, 32766.0
114578, 32766.0
114588, 32766.0
114599, 32766.0
114608, 32766.0
114618, 32766.0
114628, 32766.0
114638, 32766.0
114648, 32766.0
114658, 32766.0
114668, 32766.0
114678, 32766.0
114688, 32766.0
114698, 32766.0
114708, 32766.0
114718, 32766.0
114728, 32766.0
114738, 32766.0
114748, 32766.0
114758, 32766.0
114768, 32766.0
114778, 32766.0
114788, 32766.0
114798, 32766.0
114808, 32766.0
114818, 32766.0
114829, 32766.0
114838, 32766.0
114848, 32766.0
114858, 32766.0
114868, 32766.0
114878, 32766.0
114888, 32766.0
114898, 32766.0
114908, 32766.0
114918, 32766.0
114928, 32766.0
114938, 32766.0
114948, 32766.0
114958, 32766.0
114968, 32766.0
114978, 32766.0
114989, 32766.0
114998, 32766.0
115008, 32766.0
115018, 32766.0
115028, 32766.0
115038, 32766.0
115048, 32766.0
115058, 32766.0
115068, 32766.0
115078, 32766.0
115089, 32766.0
115098, 32766.0
115108, 32766.0
115118, 32766.0
115128, 32766.0
115139, 32766.0
115148, 32766.0
115158, 32766.0
115168, 32766.0
115178, 32766.0
115188, 32766.0
115198, 32766.0
115208, 32766.0
115218, 32766.0
115228, 32766.0
115238, 32766.0
115248, 32766.0
115258, 32766.0
115268, 32766.0
115278, 32766.0
115288, 32766.0
115298, 32766.0
115308, 32766.0
115318, 32766.0
115328, 32766.0
115338, 32766.0
115348, 32766.0
115358, 32766.0
115368, 32766.0
115379, 32766.0
115389, 32766.0
115398, 32766.0
115408, 32766.0
115418, 32766.0
115429, 32766.0
115439, 32766.0
115448, 32766.0
115458, 32766.0
115468, 32766.0
115479, 32766.0
115488, 32766.0
115498, 32766.0
115508, 32766.0
115518, 32766.0
115528, 32766.0
115539, 32766.0
115548, 32766.0
115558, 32766.0
115568, 32766.0
115578, 32766.0
115588, 32766.0
115598, 32766.0
115609, 32766.0
115618, 32766.0
115628, 32766.0
115638, 32766.0
115648, 32766.0
115658, 32766.0
115668, 32766.0
115678, 32766.0
115688, 32766.0
115698, 32766.0
115708, 32766.0
115718, 32766.0
115728, 32766.0
115738, 32766.0
115748, 32766.0
115758, 32766.0
115768, 32766.0
115779, 32766.0
115788, 32766.0
115798, 32766.0
115808, 32766.0
115818, 32766.0
115828, 32766.0
115838, 32766.0
115848, 32766.0
115858, 32766.0
115868, 32766.0
115879, 32766.0
115888, 32766.0
115898, 32766.0
115908, 32766.0
115919, 32766.0
115928, 32766.0
115938, 32766.0
115948, 32766.0
115958, 32766.0
115968, 32766.0
115979, 32766.0
115988, 32766.0
115998, 32766.0
116008, 32766.0
116018, 32766.0
116028, 32766.0
116038, 32766.0
116048, 32766.0
116058, 103.0
116068, 103.0
116079, 103.0
116089, 103.0
116098, 103.0
116108, 103.0
116118, 103.0
116128, 103.0
116138, 103.0
116148, 103.0
116158, 32766.0
116168, 32766.0
116179, 32766.0
116188, 32766.0
116198, 32766.0
116208, 32766.0
116218, 32766.0
116229, 32766.0
116238, 32766.0
116248, 32766.0
116258, 32766.0
116268, 32766.0
116279, 32766.0
116288, 32766.0
116298, 32766.0
116308, 32766.0
116318, 32766.0
116328, 32766.0
116338, 32766.0
116348, 32766.0
116358, 32766.0
116368, 32766.0
116378, 32766.0
116388, 32766.0
116398, 32766.0
116408, 32766.0
116418, 32766.0
116428, 32766.0
116438, 32766.0
116448, 32766.0
116458, 32766.0
116468, 32766.0
116478, 32766.0
116488, 32766.0
116498, 32766.0
116508, 32766.0
116518, 32766.0
116528, 32766.0
116538, 32766.0
116548, 32766.0
116558, 32766.0
116568, 32766.0
116578, 32766.0
116588, 32766.0
116598, 32766.0
116608, 32766.0
116618, 32766.0
116628, 32766.0
116638, 32766.0
116648, 32766.0
116658, 32766.0
116668, 32766.0
116678, 32766.0
116688, 32766.0
116698, 32766.0
116708, 32766.0
116718, 32766.0
116729, 32766.0
116738, 32766.0
116748, 32766.0
116758, 32766.0
116768, 32766.0
116779, 32766.0
116788, 32766.0
116798, 32766.0
116808, 32766.0
116818, 32766.0
116828, 32766.0
116838, 32766.0
116848, 32766.0
116858, 32766.0
116869, 32766.0
116879, 32766.0
116888, 32766.0
116898, 32766.0
116908, 32766.0
116918, 32766.0
116929, 32766.0
116938, 32766.0
116948, 32766.0
116958, 32766.0
116968, 32766.0
116978, 32766.0
116988, 32766.0
116998, 32766.0
117008, 32766.0
117018, 32766.0
117028, 32766.0
117038, 32766.0
117048, 32766.0
117058, 32766.0
117068, 32766.0
117078, 32766.0
117088, 32766.0
117098, 32766.0
117108, 32766.0
117118, 32766.0
117128, 32766.0
117138, 32766.0
117148, 32766.0
117158, 32766.0
117168, 32766.0
117178, 32766.0
117188, 32766.0
117198, 32766.0
117208, 32766.0
117218, 32766.0
117228, 32766.0
117238, 32766.0
117248, 32766.0
117258, 32766.0
117268, 32766.0
117278, 32766.0
117288, 32766.0
117298, 32766.0
117308, 32766.0
117319, 32766.0
117329, 32766.0
117338, 32766.0
117348, 32766.0
117358, 32766.0
117369, 32766.0
117378, 32766.0
117388, 32766.0
117398, 32766.0
117408, 32766.0
117418, 32766.0
117429, 32766.0
117438, 32766.0
117448, 32766.0
117458, 32766.0
