timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, laserFront
131067, -0.023372864350676537, -0.8828125596046448, 0.008219328708946705, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
131076, -0.023434730246663094, -0.8826949000358582, 0.008135664276778698, 0.000998735660687089, -0.001040441682562232, 4.046620961162262e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023499518632888794, -0.8825740814208984, 0.008051872253417969, 32766.0
131086, -0.023417538031935692, -0.8826996684074402, 0.008209679275751114, 0.0028030152898281813, -0.002631241688504815, 0.00011817417544079944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0232851505279541, -0.8827056884765625, 0.008255913853645325, 32766.0
131096, -0.023415185511112213, -0.8826745748519897, 0.008090348914265633, 0.00479678250849247, -0.003921476658433676, 0.00019961617363151163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02356278896331787, -0.8825578689575195, 0.007901415228843689, 32766.0
131106, -0.023359881713986397, -0.8827357292175293, 0.00817621685564518, 0.0067497496493160725, -0.005314085632562637, 0.00037796166725456715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023433774709701538, -0.882786750793457, 0.008670076727867126, 32766.0
131117, -0.023306770250201225, -0.8827592730522156, 0.00817380752414465, 0.008662472479045391, -0.006928772199898958, 0.000474816799396649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023313432931900024, -0.8826122283935547, 0.008311942219734192, 32766.0
131126, -0.02325581945478916, -0.8827925324440002, 0.008128478191792965, 0.010947991162538528, -0.008357838727533817, 0.0005363436648622155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023440837860107422, -0.8826141357421875, 0.008053183555603027, 32766.0
131136, -0.023164091631770134, -0.8828402757644653, 0.008108639158308506, 0.013307449407875538, -0.009717974811792374, 0.0005582871963270009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023404181003570557, -0.8825502395629883, 0.008000597357749939, 32766.0
131146, -0.023066893219947815, -0.882900059223175, 0.008119181729853153, 0.015660183504223824, -0.010622145608067513, 0.0005751089192926884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023493319749832153, -0.8825960159301758, 0.008124813437461853, 32766.0
131156, -0.022923700511455536, -0.8829930424690247, 0.008106706663966179, 0.017845865339040756, -0.012024219147861004, 0.0004788574588019401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023488283157348633, -0.8826160430908203, 0.007846593856811523, 195.0
131166, -0.022795984521508217, -0.883059024810791, 0.008122989907860756, 0.02030184119939804, -0.013160523027181625, 0.0001515619660494849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02337631583213806, -0.8826112747192383, 0.008268624544143677, 195.0
131177, -0.022658834233880043, -0.8831250071525574, 0.008122571744024754, 0.02275271527469158, -0.013925685547292233, -1.2864750260632718e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02357122302055359, -0.8825454711914062, 0.00812317430973053, 195.0
131186, -0.022502776235342026, -0.883202075958252, 0.008114048279821873, 0.025223147124052048, -0.014739944599568844, -8.515527588315308e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02348122000694275, -0.8826913833618164, 0.00815361738204956, 195.0
131196, -0.022333985194563866, -0.8832826018333435, 0.008103289641439915, 0.027420610189437866, -0.01572945900261402, -0.00020141006098128855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023449361324310303, -0.8825197219848633, 0.007975414395332336, 195.0
131206, -0.02209404855966568, -0.8834351897239685, 0.008084380999207497, 0.029642948880791664, -0.01727636717259884, -0.00042914797086268663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023681193590164185, -0.8827981948852539, 0.007788181304931641, 195.0
131217, -0.021908767521381378, -0.8835045099258423, 0.008090484887361526, 0.03166215866804123, -0.01775948889553547, -0.00038457984919659793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023401975631713867, -0.8826112747192383, 0.008108347654342651, 195.0
131226, -0.021716950461268425, -0.8835827708244324, 0.008094517514109612, 0.03385540097951889, -0.018331313505768776, -0.00023080706887412816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02346324920654297, -0.8826017379760742, 0.008112788200378418, 195.0
131236, -0.02152107283473015, -0.8836813569068909, 0.008084317669272423, 0.03568055480718613, -0.01933959871530533, -0.0002019889943767339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023480504751205444, -0.8826255798339844, 0.008053779602050781, 195.0
131246, -0.021318713203072548, -0.8837670087814331, 0.00807665940374136, 0.0375274196267128, -0.02007577009499073, -0.0003691205638460815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023419678211212158, -0.8826389312744141, 0.007974207401275635, 195.0
131256, -0.021020881831645966, -0.8839146494865417, 0.008077225647866726, 0.039507605135440826, -0.021042387932538986, -0.00042963220039382577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023433297872543335, -0.8826360702514648, 0.008172392845153809, 196.0
131266, -0.02083386667072773, -0.8839771151542664, 0.008075359277427197, 0.04098453372716904, -0.02128942869603634, -0.0004152873589191586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02345612645149231, -0.8825387954711914, 0.007996901869773865, 196.0
131276, -0.020645758137106895, -0.8840493559837341, 0.008073657751083374, 0.04217611625790596, -0.021539917215704918, -0.00038676540134474635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023453950881958008, -0.8826808929443359, 0.008133754134178162, 196.0
131286, -0.02046734094619751, -0.8841124773025513, 0.008068789727985859, 0.04327276349067688, -0.021699052304029465, -0.0003220182843506336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023555010557174683, -0.8826999664306641, 0.00817030668258667, 196.0
131296, -0.02030637301504612, -0.8841816782951355, 0.008059932850301266, 0.043971989303827286, -0.02200666442513466, -0.0002215493150288239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023515790700912476, -0.8825645446777344, 0.008014440536499023, 196.0
131306, -0.020020585507154465, -0.88430255651474, 0.008061456494033337, 0.04526389017701149, -0.022447101771831512, -0.00010415176802780479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023389369249343872, -0.8825798034667969, 0.00810934603214264, 196.0
131316, -0.01989271678030491, -0.8843750953674316, 0.008094999939203262, 0.04572685435414314, -0.02252230979502201, -8.02501745056361e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023252815008163452, -0.882929801940918, 0.008714094758033752, 196.0
131326, -0.01976851373910904, -0.8843974471092224, 0.008107245899736881, 0.04599393159151077, -0.022313514724373817, 6.030208169249818e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02331969141960144, -0.8827190399169922, 0.008407145738601685, 196.0
131336, -0.019655590876936913, -0.8844151496887207, 0.008087405003607273, 0.04622557386755943, -0.022243117913603783, 0.00012709588918369263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023485243320465088, -0.882598876953125, 0.007900148630142212, 196.0
