timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ, laserFront
599518, -0.04234839975833893, -0.9923544526100159, 0.006825669668614864, -0.9463761448860168, 0.4260949194431305, -0.12112423032522202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
599528, -0.04458561912178993, -0.9913267493247986, 0.00657381396740675, -0.8775590062141418, 0.3926064372062683, -0.11335942894220352, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03289765119552612, -0.9964828491210938, 0.008023664355278015, 211.0
599537, -0.047147296369075775, -0.9902224540710449, 0.006175226531922817, -0.751214325428009, 0.3352793753147125, -0.10031874477863312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03292274475097656, -0.9965953826904297, 0.008015334606170654, 211.0
599547, -0.043836262077093124, -0.9916985630989075, 0.006438016425818205, -0.4945666790008545, 0.22095400094985962, -0.07722917199134827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03296166658401489, -0.9965724945068359, 0.008001700043678284, 211.0
599557, -0.04175659641623497, -0.9925551414489746, 0.006463970988988876, -0.33846890926361084, 0.1549382507801056, -0.06499113142490387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0331457257270813, -0.9967288970947266, 0.0076052844524383545, 213.0
599567, -0.04002921283245087, -0.9933329224586487, 0.006492799613624811, -0.23347757756710052, 0.10634320974349976, -0.05659490078687668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03288453817367554, -0.9965496063232422, 0.008364006876945496, 213.0
599577, -0.040556542575359344, -0.993111789226532, 0.006199409253895283, -0.20101246237754822, 0.09146378934383392, -0.05375067517161369, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03296595811843872, -0.9967079162597656, 0.008226171135902405, 213.0
599587, -0.03902352973818779, -0.9937933683395386, 0.006226814351975918, -0.1426715850830078, 0.06506295502185822, -0.04774261265993118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03292346000671387, -0.9964427947998047, 0.00808010995388031, 213.0
599597, -0.037482332438230515, -0.9945213794708252, 0.006336929276585579, -0.09643198549747467, 0.04343174025416374, -0.04147037863731384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03298312425613403, -0.9965724945068359, 0.008214563131332397, 213.0
599607, -0.03650302812457085, -0.9949482679367065, 0.006369893439114094, -0.0684451311826706, 0.03119530715048313, -0.036720406264066696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03290623426437378, -0.9965381622314453, 0.007990673184394836, 213.0
599617, -0.03646731749176979, -0.9949582815170288, 0.006241966038942337, -0.05878470093011856, 0.02682143822312355, -0.03451843187212944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03285479545593262, -0.9965896606445312, 0.008312031626701355, 213.0
599628, -0.035786256194114685, -0.9952673316001892, 0.006369756069034338, -0.04331015795469284, 0.019646773114800453, -0.030160628259181976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.032928645610809326, -0.9965286254882812, 0.008183017373085022, 213.0
599637, -0.03529122844338417, -0.9955120086669922, 0.006448730826377869, -0.0325457789003849, 0.014610384590923786, -0.026638850569725037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03289031982421875, -0.9966316223144531, 0.008020907640457153, 213.0
599647, -0.03483907878398895, -0.9957104921340942, 0.0065948436968028545, -0.02410464733839035, 0.010549677535891533, -0.022999508306384087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03290998935699463, -0.9964599609375, 0.008063629269599915, 213.0
599657, -0.03450457379221916, -0.9958660006523132, 0.006727341562509537, -0.018184104934334755, 0.007530614733695984, -0.020097816362977028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03292346000671387, -0.9966373443603516, 0.008080244064331055, 211.0
599667, -0.03445263206958771, -0.9959074258804321, 0.006681405007839203, -0.015511277131736279, 0.0061582112684845924, -0.01899838075041771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0328792929649353, -0.9966373443603516, 0.008143991231918335, 211.0
599677, -0.034210748970508575, -0.9960077404975891, 0.006782957352697849, -0.011549508199095726, 0.004413331858813763, -0.016683489084243774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0329403281211853, -0.9965190887451172, 0.008011341094970703, 211.0
599688, -0.03401080146431923, -0.9960965514183044, 0.006862867157906294, -0.008539048954844475, 0.003054093336686492, -0.014723842963576317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03287780284881592, -0.9965267181396484, 0.008045613765716553, 211.0
599697, -0.03383544832468033, -0.9961912631988525, 0.007012160494923592, -0.00596037320792675, 0.0017747399397194386, -0.012380682863295078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03290456533432007, -0.9965953826904297, 0.00831422209739685, 211.0
599707, -0.033695098012685776, -0.99626225233078, 0.007103167939931154, -0.003988322801887989, 0.0007984648109413683, -0.010650656186044216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.033001720905303955, -0.9965705871582031, 0.00821828842163086, 211.0
599717, -0.03355921059846878, -0.9963281154632568, 0.007170869503170252, -0.0021141681354492903, 5.2368734031915665e-05, -0.009263409301638603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.032949209213256836, -0.9967269897460938, 0.008063137531280518, 211.0
599728, -0.03350823372602463, -0.9963544011116028, 0.007149511482566595, -0.0009862816659733653, -0.0002825426054187119, -0.008755553513765335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03290611505508423, -0.9965286254882812, 0.00795072317123413, 211.0
599737, -0.033393312245607376, -0.9964032769203186, 0.007262394763529301, 0.00029062313842587173, -0.0008060695836320519, -0.007595299277454615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.032862842082977295, -0.9965362548828125, 0.008091524243354797, 211.0
599747, -0.0332961268723011, -0.9964472055435181, 0.00732230581343174, 0.0013243684079498053, -0.001052230247296393, -0.00692538870498538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03291428089141846, -0.9965705871582031, 0.008232459425926208, 211.0
