timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4, otX, otY, otZ
160798, 0.0, 0.0, 81.46488952636719, 0.0, 0.0, -0.873565673828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022836357355117798, -0.7905101776123047, 0.008972540497779846
160808, 0.0, 0.0, 81.46304321289062, 0.0, 0.0, -0.18463134765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022933512926101685, -0.7905378341674805, 0.008786946535110474
160818, 0.0, 0.0, 81.46138000488281, 0.0, 0.0, -0.16632080078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022723793983459473, -0.7905969619750977, 0.009393543004989624
160828, 0.0, 0.0, 81.46316528320312, 0.0, 0.0, 0.17852783203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022889912128448486, -0.7905693054199219, 0.00904574990272522
160838, 0.0, 0.0, 81.46477508544922, 0.0, 0.0, 0.160980224609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02315768599510193, -0.7904090881347656, 0.008754804730415344
160848, 0.0, 0.0, 81.47551727294922, 0.0, 0.0, 1.07421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023028790950775146, -0.7903242111206055, 0.009003609418869019
160858, 0.0, 0.0, 81.48518371582031, 0.0, 0.0, 0.966644287109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022666752338409424, -0.7905769348144531, 0.00956125557422638
160868, 0.0, 0.0, 81.4862289428711, 0.0, 0.0, 0.104522705078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023171186447143555, -0.7903032302856445, 0.00897081196308136
160878, 0.0, 0.0, 81.48716735839844, 0.0, 0.0, 0.093841552734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02285018563270569, -0.7904462814331055, 0.009484335780143738
160888, 0.0, 0.0, 81.4754409790039, 0.0, 0.0, -1.172637939453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022839903831481934, -0.7905387878417969, 0.009141355752944946
160898, 0.0, 0.0, 81.46488189697266, 0.0, 0.0, -1.055908203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022867441177368164, -0.7903995513916016, 0.009370505809783936
160908, 0.0, 0.0, 81.4592056274414, 0.0, 0.0, -0.567626953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022953122854232788, -0.7904453277587891, 0.009236693382263184
160918, 0.0, 0.0, 81.4541015625, 0.0, 0.0, -0.510406494140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023060739040374756, -0.7903308868408203, 0.008761540055274963
160928, 0.0, 0.0, 81.44841003417969, 0.0, 0.0, -0.56915283203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023056715726852417, -0.7904396057128906, 0.009028837084770203
160938, 0.0, 0.0, 81.44329071044922, 0.0, 0.0, -0.511932373046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022897541522979736, -0.7903718948364258, 0.009446784853935242
160948, 0.0, 0.0, 81.44469451904297, 0.0, 0.0, 0.140380859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02295127511024475, -0.7903461456298828, 0.00913354754447937
160958, 0.0, 0.0, 81.44596099853516, 0.0, 0.0, 0.12664794921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022914469242095947, -0.7905044555664062, 0.00922614336013794
160968, 0.0, 0.0, 81.45967864990234, 0.0, 0.0, 1.37176513671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02306342124938965, -0.7903318405151367, 0.008978217840194702
160978, 0.0, 0.0, 81.4720230102539, 0.0, 0.0, 1.23443603515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022719234228134155, -0.7906484603881836, 0.009030908346176147
160988, 0.0, 0.0, 81.4842300415039, 0.0, 0.0, 1.220703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023201853036880493, -0.7902030944824219, 0.009192362427711487
160998, 0.0, 0.0, 81.4952163696289, 0.0, 0.0, 1.0986328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023048460483551025, -0.7904567718505859, 0.008492961525917053
161008, 0.0, 0.0, 81.4952163696289, 0.0, 0.0, 1.0986328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022759348154067993, -0.7905387878417969, 0.009251505136489868
161018, 0.0, 0.0, 81.52438354492188, 0.0, 0.0, 1.381683349609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023172497749328613, -0.7901678085327148, 0.009127378463745117
161028, 0.0, 0.0, 81.52438354492188, 0.0, 0.0, 1.381683349609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022971123456954956, -0.790501594543457, 0.008987203240394592
161038, 0.0, 0.0, 81.52723693847656, 0.0, 0.0, 0.135040283203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022946596145629883, -0.790435791015625, 0.009610697627067566
161048, 0.0, 0.0, 81.52723693847656, 0.0, 0.0, 0.135040283203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022817224264144897, -0.7904834747314453, 0.009378880262374878
161058, 0.0, 0.0, 81.52850341796875, 0.0, 0.0, 0.060272216796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02302566170692444, -0.7902441024780273, 0.009184375405311584
161068, 0.0, 0.0, 81.52850341796875, 0.0, 0.0, 0.060272216796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02291366457939148, -0.7903404235839844, 0.009033948183059692
161078, 0.0, 0.0, 81.52537536621094, 0.0, 0.0, -0.14801025390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022850483655929565, -0.7905559539794922, 0.009120211005210876
161088, 0.0, 0.0, 81.52537536621094, 0.0, 0.0, -0.14801025390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023228436708450317, -0.7902393341064453, 0.009148567914962769
161098, 0.0, 0.0, 81.54154205322266, 0.0, 0.0, 0.7659912109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022777587175369263, -0.7906246185302734, 0.00934135913848877
161108, 0.0, 0.0, 81.54154205322266, 0.0, 0.0, 0.7659912109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022776007652282715, -0.7904348373413086, 0.009433969855308533
161118, 0.0, 0.0, 81.52346801757812, 0.0, 0.0, -0.85601806640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022862106561660767, -0.790374755859375, 0.009674116969108582
161128, 0.0, 0.0, 81.52346801757812, 0.0, 0.0, -0.85601806640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022786468267440796, -0.7903957366943359, 0.009421005845069885
161138, 0.0, 0.0, 81.51904296875, 0.0, 0.0, -0.4425048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022984951734542847, -0.7905092239379883, 0.008629247546195984
161148, 0.0, 0.0, 81.51506042480469, 0.0, 0.0, -0.39825439453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02295854687690735, -0.7904157638549805, 0.00877082347869873
161158, 0.0, 0.0, 81.50765228271484, 0.0, 0.0, -0.740814208984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022882431745529175, -0.7903680801391602, 0.009559974074363708
161168, 0.0, 0.0, 81.50098419189453, 0.0, 0.0, -0.66680908203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022729843854904175, -0.7906284332275391, 0.00934445858001709
161178, 0.0, 0.0, 81.50045013427734, 0.0, 0.0, -0.05340576171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023106783628463745, -0.7903985977172852, 0.008822247385978699
161188, 0.0, 0.0, 81.49996948242188, 0.0, 0.0, -0.048065185546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02292335033416748, -0.7904138565063477, 0.009348243474960327
161198, 0.0, 0.0, 81.50992584228516, 0.0, 0.0, 0.995635986328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02299642562866211, -0.7904872894287109, 0.009363502264022827
161208, 0.0, 0.0, 81.51888275146484, 0.0, 0.0, 0.89569091796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0228937566280365, -0.79046630859375, 0.009416505694389343
161218, 0.0, 0.0, 81.53514862060547, 0.0, 0.0, 1.6265869140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022619545459747314, -0.7906961441040039, 0.009255290031433105
161228, 0.0, 0.0, 81.54978942871094, 0.0, 0.0, 1.464080810546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02321004867553711, -0.7901201248168945, 0.009105280041694641
161238, 0.0, 0.0, 81.55585479736328, 0.0, 0.0, 0.606536865234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0228937566280365, -0.7904052734375, 0.009346559643745422
161248, 0.0, 0.0, 81.56131744384766, 0.0, 0.0, 0.5462646484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02275267243385315, -0.7905673980712891, 0.008981972932815552
161258, 0.0, 0.0, 81.56130981445312, 0.0, 0.0, -0.000762939453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022871315479278564, -0.7904491424560547, 0.009087085723876953
161268, 0.0, 0.0, 81.5613021850586, 0.0, 0.0, -0.000762939453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02294352650642395, -0.7902679443359375, 0.009395450353622437
161278, 0.0, 0.0, 81.5563735961914, 0.0, 0.0, -0.49285888671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02303445339202881, -0.7904520034790039, 0.009209126234054565
161288, 0.0, 0.0, 81.55194091796875, 0.0, 0.0, -0.443267822265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022862643003463745, -0.7904186248779297, 0.009594112634658813
161298, 0.0, 0.0, 81.55014038085938, 0.0, 0.0, -0.1800537109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023083925247192383, -0.7904224395751953, 0.00880025327205658
161308, 0.0, 0.0, 81.54851531982422, 0.0, 0.0, -0.162506103515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022904962301254272, -0.7904062271118164, 0.009454488754272461
161318, 0.0, 0.0, 81.54431915283203, 0.0, 0.0, -0.41961669921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022796571254730225, -0.7905960083007812, 0.00905628502368927
161328, 0.0, 0.0, 81.54054260253906, 0.0, 0.0, -0.377655029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02295917272567749, -0.7903480529785156, 0.009310126304626465
161338, 0.0, 0.0, 81.53276824951172, 0.0, 0.0, -0.777435302734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02319425344467163, -0.7903223037719727, 0.00895187258720398
161348, 0.0, 0.0, 81.52577209472656, 0.0, 0.0, -0.699615478515625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02279067039489746, -0.7905941009521484, 0.008977025747299194
161358, 0.0, 0.0, 81.52494812011719, 0.0, 0.0, -0.0823974609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02318403124809265, -0.7901849746704102, 0.00913199782371521
161368, 0.0, 0.0, 81.52420043945312, 0.0, 0.0, -0.07476806640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023004770278930664, -0.7902612686157227, 0.009533941745758057
161378, 0.0, 0.0, 81.51970672607422, 0.0, 0.0, -0.449371337890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022949784994125366, -0.7903547286987305, 0.009302616119384766
161388, 0.0, 0.0, 81.51566314697266, 0.0, 0.0, -0.40435791015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023006916046142578, -0.7904148101806641, 0.009352102875709534
161398, 0.0, 0.0, 81.51748657226562, 0.0, 0.0, 0.182342529296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022942811250686646, -0.7905206680297852, 0.00913354754447937
161408, 0.0, 0.0, 81.51912689208984, 0.0, 0.0, 0.164031982421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022996872663497925, -0.7905206680297852, 0.009008064866065979
161418, 0.0, 0.0, 81.51349639892578, 0.0, 0.0, -0.56304931640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02284681797027588, -0.7903127670288086, 0.009496152400970459
161428, 0.0, 0.0, 81.50843048095703, 0.0, 0.0, -0.506591796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022582799196243286, -0.790593147277832, 0.009151235222816467
161438, 0.0, 0.0, 81.49949645996094, 0.0, 0.0, -0.893402099609375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022962331771850586, -0.7903509140014648, 0.00923965871334076
161448, 0.0, 0.0, 81.491455078125, 0.0, 0.0, -0.80413818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02310982346534729, -0.7903022766113281, 0.009183824062347412
161458, 0.0, 0.0, 81.47492218017578, 0.0, 0.0, -1.653289794921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022832632064819336, -0.7904224395751953, 0.00942257046699524
161468, 0.0, 0.0, 81.46004486083984, 0.0, 0.0, -1.48773193359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02308592200279236, -0.7904167175292969, 0.008908271789550781
161478, 0.0, 0.0, 81.44884490966797, 0.0, 0.0, -1.1199951171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022805780172348022, -0.7904567718505859, 0.009474679827690125
161488, 0.0, 0.0, 81.43875885009766, 0.0, 0.0, -1.00860595703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022985130548477173, -0.7903547286987305, 0.009168967604637146
161498, 0.0, 0.0, 81.43350982666016, 0.0, 0.0, -0.52490234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022897690534591675, -0.7904090881347656, 0.009460508823394775
161508, 0.0, 0.0, 81.42878723144531, 0.0, 0.0, -0.472259521484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02272006869316101, -0.7905893325805664, 0.008964523673057556
161518, 0.0, 0.0, 81.43492889404297, 0.0, 0.0, 0.614166259765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02326980233192444, -0.790318489074707, 0.008915066719055176
161528, 0.0, 0.0, 81.4404525756836, 0.0, 0.0, 0.5523681640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022920459508895874, -0.7905378341674805, 0.008745148777961731
161538, 0.0, 0.0, 81.44815826416016, 0.0, 0.0, 0.77056884765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02278628945350647, -0.7905111312866211, 0.009589865803718567
161548, 0.0, 0.0, 81.45509338378906, 0.0, 0.0, 0.693511962890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022724241018295288, -0.7905435562133789, 0.009292930364608765
161558, 0.0, 0.0, 81.4635238647461, 0.0, 0.0, 0.843048095703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022926300764083862, -0.7903594970703125, 0.009223714470863342
161568, 0.0, 0.0, 81.47110748291016, 0.0, 0.0, 0.75836181640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022859394550323486, -0.7905044555664062, 0.008998841047286987
161578, 0.0, 0.0, 81.48285675048828, 0.0, 0.0, 1.1749267578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023113936185836792, -0.7902917861938477, 0.00902073085308075
161588, 0.0, 0.0, 81.4934310913086, 0.0, 0.0, 1.05743408203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022744446992874146, -0.7905168533325195, 0.009314477443695068
161598, 0.0, 0.0, 81.50568389892578, 0.0, 0.0, 1.22528076171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02284488081932068, -0.7906332015991211, 0.009168893098831177
161608, 0.0, 0.0, 81.51670837402344, 0.0, 0.0, 1.102447509765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023203611373901367, -0.7902669906616211, 0.008948534727096558
161618, 0.0, 0.0, 81.52389526367188, 0.0, 0.0, 0.71868896484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022894859313964844, -0.7905302047729492, 0.009041368961334229
161628, 0.0, 0.0, 81.53036499023438, 0.0, 0.0, 0.64697265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022693008184432983, -0.7906465530395508, 0.00920221209526062
161638, 0.0, 0.0, 81.54602813720703, 0.0, 0.0, 1.566314697265625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02285599708557129, -0.790278434753418, 0.009704172611236572
161648, 0.0, 0.0, 81.56012725830078, 0.0, 0.0, 1.409912109375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023047983646392822, -0.7902202606201172, 0.00926150381565094
161658, 0.0, 0.0, 81.5777359008789, 0.0, 0.0, 1.7608642578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022907376289367676, -0.7905139923095703, 0.009240895509719849
161668, 0.0, 0.0, 81.59358978271484, 0.0, 0.0, 1.58538818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022982358932495117, -0.7905178070068359, 0.00903727114200592
161678, 0.0, 0.0, 81.6094970703125, 0.0, 0.0, 1.590728759765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022820502519607544, -0.7904195785522461, 0.009375765919685364
161688, 0.0, 0.0, 81.62380981445312, 0.0, 0.0, 1.4312744140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023079335689544678, -0.7904300689697266, 0.009073853492736816
161698, 0.0, 0.0, 81.63505554199219, 0.0, 0.0, 1.12457275390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022953778505325317, -0.7905607223510742, 0.008756354451179504
161708, 0.0, 0.0, 81.64517211914062, 0.0, 0.0, 1.01165771484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022958695888519287, -0.7902793884277344, 0.009270042181015015
161718, 0.0, 0.0, 81.65865325927734, 0.0, 0.0, 1.348114013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022747397422790527, -0.7904281616210938, 0.009481534361839294
161728, 0.0, 0.0, 81.67078399658203, 0.0, 0.0, 1.21307373046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02286401391029358, -0.790679931640625, 0.009131357073783875
161738, 0.0, 0.0, 81.68936157226562, 0.0, 0.0, 1.857757568359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022851258516311646, -0.7903928756713867, 0.009454861283302307
161748, 0.0, 0.0, 81.7060775756836, 0.0, 0.0, 1.671600341796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02289402484893799, -0.790431022644043, 0.0095900297164917
161758, 0.0, 0.0, 81.70909118652344, 0.0, 0.0, 0.301361083984375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02302706241607666, -0.7905054092407227, 0.008798643946647644
161768, 0.0, 0.0, 81.71180725097656, 0.0, 0.0, 0.2716064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023159414529800415, -0.7903013229370117, 0.00905194878578186
161778, 0.0, 0.0, 81.71698760986328, 0.0, 0.0, 0.518035888671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02302524447441101, -0.7903099060058594, 0.009031489491462708
161788, 0.0, 0.0, 81.72164916992188, 0.0, 0.0, 0.466156005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02318638563156128, -0.7903099060058594, 0.009101778268814087
161798, 0.0, 0.0, 81.7198257446289, 0.0, 0.0, -0.182342529296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02281808853149414, -0.7905569076538086, 0.008796051144599915
161808, 0.0, 0.0, 81.71818542480469, 0.0, 0.0, -0.164031982421875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023235440254211426, -0.7902641296386719, 0.009217768907546997
161818, 0.0, 0.0, 81.7188949584961, 0.0, 0.0, 0.070953369140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02279764413833618, -0.7903804779052734, 0.00955374538898468
161828, 0.0, 0.0, 81.71953582763672, 0.0, 0.0, 0.0640869140625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02282792329788208, -0.790471076965332, 0.009131848812103271
161838, 0.0, 0.0, 81.72667694091797, 0.0, 0.0, 0.714111328125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023098647594451904, -0.7904891967773438, 0.008690968155860901
161848, 0.0, 0.0, 81.73310089111328, 0.0, 0.0, 0.64239501953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02294337749481201, -0.7906303405761719, 0.008864879608154297
161858, 0.0, 0.0, 81.74708557128906, 0.0, 0.0, 1.398468017578125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023026108741760254, -0.7905330657958984, 0.009003520011901855
161868, 0.0, 0.0, 81.75967407226562, 0.0, 0.0, 1.25885009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022931933403015137, -0.7904253005981445, 0.008854955434799194
161878, 0.0, 0.0, 81.76498413085938, 0.0, 0.0, 0.531005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022939711809158325, -0.7904520034790039, 0.009591162204742432
161888, 0.0, 0.0, 81.76976013183594, 0.0, 0.0, 0.47760009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02320808172225952, -0.7902660369873047, 0.008956000208854675
161898, 0.0, 0.0, 81.763671875, 0.0, 0.0, -0.60882568359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022905051708221436, -0.790583610534668, 0.008660420775413513
161908, 0.0, 0.0, 81.75819396972656, 0.0, 0.0, -0.54779052734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02311667799949646, -0.7907915115356445, 0.00844709575176239
161918, 0.0, 0.0, 81.75763702392578, 0.0, 0.0, -0.055694580078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0227699875831604, -0.7902660369873047, 0.009918779134750366
161928, 0.0, 0.0, 81.75714111328125, 0.0, 0.0, -0.049591064453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023159801959991455, -0.7902765274047852, 0.009073764085769653
161938, 0.0, 0.0, 81.76106262207031, 0.0, 0.0, 0.39215087890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02299824357032776, -0.790471076965332, 0.009088501334190369
161948, 0.0, 0.0, 81.76459503173828, 0.0, 0.0, 0.353240966796875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022845596075057983, -0.7904119491577148, 0.009456798434257507
161958, 0.0, 0.0, 81.7623062133789, 0.0, 0.0, -0.2288818359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02280142903327942, -0.7904024124145508, 0.009525805711746216
161968, 0.0, 0.0, 81.76024627685547, 0.0, 0.0, -0.20599365234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023106306791305542, -0.7902851104736328, 0.009031698107719421
161978, 0.0, 0.0, 81.75402069091797, 0.0, 0.0, -0.62255859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02279031276702881, -0.7904930114746094, 0.009664475917816162
161988, 0.0, 0.0, 81.7484130859375, 0.0, 0.0, -0.560760498046875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022843599319458008, -0.7905406951904297, 0.009367138147354126
161998, 0.0, 0.0, 81.73735046386719, 0.0, 0.0, -1.10626220703125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02311033010482788, -0.7904720306396484, 0.009153574705123901
